rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
1,Bee Gees,How Deep Is Your Love,1,1,16,1978-01-07
2,Player,Baby Come Back,6,2,15,1978-01-07
3,Linda Ronstadt,Blue Bayou,3,3,18,1978-01-07
4,LTD,(Every Time I Turn Around) Back In Love Again,4,4,13,1978-01-07
5,Dolly Parton,Here You Come Again,8,5,13,1978-01-07
6,Debby Boone,You Light Up My Life,2,1,19,1978-01-07
7,Paul Simon,Slip Slidin' Away,10,7,13,1978-01-07
8,Bob Welch,Sentimental Lady,9,8,13,1978-01-07
9,Rod Stewart,You're In My Heart (The Final Acclaim),11,9,11,1978-01-07
10,Shaun Cassidy,Hey Deanie,15,10,9,1978-01-07
11,Styx,Come Sail Away,14,11,16,1978-01-07
12,High Inergy,You Can't Turn Me Off (In The Middle Of Turning Me On),12,12,17,1978-01-07
13,Queen,We Are The Champions,18,13,12,1978-01-07
14,Leif Garrett,Runaround Sue,19,14,9,1978-01-07
15,Linda Ronstadt,It's So Easy,5,5,14,1978-01-07
16,Crystal Gayle,Don't It Make My Brown Eyes Blue,7,2,22,1978-01-07
17,Randy Newman,Short People,20,17,9,1978-01-07
18,Billy Joel,Just The Way You Are,28,18,9,1978-01-07
19,"Earth, Wind & Fire",Serpentine Fire,24,19,11,1978-01-07
20,Electric Light Orchestra,Turn To Stone,27,20,8,1978-01-07
21,Paul Davis,I Go Crazy,23,21,20,1978-01-07
22,Elvis Presley,My Way,22,22,9,1978-01-07
23,Andy Gibb,(Love Is) Thicker Than Water,32,23,10,1978-01-07
24,Bay City Rollers,The Way I Feel Tonight,26,24,13,1978-01-07
25,Dan Hill,Sometimes When We Touch,40,25,7,1978-01-07
26,Chic,"Dance, Dance, Dance (Yowsah, Yowsah, Yowsah)",30,26,11,1978-01-07
27,Diana Ross,Gettin' Ready For Love,29,27,10,1978-01-07
28,Bee Gees,Stayin' Alive,39,28,5,1978-01-07
29,Neil Diamond,Desiree,35,29,6,1978-01-07
30,Kansas,Point Of Know Return,34,30,9,1978-01-07
31,Santa Esmeralda Starring Leroy Gomez,Don't Let Me Be Misunderstood,33,31,10,1978-01-07
32,The Babys,Isn't It Time,13,13,14,1978-01-07
33,Odyssey,Native New Yorker,36,33,9,1978-01-07
34,Wings,Girls' School,37,34,8,1978-01-07
35,Rita Coolidge,We're All Alone,16,7,17,1978-01-07
36,The Steve Miller Band,Swingtown,17,17,13,1978-01-07
37,Samantha Sang,Emotion,41,37,8,1978-01-07
38,Lynyrd Skynyrd,What's Your Name,52,38,6,1978-01-07
39,Donny & Marie Osmond,(You're My) Soul And Inspiration,43,39,8,1978-01-07
40,Steely Dan,Peg,44,40,8,1978-01-07
41,Cheech & Chong,Bloat On Featuring the Bloaters,42,41,9,1978-01-07
42,Stevie Wonder,As,49,39,10,1978-01-07
43,Peter Frampton,Tried To Love,47,43,5,1978-01-07
44,Millie Jackson,If You're Not Back In Love By Monday,48,44,8,1978-01-07
45,Bill Withers,Lovely Day,46,45,5,1978-01-07
46,John Denver,How Can I Leave You Again,53,46,7,1978-01-07
47,Foreigner,"Long, Long Way From Home",59,47,5,1978-01-07
48,KC And The Sunshine Band,Wrap Your Arms Around Me,50,48,6,1978-01-07
49,Commodores,Too Hot Ta Trot,56,49,4,1978-01-07
50,ConFunkShun,Ffun,75,50,4,1978-01-07
51,Fleetwood Mac,You Make Loving Fun,21,9,13,1978-01-07
52,Al Martino,The Next Hundred Years,64,52,5,1978-01-07
53,Wet Willie,Street Corner Serenade,55,53,6,1978-01-07
54,Chicago,"Baby, What A Big Surprise",25,4,16,1978-01-07
55,Leo Sayer,Easy To Love,66,55,5,1978-01-07
56,Paul Nicholas,Heaven On The 7th Floor,31,6,21,1978-01-07
57,Tom Petty And The Heartbreakers,Breakdown,68,57,10,1978-01-07
58,James Taylor,Your Smiling Face,38,20,15,1978-01-07
59,Heatwave,Boogie Nights,45,2,25,1978-01-07
60,LeBlanc & Carr,Falling,71,60,13,1978-01-07
61,Meco,Theme From Close Encounters,-,61,1,1978-01-07
62,Kenny Rogers,Sweet Music Man,73,62,4,1978-01-07
63,Donna Summer,I Love You,77,63,4,1978-01-07
64,Little River Band,Happy Anniversary,84,64,4,1978-01-07
65,Sammy Hagar,You Make Me Crazy,67,65,5,1978-01-07
66,Jay Ferguson,Thunder Island,78,66,4,1978-01-07
67,ABBA,The Name Of The Game,82,67,3,1978-01-07
68,Stillwater,Mind Bender,79,68,6,1978-01-07
69,Marilyn Scott,God Only Knows,74,69,5,1978-01-07
70,Ramones,Rockaway Beach,70,70,6,1978-01-07
71,John Williams,"Theme From ""Close Encounters Of The Third Kind""",81,71,3,1978-01-07
72,The Sylvers,Any Way You Want Me,72,72,7,1978-01-07
73,Johnny Rivers,"Curious Mind (Um, Um, Um, Um, Um, Um)",85,73,3,1978-01-07
74,Cat Stevens,Was Dog A Doughnut,76,74,8,1978-01-07
75,Eric Clapton,Lay Down Sally,-,75,1,1978-01-07
76,The Emotions,Don't Ask My Neighbors,51,44,11,1978-01-07
77,Barry White,It's Ecstasy When You Lay Down Next To Me,57,4,21,1978-01-07
78,Heatwave,Always And Forever,-,78,1,1978-01-07
79,War,Galaxy,-,79,1,1978-01-07
80,Rose Royce,Ooh Boy,86,80,7,1978-01-07
81,Kellee Patterson,"If It Don't Fit, Don't Force It",83,81,4,1978-01-07
82,Heart,Crazy On You,-,35,14,1978-01-07
83,El Coco,Cocomotion,91,83,7,1978-01-07
84,Le Pamplemousse,Le Spank,89,84,7,1978-01-07
85,Ronnie Milsap,What A Difference You've Made In My Life,87,85,3,1978-01-07
86,David Gates,Goodbye Girl,88,86,4,1978-01-07
87,George Duke,Reach For It,-,87,1,1978-01-07
88,Eric Carmen,Boats Against The Current,90,88,3,1978-01-07
89,David Castle,The Loneliest Man On The Moon,-,89,1,1978-01-07
90,Prism,Take Me To The Kaptin,-,90,1,1978-01-07
91,Bobby Arvon,Until Now,92,91,6,1978-01-07
92,The Alan Parsons Project,Don't Let It Show,93,92,4,1978-01-07
93,Santana,She's Not There,54,27,14,1978-01-07
94,Pockets,Come Go With Me,-,94,1,1978-01-07
95,Carpenters,Calling Occupants Of Interplanetary Craft,58,32,14,1978-01-07
96,Dave Mason,We Just Disagree,61,12,19,1978-01-07
97,Judy Collins,Send In The Clowns,63,19,27,1978-01-07
98,Al Green,Belle,-,98,1,1978-01-07
99,Carly Simon,Nobody Does It Better,62,2,25,1978-01-07
100,Donna Summer,I Feel Love,65,6,23,1978-01-07
1,Player,Baby Come Back,2,1,16,1978-01-14
2,Bee Gees,How Deep Is Your Love,1,1,17,1978-01-14
3,Dolly Parton,Here You Come Again,5,3,14,1978-01-14
4,Rod Stewart,You're In My Heart (The Final Acclaim),9,4,12,1978-01-14
5,LTD,(Every Time I Turn Around) Back In Love Again,4,4,14,1978-01-14
6,Paul Simon,Slip Slidin' Away,7,6,14,1978-01-14
7,Shaun Cassidy,Hey Deanie,10,7,10,1978-01-14
8,Bob Welch,Sentimental Lady,8,8,14,1978-01-14
9,Styx,Come Sail Away,11,9,17,1978-01-14
10,Queen,We Are The Champions,13,10,13,1978-01-14
11,Debby Boone,You Light Up My Life,6,1,20,1978-01-14
12,High Inergy,You Can't Turn Me Off (In The Middle Of Turning Me On),12,12,18,1978-01-14
13,Linda Ronstadt,Blue Bayou,3,3,19,1978-01-14
14,Leif Garrett,Runaround Sue,14,14,10,1978-01-14
15,Randy Newman,Short People,17,15,10,1978-01-14
16,Billy Joel,Just The Way You Are,18,16,10,1978-01-14
17,Bee Gees,Stayin' Alive,28,17,6,1978-01-14
18,Electric Light Orchestra,Turn To Stone,20,18,9,1978-01-14
19,"Earth, Wind & Fire",Serpentine Fire,19,19,12,1978-01-14
20,Andy Gibb,(Love Is) Thicker Than Water,23,20,11,1978-01-14
21,Paul Davis,I Go Crazy,21,21,21,1978-01-14
22,Dan Hill,Sometimes When We Touch,25,22,8,1978-01-14
23,Chic,"Dance, Dance, Dance (Yowsah, Yowsah, Yowsah)",26,23,12,1978-01-14
24,Bay City Rollers,The Way I Feel Tonight,24,24,14,1978-01-14
25,Crystal Gayle,Don't It Make My Brown Eyes Blue,16,2,23,1978-01-14
26,Neil Diamond,Desiree,29,26,7,1978-01-14
27,Diana Ross,Gettin' Ready For Love,27,27,11,1978-01-14
28,Santa Esmeralda Starring Leroy Gomez,Don't Let Me Be Misunderstood,31,28,11,1978-01-14
29,Kansas,Point Of Know Return,30,29,10,1978-01-14
30,Linda Ronstadt,It's So Easy,15,5,15,1978-01-14
31,Samantha Sang,Emotion,37,31,9,1978-01-14
32,Odyssey,Native New Yorker,33,32,10,1978-01-14
33,Wings,Girls' School,34,33,9,1978-01-14
34,Lynyrd Skynyrd,What's Your Name,38,34,7,1978-01-14
35,Elvis Presley,My Way,22,22,10,1978-01-14
36,Steely Dan,Peg,40,36,9,1978-01-14
37,Foreigner,"Long, Long Way From Home",47,37,6,1978-01-14
38,Stevie Wonder,As,42,38,11,1978-01-14
39,Donny & Marie Osmond,(You're My) Soul And Inspiration,39,39,9,1978-01-14
40,Commodores,Too Hot Ta Trot,49,40,5,1978-01-14
41,Peter Frampton,Tried To Love,43,41,6,1978-01-14
42,Bill Withers,Lovely Day,45,42,6,1978-01-14
43,Millie Jackson,If You're Not Back In Love By Monday,44,43,9,1978-01-14
44,John Denver,How Can I Leave You Again,46,44,8,1978-01-14
45,ConFunkShun,Ffun,50,45,5,1978-01-14
46,Leo Sayer,Easy To Love,55,46,6,1978-01-14
47,Wet Willie,Street Corner Serenade,53,47,7,1978-01-14
48,John Williams,"Theme From ""Close Encounters Of The Third Kind""",71,48,4,1978-01-14
49,Al Martino,The Next Hundred Years,52,49,6,1978-01-14
50,Meco,Theme From Close Encounters,61,50,2,1978-01-14
51,Kenny Rogers,Sweet Music Man,62,51,5,1978-01-14
52,Donna Summer,I Love You,63,52,5,1978-01-14
53,Little River Band,Happy Anniversary,64,53,5,1978-01-14
54,Jay Ferguson,Thunder Island,66,54,5,1978-01-14
55,Tom Petty And The Heartbreakers,Breakdown,57,55,11,1978-01-14
56,LeBlanc & Carr,Falling,60,56,14,1978-01-14
57,ABBA,The Name Of The Game,67,57,4,1978-01-14
58,The Babys,Isn't It Time,32,13,15,1978-01-14
59,Heatwave,Always And Forever,78,59,2,1978-01-14
60,Rita Coolidge,We're All Alone,35,7,18,1978-01-14
61,Eric Clapton,Lay Down Sally,75,61,2,1978-01-14
62,Johnny Rivers,"Curious Mind (Um, Um, Um, Um, Um, Um)",73,62,4,1978-01-14
63,Marilyn Scott,God Only Knows,69,63,6,1978-01-14
64,Stillwater,Mind Bender,68,64,7,1978-01-14
65,Sammy Hagar,You Make Me Crazy,65,65,6,1978-01-14
66,The Steve Miller Band,Swingtown,36,17,14,1978-01-14
67,George Duke,Reach For It,87,67,2,1978-01-14
68,Ramones,Rockaway Beach,70,68,7,1978-01-14
69,War,Galaxy,79,69,2,1978-01-14
70,Cat Stevens,Was Dog A Doughnut,74,70,9,1978-01-14
71,Heart,Crazy On You,82,35,15,1978-01-14
72,El Coco,Cocomotion,83,72,8,1978-01-14
73,Raydio,Jack And Jill,-,73,1,1978-01-14
74,Cheech & Chong,Bloat On Featuring the Bloaters,41,41,10,1978-01-14
75,David Gates,Goodbye Girl,86,75,5,1978-01-14
76,KC And The Sunshine Band,Wrap Your Arms Around Me,48,48,7,1978-01-14
77,Fleetwood Mac,You Make Loving Fun,51,9,14,1978-01-14
78,Rose Royce,Ooh Boy,80,78,8,1978-01-14
79,Prism,Take Me To The Kaptin,90,79,2,1978-01-14
80,Ronnie Milsap,What A Difference You've Made In My Life,85,80,4,1978-01-14
81,Kellee Patterson,"If It Don't Fit, Don't Force It",81,81,5,1978-01-14
82,Le Pamplemousse,Le Spank,84,82,8,1978-01-14
83,Firefall,So Long,-,83,1,1978-01-14
84,Rita Coolidge,The Way You Do The Things You Do,-,84,1,1978-01-14
85,Chicago,"Baby, What A Big Surprise",54,4,17,1978-01-14
86,Paul Nicholas,Heaven On The 7th Floor,56,6,22,1978-01-14
87,Al Green,Belle,98,87,2,1978-01-14
88,Natalie Cole,Our Love,-,88,1,1978-01-14
89,David Castle,The Loneliest Man On The Moon,89,89,2,1978-01-14
90,Andrea True Connection,"What's Your Name, What's Your Number",-,90,1,1978-01-14
91,Bobby Arvon,Until Now,91,91,7,1978-01-14
92,Pockets,Come Go With Me,94,92,2,1978-01-14
93,Bette Midler,Storybook Children (Daybreak),-,93,1,1978-01-14
94,James Taylor,Your Smiling Face,58,20,16,1978-01-14
95,Denise LaSalle,Love Me Right,-,95,1,1978-01-14
96,Heatwave,Boogie Nights,59,2,26,1978-01-14
97,Eloise Laws,"1,000 Laughs",-,97,1,1978-01-14
98,The Sylvers,Any Way You Want Me,72,72,8,1978-01-14
99,The Emotions,Don't Ask My Neighbors,76,44,12,1978-01-14
100,Barry White,It's Ecstasy When You Lay Down Next To Me,77,4,22,1978-01-14
1,Player,Baby Come Back,1,1,17,1978-01-21
2,Bee Gees,How Deep Is Your Love,2,1,18,1978-01-21
3,Dolly Parton,Here You Come Again,3,3,15,1978-01-21
4,Rod Stewart,You're In My Heart (The Final Acclaim),4,4,13,1978-01-21
5,Randy Newman,Short People,15,5,11,1978-01-21
6,Paul Simon,Slip Slidin' Away,6,6,15,1978-01-21
7,Shaun Cassidy,Hey Deanie,7,7,11,1978-01-21
8,Queen,We Are The Champions,10,8,14,1978-01-21
9,Styx,Come Sail Away,9,9,18,1978-01-21
10,Bee Gees,Stayin' Alive,17,10,7,1978-01-21
11,Billy Joel,Just The Way You Are,16,11,11,1978-01-21
12,LTD,(Every Time I Turn Around) Back In Love Again,5,4,15,1978-01-21
13,Leif Garrett,Runaround Sue,14,13,11,1978-01-21
14,Andy Gibb,(Love Is) Thicker Than Water,20,14,12,1978-01-21
15,Dan Hill,Sometimes When We Touch,22,15,9,1978-01-21
16,Electric Light Orchestra,Turn To Stone,18,16,10,1978-01-21
17,"Earth, Wind & Fire",Serpentine Fire,19,17,13,1978-01-21
18,Chic,"Dance, Dance, Dance (Yowsah, Yowsah, Yowsah)",23,18,13,1978-01-21
19,Paul Davis,I Go Crazy,21,19,22,1978-01-21
20,Bob Welch,Sentimental Lady,8,8,15,1978-01-21
21,Neil Diamond,Desiree,26,21,8,1978-01-21
22,Debby Boone,You Light Up My Life,11,1,21,1978-01-21
23,Samantha Sang,Emotion,31,23,10,1978-01-21
24,Santa Esmeralda Starring Leroy Gomez,Don't Let Me Be Misunderstood,28,24,12,1978-01-21
25,High Inergy,You Can't Turn Me Off (In The Middle Of Turning Me On),12,12,19,1978-01-21
26,Linda Ronstadt,Blue Bayou,13,3,20,1978-01-21
27,Lynyrd Skynyrd,What's Your Name,34,27,8,1978-01-21
28,Kansas,Point Of Know Return,29,28,11,1978-01-21
29,Odyssey,Native New Yorker,32,29,11,1978-01-21
30,Foreigner,"Long, Long Way From Home",37,30,7,1978-01-21
31,Crystal Gayle,Don't It Make My Brown Eyes Blue,25,2,24,1978-01-21
32,Steely Dan,Peg,36,32,10,1978-01-21
33,Commodores,Too Hot Ta Trot,40,33,6,1978-01-21
34,ConFunkShun,Ffun,45,34,6,1978-01-21
35,Bill Withers,Lovely Day,42,35,7,1978-01-21
36,Stevie Wonder,As,38,36,12,1978-01-21
37,Little River Band,Happy Anniversary,53,37,6,1978-01-21
38,Donny & Marie Osmond,(You're My) Soul And Inspiration,39,38,10,1978-01-21
39,John Williams,"Theme From ""Close Encounters Of The Third Kind""",48,39,5,1978-01-21
40,Meco,Theme From Close Encounters,50,40,3,1978-01-21
41,Leo Sayer,Easy To Love,46,41,7,1978-01-21
42,Wet Willie,Street Corner Serenade,47,42,8,1978-01-21
43,Millie Jackson,If You're Not Back In Love By Monday,43,43,10,1978-01-21
44,ABBA,The Name Of The Game,57,44,5,1978-01-21
45,Jay Ferguson,Thunder Island,54,45,6,1978-01-21
46,Kenny Rogers,Sweet Music Man,51,46,6,1978-01-21
47,Donna Summer,I Love You,52,47,6,1978-01-21
48,LeBlanc & Carr,Falling,56,48,15,1978-01-21
49,Bay City Rollers,The Way I Feel Tonight,24,24,15,1978-01-21
50,Heatwave,Always And Forever,59,50,3,1978-01-21
51,Eric Clapton,Lay Down Sally,61,51,3,1978-01-21
52,Johnny Rivers,"Curious Mind (Um, Um, Um, Um, Um, Um)",62,52,5,1978-01-21
53,Tom Petty And The Heartbreakers,Breakdown,55,53,12,1978-01-21
54,War,Galaxy,69,54,3,1978-01-21
55,Diana Ross,Gettin' Ready For Love,27,27,12,1978-01-21
56,George Duke,Reach For It,67,56,3,1978-01-21
57,Linda Ronstadt,It's So Easy,30,5,16,1978-01-21
58,Stillwater,Mind Bender,64,58,8,1978-01-21
59,Wings,Girls' School,33,33,10,1978-01-21
60,El Coco,Cocomotion,72,60,9,1978-01-21
61,Marilyn Scott,God Only Knows,63,61,7,1978-01-21
62,Sammy Hagar,You Make Me Crazy,65,62,7,1978-01-21
63,Raydio,Jack And Jill,73,63,2,1978-01-21
64,David Gates,Goodbye Girl,75,64,6,1978-01-21
65,Elvis Presley,My Way,35,22,11,1978-01-21
66,Ramones,Rockaway Beach,68,66,8,1978-01-21
67,John Denver,How Can I Leave You Again,44,44,9,1978-01-21
68,Heart,Crazy On You,71,35,16,1978-01-21
69,Peter Frampton,Tried To Love,41,41,7,1978-01-21
70,The Babys,Isn't It Time,58,13,16,1978-01-21
71,Firefall,So Long,83,71,2,1978-01-21
72,Al Martino,The Next Hundred Years,49,49,7,1978-01-21
73,Rita Coolidge,The Way You Do The Things You Do,84,73,2,1978-01-21
74,Rose Royce,Ooh Boy,78,74,9,1978-01-21
75,Prism,Take Me To The Kaptin,79,75,3,1978-01-21
76,Natalie Cole,Our Love,88,76,2,1978-01-21
77,Rita Coolidge,We're All Alone,60,7,19,1978-01-21
78,Le Pamplemousse,Le Spank,82,78,9,1978-01-21
79,Kellee Patterson,"If It Don't Fit, Don't Force It",81,79,6,1978-01-21
80,Andrea True Connection,"What's Your Name, What's Your Number",90,80,2,1978-01-21
81,Art Garfunkel With James Taylor & Paul Simon,(What A)  Wonderful World,-,81,1,1978-01-21
82,Lou Rawls,Lady Love,-,82,1,1978-01-21
83,Al Green,Belle,87,83,3,1978-01-21
84,Dave Mason,"Let It Go, Let It Flow",-,84,1,1978-01-21
85,KISS,Shout It Out Loud,-,31,11,1978-01-21
86,Gary Wright,Touch And Gone,-,86,1,1978-01-21
87,B.J. Thomas,Everybody Loves A Rain Song,-,87,1,1978-01-21
88,Bobby Arvon,Until Now,91,88,8,1978-01-21
89,Bette Midler,Storybook Children (Daybreak),93,89,2,1978-01-21
90,Cerrone,Supernature,-,90,1,1978-01-21
91,Pockets,Come Go With Me,92,91,3,1978-01-21
92,The Steve Miller Band,Swingtown,66,17,15,1978-01-21
93,Denise LaSalle,Love Me Right,95,93,2,1978-01-21
94,Ronnie Milsap,What A Difference You've Made In My Life,80,80,5,1978-01-21
95,Eloise Laws,"1,000 Laughs",97,95,2,1978-01-21
96,James Taylor,Your Smiling Face,94,20,17,1978-01-21
97,The Sylvers,Any Way You Want Me,98,72,9,1978-01-21
98,Paul Nicholas,Heaven On The 7th Floor,86,6,23,1978-01-21
99,The Emotions,Don't Ask My Neighbors,99,44,13,1978-01-21
100,Heatwave,Boogie Nights,96,2,27,1978-01-21
1,Player,Baby Come Back,1,1,18,1978-01-28
2,Randy Newman,Short People,5,2,12,1978-01-28
3,Bee Gees,Stayin' Alive,10,3,8,1978-01-28
4,Rod Stewart,You're In My Heart (The Final Acclaim),4,4,14,1978-01-28
5,Paul Simon,Slip Slidin' Away,6,5,16,1978-01-28
6,Queen,We Are The Champions,8,6,15,1978-01-28
7,Bee Gees,How Deep Is Your Love,2,1,19,1978-01-28
8,Styx,Come Sail Away,9,8,19,1978-01-28
9,Billy Joel,Just The Way You Are,11,9,12,1978-01-28
10,Andy Gibb,(Love Is) Thicker Than Water,14,10,13,1978-01-28
11,Dan Hill,Sometimes When We Touch,15,11,10,1978-01-28
12,Shaun Cassidy,Hey Deanie,7,7,12,1978-01-28
13,Dolly Parton,Here You Come Again,3,3,16,1978-01-28
14,Electric Light Orchestra,Turn To Stone,16,14,11,1978-01-28
15,Chic,"Dance, Dance, Dance (Yowsah, Yowsah, Yowsah)",18,15,14,1978-01-28
16,"Earth, Wind & Fire",Serpentine Fire,17,16,14,1978-01-28
17,Samantha Sang,Emotion,23,17,11,1978-01-28
18,Paul Davis,I Go Crazy,19,18,23,1978-01-28
19,Neil Diamond,Desiree,21,19,9,1978-01-28
20,LTD,(Every Time I Turn Around) Back In Love Again,12,4,16,1978-01-28
21,Santa Esmeralda Starring Leroy Gomez,Don't Let Me Be Misunderstood,24,21,13,1978-01-28
22,Debby Boone,You Light Up My Life,22,1,22,1978-01-28
23,Lynyrd Skynyrd,What's Your Name,27,23,9,1978-01-28
24,John Williams,"Theme From ""Close Encounters Of The Third Kind""",39,24,6,1978-01-28
25,Leif Garrett,Runaround Sue,13,13,12,1978-01-28
26,Odyssey,Native New Yorker,29,26,12,1978-01-28
27,Foreigner,"Long, Long Way From Home",30,27,8,1978-01-28
28,Steely Dan,Peg,32,28,11,1978-01-28
29,Commodores,Too Hot Ta Trot,33,29,7,1978-01-28
30,ConFunkShun,Ffun,34,30,7,1978-01-28
31,Bob Welch,Sentimental Lady,20,8,16,1978-01-28
32,Bill Withers,Lovely Day,35,32,8,1978-01-28
33,Meco,Theme From Close Encounters,40,33,4,1978-01-28
34,Little River Band,Happy Anniversary,37,34,7,1978-01-28
35,High Inergy,You Can't Turn Me Off (In The Middle Of Turning Me On),25,12,20,1978-01-28
36,Leo Sayer,Easy To Love,41,36,8,1978-01-28
37,Jay Ferguson,Thunder Island,45,37,7,1978-01-28
38,Wet Willie,Street Corner Serenade,42,38,9,1978-01-28
39,ABBA,The Name Of The Game,44,39,6,1978-01-28
40,Donna Summer,I Love You,47,40,7,1978-01-28
41,Linda Ronstadt,Blue Bayou,26,3,21,1978-01-28
42,LeBlanc & Carr,Falling,48,42,16,1978-01-28
43,Heatwave,Always And Forever,50,43,4,1978-01-28
44,Kenny Rogers,Sweet Music Man,46,44,7,1978-01-28
45,Eric Clapton,Lay Down Sally,51,45,4,1978-01-28
46,Johnny Rivers,"Curious Mind (Um, Um, Um, Um, Um, Um)",52,46,6,1978-01-28
47,War,Galaxy,54,47,4,1978-01-28
48,Tom Petty And The Heartbreakers,Breakdown,53,48,13,1978-01-28
49,Kansas,Point Of Know Return,28,28,12,1978-01-28
50,El Coco,Cocomotion,60,50,10,1978-01-28
51,Crystal Gayle,Don't It Make My Brown Eyes Blue,31,2,25,1978-01-28
52,Raydio,Jack And Jill,63,52,3,1978-01-28
53,David Gates,Goodbye Girl,64,53,7,1978-01-28
54,Stillwater,Mind Bender,58,54,9,1978-01-28
55,Stevie Wonder,As,36,36,13,1978-01-28
56,George Duke,Reach For It,56,56,4,1978-01-28
57,Bay City Rollers,The Way I Feel Tonight,49,24,16,1978-01-28
58,Rita Coolidge,The Way You Do The Things You Do,73,58,3,1978-01-28
59,Linda Ronstadt,It's So Easy,57,5,17,1978-01-28
60,Firefall,So Long,71,60,3,1978-01-28
61,Marilyn Scott,God Only Knows,61,61,8,1978-01-28
62,Natalie Cole,Our Love,76,62,3,1978-01-28
63,Millie Jackson,If You're Not Back In Love By Monday,43,43,11,1978-01-28
64,Heart,Crazy On You,68,35,17,1978-01-28
65,Prism,Take Me To The Kaptin,75,65,4,1978-01-28
66,Ramones,Rockaway Beach,66,66,9,1978-01-28
67,Diana Ross,Gettin' Ready For Love,55,27,13,1978-01-28
68,Art Garfunkel With James Taylor & Paul Simon,(What A)  Wonderful World,81,68,2,1978-01-28
69,KISS,Shout It Out Loud,85,31,12,1978-01-28
70,Al Martino,The Next Hundred Years,72,49,8,1978-01-28
71,Lou Rawls,Lady Love,82,71,2,1978-01-28
72,Rose Royce,Ooh Boy,74,72,10,1978-01-28
73,Dave Mason,"Let It Go, Let It Flow",84,73,2,1978-01-28
74,Le Pamplemousse,Le Spank,78,74,10,1978-01-28
75,Kellee Patterson,"If It Don't Fit, Don't Force It",79,75,7,1978-01-28
76,Andrea True Connection,"What's Your Name, What's Your Number",80,76,3,1978-01-28
77,Donny & Marie Osmond,(You're My) Soul And Inspiration,38,38,11,1978-01-28
78,Linda Ronstadt,Poor Poor Pitiful Me,-,78,1,1978-01-28
79,Cerrone,Supernature,90,79,2,1978-01-28
80,Gary Wright,Touch And Gone,86,80,2,1978-01-28
81,Kansas,Dust In The Wind,-,81,1,1978-01-28
82,B.J. Thomas,Everybody Loves A Rain Song,87,82,2,1978-01-28
83,Al Green,Belle,83,83,4,1978-01-28
84,Bobby Arvon,Until Now,88,84,9,1978-01-28
85,Bette Midler,Storybook Children (Daybreak),89,85,3,1978-01-28
86,Elvis Presley,My Way,65,22,12,1978-01-28
87,John Denver,How Can I Leave You Again,67,44,10,1978-01-28
88,Bob Welch,Ebony Eyes,-,88,1,1978-01-28
89,Yvonne Elliman,If I Can't Have You,-,89,1,1978-01-28
90,Pockets,Come Go With Me,91,90,4,1978-01-28
91,Van Halen,You Really Got Me,-,91,1,1978-01-28
92,Denise LaSalle,Love Me Right,93,92,3,1978-01-28
93,Eloise Laws,"1,000 Laughs",95,93,3,1978-01-28
94,Pablo Cruise,Never Had A Love,-,94,1,1978-01-28
95,Wings,Girls' School,59,33,11,1978-01-28
96,Brick,Ain't Gonna' Hurt Nobody,-,96,1,1978-01-28
97,Stargard,"Theme Song From ""Which Way Is Up""",-,97,1,1978-01-28
98,Sammy Hagar,You Make Me Crazy,62,62,8,1978-01-28
99,Rita Coolidge,We're All Alone,77,7,20,1978-01-28
100,Peter Frampton,Tried To Love,69,41,8,1978-01-28
1,Bee Gees,Stayin' Alive,3,1,9,1978-02-04
2,Randy Newman,Short People,2,2,13,1978-02-04
3,Player,Baby Come Back,1,1,19,1978-02-04
4,Queen,We Are The Champions,6,4,16,1978-02-04
5,Andy Gibb,(Love Is) Thicker Than Water,10,5,14,1978-02-04
6,Billy Joel,Just The Way You Are,9,6,13,1978-02-04
7,Bee Gees,How Deep Is Your Love,7,1,20,1978-02-04
8,Dan Hill,Sometimes When We Touch,11,8,11,1978-02-04
9,Rod Stewart,You're In My Heart (The Final Acclaim),4,4,15,1978-02-04
10,Samantha Sang,Emotion,17,10,12,1978-02-04
11,Chic,"Dance, Dance, Dance (Yowsah, Yowsah, Yowsah)",15,11,15,1978-02-04
12,Shaun Cassidy,Hey Deanie,12,7,13,1978-02-04
13,Electric Light Orchestra,Turn To Stone,14,13,12,1978-02-04
14,"Earth, Wind & Fire",Serpentine Fire,16,14,15,1978-02-04
15,Paul Simon,Slip Slidin' Away,5,5,17,1978-02-04
16,Paul Davis,I Go Crazy,18,16,24,1978-02-04
17,Neil Diamond,Desiree,19,17,10,1978-02-04
18,Styx,Come Sail Away,8,8,20,1978-02-04
19,Santa Esmeralda Starring Leroy Gomez,Don't Let Me Be Misunderstood,21,19,14,1978-02-04
20,Steely Dan,Peg,28,20,12,1978-02-04
21,Lynyrd Skynyrd,What's Your Name,23,21,10,1978-02-04
22,John Williams,"Theme From ""Close Encounters Of The Third Kind""",24,22,7,1978-02-04
23,Foreigner,"Long, Long Way From Home",27,23,9,1978-02-04
24,Odyssey,Native New Yorker,26,24,13,1978-02-04
25,Dolly Parton,Here You Come Again,13,3,17,1978-02-04
26,Commodores,Too Hot Ta Trot,29,26,8,1978-02-04
27,ConFunkShun,Ffun,30,27,8,1978-02-04
28,Eric Clapton,Lay Down Sally,45,28,5,1978-02-04
29,Meco,Theme From Close Encounters,33,29,5,1978-02-04
30,Bill Withers,Lovely Day,32,30,9,1978-02-04
