rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
97,Tammi Terrell,This Old Heart Of Mine (Is Weak For You),-,97,1,1969-01-18
98,Manfred Mann,Fox On The Run,-,98,1,1969-01-18
99,Sir Douglas Quintet,Mendocino,-,99,1,1969-01-18
100,Joe Tex,That's Your Baby,-,100,1,1969-01-18
1,Marvin Gaye,I Heard It Through The Grapevine,1,1,10,1969-01-25
2,Tommy James And The Shondells,Crimson And Clover,4,2,7,1969-01-25
3,Diana Ross And The Supremes & The Temptations,I'm Gonna Make You Love Me,2,2,8,1969-01-25
4,Young-Holt Unlimited,Soulful Strut,3,3,9,1969-01-25
5,Sly & The Family Stone,Everyday People,15,5,9,1969-01-25
6,B.J. Thomas,Hooked On A Feeling,5,5,11,1969-01-25
7,The Doors,Touch Me,8,7,5,1969-01-25
8,Brooklyn Bridge,Worst That Could Happen,9,8,6,1969-01-25
9,Bee Gees,I Started A Joke,16,9,6,1969-01-25
10,Dusty Springfield,Son-Of-A Preacher Man,10,10,9,1969-01-25
11,Canned Heat,Going Up The Country,12,11,8,1969-01-25
12,Tyrone Davis,Can I Change My Mind,25,12,6,1969-01-25
13,Glen Campbell,Wichita Lineman,6,3,13,1969-01-25
14,Stevie Wonder,For Once In My Life,7,2,13,1969-01-25
15,Booker T. & The MG's,Hang 'Em High,27,15,12,1969-01-25
16,Elvis Presley,If I Can Dream,17,16,9,1969-01-25
17,The Temptations,Cloud Nine,13,6,11,1969-01-25
18,Derek,Cinnamon,11,11,14,1969-01-25
19,Diana Ross & The Supremes,Love Child,18,1,15,1969-01-25
20,Bobby Vinton,I Love How You Love Me,19,9,13,1969-01-25
21,Archie Bell & The Drells,There's Gonna Be A Showdown,34,21,7,1969-01-25
22,Tammy Wynette,Stand By Your Man,24,22,12,1969-01-25
23,Clarence Carter,Too Weak To Fight,23,13,12,1969-01-25
24,Rene & Rene,Lo Mucho Que Te Quiero (The More I Love You),14,14,10,1969-01-25
25,Wilson Pickett,Hey Jude,26,25,6,1969-01-25
26,Classics IV Featuring Dennis Yost,Stormy,20,5,14,1969-01-25
27,Johnnie Taylor,Who's Making Love,21,5,14,1969-01-25
28,The Foundations,Build Me Up Buttercup,31,28,4,1969-01-25
29,The 5th Dimension,California Soul,29,29,6,1969-01-25
30,The Impressions,This Is My Country,30,25,9,1969-01-25
31,Smokey Robinson & The Miracles,"Baby, Baby Don't Cry",42,31,4,1969-01-25
32,Sammy Davis Jr.,I've Gotta Be Me,37,32,7,1969-01-25
33,Bob Seger System,Ramblin' Gamblin' Man,48,33,6,1969-01-25
34,The Turtles,You Showed Me,46,34,4,1969-01-25
35,The Delfonics,Ready Or Not Here I Come (Can't Hide From Love),41,35,8,1969-01-25
36,The Royal Guardsmen,Baby Let's Wait,36,36,11,1969-01-25
37,Jay & The Americans,This Magic Moment,43,37,5,1969-01-25
38,The Unifics,The Beginning Of My End,39,38,7,1969-01-25
39,Jerry Butler,Are You Happy,40,39,8,1969-01-25
40,Johnnie Taylor,Take Care Of Your Homework,67,40,2,1969-01-25
41,The Grass Roots,Bella Linda,28,28,9,1969-01-25
42,Dion,"Abraham, Martin And John",22,4,14,1969-01-25
43,Bobby Womack,California Dreamin',45,43,8,1969-01-25
44,Otis Redding,Papa's Got A Brand New Bag,44,21,9,1969-01-25
45,Paul Anka,Goodnight My Love,47,45,4,1969-01-25
46,The Rascals,A Ray Of Hope,35,24,8,1969-01-25
47,Diana Ross & The Supremes,I'm Livin' In Shame,-,47,1,1969-01-25
48,The Dells,Does Anybody Know I'm Here,49,48,5,1969-01-25
49,Andy Kim,Rainbow Ride,50,49,6,1969-01-25
50,Sam & Dave,"Soul Sister, Brown Sugar",52,50,6,1969-01-25
51,Arthur Conley,"Ob-La-Di, Ob-La-Da",51,51,4,1969-01-25
52,Joe South,Games People Play,62,52,3,1969-01-25
53,Johnny Cash,Daddy Sang Bass,53,53,5,1969-01-25
54,Tom Jones,A Minute Of Your Time,55,54,6,1969-01-25
55,The Goodees,Condition Red,57,55,6,1969-01-25
56,New Colony Six,Things I'd Like To Say,58,56,5,1969-01-25
57,The Moments,Not On The Outside,60,57,5,1969-01-25
58,Johnny Nash,You Got Soul,59,58,7,1969-01-25
59,The Archies,Feelin' So Good (S.k.o.o.b.y-D.o.o),61,59,5,1969-01-25
60,William Bell,I Forgot To Be Your Lover,69,60,4,1969-01-25
61,The Box Tops,"Sweet Cream Ladies, Forward March",64,61,5,1969-01-25
62,Creedence Clearwater Revival,Proud Mary,-,62,1,1969-01-25
63,James Brown,Give It Up Or Turnit A Loose,-,63,1,1969-01-25
64,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",Electric Stories,65,64,5,1969-01-25
65,Frank Sinatra,Rain In My Heart,66,65,4,1969-01-25
66,The First Edition,But You Know I Love You,71,66,2,1969-01-25
67,Tammi Terrell,This Old Heart Of Mine (Is Weak For You),97,67,2,1969-01-25
68,Jr. Walker & The All Stars,Home Cookin,77,68,2,1969-01-25
69,Betty Everett,There'll Come A Time,76,69,2,1969-01-25
70,Joe Simon,Looking Back,73,70,6,1969-01-25
71,Hugh Masekela,Riot,79,71,3,1969-01-25
72,Deep Purple,River Deep-Mountain High,-,72,1,1969-01-25
73,Spirit,I Got A Line On You,74,73,2,1969-01-25
74,Brian Hyland,Tragedy,75,74,3,1969-01-25
75,Al Wilson,Poor Side Of Town,88,75,2,1969-01-25
76,The Marvelettes,I'm Gonna Hold On Long As I Can,94,76,2,1969-01-25
77,Ella Washington,He Called Me Baby,78,77,2,1969-01-25
78,Dion,Purple Haze,-,78,1,1969-01-25
79,Etta James,Almost Persuaded,80,79,2,1969-01-25
80,Ray Charles & Jimmy Lewis,If It Wasn't For Bad Luck,81,80,4,1969-01-25
81,The T.S.U. Toronadoes,Getting The Corners,82,81,2,1969-01-25
82,Dorsey Burnette,The Greatest Love,-,82,1,1969-01-25
83,"John Wesley Ryles, I",Kay,83,83,5,1969-01-25
84,John Sebastian,She's A Lady,85,84,4,1969-01-25
85,1910 Fruitgum Co.,Indian Giver,-,85,1,1969-01-25
86,The Fun And Games,The Grooviest Girl In The World,90,86,2,1969-01-25
87,Rock & Roll Double Bubble,Bubble Gum Music,87,87,2,1969-01-25
88,Joe Tex,That's Your Baby,100,88,2,1969-01-25
89,Bill Deal & The Rhondels,May I,89,89,2,1969-01-25
90,Glen Campbell & Bobbie Gentry,Let It Be Me,-,90,1,1969-01-25
91,The Esquires,You've Got The Power,92,91,5,1969-01-25
92,Tommy Leonetti,Kum Ba Yah,93,92,2,1969-01-25
93,Porter Wagoner,The Carroll County Accident,-,93,1,1969-01-25
94,Nina Simone,Ain't Got No; I Got Life,95,94,4,1969-01-25
95,The Peppermint Rainbow,Will You Be Staying After Sunday,96,95,2,1969-01-25
96,Sir Douglas Quintet,Mendocino,99,96,2,1969-01-25
97,Manfred Mann,Fox On The Run,98,97,2,1969-01-25
98,Gloria Walker/Chevelles,Please Don't Desert Me Baby,-,98,1,1969-01-25
99,Cream,Crossroads,-,99,1,1969-01-25
100,Jose Feliciano,Hey! Baby,-,100,1,1969-01-25
1,Tommy James And The Shondells,Crimson And Clover,2,1,8,1969-02-01
2,Sly & The Family Stone,Everyday People,5,2,10,1969-02-01
3,Brooklyn Bridge,Worst That Could Happen,8,3,7,1969-02-01
4,The Doors,Touch Me,7,4,6,1969-02-01
5,Marvin Gaye,I Heard It Through The Grapevine,1,1,11,1969-02-01
6,Diana Ross And The Supremes & The Temptations,I'm Gonna Make You Love Me,3,2,9,1969-02-01
