rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
86,Engelbert Humperdinck,I Never Said Goodbye,100,86,2,1973-01-06
87,Joey Heatherton,I'm Sorry,93,87,7,1973-01-06
88,Barbra Streisand,Didn't We,95,88,5,1973-01-06
89,Paul Davis,Boogie Woogie Man,94,89,3,1973-01-06
90,Rita Coolidge,Fever/My Crew,96,90,2,1973-01-06
91,Kris Kristofferson,Jesus Was A Capricorn,91,91,2,1973-01-06
92,Bobby Darin,Happy,-,92,1,1973-01-06
93,Holland-Dozier,Don't Leave Me Starvin' For Your Love (Part 1),-,93,1,1973-01-06
94,Bobby Vinton,But I Do,98,94,2,1973-01-06
95,Ten Years After,Choo Choo Mama,97,95,4,1973-01-06
96,Brownsville Station,The Red Back Spider,99,96,3,1973-01-06
97,Ray Price,She's Got To Be A Saint,-,97,1,1973-01-06
98,Joe Stampley,Soul Song,-,98,1,1973-01-06
99,Anacostia,On And Off (Part 1),-,99,1,1973-01-06
100,Johnny Williams,Slow Motion (Part 1),-,100,1,1973-01-06
1,Carly Simon,You're So Vain,1,1,7,1973-01-13
2,Stevie Wonder,Superstition,4,2,9,1973-01-13
3,Billy Paul,Me And Mrs. Jones,3,1,11,1973-01-13
4,Gilbert O'Sullivan,Clair,2,2,12,1973-01-13
5,Donna Fargo,Funny Face,5,5,16,1973-01-13
6,Kenny Loggins & Jim Messina,Your Mama Don't Dance,8,6,10,1973-01-13
7,Johnny Rivers,Rockin' Pneumonia - Boogie Woogie Flu,7,7,15,1973-01-13
8,Curtis Mayfield,Superfly,9,8,9,1973-01-13
9,Elton John,Crocodile Rock,13,9,6,1973-01-13
10,Four Tops,Keeper Of The Castle,11,10,10,1973-01-13
11,Jethro Tull,Living In The Past,12,11,11,1973-01-13
12,Albert Hammond,It Never Rains In Southern California,6,5,13,1973-01-13
13,Timmy Thomas,Why Can't We Live Together,19,13,8,1973-01-13
14,James Taylor,Don't Let Me Be Lonely Tonight,15,14,7,1973-01-13
15,Hurricane Smith,"Oh, Babe, What Would You Say?",25,15,7,1973-01-13
16,Cat Stevens,Sitting,18,16,9,1973-01-13
17,Marvin Gaye,Trouble Man,26,17,5,1973-01-13
18,Wings,"Hi, Hi, Hi",22,18,5,1973-01-13
19,Three Dog Night,Pieces Of April,21,19,9,1973-01-13
20,Raspberries,I Wanna Be With You,23,20,8,1973-01-13
21,War,The World Is A Ghetto,30,21,9,1973-01-13
22,Al Green,You Ought To Be With Me,10,3,13,1973-01-13
23,Steely Dan,Do It Again,31,23,9,1973-01-13
24,Carole King,Been To Canaan,24,24,8,1973-01-13
25,Brighter Side Of Darkness,Love Jones,32,25,6,1973-01-13
26,Elvis Presley,Separate Ways,28,26,7,1973-01-13
27,Blue Haze,Smoke Gets In Your Eyes,29,27,10,1973-01-13
28,Neil Diamond,Walk On Water,17,17,10,1973-01-13
29,John Denver,Rocky Mountain High,35,29,8,1973-01-13
30,King Harvest,Dancing In The Moonlight,34,30,12,1973-01-13
31,Helen Reddy,I Am Woman,14,1,21,1973-01-13
32,Joni Mitchell,"You Turn Me On, I'm A Radio",38,32,10,1973-01-13
33,Lobo,Don't Expect Me To Be Your Friend,54,33,3,1973-01-13
34,The Blue Ridge Rangers,Jambalaya (On The Bayou),37,34,7,1973-01-13
35,Jermaine Jackson,Daddy's Home,41,35,6,1973-01-13
36,Austin Roberts,Something's Wrong With Me,16,12,14,1973-01-13
37,Chuck Berry,Reelin' & Rockin',40,37,7,1973-01-13
38,The Temptations,Papa Was A Rollin' Stone,27,1,14,1973-01-13
39,The Who,The Relay,43,39,6,1973-01-13
40,Bobby Womack & Peace,Harry Hippie,42,40,6,1973-01-13
41,The Spinners,Could It Be I'm Falling In Love,61,41,3,1973-01-13
42,Luther Ingram,I'll Be Your Shelter (In Time Of Storm),46,42,7,1973-01-13
43,Don McLean,Dreidel,52,43,4,1973-01-13
44,Bette Midler,Do You Want To Dance?,49,44,4,1973-01-13
45,Bread,Sweet Surrender,20,15,10,1973-01-13
46,Johnny Nash,I Can See Clearly Now,33,1,19,1973-01-13
47,Bill Withers,Let Us Love,48,47,6,1973-01-13
48,Harold Melvin And The Blue Notes,If You Don't Know Me By Now,36,3,16,1973-01-13
49,The Partridge Family Starring Shirley Jones Featuring David Cassidy,Looking Through The Eyes Of Love,57,49,5,1973-01-13
50,Peter Skellern,You're A Lady,50,50,8,1973-01-13
51,Smokey Robinson & The Miracles,I Can't Stand To See You Cry,53,51,5,1973-01-13
52,Cornelius Brothers & Sister Rose,I'm Never Gonna Be Alone Anymore,60,52,4,1973-01-13
53,Nilsson,Remember (Christmas),62,53,4,1973-01-13
54,Bulldog,No,47,44,14,1973-01-13
55,Dr. Hook And The Medicine Show,"The Cover Of ""Rolling Stone""",65,55,7,1973-01-13
56,The Main Ingredient,You've Got To Take It (If You Want It),59,56,4,1973-01-13
57,Jackson 5,Corner Of The Sky,39,18,12,1973-01-13
58,Eagles,Peaceful Easy Feeling,67,58,3,1973-01-13
59,Joe Cocker and The Chris Stainton Band,Woman To Woman,56,56,7,1973-01-13
60,Edward Bear,Last Song,74,60,5,1973-01-13
61,Clean Living,In Heaven There Is No Beer,51,49,11,1973-01-13
62,James Brown-Lyn Collins,What My Baby Needs Now Is A Little More Lovin',73,62,4,1973-01-13
63,The Hollies,Long Dark Road,45,26,11,1973-01-13
64,The 5th Dimension,"Living Together, Growing Together",76,64,2,1973-01-13
65,Wayne Newton,Anthem,68,65,4,1973-01-13
66,"Emerson, Lake & Palmer",Lucky Man,75,48,15,1973-01-13
67,Keith Hampshire,Daytime Night-Time,72,67,4,1973-01-13
68,The Doobie Brothers,Jesus Is Just Alright,80,68,5,1973-01-13
69,Gallery,Big City Miss Ruth Ann,79,69,3,1973-01-13
70,Dawn Featuring Tony Orlando,You're A Lady,70,70,8,1973-01-13
71,Engelbert Humperdinck,I Never Said Goodbye,86,71,3,1973-01-13
72,Joe Simon,Trouble In My Home/I Found My Dad,64,50,7,1973-01-13
73,Cashman & West,Songman,77,73,3,1973-01-13
74,Dennis Yost And The Classics IV,What Am I Crying For?,66,39,13,1973-01-13
75,Valerie Simpson,Silly Wasn't I,81,75,6,1973-01-13
76,Slade,Mama Weer All Crazee Now,78,76,9,1973-01-13
77,Anne Murray,Danny's Song,83,77,2,1973-01-13
78,Holland-Dozier,Don't Leave Me Starvin' For Your Love (Part 1),93,78,2,1973-01-13
79,Glen Campbell,One Last Time,82,79,6,1973-01-13
80,Deliverance/Eric Weissberg & Steve Mandell,Dueling Banjos,-,80,1,1973-01-13
81,Merry Clayton,"Oh No, Not My Baby",85,81,4,1973-01-13
82,Paul Davis,Boogie Woogie Man,89,82,4,1973-01-13
83,Joe Stampley,Soul Song,98,83,2,1973-01-13
84,Limmie & Family Cookin',You Can Do Magic,84,84,9,1973-01-13
85,Barbra Streisand,Didn't We,88,85,6,1973-01-13
86,Les Emmerson,Control Of Me,-,86,1,1973-01-13
87,Joey Heatherton,I'm Sorry,87,87,8,1973-01-13
88,Bobby Darin,Happy,92,88,2,1973-01-13
89,Ten Years After,Choo Choo Mama,95,89,5,1973-01-13
90,Rita Coolidge,Fever/My Crew,90,90,3,1973-01-13
91,Kris Kristofferson,Jesus Was A Capricorn,91,91,3,1973-01-13
92,Bobby Vinton,But I Do,94,92,3,1973-01-13
93,Ray Price,She's Got To Be A Saint,97,93,2,1973-01-13
94,Johnny Williams,Slow Motion (Part 1),100,94,2,1973-01-13
95,Barbara Mason,Give Me Your Love,-,95,1,1973-01-13
96,Anacostia,On And Off (Part 1),99,96,2,1973-01-13
97,Shawn Phillips,We,-,97,1,1973-01-13
98,Diana Ross,Good Morning Heartache,-,98,1,1973-01-13
99,Little Jimmy Osmond,Tweedlee Dee,-,99,1,1973-01-13
100,Millie Jackson,I Miss You Baby,-,100,2,1973-01-13
1,Carly Simon,You're So Vain,1,1,8,1973-01-20
2,Stevie Wonder,Superstition,2,2,10,1973-01-20
3,Billy Paul,Me And Mrs. Jones,3,1,12,1973-01-20
4,Elton John,Crocodile Rock,9,4,7,1973-01-20
5,Kenny Loggins & Jim Messina,Your Mama Don't Dance,6,5,11,1973-01-20
6,Johnny Rivers,Rockin' Pneumonia - Boogie Woogie Flu,7,6,16,1973-01-20
7,Gilbert O'Sullivan,Clair,4,2,13,1973-01-20
8,Curtis Mayfield,Superfly,8,8,10,1973-01-20
9,Timmy Thomas,Why Can't We Live Together,13,9,9,1973-01-20
10,Hurricane Smith,"Oh, Babe, What Would You Say?",15,10,8,1973-01-20
11,Donna Fargo,Funny Face,5,5,17,1973-01-20
12,Wings,"Hi, Hi, Hi",18,12,6,1973-01-20
13,Marvin Gaye,Trouble Man,17,13,6,1973-01-20
14,James Taylor,Don't Let Me Be Lonely Tonight,14,14,8,1973-01-20
15,War,The World Is A Ghetto,21,15,10,1973-01-20
16,Four Tops,Keeper Of The Castle,10,10,11,1973-01-20
17,Raspberries,I Wanna Be With You,20,17,9,1973-01-20
18,Steely Dan,Do It Again,23,18,10,1973-01-20
19,Brighter Side Of Darkness,Love Jones,25,19,7,1973-01-20
20,Jethro Tull,Living In The Past,11,11,12,1973-01-20
21,Three Dog Night,Pieces Of April,19,19,10,1973-01-20
22,King Harvest,Dancing In The Moonlight,30,22,13,1973-01-20
23,Elvis Presley,Separate Ways,26,23,8,1973-01-20
24,Albert Hammond,It Never Rains In Southern California,12,5,14,1973-01-20
25,John Denver,Rocky Mountain High,29,25,9,1973-01-20
26,Lobo,Don't Expect Me To Be Your Friend,33,26,4,1973-01-20
27,Blue Haze,Smoke Gets In Your Eyes,27,27,11,1973-01-20
28,Jermaine Jackson,Daddy's Home,35,28,7,1973-01-20
29,The Blue Ridge Rangers,Jambalaya (On The Bayou),34,29,8,1973-01-20
30,Joni Mitchell,"You Turn Me On, I'm A Radio",32,30,11,1973-01-20
31,The Spinners,Could It Be I'm Falling In Love,41,31,4,1973-01-20
32,Cat Stevens,Sitting,16,16,10,1973-01-20
33,Carole King,Been To Canaan,24,24,9,1973-01-20
34,Don McLean,Dreidel,43,34,5,1973-01-20
35,Chuck Berry,Reelin' & Rockin',37,35,8,1973-01-20
36,Bette Midler,Do You Want To Dance?,44,36,5,1973-01-20
37,Bobby Womack & Peace,Harry Hippie,40,37,7,1973-01-20
38,Al Green,You Ought To Be With Me,22,3,14,1973-01-20
39,The Who,The Relay,39,39,7,1973-01-20
40,Luther Ingram,I'll Be Your Shelter (In Time Of Storm),42,40,8,1973-01-20
41,Neil Diamond,Walk On Water,28,17,11,1973-01-20
42,The Partridge Family Starring Shirley Jones Featuring David Cassidy,Looking Through The Eyes Of Love,49,42,6,1973-01-20
43,Edward Bear,Last Song,60,43,6,1973-01-20
44,Cornelius Brothers & Sister Rose,I'm Never Gonna Be Alone Anymore,52,44,5,1973-01-20
45,The Temptations,Papa Was A Rollin' Stone,38,1,15,1973-01-20
46,Helen Reddy,I Am Woman,31,1,22,1973-01-20
47,Austin Roberts,Something's Wrong With Me,36,12,15,1973-01-20
48,Smokey Robinson & The Miracles,I Can't Stand To See You Cry,51,48,6,1973-01-20
49,Dr. Hook And The Medicine Show,"The Cover Of ""Rolling Stone""",55,49,8,1973-01-20
50,Bread,Sweet Surrender,45,15,11,1973-01-20
51,Eagles,Peaceful Easy Feeling,58,51,4,1973-01-20
52,Johnny Nash,I Can See Clearly Now,46,1,20,1973-01-20
53,Nilsson,Remember (Christmas),53,53,5,1973-01-20
54,The Main Ingredient,You've Got To Take It (If You Want It),56,54,5,1973-01-20
55,Bulldog,No,54,44,15,1973-01-20
56,The Doobie Brothers,Jesus Is Just Alright,68,56,6,1973-01-20
57,"Emerson, Lake & Palmer",Lucky Man,66,48,16,1973-01-20
58,The 5th Dimension,"Living Together, Growing Together",64,58,3,1973-01-20
59,Gallery,Big City Miss Ruth Ann,69,59,4,1973-01-20
60,Harold Melvin And The Blue Notes,If You Don't Know Me By Now,48,3,17,1973-01-20
61,The O'Jays,Love Train,-,61,1,1973-01-20
62,James Brown-Lyn Collins,What My Baby Needs Now Is A Little More Lovin',62,62,5,1973-01-20
63,Clean Living,In Heaven There Is No Beer,61,49,12,1973-01-20
64,Deliverance/Eric Weissberg & Steve Mandell,Dueling Banjos,80,64,2,1973-01-20
65,Joe Cocker and The Chris Stainton Band,Woman To Woman,59,56,8,1973-01-20
66,Keith Hampshire,Daytime Night-Time,67,66,5,1973-01-20
67,Holland-Dozier,Don't Leave Me Starvin' For Your Love (Part 1),78,67,3,1973-01-20
68,Anne Murray,Danny's Song,77,68,3,1973-01-20
69,Cashman & West,Songman,73,69,4,1973-01-20
70,Engelbert Humperdinck,I Never Said Goodbye,71,70,4,1973-01-20
71,Diana Ross,Good Morning Heartache,98,71,2,1973-01-20
72,Wayne Newton,Anthem,65,65,5,1973-01-20
73,Joe Stampley,Soul Song,83,73,3,1973-01-20
74,Valerie Simpson,Silly Wasn't I,75,74,7,1973-01-20
75,Barbara Mason,Give Me Your Love,95,75,2,1973-01-20
76,Seals & Crofts,Hummingbird,-,76,1,1973-01-20
77,Merry Clayton,"Oh No, Not My Baby",81,77,5,1973-01-20
78,Glen Campbell,One Last Time,79,78,7,1973-01-20
79,James Brown,I Got Ants In My Pants (and i want to dance) (Part 1),-,79,1,1973-01-20
80,Paul Davis,Boogie Woogie Man,82,80,5,1973-01-20
81,Slade,Mama Weer All Crazee Now,76,76,10,1973-01-20
82,Barbra Streisand,Didn't We,85,82,7,1973-01-20
83,Bobby Darin,Happy,88,83,3,1973-01-20
84,Rita Coolidge,Fever/My Crew,90,84,4,1973-01-20
85,Cymande,The Message,-,85,1,1973-01-20
86,Les Emmerson,Control Of Me,86,86,2,1973-01-20
87,Limmie & Family Cookin',You Can Do Magic,84,84,10,1973-01-20
88,Bobby Vinton,But I Do,92,88,4,1973-01-20
89,Ten Years After,Choo Choo Mama,89,89,6,1973-01-20
90,Johnny Williams,Slow Motion (Part 1),94,90,3,1973-01-20
91,Travis Wammack,How Can I Tell You,-,91,1,1973-01-20
92,Shawn Phillips,We,97,92,2,1973-01-20
93,Al Green,Hot Wire,-,93,1,1973-01-20
94,Joey Heatherton,I'm Sorry,87,87,9,1973-01-20
95,Anacostia,On And Off (Part 1),96,95,3,1973-01-20
96,Little Jimmy Osmond,Tweedlee Dee,99,96,2,1973-01-20
97,Uriah Heep,Blind Eye/Sweet Lorraine,-,97,1,1973-01-20
98,Dottie West,If It's All Right With You,-,98,1,1973-01-20
99,The Sweet,Little Willy,-,99,1,1973-01-20
100,Millie Jackson,I Miss You Baby,100,100,3,1973-01-20
1,Stevie Wonder,Superstition,2,1,11,1973-01-27
2,Carly Simon,You're So Vain,1,1,9,1973-01-27
3,Elton John,Crocodile Rock,4,3,8,1973-01-27
4,Kenny Loggins & Jim Messina,Your Mama Don't Dance,5,4,12,1973-01-27
5,Timmy Thomas,Why Can't We Live Together,9,5,10,1973-01-27
6,Billy Paul,Me And Mrs. Jones,3,1,13,1973-01-27
7,Hurricane Smith,"Oh, Babe, What Would You Say?",10,7,9,1973-01-27
8,Marvin Gaye,Trouble Man,13,8,7,1973-01-27
9,Johnny Rivers,Rockin' Pneumonia - Boogie Woogie Flu,6,6,17,1973-01-27
10,War,The World Is A Ghetto,15,10,11,1973-01-27
11,Wings,"Hi, Hi, Hi",12,11,7,1973-01-27
12,Curtis Mayfield,Superfly,8,8,11,1973-01-27
13,Steely Dan,Do It Again,18,13,11,1973-01-27
14,Gilbert O'Sullivan,Clair,7,2,14,1973-01-27
15,James Taylor,Don't Let Me Be Lonely Tonight,14,14,9,1973-01-27
16,Raspberries,I Wanna Be With You,17,16,10,1973-01-27
17,King Harvest,Dancing In The Moonlight,22,17,14,1973-01-27
18,Brighter Side Of Darkness,Love Jones,19,18,8,1973-01-27
19,Donna Fargo,Funny Face,11,5,18,1973-01-27
20,Lobo,Don't Expect Me To Be Your Friend,26,20,5,1973-01-27
21,Elvis Presley,Separate Ways,23,21,9,1973-01-27
22,John Denver,Rocky Mountain High,25,22,10,1973-01-27
23,The Spinners,Could It Be I'm Falling In Love,31,23,5,1973-01-27
24,Three Dog Night,Pieces Of April,21,19,11,1973-01-27
25,Jermaine Jackson,Daddy's Home,28,25,8,1973-01-27
26,The Blue Ridge Rangers,Jambalaya (On The Bayou),29,26,9,1973-01-27
27,Joni Mitchell,"You Turn Me On, I'm A Radio",30,27,12,1973-01-27
28,Jethro Tull,Living In The Past,20,11,13,1973-01-27
29,Blue Haze,Smoke Gets In Your Eyes,27,27,12,1973-01-27
30,Don McLean,Dreidel,34,30,6,1973-01-27
31,Four Tops,Keeper Of The Castle,16,10,12,1973-01-27
32,Bette Midler,Do You Want To Dance?,36,32,6,1973-01-27
33,Chuck Berry,Reelin' & Rockin',35,33,9,1973-01-27
34,Edward Bear,Last Song,43,34,7,1973-01-27
35,Bobby Womack & Peace,Harry Hippie,37,35,8,1973-01-27
36,Albert Hammond,It Never Rains In Southern California,24,5,15,1973-01-27
37,The O'Jays,Love Train,61,37,2,1973-01-27
38,Cat Stevens,Sitting,32,16,11,1973-01-27
39,The Partridge Family Starring Shirley Jones Featuring David Cassidy,Looking Through The Eyes Of Love,42,39,7,1973-01-27
40,Luther Ingram,I'll Be Your Shelter (In Time Of Storm),40,40,9,1973-01-27
41,Deliverance/Eric Weissberg & Steve Mandell,Dueling Banjos,64,41,3,1973-01-27
42,Cornelius Brothers & Sister Rose,I'm Never Gonna Be Alone Anymore,44,42,6,1973-01-27
43,Dr. Hook And The Medicine Show,"The Cover Of ""Rolling Stone""",49,43,9,1973-01-27
44,Eagles,Peaceful Easy Feeling,51,44,5,1973-01-27
45,Smokey Robinson & The Miracles,I Can't Stand To See You Cry,48,45,7,1973-01-27
46,The Who,The Relay,39,39,8,1973-01-27
47,The 5th Dimension,"Living Together, Growing Together",58,47,4,1973-01-27
48,Al Green,You Ought To Be With Me,38,3,15,1973-01-27
49,Carole King,Been To Canaan,33,24,10,1973-01-27
50,Gallery,Big City Miss Ruth Ann,59,50,5,1973-01-27
51,James Brown,I Got Ants In My Pants (and i want to dance) (Part 1),79,51,2,1973-01-27
52,The Main Ingredient,You've Got To Take It (If You Want It),54,52,6,1973-01-27
53,The Doobie Brothers,Jesus Is Just Alright,56,53,7,1973-01-27
54,Roberta Flack,Killing Me Softly With His Song,-,54,1,1973-01-27
55,"Emerson, Lake & Palmer",Lucky Man,57,48,17,1973-01-27
56,Nilsson,Remember (Christmas),53,53,6,1973-01-27
57,Holland-Dozier,Don't Leave Me Starvin' For Your Love (Part 1),67,57,4,1973-01-27
58,James Brown-Lyn Collins,What My Baby Needs Now Is A Little More Lovin',62,58,6,1973-01-27
59,Keith Hampshire,Daytime Night-Time,66,59,6,1973-01-27
60,Anne Murray,Danny's Song,68,60,4,1973-01-27
61,Diana Ross,Good Morning Heartache,71,61,3,1973-01-27
62,The Temptations,Papa Was A Rollin' Stone,45,1,16,1973-01-27
63,Seals & Crofts,Hummingbird,76,63,2,1973-01-27
64,Barbara Mason,Give Me Your Love,75,64,3,1973-01-27
65,Cashman & West,Songman,69,65,5,1973-01-27
66,Joe Stampley,Soul Song,73,66,4,1973-01-27
67,Engelbert Humperdinck,I Never Said Goodbye,70,67,5,1973-01-27
68,Valerie Simpson,Silly Wasn't I,74,68,8,1973-01-27
69,Little Jimmy Osmond,Tweedlee Dee,96,69,3,1973-01-27
70,Joe Cocker and The Chris Stainton Band,Woman To Woman,65,56,9,1973-01-27
71,David Bowie,Space Oddity,-,71,1,1973-01-27
72,Merry Clayton,"Oh No, Not My Baby",77,72,6,1973-01-27
73,Neil Diamond,Walk On Water,41,17,12,1973-01-27
74,Paul Davis,Boogie Woogie Man,80,74,6,1973-01-27
75,Les Emmerson,Control Of Me,86,75,3,1973-01-27
76,America,Don't Cross The River,-,76,1,1973-01-27
77,Rita Coolidge,Fever/My Crew,84,77,5,1973-01-27
78,Cymande,The Message,85,78,2,1973-01-27
79,Sam Neely,Rosalie,-,79,1,1973-01-27
80,Bobby Darin,Happy,83,80,4,1973-01-27
81,Al Green,Hot Wire,93,81,2,1973-01-27
82,Barbra Streisand,Didn't We,82,82,8,1973-01-27
83,Bettye Swann,Today I Started Loving You Again,-,83,1,1973-01-27
84,Bobby Vinton,But I Do,88,84,5,1973-01-27
85,Johnny Williams,Slow Motion (Part 1),90,85,4,1973-01-27
86,Gladys Knight And The Pips,Neither One Of Us (Wants To Be The First To Say Goodbye),-,86,1,1973-01-27
87,Travis Wammack,How Can I Tell You,91,87,2,1973-01-27
88,Loudon Wainwright III,Dead Skunk,-,88,1,1973-01-27
89,Shawn Phillips,We,92,89,3,1973-01-27
90,Anacostia,On And Off (Part 1),95,90,4,1973-01-27
91,The Grass Roots,Love Is What You Make It,-,91,1,1973-01-27
92,The Sweet,Little Willy,99,92,2,1973-01-27
93,Uriah Heep,Blind Eye/Sweet Lorraine,97,93,2,1973-01-27
94,Paul Kelly,Don't Burn Me,-,94,1,1973-01-27
95,Millie Jackson,I Miss You Baby,100,95,4,1973-01-27
96,Mott The Hoople,One Of The Boys,-,96,1,1973-01-27
97,Dottie West,If It's All Right With You,98,97,2,1973-01-27
98,The Whispers,Somebody Loves You,-,98,1,1973-01-27
99,Rare Earth,We're Gonna Have A Good Time,-,99,1,1973-01-27
100,The New Seekers,Come Softly To Me,-,100,1,1973-01-27
1,Elton John,Crocodile Rock,3,1,9,1973-02-03
2,Carly Simon,You're So Vain,2,1,10,1973-02-03
3,Stevie Wonder,Superstition,1,1,12,1973-02-03
4,Timmy Thomas,Why Can't We Live Together,5,4,11,1973-02-03
5,Kenny Loggins & Jim Messina,Your Mama Don't Dance,4,4,13,1973-02-03
6,Hurricane Smith,"Oh, Babe, What Would You Say?",7,6,10,1973-02-03
7,Marvin Gaye,Trouble Man,8,7,8,1973-02-03
8,War,The World Is A Ghetto,10,8,12,1973-02-03
9,Steely Dan,Do It Again,13,9,12,1973-02-03
