rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
41,Bobby Helms,Jingle Bell Rock,49,35,11,1962-01-06
42,Ike & Tina Turner,Poor Fool,46,42,6,1962-01-06
43,The Chantels,"Well, I Told You",32,29,8,1962-01-06
44,Phil McLean,Small Sad Sam,33,33,5,1962-01-06
45,Vic Dana,Little Altar Boy,48,45,6,1962-01-06
46,Sue Thompson,Norman,60,46,5,1962-01-06
47,David Seville And The Chipmunks,Rudolph The Red Nosed Reindeer,51,21,5,1962-01-06
48,Gary U.S. Bonds,Dear Lady Twist,50,48,4,1962-01-06
49,Solomon Burke,Just Out Of Reach (Of My Two Open Arms),30,24,16,1962-01-06
50,Brenda Lee,Rockin' Around The Christmas Tree,58,14,8,1962-01-06
51,Bobby Bland,Turn On Your Love Light,61,51,5,1962-01-06
52,Bill Black's Combo,Twist-Her,65,52,3,1962-01-06
53,Bobby Darin,Irresistible You,63,53,4,1962-01-06
54,Johnny Tillotson,Dreamy Eyes,73,54,14,1962-01-06
55,Jimmy Dean,Dear Ivan,-,55,1,1962-01-06
56,The Highwaymen,The Gypsy Rover,42,42,9,1962-01-06
57,Si Zentner And His Orchestra,Up A Lazy River,67,43,7,1962-01-06
58,Frank Sinatra,Pocketful Of Miracles,64,58,3,1962-01-06
59,Frank Slay And His Orchestra,Flying Circle,69,59,4,1962-01-06
60,Lee Dorsey,Do-Re-Mi,66,60,3,1962-01-06
61,Roger Williams,Maria,68,61,4,1962-01-06
62,Gladys Knight And The Pips,Letter Full Of Tears,70,62,4,1962-01-06
63,Bobby Darin,Multiplication,83,63,3,1962-01-06
64,Ral Donner,She's Everything (I Wanted You To Be),76,64,2,1962-01-06
65,Chubby Checker,Let's Twist Again,29,8,19,1962-01-06
66,Glen Campbell,"Turn Around, Look At Me",62,62,8,1962-01-06
67,Jimmy McCracklin,Just Got To Know,75,67,4,1962-01-06
68,Brenda Lee,Fool #1,28,3,14,1962-01-06
69,Bobby Vee,Walkin' With My Angel,74,69,6,1962-01-06
70,Sims Twins,Soothe Me,53,42,8,1962-01-06
71,The Showmen,It Will Stand,78,67,8,1962-01-06
72,The G-Clefs,I Understand (Just How You Feel),38,9,16,1962-01-06
73,David Seville And The Chipmunks,Alvin's Harmonica,84,3,14,1962-01-06
74,The Dave Brubeck Quartet,Unsquare Dance,82,74,5,1962-01-06
75,John D. Loudermilk,Language Of Love,59,32,9,1962-01-06
76,Charles Brown,Please Come Home For Christmas,85,76,2,1962-01-06
77,Dick Dale and The Del-Tones,Let's Go Trippin',86,77,6,1962-01-06
78,Ace Cannon,Tuff,92,78,2,1962-01-06
79,Dion,The Majestic,54,36,5,1962-01-06
80,Ray Peterson,I Could Have Loved You So Well,89,80,3,1962-01-06
81,Danny & The Juniors with Freddy Cannon,Twistin' All Night Long,-,81,1,1962-01-06
82,Patti Page,Go On Home,91,82,2,1962-01-06
83,"The Corsairs Featuring Jay ""Bird"" Uzzell",Smoky Places,95,83,2,1962-01-06
84,Troy Shondell,Tears From An Angel,96,84,2,1962-01-06
85,Anthony Newley,Pop Goes The Weasel,87,85,3,1962-01-06
86,James Brown And The Famous Flames,Lost Someone,90,86,3,1962-01-06
87,The Drifters,Room Full Of Tears,72,72,3,1962-01-06
88,Johnny Mathis,Maria,-,78,7,1962-01-06
89,The Belmonts,I Need Some One,98,89,2,1962-01-06
90,Linda Scott,It's All Because,70,50,8,1962-01-06
91,Patsy Cline,Crazy,57,9,11,1962-01-06
92,Sleepy King,Pushin' Your Luck,93,92,3,1962-01-06
93,Ernie Freeman,The Twist,-,93,1,1962-01-06
94,Ferlin Husky,The Waltz You Saved For Me,-,94,1,1962-01-06
95,The Sensations,Let Me In,-,95,1,1962-01-06
96,The Jack Halloran Singers,The Little Drummer Boy,-,96,1,1962-01-06
97,Sheb Wooley,That's My Pa,-,97,1,1962-01-06
98,Jack Eubanks,Searching,-,83,3,1962-01-06
99,Tico And The Triumphs,Motorcycle,-,99,1,1962-01-06
100,Don Shirley,Drown In My Own Tears,-,100,1,1962-01-06
1,Chubby Checker,The Twist,2,1,27,1962-01-13
2,The Tokens,The Lion Sleeps Tonight,1,1,9,1962-01-13
3,Joey Dee & the Starliters,Peppermint Twist - Part I,4,3,8,1962-01-13
4,Elvis Presley With The Jordanaires,Can't Help Falling In Love,5,4,6,1962-01-13
5,Barbara George,I Know (You Don't Love Me No More),15,5,9,1962-01-13
6,Neil Sedaka,"Happy Birthday, Sweet Sixteen",6,6,9,1962-01-13
7,Leroy Van Dyke,Walk On By,8,5,11,1962-01-13
8,Bobby Vee,Run To Him,3,2,9,1962-01-13
9,Ray Charles and his Orchestra,Unchain My Heart,10,9,7,1962-01-13
10,Connie Francis,When The Boy In Your Arms (Is The Boy In Your Heart),11,10,8,1962-01-13
11,James Darren,Goodbye Cruel World,7,3,13,1962-01-13
12,The Lettermen,When I Fall In Love,9,9,8,1962-01-13
13,The Marvelettes,Please Mr. Postman,13,1,19,1962-01-13
14,Sandy Nelson,Let There Be Drums,17,7,11,1962-01-13
15,Brook Benton,Revenge,18,15,8,1962-01-13
16,The Shirelles,Baby It's You,34,16,4,1962-01-13
17,Sue Thompson,Norman,46,17,6,1962-01-13
18,Burl Ives,A Little Bitty Tear,28,18,4,1962-01-13
19,The Highwaymen,Cotton Fields,32,19,7,1962-01-13
20,Dion,The Wanderer,30,20,6,1962-01-13
21,Gene Pitney,Town Without Pity,24,21,11,1962-01-13
22,The Angels,'Til,14,14,12,1962-01-13
23,Bobby Rydell/Chubby Checker,Jingle Bell Rock,21,21,5,1962-01-13
24,The Impressions,Gypsy Woman,25,20,13,1962-01-13
25,The Crystals,There's No Other (Like My Baby),20,20,8,1962-01-13
26,Linda Scott,I Don't Know Why,16,12,11,1962-01-13
27,James Ray,If You Gotta Make A Fool Of Somebody,29,27,8,1962-01-13
28,Phil McLean,Small Sad Sam,44,28,6,1962-01-13
29,Jimmy Elledge,Funny How Time Slips Away,31,29,9,1962-01-13
30,Fats Domino,Jambalaya (On The Bayou),33,30,5,1962-01-13
31,Elvis Presley With The Jordanaires,Rock-A-Hula Baby,23,23,6,1962-01-13
32,Henry Mancini And His Orchestra,Moon River,19,11,14,1962-01-13
33,Gary U.S. Bonds,Dear Lady Twist,48,33,5,1962-01-13
34,Jerry Butler,Moon River,27,11,14,1962-01-13
35,Pat Boone,Johnny Will,37,35,9,1962-01-13
36,Bobby Darin,Irresistible You,53,36,5,1962-01-13
37,Chubby Checker,Let's Twist Again,65,8,20,1962-01-13
38,Kenny Dino,Your Ma Said You Cried In Your Sleep Last Night,35,24,10,1962-01-13
39,Ike & Tina Turner,Poor Fool,42,39,7,1962-01-13
40,Del Shannon,Hey! Little Girl,38,38,7,1962-01-13
41,Bill Black's Combo,Twist-Her,52,41,4,1962-01-13
42,Jimmy Dean,Dear Ivan,55,42,2,1962-01-13
43,Lee Dorsey,Do-Re-Mi,60,43,4,1962-01-13
44,Johnny Tillotson,Dreamy Eyes,54,44,15,1962-01-13
45,Ferrante & Teicher,Tonight,36,8,13,1962-01-13
46,Bobby Bland,Turn On Your Love Light,51,46,6,1962-01-13
47,Frank Sinatra,Pocketful Of Miracles,58,47,4,1962-01-13
48,Vic Dana,Little Altar Boy,45,45,7,1962-01-13
49,The Chantels,"Well, I Told You",43,29,9,1962-01-13
50,Bobby Darin,Multiplication,63,50,4,1962-01-13
51,Gladys Knight And The Pips,Letter Full Of Tears,62,51,5,1962-01-13
52,Ral Donner,She's Everything (I Wanted You To Be),64,52,3,1962-01-13
53,Roger Williams,Maria,61,53,5,1962-01-13
54,Frank Slay And His Orchestra,Flying Circle,59,54,5,1962-01-13
55,Jimmy Dean,Big Bad John,40,1,15,1962-01-13
56,Brenda Lee,Break It To Me Gently,-,56,1,1962-01-13
57,Bobby Vee,Walkin' With My Angel,69,57,7,1962-01-13
58,Solomon Burke,Just Out Of Reach (Of My Two Open Arms),49,24,17,1962-01-13
59,The Highwaymen,The Gypsy Rover,56,42,10,1962-01-13
60,Si Zentner And His Orchestra,Up A Lazy River,57,43,8,1962-01-13
61,Ace Cannon,Tuff,78,61,3,1962-01-13
62,Brook Benton,Shadrack,-,62,1,1962-01-13
63,The Showmen,It Will Stand,71,63,9,1962-01-13
64,Jimmy McCracklin,Just Got To Know,67,64,5,1962-01-13
65,Dick Dale and The Del-Tones,Let's Go Trippin',77,65,7,1962-01-13
66,Brenda Lee,So Deep,-,66,1,1962-01-13
67,Glen Campbell,"Turn Around, Look At Me",66,62,9,1962-01-13
68,Patti Page,Go On Home,82,68,3,1962-01-13
69,"The Corsairs Featuring Jay ""Bird"" Uzzell",Smoky Places,83,69,3,1962-01-13
70,Dion,The Majestic,79,36,6,1962-01-13
71,Connie Francis,Baby's First Christmas,26,26,5,1962-01-13
72,Jackie Wilson,The Greatest Hurt,-,72,1,1962-01-13
73,James Brown And The Famous Flames,Lost Someone,86,73,4,1962-01-13
74,Ray Peterson,I Could Have Loved You So Well,80,74,4,1962-01-13
75,The Sensations,Let Me In,95,75,2,1962-01-13
76,Bobby Edwards,What's The Reason,-,76,1,1962-01-13
77,The Belmonts,I Need Some One,89,77,3,1962-01-13
78,Danny & The Juniors with Freddy Cannon,Twistin' All Night Long,81,78,2,1962-01-13
79,Charlie Drake,My Boomerang Won't Come Back,-,79,1,1962-01-13
80,Brook Benton,The Lost Penny,-,80,1,1962-01-13
81,The Ikettes,I'm Blue (The Gong-Gong Song),-,81,1,1962-01-13
82,The Drifters,Room Full Of Tears,87,72,4,1962-01-13
83,Troy Shondell,Tears From An Angel,84,83,3,1962-01-13
84,Marty Robbins,I Told The Brook,-,84,2,1962-01-13
85,The Miracles,What's So Good About Good-by,-,85,1,1962-01-13
86,Ray Charles and his Orchestra,But On The Other Hand Baby,-,86,3,1962-01-13
87,Clarence Henry,A Little Too Much,-,87,1,1962-01-13
88,Anthony Newley,Pop Goes The Weasel,85,85,4,1962-01-13
89,The Everly Brothers,Crying In The Rain,-,89,1,1962-01-13
90,Jack Ross,Happy Jose (Ching-Ching),-,90,1,1962-01-13
91,The Dave Brubeck Quartet,Unsquare Dance,74,74,6,1962-01-13
92,Troy Shondell,Island In The Sky,-,92,1,1962-01-13
93,Gene Chandler,Duke Of Earl,-,93,1,1962-01-13
94,Sheb Wooley,That's My Pa,97,94,2,1962-01-13
95,The Marketts,Surfer's Stomp,-,95,1,1962-01-13
96,Jack Eubanks,Searching,98,83,4,1962-01-13
97,Count Basie & His Orch.,The Basie Twist,-,97,1,1962-01-13
98,Claude King,The Comancheros,-,71,7,1962-01-13
99,Don Gibson,Lonesome Number One,-,59,4,1962-01-13
100,Billy Joe & The Checkmates,Percolator (Twist),-,100,1,1962-01-13
1,Chubby Checker,The Twist,1,1,28,1962-01-20
2,Joey Dee & the Starliters,Peppermint Twist - Part I,3,2,9,1962-01-20
3,The Tokens,The Lion Sleeps Tonight,2,1,10,1962-01-20
4,Elvis Presley With The Jordanaires,Can't Help Falling In Love,4,4,7,1962-01-20
5,Barbara George,I Know (You Don't Love Me No More),5,5,10,1962-01-20
6,Neil Sedaka,"Happy Birthday, Sweet Sixteen",6,6,10,1962-01-20
7,Leroy Van Dyke,Walk On By,7,5,12,1962-01-20
8,Bobby Vee,Run To Him,8,2,10,1962-01-20
9,The Lettermen,When I Fall In Love,12,9,9,1962-01-20
10,Sue Thompson,Norman,17,10,7,1962-01-20
11,Ray Charles and his Orchestra,Unchain My Heart,9,9,8,1962-01-20
12,Connie Francis,When The Boy In Your Arms (Is The Boy In Your Heart),10,10,9,1962-01-20
13,Sandy Nelson,Let There Be Drums,14,7,12,1962-01-20
14,Gene Pitney,Town Without Pity,21,14,12,1962-01-20
15,The Shirelles,Baby It's You,16,15,5,1962-01-20
16,The Highwaymen,Cotton Fields,19,16,8,1962-01-20
17,Burl Ives,A Little Bitty Tear,18,17,5,1962-01-20
18,Dion,The Wanderer,20,18,7,1962-01-20
19,The Marvelettes,Please Mr. Postman,13,1,20,1962-01-20
20,James Darren,Goodbye Cruel World,11,3,14,1962-01-20
21,Phil McLean,Small Sad Sam,28,21,7,1962-01-20
22,Jimmy Elledge,Funny How Time Slips Away,29,22,10,1962-01-20
23,James Ray,If You Gotta Make A Fool Of Somebody,27,23,9,1962-01-20
24,Jimmy Dean,Dear Ivan,42,24,3,1962-01-20
25,Brook Benton,Revenge,15,15,9,1962-01-20
26,Gary U.S. Bonds,Dear Lady Twist,33,26,6,1962-01-20
27,Bobby Darin,Irresistible You,36,27,6,1962-01-20
28,Henry Mancini And His Orchestra,Moon River,32,11,15,1962-01-20
29,Brenda Lee,Break It To Me Gently,56,29,2,1962-01-20
30,Elvis Presley With The Jordanaires,Rock-A-Hula Baby,31,23,7,1962-01-20
31,Bill Black's Combo,Twist-Her,41,31,5,1962-01-20
32,Lee Dorsey,Do-Re-Mi,43,32,5,1962-01-20
33,Gladys Knight And The Pips,Letter Full Of Tears,51,33,6,1962-01-20
34,Bobby Bland,Turn On Your Love Light,46,34,7,1962-01-20
35,Johnny Tillotson,Dreamy Eyes,44,35,16,1962-01-20
36,Frank Sinatra,Pocketful Of Miracles,47,36,5,1962-01-20
37,The Crystals,There's No Other (Like My Baby),25,20,9,1962-01-20
38,The Angels,'Til,22,14,13,1962-01-20
39,Bobby Darin,Multiplication,50,39,5,1962-01-20
40,Linda Scott,I Don't Know Why,26,12,12,1962-01-20
41,The Impressions,Gypsy Woman,24,20,14,1962-01-20
42,Fats Domino,Jambalaya (On The Bayou),30,30,6,1962-01-20
43,Ike & Tina Turner,Poor Fool,39,39,8,1962-01-20
44,Ace Cannon,Tuff,61,44,4,1962-01-20
45,Brook Benton,Shadrack,62,45,2,1962-01-20
46,"The Corsairs Featuring Jay ""Bird"" Uzzell",Smoky Places,69,46,4,1962-01-20
47,Frank Slay And His Orchestra,Flying Circle,54,47,6,1962-01-20
48,Ral Donner,She's Everything (I Wanted You To Be),52,48,4,1962-01-20
49,Gene Chandler,Duke Of Earl,93,49,2,1962-01-20
50,Roger Williams,Maria,53,50,6,1962-01-20
51,Vic Dana,Little Altar Boy,48,45,8,1962-01-20
52,Brenda Lee,So Deep,66,52,2,1962-01-20
53,Bobby Vee,Walkin' With My Angel,57,53,8,1962-01-20
54,Patti Page,Go On Home,68,54,4,1962-01-20
55,Del Shannon,Hey! Little Girl,40,38,8,1962-01-20
56,Jerry Butler,Moon River,34,11,15,1962-01-20
57,Jackie Wilson,The Greatest Hurt,72,57,2,1962-01-20
58,Chubby Checker,Let's Twist Again,37,8,21,1962-01-20
59,Pat Boone,Johnny Will,35,35,10,1962-01-20
60,Dick Dale and The Del-Tones,Let's Go Trippin',65,60,8,1962-01-20
61,The Showmen,It Will Stand,63,61,10,1962-01-20
62,Glen Campbell,"Turn Around, Look At Me",67,62,10,1962-01-20
63,The Ikettes,I'm Blue (The Gong-Gong Song),81,63,2,1962-01-20
64,The Sensations,Let Me In,75,64,3,1962-01-20
65,Si Zentner And His Orchestra,Up A Lazy River,60,43,9,1962-01-20
66,Kenny Dino,Your Ma Said You Cried In Your Sleep Last Night,38,24,11,1962-01-20
67,The Everly Brothers,Crying In The Rain,89,67,2,1962-01-20
68,Danny & The Juniors with Freddy Cannon,Twistin' All Night Long,78,68,3,1962-01-20
69,Ray Peterson,I Could Have Loved You So Well,74,69,5,1962-01-20
70,Charlie Drake,My Boomerang Won't Come Back,79,70,2,1962-01-20
71,James Brown And The Famous Flames,Lost Someone,73,71,5,1962-01-20
72,Ray Charles and his Orchestra,But On The Other Hand Baby,86,72,4,1962-01-20
73,Bobby Edwards,What's The Reason,76,73,2,1962-01-20
74,Jimmy Dean,Big Bad John,55,1,16,1962-01-20
75,The Belmonts,I Need Some One,77,75,4,1962-01-20
76,The Marketts,Surfer's Stomp,95,76,2,1962-01-20
77,Brook Benton,The Lost Penny,80,77,2,1962-01-20
78,The Miracles,What's So Good About Good-by,85,78,2,1962-01-20
79,Jack Ross,Happy Jose (Ching-Ching),90,79,2,1962-01-20
80,Jimmy Dean,To A Sleeping Beauty,-,80,1,1962-01-20
81,Troy Shondell,Tears From An Angel,83,81,4,1962-01-20
82,Billy Joe & The Checkmates,Percolator (Twist),100,82,2,1962-01-20
83,Marty Robbins,I Told The Brook,84,83,3,1962-01-20
84,Clarence Henry,A Little Too Much,87,84,2,1962-01-20
85,Floyd Cramer,Chattanooga Choo Choo,-,85,1,1962-01-20
86,Bert Kaempfert And His Orchestra,Afrikaan Beat,-,86,1,1962-01-20
87,Jackie Wilson,There'll Be No Next Time,-,87,1,1962-01-20
88,Sheb Wooley,That's My Pa,94,88,3,1962-01-20
89,Jimmy McCracklin,Just Got To Know,64,64,6,1962-01-20
90,The Drifters,Room Full Of Tears,82,72,5,1962-01-20
91,Wanda Jackson,A Little Bitty Tear,-,91,1,1962-01-20
92,Eddie Holland,Jamie,-,92,1,1962-01-20
93,The Brothers Four,Blue Water Line,-,93,1,1962-01-20
94,Count Basie & His Orch.,The Basie Twist,97,94,2,1962-01-20
95,Jan & Dean,A Sunday Kind Of Love,-,95,1,1962-01-20
96,Gene McDaniels,Chip Chip,-,96,1,1962-01-20
97,Dukays,Nite Owl,-,97,1,1962-01-20
98,Conway Twitty,Portrait Of A Fool,-,98,1,1962-01-20
99,Rod McKuen,Oliver Twist,-,99,1,1962-01-20
100,The Kingston Trio,Where Have All The Flowers Gone,-,100,1,1962-01-20
1,Joey Dee & the Starliters,Peppermint Twist - Part I,2,1,10,1962-01-27
2,Chubby Checker,The Twist,1,1,29,1962-01-27
3,Barbara George,I Know (You Don't Love Me No More),5,3,11,1962-01-27
4,Elvis Presley With The Jordanaires,Can't Help Falling In Love,4,4,8,1962-01-27
5,Sue Thompson,Norman,10,5,8,1962-01-27
6,The Tokens,The Lion Sleeps Tonight,3,1,11,1962-01-27
7,The Lettermen,When I Fall In Love,9,7,10,1962-01-27
8,Dion,The Wanderer,18,8,8,1962-01-27
9,The Shirelles,Baby It's You,15,9,6,1962-01-27
10,Leroy Van Dyke,Walk On By,7,5,13,1962-01-27
11,Neil Sedaka,"Happy Birthday, Sweet Sixteen",6,6,11,1962-01-27
12,Bobby Vee,Run To Him,8,2,11,1962-01-27
13,Gene Pitney,Town Without Pity,14,13,13,1962-01-27
14,Burl Ives,A Little Bitty Tear,17,14,6,1962-01-27
15,Gary U.S. Bonds,Dear Lady Twist,26,15,7,1962-01-27
16,Ray Charles and his Orchestra,Unchain My Heart,11,9,9,1962-01-27
17,Brenda Lee,Break It To Me Gently,29,17,3,1962-01-27
18,The Highwaymen,Cotton Fields,16,16,9,1962-01-27
19,Connie Francis,When The Boy In Your Arms (Is The Boy In Your Heart),12,10,10,1962-01-27
20,Gene Chandler,Duke Of Earl,49,20,3,1962-01-27
21,Sandy Nelson,Let There Be Drums,13,7,13,1962-01-27
22,James Ray,If You Gotta Make A Fool Of Somebody,23,22,10,1962-01-27
23,Bobby Darin,Irresistible You,27,23,7,1962-01-27
24,Jimmy Dean,Dear Ivan,24,24,4,1962-01-27
25,Jimmy Elledge,Funny How Time Slips Away,22,22,11,1962-01-27
26,Bill Black's Combo,Twist-Her,31,26,6,1962-01-27
27,Gladys Knight And The Pips,Letter Full Of Tears,33,27,7,1962-01-27
28,Bobby Bland,Turn On Your Love Light,34,28,8,1962-01-27
29,Phil McLean,Small Sad Sam,21,21,8,1962-01-27
30,Lee Dorsey,Do-Re-Mi,32,30,6,1962-01-27
31,Henry Mancini And His Orchestra,Moon River,28,11,16,1962-01-27
32,The Marvelettes,Please Mr. Postman,19,1,21,1962-01-27
33,Brook Benton,Shadrack,45,33,3,1962-01-27
34,Frank Sinatra,Pocketful Of Miracles,36,34,6,1962-01-27
35,Ace Cannon,Tuff,44,35,5,1962-01-27
36,Bobby Darin,Multiplication,39,36,6,1962-01-27
37,James Darren,Goodbye Cruel World,20,3,15,1962-01-27
38,Ike & Tina Turner,Poor Fool,43,38,9,1962-01-27
39,"The Corsairs Featuring Jay ""Bird"" Uzzell",Smoky Places,46,39,5,1962-01-27
40,The Crystals,There's No Other (Like My Baby),37,20,10,1962-01-27
41,Ral Donner,She's Everything (I Wanted You To Be),48,41,5,1962-01-27
42,The Everly Brothers,Crying In The Rain,67,42,3,1962-01-27
43,Elvis Presley With The Jordanaires,Rock-A-Hula Baby,30,23,8,1962-01-27
44,Jackie Wilson,The Greatest Hurt,57,44,3,1962-01-27
45,Frank Slay And His Orchestra,Flying Circle,47,45,7,1962-01-27
46,Brook Benton,Revenge,25,15,10,1962-01-27
47,Patti Page,Go On Home,54,47,5,1962-01-27
48,Roger Williams,Maria,50,48,7,1962-01-27
49,Linda Scott,I Don't Know Why,40,12,13,1962-01-27
50,The Ikettes,I'm Blue (The Gong-Gong Song),63,50,3,1962-01-27
51,Johnny Tillotson,Dreamy Eyes,35,35,17,1962-01-27
52,Chubby Checker,Let's Twist Again,58,8,22,1962-01-27
53,Fats Domino,Jambalaya (On The Bayou),42,30,7,1962-01-27
54,The Impressions,Gypsy Woman,41,20,15,1962-01-27
55,The Marketts,Surfer's Stomp,76,55,3,1962-01-27
56,The Sensations,Let Me In,64,56,4,1962-01-27
57,Ray Peterson,I Could Have Loved You So Well,69,57,6,1962-01-27
58,Jerry Butler,Moon River,56,11,16,1962-01-27
59,Brenda Lee,So Deep,52,52,3,1962-01-27
60,The Angels,'Til,38,14,14,1962-01-27
61,Jimmy Dean,To A Sleeping Beauty,80,61,2,1962-01-27
62,Bobby Vee,Walkin' With My Angel,53,53,9,1962-01-27
63,Gene McDaniels,Chip Chip,96,63,2,1962-01-27
64,The Showmen,It Will Stand,61,61,11,1962-01-27
65,Billy Joe & The Checkmates,Percolator (Twist),82,65,3,1962-01-27
66,Jack Ross,Happy Jose (Ching-Ching),79,66,3,1962-01-27
67,Dick Dale and The Del-Tones,Let's Go Trippin',60,60,9,1962-01-27
68,James Brown And The Famous Flames,Lost Someone,71,68,6,1962-01-27
69,Jimmy Dean,The Cajun Queen,-,69,1,1962-01-27
70,Charlie Drake,My Boomerang Won't Come Back,70,70,3,1962-01-27
71,Bobby Edwards,What's The Reason,73,71,3,1962-01-27
72,The Miracles,What's So Good About Good-by,78,72,3,1962-01-27
73,Bert Kaempfert And His Orchestra,Afrikaan Beat,86,73,2,1962-01-27
74,Bruce Channel,Hey! Baby,-,74,1,1962-01-27
75,Floyd Cramer,Chattanooga Choo Choo,85,75,2,1962-01-27
76,Jimmy McCracklin,Just Got To Know,89,64,7,1962-01-27
77,Clarence Henry,A Little Too Much,84,77,3,1962-01-27
78,Troy Shondell,Tears From An Angel,81,78,5,1962-01-27
79,Danny & The Juniors with Freddy Cannon,Twistin' All Night Long,68,68,4,1962-01-27
80,Jackie Wilson,There'll Be No Next Time,87,80,2,1962-01-27
81,Marty Robbins,I Told The Brook,83,81,4,1962-01-27
82,The Kingston Trio,Where Have All The Flowers Gone,100,82,2,1962-01-27
83,Pat Boone,I'll See You In My Dreams,-,83,1,1962-01-27
84,Wanda Jackson,A Little Bitty Tear,91,84,2,1962-01-27
85,Solomon Burke,Cry To Me,-,85,1,1962-01-27
86,Sheb Wooley,That's My Pa,88,86,4,1962-01-27
87,The Chad Mitchell Trio,Lizzie Borden,-,87,1,1962-01-27
88,Saverio Saridis,Love Is The Sweetest Thing,-,88,1,1962-01-27
89,Eddie Holland,Jamie,92,89,2,1962-01-27
90,The Dovells,(Do The New) Continental,-,90,1,1962-01-27
91,The Brothers Four,Blue Water Line,93,91,2,1962-01-27
92,Tommy Hunt,The Door Is Open,-,92,1,1962-01-27
93,The Megatons,"Shimmy, Shimmy Walk, Part 1",-,93,1,1962-01-27
94,Dukays,Nite Owl,97,94,2,1962-01-27
95,Jimmy Reed,"Aw Shucks, Hush Your Mouth",-,95,1,1962-01-27
96,Patsy Cline,She's Got You,-,96,1,1962-01-27
97,The Marvelettes,Twistin' Postman,-,97,1,1962-01-27
98,Conway Twitty,Portrait Of A Fool,98,98,2,1962-01-27
99,The Paris Sisters,He Knows I Love Him Too Much,-,99,1,1962-01-27
100,Eddie Hodges,Bandit Of My Dreams,-,100,1,1962-01-27
1,Joey Dee & the Starliters,Peppermint Twist - Part I,1,1,11,1962-02-03
2,Elvis Presley With The Jordanaires,Can't Help Falling In Love,4,2,9,1962-02-03
3,Chubby Checker,The Twist,2,1,30,1962-02-03
4,Sue Thompson,Norman,5,4,9,1962-02-03
5,Barbara George,I Know (You Don't Love Me No More),3,3,12,1962-02-03
6,Dion,The Wanderer,8,6,9,1962-02-03
7,Gene Chandler,Duke Of Earl,20,7,4,1962-02-03
8,The Shirelles,Baby It's You,9,8,7,1962-02-03
9,Brenda Lee,Break It To Me Gently,17,9,4,1962-02-03
10,The Tokens,The Lion Sleeps Tonight,6,1,12,1962-02-03
11,Gary U.S. Bonds,Dear Lady Twist,15,11,8,1962-02-03
12,Burl Ives,A Little Bitty Tear,14,12,7,1962-02-03
13,Gene Pitney,Town Without Pity,13,13,14,1962-02-03
