rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
12,Alice Cooper,How You Gonna See Me Now,12,12,13,1979-01-13
13,Bob Seger & The Silver Bullet Band,We've Got Tonight,14,13,12,1979-01-13
14,"Earth, Wind & Fire",September,15,14,9,1979-01-13
15,Hot Chocolate,Every 1's A Winner,16,15,10,1979-01-13
16,Nicolette Larson,Lotta Love,17,16,8,1979-01-13
17,Ace Frehley,New York Groove,19,17,14,1979-01-13
18,Eagles,Please Come Home For Christmas,18,18,6,1979-01-13
19,The Pointer Sisters,Fire,20,19,10,1979-01-13
20,Leif Garrett,I Was Made For Dancin',24,20,10,1979-01-13
21,Ian Matthews,Shake It,22,21,9,1979-01-13
22,Rod Stewart,Da Ya Think I'm Sexy?,27,22,4,1979-01-13
23,Alicia Bridges,I Love The Nightlife (Disco 'round),5,5,28,1979-01-13
24,Queen,Bicycle Race/Fat Bottomed Girls,25,24,10,1979-01-13
25,Al Stewart,Time Passages,26,7,16,1979-01-13
26,Chanson,Don't Hold Back,28,26,10,1979-01-13
27,Barry Manilow,Somewhere In The Night,31,27,5,1979-01-13
28,Blues Brothers,Soul Man,32,28,6,1979-01-13
29,Dan Hartman,Instant Replay,29,29,14,1979-01-13
30,Livingston Taylor,I Will Be In Love With You,30,30,13,1979-01-13
31,Boston,A Man I'll Never Be,33,31,9,1979-01-13
32,Kenny Rogers,The Gambler,34,32,11,1979-01-13
33,Melissa Manchester,Don't Cry Out Loud,37,33,9,1979-01-13
34,Talking Heads,Take Me To The River,36,34,11,1979-01-13
35,Gerry Rafferty,Home And Dry,39,35,7,1979-01-13
36,Cheryl Lynn,Got To Be Real,40,36,7,1979-01-13
37,The Rolling Stones,Shattered,45,37,5,1979-01-13
38,Chicago,No Tell Lover,54,38,4,1979-01-13
39,Rose Royce,Love Don't Live Here Anymore,42,39,6,1979-01-13
40,Dolly Parton,Baby I'm Burnin',46,40,6,1979-01-13
41,Meat Loaf,You Took The Words Right Out Of My Mouth,43,41,10,1979-01-13
42,Gino Vannelli,I Just Wanna Stop,23,4,19,1979-01-13
43,The J. Geils Band,One Last Kiss,44,43,9,1979-01-13
44,Captain & Tennille,You Need A Woman Tonight,49,44,6,1979-01-13
45,Exile,You Thrill Me,47,45,8,1979-01-13
46,Foreigner,"Blue Morning, Blue Day",58,46,4,1979-01-13
47,Gene Simmons,Radioactive,50,47,7,1979-01-13
48,Nigel Olsson,Dancin' Shoes,53,48,5,1979-01-13
49,Gloria Gaynor,I Will Survive,61,49,5,1979-01-13
50,Daryl Hall John Oates,I Don't Wanna Lose You,55,50,6,1979-01-13
51,Peaches & Herb,Shake Your Groove Thing,57,51,5,1979-01-13
52,Glenn Sutton,The Football Card,70,52,2,1979-01-13
53,Cooper Brothers,The Dream Never Dies,48,48,12,1979-01-13
54,Chaka Khan,I'm Every Woman,21,21,15,1979-01-13
55,The Cars,My Best Friend's Girl,35,35,13,1979-01-13
56,Donna Summer,MacArthur Park,38,1,19,1979-01-13
57,Bobby Caldwell,What You Won't Do For Love,63,57,4,1979-01-13
58,John Paul Young,Lost In Your Love,60,58,6,1979-01-13
59,Faith Band,Dancin' Shoes,69,59,5,1979-01-13
60,Kenny Loggins,Easy Driver,62,60,7,1979-01-13
61,Marshall Hain,Dancing In The City,68,61,6,1979-01-13
62,Player,Silver Lining,66,62,5,1979-01-13
63,Dobie Gray,You Can Do It,73,63,4,1979-01-13
64,Engelbert Humperdinck,This Moment In Time,74,64,4,1979-01-13
65,Foreigner,Double Vision,65,2,17,1979-01-13
66,Styx,Sing For The Day,75,66,2,1979-01-13
67,Santana,Stormy,76,67,2,1979-01-13
68,Rick James,Mary Jane,41,41,11,1979-01-13
69,Firefall,Strange Way,51,11,16,1979-01-13
70,The Babys,Every Time I Think Of You,80,70,2,1979-01-13
71,Ambrosia,How Much I Feel,52,3,20,1979-01-13
72,Yvonne Elliman,Moment By Moment,78,72,4,1979-01-13
73,Stephen Bishop,Animal House,77,73,4,1979-01-13
74,Heart,Straight On,56,15,17,1979-01-13
75,Gonzalez,Haven't Stopped Dancing Yet,84,75,2,1979-01-13
76,Paul Davis,Sweet Life,59,17,21,1979-01-13
77,Donna Summer With Brooklyn Dreams,Heaven Knows,-,77,1,1979-01-13
78,Little River Band,Lady,88,78,2,1979-01-13
79,Bonnie Pointer,Free Me From My Freedom/Tie Me To A Tree (Handcuff Me),81,79,9,1979-01-13
80,Gene Chandler,Get Down,85,80,2,1979-01-13
81,KC And The Sunshine Band,Who Do Ya Love,83,81,5,1979-01-13
82,The Raes,A Little Lovin' (Keeps The Doctor Away),82,82,5,1979-01-13
83,"Evelyn ""Champagne"" King",I Don't Know If It's Right,86,83,2,1979-01-13
84,Ted Nugent,Need You Bad,87,84,2,1979-01-13
85,Sylvester,You Make Me Feel (Mighty Real),-,85,1,1979-01-13
86,Boney M.,Mary's Boy Child / Oh My Lord,90,86,4,1979-01-13
87,Shalamar,Take That To The Bank,-,87,1,1979-01-13
88,Pablo Cruise,I Go To Rio,-,88,1,1979-01-13
89,Sad Cafe,Run Home Girl,-,89,1,1979-01-13
90,Herbie Mann,Superman,-,90,1,1979-01-13
91,The Blend,I'm Gonna Make You Love Me,91,91,5,1979-01-13
92,Musique,In The Bush,92,58,13,1979-01-13
93,Barry White,Your Sweetness Is My Weakness,93,60,9,1979-01-13
94,Chicago,Alive Again,94,14,13,1979-01-13
95,Dan Fogelberg/Tim Weisberg,The Power Of Gold,67,24,14,1979-01-13
96,Elton John,Part-Time Love,64,22,10,1979-01-13
97,Paul Stanley,"Hold Me, Touch Me",71,46,11,1979-01-13
98,Don Ray,Got To Have Loving,100,44,16,1979-01-13
99,Eddie Money,You've Really Got A Hold On Me,72,72,8,1979-01-13
100,John Davis And The Monster Orchestra,Ain't That Enough For You,89,89,4,1979-01-13
1,Chic,Le Freak,2,1,13,1979-01-20
2,Bee Gees,Too Much Heaven,1,1,10,1979-01-20
3,Billy Joel,My Life,3,3,12,1979-01-20
4,Village People,Y.M.C.A.,7,4,14,1979-01-20
5,Toto,Hold The Line,5,5,16,1979-01-20
6,Barbra Streisand & Neil Diamond,You Don't Bring Me Flowers,4,1,13,1979-01-20
7,Linda Ronstadt,Ooh Baby Baby,8,7,11,1979-01-20
8,Olivia Newton-John,A Little More Love,11,8,9,1979-01-20
9,Eric Clapton And His Band,Promises,10,9,15,1979-01-20
10,Rod Stewart,Da Ya Think I'm Sexy?,22,10,5,1979-01-20
11,Hot Chocolate,Every 1's A Winner,15,11,11,1979-01-20
12,"Earth, Wind & Fire",September,14,12,10,1979-01-20
13,Bob Seger & The Silver Bullet Band,We've Got Tonight,13,13,13,1979-01-20
14,The Pointer Sisters,Fire,19,14,11,1979-01-20
15,Nicolette Larson,Lotta Love,16,15,9,1979-01-20
16,Ace Frehley,New York Groove,17,16,15,1979-01-20
17,Barry Manilow,Somewhere In The Night,27,17,6,1979-01-20
18,Leif Garrett,I Was Made For Dancin',20,18,11,1979-01-20
19,Ian Matthews,Shake It,21,19,10,1979-01-20
20,Dr. Hook,Sharing The Night Together,6,6,19,1979-01-20
21,Blues Brothers,Soul Man,28,21,7,1979-01-20
22,Andy Gibb,(Our Love) Don't Throw It All Away,9,9,15,1979-01-20
23,Cheryl Lynn,Got To Be Real,36,23,8,1979-01-20
24,Chanson,Don't Hold Back,26,24,11,1979-01-20
25,Alice Cooper,How You Gonna See Me Now,12,12,14,1979-01-20
26,Eagles,Please Come Home For Christmas,18,18,7,1979-01-20
27,Chicago,No Tell Lover,38,27,5,1979-01-20
28,Kenny Rogers,The Gambler,32,28,12,1979-01-20
29,Melissa Manchester,Don't Cry Out Loud,33,29,10,1979-01-20
30,Talking Heads,Take Me To The River,34,30,12,1979-01-20
31,Boston,A Man I'll Never Be,31,31,10,1979-01-20
32,Gerry Rafferty,Home And Dry,35,32,8,1979-01-20
33,The Rolling Stones,Shattered,37,33,6,1979-01-20
34,Rose Royce,Love Don't Live Here Anymore,39,34,7,1979-01-20
35,Gloria Gaynor,I Will Survive,49,35,6,1979-01-20
36,Dolly Parton,Baby I'm Burnin',40,36,7,1979-01-20
37,Foreigner,"Blue Morning, Blue Day",46,37,5,1979-01-20
38,The J. Geils Band,One Last Kiss,43,38,10,1979-01-20
39,Meat Loaf,You Took The Words Right Out Of My Mouth,41,39,11,1979-01-20
40,Donna Summer With Brooklyn Dreams,Heaven Knows,77,40,2,1979-01-20
41,Captain & Tennille,You Need A Woman Tonight,44,41,7,1979-01-20
42,Nigel Olsson,Dancin' Shoes,48,42,6,1979-01-20
43,Exile,You Thrill Me,45,43,9,1979-01-20
44,Peaches & Herb,Shake Your Groove Thing,51,44,6,1979-01-20
45,Daryl Hall John Oates,I Don't Wanna Lose You,50,45,7,1979-01-20
46,Glenn Sutton,The Football Card,52,46,3,1979-01-20
47,Gene Simmons,Radioactive,47,47,8,1979-01-20
48,Bobby Caldwell,What You Won't Do For Love,57,48,5,1979-01-20
49,Alicia Bridges,I Love The Nightlife (Disco 'round),23,5,29,1979-01-20
50,The Babys,Every Time I Think Of You,70,50,3,1979-01-20
51,Marshall Hain,Dancing In The City,61,51,7,1979-01-20
52,Little River Band,Lady,78,52,3,1979-01-20
53,Dobie Gray,You Can Do It,63,53,5,1979-01-20
54,The Cars,My Best Friend's Girl,55,35,14,1979-01-20
55,Styx,Sing For The Day,66,55,3,1979-01-20
56,John Paul Young,Lost In Your Love,58,56,7,1979-01-20
57,Faith Band,Dancin' Shoes,59,57,6,1979-01-20
58,Engelbert Humperdinck,This Moment In Time,64,58,5,1979-01-20
59,Queen,Bicycle Race/Fat Bottomed Girls,24,24,11,1979-01-20
60,Santana,Stormy,67,60,3,1979-01-20
61,Yvonne Elliman,Moment By Moment,72,61,5,1979-01-20
62,Al Stewart,Time Passages,25,7,17,1979-01-20
63,Dan Hartman,Instant Replay,29,29,15,1979-01-20
64,Livingston Taylor,I Will Be In Love With You,30,30,14,1979-01-20
65,Gonzalez,Haven't Stopped Dancing Yet,75,65,3,1979-01-20
66,Gino Vannelli,I Just Wanna Stop,42,4,20,1979-01-20
67,Chaka Khan,I'm Every Woman,54,21,16,1979-01-20
68,Bonnie Pointer,Free Me From My Freedom/Tie Me To A Tree (Handcuff Me),79,68,10,1979-01-20
69,Sylvester,You Make Me Feel (Mighty Real),85,69,2,1979-01-20
70,KC And The Sunshine Band,Who Do Ya Love,81,70,6,1979-01-20
71,The Raes,A Little Lovin' (Keeps The Doctor Away),82,71,6,1979-01-20
72,Poco,Crazy Love,-,72,1,1979-01-20
73,The Doobie Brothers,What A Fool Believes,-,73,1,1979-01-20
74,Kansas,Lonely Wind,-,74,1,1979-01-20
75,Melba Moore,You Stepped Into My Life,-,75,1,1979-01-20
76,Gene Chandler,Get Down,80,76,3,1979-01-20
77,Pablo Cruise,I Go To Rio,88,77,2,1979-01-20
78,"Diana Ross, Marvin Gaye, Smokey Robinson & Stevie Wonder","Pops, We Love You (A Tribute To Father)",-,78,1,1979-01-20
79,"Evelyn ""Champagne"" King",I Don't Know If It's Right,83,79,3,1979-01-20
80,Herbie Mann,Superman,90,80,2,1979-01-20
81,Aerosmith,Chip Away The Stone,-,81,1,1979-01-20
82,Player,Silver Lining,62,62,6,1979-01-20
83,Shalamar,Take That To The Bank,87,83,2,1979-01-20
84,Tanya Tucker,Not Fade Away,-,84,1,1979-01-20
85,Boney M.,Mary's Boy Child / Oh My Lord,86,85,5,1979-01-20
86,Sad Cafe,Run Home Girl,89,86,2,1979-01-20
87,Eddie Rabbitt,Every Which Way But Loose,-,87,1,1979-01-20
88,Firefall,"Goodbye, I Love You",-,88,1,1979-01-20
89,Desmond Child And Rouge,Our Love Is Insane,-,89,1,1979-01-20
90,Giorgio Moroder,Chase,-,90,1,1979-01-20
91,Cooper Brothers,The Dream Never Dies,53,48,13,1979-01-20
92,Foreigner,Double Vision,65,2,18,1979-01-20
93,Rick James,Mary Jane,68,41,12,1979-01-20
94,Kenny Loggins,Easy Driver,60,60,8,1979-01-20
95,Firefall,Strange Way,69,11,17,1979-01-20
96,Ambrosia,How Much I Feel,71,3,21,1979-01-20
97,Donna Summer,MacArthur Park,56,1,20,1979-01-20
98,Paul Stanley,"Hold Me, Touch Me",97,46,12,1979-01-20
99,Stephen Bishop,Animal House,73,73,5,1979-01-20
100,Heart,Straight On,74,15,18,1979-01-20
1,Chic,Le Freak,1,1,14,1979-01-27
2,Bee Gees,Too Much Heaven,2,1,11,1979-01-27
3,Village People,Y.M.C.A.,4,3,15,1979-01-27
4,Rod Stewart,Da Ya Think I'm Sexy?,10,4,6,1979-01-27
5,Billy Joel,My Life,3,3,13,1979-01-27
6,Olivia Newton-John,A Little More Love,8,6,10,1979-01-27
7,Linda Ronstadt,Ooh Baby Baby,7,7,12,1979-01-27
8,Toto,Hold The Line,5,5,17,1979-01-27
9,Hot Chocolate,Every 1's A Winner,11,9,12,1979-01-27
10,"Earth, Wind & Fire",September,12,10,11,1979-01-27
11,The Pointer Sisters,Fire,14,11,12,1979-01-27
12,Barbra Streisand & Neil Diamond,You Don't Bring Me Flowers,6,1,14,1979-01-27
13,Nicolette Larson,Lotta Love,15,13,10,1979-01-27
14,Ace Frehley,New York Groove,16,14,16,1979-01-27
15,Barry Manilow,Somewhere In The Night,17,15,7,1979-01-27
16,Leif Garrett,I Was Made For Dancin',18,16,12,1979-01-27
17,Cheryl Lynn,Got To Be Real,23,17,9,1979-01-27
18,Ian Matthews,Shake It,19,18,11,1979-01-27
19,Blues Brothers,Soul Man,21,19,8,1979-01-27
20,Gloria Gaynor,I Will Survive,35,20,7,1979-01-27
21,Chicago,No Tell Lover,27,21,6,1979-01-27
22,Chanson,Don't Hold Back,24,22,12,1979-01-27
23,Eric Clapton And His Band,Promises,9,9,16,1979-01-27
24,Kenny Rogers,The Gambler,28,24,13,1979-01-27
25,Melissa Manchester,Don't Cry Out Loud,29,25,11,1979-01-27
26,Donna Summer With Brooklyn Dreams,Heaven Knows,40,26,3,1979-01-27
27,Bob Seger & The Silver Bullet Band,We've Got Tonight,13,13,14,1979-01-27
28,Talking Heads,Take Me To The River,30,28,13,1979-01-27
29,Foreigner,"Blue Morning, Blue Day",37,29,6,1979-01-27
30,Gerry Rafferty,Home And Dry,32,30,9,1979-01-27
31,Dolly Parton,Baby I'm Burnin',36,31,8,1979-01-27
32,The Rolling Stones,Shattered,33,32,7,1979-01-27
33,Rose Royce,Love Don't Live Here Anymore,34,33,8,1979-01-27
34,Dr. Hook,Sharing The Night Together,20,6,20,1979-01-27
35,Andy Gibb,(Our Love) Don't Throw It All Away,22,9,16,1979-01-27
36,Peaches & Herb,Shake Your Groove Thing,44,36,7,1979-01-27
37,The J. Geils Band,One Last Kiss,38,37,11,1979-01-27
38,Nigel Olsson,Dancin' Shoes,42,38,7,1979-01-27
39,Little River Band,Lady,52,39,4,1979-01-27
40,Captain & Tennille,You Need A Woman Tonight,41,40,8,1979-01-27
41,Exile,You Thrill Me,43,41,10,1979-01-27
42,Daryl Hall John Oates,I Don't Wanna Lose You,45,42,8,1979-01-27
43,Bobby Caldwell,What You Won't Do For Love,48,43,6,1979-01-27
44,The Babys,Every Time I Think Of You,50,44,4,1979-01-27
45,Marshall Hain,Dancing In The City,51,45,8,1979-01-27
46,Glenn Sutton,The Football Card,46,46,4,1979-01-27
47,Dobie Gray,You Can Do It,53,47,6,1979-01-27
48,Styx,Sing For The Day,55,48,4,1979-01-27
49,Alice Cooper,How You Gonna See Me Now,25,12,15,1979-01-27
50,Santana,Stormy,60,50,4,1979-01-27
51,Eagles,Please Come Home For Christmas,26,18,8,1979-01-27
52,Boston,A Man I'll Never Be,31,31,11,1979-01-27
53,Meat Loaf,You Took The Words Right Out Of My Mouth,39,39,12,1979-01-27
54,Gonzalez,Haven't Stopped Dancing Yet,65,54,4,1979-01-27
55,John Paul Young,Lost In Your Love,56,55,8,1979-01-27
56,Faith Band,Dancin' Shoes,57,56,7,1979-01-27
57,Anne Murray,I Just Fall In Love Again,-,57,1,1979-01-27
58,Sylvester,You Make Me Feel (Mighty Real),69,58,3,1979-01-27
59,Yvonne Elliman,Moment By Moment,61,59,6,1979-01-27
60,Al Stewart,Song On The Radio,-,60,1,1979-01-27
61,Poco,Crazy Love,72,61,2,1979-01-27
62,The Doobie Brothers,What A Fool Believes,73,62,2,1979-01-27
63,Bonnie Pointer,Free Me From My Freedom/Tie Me To A Tree (Handcuff Me),68,63,11,1979-01-27
64,Kansas,Lonely Wind,74,64,2,1979-01-27
65,The Raes,A Little Lovin' (Keeps The Doctor Away),71,65,7,1979-01-27
66,Neil Diamond,Forever In Blue Jeans,-,66,1,1979-01-27
67,Melba Moore,You Stepped Into My Life,75,67,2,1979-01-27
68,Gene Chandler,Get Down,76,68,4,1979-01-27
69,KC And The Sunshine Band,Who Do Ya Love,70,69,7,1979-01-27
70,Pablo Cruise,I Go To Rio,77,70,3,1979-01-27
71,"Diana Ross, Marvin Gaye, Smokey Robinson & Stevie Wonder","Pops, We Love You (A Tribute To Father)",78,71,2,1979-01-27
72,Tanya Tucker,Not Fade Away,84,72,2,1979-01-27
73,Eddie Rabbitt,Every Which Way But Loose,87,73,2,1979-01-27
74,"Evelyn ""Champagne"" King",I Don't Know If It's Right,79,74,4,1979-01-27
75,Eric Carmen,"Baby, I Need Your Lovin'",-,75,1,1979-01-27
76,Firefall,"Goodbye, I Love You",88,76,2,1979-01-27
77,Desmond Child And Rouge,Our Love Is Insane,89,77,2,1979-01-27
78,Herbie Mann,Superman,80,78,3,1979-01-27
79,Aerosmith,Chip Away The Stone,81,79,2,1979-01-27
80,Giorgio Moroder,Chase,90,80,2,1979-01-27
81,Eddie Money,Maybe I'm A Fool,-,81,1,1979-01-27
82,Sad Cafe,Run Home Girl,86,82,3,1979-01-27
83,Shalamar,Take That To The Bank,83,83,3,1979-01-27
84,Frank Mills,Music Box Dancer,-,84,1,1979-01-27
85,Amii Stewart,Knock On Wood,-,85,1,1979-01-27
86,The London Symphony Orchestra/John Williams,Theme From Superman (Main Title),-,86,1,1979-01-27
87,Cat Stevens,Bad Brakes,-,87,1,1979-01-27
88,Bell & James,Livin' It Up (Friday Night),-,88,1,1979-01-27
89,Suzi Quatro & Chris Norman,Stumblin' In,-,89,1,1979-01-27
90,Frankie Valli,Fancy Dancer,-,90,1,1979-01-27
91,The Cars,My Best Friend's Girl,54,35,15,1979-01-27
92,Foreigner,Double Vision,92,2,19,1979-01-27
93,Alicia Bridges,I Love The Nightlife (Disco 'round),49,5,30,1979-01-27
94,Engelbert Humperdinck,This Moment In Time,58,58,6,1979-01-27
95,Firefall,Strange Way,95,11,18,1979-01-27
96,Queen,Bicycle Race/Fat Bottomed Girls,59,24,12,1979-01-27
97,Tasha Thomas,Shoot Me (With Your Love),-,97,1,1979-01-27
98,Al Stewart,Time Passages,62,7,18,1979-01-27
99,Dan Hartman,Instant Replay,63,29,16,1979-01-27
100,Gino Vannelli,I Just Wanna Stop,66,4,21,1979-01-27
1,Chic,Le Freak,1,1,15,1979-02-03
2,Village People,Y.M.C.A.,3,2,16,1979-02-03
3,Rod Stewart,Da Ya Think I'm Sexy?,4,3,7,1979-02-03
4,Olivia Newton-John,A Little More Love,6,4,11,1979-02-03
5,Bee Gees,Too Much Heaven,2,1,12,1979-02-03
6,Billy Joel,My Life,5,3,14,1979-02-03
7,Hot Chocolate,Every 1's A Winner,9,7,13,1979-02-03
8,The Pointer Sisters,Fire,11,8,13,1979-02-03
9,"Earth, Wind & Fire",September,10,9,12,1979-02-03
10,Gloria Gaynor,I Will Survive,20,10,8,1979-02-03
11,Nicolette Larson,Lotta Love,13,11,11,1979-02-03
12,Leif Garrett,I Was Made For Dancin',16,12,13,1979-02-03
13,Ace Frehley,New York Groove,14,13,17,1979-02-03
14,Barry Manilow,Somewhere In The Night,15,14,8,1979-02-03
15,Cheryl Lynn,Got To Be Real,17,15,10,1979-02-03
16,Ian Matthews,Shake It,18,16,12,1979-02-03
17,Blues Brothers,Soul Man,19,17,9,1979-02-03
18,Donna Summer With Brooklyn Dreams,Heaven Knows,26,18,4,1979-02-03
19,Chicago,No Tell Lover,21,19,7,1979-02-03
20,Toto,Hold The Line,8,5,18,1979-02-03
21,Chanson,Don't Hold Back,22,21,13,1979-02-03
22,Foreigner,"Blue Morning, Blue Day",29,22,7,1979-02-03
23,Kenny Rogers,The Gambler,24,23,14,1979-02-03
24,Melissa Manchester,Don't Cry Out Loud,25,24,12,1979-02-03
25,Linda Ronstadt,Ooh Baby Baby,7,7,13,1979-02-03
