rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
28,Lil Wayne Featuring Drake,Right Above It,29,6,18,2011-01-01
29,Nicki Minaj,Right Thru Me,26,26,12,2011-01-01
30,Rick Ross Featuring Drake & Chrisette Michele,Aston Martin Music,33,30,12,2011-01-01
31,T.I. Featuring Eminem,That's All She Wrote,18,18,2,2011-01-01
32,Flo Rida Featuring David Guetta,Club Can't Handle Me,30,9,25,2011-01-01
33,Enrique Iglesias Featuring Pitbull,I Like It,31,4,32,2011-01-01
34,The Band Perry,If I Die Young,28,19,24,2011-01-01
35,WILLOW,Whip My Hair,27,11,9,2011-01-01
36,Kenny Chesney,Somewhere With You,37,36,7,2011-01-01
37,Eminem Featuring Lil Wayne,No Love,38,23,16,2011-01-01
38,Chris Brown Featuring Tyga & Kevin McCall,Deuces,36,14,25,2011-01-01
39,Michael Jackson Duet With Akon,Hold My Hand,65,39,5,2011-01-01
40,Tim McGraw,Felt Good On My Lips,41,26,7,2011-01-01
41,Far*East Movement Featuring Ryan Tedder,Rocketeer,60,41,3,2011-01-01
42,Keri Hilson,Pretty Girl Rock,45,42,4,2011-01-01
43,Jason Aldean,My Kinda Party,39,39,17,2011-01-01
44,Eminem Featuring Rihanna,Love The Way You Lie,40,1,26,2011-01-01
45,Dr. Dre Featuring Snoop Dogg & Akon,Kush,52,34,5,2011-01-01
46,Christina Perri,Jar Of Hearts,49,34,12,2011-01-01
47,Sugarland,Stuck Like Glue,43,17,21,2011-01-01
48,The Ready Set,Love Like Woe,42,27,19,2011-01-01
49,Trey Songz,Can't Be Friends,44,43,14,2011-01-01
50,David Guetta Featuring Kid Cudi,Memories,46,46,11,2011-01-01
51,Blake Shelton,Who Are You When I'm Not Looking,54,51,7,2011-01-01
52,Taylor Swift,Mine,50,3,20,2011-01-01
53,Jeremih Featuring 50 Cent,Down On Me,62,53,6,2011-01-01
54,Zac Brown Band Featuring Alan Jackson,As She's Walking Away,47,32,19,2011-01-01
55,Plain White T's,Rhythm of Love,55,55,14,2011-01-01
56,Florence + The Machine,Dog Days Are Over,48,21,14,2011-01-01
57,Yolanda Be Cool & Dcup,We No Speak Americano,51,29,14,2011-01-01
58,Carrie Underwood,Mama's Song,56,56,13,2011-01-01
59,Reba,Turn On The Radio,53,53,14,2011-01-01
60,Jason Aldean With Kelly Clarkson,Don't You Wanna Stay,70,56,7,2011-01-01
61,Keith Urban,Put You In A Song,61,60,12,2011-01-01
62,Billy Currington,Let Me Down Easy,71,62,4,2011-01-01
63,Chris Young,Voices,69,63,7,2011-01-01
64,Lloyd,Lay It Down,64,64,9,2011-01-01
65,Rascal Flatts,Why Wait,58,48,18,2011-01-01
66,Sick Puppies,Maybe,76,66,4,2011-01-01
67,George Strait,The Breath You Take,66,63,16,2011-01-01
68,Miranda Lambert,Only Prettier,63,61,16,2011-01-01
69,Flo Rida Featuring Akon,Who Dat Girl,67,55,3,2011-01-01
70,Birdman Featuring Lil Wayne,Fire Flame,82,70,3,2011-01-01
71,Twista Featuring Chris Brown,Make A Movie,80,71,6,2011-01-01
72,Linkin Park,Waiting For The End,74,72,11,2011-01-01
73,Train,Marry Me,85,73,5,2011-01-01
74,Dev Featuring The Cataracs,Bass Down Low,94,74,2,2011-01-01
75,Jamie Foxx Featuring Drake,Fall For Your Type,95,75,2,2011-01-01
76,Brad Paisley,Anything Like Me,72,48,16,2011-01-01
77,Mumford & Sons,Little Lion Man,81,61,19,2011-01-01
78,Luke Bryan,Someone Else Calling You Baby,78,75,8,2011-01-01
79,Lady Antebellum,Hello World,77,70,6,2011-01-01
80,Taio Cruz Featuring Travie McCoy,Higher,-,80,1,2011-01-01
81,Chris Brown,No BS,89,81,2,2011-01-01
82,Nicki Minaj Featuring Drake,Moment 4 Life,-,82,1,2011-01-01
83,Coldplay,Christmas Lights,35,25,3,2011-01-01
84,Kanye West Featuring Pusha T,Runaway,73,12,11,2011-01-01
85,Toby Keith,Bullets In The Gun,84,84,7,2011-01-01
86,P!nk,F**kin' Perfect,-,86,1,2011-01-01
87,Eric Church,Smoke A Little Smoke,87,78,14,2011-01-01
88,Usher,More,-,76,2,2011-01-01
89,Miguel Featuring J. Cole,All I Want Is You,79,58,14,2011-01-01
90,Jerrod Niemann,What Do You Want,-,90,1,2011-01-01
91,Diddy - Dirty Money Featuring Drake,Loving You No More,-,91,2,2011-01-01
92,Thompson Square,Are You Gonna Kiss Me Or Not,-,92,1,2011-01-01
93,R. Kelly,When A Woman Loves,-,93,1,2011-01-01
94,Fabolous,You Be Killin Em,-,94,1,2011-01-01
95,Daughtry,September,96,36,20,2011-01-01
96,Shakira Featuring El Cata or Dizzee Rascal,Loca,90,32,11,2011-01-01
97,The Script,For The First Time,-,97,1,2011-01-01
98,Sean Kingston Featuring Nicki Minaj,Letting Go (Dutty Love),86,36,20,2011-01-01
99,Glee Cast,"Baby, It's Cold Outside",57,57,2,2011-01-01
100,Mariah Carey,Oh Santa!,-,100,1,2011-01-01
1,Bruno Mars,Grenade,2,1,13,2011-01-08
2,Katy Perry,Firework,1,1,10,2011-01-08
3,Ke$ha,We R Who We R,5,1,9,2011-01-08
4,Rihanna Featuring Drake,What's My Name?,3,1,10,2011-01-08
5,P!nk,Raise Your Glass,4,1,12,2011-01-08
6,Wiz Khalifa,Black And Yellow,12,6,12,2011-01-08
7,Enrique Iglesias Featuring Ludacris & DJ Frank E,Tonight (I'm Lovin' You),13,7,5,2011-01-08
8,Trey Songz Featuring Nicki Minaj,Bottoms Up,11,6,20,2011-01-08
9,The Black Eyed Peas,The Time (Dirty Bit),8,4,7,2011-01-08
10,Bruno Mars,Just The Way You Are,6,1,23,2011-01-08
11,Lil Wayne Featuring Cory Gunz,6 Foot 7 Foot,9,9,2,2011-01-08
12,Nelly,Just A Dream,10,3,19,2011-01-08
13,Rihanna,Only Girl (In The World),7,1,16,2011-01-08
14,Waka Flocka Flame Featuring Roscoe Dash & Wale,No Hands,18,14,16,2011-01-08
15,Far*East Movement Featuring Cataracs & Dev,Like A G6,14,1,20,2011-01-08
16,Taio Cruz,Dynamite,17,2,30,2011-01-08
17,Usher Featuring Pitbull,DJ Got Us Fallin' In Love,15,4,24,2011-01-08
18,Diddy - Dirty Money Featuring Skylar Grey,Coming Home,19,18,5,2011-01-08
19,Chris Brown,Yeah 3X,20,19,9,2011-01-08
20,Mike Posner,Please Don't Go,21,16,14,2011-01-08
21,Katy Perry,Teenage Dream,22,1,23,2011-01-08
22,Edward Maya & Vika Jigulina,Stereo Love,16,16,12,2011-01-08
23,WILLOW,Whip My Hair,35,11,10,2011-01-08
24,Neon Trees,Animal,23,13,30,2011-01-08
25,Lil Wayne Featuring Drake,Right Above It,28,6,19,2011-01-08
26,CeeLo Green,F**k You! (Forget You),24,9,18,2011-01-08
27,Taylor Swift,Back To December,26,6,9,2011-01-08
28,OneRepublic,Secrets,25,21,27,2011-01-08
29,Eminem Featuring Lil Wayne,No Love,37,23,17,2011-01-08
30,The Lonely Island Featuring Akon,I Just Had Sex,-,30,1,2011-01-08
31,Keri Hilson,Pretty Girl Rock,42,31,5,2011-01-08
32,Pitbull Featuring T-Pain,Hey Baby (Drop It To The Floor),27,27,13,2011-01-08
33,The Band Perry,If I Die Young,34,19,25,2011-01-08
34,The Ready Set,Love Like Woe,48,27,20,2011-01-08
35,Eminem Featuring Rihanna,Love The Way You Lie,44,1,27,2011-01-08
36,Flo Rida Featuring David Guetta,Club Can't Handle Me,32,9,26,2011-01-08
37,Nicki Minaj,Right Thru Me,29,26,13,2011-01-08
38,Enrique Iglesias Featuring Pitbull,I Like It,33,4,33,2011-01-08
39,Far*East Movement Featuring Ryan Tedder,Rocketeer,41,39,4,2011-01-08
40,Sugarland,Stuck Like Glue,47,17,22,2011-01-08
41,Taio Cruz Featuring Travie McCoy,Higher,80,41,2,2011-01-08
42,Taylor Swift,Mine,52,3,21,2011-01-08
43,Christina Perri,Jar Of Hearts,46,34,13,2011-01-08
44,Chris Brown Featuring Tyga & Kevin McCall,Deuces,38,14,26,2011-01-08
45,Rick Ross Featuring Drake & Chrisette Michele,Aston Martin Music,30,30,13,2011-01-08
46,Jason Aldean,My Kinda Party,43,39,18,2011-01-08
47,Tim McGraw,Felt Good On My Lips,40,26,8,2011-01-08
48,Kenny Chesney,Somewhere With You,36,36,8,2011-01-08
49,Michael Jackson Duet With Akon,Hold My Hand,39,39,6,2011-01-08
50,Dr. Dre Featuring Snoop Dogg & Akon,Kush,45,34,6,2011-01-08
51,Jeremih Featuring 50 Cent,Down On Me,53,51,7,2011-01-08
52,David Guetta Featuring Kid Cudi,Memories,50,46,12,2011-01-08
53,Plain White T's,Rhythm of Love,55,53,15,2011-01-08
54,Blake Shelton,Who Are You When I'm Not Looking,51,51,8,2011-01-08
55,Florence + The Machine,Dog Days Are Over,56,21,15,2011-01-08
56,Yolanda Be Cool & Dcup,We No Speak Americano,57,29,15,2011-01-08
57,Jason Aldean With Kelly Clarkson,Don't You Wanna Stay,60,56,8,2011-01-08
58,Victorious Cast Featuring Victoria Justice,Freak The Freak Out,-,58,2,2011-01-08
59,Flo Rida Featuring Akon,Who Dat Girl,69,55,4,2011-01-08
60,Trey Songz,Can't Be Friends,49,43,15,2011-01-08
61,Zac Brown Band Featuring Alan Jackson,As She's Walking Away,54,32,20,2011-01-08
62,Jamie Foxx Featuring Drake,Fall For Your Type,75,62,3,2011-01-08
63,Carrie Underwood,Mama's Song,58,56,14,2011-01-08
64,Birdman Featuring Lil Wayne,Fire Flame,70,64,4,2011-01-08
65,Brad Paisley,This Is Country Music,-,65,1,2011-01-08
66,3OH!3,Hit It Again,-,66,1,2011-01-08
67,Keith Urban,Put You In A Song,61,60,13,2011-01-08
68,T.I. Featuring Eminem,That's All She Wrote,31,18,3,2011-01-08
69,Nicki Minaj Featuring Drake,Moment 4 Life,82,69,2,2011-01-08
70,Linkin Park,Waiting For The End,72,70,12,2011-01-08
71,Lloyd,Lay It Down,64,64,10,2011-01-08
72,Billy Currington,Let Me Down Easy,62,62,5,2011-01-08
73,Usher,More,88,73,3,2011-01-08
74,Mumford & Sons,Little Lion Man,77,61,20,2011-01-08
75,Selena Gomez & The Scene,A Year Without Rain,-,35,7,2011-01-08
76,Kanye West Featuring Pusha T,Runaway,84,12,12,2011-01-08
77,Train,Marry Me,73,73,6,2011-01-08
78,Miranda Lambert,Only Prettier,68,61,17,2011-01-08
79,Sick Puppies,Maybe,66,66,5,2011-01-08
80,Chris Young,Voices,63,63,8,2011-01-08
81,Troop 41,Do The John Wall,-,81,1,2011-01-08
82,Reba,Turn On The Radio,59,53,15,2011-01-08
83,Twista Featuring Chris Brown,Make A Movie,71,71,7,2011-01-08
84,Nicki Minaj Featuring Eminem,Roman's Revenge,-,56,2,2011-01-08
85,B.o.B,I Am The Champion,-,85,1,2011-01-08
86,Bruno Mars,Marry You,-,86,4,2011-01-08
87,Thompson Square,Are You Gonna Kiss Me Or Not,92,87,2,2011-01-08
88,will.i.am & Nicki Minaj,Check It Out,-,24,14,2011-01-08
89,Jesse McCartney,Shake,-,54,11,2011-01-08
90,Chris Brown,No BS,81,81,3,2011-01-08
91,Brad Paisley,Anything Like Me,76,48,17,2011-01-08
92,George Strait,The Breath You Take,67,63,17,2011-01-08
93,Eric Church,Smoke A Little Smoke,87,78,15,2011-01-08
94,Lady Antebellum,Hello World,79,70,7,2011-01-08
95,Kid Cudi Featuring MGMT & Ratatat,Pursuit Of Happiness (Nightmare),-,59,3,2011-01-08
96,Luke Bryan,Someone Else Calling You Baby,78,75,9,2011-01-08
97,Rascal Flatts,Why Wait,65,48,19,2011-01-08
98,Toby Keith,Bullets In The Gun,85,84,8,2011-01-08
99,Train,Shake Up Christmas,-,99,1,2011-01-08
100,"Kanye West Featuring Jay-Z, Rick Ross, Bon Iver & Nicki Minaj",Monster,-,18,8,2011-01-08
1,Katy Perry,Firework,2,1,11,2011-01-15
2,Bruno Mars,Grenade,1,1,14,2011-01-15
3,Ke$ha,We R Who We R,3,1,10,2011-01-15
4,Rihanna Featuring Drake,What's My Name?,4,1,11,2011-01-15
5,P!nk,Raise Your Glass,5,1,13,2011-01-15
6,Enrique Iglesias Featuring Ludacris & DJ Frank E,Tonight (I'm Lovin' You),7,6,6,2011-01-15
7,The Black Eyed Peas,The Time (Dirty Bit),9,4,8,2011-01-15
8,Wiz Khalifa,Black And Yellow,6,6,13,2011-01-15
9,Bruno Mars,Just The Way You Are,10,1,24,2011-01-15
10,Nelly,Just A Dream,12,3,20,2011-01-15
11,Trey Songz Featuring Nicki Minaj,Bottoms Up,8,6,21,2011-01-15
12,Rihanna,Only Girl (In The World),13,1,17,2011-01-15
13,Taio Cruz,Dynamite,16,2,31,2011-01-15
14,Far*East Movement Featuring Cataracs & Dev,Like A G6,15,1,21,2011-01-15
15,Waka Flocka Flame Featuring Roscoe Dash & Wale,No Hands,14,14,17,2011-01-15
16,Usher Featuring Pitbull,DJ Got Us Fallin' In Love,17,4,25,2011-01-15
17,Lil Wayne Featuring Cory Gunz,6 Foot 7 Foot,11,9,3,2011-01-15
18,Katy Perry,Teenage Dream,21,1,24,2011-01-15
19,Chris Brown,Yeah 3X,19,19,10,2011-01-15
20,Mike Posner,Please Don't Go,20,16,15,2011-01-15
21,Edward Maya & Vika Jigulina,Stereo Love,22,16,13,2011-01-15
22,CeeLo Green,F**k You! (Forget You),26,9,19,2011-01-15
23,Diddy - Dirty Money Featuring Skylar Grey,Coming Home,18,18,6,2011-01-15
24,Neon Trees,Animal,24,13,31,2011-01-15
25,Taylor Swift,Back To December,27,6,10,2011-01-15
26,OneRepublic,Secrets,28,21,28,2011-01-15
27,Pitbull Featuring T-Pain,Hey Baby (Drop It To The Floor),32,27,14,2011-01-15
28,Lil Wayne Featuring Drake,Right Above It,25,6,20,2011-01-15
29,WILLOW,Whip My Hair,23,11,11,2011-01-15
30,Flo Rida Featuring David Guetta,Club Can't Handle Me,36,9,27,2011-01-15
31,Taylor Swift,Mine,42,3,22,2011-01-15
32,Enrique Iglesias Featuring Pitbull,I Like It,38,4,34,2011-01-15
33,The Band Perry,If I Die Young,33,19,26,2011-01-15
34,Far*East Movement Featuring Ryan Tedder,Rocketeer,39,34,5,2011-01-15
35,Eminem Featuring Rihanna,Love The Way You Lie,35,1,28,2011-01-15
36,Sugarland,Stuck Like Glue,40,17,23,2011-01-15
37,The Ready Set,Love Like Woe,34,27,21,2011-01-15
38,Eminem Featuring Lil Wayne,No Love,29,23,18,2011-01-15
39,Nicki Minaj,Right Thru Me,37,26,14,2011-01-15
40,Keri Hilson,Pretty Girl Rock,31,31,6,2011-01-15
41,Christina Perri,Jar Of Hearts,43,34,14,2011-01-15
42,Tim McGraw,Felt Good On My Lips,47,26,9,2011-01-15
43,Jason Aldean,My Kinda Party,46,39,19,2011-01-15
44,Kenny Chesney,Somewhere With You,48,36,9,2011-01-15
45,Chris Brown Featuring Tyga & Kevin McCall,Deuces,44,14,27,2011-01-15
46,Rick Ross Featuring Drake & Chrisette Michele,Aston Martin Music,45,30,14,2011-01-15
47,Taio Cruz Featuring Travie McCoy,Higher,41,41,3,2011-01-15
48,The Lonely Island Featuring Akon,I Just Had Sex,30,30,2,2011-01-15
49,Plain White T's,Rhythm of Love,53,49,16,2011-01-15
50,Victorious Cast Featuring Victoria Justice,Freak The Freak Out,58,50,3,2011-01-15
51,Blake Shelton,Who Are You When I'm Not Looking,54,51,9,2011-01-15
52,Jason Aldean With Kelly Clarkson,Don't You Wanna Stay,57,52,9,2011-01-15
53,Flo Rida Featuring Akon,Who Dat Girl,59,53,5,2011-01-15
54,Florence + The Machine,Dog Days Are Over,55,21,16,2011-01-15
55,Jeremih Featuring 50 Cent,Down On Me,51,51,8,2011-01-15
56,Yolanda Be Cool & Dcup,We No Speak Americano,56,29,16,2011-01-15
57,David Guetta Featuring Kid Cudi,Memories,52,46,13,2011-01-15
58,Dr. Dre Featuring Snoop Dogg & Akon,Kush,50,34,7,2011-01-15
59,Michael Jackson Duet With Akon,Hold My Hand,49,39,7,2011-01-15
60,Carrie Underwood,Mama's Song,63,56,15,2011-01-15
61,Trey Songz,Can't Be Friends,60,43,16,2011-01-15
62,Keith Urban,Put You In A Song,67,60,14,2011-01-15
63,Nicki Minaj Featuring Drake,Moment 4 Life,69,63,3,2011-01-15
64,Mumford & Sons,Little Lion Man,74,61,21,2011-01-15
65,Linkin Park,Waiting For The End,70,65,13,2011-01-15
66,Billy Currington,Let Me Down Easy,72,62,6,2011-01-15
67,Sick Puppies,Maybe,79,66,6,2011-01-15
68,Chris Young,Voices,80,63,9,2011-01-15
69,Birdman Featuring Lil Wayne,Fire Flame,64,64,5,2011-01-15
70,Usher,More,73,70,4,2011-01-15
71,Reba,Turn On The Radio,82,53,16,2011-01-15
72,Train,Marry Me,77,72,7,2011-01-15
73,Lloyd,Lay It Down,71,64,11,2011-01-15
74,Miranda Lambert,Only Prettier,78,61,18,2011-01-15
75,Kanye West Featuring Pusha T,Runaway,76,12,13,2011-01-15
76,Brad Paisley,This Is Country Music,65,65,2,2011-01-15
77,Selena Gomez & The Scene,A Year Without Rain,75,35,8,2011-01-15
78,Jamie Foxx Featuring Drake,Fall For Your Type,62,62,4,2011-01-15
79,Big Time Rush,Big Night,-,79,1,2011-01-15
80,Thompson Square,Are You Gonna Kiss Me Or Not,87,80,3,2011-01-15
81,George Strait,The Breath You Take,92,63,18,2011-01-15
82,Lady Antebellum,Hello World,94,70,8,2011-01-15
83,Eric Church,Smoke A Little Smoke,93,78,16,2011-01-15
84,Luke Bryan,Someone Else Calling You Baby,96,75,10,2011-01-15
85,Bruno Mars,Marry You,86,85,5,2011-01-15
86,Twista Featuring Chris Brown,Make A Movie,83,71,8,2011-01-15
87,Toby Keith,Bullets In The Gun,98,84,9,2011-01-15
88,T.I. Featuring Eminem,That's All She Wrote,68,18,4,2011-01-15
89,Rascal Flatts,Why Wait,97,48,20,2011-01-15
90,Brad Paisley,Anything Like Me,91,48,18,2011-01-15
91,Chris Brown,No BS,90,81,4,2011-01-15
92,"Kanye West Featuring Jay-Z, Rick Ross, Bon Iver & Nicki Minaj",Monster,100,18,9,2011-01-15
93,Troop 41,Do The John Wall,81,81,2,2011-01-15
94,Jerrod Niemann,What Do You Want,-,90,2,2011-01-15
95,Jesse McCartney,Shake,89,54,12,2011-01-15
96,will.i.am & Nicki Minaj,Check It Out,88,24,15,2011-01-15
97,Nicki Minaj Featuring Eminem,Roman's Revenge,84,56,3,2011-01-15
98,Sara Evans,A Little Bit Stronger,-,98,1,2011-01-15
99,Dev Featuring The Cataracs,Bass Down Low,-,74,3,2011-01-15
100,Chiddy Bang,Opposite Of Adults,-,90,2,2011-01-15
1,Bruno Mars,Grenade,2,1,15,2011-01-22
2,Katy Perry,Firework,1,1,12,2011-01-22
3,Rihanna Featuring Drake,What's My Name?,4,1,12,2011-01-22
4,Ke$ha,We R Who We R,3,1,11,2011-01-22
5,P!nk,Raise Your Glass,5,1,14,2011-01-22
6,Enrique Iglesias Featuring Ludacris & DJ Frank E,Tonight (I'm Lovin' You),6,6,7,2011-01-22
7,Wiz Khalifa,Black And Yellow,8,6,14,2011-01-22
8,The Black Eyed Peas,The Time (Dirty Bit),7,4,9,2011-01-22
9,Bruno Mars,Just The Way You Are,9,1,25,2011-01-22
10,Rihanna,Only Girl (In The World),12,1,18,2011-01-22
11,Taio Cruz,Dynamite,13,2,32,2011-01-22
12,Lil Wayne Featuring Cory Gunz,6 Foot 7 Foot,17,9,4,2011-01-22
13,Waka Flocka Flame Featuring Roscoe Dash & Wale,No Hands,15,13,18,2011-01-22
14,Trey Songz Featuring Nicki Minaj,Bottoms Up,11,6,22,2011-01-22
15,Nelly,Just A Dream,10,3,21,2011-01-22
16,Chris Brown,Yeah 3X,19,16,11,2011-01-22
17,Edward Maya & Vika Jigulina,Stereo Love,21,16,14,2011-01-22
18,Usher Featuring Pitbull,DJ Got Us Fallin' In Love,16,4,26,2011-01-22
19,Far*East Movement Featuring Cataracs & Dev,Like A G6,14,1,22,2011-01-22
20,Diddy - Dirty Money Featuring Skylar Grey,Coming Home,23,18,7,2011-01-22
21,CeeLo Green,F**k You! (Forget You),22,9,20,2011-01-22
22,Pitbull Featuring T-Pain,Hey Baby (Drop It To The Floor),27,22,15,2011-01-22
23,Far*East Movement Featuring Ryan Tedder,Rocketeer,34,23,6,2011-01-22
24,Mike Posner,Please Don't Go,20,16,16,2011-01-22
25,Taylor Swift,Back To December,25,6,11,2011-01-22
26,Katy Perry,Teenage Dream,18,1,25,2011-01-22
27,Neon Trees,Animal,24,13,32,2011-01-22
28,OneRepublic,Secrets,26,21,29,2011-01-22
29,Lil Wayne Featuring Drake,Right Above It,28,6,21,2011-01-22
30,Christina Perri,Jar Of Hearts,41,30,15,2011-01-22
31,Kenny Chesney,Somewhere With You,44,31,10,2011-01-22
32,Tim McGraw,Felt Good On My Lips,42,26,10,2011-01-22
33,Flo Rida Featuring David Guetta,Club Can't Handle Me,30,9,28,2011-01-22
34,Enrique Iglesias Featuring Pitbull,I Like It,32,4,35,2011-01-22
35,Keri Hilson,Pretty Girl Rock,40,31,7,2011-01-22
36,Taio Cruz Featuring Travie McCoy,Higher,47,36,4,2011-01-22
37,Rick Ross Featuring Drake & Chrisette Michele,Aston Martin Music,46,30,15,2011-01-22
38,The Band Perry,If I Die Young,33,19,27,2011-01-22
39,Flo Rida Featuring Akon,Who Dat Girl,53,39,6,2011-01-22
40,Eminem Featuring Lil Wayne,No Love,38,23,19,2011-01-22
41,WILLOW,Whip My Hair,29,11,12,2011-01-22
42,Plain White T's,Rhythm of Love,49,42,17,2011-01-22
43,Nicki Minaj,Right Thru Me,39,26,15,2011-01-22
44,Sugarland,Stuck Like Glue,36,17,24,2011-01-22
45,Jeremih Featuring 50 Cent,Down On Me,55,45,9,2011-01-22
46,Eminem Featuring Rihanna,Love The Way You Lie,35,1,29,2011-01-22
47,Usher,More,70,47,5,2011-01-22
48,Jason Aldean,My Kinda Party,43,39,20,2011-01-22
49,Jason Aldean With Kelly Clarkson,Don't You Wanna Stay,52,49,10,2011-01-22
50,Taylor Swift,Mine,31,3,23,2011-01-22
51,Nicki Minaj Featuring Drake,Moment 4 Life,63,51,4,2011-01-22
52,Blake Shelton,Who Are You When I'm Not Looking,51,51,10,2011-01-22
53,The Lonely Island Featuring Akon,I Just Had Sex,48,30,3,2011-01-22
54,Florence + The Machine,Dog Days Are Over,54,21,17,2011-01-22
55,Keith Urban,Put You In A Song,62,55,15,2011-01-22
56,Train,Marry Me,72,56,8,2011-01-22
57,P!nk,F**kin' Perfect,-,57,2,2011-01-22
58,Carrie Underwood,Mama's Song,60,56,16,2011-01-22
59,Trey Songz,Can't Be Friends,61,43,17,2011-01-22
60,Linkin Park,Waiting For The End,65,60,14,2011-01-22
61,Billy Currington,Let Me Down Easy,66,61,7,2011-01-22
62,Dr. Dre Featuring Snoop Dogg & Akon,Kush,58,34,8,2011-01-22
63,David Guetta Featuring Kid Cudi,Memories,57,46,14,2011-01-22
64,Chris Young,Voices,68,63,10,2011-01-22
65,Sick Puppies,Maybe,67,65,7,2011-01-22
66,Yolanda Be Cool & Dcup,We No Speak Americano,56,29,17,2011-01-22
67,Birdman Featuring Lil Wayne,Fire Flame,69,64,6,2011-01-22
68,Luke Bryan,Someone Else Calling You Baby,84,68,11,2011-01-22
69,Thompson Square,Are You Gonna Kiss Me Or Not,80,69,4,2011-01-22
70,Michael Jackson Duet With Akon,Hold My Hand,59,39,8,2011-01-22
71,Brad Paisley,This Is Country Music,76,65,3,2011-01-22
72,Jamie Foxx Featuring Drake,Fall For Your Type,78,62,5,2011-01-22
73,Lloyd,Lay It Down,73,64,12,2011-01-22
74,George Strait,The Breath You Take,81,63,19,2011-01-22
75,Chris Brown,No BS,91,75,5,2011-01-22
76,Twista Featuring Chris Brown,Make A Movie,86,71,9,2011-01-22
77,Victorious Cast Featuring Victoria Justice,Freak The Freak Out,50,50,4,2011-01-22
78,Reba,Turn On The Radio,71,53,17,2011-01-22
79,Lady Antebellum,Hello World,82,70,9,2011-01-22
80,Jerrod Niemann,What Do You Want,94,80,3,2011-01-22
81,Gwyneth Paltrow,Country Strong,-,81,1,2011-01-22
82,Sara Evans,A Little Bit Stronger,98,82,2,2011-01-22
83,Eric Church,Smoke A Little Smoke,83,78,17,2011-01-22
84,Toby Keith,Bullets In The Gun,87,84,10,2011-01-22
85,David Guetta Featuring Rihanna,Who's That Chick?,-,73,2,2011-01-22
86,Fabolous,You Be Killin Em,-,86,2,2011-01-22
87,The Black Keys,Tighten Up,-,87,2,2011-01-22
88,Kanye West,All Of The Lights,-,88,2,2011-01-22
89,Dev Featuring The Cataracs,Bass Down Low,99,74,4,2011-01-22
90,Bruno Mars,Marry You,85,85,6,2011-01-22
91,The Script,For The First Time,-,91,2,2011-01-22
92,Darius Rucker,This,-,83,2,2011-01-22
93,Miranda Lambert,Only Prettier,74,61,19,2011-01-22
94,Troop 41,Do The John Wall,93,81,3,2011-01-22
95,Brad Paisley,Anything Like Me,90,48,19,2011-01-22
96,Sunny Sweeney,From A Table Away,-,96,1,2011-01-22
97,"Kanye West Featuring Jay-Z, Rick Ross, Bon Iver & Nicki Minaj",Monster,92,18,10,2011-01-22
98,My Darkest Days Featuring Zakk Wylde,Porn Star Dancing,-,90,7,2011-01-22
99,T.I. Featuring Eminem,That's All She Wrote,88,18,5,2011-01-22
100,Travis Porter,Make It Rain,-,100,1,2011-01-22
1,Britney Spears,Hold It Against Me,-,1,1,2011-01-29
2,Bruno Mars,Grenade,1,1,16,2011-01-29
3,Katy Perry,Firework,2,1,13,2011-01-29
4,Rihanna Featuring Drake,What's My Name?,3,1,13,2011-01-29
5,Wiz Khalifa,Black And Yellow,7,5,15,2011-01-29
