rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
18,Andy Williams,Can't Get Used To Losing You,31,18,5,1963-03-30
19,"Peter, Paul & Mary",Puff (The Magic Dragon),45,19,3,1963-03-30
20,Ray Charles and his Orchestra,Don't Set Me Free,24,20,6,1963-03-30
21,Chubby Checker,Let's Limbo Some More,21,20,7,1963-03-30
22,Dion,Ruby Baby,12,2,11,1963-03-30
23,Chubby Checker,Twenty Miles,28,23,6,1963-03-30
24,The Rebels,Wild Weekend,15,8,14,1963-03-30
25,Connie Francis,Follow The Boys,32,25,5,1963-03-30
26,Paul and Paula,Young Lovers,35,26,3,1963-03-30
27,The Cookies,Don't Say Nothin' Bad (About My Baby),34,27,5,1963-03-30
28,Johnny Cymbal,Mr. Bass Man,36,28,7,1963-03-30
29,Paul and Paula,Hey Paula,14,1,14,1963-03-30
30,Johnny Tillotson,Out Of My Mind,37,30,5,1963-03-30
31,Little Eva,Let's Turkey Trot,20,20,9,1963-03-30
32,Neil Sedaka,Alice In Wonderland,19,17,9,1963-03-30
33,Steve Lawrence,"Don't Be Afraid, Little Darlin'",47,33,4,1963-03-30
34,Bobby Rydell,Butterfly Baby,27,23,8,1963-03-30
35,Bobby Vinton,Over The Mountain (Across The Sea),46,35,4,1963-03-30
36,Henry Mancini And His Orchestra,Days Of Wine And Roses,33,33,10,1963-03-30
37,Boots Randolph and his Combo,Yakety Sax,41,37,6,1963-03-30
38,Bob B. Soxx And The Blue Jeans,Why Do Lovers Break Each Other's Heart?,39,38,7,1963-03-30
39,Dion,Sandy,43,39,5,1963-03-30
40,Jan Bradley,Mama Didn't Lie,18,14,13,1963-03-30
41,The Kingston Trio,Greenback Dollar,29,21,10,1963-03-30
42,Duane Eddy and the Rebelettes,Boss Guitar,30,28,8,1963-03-30
43,Arthur Lyman Group,Love For Sale,44,43,9,1963-03-30
44,Chantay's,Pipeline,58,44,5,1963-03-30
45,Chuck Jackson,Tell Him I'm Not Home,42,42,9,1963-03-30
46,Dick and DeeDee,Young And In Love,64,46,3,1963-03-30
47,Jan & Dean,Linda,57,47,6,1963-03-30
48,The Rooftop Singers,Walk Right In,22,1,13,1963-03-30
49,Brook Benton,I Got What I Wanted,60,49,3,1963-03-30
50,Nat King Cole,All Over The World,50,50,5,1963-03-30
51,Lou Christie,The Gypsy Cried,38,24,13,1963-03-30
52,Rick Nelson,I Got A Woman,70,52,3,1963-03-30
53,Andy Williams,Days Of Wine And Roses,79,53,3,1963-03-30
54,Rick Nelson,That's All,48,48,5,1963-03-30
55,Rick Nelson,You Don't Love Me Anymore (And I Can Tell),55,55,4,1963-03-30
56,The Drifters,On Broadway,82,56,2,1963-03-30
57,The Exciters,He's Got The Power,61,57,5,1963-03-30
58,Marvin Gaye,Hitch Hike,54,30,12,1963-03-30
59,Gene Pitney,Mecca,81,59,2,1963-03-30
60,Mongo Santamaria Band,Watermelon Man,75,60,3,1963-03-30
61,Vince Guaraldi Trio,Cast Your Fate To The Wind,53,22,17,1963-03-30
62,Little Peggy March,I Will Follow Him,90,62,2,1963-03-30
63,The Beach Boys,Surfin' U.S.A.,74,63,2,1963-03-30
64,George McCurn,I'm Just A Country Boy,69,64,5,1963-03-30
65,Johnny Beecher and his Buckingham Road Quintet,Sax Fifth Avenue,67,65,5,1963-03-30
66,Gene Chandler,Rainbow,68,66,6,1963-03-30
67,Jimmy Smith,"Back At The Chicken Shack, Part 1",72,67,4,1963-03-30
68,Cannonball Adderley,The Jive Samba,71,66,7,1963-03-30
69,The Marvelettes,Locking Up My Heart,83,69,2,1963-03-30
70,Brook Benton,Dearer Than Life,73,70,4,1963-03-30
71,Rolf Harris,Sun Arise,80,71,3,1963-03-30
72,Charlie Byrd,Meditation (Meditacao),66,66,7,1963-03-30
73,Dickey Lee,Don't Wanna Think About Paula,89,73,3,1963-03-30
74,The Shirelles,Foolish Little Girl,86,74,2,1963-03-30
75,Bobby Vee,Charms,-,75,1,1963-03-30
76,The Rip Chords,Here I Stand,-,76,1,1963-03-30
77,The Miracles,A Love She Can Count On,-,77,1,1963-03-30
78,Paul Petersen,Amy,-,78,1,1963-03-30
79,Rick Nelson,I'm In Love Again,76,67,6,1963-03-30
80,Jimmy Holiday,How Can I Forget,85,80,3,1963-03-30
81,Timi Yuro,Insult To Injury,-,81,1,1963-03-30
82,The Rocky Fellers,Killer Joe,84,82,2,1963-03-30
83,The Rooftop Singers,Tom Cat,96,83,2,1963-03-30
84,Jimmy Soul,If You Wanna Be Happy,-,84,1,1963-03-30
85,Baby Washington,That's How Heartaches Are Made,94,85,2,1963-03-30
86,The Percells,What Are Boys Made Of,-,86,1,1963-03-30
87,Rufus Thomas,The Dog,92,87,4,1963-03-30
88,Jerry Butler,Whatever You Want,-,88,1,1963-03-30
89,The Duprees featuring Joey Vann,Gone With The Wind,91,89,2,1963-03-30
90,Ray Stevens,Funny Man,-,90,1,1963-03-30
91,James Gilreath,Little Band Of Gold,99,91,2,1963-03-30
92,Ben E. King,How Can I Forget,-,92,2,1963-03-30
93,Dionne Warwick,This Empty Place,97,93,2,1963-03-30
94,The Rivingtons,The Bird's The Word,-,94,1,1963-03-30
95,Ferrante & Teicher,Theme From Lawrence Of Arabia,88,88,7,1963-03-30
96,Herb Alpert's Tijuana Brass,Marching Thru Madrid,-,96,1,1963-03-30
97,The Valentinos (The Lovers),I'll Make It Alright,-,97,1,1963-03-30
98,The Appalachians,Bony Moronie,-,98,1,1963-03-30
99,Lou Christie,Two Faces Have I,-,99,1,1963-03-30
100,Charlie Russo,Preacherman,-,100,1,1963-03-30
1,The Chiffons,He's So Fine,1,1,7,1963-04-06
2,Ruby And The Romantics,Our Day Will Come,2,1,9,1963-04-06
3,Skeeter Davis,The End Of The World,3,2,11,1963-04-06
4,The Orlons,South Street,4,4,8,1963-04-06
5,Andy Williams,Can't Get Used To Losing You,18,5,6,1963-04-06
6,Jackie Wilson,Baby Workout,8,6,5,1963-04-06
7,Roy Orbison,In Dreams,7,7,9,1963-04-06
8,Bobby Darin,You're The Reason I'm Living,5,3,12,1963-04-06
9,The Cascades,Rhythm Of The Rain,6,3,13,1963-04-06
10,Paul and Paula,Young Lovers,26,10,4,1963-04-06
11,"Peter, Paul & Mary",Puff (The Magic Dragon),19,11,4,1963-04-06
12,Dee Dee Sharp,Do The Bird,17,12,6,1963-04-06
13,Bill Pursell,Our Winter Love,9,9,10,1963-04-06
14,Richard Chamberlain,All I Have To Do Is Dream,16,14,9,1963-04-06
15,Eydie Gorme,Blame It On The Bossa Nova,10,7,12,1963-04-06
16,Johnny Mathis,What Will My Mary Say,12,9,11,1963-04-06
17,Tony Bennett,I Wanna Be Around,14,14,13,1963-04-06
18,Johnny Cymbal,Mr. Bass Man,28,18,8,1963-04-06
19,Mary Wells,Laughing Boy,15,15,7,1963-04-06
20,Connie Francis,Follow The Boys,25,20,6,1963-04-06
21,Chubby Checker,Twenty Miles,23,21,7,1963-04-06
22,The Cookies,Don't Say Nothin' Bad (About My Baby),27,22,6,1963-04-06
23,The 4 Seasons,Walk Like A Man,11,1,11,1963-04-06
24,Chubby Checker,Let's Limbo Some More,21,20,8,1963-04-06
25,Johnny Tillotson,Out Of My Mind,30,25,6,1963-04-06
26,Chantay's,Pipeline,44,26,6,1963-04-06
27,Steve Lawrence,"Don't Be Afraid, Little Darlin'",33,27,5,1963-04-06
28,The Rebels,Wild Weekend,24,8,15,1963-04-06
29,Elvis Presley With The Mello Men,One Broken Heart For Sale,13,11,8,1963-04-06
30,Little Peggy March,I Will Follow Him,62,30,3,1963-04-06
31,Dion,Sandy,39,31,6,1963-04-06
32,Bobby Vinton,Over The Mountain (Across The Sea),35,32,5,1963-04-06
33,Brook Benton,I Got What I Wanted,49,33,4,1963-04-06
34,Ray Charles and his Orchestra,Don't Set Me Free,20,20,7,1963-04-06
35,Boots Randolph and his Combo,Yakety Sax,37,35,7,1963-04-06
36,Henry Mancini And His Orchestra,Days Of Wine And Roses,36,33,11,1963-04-06
37,The Drifters,On Broadway,56,37,3,1963-04-06
38,Dion,Ruby Baby,22,2,12,1963-04-06
39,Dick and DeeDee,Young And In Love,46,39,4,1963-04-06
40,Bob B. Soxx And The Blue Jeans,Why Do Lovers Break Each Other's Heart?,38,38,8,1963-04-06
41,Mongo Santamaria Band,Watermelon Man,60,41,4,1963-04-06
42,Gene Pitney,Mecca,59,42,3,1963-04-06
43,Nat King Cole,All Over The World,50,43,6,1963-04-06
44,Jan & Dean,Linda,47,44,7,1963-04-06
45,The Beach Boys,Surfin' U.S.A.,63,45,3,1963-04-06
46,Bobby Vee,Charms,75,46,2,1963-04-06
47,Andy Williams,Days Of Wine And Roses,53,47,4,1963-04-06
48,Arthur Lyman Group,Love For Sale,43,43,10,1963-04-06
49,Rick Nelson,I Got A Woman,52,49,4,1963-04-06
50,Paul and Paula,Hey Paula,29,1,15,1963-04-06
51,Rick Nelson,You Don't Love Me Anymore (And I Can Tell),55,51,5,1963-04-06
52,The Rooftop Singers,Tom Cat,83,52,3,1963-04-06
53,Little Eva,Let's Turkey Trot,31,20,10,1963-04-06
54,The Shirelles,Foolish Little Girl,74,54,3,1963-04-06
55,The Kingston Trio,Greenback Dollar,41,21,11,1963-04-06
56,George McCurn,I'm Just A Country Boy,64,56,6,1963-04-06
57,Jan Bradley,Mama Didn't Lie,40,14,14,1963-04-06
58,Duane Eddy and the Rebelettes,Boss Guitar,42,28,9,1963-04-06
59,Neil Sedaka,Alice In Wonderland,32,17,10,1963-04-06
60,The Marvelettes,Locking Up My Heart,69,60,3,1963-04-06
61,Chuck Jackson,Tell Him I'm Not Home,45,42,10,1963-04-06
62,Bobby Rydell,Butterfly Baby,34,23,9,1963-04-06
63,Jimmy Smith,"Back At The Chicken Shack, Part 1",67,63,5,1963-04-06
64,Rolf Harris,Sun Arise,71,64,4,1963-04-06
65,Johnny Beecher and his Buckingham Road Quintet,Sax Fifth Avenue,65,65,6,1963-04-06
66,Paul Petersen,Amy,78,66,2,1963-04-06
67,The Exciters,He's Got The Power,57,57,6,1963-04-06
68,Dickey Lee,Don't Wanna Think About Paula,73,68,4,1963-04-06
69,Brook Benton,Dearer Than Life,70,69,5,1963-04-06
70,Vince Guaraldi Trio,Cast Your Fate To The Wind,61,22,18,1963-04-06
71,The Miracles,A Love She Can Count On,77,71,2,1963-04-06
72,Gene Chandler,Rainbow,66,66,7,1963-04-06
73,The Rip Chords,Here I Stand,76,73,2,1963-04-06
74,Charlie Byrd,Meditation (Meditacao),72,66,8,1963-04-06
75,James Gilreath,Little Band Of Gold,91,75,3,1963-04-06
76,Jimmy Holiday,How Can I Forget,80,76,4,1963-04-06
77,The Percells,What Are Boys Made Of,86,77,2,1963-04-06
78,Jimmy Soul,If You Wanna Be Happy,84,78,2,1963-04-06
79,Baby Washington,That's How Heartaches Are Made,85,79,3,1963-04-06
80,Rick Nelson,That's All,54,48,6,1963-04-06
81,The Rocky Fellers,Killer Joe,82,81,3,1963-04-06
82,Brenda Lee,Losing You,-,82,1,1963-04-06
83,Ella Fitzgerald,"Bill Bailey, Won't You Please Come Home",-,83,1,1963-04-06
84,Ferrante & Teicher,Theme From Lawrence Of Arabia,95,84,8,1963-04-06
85,Jerry Butler,Whatever You Want,88,85,2,1963-04-06
86,Dionne Warwick,This Empty Place,93,86,3,1963-04-06
87,Al Martino,I Love You Because,-,87,1,1963-04-06
88,The Kingston Trio,Reverend Mr. Black,-,88,1,1963-04-06
89,Ray Stevens,Funny Man,90,89,2,1963-04-06
90,Kenny Chandler,Heart,-,90,1,1963-04-06
91,The Contours,Don't Let Her Be Your Baby,-,91,1,1963-04-06
92,Ben E. King,How Can I Forget,92,92,3,1963-04-06
93,Lou Christie,Two Faces Have I,99,93,2,1963-04-06
94,Charlie Russo,Preacherman,100,94,2,1963-04-06
95,Frank Sinatra,Call Me Irresponsible,-,95,1,1963-04-06
96,The Appalachians,Bony Moronie,98,96,2,1963-04-06
97,Martha & The Vandellas,Come And Get These Memories,-,97,1,1963-04-06
98,Maxine Brown,Ask Me,-,98,1,1963-04-06
99,The Valentinos (The Lovers),I'll Make It Alright,97,97,2,1963-04-06
100,Darlene Love,(Today I Met) The Boy I'm Gonna Marry,-,100,1,1963-04-06
1,The Chiffons,He's So Fine,1,1,8,1963-04-13
2,Andy Williams,Can't Get Used To Losing You,5,2,7,1963-04-13
3,The Orlons,South Street,4,3,9,1963-04-13
4,Skeeter Davis,The End Of The World,3,2,12,1963-04-13
5,Jackie Wilson,Baby Workout,6,5,6,1963-04-13
6,Ruby And The Romantics,Our Day Will Come,2,1,10,1963-04-13
7,Little Peggy March,I Will Follow Him,30,7,4,1963-04-13
8,"Peter, Paul & Mary",Puff (The Magic Dragon),11,8,5,1963-04-13
9,Paul and Paula,Young Lovers,10,9,5,1963-04-13
10,Dee Dee Sharp,Do The Bird,12,10,7,1963-04-13
11,Roy Orbison,In Dreams,7,7,10,1963-04-13
12,Chantay's,Pipeline,26,12,7,1963-04-13
13,The Cookies,Don't Say Nothin' Bad (About My Baby),22,13,7,1963-04-13
14,The Cascades,Rhythm Of The Rain,9,3,14,1963-04-13
15,Bill Pursell,Our Winter Love,13,9,11,1963-04-13
16,Johnny Cymbal,Mr. Bass Man,18,16,9,1963-04-13
17,Chubby Checker,Twenty Miles,21,17,8,1963-04-13
18,Connie Francis,Follow The Boys,20,18,7,1963-04-13
19,Bobby Darin,You're The Reason I'm Living,8,3,13,1963-04-13
20,Richard Chamberlain,All I Have To Do Is Dream,14,14,10,1963-04-13
21,Eydie Gorme,Blame It On The Bossa Nova,15,7,13,1963-04-13
22,The Drifters,On Broadway,37,22,4,1963-04-13
23,Tony Bennett,I Wanna Be Around,17,14,14,1963-04-13
24,Johnny Tillotson,Out Of My Mind,25,24,7,1963-04-13
25,Bobby Vinton,Over The Mountain (Across The Sea),32,25,6,1963-04-13
26,Steve Lawrence,"Don't Be Afraid, Little Darlin'",27,26,6,1963-04-13
27,Dion,Sandy,31,27,7,1963-04-13
28,Dick and DeeDee,Young And In Love,39,28,5,1963-04-13
29,Brook Benton,I Got What I Wanted,33,29,5,1963-04-13
30,Gene Pitney,Mecca,42,30,4,1963-04-13
31,Mongo Santamaria Band,Watermelon Man,41,31,5,1963-04-13
32,Mary Wells,Laughing Boy,19,15,8,1963-04-13
33,The Beach Boys,Surfin' U.S.A.,45,33,4,1963-04-13
34,Bobby Vee,Charms,46,34,3,1963-04-13
35,Boots Randolph and his Combo,Yakety Sax,35,35,8,1963-04-13
36,Chubby Checker,Let's Limbo Some More,24,20,9,1963-04-13
37,The Rebels,Wild Weekend,28,8,16,1963-04-13
38,Johnny Mathis,What Will My Mary Say,16,9,12,1963-04-13
39,Andy Williams,Days Of Wine And Roses,47,39,5,1963-04-13
40,The 4 Seasons,Walk Like A Man,23,1,12,1963-04-13
41,Jan & Dean,Linda,44,41,8,1963-04-13
42,Nat King Cole,All Over The World,43,42,7,1963-04-13
43,The Shirelles,Foolish Little Girl,54,43,4,1963-04-13
44,The Rooftop Singers,Tom Cat,52,44,4,1963-04-13
45,Henry Mancini And His Orchestra,Days Of Wine And Roses,36,33,12,1963-04-13
46,Bob B. Soxx And The Blue Jeans,Why Do Lovers Break Each Other's Heart?,40,38,9,1963-04-13
47,Rick Nelson,You Don't Love Me Anymore (And I Can Tell),51,47,6,1963-04-13
48,Elvis Presley With The Mello Men,One Broken Heart For Sale,29,11,9,1963-04-13
49,Dion,Ruby Baby,38,2,13,1963-04-13
50,Jimmy Soul,If You Wanna Be Happy,78,50,3,1963-04-13
51,Arthur Lyman Group,Love For Sale,48,43,11,1963-04-13
52,Ray Charles and his Orchestra,Don't Set Me Free,34,20,8,1963-04-13
53,Rick Nelson,I Got A Woman,49,49,5,1963-04-13
54,The Marvelettes,Locking Up My Heart,60,54,4,1963-04-13
55,George McCurn,I'm Just A Country Boy,56,55,7,1963-04-13
56,Brenda Lee,Losing You,82,56,2,1963-04-13
57,Gene Chandler,Rainbow,72,57,8,1963-04-13
58,The Exciters,He's Got The Power,67,57,7,1963-04-13
59,The Miracles,A Love She Can Count On,71,59,3,1963-04-13
60,The Percells,What Are Boys Made Of,77,60,3,1963-04-13
61,Rolf Harris,Sun Arise,64,61,5,1963-04-13
62,The Kingston Trio,Reverend Mr. Black,88,62,2,1963-04-13
63,Jimmy Smith,"Back At The Chicken Shack, Part 1",63,63,6,1963-04-13
64,Brook Benton,Dearer Than Life,69,64,6,1963-04-13
65,Paul Petersen,Amy,66,65,3,1963-04-13
66,James Gilreath,Little Band Of Gold,75,66,4,1963-04-13
67,The Rip Chords,Here I Stand,73,67,3,1963-04-13
68,Al Martino,I Love You Because,87,68,2,1963-04-13
69,Johnny Beecher and his Buckingham Road Quintet,Sax Fifth Avenue,65,65,7,1963-04-13
70,Ray Charles,Take These Chains From My Heart,-,70,1,1963-04-13
71,Lou Christie,Two Faces Have I,93,71,3,1963-04-13
72,The Rocky Fellers,Killer Joe,81,72,4,1963-04-13
73,Dickey Lee,Don't Wanna Think About Paula,68,68,5,1963-04-13
74,Jimmy Holiday,How Can I Forget,76,74,5,1963-04-13
75,Ella Fitzgerald,"Bill Bailey, Won't You Please Come Home",83,75,2,1963-04-13
76,Jerry Butler,Whatever You Want,85,76,3,1963-04-13
77,Baby Washington,That's How Heartaches Are Made,79,77,4,1963-04-13
78,Del Shannon,Two Kind Of Teardrops,-,78,1,1963-04-13
79,Charlie Byrd,Meditation (Meditacao),74,66,9,1963-04-13
80,The Dartells,Hot Pastrami,-,80,1,1963-04-13
81,Ray Stevens,Funny Man,89,81,3,1963-04-13
82,Maxine Brown,Ask Me,98,82,2,1963-04-13
83,Darlene Love,(Today I Met) The Boy I'm Gonna Marry,100,83,2,1963-04-13
84,Dionne Warwick,This Empty Place,86,84,4,1963-04-13
85,The Appalachians,Bony Moronie,96,85,3,1963-04-13
86,The Contours,Don't Let Her Be Your Baby,91,86,2,1963-04-13
87,Frank Sinatra,Call Me Irresponsible,95,87,2,1963-04-13
88,Kenny Chandler,Heart,90,88,2,1963-04-13
89,Paul Anka,Remember Diana,-,89,1,1963-04-13
90,The Hippies (Formerly The Tams),Memory Lane,-,90,1,1963-04-13
91,"Dave ""Baby"" Cortez",Hot Cakes! 1st Serving,-,91,1,1963-04-13
92,Charlie Russo,Preacherman,94,92,3,1963-04-13
93,Ferrante & Teicher,Theme From Lawrence Of Arabia,84,84,9,1963-04-13
94,The Shepherd Sisters,Don't Mention My Name,-,94,2,1963-04-13
95,Jimmy Reed,"Shame, Shame, Shame",-,95,1,1963-04-13
96,Rufus Thomas,The Dog,-,87,5,1963-04-13
97,Martha & The Vandellas,Come And Get These Memories,97,97,2,1963-04-13
98,Brenda Lee,He's So Heavenly,-,98,1,1963-04-13
99,Bill Anderson,Still,-,99,1,1963-04-13
100,The Shirelles,Not For All The Money In The World,-,100,1,1963-04-13
1,The Chiffons,He's So Fine,1,1,9,1963-04-20
2,Andy Williams,Can't Get Used To Losing You,2,2,8,1963-04-20
3,Little Peggy March,I Will Follow Him,7,3,5,1963-04-20
4,"Peter, Paul & Mary",Puff (The Magic Dragon),8,4,6,1963-04-20
5,Jackie Wilson,Baby Workout,5,5,7,1963-04-20
6,Paul and Paula,Young Lovers,9,6,6,1963-04-20
7,The Orlons,South Street,3,3,10,1963-04-20
8,The Cookies,Don't Say Nothin' Bad (About My Baby),13,8,8,1963-04-20
9,Chantay's,Pipeline,12,9,8,1963-04-20
10,Dee Dee Sharp,Do The Bird,10,10,8,1963-04-20
11,Skeeter Davis,The End Of The World,4,2,13,1963-04-20
12,The Drifters,On Broadway,22,12,5,1963-04-20
13,Ruby And The Romantics,Our Day Will Come,6,1,11,1963-04-20
14,Mongo Santamaria Band,Watermelon Man,31,14,6,1963-04-20
15,Chubby Checker,Twenty Miles,17,15,9,1963-04-20
16,Gene Pitney,Mecca,30,16,5,1963-04-20
17,Connie Francis,Follow The Boys,18,17,8,1963-04-20
18,Roy Orbison,In Dreams,11,7,11,1963-04-20
19,Johnny Cymbal,Mr. Bass Man,16,16,10,1963-04-20
20,Dick and DeeDee,Young And In Love,28,20,6,1963-04-20
21,Dion,Sandy,27,21,8,1963-04-20
22,Bobby Vinton,Over The Mountain (Across The Sea),25,22,7,1963-04-20
23,The Beach Boys,Surfin' U.S.A.,33,23,5,1963-04-20
24,Johnny Tillotson,Out Of My Mind,24,24,8,1963-04-20
25,Bobby Vee,Charms,34,25,4,1963-04-20
26,Steve Lawrence,"Don't Be Afraid, Little Darlin'",26,26,7,1963-04-20
27,Bill Pursell,Our Winter Love,15,9,12,1963-04-20
28,Brook Benton,I Got What I Wanted,29,28,6,1963-04-20
29,The Shirelles,Foolish Little Girl,43,29,5,1963-04-20
30,Tony Bennett,I Wanna Be Around,23,14,15,1963-04-20
31,The Kingston Trio,Reverend Mr. Black,62,31,3,1963-04-20
32,Jimmy Soul,If You Wanna Be Happy,50,32,4,1963-04-20
33,Brenda Lee,Losing You,56,33,3,1963-04-20
34,The Rooftop Singers,Tom Cat,44,34,5,1963-04-20
35,Jan & Dean,Linda,41,35,9,1963-04-20
36,The Cascades,Rhythm Of The Rain,14,3,15,1963-04-20
37,Andy Williams,Days Of Wine And Roses,39,37,6,1963-04-20
38,Eydie Gorme,Blame It On The Bossa Nova,21,7,14,1963-04-20
39,Richard Chamberlain,All I Have To Do Is Dream,20,14,11,1963-04-20
40,Bobby Darin,You're The Reason I'm Living,19,3,14,1963-04-20
41,Henry Mancini And His Orchestra,Days Of Wine And Roses,45,33,13,1963-04-20
42,James Gilreath,Little Band Of Gold,66,42,5,1963-04-20
43,Boots Randolph and his Combo,Yakety Sax,35,35,9,1963-04-20
44,Nat King Cole,All Over The World,42,42,8,1963-04-20
45,Ray Charles,Take These Chains From My Heart,70,45,2,1963-04-20
46,The Marvelettes,Locking Up My Heart,54,46,5,1963-04-20
47,The Rebels,Wild Weekend,37,8,17,1963-04-20
48,The Miracles,A Love She Can Count On,59,48,4,1963-04-20
49,Chubby Checker,Let's Limbo Some More,36,20,10,1963-04-20
50,Mary Wells,Laughing Boy,32,15,9,1963-04-20
51,Lou Christie,Two Faces Have I,71,51,4,1963-04-20
52,Gene Chandler,Rainbow,57,52,9,1963-04-20
53,The Percells,What Are Boys Made Of,60,53,4,1963-04-20
54,The 4 Seasons,Walk Like A Man,40,1,13,1963-04-20
55,Rick Nelson,I Got A Woman,53,49,6,1963-04-20
56,Al Martino,I Love You Because,68,56,3,1963-04-20
57,The Rocky Fellers,Killer Joe,72,57,5,1963-04-20
58,George McCurn,I'm Just A Country Boy,55,55,8,1963-04-20
59,Rick Nelson,You Don't Love Me Anymore (And I Can Tell),47,47,7,1963-04-20
60,The Dartells,Hot Pastrami,80,60,2,1963-04-20
61,Baby Washington,That's How Heartaches Are Made,77,61,5,1963-04-20
62,Brook Benton,Dearer Than Life,64,62,7,1963-04-20
63,Rolf Harris,Sun Arise,61,61,6,1963-04-20
64,The Rip Chords,Here I Stand,67,64,4,1963-04-20
65,The Exciters,He's Got The Power,58,57,8,1963-04-20
66,Sam Cooke,Another Saturday Night,-,66,1,1963-04-20
67,Paul Petersen,Amy,65,65,4,1963-04-20
68,Jimmy Holiday,How Can I Forget,74,68,6,1963-04-20
69,Dion,This Little Girl,-,69,1,1963-04-20
70,Del Shannon,Two Kind Of Teardrops,78,70,2,1963-04-20
71,Etta James,Pushover,-,71,1,1963-04-20
72,The Rivingtons,The Bird's The Word,-,72,2,1963-04-20
73,Jerry Butler,Whatever You Want,76,73,4,1963-04-20
74,The Appalachians,Bony Moronie,85,74,4,1963-04-20
75,Darlene Love,(Today I Met) The Boy I'm Gonna Marry,83,75,3,1963-04-20
76,Johnny Beecher and his Buckingham Road Quintet,Sax Fifth Avenue,69,65,8,1963-04-20
77,The Contours,Don't Let Her Be Your Baby,86,77,3,1963-04-20
78,Paul Anka,Remember Diana,89,78,2,1963-04-20
79,Ella Fitzgerald,"Bill Bailey, Won't You Please Come Home",75,75,3,1963-04-20
80,Maxine Brown,Ask Me,82,80,3,1963-04-20
81,Kenny Chandler,Heart,88,81,3,1963-04-20
82,The Hippies (Formerly The Tams),Memory Lane,90,82,2,1963-04-20
83,Martha & The Vandellas,Come And Get These Memories,97,83,3,1963-04-20
84,Dionne Warwick,This Empty Place,84,84,5,1963-04-20
85,Ben E. King,How Can I Forget,-,85,4,1963-04-20
86,The 4 Seasons,Ain't That A Shame!,-,86,1,1963-04-20
87,Frank Sinatra,Call Me Irresponsible,87,87,3,1963-04-20
88,Bill Anderson,Still,99,88,2,1963-04-20
89,James Brown And The Famous Flames,Prisoner Of Love,-,89,1,1963-04-20
90,The Belmonts,Ann-Marie,-,90,1,1963-04-20
91,Solomon Burke,If You Need Me,-,91,1,1963-04-20
92,Rufus Thomas,The Dog,96,87,6,1963-04-20
93,Brenda Lee,He's So Heavenly,98,93,2,1963-04-20
94,The Chantels,Eternally,-,77,2,1963-04-20
95,Theola Kilgore,The Love Of My Man,-,95,1,1963-04-20
96,Ferrante & Teicher,Theme From Lawrence Of Arabia,93,84,10,1963-04-20
97,Joe Harnell And His Orchestra,Diane,-,97,1,1963-04-20
98,Charlie Russo,Preacherman,92,92,4,1963-04-20
99,Patsy Cline,Sweet Dreams (Of You),-,99,1,1963-04-20
100,Ricky Nelson,If You Can't Rock Me,-,100,1,1963-04-20
1,Little Peggy March,I Will Follow Him,3,1,6,1963-04-27
2,Andy Williams,Can't Get Used To Losing You,2,2,9,1963-04-27
3,The Chiffons,He's So Fine,1,1,10,1963-04-27
4,"Peter, Paul & Mary",Puff (The Magic Dragon),4,4,7,1963-04-27
5,Jackie Wilson,Baby Workout,5,5,8,1963-04-27
6,Chantay's,Pipeline,9,6,9,1963-04-27
7,The Cookies,Don't Say Nothin' Bad (About My Baby),8,7,9,1963-04-27
8,Paul and Paula,Young Lovers,6,6,7,1963-04-27
9,The Drifters,On Broadway,12,9,6,1963-04-27
10,Mongo Santamaria Band,Watermelon Man,14,10,7,1963-04-27
11,The Beach Boys,Surfin' U.S.A.,23,11,6,1963-04-27
12,The Orlons,South Street,7,3,11,1963-04-27
13,Gene Pitney,Mecca,16,13,6,1963-04-27
14,Skeeter Davis,The End Of The World,11,2,14,1963-04-27
15,Jimmy Soul,If You Wanna Be Happy,32,15,5,1963-04-27
16,The Kingston Trio,Reverend Mr. Black,31,16,4,1963-04-27
17,Bobby Vee,Charms,25,17,5,1963-04-27
18,The Shirelles,Foolish Little Girl,29,18,6,1963-04-27
19,Dick and DeeDee,Young And In Love,20,19,7,1963-04-27
20,Dee Dee Sharp,Do The Bird,10,10,9,1963-04-27
21,Bobby Vinton,Over The Mountain (Across The Sea),22,21,8,1963-04-27
22,Ruby And The Romantics,Our Day Will Come,13,1,12,1963-04-27
23,Chubby Checker,Twenty Miles,15,15,10,1963-04-27
24,Connie Francis,Follow The Boys,17,17,9,1963-04-27
25,The Rooftop Singers,Tom Cat,34,25,6,1963-04-27
26,Brenda Lee,Losing You,33,26,4,1963-04-27
27,Ray Charles,Take These Chains From My Heart,45,27,3,1963-04-27
28,Dion,Sandy,21,21,9,1963-04-27
29,Roy Orbison,In Dreams,18,7,12,1963-04-27
30,Johnny Cymbal,Mr. Bass Man,19,16,11,1963-04-27
31,Jan & Dean,Linda,35,31,10,1963-04-27
32,James Gilreath,Little Band Of Gold,42,32,6,1963-04-27
33,Steve Lawrence,"Don't Be Afraid, Little Darlin'",26,26,8,1963-04-27
34,Andy Williams,Days Of Wine And Roses,37,34,7,1963-04-27
35,Lou Christie,Two Faces Have I,51,35,5,1963-04-27
36,Johnny Tillotson,Out Of My Mind,24,24,9,1963-04-27
37,Brook Benton,I Got What I Wanted,28,28,7,1963-04-27
