rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
56,Eric Carmen,All By Myself,65,56,3,1976-01-03
57,Donny & Marie Osmond,Deep Purple,66,57,4,1976-01-03
58,John Denver,Christmas For Cowboys,63,58,4,1976-01-03
59,Natalie Cole,Inseparable,64,59,4,1976-01-03
60,Barry White,Let The Music Play,70,60,2,1976-01-03
61,Linda Ronstadt,Tracks Of My Tears,71,61,3,1976-01-03
62,"Billy ""Crash"" Craddock",Easy As Pie,67,62,4,1976-01-03
63,Bee Gees,Fanny (Be Tender With My Love),73,63,2,1976-01-03
64,Morris Albert,Feelings,56,6,29,1976-01-03
65,The Pointer Sisters,Going Down Slowly,61,61,7,1976-01-03
66,The Spinners,Love Or Leave,77,66,2,1976-01-03
67,Kenny Starr,The Blind Man In The Bleachers,58,58,5,1976-01-03
68,Hagood Hardy,The Homecoming,74,68,3,1976-01-03
69,Prelude,For A Dancer,79,69,6,1976-01-03
70,John Paul Young,Yesterday's Hero,80,70,4,1976-01-03
71,Art Garfunkel,Break Away,81,71,2,1976-01-03
72,Commodores,Sweet Love,82,72,2,1976-01-03
73,Leon Russell,Back To The Island,-,73,1,1976-01-03
74,The 4 Seasons,"December, 1963 (Oh, What a Night)",85,74,2,1976-01-03
75,Soul Train Gang,"Soul Train ""75""",76,75,5,1976-01-03
76,The Doobie Brothers,I Cheat The Hangman,86,76,2,1976-01-03
77,Cledus Maggard And The Citizen's Band,The White Knight,87,77,2,1976-01-03
78,Conway Twitty with Joni Lee,Don't Cry Joni,88,78,3,1976-01-03
79,Roxy Music,Love Is The Drug,89,79,2,1976-01-03
80,Penny Mclean,Lady Bump,-,80,1,1976-01-03
81,Queen,Bohemian Rhapsody,-,81,1,1976-01-03
82,Rufus Featuring Chaka Khan,Sweet Thing,-,82,1,1976-01-03
83,10cc,Art For Art's Sake,83,83,6,1976-01-03
84,Andrew Gold,That's Why I Love You,-,84,1,1976-01-03
85,Dr. Hook,Only Sixteen,-,85,1,1976-01-03
86,Amazing Rhythm Aces,Amazing Grace (used To Be Her Favorite Song),94,86,3,1976-01-03
87,Jim Croce,Chain Gang Medley,-,87,1,1976-01-03
88,The Stylistics,Funky Weekend,92,88,5,1976-01-03
89,Crown Heights Affair,Every Beat Of My Heart,93,89,5,1976-01-03
90,The Eleventh Hour,Hollywood Hot,90,55,15,1976-01-03
91,MFSB,The Zip,91,91,6,1976-01-03
92,Eddie Kendricks,Happy,68,66,13,1976-01-03
93,Bill Withers,Make Love To Your Mind,95,93,3,1976-01-03
94,Country Joe McDonald,Breakfast For Two,100,93,6,1976-01-03
95,Greg Lake,I Believe In Father Christmas,99,95,3,1976-01-03
96,Justin Hayward & John Lodge,Blue Guitar,96,96,4,1976-01-03
97,The 4 Seasons,Who Loves You,59,3,20,1976-01-03
98,Gary Wright,Dream Weaver,-,98,1,1976-01-03
99,Norman Connors,Valentine Love,-,99,1,1976-01-03
100,C.C. & Company,Daydreamer,-,100,1,1976-01-03
1,C.W. McCall,Convoy,6,1,6,1976-01-10
2,Barry Manilow,I Write The Songs,2,2,9,1976-01-10
3,Diana Ross,Theme From Mahogany (Do You Know Where You're Going To),3,3,11,1976-01-10
4,Ohio Players,Love Rollercoaster,4,4,9,1976-01-10
5,Bay City Rollers,Saturday Night,1,1,14,1976-01-10
6,Sweet,Fox On The Run,7,6,9,1976-01-10
7,The O'Jays,I Love Music (Part 1),9,7,11,1976-01-10
8,KC And The Sunshine Band,That's The Way (I Like It),8,1,12,1976-01-10
9,Donna Summer,Love To Love You Baby,11,9,6,1976-01-10
10,Paul Anka,Times Of Your Life,12,10,9,1976-01-10
11,David Ruffin,Walk Away From Love,13,11,10,1976-01-10
12,Glen Campbell,Country Boy (You Got Your Feet In L.A.),14,12,10,1976-01-10
13,"Earth, Wind & Fire",Sing A Song,15,13,8,1976-01-10
14,Hot Chocolate,You Sexy Thing,16,14,11,1976-01-10
15,KISS,Rock And Roll All Nite (live),17,15,9,1976-01-10
16,John Denver,Fly Away,18,16,6,1976-01-10
17,Paul Simon,50 Ways To Leave Your Lover,34,17,4,1976-01-10
18,Electric Light Orchestra,Evil Woman,20,18,9,1976-01-10
19,The Staple Singers,Let's Do It Again,5,1,12,1976-01-10
20,The Miracles,Love Machine (Part 1),22,20,12,1976-01-10
21,Fleetwood Mac,Over My Head,23,21,10,1976-01-10
22,Neil Sedaka,Breaking Up Is Hard To Do,28,22,5,1976-01-10
23,Nazareth,Love Hurts,25,23,8,1976-01-10
24,"Hamilton, Joe Frank & Reynolds",Winners And Losers,26,24,10,1976-01-10
25,Harold Melvin And The Blue Notes,Wake Up Everybody (Part 1),27,25,8,1976-01-10
26,The Isley Brothers,For The Love Of You (Part 1&2),24,22,9,1976-01-10
27,The Wing And A Prayer Fife & Drum Corps.,Baby Face,29,27,9,1976-01-10
28,Helen Reddy,Somewhere In The Night,30,28,6,1976-01-10
29,Silver Convention,"Fly, Robin, Fly",10,1,14,1976-01-10
30,Jigsaw,Sky High,19,3,20,1976-01-10
31,Bee Gees,Nights On Broadway,21,7,15,1976-01-10
32,Gladys Knight And The Pips,Part Time Love,31,22,10,1976-01-10
33,Bob Dylan,Hurricane (Part 1),35,33,7,1976-01-10
34,Olivia Newton-John,Let It Shine/He Ain't Heavy...He's My Brother,36,34,6,1976-01-10
35,The Road Apples,Let's Live Together,37,35,12,1976-01-10
36,The Who,Squeeze Box,40,36,7,1976-01-10
37,George Baker Selection,Paloma Blanca,41,37,7,1976-01-10
38,Rhythm Heritage,Theme From S.W.A.T.,53,38,9,1976-01-10
39,David Bowie,Golden Years,44,39,5,1976-01-10
40,Foghat,Slow Ride,50,40,5,1976-01-10
41,Elton John,Island Girl,32,1,14,1976-01-10
42,Eagles,Take It To The Limit,55,42,4,1976-01-10
43,Bachman-Turner Overdrive,Down To The Line,43,43,6,1976-01-10
44,Al Green,Full Of Fire,38,28,10,1976-01-10
45,America,Woman Tonight,46,45,7,1976-01-10
46,Eric Carmen,All By Myself,56,46,4,1976-01-10
47,Donny & Marie Osmond,Deep Purple,57,47,5,1976-01-10
48,Captain & Tennille,The Way I Want To Touch You,39,4,16,1976-01-10
49,Jefferson Starship,Play On Love,51,49,5,1976-01-10
50,Barry White,Let The Music Play,60,50,3,1976-01-10
51,Linda Ronstadt,Tracks Of My Tears,61,51,4,1976-01-10
52,Bee Gees,Fanny (Be Tender With My Love),63,52,3,1976-01-10
53,AWB,School Boy Crush,33,33,7,1976-01-10
54,The Spinners,Love Or Leave,66,54,3,1976-01-10
55,Natalie Cole,Inseparable,59,55,5,1976-01-10
56,"Billy ""Crash"" Craddock",Easy As Pie,62,56,5,1976-01-10
57,Cledus Maggard And The Citizen's Band,The White Knight,77,57,3,1976-01-10
58,Morris Albert,Feelings,64,6,30,1976-01-10
59,Hagood Hardy,The Homecoming,68,59,4,1976-01-10
60,John Paul Young,Yesterday's Hero,70,60,5,1976-01-10
61,Art Garfunkel,Break Away,71,61,3,1976-01-10
62,Commodores,Sweet Love,72,62,3,1976-01-10
63,Leon Russell,Back To The Island,73,63,2,1976-01-10
64,The 4 Seasons,"December, 1963 (Oh, What a Night)",74,64,3,1976-01-10
65,The Doobie Brothers,I Cheat The Hangman,76,65,3,1976-01-10
66,Prelude,For A Dancer,69,66,7,1976-01-10
67,Conway Twitty with Joni Lee,Don't Cry Joni,78,67,4,1976-01-10
68,Larry Groce,Junk Food Junkie,-,68,1,1976-01-10
69,Roxy Music,Love Is The Drug,79,69,3,1976-01-10
70,Penny Mclean,Lady Bump,80,70,2,1976-01-10
71,Queen,Bohemian Rhapsody,81,71,2,1976-01-10
72,Simon & Garfunkel,My Little Town,45,9,13,1976-01-10
73,Purple Reign,This Old Man,48,48,8,1976-01-10
74,Tavares,Free Ride,52,52,6,1976-01-10
75,Dr. Hook,Only Sixteen,85,75,2,1976-01-10
76,Rufus Featuring Chaka Khan,Sweet Thing,82,76,2,1976-01-10
77,The Marshall Tucker Band,Fire On The Mountain,47,38,13,1976-01-10
78,Andrew Gold,That's Why I Love You,84,78,2,1976-01-10
79,Jonathan Cain,'til It's Time To Say Goodbye,-,79,1,1976-01-10
80,George McCrae,Honey I,-,80,1,1976-01-10
81,Aerosmith,Dream On,-,59,10,1976-01-10
82,Amazing Rhythm Aces,Amazing Grace (used To Be Her Favorite Song),86,82,4,1976-01-10
83,Jim Croce,Chain Gang Medley,87,83,2,1976-01-10
84,The Stylistics,Funky Weekend,88,84,6,1976-01-10
85,Willie Nelson,Remember Me,-,85,1,1976-01-10
86,Biddu Orchestra,I Could Have Danced All Night/Jump For Joy,-,86,1,1976-01-10
87,Crown Heights Affair,Every Beat Of My Heart,89,87,6,1976-01-10
88,Gary Wright,Dream Weaver,98,88,2,1976-01-10
89,Black Oak Arkansas,Strong Enough To Be Gentle,-,89,1,1976-01-10
90,Rod Stewart,This Old Heart Of Mine,-,90,1,1976-01-10
91,Bill Withers,Make Love To Your Mind,93,91,4,1976-01-10
92,Country Joe McDonald,Breakfast For Two,94,92,7,1976-01-10
93,Dionne Warwick,Once You Hit The Road,-,93,1,1976-01-10
94,Justin Hayward & John Lodge,Blue Guitar,96,94,5,1976-01-10
95,Moonlion,The Little Drummer Boy,-,95,1,1976-01-10
96,South Shore Commission,We're On The Right Track,-,96,1,1976-01-10
97,Norman Connors,Valentine Love,99,97,2,1976-01-10
98,C.C. & Company,Daydreamer,100,98,2,1976-01-10
99,The Atlanta Disco Band,Bad Luck,-,99,1,1976-01-10
100,S.S.O.,Tonight's The Night,-,100,1,1976-01-10
1,Barry Manilow,I Write The Songs,2,1,10,1976-01-17
2,Diana Ross,Theme From Mahogany (Do You Know Where You're Going To),3,2,12,1976-01-17
3,C.W. McCall,Convoy,1,1,7,1976-01-17
4,Ohio Players,Love Rollercoaster,4,4,10,1976-01-17
5,Sweet,Fox On The Run,6,5,10,1976-01-17
6,The O'Jays,I Love Music (Part 1),7,6,12,1976-01-17
7,Donna Summer,Love To Love You Baby,9,7,7,1976-01-17
8,Hot Chocolate,You Sexy Thing,14,8,12,1976-01-17
9,Paul Anka,Times Of Your Life,10,9,10,1976-01-17
10,David Ruffin,Walk Away From Love,11,10,11,1976-01-17
11,Glen Campbell,Country Boy (You Got Your Feet In L.A.),12,11,11,1976-01-17
12,"Earth, Wind & Fire",Sing A Song,13,12,9,1976-01-17
13,KISS,Rock And Roll All Nite (live),15,13,10,1976-01-17
14,John Denver,Fly Away,16,14,7,1976-01-17
15,Paul Simon,50 Ways To Leave Your Lover,17,15,5,1976-01-17
16,Electric Light Orchestra,Evil Woman,18,16,10,1976-01-17
17,Bay City Rollers,Saturday Night,5,1,15,1976-01-17
18,The Miracles,Love Machine (Part 1),20,18,13,1976-01-17
19,Neil Sedaka,Breaking Up Is Hard To Do,22,19,6,1976-01-17
20,Fleetwood Mac,Over My Head,21,20,11,1976-01-17
21,Nazareth,Love Hurts,23,21,9,1976-01-17
22,"Hamilton, Joe Frank & Reynolds",Winners And Losers,24,22,11,1976-01-17
23,Harold Melvin And The Blue Notes,Wake Up Everybody (Part 1),25,23,9,1976-01-17
24,KC And The Sunshine Band,That's The Way (I Like It),8,1,13,1976-01-17
25,The Wing And A Prayer Fife & Drum Corps.,Baby Face,27,25,10,1976-01-17
26,Helen Reddy,Somewhere In The Night,28,26,7,1976-01-17
27,Rhythm Heritage,Theme From S.W.A.T.,38,27,10,1976-01-17
28,The Who,Squeeze Box,36,28,8,1976-01-17
29,George Baker Selection,Paloma Blanca,37,29,8,1976-01-17
30,Olivia Newton-John,Let It Shine/He Ain't Heavy...He's My Brother,34,30,7,1976-01-17
31,The Staple Singers,Let's Do It Again,19,1,13,1976-01-17
32,Eagles,Take It To The Limit,42,32,5,1976-01-17
33,Bob Dylan,Hurricane (Part 1),33,33,8,1976-01-17
34,The Isley Brothers,For The Love Of You (Part 1&2),26,22,10,1976-01-17
35,The Road Apples,Let's Live Together,35,35,13,1976-01-17
36,Foghat,Slow Ride,40,36,6,1976-01-17
37,David Bowie,Golden Years,39,37,6,1976-01-17
38,Eric Carmen,All By Myself,46,38,5,1976-01-17
39,Silver Convention,"Fly, Robin, Fly",29,1,15,1976-01-17
40,Bee Gees,Fanny (Be Tender With My Love),52,40,4,1976-01-17
41,Donny & Marie Osmond,Deep Purple,47,41,6,1976-01-17
42,Barry White,Let The Music Play,50,42,4,1976-01-17
43,Linda Ronstadt,Tracks Of My Tears,51,43,5,1976-01-17
44,America,Woman Tonight,45,44,8,1976-01-17
45,Cledus Maggard And The Citizen's Band,The White Knight,57,45,4,1976-01-17
46,The Spinners,Love Or Leave,54,46,4,1976-01-17
47,Jigsaw,Sky High,30,3,21,1976-01-17
48,Gladys Knight And The Pips,Part Time Love,32,22,11,1976-01-17
49,Hagood Hardy,The Homecoming,59,49,5,1976-01-17
50,John Paul Young,Yesterday's Hero,60,50,6,1976-01-17
51,Natalie Cole,Inseparable,55,51,6,1976-01-17
52,Art Garfunkel,Break Away,61,52,4,1976-01-17
53,Commodores,Sweet Love,62,53,4,1976-01-17
54,The 4 Seasons,"December, 1963 (Oh, What a Night)",64,54,4,1976-01-17
55,"Billy ""Crash"" Craddock",Easy As Pie,56,55,6,1976-01-17
56,Larry Groce,Junk Food Junkie,68,56,2,1976-01-17
57,Bee Gees,Nights On Broadway,31,7,16,1976-01-17
58,Leon Russell,Back To The Island,63,58,3,1976-01-17
59,Queen,Bohemian Rhapsody,71,59,3,1976-01-17
60,The Doobie Brothers,I Cheat The Hangman,65,60,4,1976-01-17
61,Roxy Music,Love Is The Drug,69,61,4,1976-01-17
62,Elton John,Island Girl,41,1,15,1976-01-17
63,Prelude,For A Dancer,66,63,8,1976-01-17
64,Captain & Tennille,The Way I Want To Touch You,48,4,17,1976-01-17
65,Dr. Hook,Only Sixteen,75,65,3,1976-01-17
66,Morris Albert,Feelings,58,6,31,1976-01-17
67,Conway Twitty with Joni Lee,Don't Cry Joni,67,67,5,1976-01-17
68,Penny Mclean,Lady Bump,70,68,3,1976-01-17
69,Aerosmith,Dream On,81,59,11,1976-01-17
70,Bachman-Turner Overdrive,Down To The Line,43,43,7,1976-01-17
71,Al Green,Full Of Fire,44,28,11,1976-01-17
72,Rufus Featuring Chaka Khan,Sweet Thing,76,72,3,1976-01-17
73,Jefferson Starship,Play On Love,49,49,6,1976-01-17
74,Andrew Gold,That's Why I Love You,78,74,3,1976-01-17
75,Jonathan Cain,'til It's Time To Say Goodbye,79,75,2,1976-01-17
76,George McCrae,Honey I,80,76,2,1976-01-17
77,Simon & Garfunkel,My Little Town,72,9,14,1976-01-17
78,Gary Wright,Dream Weaver,88,78,3,1976-01-17
79,The Stylistics,Funky Weekend,84,79,7,1976-01-17
80,Amazing Rhythm Aces,Amazing Grace (used To Be Her Favorite Song),82,80,5,1976-01-17
81,Jim Croce,Chain Gang Medley,83,81,3,1976-01-17
82,Willie Nelson,Remember Me,85,82,2,1976-01-17
83,Crown Heights Affair,Every Beat Of My Heart,87,83,7,1976-01-17
84,Biddu Orchestra,I Could Have Danced All Night/Jump For Joy,86,84,2,1976-01-17
85,Rod Stewart,This Old Heart Of Mine,90,85,2,1976-01-17
86,Smokey Robinson,Quiet Storm,-,86,1,1976-01-17
87,The Dramatics,You're Fooling You,-,87,1,1976-01-17
88,Ozark Mountain Daredevils,If I Only Knew,-,88,1,1976-01-17
89,Black Oak Arkansas,Strong Enough To Be Gentle,89,89,2,1976-01-17
90,The Trammps,Hold Back The Night,-,90,1,1976-01-17
91,Bill Withers,Make Love To Your Mind,91,91,5,1976-01-17
92,Dionne Warwick,Once You Hit The Road,93,92,2,1976-01-17
93,Houston Person,Disco Sax/for The Love Of You,-,93,1,1976-01-17
94,Julie,One Fine Day,-,94,1,1976-01-17
95,South Shore Commission,We're On The Right Track,96,95,2,1976-01-17
96,C.C. & Company,Daydreamer,98,96,3,1976-01-17
97,Norman Connors,Valentine Love,97,97,3,1976-01-17
98,The Atlanta Disco Band,Bad Luck,99,98,2,1976-01-17
99,Andy Williams,Tell It Like It Is,-,99,1,1976-01-17
100,S.S.O.,Tonight's The Night,100,100,2,1976-01-17
1,Diana Ross,Theme From Mahogany (Do You Know Where You're Going To),2,1,13,1976-01-24
2,Barry Manilow,I Write The Songs,1,1,11,1976-01-24
3,Ohio Players,Love Rollercoaster,4,3,11,1976-01-24
4,Donna Summer,Love To Love You Baby,7,4,8,1976-01-24
5,The O'Jays,I Love Music (Part 1),6,5,13,1976-01-24
6,Hot Chocolate,You Sexy Thing,8,6,13,1976-01-24
7,C.W. McCall,Convoy,3,1,8,1976-01-24
8,Paul Anka,Times Of Your Life,9,8,11,1976-01-24
9,David Ruffin,Walk Away From Love,10,9,12,1976-01-24
10,"Earth, Wind & Fire",Sing A Song,12,10,10,1976-01-24
11,Glen Campbell,Country Boy (You Got Your Feet In L.A.),11,11,12,1976-01-24
12,KISS,Rock And Roll All Nite (live),13,12,11,1976-01-24
13,John Denver,Fly Away,14,13,8,1976-01-24
14,Paul Simon,50 Ways To Leave Your Lover,15,14,6,1976-01-24
15,Electric Light Orchestra,Evil Woman,16,15,11,1976-01-24
16,The Miracles,Love Machine (Part 1),18,16,14,1976-01-24
17,Neil Sedaka,Breaking Up Is Hard To Do,19,17,7,1976-01-24
18,Sweet,Fox On The Run,5,5,11,1976-01-24
19,Nazareth,Love Hurts,21,19,10,1976-01-24
20,Rhythm Heritage,Theme From S.W.A.T.,27,20,11,1976-01-24
21,"Hamilton, Joe Frank & Reynolds",Winners And Losers,22,21,12,1976-01-24
22,Harold Melvin And The Blue Notes,Wake Up Everybody (Part 1),23,22,10,1976-01-24
23,The Wing And A Prayer Fife & Drum Corps.,Baby Face,25,23,11,1976-01-24
24,Helen Reddy,Somewhere In The Night,26,24,8,1976-01-24
25,Bay City Rollers,Saturday Night,17,1,16,1976-01-24
26,The Who,Squeeze Box,28,26,9,1976-01-24
27,George Baker Selection,Paloma Blanca,29,27,9,1976-01-24
28,Eagles,Take It To The Limit,32,28,6,1976-01-24
29,Fleetwood Mac,Over My Head,20,20,12,1976-01-24
30,Olivia Newton-John,Let It Shine/He Ain't Heavy...He's My Brother,30,30,8,1976-01-24
31,Eric Carmen,All By Myself,38,31,6,1976-01-24
32,Bee Gees,Fanny (Be Tender With My Love),40,32,5,1976-01-24
33,David Bowie,Golden Years,37,33,7,1976-01-24
34,Foghat,Slow Ride,36,34,7,1976-01-24
35,KC And The Sunshine Band,That's The Way (I Like It),24,1,14,1976-01-24
36,Donny & Marie Osmond,Deep Purple,41,36,7,1976-01-24
37,Linda Ronstadt,Tracks Of My Tears,43,37,6,1976-01-24
38,Barry White,Let The Music Play,42,38,5,1976-01-24
39,Cledus Maggard And The Citizen's Band,The White Knight,45,39,5,1976-01-24
40,The Spinners,Love Or Leave,46,40,5,1976-01-24
41,The Staple Singers,Let's Do It Again,31,1,14,1976-01-24
42,John Paul Young,Yesterday's Hero,50,42,7,1976-01-24
43,Art Garfunkel,Break Away,52,43,5,1976-01-24
44,The 4 Seasons,"December, 1963 (Oh, What a Night)",54,44,5,1976-01-24
45,The Isley Brothers,For The Love Of You (Part 1&2),34,22,11,1976-01-24
46,Larry Groce,Junk Food Junkie,56,46,3,1976-01-24
47,Hagood Hardy,The Homecoming,49,47,6,1976-01-24
48,Commodores,Sweet Love,53,48,5,1976-01-24
49,Queen,Bohemian Rhapsody,59,49,4,1976-01-24
50,Bob Dylan,Hurricane (Part 1),33,33,9,1976-01-24
51,Roxy Music,Love Is The Drug,61,51,5,1976-01-24
52,The Road Apples,Let's Live Together,35,35,14,1976-01-24
53,Dr. Hook,Only Sixteen,65,53,4,1976-01-24
54,"Billy ""Crash"" Craddock",Easy As Pie,55,54,7,1976-01-24
55,Elton John,Grow Some Funk Of Your Own/I Feel Like A Bullet (In The Gun Of Robert Ford),-,55,1,1976-01-24
56,Leon Russell,Back To The Island,58,56,4,1976-01-24
57,Silver Convention,"Fly, Robin, Fly",39,1,16,1976-01-24
58,America,Woman Tonight,44,44,9,1976-01-24
59,Aerosmith,Dream On,69,59,12,1976-01-24
60,Gary Wright,Dream Weaver,78,60,4,1976-01-24
61,Natalie Cole,Inseparable,51,51,7,1976-01-24
62,Rufus Featuring Chaka Khan,Sweet Thing,72,62,4,1976-01-24
63,Jonathan Cain,'til It's Time To Say Goodbye,75,63,3,1976-01-24
64,Morris Albert,Feelings,66,6,32,1976-01-24
65,Conway Twitty with Joni Lee,Don't Cry Joni,67,65,6,1976-01-24
66,Penny Mclean,Lady Bump,68,66,4,1976-01-24
67,George McCrae,Honey I,76,67,3,1976-01-24
68,Andrew Gold,That's Why I Love You,74,68,4,1976-01-24
69,Captain & Tennille,Lonely Night (angel Face),-,69,1,1976-01-24
70,The Salsoul Orchestra,Tangerine,-,70,1,1976-01-24
71,Jim Croce,Chain Gang Medley,81,71,4,1976-01-24
72,Michael Murphey,Renegade,-,72,1,1976-01-24
73,Grand Funk Railroad,Take Me,-,73,1,1976-01-24
74,Amazing Rhythm Aces,Amazing Grace (used To Be Her Favorite Song),80,74,6,1976-01-24
75,Smokey Robinson,Quiet Storm,86,75,2,1976-01-24
76,Biddu Orchestra,I Could Have Danced All Night/Jump For Joy,84,76,3,1976-01-24
77,The Stylistics,Funky Weekend,79,77,8,1976-01-24
78,Ramsey Lewis,What's The Name Of This Funk (spider Man),-,78,1,1976-01-24
79,Willie Nelson,Remember Me,82,79,3,1976-01-24
80,The Trammps,Hold Back The Night,90,80,2,1976-01-24
81,Dan Hill,Growin' Up,-,81,1,1976-01-24
82,Ozark Mountain Daredevils,If I Only Knew,88,82,2,1976-01-24
83,Crown Heights Affair,Every Beat Of My Heart,83,83,8,1976-01-24
84,Bill Withers,Make Love To Your Mind,91,84,6,1976-01-24
85,Rod Stewart,This Old Heart Of Mine,85,85,3,1976-01-24
86,Charlie Rich,Since I Fell For You,-,86,1,1976-01-24
87,The Dramatics,You're Fooling You,87,87,2,1976-01-24
88,Dionne Warwick,Once You Hit The Road,92,88,3,1976-01-24
89,Andy Williams,Tell It Like It Is,99,89,2,1976-01-24
90,B.T. Express,Close To You,-,90,1,1976-01-24
91,Bruce Springsteen,Tenth Avenue Freeze-out,-,91,1,1976-01-24
92,Houston Person,Disco Sax/for The Love Of You,93,92,2,1976-01-24
93,Julie,One Fine Day,94,93,2,1976-01-24
94,South Shore Commission,We're On The Right Track,95,94,3,1976-01-24
95,C.C. & Company,Daydreamer,96,95,4,1976-01-24
96,The Atlanta Disco Band,Bad Luck,98,96,3,1976-01-24
97,Ray Stevens,Young Love,-,97,1,1976-01-24
98,Frankie Avalon,Venus,-,1,18,1976-01-24
99,S.S.O.,Tonight's The Night,100,99,3,1976-01-24
100,Debbie Taylor,I Don't Wanna Leave You,-,100,1,1976-01-24
1,Ohio Players,Love Rollercoaster,3,1,12,1976-01-31
2,Barry Manilow,I Write The Songs,2,1,12,1976-01-31
3,Donna Summer,Love To Love You Baby,4,3,9,1976-01-31
4,Hot Chocolate,You Sexy Thing,6,4,14,1976-01-31
5,The O'Jays,I Love Music (Part 1),5,5,14,1976-01-31
6,C.W. McCall,Convoy,7,1,9,1976-01-31
7,"Earth, Wind & Fire",Sing A Song,10,7,11,1976-01-31
8,Paul Anka,Times Of Your Life,8,8,12,1976-01-31
9,David Ruffin,Walk Away From Love,9,9,13,1976-01-31
10,Paul Simon,50 Ways To Leave Your Lover,14,10,7,1976-01-31
11,Diana Ross,Theme From Mahogany (Do You Know Where You're Going To),1,1,14,1976-01-31
12,KISS,Rock And Roll All Nite (live),12,12,12,1976-01-31
13,John Denver,Fly Away,13,13,9,1976-01-31
14,Electric Light Orchestra,Evil Woman,15,14,12,1976-01-31
15,The Miracles,Love Machine (Part 1),16,15,15,1976-01-31
16,Neil Sedaka,Breaking Up Is Hard To Do,17,16,8,1976-01-31
17,Rhythm Heritage,Theme From S.W.A.T.,20,17,12,1976-01-31
18,Nazareth,Love Hurts,19,18,11,1976-01-31
19,The Who,Squeeze Box,26,19,10,1976-01-31
20,Harold Melvin And The Blue Notes,Wake Up Everybody (Part 1),22,20,11,1976-01-31
