rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
63,The Crests,A Year Ago Tonight,52,52,5,1960-01-02
64,Joe Turner,Honey Hush,91,64,2,1960-01-02
65,Conway Twitty,Lonely Blue Boy,89,65,2,1960-01-02
66,Lloyd Price and His Orchestra,Wont'cha Come Home,69,43,9,1960-01-02
67,Jimmy Jones,Handy Man,87,67,2,1960-01-02
68,Bob Beckham,Crazy Arms,-,68,1,1960-01-02
69,Tommy Facenda,High School U.S.A.,54,28,12,1960-01-02
70,"Carl Dobkins, Jr.",Lucky Devil,82,70,5,1960-01-02
71,Clyde McPhatter,Let's Try Again,74,71,3,1960-01-02
72,Dorothy Collins,Baciare Baciare (Kissing Kissing),73,72,3,1960-01-02
73,Paul Evans and the Curls,(Seven Little Girls) Sitting In The Back Seat,66,9,17,1960-01-02
74,Jerry Wallace With The Jewels,Primrose Lane,60,8,21,1960-01-02
75,Brook Benton,This Time Of The Year,77,75,3,1960-01-02
76,The Clovers,Love Potion No. 9,71,23,17,1960-01-02
77,Tony Bennett,Climb Ev'ry Mountain,81,77,3,1960-01-02
78,Bill Haley And His Comets,Skokiaan (South African Song),-,78,1,1960-01-02
79,Brenda Lee,Sweet Nothin's,90,79,3,1960-01-02
80,The Coasters,Run Red Run,84,80,3,1960-01-02
81,Anita Bryant,Promise Me A Rose (A Slight Detail),88,81,2,1960-01-02
82,Ray Smith,Rockin' Little Angel,-,82,1,1960-01-02
83,Ray Charles and his Orchestra,I'm Movin' On,64,40,9,1960-01-02
84,Spencer Ross,Tracy's Theme,-,84,1,1960-01-02
85,Johnny Cash,The Little Drummer Boy,63,63,3,1960-01-02
86,Joni James,Little Things Mean A Lot,93,86,2,1960-01-02
87,Faron Young,Riverboat,-,87,1,1960-01-02
88,The Viscounts,Harlem Nocturne,98,88,2,1960-01-02
89,Connie Francis,God Bless America,39,36,8,1960-01-02
90,Patti Page,The Sound Of Music,99,90,2,1960-01-02
91,The Bluenotes,I Don't Know What It Is,80,80,4,1960-01-02
92,The Knockouts,Darling Lorraine,100,92,2,1960-01-02
93,The Five Satins,In The Still Of The Nite,-,93,1,1960-01-02
94,Mitch Miller,Do-Re-Mi,70,70,4,1960-01-02
95,Jerry Wallace,Little Coco Palm,-,95,1,1960-01-02
96,Wink Martindale,Deck Of Cards,68,7,17,1960-01-02
97,Chet Atkins,One Mint Julep,-,97,1,1960-01-02
98,Jane Morgan,Happy Anniversary,57,57,9,1960-01-02
99,Bill Doggett,Smokie-Part 2,-,99,1,1960-01-02
100,Rod Bernard,One More Chance,75,74,9,1960-01-02
1,Marty Robbins,El Paso,1,1,10,1960-01-09
2,Frankie Avalon,Why,2,1,8,1960-01-09
3,Freddie Cannon,Way Down Yonder In New Orleans,5,3,8,1960-01-09
4,Johnny Preston,Running Bear,4,4,13,1960-01-09
5,Miss Toni Fisher,The Big Hurt,3,3,9,1960-01-09
6,Paul Anka,It's Time To Cry,7,4,8,1960-01-09
7,Jimmy Clanton,"Go, Jimmy, Go",10,7,6,1960-01-09
8,Connie Francis,Among My Souvenirs,8,7,8,1960-01-09
9,Steve Lawrence,Pretty Blue Eyes,9,9,8,1960-01-09
10,Guy Mitchell,Heartaches By The Number,6,1,15,1960-01-09
11,Fabian,Hound Dog Man,16,9,9,1960-01-09
12,Andy Williams,The Village Of St. Bernadette,13,12,5,1960-01-09
13,Bobby Darin,Mack The Knife,12,1,21,1960-01-09
14,Mark Dinning,Teen Angel,29,14,4,1960-01-09
15,Marv Johnson,You Got What It Takes,23,15,11,1960-01-09
16,Della Reese,Not One Minute More,19,16,5,1960-01-09
17,Bill Black's Combo,Smokie - Part 2,18,17,7,1960-01-09
18,Bobby Rydell,We Got Love,11,6,14,1960-01-09
19,Larry Hall,Sandy,15,15,8,1960-01-09
20,Annette With The Afterbeats,First Name Initial,24,20,12,1960-01-09
21,Fabian,This Friendly World,20,12,8,1960-01-09
22,The Harry Simeone Chorale,The Little Drummer Boy,22,13,14,1960-01-09
23,The Browns,Scarlet Ribbons (For Her Hair),17,13,11,1960-01-09
24,The Nutty Squirrels,Uh! Oh! Part 2,14,14,10,1960-01-09
25,Ernie Fields & Orch.,In The Mood,21,4,17,1960-01-09
26,Ricky Nelson,I Wanna Be Loved,32,20,7,1960-01-09
27,Neil Sedaka,Oh! Carol,26,9,14,1960-01-09
28,Dion & The Belmonts,Where Or When,51,28,3,1960-01-09
29,Jim Reeves,He'll Have To Go,41,29,3,1960-01-09
30,Santo & Johnny,Tear Drop,28,23,7,1960-01-09
31,Lloyd Price and His Orchestra,Come Into My Heart,30,20,12,1960-01-09
32,Brook Benton,So Many Ways,25,6,13,1960-01-09
33,The Four Preps,Down By The Station,62,33,3,1960-01-09
34,Jackie Wilson,Talk That Talk,35,34,8,1960-01-09
35,Hugo & Luigi,Just Come Home,37,35,5,1960-01-09
36,Rod Lauren,If I Had A Girl,48,36,4,1960-01-09
37,Dee Clark,How About That,38,37,6,1960-01-09
38,Fats Domino,Be My Guest,27,8,12,1960-01-09
39,Della Reese,Don't You Know,34,2,17,1960-01-09
40,Duane Eddy His Twangy Guitar And The Rebels,Bonnie Came Back,46,40,3,1960-01-09
41,Stonewall Jackson,Mary Don't You Weep,53,41,3,1960-01-09
42,Jimmy Jones,Handy Man,67,42,3,1960-01-09
43,"Carl Dobkins, Jr.",Lucky Devil,70,43,6,1960-01-09
44,Little Anthony And The Imperials,"Shimmy, Shimmy, Ko-Ko-Bop",60,44,6,1960-01-09
45,The Crests,A Year Ago Tonight,63,45,6,1960-01-09
46,The Coasters,Run Red Run,80,46,4,1960-01-09
47,The Coasters,What About Us,50,47,6,1960-01-09
48,Clyde McPhatter,Let's Try Again,71,48,4,1960-01-09
49,Ricky Nelson,Mighty Good,49,38,7,1960-01-09
50,The Spacemen,The Clouds,52,41,13,1960-01-09
51,Tommy Edwards,(New In) The Ways Of Love,47,47,9,1960-01-09
52,Conway Twitty,Danny Boy,33,10,16,1960-01-09
53,The Drifters,Dance With Me,43,15,14,1960-01-09
54,Rocco Granata and the International Quintet,Marina,36,31,10,1960-01-09
55,Dorothy Collins,Baciare Baciare (Kissing Kissing),72,55,4,1960-01-09
56,Webb Pierce,No Love Have I,56,56,3,1960-01-09
57,Royal Teens,Believe Me,42,26,12,1960-01-09
58,Johnny Mathis,Misty,40,12,15,1960-01-09
59,Joni James,Little Things Mean A Lot,86,59,3,1960-01-09
60,Spencer Ross,Tracy's Theme,84,60,2,1960-01-09
61,Conway Twitty,Lonely Blue Boy,65,61,3,1960-01-09
62,David Seville And The Chipmunks,The Chipmunk Song (Christmas Don't Be Late),61,41,5,1960-01-09
63,Joe Turner,Honey Hush,64,63,3,1960-01-09
64,Bob Beckham,Crazy Arms,68,64,2,1960-01-09
65,Willy Alberti,Marina,54,42,7,1960-01-09
66,Brenda Lee,Sweet Nothin's,79,66,4,1960-01-09
67,Sammy Turner,Always,59,19,11,1960-01-09
68,The Drifters,"(If You Cry) True Love, True Love",55,33,11,1960-01-09
69,Frankie Avalon,Swingin' On A Rainbow,39,39,4,1960-01-09
70,Brook Benton,This Time Of The Year,75,70,4,1960-01-09
71,Bill Haley And His Comets,Skokiaan (South African Song),78,71,2,1960-01-09
72,Lloyd Price and His Orchestra,Wont'cha Come Home,66,43,10,1960-01-09
73,The Fleetwoods,Mr. Blue,31,1,19,1960-01-09
74,Tony Bennett,Climb Ev'ry Mountain,77,74,4,1960-01-09
75,Jack Scott,What In The World's Come Over You,-,75,1,1960-01-09
76,The Everly Brothers,Let It Be Me,-,76,1,1960-01-09
77,The Viscounts,Harlem Nocturne,88,77,3,1960-01-09
78,Anita Bryant,Promise Me A Rose (A Slight Detail),81,78,3,1960-01-09
79,Johnny And The Hurricanes,Reveille Rock,57,25,11,1960-01-09
80,Ray Smith,Rockin' Little Angel,82,80,2,1960-01-09
81,The Bluenotes,I Don't Know What It Is,91,80,5,1960-01-09
82,Paul Evans and the Curls,(Seven Little Girls) Sitting In The Back Seat,73,9,18,1960-01-09
83,Jimmie Rodgers,T.L.C. Tender Love And Care,-,83,1,1960-01-09
84,The Nutty Squirrels,Uh! Oh! Part 1,58,45,6,1960-01-09
85,Faron Young,Riverboat,87,85,2,1960-01-09
86,The Knockouts,Darling Lorraine,92,86,3,1960-01-09
87,Ray Charles and his Orchestra,I'm Movin' On,83,40,10,1960-01-09
88,Connie Francis,God Bless America,89,36,9,1960-01-09
89,Jerry Wallace,Little Coco Palm,95,89,2,1960-01-09
90,Patti Page,The Sound Of Music,90,90,3,1960-01-09
91,Tommy Facenda,High School U.S.A.,69,28,13,1960-01-09
92,The Five Satins,In The Still Of The Nite,93,92,2,1960-01-09
93,"Dancer, Prancer And Nervous",The Happy Reindeer,45,34,6,1960-01-09
94,Chet Atkins,One Mint Julep,97,94,2,1960-01-09
95,Bill Doggett,Smokie-Part 2,99,95,2,1960-01-09
96,Percy Faith And His Orchestra,"The Theme From ""A Summer Place""",-,96,1,1960-01-09
97,Ray Charles,Let The Good Times Roll,-,97,1,1960-01-09
98,Adam Wade,Tell Her For Me,-,98,1,1960-01-09
99,The Fireballs,Bulldog,-,99,1,1960-01-09
100,Tender Slim,Teenage Hayride,-,100,1,1960-01-09
1,Johnny Preston,Running Bear,4,1,14,1960-01-16
2,Frankie Avalon,Why,2,1,9,1960-01-16
3,Marty Robbins,El Paso,1,1,11,1960-01-16
4,Miss Toni Fisher,The Big Hurt,5,3,10,1960-01-16
5,Freddie Cannon,Way Down Yonder In New Orleans,3,3,9,1960-01-16
6,Jimmy Clanton,"Go, Jimmy, Go",7,6,7,1960-01-16
7,Mark Dinning,Teen Angel,14,7,5,1960-01-16
8,Andy Williams,The Village Of St. Bernadette,12,8,6,1960-01-16
9,Steve Lawrence,Pretty Blue Eyes,9,9,9,1960-01-16
10,Connie Francis,Among My Souvenirs,8,7,9,1960-01-16
11,Paul Anka,It's Time To Cry,6,4,9,1960-01-16
12,Guy Mitchell,Heartaches By The Number,10,1,16,1960-01-16
13,Dion & The Belmonts,Where Or When,28,13,4,1960-01-16
14,Marv Johnson,You Got What It Takes,15,14,12,1960-01-16
15,Fabian,Hound Dog Man,11,9,10,1960-01-16
16,Larry Hall,Sandy,19,15,9,1960-01-16
17,Bill Black's Combo,Smokie - Part 2,17,17,8,1960-01-16
18,Della Reese,Not One Minute More,16,16,6,1960-01-16
19,Bobby Darin,Mack The Knife,13,1,22,1960-01-16
20,The Four Preps,Down By The Station,33,20,4,1960-01-16
21,Fabian,This Friendly World,21,12,9,1960-01-16
22,Annette With The Afterbeats,First Name Initial,20,20,13,1960-01-16
23,Bobby Rydell,We Got Love,18,6,15,1960-01-16
24,Jim Reeves,He'll Have To Go,29,24,4,1960-01-16
25,Jimmy Jones,Handy Man,42,25,4,1960-01-16
26,Duane Eddy His Twangy Guitar And The Rebels,Bonnie Came Back,40,26,4,1960-01-16
27,"Carl Dobkins, Jr.",Lucky Devil,43,27,7,1960-01-16
28,The Browns,Scarlet Ribbons (For Her Hair),23,13,12,1960-01-16
29,Spencer Ross,Tracy's Theme,60,29,3,1960-01-16
30,Jack Scott,What In The World's Come Over You,75,30,2,1960-01-16
31,Conway Twitty,Lonely Blue Boy,61,31,4,1960-01-16
32,Santo & Johnny,Tear Drop,30,23,8,1960-01-16
33,Rod Lauren,If I Had A Girl,36,33,5,1960-01-16
34,Little Anthony And The Imperials,"Shimmy, Shimmy, Ko-Ko-Bop",44,34,7,1960-01-16
35,Hugo & Luigi,Just Come Home,35,35,6,1960-01-16
36,Ricky Nelson,I Wanna Be Loved,26,20,8,1960-01-16
37,Brook Benton,So Many Ways,32,6,14,1960-01-16
38,Dee Clark,How About That,37,37,7,1960-01-16
39,Lloyd Price and His Orchestra,Come Into My Heart,31,20,13,1960-01-16
40,Neil Sedaka,Oh! Carol,27,9,15,1960-01-16
41,Jackie Wilson,Talk That Talk,34,34,9,1960-01-16
42,The Crests,A Year Ago Tonight,45,42,7,1960-01-16
43,Percy Faith And His Orchestra,"The Theme From ""A Summer Place""",96,43,2,1960-01-16
44,Ernie Fields & Orch.,In The Mood,25,4,18,1960-01-16
45,The Coasters,Run Red Run,46,45,5,1960-01-16
46,The Nutty Squirrels,Uh! Oh! Part 2,24,14,11,1960-01-16
47,Joni James,Little Things Mean A Lot,59,47,4,1960-01-16
48,Clyde McPhatter,Let's Try Again,48,48,5,1960-01-16
49,Dorothy Collins,Baciare Baciare (Kissing Kissing),55,49,5,1960-01-16
50,Brenda Lee,Sweet Nothin's,66,50,5,1960-01-16
51,Ricky Nelson,Mighty Good,49,38,8,1960-01-16
52,Jerry Wallace,Little Coco Palm,89,52,3,1960-01-16
53,Stonewall Jackson,Mary Don't You Weep,41,41,4,1960-01-16
54,The Harry Simeone Chorale,The Little Drummer Boy,22,13,15,1960-01-16
55,Webb Pierce,No Love Have I,56,55,4,1960-01-16
56,The Coasters,What About Us,47,47,7,1960-01-16
57,Joe Turner,Honey Hush,63,57,4,1960-01-16
58,Royal Teens,Believe Me,57,26,13,1960-01-16
59,Bob Beckham,Crazy Arms,64,59,3,1960-01-16
60,Jimmie Rodgers,T.L.C. Tender Love And Care,83,60,2,1960-01-16
61,The Everly Brothers,Let It Be Me,76,61,2,1960-01-16
62,Conway Twitty,Danny Boy,52,10,17,1960-01-16
63,Fats Domino,Be My Guest,38,8,13,1960-01-16
64,The Viscounts,Harlem Nocturne,77,64,4,1960-01-16
65,Frankie Avalon,Swingin' On A Rainbow,69,39,5,1960-01-16
66,Brook Benton,This Time Of The Year,70,66,5,1960-01-16
67,Rocco Granata and the International Quintet,Marina,54,31,11,1960-01-16
68,The Bluenotes,I Don't Know What It Is,81,68,6,1960-01-16
69,The Fireballs,Bulldog,99,69,2,1960-01-16
70,Bill Haley And His Comets,Skokiaan (South African Song),71,70,3,1960-01-16
71,The Drifters,Dance With Me,53,15,15,1960-01-16
72,Connie Francis,God Bless America,88,36,10,1960-01-16
73,Ray Smith,Rockin' Little Angel,80,73,3,1960-01-16
74,Bobby Darin,Beyond The Sea,-,74,1,1960-01-16
75,Jimmie Rodgers,Waltzing Matilda,-,75,1,1960-01-16
76,Tony Bennett,Climb Ev'ry Mountain,74,74,5,1960-01-16
77,The Knockouts,Darling Lorraine,86,77,4,1960-01-16
78,Sammy Turner,Always,67,19,12,1960-01-16
79,Johnny And The Hurricanes,Reveille Rock,79,25,12,1960-01-16
80,Johnny Mathis,Misty,58,12,16,1960-01-16
81,Willy Alberti,Marina,65,42,8,1960-01-16
82,Ray Charles,Let The Good Times Roll,97,82,2,1960-01-16
83,Faron Young,Riverboat,85,83,3,1960-01-16
84,Johnny Tillotson,Why Do I Love You So,-,84,1,1960-01-16
85,The Five Satins,In The Still Of The Nite,92,85,3,1960-01-16
86,Debbie Reynolds,Am I That Easy To Forget,-,86,1,1960-01-16
87,Adam Wade,Tell Her For Me,98,87,2,1960-01-16
88,Jacky Noguez And His Orchestra,Amapola,-,88,1,1960-01-16
89,The Champs,Too Much Tequila,-,89,1,1960-01-16
90,Chet Atkins,One Mint Julep,94,90,3,1960-01-16
91,Janice Harper,Cry Me A River,-,91,1,1960-01-16
92,Della Reese,Don't You Know,39,2,18,1960-01-16
93,Tender Slim,Teenage Hayride,100,93,2,1960-01-16
94,The Fleetwoods,Mr. Blue,73,1,20,1960-01-16
95,Sonny James,I Forgot More Than You'll Ever Know,-,95,1,1960-01-16
96,Roy Orbison,Up Town,-,96,1,1960-01-16
97,Frankie Ford,Time After Time,-,97,1,1960-01-16
98,The Spacemen,The Clouds,50,41,14,1960-01-16
99,Ivo Robic,The Happy Muleteer,-,99,1,1960-01-16
100,The Rivieras,Since I Made You Cry,-,100,1,1960-01-16
1,Johnny Preston,Running Bear,1,1,15,1960-01-23
2,Marty Robbins,El Paso,3,1,12,1960-01-23
3,Frankie Avalon,Why,2,1,10,1960-01-23
4,Mark Dinning,Teen Angel,7,4,6,1960-01-23
5,Freddie Cannon,Way Down Yonder In New Orleans,5,3,10,1960-01-23
6,Miss Toni Fisher,The Big Hurt,4,3,11,1960-01-23
7,Andy Williams,The Village Of St. Bernadette,8,7,7,1960-01-23
8,Jimmy Clanton,"Go, Jimmy, Go",6,6,8,1960-01-23
9,Steve Lawrence,Pretty Blue Eyes,9,9,10,1960-01-23
10,Dion & The Belmonts,Where Or When,13,10,5,1960-01-23
11,Marv Johnson,You Got What It Takes,14,11,13,1960-01-23
12,Paul Anka,It's Time To Cry,11,4,10,1960-01-23
13,Connie Francis,Among My Souvenirs,10,7,10,1960-01-23
14,Jimmy Jones,Handy Man,25,14,5,1960-01-23
15,Larry Hall,Sandy,16,15,10,1960-01-23
16,Jack Scott,What In The World's Come Over You,30,16,3,1960-01-23
17,The Four Preps,Down By The Station,20,17,5,1960-01-23
18,Fabian,Hound Dog Man,15,9,11,1960-01-23
19,Della Reese,Not One Minute More,18,16,7,1960-01-23
20,Jim Reeves,He'll Have To Go,24,20,5,1960-01-23
21,Conway Twitty,Lonely Blue Boy,31,21,5,1960-01-23
22,Guy Mitchell,Heartaches By The Number,12,1,17,1960-01-23
23,The Everly Brothers,Let It Be Me,61,23,3,1960-01-23
24,Spencer Ross,Tracy's Theme,29,24,4,1960-01-23
25,"Carl Dobkins, Jr.",Lucky Devil,27,25,8,1960-01-23
26,Fabian,This Friendly World,21,12,10,1960-01-23
27,Bill Black's Combo,Smokie - Part 2,17,17,9,1960-01-23
28,Percy Faith And His Orchestra,"The Theme From ""A Summer Place""",43,28,3,1960-01-23
29,Duane Eddy His Twangy Guitar And The Rebels,Bonnie Came Back,26,26,5,1960-01-23
30,Annette With The Afterbeats,First Name Initial,22,20,14,1960-01-23
31,Rod Lauren,If I Had A Girl,33,31,6,1960-01-23
32,Bobby Darin,Mack The Knife,19,1,23,1960-01-23
33,Dee Clark,How About That,38,33,8,1960-01-23
34,Bobby Darin,Beyond The Sea,74,34,2,1960-01-23
35,Bobby Rydell,We Got Love,23,6,16,1960-01-23
36,The Coasters,Run Red Run,45,36,6,1960-01-23
37,Santo & Johnny,Tear Drop,32,23,9,1960-01-23
38,Joni James,Little Things Mean A Lot,47,38,5,1960-01-23
39,Jackie Wilson,Talk That Talk,41,34,10,1960-01-23
40,Ricky Nelson,I Wanna Be Loved,36,20,9,1960-01-23
41,Little Anthony And The Imperials,"Shimmy, Shimmy, Ko-Ko-Bop",34,34,8,1960-01-23
42,Jimmie Rodgers,T.L.C. Tender Love And Care,60,42,3,1960-01-23
43,The Browns,Scarlet Ribbons (For Her Hair),28,13,13,1960-01-23
44,Brenda Lee,Sweet Nothin's,50,44,6,1960-01-23
45,Dorothy Collins,Baciare Baciare (Kissing Kissing),49,45,6,1960-01-23
46,Jerry Wallace,Little Coco Palm,52,46,4,1960-01-23
47,The Crests,A Year Ago Tonight,42,42,8,1960-01-23
48,The Fireballs,Bulldog,69,48,3,1960-01-23
49,Neil Sedaka,Oh! Carol,40,9,16,1960-01-23
50,Jimmie Rodgers,Waltzing Matilda,75,50,2,1960-01-23
51,Hugo & Luigi,Just Come Home,35,35,7,1960-01-23
52,The Coasters,What About Us,56,47,8,1960-01-23
53,Joe Turner,Honey Hush,57,53,5,1960-01-23
54,Brook Benton,So Many Ways,37,6,15,1960-01-23
55,Ricky Nelson,Mighty Good,51,38,9,1960-01-23
56,Ernie Fields & Orch.,In The Mood,44,4,19,1960-01-23
57,Ray Smith,Rockin' Little Angel,73,57,4,1960-01-23
58,The Viscounts,Harlem Nocturne,64,58,5,1960-01-23
59,Bob Beckham,Crazy Arms,59,59,4,1960-01-23
60,Clyde McPhatter,Let's Try Again,48,48,6,1960-01-23
61,The Bluenotes,I Don't Know What It Is,68,61,7,1960-01-23
62,Royal Teens,Believe Me,58,26,14,1960-01-23
63,Lloyd Price and His Orchestra,Come Into My Heart,39,20,14,1960-01-23
64,The Harry Simeone Chorale,The Little Drummer Boy,54,13,16,1960-01-23
65,Johnny Tillotson,Why Do I Love You So,84,65,2,1960-01-23
66,Connie Francis,God Bless America,72,36,11,1960-01-23
67,The Nutty Squirrels,Uh! Oh! Part 2,46,14,12,1960-01-23
68,Jacky Noguez And His Orchestra,Amapola,88,68,2,1960-01-23
69,The Knockouts,Darling Lorraine,77,69,5,1960-01-23
70,Paul Evans,Midnite Special,-,70,1,1960-01-23
71,Conway Twitty,Danny Boy,62,10,18,1960-01-23
72,Fats Domino,Be My Guest,63,8,14,1960-01-23
73,Stonewall Jackson,Mary Don't You Weep,53,41,5,1960-01-23
74,Webb Pierce,No Love Have I,55,55,5,1960-01-23
75,The Champs,Too Much Tequila,89,75,2,1960-01-23
76,Roy Orbison,Up Town,96,76,2,1960-01-23
77,The Little Dippers,Forever,-,77,1,1960-01-23
78,Ray Charles,Let The Good Times Roll,82,78,3,1960-01-23
79,Dinah Washington & Brook Benton,Baby (You've Got What It Takes),-,79,1,1960-01-23
80,Debbie Reynolds,Am I That Easy To Forget,86,80,2,1960-01-23
81,The Five Satins,In The Still Of The Nite,85,81,4,1960-01-23
82,Adam Wade,Tell Her For Me,87,82,3,1960-01-23
83,Sonny James,I Forgot More Than You'll Ever Know,95,83,2,1960-01-23
84,Frank Chacksfield And His Orch.,On The Beach,-,84,1,1960-01-23
85,Chet Atkins,One Mint Julep,90,85,4,1960-01-23
86,The Platters,Harbor Lights,-,86,1,1960-01-23
87,Ivo Robic,The Happy Muleteer,99,87,2,1960-01-23
88,Frankie Ford,Time After Time,97,88,2,1960-01-23
89,Jamie Horton,My Little Marine,-,89,1,1960-01-23
90,The Fireflies Featuring Ritchie Adams,I Can't Say Goodbye,-,90,1,1960-01-23
91,Janice Harper,Cry Me A River,91,91,2,1960-01-23
92,Johnny Mathis,Misty,80,12,17,1960-01-23
93,The Rivieras,Since I Made You Cry,100,93,2,1960-01-23
94,The Flamingos,I Was Such A Fool (To Fall In Love With You),-,94,1,1960-01-23
95,The Rays,Mediterranean Moon,-,95,1,1960-01-23
96,Bobby Bland,I'll Take Care Of You,-,96,1,1960-01-23
97,The McGuire Sisters,Livin' Dangerously,-,97,1,1960-01-23
98,Johnny And The Hurricanes,Reveille Rock,79,25,13,1960-01-23
99,Frankie Avalon,Swingin' On A Rainbow,65,39,6,1960-01-23
100,Elton Anderson With Sid Lawrence Combo,Secret Of Love,-,100,1,1960-01-23
1,Johnny Preston,Running Bear,1,1,16,1960-01-30
2,Mark Dinning,Teen Angel,4,2,7,1960-01-30
3,Marty Robbins,El Paso,2,1,13,1960-01-30
4,Dion & The Belmonts,Where Or When,10,4,6,1960-01-30
5,Jimmy Clanton,"Go, Jimmy, Go",8,5,9,1960-01-30
6,Frankie Avalon,Why,3,1,11,1960-01-30
7,Jimmy Jones,Handy Man,14,7,6,1960-01-30
8,Miss Toni Fisher,The Big Hurt,6,3,12,1960-01-30
9,Freddie Cannon,Way Down Yonder In New Orleans,5,3,11,1960-01-30
10,Steve Lawrence,Pretty Blue Eyes,9,9,11,1960-01-30
11,Andy Williams,The Village Of St. Bernadette,7,7,8,1960-01-30
12,Jack Scott,What In The World's Come Over You,16,12,4,1960-01-30
13,Marv Johnson,You Got What It Takes,11,11,14,1960-01-30
14,Conway Twitty,Lonely Blue Boy,21,14,6,1960-01-30
15,The Four Preps,Down By The Station,17,15,6,1960-01-30
16,The Everly Brothers,Let It Be Me,23,16,4,1960-01-30
17,Jim Reeves,He'll Have To Go,20,17,6,1960-01-30
18,Paul Anka,It's Time To Cry,12,4,11,1960-01-30
19,Percy Faith And His Orchestra,"The Theme From ""A Summer Place""",28,19,4,1960-01-30
20,Spencer Ross,Tracy's Theme,24,20,5,1960-01-30
21,Larry Hall,Sandy,15,15,11,1960-01-30
