rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
82,Jaheim,Could It Be,84,78,6,2001-01-20
83,Mos Def & Pharoahe Monch Featuring Nate Dogg,Oh No,88,83,5,2001-01-20
84,Beenie Man Featuring Mya,Girls Dem Sugar,85,54,14,2001-01-20
85,Kelly Price,You Should've Told Me,86,64,18,2001-01-20
86,Ludacris,Southern Hospitality,-,86,1,2001-01-20
87,Koffee Brown,After Party,98,87,2,2001-01-20
88,Mr. C The Slide Man,Cha-Cha Slide,96,88,3,2001-01-20
89,Vince Gill,Feels Like Love,91,52,20,2001-01-20
90,Modjo,Lady (Hear Me Tonight),95,90,3,2001-01-20
91,Marc Anthony,My Baby You,94,70,19,2001-01-20
92,The Offspring,Original Prankster,89,70,9,2001-01-20
93,LeAnn Rimes,Can't Fight The Moonlight,87,71,20,2001-01-20
94,Profyle,Liar,81,14,19,2001-01-20
95,Vitamin C,The Itch,76,45,8,2001-01-20
96,Lil' Kim Featuring Sisqo,How Many Licks?,-,75,7,2001-01-20
97,Boyz II Men,Thank You In Advance,92,80,4,2001-01-20
98,Billy Gilman,Oklahoma,90,63,11,2001-01-20
99,Terri Clark,A Little Gasoline,99,75,6,2001-01-20
100,A*Teens,Bouncing Off The Ceiling (Upside Down),93,93,3,2001-01-20
1,Destiny's Child,Independent Women Part I,1,1,19,2001-01-27
2,"Shaggy Feat. Ricardo ""RikRok"" Ducent",It Wasn't Me,2,2,13,2001-01-27
3,Dream,He Loves U Not,3,2,18,2001-01-27
4,Jennifer Lopez,Love Don't Cost A Thing,10,4,8,2001-01-27
5,matchbox twenty,If You're Gone,7,5,15,2001-01-27
6,Lenny Kravitz,Again,9,6,11,2001-01-27
7,OutKast,Ms. Jackson,6,6,12,2001-01-27
8,Mya,Case Of The Ex (Whatcha Gonna Do),4,2,24,2001-01-27
9,Creed,With Arms Wide Open,5,1,38,2001-01-27
10,Faith Hill,The Way You Love Me,8,6,39,2001-01-27
11,Britney Spears,Stronger,15,11,9,2001-01-27
12,'N Sync,This I Promise You,11,5,18,2001-01-27
13,Joe Featuring Mystikal,Stutter,28,13,4,2001-01-27
14,3 Doors Down,Kryptonite,13,3,43,2001-01-27
15,JAY-Z,I Just Wanna Love U (Give It 2 Me),12,11,14,2001-01-27
16,Madonna,Don't Tell Me,19,16,8,2001-01-27
17,Ja Rule Featuring Lil' Mo & Vita,Put It On Me,27,17,6,2001-01-27
18,Evan And Jaron,Crazy For This Girl,18,18,13,2001-01-27
19,Mystikal Featuring Nivea,Danger (Been So Long),20,19,7,2001-01-27
20,R. Kelly,I Wish,14,14,18,2001-01-27
21,U2,Beautiful Day,22,21,17,2001-01-27
22,Nelly,E.I.,17,15,17,2001-01-27
23,K-Ci & JoJo,Crazy,26,23,8,2001-01-27
24,Shaggy Featuring Rayvon,Angel,39,24,5,2001-01-27
25,Debelah Morgan,Dance With Me,16,8,27,2001-01-27
26,P!nk,Most Girls,21,4,25,2001-01-27
27,O-Town,Liquid Dreams,32,10,6,2001-01-27
28,Lee Ann Womack,I Hope You Dance,-,28,21,2001-01-27
29,Samantha Mumba,Gotta Tell You,23,4,21,2001-01-27
30,Fuel,Hemorrhage (In My Hands),30,30,14,2001-01-27
31,Backstreet Boys,Shape Of My Heart,24,9,16,2001-01-27
32,3LW,No More (Baby I'ma Do Right),40,32,13,2001-01-27
33,Jagged Edge,Promise,47,33,6,2001-01-27
34,Ludacris Featuring Shawnna,What's Your Fantasy,25,21,18,2001-01-27
35,Lil Bow Wow,Bow Wow (That's My Name),29,29,10,2001-01-27
36,Moby Featuring Gwen Stefani,South Side,37,36,9,2001-01-27
37,Dixie Chicks,Without You,35,31,17,2001-01-27
38,Avant Featuring KeKe Wyatt,My First Love,31,26,13,2001-01-27
39,Tim McGraw,My Next Thirty Years,33,27,15,2001-01-27
40,98 Degrees,My Everything,38,38,8,2001-01-27
41,Musiq,Just Friends (Sunny),41,31,16,2001-01-27
42,Sara Evans,Born To Fly,36,34,15,2001-01-27
43,Lonestar,Tell Her,43,43,11,2001-01-27
44,Barenaked Ladies,Pinch Me,34,15,21,2001-01-27
45,Crazy Town,Butterfly,58,45,4,2001-01-27
46,Mikaila,So In Love With Two,46,25,10,2001-01-27
47,Lee Ann Womack,Ashes By Now,52,47,8,2001-01-27
48,Jamie O'Neal,There Is No Arizona,56,48,6,2001-01-27
49,P!nk,You Make Me Sick,55,49,4,2001-01-27
50,Dave Hollister,One Woman Man,50,50,8,2001-01-27
51,Jo Dee Messina,Burn,53,51,9,2001-01-27
52,Carl Thomas,Emotional,49,47,10,2001-01-27
53,Ja Rule Featuring Christina Milian,Between Me And You,42,11,20,2001-01-27
54,Toby Keith,You Shouldn't Kiss Me Like This,61,54,5,2001-01-27
55,Keith Urban,But For The Grace Of God,64,55,6,2001-01-27
56,112,It's Over Now,60,56,8,2001-01-27
57,Dido,Thank You,72,57,3,2001-01-27
58,Aerosmith,Jaded,-,58,1,2001-01-27
59,David Gray,Babylon,59,59,9,2001-01-27
60,Kenny Chesney,I Lost It,45,34,15,2001-01-27
61,BBMak,Still On Your Side,54,54,5,2001-01-27
62,Cash Money Millionaires,Project Chick,51,47,7,2001-01-27
63,Tamia,Stranger In My House,69,63,3,2001-01-27
64,Brad Paisley,We Danced,57,29,16,2001-01-27
65,Garth Brooks,Wild Horses,65,65,6,2001-01-27
66,Ricky Martin Duet With Christina Aguilera,Nobody Wants To Be Lonely,-,66,1,2001-01-27
67,Rascal Flatts,This Everyday Love,70,67,6,2001-01-27
68,Ludacris,Southern Hospitality,86,68,2,2001-01-27
69,Public Announcement,Mamacita,62,39,6,2001-01-27
70,Phil Vassar,Just Another Day In Paradise,63,35,18,2001-01-27
71,Memphis Bleek Featuring Jay-Z & Missy Elliott,Is That Your Chick,71,71,7,2001-01-27
72,3 Doors Down,Loser,66,55,15,2001-01-27
73,Jaheim,Could It Be,82,73,7,2001-01-27
74,Diamond Rio,One More Day,79,74,2,2001-01-27
75,Sade,By Your Side,75,75,2,2001-01-27
76,Dave Matthews Band,I Did It,-,76,1,2001-01-27
77,Alan Jackson,www.memory,67,45,13,2001-01-27
78,Xzibit,X,78,76,5,2001-01-27
79,Jessica Andrews,Who I Am,-,79,1,2001-01-27
80,Wyclef Jean Featuring Mary J. Blige,911,68,38,17,2001-01-27
81,The Corrs,Breathless,-,81,1,2001-01-27
82,Aaron Lewis Of Staind With Fred Durst,Outside,-,82,1,2001-01-27
83,Darryl Worley,A Good Day To Run,76,76,2,2001-01-27
84,Koffee Brown,After Party,87,84,3,2001-01-27
85,The Clark Family Experience,Meanwhile Back At The Ranch,81,80,11,2001-01-27
86,Limp Bizkit,Rollin',80,65,12,2001-01-27
87,Mr. C The Slide Man,Cha-Cha Slide,88,87,4,2001-01-27
88,Eminem Featuring Dido,Stan,77,51,13,2001-01-27
89,Modjo,Lady (Hear Me Tonight),90,89,4,2001-01-27
90,Marc Anthony,My Baby You,91,70,20,2001-01-27
91,Mos Def & Pharoahe Monch Featuring Nate Dogg,Oh No,83,83,6,2001-01-27
92,Ricky Martin,She Bangs,73,12,17,2001-01-27
93,Kelly Price,You Should've Told Me,85,64,19,2001-01-27
94,Billy Gilman,Oklahoma,98,63,12,2001-01-27
95,Beenie Man Featuring Mya,Girls Dem Sugar,84,54,15,2001-01-27
96,Lil' Kim Featuring Sisqo,How Many Licks?,96,75,8,2001-01-27
97,Bilal,Soul Sista,-,97,1,2001-01-27
98,Carolyn Dawn Johnson,Georgia,-,98,1,2001-01-27
99,Profyle,Liar,94,14,20,2001-01-27
100,Vitamin C,The Itch,95,45,9,2001-01-27
1,"Shaggy Feat. Ricardo ""RikRok"" Ducent",It Wasn't Me,2,1,14,2001-02-03
2,Destiny's Child,Independent Women Part I,1,1,20,2001-02-03
3,OutKast,Ms. Jackson,7,3,13,2001-02-03
4,Madonna,Don't Tell Me,16,4,9,2001-02-03
5,Jennifer Lopez,Love Don't Cost A Thing,4,4,9,2001-02-03
6,Lenny Kravitz,Again,6,6,12,2001-02-03
7,Dream,He Loves U Not,3,2,19,2001-02-03
8,matchbox twenty,If You're Gone,5,5,16,2001-02-03
9,Joe Featuring Mystikal,Stutter,13,9,5,2001-02-03
10,Faith Hill,The Way You Love Me,10,6,40,2001-02-03
11,Mya,Case Of The Ex (Whatcha Gonna Do),8,2,25,2001-02-03
12,Creed,With Arms Wide Open,9,1,39,2001-02-03
13,Ja Rule Featuring Lil' Mo & Vita,Put It On Me,17,13,7,2001-02-03
14,Britney Spears,Stronger,11,11,10,2001-02-03
15,JAY-Z,I Just Wanna Love U (Give It 2 Me),15,11,15,2001-02-03
16,3 Doors Down,Kryptonite,14,3,44,2001-02-03
17,Mystikal Featuring Nivea,Danger (Been So Long),19,17,8,2001-02-03
18,Evan And Jaron,Crazy For This Girl,18,18,14,2001-02-03
19,Shaggy Featuring Rayvon,Angel,24,19,6,2001-02-03
20,'N Sync,This I Promise You,12,5,19,2001-02-03
21,U2,Beautiful Day,21,21,18,2001-02-03
22,Lee Ann Womack,I Hope You Dance,28,22,22,2001-02-03
23,K-Ci & JoJo,Crazy,23,23,9,2001-02-03
24,O-Town,Liquid Dreams,27,10,7,2001-02-03
25,R. Kelly,I Wish,20,14,19,2001-02-03
26,Jagged Edge,Promise,33,26,7,2001-02-03
27,Crazy Town,Butterfly,45,27,5,2001-02-03
28,Nelly,E.I.,22,15,18,2001-02-03
29,3LW,No More (Baby I'ma Do Right),32,29,14,2001-02-03
30,Fuel,Hemorrhage (In My Hands),30,30,15,2001-02-03
31,Moby Featuring Gwen Stefani,South Side,36,31,10,2001-02-03
32,Ludacris Featuring Shawnna,What's Your Fantasy,34,21,19,2001-02-03
33,Debelah Morgan,Dance With Me,25,8,28,2001-02-03
34,Ricky Martin Duet With Christina Aguilera,Nobody Wants To Be Lonely,66,34,2,2001-02-03
35,98 Degrees,My Everything,40,35,9,2001-02-03
36,Samantha Mumba,Gotta Tell You,29,4,22,2001-02-03
37,Aerosmith,Jaded,58,37,2,2001-02-03
