rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
81,Uncle Kracker,In A Little While,81,59,10,2003-01-04
82,Common Featuring Mary J. Blige,Come Close To Me,89,82,3,2003-01-04
83,Mariah Carey,Through The Rain,84,83,2,2003-01-04
84,Our Lady Peace,Somewhere Out There,88,44,20,2003-01-04
85,t.A.T.u.,All The Things She Said,-,85,1,2003-01-04
86,Faith Hill,Cry,83,33,19,2003-01-04
87,Trick Daddy Featuring LaTocha Scott,Thug Holiday,94,87,3,2003-01-04
88,TLC,Girl Talk,82,28,11,2003-01-04
89,Benzino,Rock The Party,93,82,13,2003-01-04
90,Snoop Dogg,From Tha Chuuuch To Da Palace,86,77,9,2003-01-04
91,Kylie Minogue,Come Into My World,92,91,4,2003-01-04
92,Shania Twain,I'm Gonna Getcha Good!,76,34,12,2003-01-04
93,Toni Braxton Featuring Loon,Hit The Freeway,95,86,9,2003-01-04
94,JC Chasez,Blowin' Me Up (With Her Love),-,94,1,2003-01-04
95,Isyss,Single For The Rest Of My Life,91,71,11,2003-01-04
96,Telepopmusik,Breathe,98,96,2,2003-01-04
97,Michelle Branch,Goodbye To You,99,21,19,2003-01-04
98,O-Town,These Are The Days,70,64,5,2003-01-04
99,Brooks & Dunn,Every River,87,75,5,2003-01-04
100,Montgomery Gentry,My Town,96,40,15,2003-01-04
1,Eminem,Lose Yourself,1,1,15,2003-01-11
2,"Missy ""Misdemeanor"" Elliott",Work It,2,2,18,2003-01-11
3,"Nelly Featuring Kyjuan, Ali & Murphy Lee",Air Force Ones,3,3,10,2003-01-11
4,Jay-Z Featuring Beyonce Knowles,'03 Bonnie & Clyde,4,4,12,2003-01-11
5,B2K & P. Diddy,"Bump, Bump, Bump",7,5,7,2003-01-11
6,Jennifer Lopez Featuring Styles & Jadakiss,Jenny From The Block,5,3,14,2003-01-11
7,Christina Aguilera,Beautiful,6,6,8,2003-01-11
8,Nivea Featuring Brian & Brandon Casey,Don't Mess With My Man,8,8,23,2003-01-11
9,Santana Featuring Michelle Branch,The Game Of Love,14,5,15,2003-01-11
10,Dixie Chicks,Landslide,16,10,17,2003-01-11
11,Aaliyah,Miss You,11,11,7,2003-01-11
12,Avril Lavigne,I'm With You,12,12,6,2003-01-11
13,Puddle Of Mudd,She Hates Me,13,13,14,2003-01-11
14,No Doubt Featuring Lady Saw,Underneath It All,10,3,20,2003-01-11
15,Jennifer Lopez Featuring LL Cool J,All I Have,15,15,3,2003-01-11
16,Erykah Badu Featuring Common,Love Of My Life (An Ode To Hip Hop),9,9,19,2003-01-11
17,Justin Timberlake,Cry Me A River,17,17,4,2003-01-11
18,John Mayer,Your Body Is A Wonderland,21,18,11,2003-01-11
19,2Pac,Thugz Mansion,19,19,6,2003-01-11
20,P!nk,Family Portrait,20,20,9,2003-01-11
21,Ja Rule Featuring Ashanti,Mesmerize,25,21,3,2003-01-11
22,Clipse,When The Last Time,22,19,18,2003-01-11
23,Sean Paul,Gimme The Light,18,7,37,2003-01-11
24,Kid Rock Featuring Sheryl Crow Or Allison Moorer,Picture,24,24,7,2003-01-11
25,Dru Hill,I Should Be...,26,25,6,2003-01-11
26,Creed,One Last Breath,27,6,32,2003-01-11
27,Eve,Satisfaction,29,27,7,2003-01-11
28,Mark Wills,19 Somethin',28,28,8,2003-01-11
29,Jaheim Featuring Tha Rayne,Fabulous,30,29,9,2003-01-11
30,Nelly Featuring Kelly Rowland,Dilemma,37,1,27,2003-01-11
31,George Strait,She'll Leave You With A Smile,33,23,15,2003-01-11
32,50 Cent,Wanksta,42,32,7,2003-01-11
33,Baby Featuring P. Diddy,Do That...,40,33,9,2003-01-11
34,"Cam'Ron Featuring Juelz Santana, Freekey Zekey & Toya",Hey Ma,31,3,20,2003-01-11
35,LL Cool J,Luv U Better,35,4,21,2003-01-11
36,3 Doors Down,When I'm Gone,36,36,8,2003-01-11
37,Musiq,dontchange,23,17,19,2003-01-11
38,Nas,Made You Look,39,38,4,2003-01-11
39,Toby Keith,Who's Your Daddy?,34,22,15,2003-01-11
40,Rascal Flatts,These Days,38,23,15,2003-01-11
41,Good Charlotte,Lifestyles Of The Rich And Famous,41,41,5,2003-01-11
42,LL Cool J Featuring Amerie,Paradise,43,42,5,2003-01-11
43,R. Kelly,Ignition,32,32,10,2003-01-11
44,matchbox twenty,Disease,44,29,13,2003-01-11
45,Lasgo,Something,45,45,11,2003-01-11
46,Busta Rhymes Featuring Spliff Star,Make It Clap,50,46,10,2003-01-11
47,Emerson Drive,Fall Into Me,49,44,9,2003-01-11
48,"Missy ""Misdemeanor"" Elliott Featuring Ludacris",Gossip Folks,52,48,3,2003-01-11
49,Justin Timberlake,Like I Love You,47,11,19,2003-01-11
50,Foo Fighters,All My Life,48,43,11,2003-01-11
51,Blake Shelton,The Baby,54,51,6,2003-01-11
52,Terri Clark,I Just Wanna Be Mad,55,52,10,2003-01-11
53,Saliva,Always,53,53,5,2003-01-11
54,Erick Sermon Featuring Redman,React,58,36,13,2003-01-11
55,Faith Hill,Cry,86,33,20,2003-01-11
56,Amerie,Talkin' To Me,51,51,6,2003-01-11
57,Madonna,Die Another Day,46,8,13,2003-01-11
58,Nirvana,You Know You're Right,57,45,13,2003-01-11
59,Norah Jones,Don't Know Why,65,52,16,2003-01-11
60,Chevelle,The Red,56,56,7,2003-01-11
61,Kelly Rowland,Stole,61,27,16,2003-01-11
62,Kenny Chesney,A Lot Of Things Different,60,55,7,2003-01-11
63,Avril Lavigne,Sk8er Boi,63,10,18,2003-01-11
64,Aaron Lines,You Can't Hide Beautiful,67,64,3,2003-01-11
65,Field Mob,Sick Of Being Lonely,70,65,5,2003-01-11
66,Smilez & Southstar,Tell Me (What's Goin' On),66,66,2,2003-01-11
67,50 Cent,In Da Club,-,67,1,2003-01-11
68,Stone Sour,Bother,68,56,11,2003-01-11
69,Tyrese,How You Gonna Act Like That,73,69,2,2003-01-11
70,Christina Aguilera Featuring Redman,Dirrty,74,48,17,2003-01-11
71,Seether,Fine Again,64,64,3,2003-01-11
72,Tim McGraw,Red Rag Top,62,40,14,2003-01-11
73,Audioslave,Cochise,75,69,8,2003-01-11
74,Queens Of The Stone Age,No One Knows,69,69,3,2003-01-11
75,Wayne Wonder,No Letting Go,-,75,1,2003-01-11
76,Gary Allan,Man To Man,78,76,2,2003-01-11
77,Kelly Clarkson,A Moment Like This,79,1,17,2003-01-11
78,Uncle Kracker,In A Little While,81,59,11,2003-01-11
79,Disturbed,Prayer,72,58,16,2003-01-11
80,Lifehouse,Spin,71,71,9,2003-01-11
81,Ja Rule Featuring Bobby Brown,Thug Lovin',76,42,8,2003-01-11
82,Red Hot Chili Peppers,The Zephyr Song,77,49,10,2003-01-11
83,Mariah Carey,Through The Rain,83,83,3,2003-01-11
84,t.A.T.u.,All The Things She Said,85,84,2,2003-01-11
85,Whitney Houston,One Of Those Days,80,80,9,2003-01-11
86,Benzino,Rock The Party,89,82,14,2003-01-11
87,Shania Twain,I'm Gonna Getcha Good!,92,34,13,2003-01-11
88,TLC,Girl Talk,88,28,12,2003-01-11
89,Common Featuring Mary J. Blige,Come Close To Me,82,82,4,2003-01-11
90,Trick Daddy Featuring LaTocha Scott,Thug Holiday,87,87,4,2003-01-11
91,JC Chasez,Blowin' Me Up (With Her Love),94,91,2,2003-01-11
92,Kylie Minogue,Come Into My World,91,91,5,2003-01-11
93,Michelle Branch,Goodbye To You,97,21,20,2003-01-11
94,Snoop Dogg,From Tha Chuuuch To Da Palace,90,77,10,2003-01-11
95,Toni Braxton Featuring Loon,Hit The Freeway,93,86,10,2003-01-11
96,Montgomery Gentry,My Town,100,40,16,2003-01-11
97,Heather Headley,He Is,-,94,6,2003-01-11
98,Trina Featuring Ludacris,B R Right,-,98,1,2003-01-11
99,Telepopmusik,Breathe,96,96,3,2003-01-11
100,Isyss,Single For The Rest Of My Life,95,71,12,2003-01-11
1,Eminem,Lose Yourself,1,1,16,2003-01-18
2,"Missy ""Misdemeanor"" Elliott",Work It,2,2,19,2003-01-18
3,"Nelly Featuring Kyjuan, Ali & Murphy Lee",Air Force Ones,3,3,11,2003-01-18
4,B2K & P. Diddy,"Bump, Bump, Bump",5,4,8,2003-01-18
5,Jay-Z Featuring Beyonce Knowles,'03 Bonnie & Clyde,4,4,13,2003-01-18
6,Christina Aguilera,Beautiful,7,6,9,2003-01-18
7,Jennifer Lopez Featuring Styles & Jadakiss,Jenny From The Block,6,3,15,2003-01-18
8,Nivea Featuring Brian & Brandon Casey,Don't Mess With My Man,8,8,24,2003-01-18
9,Dixie Chicks,Landslide,10,9,18,2003-01-18
10,Santana Featuring Michelle Branch,The Game Of Love,9,5,16,2003-01-18
11,Avril Lavigne,I'm With You,12,11,7,2003-01-18
12,Jennifer Lopez Featuring LL Cool J,All I Have,15,12,4,2003-01-18
13,Puddle Of Mudd,She Hates Me,13,13,15,2003-01-18
14,Aaliyah,Miss You,11,11,8,2003-01-18
15,Justin Timberlake,Cry Me A River,17,15,5,2003-01-18
16,No Doubt Featuring Lady Saw,Underneath It All,14,3,21,2003-01-18
17,Erykah Badu Featuring Common,Love Of My Life (An Ode To Hip Hop),16,9,20,2003-01-18
18,Ja Rule Featuring Ashanti,Mesmerize,21,18,4,2003-01-18
19,2Pac,Thugz Mansion,19,19,7,2003-01-18
20,P!nk,Family Portrait,20,20,10,2003-01-18
21,John Mayer,Your Body Is A Wonderland,18,18,12,2003-01-18
22,Clipse,When The Last Time,22,19,19,2003-01-18
23,Mark Wills,19 Somethin',28,23,9,2003-01-18
24,Kid Rock Featuring Sheryl Crow Or Allison Moorer,Picture,24,24,8,2003-01-18
25,Dru Hill,I Should Be...,25,25,7,2003-01-18
26,Sean Paul,Gimme The Light,23,7,38,2003-01-18
27,Creed,One Last Breath,26,6,33,2003-01-18
28,Jaheim Featuring Tha Rayne,Fabulous,29,28,10,2003-01-18
29,George Strait,She'll Leave You With A Smile,31,23,16,2003-01-18
30,Good Charlotte,Lifestyles Of The Rich And Famous,41,30,6,2003-01-18
31,50 Cent,Wanksta,32,31,8,2003-01-18
32,3 Doors Down,When I'm Gone,36,32,9,2003-01-18
33,Nelly Featuring Kelly Rowland,Dilemma,30,1,28,2003-01-18
34,Musiq,dontchange,37,17,20,2003-01-18
35,LL Cool J,Luv U Better,35,4,22,2003-01-18
36,Rascal Flatts,These Days,40,23,16,2003-01-18
37,Eve,Satisfaction,27,27,8,2003-01-18
38,R. Kelly,Ignition,43,32,11,2003-01-18
39,Toby Keith,Who's Your Daddy?,39,22,16,2003-01-18
40,"Cam'Ron Featuring Juelz Santana, Freekey Zekey & Toya",Hey Ma,34,3,21,2003-01-18
41,Emerson Drive,Fall Into Me,47,41,10,2003-01-18
42,LL Cool J Featuring Amerie,Paradise,42,42,6,2003-01-18
43,Blake Shelton,The Baby,51,43,7,2003-01-18
44,Baby Featuring P. Diddy,Do That...,33,33,10,2003-01-18
45,Lasgo,Something,45,45,12,2003-01-18
46,Busta Rhymes Featuring Spliff Star,Make It Clap,46,46,11,2003-01-18
47,Nas,Made You Look,38,38,5,2003-01-18
48,"Missy ""Misdemeanor"" Elliott Featuring Ludacris",Gossip Folks,48,48,4,2003-01-18
49,Terri Clark,I Just Wanna Be Mad,52,49,11,2003-01-18
50,Faith Hill,Cry,55,33,21,2003-01-18
51,matchbox twenty,Disease,44,29,14,2003-01-18
52,Foo Fighters,All My Life,50,43,12,2003-01-18
53,Saliva,Always,53,53,6,2003-01-18
54,Aaron Lines,You Can't Hide Beautiful,64,54,4,2003-01-18
55,50 Cent,In Da Club,67,55,2,2003-01-18
56,Norah Jones,Don't Know Why,59,52,17,2003-01-18
57,Kenny Chesney,A Lot Of Things Different,62,55,8,2003-01-18
58,Nirvana,You Know You're Right,58,45,14,2003-01-18
59,Justin Timberlake,Like I Love You,49,11,20,2003-01-18
60,Chevelle,The Red,60,56,8,2003-01-18
61,Amerie,Talkin' To Me,56,51,7,2003-01-18
62,Gary Allan,Man To Man,76,62,3,2003-01-18
63,Kelly Rowland,Stole,61,27,17,2003-01-18
64,Tyrese,How You Gonna Act Like That,69,64,3,2003-01-18
65,Field Mob,Sick Of Being Lonely,65,65,6,2003-01-18
66,Smilez & Southstar,Tell Me (What's Goin' On),66,66,3,2003-01-18
67,Tim McGraw,Red Rag Top,72,40,15,2003-01-18
68,Seether,Fine Again,71,64,4,2003-01-18
69,Stone Sour,Bother,68,56,12,2003-01-18
70,Erick Sermon Featuring Redman,React,54,36,14,2003-01-18
71,Queens Of The Stone Age,No One Knows,74,69,4,2003-01-18
72,Brad Paisley,I Wish You'd Stay,-,72,1,2003-01-18
73,Wayne Wonder,No Letting Go,75,73,2,2003-01-18
74,Uncle Kracker,In A Little While,78,59,12,2003-01-18
75,Avril Lavigne,Sk8er Boi,63,10,19,2003-01-18
76,Whitney Houston,One Of Those Days,85,76,10,2003-01-18
77,Audioslave,Cochise,73,69,9,2003-01-18
78,t.A.T.u.,All The Things She Said,84,78,3,2003-01-18
79,Madonna,Die Another Day,57,8,14,2003-01-18
80,Kelly Clarkson,A Moment Like This,77,1,18,2003-01-18
81,Mariah Carey,Through The Rain,83,81,4,2003-01-18
82,Shania Twain,I'm Gonna Getcha Good!,87,34,14,2003-01-18
83,Disturbed,Prayer,79,58,17,2003-01-18
84,Lifehouse,Spin,80,71,10,2003-01-18
85,JC Chasez,Blowin' Me Up (With Her Love),91,85,3,2003-01-18
86,Red Hot Chili Peppers,The Zephyr Song,82,49,11,2003-01-18
87,Christina Aguilera Featuring Redman,Dirrty,70,48,18,2003-01-18
88,Common Featuring Mary J. Blige,Come Close To Me,89,82,5,2003-01-18
89,Ja Rule Featuring Bobby Brown,Thug Lovin',81,42,9,2003-01-18
90,Benzino,Rock The Party,86,82,15,2003-01-18
91,TLC,Girl Talk,88,28,13,2003-01-18
92,Kylie Minogue,Come Into My World,92,91,6,2003-01-18
93,Heather Headley,He Is,97,93,7,2003-01-18
94,Trick Daddy Featuring LaTocha Scott,Thug Holiday,90,87,5,2003-01-18
95,Montgomery Gentry,My Town,96,40,17,2003-01-18
96,Luther Vandross,I'd Rather,-,83,13,2003-01-18
97,Jennifer Hanson,Beautiful Goodbye,-,97,1,2003-01-18
98,Trina Featuring Ludacris,B R Right,98,98,2,2003-01-18
99,Telepopmusik,Breathe,99,96,4,2003-01-18
100,Toni Braxton Featuring Loon,Hit The Freeway,95,86,11,2003-01-18
1,Eminem,Lose Yourself,1,1,17,2003-01-25
2,B2K & P. Diddy,"Bump, Bump, Bump",4,2,9,2003-01-25
3,"Nelly Featuring Kyjuan, Ali & Murphy Lee",Air Force Ones,3,3,12,2003-01-25
4,Christina Aguilera,Beautiful,6,4,10,2003-01-25
5,Jay-Z Featuring Beyonce Knowles,'03 Bonnie & Clyde,5,4,14,2003-01-25
6,"Missy ""Misdemeanor"" Elliott",Work It,2,2,20,2003-01-25
7,Avril Lavigne,I'm With You,11,7,8,2003-01-25
8,Justin Timberlake,Cry Me A River,15,8,6,2003-01-25
9,Nivea Featuring Brian & Brandon Casey,Don't Mess With My Man,8,8,25,2003-01-25
10,Jennifer Lopez Featuring LL Cool J,All I Have,12,10,5,2003-01-25
11,Aaliyah,Miss You,14,11,9,2003-01-25
12,Ja Rule Featuring Ashanti,Mesmerize,18,12,5,2003-01-25
13,Dixie Chicks,Landslide,9,9,19,2003-01-25
14,Jennifer Lopez Featuring Styles & Jadakiss,Jenny From The Block,7,3,16,2003-01-25
15,Santana Featuring Michelle Branch,The Game Of Love,10,5,17,2003-01-25
16,Puddle Of Mudd,She Hates Me,13,13,16,2003-01-25
17,No Doubt Featuring Lady Saw,Underneath It All,16,3,22,2003-01-25
18,Erykah Badu Featuring Common,Love Of My Life (An Ode To Hip Hop),17,9,21,2003-01-25
19,2Pac,Thugz Mansion,19,19,8,2003-01-25
20,P!nk,Family Portrait,20,20,11,2003-01-25
21,R. Kelly,Ignition,38,21,12,2003-01-25
22,John Mayer,Your Body Is A Wonderland,21,18,13,2003-01-25
23,Mark Wills,19 Somethin',23,23,10,2003-01-25
24,Kid Rock Featuring Sheryl Crow Or Allison Moorer,Picture,24,24,9,2003-01-25
25,Dru Hill,I Should Be...,25,25,8,2003-01-25
26,Good Charlotte,Lifestyles Of The Rich And Famous,30,26,7,2003-01-25
27,50 Cent,In Da Club,55,27,3,2003-01-25
28,"Missy ""Misdemeanor"" Elliott Featuring Ludacris",Gossip Folks,48,28,5,2003-01-25
29,50 Cent,Wanksta,31,29,9,2003-01-25
30,3 Doors Down,When I'm Gone,32,30,10,2003-01-25
31,George Strait,She'll Leave You With A Smile,29,23,17,2003-01-25
32,Jaheim Featuring Tha Rayne,Fabulous,28,28,11,2003-01-25
33,Nas,Made You Look,47,33,6,2003-01-25
34,Musiq,dontchange,34,17,21,2003-01-25
35,Blake Shelton,The Baby,43,35,8,2003-01-25
36,Emerson Drive,Fall Into Me,41,36,11,2003-01-25
37,Clipse,When The Last Time,22,19,20,2003-01-25
38,LL Cool J Featuring Amerie,Paradise,42,38,7,2003-01-25
39,Baby Featuring P. Diddy,Do That...,44,33,11,2003-01-25
40,Terri Clark,I Just Wanna Be Mad,49,40,12,2003-01-25
41,Eve,Satisfaction,37,27,9,2003-01-25
42,Creed,One Last Breath,27,6,34,2003-01-25
43,Rascal Flatts,These Days,36,23,17,2003-01-25
44,Sean Paul,Gimme The Light,26,7,39,2003-01-25
45,Lasgo,Something,45,45,13,2003-01-25
46,Busta Rhymes Featuring Spliff Star,Make It Clap,46,46,12,2003-01-25
47,Toby Keith,Who's Your Daddy?,39,22,17,2003-01-25
48,Aaron Lines,You Can't Hide Beautiful,54,48,5,2003-01-25
49,Nelly Featuring Kelly Rowland,Dilemma,33,1,29,2003-01-25
50,Faith Hill,Cry,50,33,22,2003-01-25
51,matchbox twenty,Disease,51,29,15,2003-01-25
52,Smilez & Southstar,Tell Me (What's Goin' On),66,52,4,2003-01-25
53,Saliva,Always,53,53,7,2003-01-25
54,Tyrese,How You Gonna Act Like That,64,54,4,2003-01-25
55,t.A.T.u.,All The Things She Said,78,55,4,2003-01-25
56,Norah Jones,Don't Know Why,56,52,18,2003-01-25
57,Foo Fighters,All My Life,52,43,13,2003-01-25
58,Field Mob,Sick Of Being Lonely,65,58,7,2003-01-25
59,Gary Allan,Man To Man,62,59,4,2003-01-25
60,Chevelle,The Red,60,56,9,2003-01-25
61,Seether,Fine Again,68,61,5,2003-01-25
62,Kenny Chesney,A Lot Of Things Different,57,55,9,2003-01-25
63,JC Chasez,Blowin' Me Up (With Her Love),85,63,4,2003-01-25
64,Queens Of The Stone Age,No One Knows,71,64,5,2003-01-25
65,Amerie,Talkin' To Me,61,51,8,2003-01-25
66,Brad Paisley,I Wish You'd Stay,72,66,2,2003-01-25
67,Nirvana,You Know You're Right,58,45,15,2003-01-25
68,Wayne Wonder,No Letting Go,73,68,3,2003-01-25
69,Uncle Kracker,In A Little While,74,59,13,2003-01-25
70,Tim McGraw,Red Rag Top,67,40,16,2003-01-25
71,Common Featuring Mary J. Blige,Come Close To Me,88,71,6,2003-01-25
72,Stone Sour,Bother,69,56,13,2003-01-25
73,Lonestar,Unusually Unusual,-,73,1,2003-01-25
74,Joe Nichols,Brokenheartsville,-,74,1,2003-01-25
75,Whitney Houston,One Of Those Days,76,75,11,2003-01-25
76,Lifehouse,Spin,84,71,11,2003-01-25
77,Kelly Rowland,Stole,63,27,18,2003-01-25
78,Shania Twain,I'm Gonna Getcha Good!,82,34,15,2003-01-25
79,Erick Sermon Featuring Redman,React,70,36,15,2003-01-25
80,Audioslave,Cochise,77,69,10,2003-01-25
81,Disturbed,Prayer,83,58,18,2003-01-25
82,Kelly Clarkson,A Moment Like This,80,1,19,2003-01-25
83,Madonna,Die Another Day,79,8,15,2003-01-25
84,Christina Aguilera Featuring Redman,Dirrty,87,48,19,2003-01-25
85,Avril Lavigne,Sk8er Boi,75,10,20,2003-01-25
86,Mariah Carey,Through The Rain,81,81,5,2003-01-25
87,Trick Daddy Featuring LaTocha Scott,Thug Holiday,94,87,6,2003-01-25
88,Jennifer Hanson,Beautiful Goodbye,97,88,2,2003-01-25
89,Red Hot Chili Peppers,The Zephyr Song,86,49,12,2003-01-25
90,Heather Headley,He Is,93,90,8,2003-01-25
91,Benzino,Rock The Party,90,82,16,2003-01-25
92,Kylie Minogue,Come Into My World,92,91,7,2003-01-25
93,Ja Rule Featuring Bobby Brown,Thug Lovin',89,42,10,2003-01-25
94,Telepopmusik,Breathe,99,94,5,2003-01-25
95,Angie Martinez Featuring Kelis,Take You Home,-,95,1,2003-01-25
96,TLC,Girl Talk,91,28,14,2003-01-25
97,Trina Featuring Ludacris,B R Right,98,97,3,2003-01-25
98,Montgomery Gentry,My Town,95,40,18,2003-01-25
99,Toni Braxton Featuring Loon,Hit The Freeway,100,86,12,2003-01-25
100,Luther Vandross,I'd Rather,96,83,14,2003-01-25
1,B2K & P. Diddy,"Bump, Bump, Bump",2,1,10,2003-02-01
2,Christina Aguilera,Beautiful,4,2,11,2003-02-01
3,Justin Timberlake,Cry Me A River,8,3,7,2003-02-01
4,Avril Lavigne,I'm With You,7,4,9,2003-02-01
5,Jennifer Lopez Featuring LL Cool J,All I Have,10,5,6,2003-02-01
6,Jay-Z Featuring Beyonce Knowles,'03 Bonnie & Clyde,5,4,15,2003-02-01
7,"Nelly Featuring Kyjuan, Ali & Murphy Lee",Air Force Ones,3,3,13,2003-02-01
8,Ja Rule Featuring Ashanti,Mesmerize,12,8,6,2003-02-01
9,Eminem,Lose Yourself,1,1,18,2003-02-01
10,Aaliyah,Miss You,11,10,10,2003-02-01
11,Nivea Featuring Brian & Brandon Casey,Don't Mess With My Man,9,8,26,2003-02-01
12,Dixie Chicks,Landslide,13,9,20,2003-02-01
13,"Missy ""Misdemeanor"" Elliott",Work It,6,2,21,2003-02-01
14,Santana Featuring Michelle Branch,The Game Of Love,15,5,18,2003-02-01
15,50 Cent,In Da Club,27,15,4,2003-02-01
16,Puddle Of Mudd,She Hates Me,16,13,17,2003-02-01
17,R. Kelly,Ignition,21,17,13,2003-02-01
18,Jennifer Lopez Featuring Styles & Jadakiss,Jenny From The Block,14,3,17,2003-02-01
19,Kid Rock Featuring Sheryl Crow Or Allison Moorer,Picture,24,19,10,2003-02-01
20,"Missy ""Misdemeanor"" Elliott Featuring Ludacris",Gossip Folks,28,20,6,2003-02-01
21,2Pac,Thugz Mansion,19,19,9,2003-02-01
