rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
32,The 5th Dimension,Wedding Bell Blues,29,1,15,1970-01-03
33,Plastic Ono Band,Cold Turkey,33,33,8,1970-01-03
34,Billy Joe Royal,Cherry Hill Park,21,15,14,1970-01-03
35,Engelbert Humperdinck,Winter World Of Love,41,35,5,1970-01-03
36,The Grass Roots,Heaven Knows,31,24,9,1970-01-03
37,Jimmy Cliff,"Wonderful World, Beautiful People",39,37,5,1970-01-03
38,Rick Nelson,She Belongs To Me,56,38,12,1970-01-03
39,Smokey Robinson & The Miracles,Point It Out,40,39,4,1970-01-03
40,Dionne Warwick,I'll Never Fall In Love Again,51,40,2,1970-01-03
41,Merle Haggard And The Strangers,Okie From Muskogee,42,41,10,1970-01-03
42,Johnny Nash,Cupid,43,42,9,1970-01-03
43,Mark Lindsay,Arizona,47,43,5,1970-01-03
44,Bobbie Gentry,Fancy,53,44,7,1970-01-03
45,Jay & The Americans,Walkin' In The Rain,54,45,7,1970-01-03
46,Joe Cocker,She Came In Through The Bathroom Window,58,46,5,1970-01-03
47,Jerry Butler,Don't Let Love Hang You Up,44,44,8,1970-01-03
48,Four Tops,Don't Let Him Take Your Love From Me,45,45,5,1970-01-03
49,Oliver,Sunday Mornin',35,35,7,1970-01-03
50,Wilbert Harrison,Let's Work Together (Part 1),55,50,5,1970-01-03
51,Jefferson,Baby Take Me In Your Arms,64,51,3,1970-01-03
52,Marvin Gaye & Tammi Terrell,What You Gave Me,49,49,6,1970-01-03
53,The Guess Who,No Time,70,53,3,1970-01-03
54,Joe South and The Believers,Walk A Mile In My Shoes,-,54,1,1970-01-03
55,The Cuff Links,When Julie Comes Around,63,55,4,1970-01-03
56,James Brown,Let A Man Come In And Do The Popcorn (Part Two),66,56,3,1970-01-03
57,Eddie Holman,Hey There Lonely Girl,73,57,2,1970-01-03
58,Eydie Gorme,Tonight I'll Say A Prayer,72,58,6,1970-01-03
59,Sly & The Family Stone,Thank You Falettinme Be Mice Elf Agin/Everybody Is A Star,-,59,1,1970-01-03
60,The Clique,I'll Hold Out My Hand,57,45,7,1970-01-03
61,The Original Caste,One Tin Soldier,62,61,8,1970-01-03
62,David Ruffin,I'm So Glad I Fell For You,67,62,3,1970-01-03
63,Janis Joplin,Kozmic Blues,48,41,9,1970-01-03
64,Steppenwolf,Monster,71,64,2,1970-01-03
65,Gloria Taylor,You Got To Pay The Price,59,49,9,1970-01-03
66,The Lettermen,Traces/Memories Medley,75,66,2,1970-01-03
67,Johnnie Taylor,Love Bones,77,67,3,1970-01-03
68,The Tokens,She Lets Her Hair Down (Early In The Morning),68,68,4,1970-01-03
69,Judy Collins,Turn! Turn! Turn!/To Everything There Is A Season,69,69,6,1970-01-03
70,Nancy Wilson,Can't Take My Eyes Off You,52,52,7,1970-01-03
71,Dennis Yost And The Classics IV,Midnight,61,58,8,1970-01-03
72,The Meters,Look-Ka Py Py,80,72,5,1970-01-03
73,Lou Christie,Are You Getting Any Sunshine?,81,73,3,1970-01-03
74,Otis Leavill,I Love You,76,74,6,1970-01-03
75,Ike & Tina Turner,Bold Soul Sister,86,75,3,1970-01-03
76,Lulu,Oh Me Oh My (I'm A Fool For You Baby),88,76,2,1970-01-03
77,The 5th Dimension,Blowing Away,-,77,1,1970-01-03
78,Jefferson Airplane,Volunteers,65,65,9,1970-01-03
79,Syl Johnson,Is It Because I'm Black,79,79,4,1970-01-03
80,The Illusion,Together,82,80,3,1970-01-03
81,The Rascals,Hold On,-,81,1,1970-01-03
82,Tommy Cash,Six White Horses,83,82,4,1970-01-03
83,The Sandpipers,Come Saturday Morning,84,83,3,1970-01-03
84,Nina Simone,"To Be Young, Gifted And Black",85,84,4,1970-01-03
85,The Newbeats,Groovin' (Out On Life),87,85,3,1970-01-03
86,The Intrigues,I'm Gonna Love You,89,86,3,1970-01-03
87,Street People,Jennifer Tomkins,-,87,1,1970-01-03
88,The Hollies,"He Ain't Heavy, He's My Brother",93,88,3,1970-01-03
89,The New Hope,Won't Find Better (Than Me),-,89,1,1970-01-03
90,Archie Bell & The Drells,A World Without Music,92,90,2,1970-01-03
91,Al Martino,I Started Loving You Again,91,91,3,1970-01-03
92,B.B. King,The Thrill Is Gone,100,92,2,1970-01-03
93,Gene Pitney,She Lets Her Hair Down (Early In The Morning),-,93,2,1970-01-03
94,Berlin Philharmonic,"Theme Music For The Film ""2001"" A Space Odyssey from Also Sprach Zarathustr",-,94,1,1970-01-03
95,Brother Jack McDuff,Theme From Electric Surfboard,95,95,2,1970-01-03
96,Rotary Connection,Want You To Know,-,96,1,1970-01-03
97,Candi Staton,I'm Just A Prisoner (Of Your Good Lovin'),-,97,1,1970-01-03
98,Kool & The Gang,The Gangs Back Again,98,98,2,1970-01-03
99,Ruby Winters,Guess Who,99,99,2,1970-01-03
100,Joe Simon,Moon Walk Part 1,-,100,1,1970-01-03
1,B.J. Thomas,Raindrops Keep Fallin' On My Head,1,1,11,1970-01-10
2,Diana Ross & The Supremes,Someday We'll Be Together,3,1,10,1970-01-10
3,"Peter, Paul & Mary",Leaving On A Jet Plane,2,1,12,1970-01-10
4,Jackson 5,I Want You Back,7,4,9,1970-01-10
5,Led Zeppelin,Whole Lotta Love,6,5,8,1970-01-10
6,The Shocking Blue,Venus,8,6,5,1970-01-10
7,Creedence Clearwater Revival,Down On The Corner/Fortunate Son,4,3,12,1970-01-10
8,Steam,Na Na Hey Hey Kiss Him Goodbye,5,1,13,1970-01-10
9,Bobby Sherman,La La La (If I Had You),10,9,8,1970-01-10
10,Tommy Roe,Jam Up Jelly Tight,13,10,9,1970-01-10
11,Elvis Presley,Don't Cry Daddy/Rubberneckin',15,11,7,1970-01-10
12,Ferrante & Teicher,Midnight Cowboy,11,11,11,1970-01-10
13,Neil Diamond,Holly Holy,9,6,11,1970-01-10
14,The Archies,Jingle Jangle,17,14,7,1970-01-10
15,Three Dog Night,Eli's Coming,14,10,12,1970-01-10
16,The Beatles,Come Together/Something,12,1,13,1970-01-10
17,Tom Jones,Without Love (There Is Nothing),29,17,3,1970-01-10
18,Vanity Fare,Early In The Morning,18,18,8,1970-01-10
19,CROW,Evil Woman Don't Play Your Games With Me,22,19,12,1970-01-10
20,R.B. Greaves,Take A Letter Maria,16,2,13,1970-01-10
21,Dionne Warwick,I'll Never Fall In Love Again,40,21,3,1970-01-10
22,Mel And Tim,Backfield In Motion,19,10,13,1970-01-10
23,Stevie Wonder,"Yester-Me, Yester-You, Yesterday",23,7,13,1970-01-10
24,Tommy James And The Shondells,She,28,24,5,1970-01-10
25,James Brown,Ain't It Funky Now (Part 1),31,25,8,1970-01-10
26,Gladys Knight And The Pips,Friendship Train,24,17,12,1970-01-10
27,Jr. Walker & The All Stars,These Eyes,21,16,12,1970-01-10
28,The Band,Up On Cripple Creek,25,25,11,1970-01-10
29,Jimmy Cliff,"Wonderful World, Beautiful People",37,29,6,1970-01-10
30,Dusty Springfield,A Brand New Me,27,24,10,1970-01-10
31,Engelbert Humperdinck,Winter World Of Love,35,31,6,1970-01-10
32,The Originals,"Baby, I'm For Real",30,14,16,1970-01-10
33,Plastic Ono Band,Cold Turkey,33,33,9,1970-01-10
34,Mark Lindsay,Arizona,43,34,6,1970-01-10
35,Eddie Holman,Hey There Lonely Girl,57,35,3,1970-01-10
36,Rick Nelson,She Belongs To Me,38,36,13,1970-01-10
37,Smokey Robinson & The Miracles,Point It Out,39,37,5,1970-01-10
38,"Blood, Sweat & Tears",And When I Die,20,2,13,1970-01-10
39,Joe Cocker,She Came In Through The Bathroom Window,46,39,6,1970-01-10
40,Sly & The Family Stone,Thank You Falettinme Be Mice Elf Agin/Everybody Is A Star,59,40,2,1970-01-10
41,Jay & The Americans,Walkin' In The Rain,45,41,8,1970-01-10
42,Johnny Nash,Cupid,42,42,10,1970-01-10
43,Bobbie Gentry,Fancy,44,43,8,1970-01-10
44,Jefferson,Baby Take Me In Your Arms,51,44,4,1970-01-10
45,Joe South and The Believers,Walk A Mile In My Shoes,54,45,2,1970-01-10
46,Wilbert Harrison,Let's Work Together (Part 1),50,46,6,1970-01-10
47,The Guess Who,No Time,53,47,4,1970-01-10
48,The Cuff Links,When Julie Comes Around,55,48,5,1970-01-10
49,Billy Joe Royal,Cherry Hill Park,34,15,15,1970-01-10
50,The Grass Roots,Heaven Knows,36,24,10,1970-01-10
51,Merle Haggard And The Strangers,Okie From Muskogee,41,41,11,1970-01-10
52,James Brown,Let A Man Come In And Do The Popcorn (Part Two),56,52,4,1970-01-10
53,Steppenwolf,Monster,64,53,3,1970-01-10
54,Four Tops,Don't Let Him Take Your Love From Me,48,45,6,1970-01-10
55,The 5th Dimension,Blowing Away,77,55,2,1970-01-10
56,Eydie Gorme,Tonight I'll Say A Prayer,58,56,7,1970-01-10
57,Marvin Gaye & Tammi Terrell,What You Gave Me,52,49,7,1970-01-10
58,Marvin Gaye,How Can I Forget/Gonna Give Her All The Love I've Got,-,58,1,1970-01-10
59,Oliver,Sunday Mornin',49,35,8,1970-01-10
60,The Original Caste,One Tin Soldier,61,60,9,1970-01-10
61,The Tokens,She Lets Her Hair Down (Early In The Morning),68,61,5,1970-01-10
62,David Ruffin,I'm So Glad I Fell For You,62,62,4,1970-01-10
63,The Lettermen,Traces/Memories Medley,66,63,3,1970-01-10
64,Johnnie Taylor,Love Bones,67,64,4,1970-01-10
65,Ike & Tina Turner,Bold Soul Sister,75,65,4,1970-01-10
66,Lulu,Oh Me Oh My (I'm A Fool For You Baby),76,66,3,1970-01-10
67,B.B. King,The Thrill Is Gone,92,67,3,1970-01-10
68,The Meters,Look-Ka Py Py,72,68,6,1970-01-10
69,Otis Leavill,I Love You,74,69,7,1970-01-10
70,Nancy Wilson,Can't Take My Eyes Off You,70,52,8,1970-01-10
71,Judy Collins,Turn! Turn! Turn!/To Everything There Is A Season,69,69,7,1970-01-10
72,The Rascals,Hold On,81,72,2,1970-01-10
73,Syl Johnson,Is It Because I'm Black,79,73,5,1970-01-10
74,Luther Ingram,My Honey And Me,-,74,1,1970-01-10
75,Candi Staton,I'm Just A Prisoner (Of Your Good Lovin'),97,75,2,1970-01-10
76,Street People,Jennifer Tomkins,87,76,2,1970-01-10
77,Nina Simone,"To Be Young, Gifted And Black",84,77,5,1970-01-10
78,Jefferson Airplane,Volunteers,78,65,10,1970-01-10
79,Tommy Cash,Six White Horses,82,79,5,1970-01-10
80,Lou Christie,Are You Getting Any Sunshine?,73,73,4,1970-01-10
81,The New Hope,Won't Find Better (Than Me),89,81,2,1970-01-10
82,Lenny Welch,Breaking Up Is Hard To Do,-,82,1,1970-01-10
83,The Hollies,"He Ain't Heavy, He's My Brother",88,83,4,1970-01-10
84,Joe Simon,Moon Walk Part 1,100,84,2,1970-01-10
85,The Newbeats,Groovin' (Out On Life),85,85,4,1970-01-10
86,The Lovelites,How Can I Tell My Mom & Dad,-,86,1,1970-01-10
87,The Sandpipers,Come Saturday Morning,83,83,4,1970-01-10
88,Kool & The Gang,The Gangs Back Again,98,88,3,1970-01-10
89,The Illusion,Together,80,80,4,1970-01-10
90,Al Martino,I Started Loving You Again,91,90,4,1970-01-10
91,New Colony Six,"Barbara, I Love You",-,91,1,1970-01-10
92,Les McCann & Eddie Harris,Compared To What,-,92,1,1970-01-10
93,Johnny Winter,Johnny B. Goode,-,93,1,1970-01-10
94,Berlin Philharmonic,"Theme Music For The Film ""2001"" A Space Odyssey from Also Sprach Zarathustr",94,94,2,1970-01-10
95,Vic Dana,If I Never Knew Your Name,-,95,1,1970-01-10
96,Rotary Connection,Want You To Know,96,96,2,1970-01-10
97,Gene Pitney,She Lets Her Hair Down (Early In The Morning),93,93,3,1970-01-10
98,Bobby Goldsboro,Mornin Mornin,-,98,1,1970-01-10
99,The Delfonics,Didn't I (Blow Your Mind This Time),-,99,1,1970-01-10
100,Brook Benton,Rainy Night In Georgia/Rubberneckin',-,100,1,1970-01-10
1,B.J. Thomas,Raindrops Keep Fallin' On My Head,1,1,12,1970-01-17
2,The Shocking Blue,Venus,6,2,6,1970-01-17
3,Jackson 5,I Want You Back,4,3,10,1970-01-17
4,Diana Ross & The Supremes,Someday We'll Be Together,2,1,11,1970-01-17
5,Led Zeppelin,Whole Lotta Love,5,5,9,1970-01-17
6,"Peter, Paul & Mary",Leaving On A Jet Plane,3,1,13,1970-01-17
7,Elvis Presley,Don't Cry Daddy/Rubberneckin',11,7,8,1970-01-17
8,Tommy Roe,Jam Up Jelly Tight,10,8,10,1970-01-17
9,Creedence Clearwater Revival,Down On The Corner/Fortunate Son,7,3,13,1970-01-17
10,Ferrante & Teicher,Midnight Cowboy,12,10,12,1970-01-17
11,Bobby Sherman,La La La (If I Had You),9,9,9,1970-01-17
12,The Archies,Jingle Jangle,14,12,8,1970-01-17
13,Vanity Fare,Early In The Morning,18,13,9,1970-01-17
14,Tom Jones,Without Love (There Is Nothing),17,14,4,1970-01-17
15,Neil Diamond,Holly Holy,13,6,12,1970-01-17
16,Dionne Warwick,I'll Never Fall In Love Again,21,16,4,1970-01-17
17,Steam,Na Na Hey Hey Kiss Him Goodbye,8,1,14,1970-01-17
18,Three Dog Night,Eli's Coming,15,10,13,1970-01-17
19,CROW,Evil Woman Don't Play Your Games With Me,19,19,13,1970-01-17
20,The Beatles,Come Together/Something,16,1,14,1970-01-17
21,Mark Lindsay,Arizona,34,21,7,1970-01-17
22,Sly & The Family Stone,Thank You Falettinme Be Mice Elf Agin/Everybody Is A Star,40,22,3,1970-01-17
23,Engelbert Humperdinck,Winter World Of Love,31,23,7,1970-01-17
24,Tommy James And The Shondells,She,24,24,6,1970-01-17
25,James Brown,Ain't It Funky Now (Part 1),25,25,9,1970-01-17
26,Gladys Knight And The Pips,Friendship Train,26,17,13,1970-01-17
27,Jimmy Cliff,"Wonderful World, Beautiful People",29,27,7,1970-01-17
28,Mel And Tim,Backfield In Motion,22,10,14,1970-01-17
29,R.B. Greaves,Take A Letter Maria,20,2,14,1970-01-17
30,Plastic Ono Band,Cold Turkey,33,30,10,1970-01-17
31,Joe South and The Believers,Walk A Mile In My Shoes,45,31,3,1970-01-17
32,Jr. Walker & The All Stars,These Eyes,27,16,13,1970-01-17
33,Eddie Holman,Hey There Lonely Girl,35,33,4,1970-01-17
34,Dusty Springfield,A Brand New Me,30,24,11,1970-01-17
35,Rick Nelson,She Belongs To Me,36,35,14,1970-01-17
36,Jay & The Americans,Walkin' In The Rain,41,36,9,1970-01-17
37,Smokey Robinson & The Miracles,Point It Out,37,37,6,1970-01-17
38,Joe Cocker,She Came In Through The Bathroom Window,39,38,7,1970-01-17
39,The Guess Who,No Time,47,39,5,1970-01-17
40,Stevie Wonder,"Yester-Me, Yester-You, Yesterday",23,7,14,1970-01-17
41,Johnny Nash,Cupid,42,41,11,1970-01-17
42,Bobbie Gentry,Fancy,43,42,9,1970-01-17
43,Jefferson,Baby Take Me In Your Arms,44,43,5,1970-01-17
44,The Band,Up On Cripple Creek,28,25,12,1970-01-17
45,Wilbert Harrison,Let's Work Together (Part 1),46,45,7,1970-01-17
46,James Brown,Let A Man Come In And Do The Popcorn (Part Two),52,46,5,1970-01-17
47,The 5th Dimension,Blowing Away,55,47,3,1970-01-17
48,The Cuff Links,When Julie Comes Around,48,48,6,1970-01-17
49,Marvin Gaye,How Can I Forget/Gonna Give Her All The Love I've Got,58,49,2,1970-01-17
50,Steppenwolf,Monster,53,50,4,1970-01-17
51,The Original Caste,One Tin Soldier,60,51,10,1970-01-17
52,The Lettermen,Traces/Memories Medley,63,52,4,1970-01-17
53,David Ruffin,I'm So Glad I Fell For You,62,53,5,1970-01-17
54,B.B. King,The Thrill Is Gone,67,54,4,1970-01-17
55,Merle Haggard And The Strangers,Okie From Muskogee,51,41,12,1970-01-17
56,Eydie Gorme,Tonight I'll Say A Prayer,56,56,8,1970-01-17
57,The Meters,Look-Ka Py Py,68,57,7,1970-01-17
58,Four Tops,Don't Let Him Take Your Love From Me,54,45,7,1970-01-17
59,Lulu,Oh Me Oh My (I'm A Fool For You Baby),66,59,4,1970-01-17
60,Johnnie Taylor,Love Bones,64,60,5,1970-01-17
61,Oliver,Sunday Mornin',59,35,9,1970-01-17
62,The Rascals,Hold On,72,62,3,1970-01-17
63,Otis Leavill,I Love You,69,63,8,1970-01-17
64,Ike & Tina Turner,Bold Soul Sister,65,64,5,1970-01-17
65,Marvin Gaye & Tammi Terrell,What You Gave Me,57,49,8,1970-01-17
66,The Tokens,She Lets Her Hair Down (Early In The Morning),61,61,6,1970-01-17
67,Luther Ingram,My Honey And Me,74,67,2,1970-01-17
68,Syl Johnson,Is It Because I'm Black,73,68,6,1970-01-17
69,Joe Simon,Moon Walk Part 1,84,69,3,1970-01-17
70,Brook Benton,Rainy Night In Georgia/Rubberneckin',100,70,2,1970-01-17
71,Lenny Welch,Breaking Up Is Hard To Do,82,71,2,1970-01-17
72,Nancy Wilson,Can't Take My Eyes Off You,70,52,9,1970-01-17
73,Candi Staton,I'm Just A Prisoner (Of Your Good Lovin'),75,73,3,1970-01-17
74,The Hollies,"He Ain't Heavy, He's My Brother",83,74,5,1970-01-17
75,Street People,Jennifer Tomkins,76,75,3,1970-01-17
76,Nina Simone,"To Be Young, Gifted And Black",77,76,6,1970-01-17
77,The Delfonics,Didn't I (Blow Your Mind This Time),99,77,2,1970-01-17
78,Glen Campbell,Honey Come Back,-,78,1,1970-01-17
79,Tommy Cash,Six White Horses,79,79,6,1970-01-17
80,The New Hope,Won't Find Better (Than Me),81,80,3,1970-01-17
81,The Lovelites,How Can I Tell My Mom & Dad,86,81,2,1970-01-17
82,The Newbeats,Groovin' (Out On Life),85,82,5,1970-01-17
83,Nazz,Hello It's Me,-,71,8,1970-01-17
84,Brenda & The Tabulations,The Touch Of You,-,84,1,1970-01-17
85,Chairman Of The Board,Give Me Just A Little More Time,-,85,1,1970-01-17
86,Al Martino,I Started Loving You Again,90,86,5,1970-01-17
87,The Sandpipers,Come Saturday Morning,87,83,5,1970-01-17
88,Kool & The Gang,The Gangs Back Again,88,88,4,1970-01-17
89,Gene Pitney,She Lets Her Hair Down (Early In The Morning),97,89,4,1970-01-17
90,New Colony Six,"Barbara, I Love You",91,90,2,1970-01-17
91,Les McCann & Eddie Harris,Compared To What,92,91,2,1970-01-17
92,Berlin Philharmonic,"Theme Music For The Film ""2001"" A Space Odyssey from Also Sprach Zarathustr",94,92,3,1970-01-17
93,Johnny Winter,Johnny B. Goode,93,93,2,1970-01-17
94,Vic Dana,If I Never Knew Your Name,95,94,2,1970-01-17
95,The Temptations,Psychedelic Shack,-,95,1,1970-01-17
96,Bobby Goldsboro,Mornin Mornin,98,96,2,1970-01-17
97,Little Milton,If Walls Could Talk,-,97,1,1970-01-17
98,Cannonball Adderley,Country Preacher,-,98,1,1970-01-17
99,Donny Hathaway,The Ghetto-Part 1,-,99,1,1970-01-17
100,The Flaming Ember,Shades Of Green,-,100,1,1970-01-17
1,B.J. Thomas,Raindrops Keep Fallin' On My Head,1,1,13,1970-01-24
2,The Shocking Blue,Venus,2,2,7,1970-01-24
3,Jackson 5,I Want You Back,3,3,11,1970-01-24
4,Diana Ross & The Supremes,Someday We'll Be Together,4,1,12,1970-01-24
5,Led Zeppelin,Whole Lotta Love,5,5,10,1970-01-24
6,"Peter, Paul & Mary",Leaving On A Jet Plane,6,1,14,1970-01-24
7,Elvis Presley,Don't Cry Daddy/Rubberneckin',7,7,9,1970-01-24
8,Tom Jones,Without Love (There Is Nothing),14,8,5,1970-01-24
9,Tommy Roe,Jam Up Jelly Tight,8,8,11,1970-01-24
10,Dionne Warwick,I'll Never Fall In Love Again,16,10,5,1970-01-24
11,The Archies,Jingle Jangle,12,11,9,1970-01-24
12,Ferrante & Teicher,Midnight Cowboy,10,10,13,1970-01-24
13,Vanity Fare,Early In The Morning,13,13,10,1970-01-24
14,Bobby Sherman,La La La (If I Had You),11,9,10,1970-01-24
15,Sly & The Family Stone,Thank You Falettinme Be Mice Elf Agin/Everybody Is A Star,22,15,4,1970-01-24
16,Neil Diamond,Holly Holy,15,6,13,1970-01-24
17,Engelbert Humperdinck,Winter World Of Love,23,17,8,1970-01-24
18,Steam,Na Na Hey Hey Kiss Him Goodbye,17,1,15,1970-01-24
19,Mark Lindsay,Arizona,21,19,8,1970-01-24
20,Eddie Holman,Hey There Lonely Girl,33,20,5,1970-01-24
21,Creedence Clearwater Revival,Down On The Corner/Fortunate Son,9,3,14,1970-01-24
22,The Beatles,Come Together/Something,20,1,15,1970-01-24
23,Tommy James And The Shondells,She,24,23,7,1970-01-24
24,James Brown,Ain't It Funky Now (Part 1),25,24,10,1970-01-24
25,Jimmy Cliff,"Wonderful World, Beautiful People",27,25,8,1970-01-24
26,Joe South and The Believers,Walk A Mile In My Shoes,31,26,4,1970-01-24
27,CROW,Evil Woman Don't Play Your Games With Me,19,19,14,1970-01-24
28,Jay & The Americans,Walkin' In The Rain,36,28,10,1970-01-24
29,The Guess Who,No Time,39,29,6,1970-01-24
30,Three Dog Night,Eli's Coming,18,10,14,1970-01-24
31,The 5th Dimension,Blowing Away,47,31,4,1970-01-24
32,Plastic Ono Band,Cold Turkey,30,30,11,1970-01-24
33,Rick Nelson,She Belongs To Me,35,33,15,1970-01-24
34,Dusty Springfield,A Brand New Me,34,24,12,1970-01-24
35,Joe Cocker,She Came In Through The Bathroom Window,38,35,8,1970-01-24
36,Jefferson,Baby Take Me In Your Arms,43,36,6,1970-01-24
37,Wilbert Harrison,Let's Work Together (Part 1),45,37,8,1970-01-24
38,The Temptations,Psychedelic Shack,95,38,2,1970-01-24
39,Johnny Nash,Cupid,41,39,12,1970-01-24
40,James Brown,Let A Man Come In And Do The Popcorn (Part Two),46,40,6,1970-01-24
41,The Cuff Links,When Julie Comes Around,48,41,7,1970-01-24
42,Bobbie Gentry,Fancy,42,42,10,1970-01-24
43,Gladys Knight And The Pips,Friendship Train,26,17,14,1970-01-24
44,Smokey Robinson & The Miracles,Point It Out,37,37,7,1970-01-24
45,The Band,Up On Cripple Creek,44,25,13,1970-01-24
46,Steppenwolf,Monster,50,46,5,1970-01-24
47,Marvin Gaye,How Can I Forget/Gonna Give Her All The Love I've Got,49,47,3,1970-01-24
48,B.B. King,The Thrill Is Gone,54,48,5,1970-01-24
49,The Lettermen,Traces/Memories Medley,52,49,5,1970-01-24
50,The Original Caste,One Tin Soldier,51,50,11,1970-01-24
51,R.B. Greaves,Take A Letter Maria,29,2,15,1970-01-24
52,Lulu,Oh Me Oh My (I'm A Fool For You Baby),59,52,5,1970-01-24
53,David Ruffin,I'm So Glad I Fell For You,53,53,6,1970-01-24
54,Eydie Gorme,Tonight I'll Say A Prayer,56,54,9,1970-01-24
55,Glen Campbell,Honey Come Back,78,55,2,1970-01-24
56,The Rascals,Hold On,62,56,4,1970-01-24
57,The Meters,Look-Ka Py Py,57,57,8,1970-01-24
58,Johnnie Taylor,Love Bones,60,58,6,1970-01-24
59,The Delfonics,Didn't I (Blow Your Mind This Time),77,59,3,1970-01-24
60,Lenny Welch,Breaking Up Is Hard To Do,71,60,3,1970-01-24
61,Ike & Tina Turner,Bold Soul Sister,64,61,6,1970-01-24
62,The Hollies,"He Ain't Heavy, He's My Brother",74,62,6,1970-01-24
63,Brook Benton,Rainy Night In Georgia/Rubberneckin',70,63,3,1970-01-24
64,Joe Simon,Moon Walk Part 1,69,64,4,1970-01-24
65,Luther Ingram,My Honey And Me,67,65,3,1970-01-24
66,Merle Haggard And The Strangers,Okie From Muskogee,55,41,13,1970-01-24
67,The Tokens,She Lets Her Hair Down (Early In The Morning),66,61,7,1970-01-24
68,Candi Staton,I'm Just A Prisoner (Of Your Good Lovin'),73,68,4,1970-01-24
69,Street People,Jennifer Tomkins,75,69,4,1970-01-24
70,Otis Leavill,I Love You,63,63,9,1970-01-24
71,Santana,Evil Ways,-,71,1,1970-01-24
72,Chairman Of The Board,Give Me Just A Little More Time,85,72,2,1970-01-24
73,The New Hope,Won't Find Better (Than Me),80,73,4,1970-01-24
74,The Lovelites,How Can I Tell My Mom & Dad,81,74,3,1970-01-24
75,Nancy Wilson,Can't Take My Eyes Off You,72,52,10,1970-01-24
76,Little Milton,If Walls Could Talk,97,76,2,1970-01-24
77,Nazz,Hello It's Me,83,71,9,1970-01-24
78,Brenda & The Tabulations,The Touch Of You,84,78,2,1970-01-24
79,Nina Simone,"To Be Young, Gifted And Black",76,76,7,1970-01-24
80,Johnny Cash & June Carter,If I Were A Carpenter,-,80,1,1970-01-24
81,New Colony Six,"Barbara, I Love You",90,81,3,1970-01-24
82,The Dells,Oh What A Day,-,82,1,1970-01-24
83,The Tee Set,Ma Belle Amie,-,83,1,1970-01-24
84,The Sandpipers,Come Saturday Morning,87,83,6,1970-01-24
85,Kool & The Gang,The Gangs Back Again,88,85,5,1970-01-24
86,Bobby Goldsboro,Mornin Mornin,96,86,3,1970-01-24
87,Cannonball Adderley,Country Preacher,98,87,2,1970-01-24
88,Les McCann & Eddie Harris,Compared To What,91,88,3,1970-01-24
89,Gene Pitney,She Lets Her Hair Down (Early In The Morning),89,89,5,1970-01-24
90,Berlin Philharmonic,"Theme Music For The Film ""2001"" A Space Odyssey from Also Sprach Zarathustr",92,90,4,1970-01-24
91,Vic Dana,If I Never Knew Your Name,94,91,3,1970-01-24
92,Johnny Winter,Johnny B. Goode,93,92,3,1970-01-24
93,The Flaming Ember,Shades Of Green,100,93,2,1970-01-24
94,Sonny James,It's Just A Matter Of Time,-,94,1,1970-01-24
95,Roy Clark,Then She's A Lover,-,95,1,1970-01-24
