rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
49,Garth Brooks,Wrapped Up In You,60,46,12,2002-01-12
50,Trace Adkins,I'm Tryin',56,44,13,2002-01-12
51,Brad Paisley,Wrapped Around,59,48,9,2002-01-12
52,Angie Stone,Brotha,52,52,10,2002-01-12
53,Jennifer Lopez Featuring Ja Rule,Ain't It Funny,53,53,3,2002-01-12
54,Puddle Of Mudd,Blurry,47,47,4,2002-01-12
55,Fabolous,Young'n (Holla Back),55,55,7,2002-01-12
56,"Missy ""Misdemeanor"" Elliott Featuring Ginuwine & Tweet",Take Away,50,50,5,2002-01-12
57,David Ball,Riding With Private Malone,61,36,12,2002-01-12
58,Jermaine Dupri & Ludacris,Welcome To Atlanta,58,58,3,2002-01-12
59,Jo Dee Messina With Tim McGraw,Bring On The Rain,70,56,6,2002-01-12
60,Maxwell,Lifetime,57,22,19,2002-01-12
61,Faith Evans,You Gets No Love,54,38,15,2002-01-12
62,Brooks & Dunn,The Long Goodbye,79,62,4,2002-01-12
63,Michelle Branch,Everywhere,64,12,20,2002-01-12
64,Incubus,Wish You Were Here,63,60,17,2002-01-12
65,Tim McGraw,The Cowboy In Me,-,65,1,2002-01-12
66,Glenn Lewis,Don't You Forget It,69,66,7,2002-01-12
67,Travis Tritt,Love Of A Woman,85,39,18,2002-01-12
68,Joe,Let's Stay Home Tonight,68,68,4,2002-01-12
69,Jagged Edge,Goodbye,67,58,9,2002-01-12
70,112,Dance With Me,74,39,18,2002-01-12
71,Martina McBride,Blessed,-,71,1,2002-01-12
72,U2,Stuck In A Moment You Can't Get Out Of,82,52,16,2002-01-12
73,KeKe Wyatt Featuring Avant,Nothing In This World,75,73,2,2002-01-12
74,B2K,Uh Huh,43,43,2,2002-01-12
75,JAY-Z,"Girls, Girls, Girls",66,17,14,2002-01-12
76,Default,Wasting My Time,78,76,2,2002-01-12
77,Tracy Byrd,Just Let Me Be In Love,-,77,1,2002-01-12
78,Method Man & Redman,Part II,72,72,4,2002-01-12
79,Staind,Fade,71,62,13,2002-01-12
80,Juvenile,From Her Mama (Mama Got A**),65,65,10,2002-01-12
81,Jonell & Method Man,Round And Round,62,62,5,2002-01-12
82,Lonestar,With Me,87,63,12,2002-01-12
83,The Offspring,Defy You,77,77,2,2002-01-12
84,System Of A Down,Chop Suey,76,76,2,2002-01-12
85,Puddle Of Mudd,Control,86,68,14,2002-01-12
86,Backstreet Boys,Drowning,93,28,13,2002-01-12
87,Brian McKnight,Love Of My Life,88,51,18,2002-01-12
88,Britney Spears,I'm A Slave 4 U,84,27,13,2002-01-12
89,Bubba Sparxxx,Ugly,90,15,20,2002-01-12
90,Nas,Got Ur Self A...,91,90,5,2002-01-12
91,Michael Jackson,You Rock My World,98,10,19,2002-01-12
92,"Ludacris, LL Cool J & Keith Murray",Fatty Girl,89,87,11,2002-01-12
93,Reba,I'm A Survivor,-,49,17,2002-01-12
94,Lee Greenwood,God Bless The USA,81,16,16,2002-01-12
95,Tyrese,What Am I Gonna Do,99,71,16,2002-01-12
96,Lil Bow Wow Featuring Jagged Edge & Fundisha,Thank You,95,95,2,2002-01-12
97,Whitney Houston,The Star Spangled Banner,80,6,27,2002-01-12
98,"R.L., Snoop Dogg & Lil' Kim",Do U Wanna Roll (Dolittle Theme),96,84,15,2002-01-12
99,Master P Featuring Weebie,Ooohhhwee,97,63,3,2002-01-12
100,Mariah Carey,Never Too Far/Hero Medley,92,81,3,2002-01-12
1,Usher,U Got It Bad,2,1,18,2002-01-19
2,Nickelback,How You Remind Me,1,1,20,2002-01-19
3,Mary J. Blige,Family Affair,3,1,26,2002-01-19
4,P!nk,Get The Party Started,4,4,13,2002-01-19
5,Ja Rule Featuring Ashanti,Always On Time,6,5,10,2002-01-19
6,Creed,My Sacrifice,7,6,13,2002-01-19
7,Shakira,"Whenever, Wherever",8,6,13,2002-01-19
8,Enrique Iglesias,Hero,5,3,17,2002-01-19
9,Alicia Keys,A Woman's Worth,9,9,13,2002-01-19
10,Ginuwine,Differences,10,4,26,2002-01-19
11,The Calling,Wherever You Will Go,11,11,11,2002-01-19
12,Linkin Park,In The End,15,12,12,2002-01-19
13,'N Sync,Gone,13,11,18,2002-01-19
14,Ja Rule Featuring Case,Livin' It Up,12,6,21,2002-01-19
15,No Doubt Featuring Bounty Killer,Hey Baby,20,15,7,2002-01-19
16,Michael Jackson,Butterflies,17,16,10,2002-01-19
17,Fat Joe Featuring R. Kelly,We Thuggin',21,17,13,2002-01-19
18,Aaliyah,Rock The Boat,18,14,20,2002-01-19
19,Five For Fighting,Superman (It's Not Easy),14,14,21,2002-01-19
20,Nelly Furtado,Turn Off The Light,16,5,23,2002-01-19
21,City High Featuring Eve,Caramel,22,19,15,2002-01-19
22,Ludacris,Roll Out (My Business),32,22,11,2002-01-19
23,Craig David,7 Days,30,23,7,2002-01-19
24,Nelly,#1,25,22,14,2002-01-19
25,Alicia Keys,Fallin',19,1,32,2002-01-19
26,Toya,I Do!!,24,16,34,2002-01-19
27,Enya,Only Time,23,10,28,2002-01-19
28,Alan Jackson,Where Were You (When The World Stopped Turning),31,28,9,2002-01-19
29,Aaron Tippin,Where The Stars And Stripes And The Eagle Fly,27,20,14,2002-01-19
30,Jewel,Standing Still,33,30,10,2002-01-19
31,Busta Rhymes,Break Ya Neck,37,30,11,2002-01-19
32,Jennifer Lopez Featuring Ja Rule,I'm Real,26,1,29,2002-01-19
33,Staind,It's Been Awhile,28,5,41,2002-01-19
34,Mr. Cheeks,"Lights, Camera, Action!",34,34,15,2002-01-19
35,Steve Holy,Good Morning Beautiful,38,35,8,2002-01-19
36,OutKast Featuring Killer Mike,The Whole World,45,36,5,2002-01-19
37,Destiny's Child,Emotion,36,10,17,2002-01-19
38,Train,Drops Of Jupiter (Tell Me),29,5,45,2002-01-19
39,Jennifer Lopez Featuring Ja Rule,Ain't It Funny,53,39,4,2002-01-19
40,George Strait,Run,42,34,13,2002-01-19
41,Mystikal,Bouncin' Back (Bumpin' Me Against The Wall),39,39,6,2002-01-19
42,Toby Keith,I Wanna Talk About Me,40,28,15,2002-01-19
43,"Janet Featuring Missy Elliott, P. Diddy & Carly Simon",Son Of A Gun,41,28,9,2002-01-19
44,Mary J. Blige,No More Drama,44,44,6,2002-01-19
45,Lifehouse,Hanging By A Moment,35,2,50,2002-01-19
46,LeAnn Rimes,Can't Fight The Moonlight,48,46,27,2002-01-19
47,R. Kelly,The World's Greatest,47,47,4,2002-01-19
48,Brad Paisley,Wrapped Around,51,48,10,2002-01-19
49,"Missy ""Misdemeanor"" Elliott Featuring Ginuwine & Tweet",Take Away,56,49,6,2002-01-19
50,Trace Adkins,I'm Tryin',50,44,14,2002-01-19
51,Lenny Kravitz,Dig In,43,31,15,2002-01-19
52,Angie Stone,Brotha,52,52,11,2002-01-19
53,Garth Brooks,Wrapped Up In You,49,46,13,2002-01-19
54,Puddle Of Mudd,Blurry,54,47,5,2002-01-19
55,Fabolous,Young'n (Holla Back),55,55,8,2002-01-19
56,P.O.D.,Alive,46,41,12,2002-01-19
57,Jo Dee Messina With Tim McGraw,Bring On The Rain,59,56,7,2002-01-19
58,Jermaine Dupri & Ludacris,Welcome To Atlanta,58,58,4,2002-01-19
59,Brooks & Dunn,The Long Goodbye,62,59,5,2002-01-19
60,Maxwell,Lifetime,60,22,20,2002-01-19
61,David Ball,Riding With Private Malone,57,36,13,2002-01-19
62,Tim McGraw,The Cowboy In Me,65,62,2,2002-01-19
63,KeKe Wyatt Featuring Avant,Nothing In This World,73,63,3,2002-01-19
64,Glenn Lewis,Don't You Forget It,66,64,8,2002-01-19
65,Jagged Edge,Goodbye,69,58,10,2002-01-19
66,Martina McBride,Blessed,71,66,2,2002-01-19
67,Faith Evans,You Gets No Love,61,38,16,2002-01-19
68,Joe,Let's Stay Home Tonight,68,68,5,2002-01-19
69,Incubus,Wish You Were Here,64,60,18,2002-01-19
70,Tracy Byrd,Just Let Me Be In Love,77,70,2,2002-01-19
71,Dixie Chicks,Some Days You Gotta Dance,-,71,1,2002-01-19
72,Joe Diffie,In Another World,-,72,1,2002-01-19
73,Method Man & Redman,Part II,78,72,5,2002-01-19
74,Travis Tritt,Love Of A Woman,67,39,19,2002-01-19
75,Juvenile,From Her Mama (Mama Got A**),80,65,11,2002-01-19
76,112,Dance With Me,70,39,19,2002-01-19
77,Default,Wasting My Time,76,76,3,2002-01-19
78,U2,Stuck In A Moment You Can't Get Out Of,72,52,17,2002-01-19
79,Staind,Fade,79,62,14,2002-01-19
80,System Of A Down,Chop Suey,84,76,3,2002-01-19
81,Jonell & Method Man,Round And Round,81,62,6,2002-01-19
82,The Offspring,Defy You,83,77,3,2002-01-19
83,Backstreet Boys,Drowning,86,28,14,2002-01-19
84,JAY-Z,"Girls, Girls, Girls",75,17,15,2002-01-19
85,Lonestar,With Me,82,63,13,2002-01-19
86,B2K,Uh Huh,74,43,3,2002-01-19
87,Puddle Of Mudd,Control,85,68,15,2002-01-19
88,Brian McKnight,Love Of My Life,87,51,19,2002-01-19
89,Britney Spears,I'm A Slave 4 U,88,27,14,2002-01-19
90,Nas,Got Ur Self A...,90,90,6,2002-01-19
91,Master P Featuring Weebie,Ooohhhwee,99,63,4,2002-01-19
92,Michael Jackson,You Rock My World,91,10,20,2002-01-19
93,Lil Bow Wow Featuring Jagged Edge & Fundisha,Thank You,96,93,3,2002-01-19
94,Tyrese,What Am I Gonna Do,95,71,17,2002-01-19
95,"Ludacris, LL Cool J & Keith Murray",Fatty Girl,92,87,12,2002-01-19
96,Lee Greenwood,God Bless The USA,94,16,17,2002-01-19
97,Reba,I'm A Survivor,93,49,18,2002-01-19
98,NB Ridaz Featuring Angelina,Runaway,-,98,1,2002-01-19
99,Mobb Deep Featuring Vita & Noyd,Burn,-,99,1,2002-01-19
100,"R.L., Snoop Dogg & Lil' Kim",Do U Wanna Roll (Dolittle Theme),98,84,16,2002-01-19
1,Usher,U Got It Bad,1,1,19,2002-01-26
2,Nickelback,How You Remind Me,2,1,21,2002-01-26
3,Ja Rule Featuring Ashanti,Always On Time,5,3,11,2002-01-26
4,P!nk,Get The Party Started,4,4,14,2002-01-26
5,Creed,My Sacrifice,6,5,14,2002-01-26
6,Mary J. Blige,Family Affair,3,1,27,2002-01-26
7,Shakira,"Whenever, Wherever",7,6,14,2002-01-26
8,Alicia Keys,A Woman's Worth,9,8,14,2002-01-26
9,The Calling,Wherever You Will Go,11,9,12,2002-01-26
10,Enrique Iglesias,Hero,8,3,18,2002-01-26
11,Linkin Park,In The End,12,11,13,2002-01-26
12,No Doubt Featuring Bounty Killer,Hey Baby,15,12,8,2002-01-26
13,Ginuwine,Differences,10,4,27,2002-01-26
14,Michael Jackson,Butterflies,16,14,11,2002-01-26
15,Fat Joe Featuring R. Kelly,We Thuggin',17,15,14,2002-01-26
16,Jennifer Lopez Featuring Ja Rule,Ain't It Funny,39,16,5,2002-01-26
17,Ja Rule Featuring Case,Livin' It Up,14,6,22,2002-01-26
18,'N Sync,Gone,13,11,19,2002-01-26
19,Aaliyah,Rock The Boat,18,14,21,2002-01-26
20,Craig David,7 Days,23,20,8,2002-01-26
21,Five For Fighting,Superman (It's Not Easy),19,14,22,2002-01-26
22,Ludacris,Roll Out (My Business),22,22,12,2002-01-26
23,City High Featuring Eve,Caramel,21,19,16,2002-01-26
24,Nelly,#1,24,22,15,2002-01-26
25,OutKast Featuring Killer Mike,The Whole World,36,25,6,2002-01-26
26,Busta Rhymes,Break Ya Neck,31,26,12,2002-01-26
27,Jewel,Standing Still,30,27,11,2002-01-26
28,Alan Jackson,Where Were You (When The World Stopped Turning),28,28,10,2002-01-26
29,Toya,I Do!!,26,16,35,2002-01-26
30,Steve Holy,Good Morning Beautiful,35,30,9,2002-01-26
31,Alicia Keys,Fallin',25,1,33,2002-01-26
32,Aaron Tippin,Where The Stars And Stripes And The Eagle Fly,29,20,15,2002-01-26
33,Nelly Furtado,Turn Off The Light,20,5,24,2002-01-26
34,Mr. Cheeks,"Lights, Camera, Action!",34,34,16,2002-01-26
35,Enya,Only Time,27,10,29,2002-01-26
36,Mary J. Blige,No More Drama,44,36,7,2002-01-26
37,George Strait,Run,40,34,14,2002-01-26
38,Staind,It's Been Awhile,33,5,42,2002-01-26
39,Jennifer Lopez Featuring Ja Rule,I'm Real,32,1,30,2002-01-26
40,Mystikal,Bouncin' Back (Bumpin' Me Against The Wall),41,39,7,2002-01-26
41,Train,Drops Of Jupiter (Tell Me),38,5,46,2002-01-26
42,Brandy,What About Us?,-,42,1,2002-01-26
43,LeAnn Rimes,Can't Fight The Moonlight,46,43,28,2002-01-26
44,Brad Paisley,Wrapped Around,48,44,11,2002-01-26
45,Lifehouse,Hanging By A Moment,45,2,51,2002-01-26
46,Fabolous,Young'n (Holla Back),55,46,9,2002-01-26
47,Puddle Of Mudd,Blurry,54,47,6,2002-01-26
48,R. Kelly,The World's Greatest,47,47,5,2002-01-26
49,"Missy ""Misdemeanor"" Elliott Featuring Ginuwine & Tweet",Take Away,49,49,7,2002-01-26
50,Toby Keith,I Wanna Talk About Me,42,28,16,2002-01-26
51,Garth Brooks,Wrapped Up In You,53,46,14,2002-01-26
52,Jo Dee Messina With Tim McGraw,Bring On The Rain,57,52,8,2002-01-26
53,"Janet Featuring Missy Elliott, P. Diddy & Carly Simon",Son Of A Gun,43,28,10,2002-01-26
54,Trace Adkins,I'm Tryin',50,44,15,2002-01-26
55,Destiny's Child,Emotion,37,10,18,2002-01-26
56,Brooks & Dunn,The Long Goodbye,59,56,6,2002-01-26
57,Jermaine Dupri & Ludacris,Welcome To Atlanta,58,57,5,2002-01-26
58,P.O.D.,Alive,56,41,13,2002-01-26
59,Tim McGraw,The Cowboy In Me,62,59,3,2002-01-26
60,Angie Stone,Brotha,52,52,12,2002-01-26
61,Lenny Kravitz,Dig In,51,31,16,2002-01-26
62,KeKe Wyatt Featuring Avant,Nothing In This World,63,62,4,2002-01-26
63,Glenn Lewis,Don't You Forget It,64,63,9,2002-01-26
64,Kylie Minogue,Can't Get You Out Of My Head,-,64,1,2002-01-26
65,Martina McBride,Blessed,66,65,3,2002-01-26
66,Dixie Chicks,Some Days You Gotta Dance,71,66,2,2002-01-26
67,Mobb Deep Featuring 112,Hey Luv (Anything),-,67,1,2002-01-26
68,Tracy Byrd,Just Let Me Be In Love,70,68,3,2002-01-26
69,Incubus,Wish You Were Here,69,60,19,2002-01-26
70,Joe,Let's Stay Home Tonight,68,68,6,2002-01-26
71,JAY-Z,Jigga,-,71,1,2002-01-26
72,Joe Diffie,In Another World,72,72,2,2002-01-26
73,David Ball,Riding With Private Malone,61,36,14,2002-01-26
74,Default,Wasting My Time,77,74,4,2002-01-26
75,Jonell & Method Man,Round And Round,81,62,7,2002-01-26
76,Jagged Edge,Goodbye,65,58,11,2002-01-26
77,Faith Evans,I Love You,-,77,1,2002-01-26
78,The Offspring,Defy You,82,77,4,2002-01-26
79,U2,Stuck In A Moment You Can't Get Out Of,78,52,18,2002-01-26
80,B2K,Uh Huh,86,43,4,2002-01-26
81,Method Man & Redman,Part II,73,72,6,2002-01-26
82,System Of A Down,Chop Suey,80,76,4,2002-01-26
83,Travis Tritt,Love Of A Woman,74,39,20,2002-01-26
84,Backstreet Boys,Drowning,83,28,15,2002-01-26
85,Juvenile,From Her Mama (Mama Got A**),75,65,12,2002-01-26
86,112,Dance With Me,76,39,20,2002-01-26
87,Faith Evans,You Gets No Love,67,38,17,2002-01-26
88,Staind,Fade,79,62,15,2002-01-26
89,Nas,Got Ur Self A...,90,89,7,2002-01-26
90,Puddle Of Mudd,Control,87,68,16,2002-01-26
91,Master P Featuring Weebie,Ooohhhwee,91,63,5,2002-01-26
92,Lonestar,With Me,85,63,14,2002-01-26
93,Lil Bow Wow Featuring Jagged Edge & Fundisha,Thank You,93,93,4,2002-01-26
94,JAY-Z,"Girls, Girls, Girls",84,17,16,2002-01-26
95,Brian McKnight,Love Of My Life,88,51,20,2002-01-26
96,Corey Featuring Lil' Romeo,Hush Lil' Lady,-,96,1,2002-01-26
97,NB Ridaz Featuring Angelina,Runaway,98,97,2,2002-01-26
98,Reba,I'm A Survivor,97,49,19,2002-01-26
99,Mobb Deep Featuring Vita & Noyd,Burn,99,99,2,2002-01-26
100,Tyrese,What Am I Gonna Do,94,71,18,2002-01-26
1,Usher,U Got It Bad,1,1,20,2002-02-02
2,Nickelback,How You Remind Me,2,1,22,2002-02-02
3,Ja Rule Featuring Ashanti,Always On Time,3,3,12,2002-02-02
4,P!nk,Get The Party Started,4,4,15,2002-02-02
5,Creed,My Sacrifice,5,5,15,2002-02-02
6,Shakira,"Whenever, Wherever",7,6,15,2002-02-02
7,Linkin Park,In The End,11,7,14,2002-02-02
8,Alicia Keys,A Woman's Worth,8,8,15,2002-02-02
9,The Calling,Wherever You Will Go,9,9,13,2002-02-02
10,No Doubt Featuring Bounty Killer,Hey Baby,12,10,9,2002-02-02
11,Mary J. Blige,Family Affair,6,1,28,2002-02-02
12,Jennifer Lopez Featuring Ja Rule,Ain't It Funny,16,12,6,2002-02-02
13,Enrique Iglesias,Hero,10,3,19,2002-02-02
14,Michael Jackson,Butterflies,14,14,12,2002-02-02
15,Ginuwine,Differences,13,4,28,2002-02-02
16,Craig David,7 Days,20,16,9,2002-02-02
17,Ludacris,Roll Out (My Business),22,17,13,2002-02-02
18,City High Featuring Eve,Caramel,23,18,17,2002-02-02
19,Ja Rule Featuring Case,Livin' It Up,17,6,23,2002-02-02
20,Aaliyah,Rock The Boat,19,14,22,2002-02-02
21,Fat Joe Featuring R. Kelly,We Thuggin',15,15,15,2002-02-02
22,Brandy,What About Us?,42,22,2,2002-02-02
23,'N Sync,Gone,18,11,20,2002-02-02
24,Five For Fighting,Superman (It's Not Easy),21,14,23,2002-02-02
25,OutKast Featuring Killer Mike,The Whole World,25,25,7,2002-02-02
26,Busta Rhymes,Break Ya Neck,26,26,13,2002-02-02
27,Jewel,Standing Still,27,27,12,2002-02-02
28,Mary J. Blige,No More Drama,36,28,8,2002-02-02
29,Steve Holy,Good Morning Beautiful,30,29,10,2002-02-02
30,LeAnn Rimes,Can't Fight The Moonlight,43,30,29,2002-02-02
