rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
31,Johnny Tillotson,Poetry In Motion,21,2,14,1961-01-07
32,Elvis Presley With The Jordanaires,I Gotta Know,33,20,9,1961-01-07
33,U.S. Bonds,New Orleans,24,6,13,1961-01-07
34,The Innocents,Gee Whiz,44,34,8,1961-01-07
35,Maurice Williams & The Zodiacs,Stay,35,1,15,1961-01-07
36,Buddy Knox,Lovey Dovey,60,36,4,1961-01-07
37,Donnie Brooks,Doll House,34,31,7,1961-01-07
38,Sam Cooke,Sad Mood,36,29,6,1961-01-07
39,Jackie Wilson,Alone At Last,31,8,14,1961-01-07
40,Jerry Wallace,There She Goes,61,40,3,1961-01-07
41,The Chimes,Once In Awhile,50,41,11,1961-01-07
42,Duane Eddy His Twangy Guitar And The Rebels,Pepe,74,42,4,1961-01-07
43,Hank Ballard And The Midnighters,The Hoochi Coochi Coo,62,43,6,1961-01-07
44,Al Caiola And His Orchestra,The Magnificent Seven,58,44,6,1961-01-07
45,Skeeter Davis,My Last Date (With You),57,45,5,1961-01-07
46,Marty Robbins,Ballad Of The Alamo,39,34,13,1961-01-07
47,Frankie Avalon,A Perfect Love,54,47,5,1961-01-07
48,Brenda Lee,Emotions,83,48,2,1961-01-07
49,LaVern Baker,Bumble Bee,46,46,9,1961-01-07
50,The Olympics,Dance By The Light Of The Moon,47,47,6,1961-01-07
51,Brook Benton,Fools Rush In (Where Angels Fear To Tread),30,24,9,1961-01-07
52,James Booker,Gonzo,43,43,10,1961-01-07
53,Mantovani & His Orch.,Main Theme from Exodus (Ari's Theme),59,45,8,1961-01-07
54,The Flamingos,Your Other Love,63,54,4,1961-01-07
55,Joni James,My Last Date (With You),69,55,4,1961-01-07
56,Jerry Murad's Harmonicats,Cherry Pink And Apple Blossom White,70,56,3,1961-01-07
57,Conway Twitty,C'est Si Bon (It's So Good),72,57,2,1961-01-07
58,Lawrence Welk And His Orchestra,Last Date,55,21,9,1961-01-07
59,Little Willie John,Walk Slow,73,48,7,1961-01-07
60,Jackie Wilson,My Empty Arms,-,60,1,1961-01-07
61,Frankie Avalon,The Puppet Song,56,56,5,1961-01-07
62,Marv Johnson,Happy Days,71,62,5,1961-01-07
63,Frank Gari,Utopia,79,63,4,1961-01-07
64,Andy Williams,You Don't Want My Love,68,64,5,1961-01-07
65,Jeanne Black,"Oh, How I Miss You Tonight",87,65,3,1961-01-07
66,Maxine Brown,All In My Mind,92,66,2,1961-01-07
67,Lenny Miles,"Don't Believe Him, Donna",94,67,2,1961-01-07
68,Johnny Mathis,How To Handle A Woman,64,64,3,1961-01-07
69,Bill Doggett,(Let's Do) The Hully Gully Twist,66,66,3,1961-01-07
70,Shelby Flint,Angel On My Shoulder,77,70,3,1961-01-07
71,Mickey & Sylvia,What Would I Do,84,71,2,1961-01-07
72,Ben E. King,Spanish Harlem,86,72,2,1961-01-07
73,The Capris,There's A Moon Out Tonight,88,73,2,1961-01-07
74,Thelma Carpenter,"Yes, I'm Lonesome Tonight",85,74,2,1961-01-07
75,Ben E. King,First Taste Of Love,90,75,2,1961-01-07
76,Patti Page,Don't Read The Letter,95,76,2,1961-01-07
77,The Viscounts,Wabash Blues,89,77,6,1961-01-07
78,Dodie Stevens,"Yes, I'm Lonesome Tonight",98,78,2,1961-01-07
79,Ricky Nelson,Milk Cow Blues,81,79,2,1961-01-07
80,H.B. Barnum,Lost Love,-,80,1,1961-01-07
81,The String-A-Longs,Wheels,-,81,1,1961-01-07
82,Jimmy Charles,The Age For Love,-,82,5,1961-01-07
83,Ella Johnson With Buddy Johnson,I Don't Want Nobody (To Have My Love But You),96,83,2,1961-01-07
84,Ronnie Savoy,And The Heavens Cried,-,84,1,1961-01-07
85,Dinah Washington,We Have Love,76,76,3,1961-01-07
86,Nat King Cole,If I Knew,91,86,2,1961-01-07
87,The Platters,If I Didn't Care,-,87,1,1961-01-07
88,Jimmy Clanton,What Am I Gonna Do,-,88,1,1961-01-07
89,Jack Scott,Is There Something On Your Mind,-,89,1,1961-01-07
90,Damita Jo,I'll Save The Last Dance For You,41,22,12,1961-01-07
91,Cleveland Crochet and Band,Sugar Bee,99,91,2,1961-01-07
92,Ramrods,(Ghost) Riders In The Sky,-,92,1,1961-01-07
93,Johnny Cash With The Gene Lowery Singers,Oh Lonesome Me,97,93,2,1961-01-07
94,Ronnie Love And His Orchestra,Chills And Fever,-,94,1,1961-01-07
95,Johnny Tillotson,Jimmy's Girl,-,95,1,1961-01-07
96,Buzz Clifford,Baby Sittin' Boogie,-,96,1,1961-01-07
97,Freddy King,You've Got To Love Her With A Feeling,-,97,1,1961-01-07
98,Freddy Cannon,Muskrat Ramble,-,98,1,1961-01-07
99,Hank Snow,"Rockin', Rollin' Ocean",-,87,4,1961-01-07
100,Etta & Harvey,Spoonful,78,78,3,1961-01-07
1,Bert Kaempfert And His Orchestra,Wonderland By Night,1,1,10,1961-01-14
2,Elvis Presley With The Jordanaires,Are You Lonesome To-night?,2,1,10,1961-01-14
3,Ferrante & Teicher,Exodus,3,3,10,1961-01-14
4,The Shirelles,Will You Love Me Tomorrow,5,4,9,1961-01-14
5,Lawrence Welk And His Orchestra,Calcutta,13,5,6,1961-01-14
6,Rosie And The Originals,Angel Baby,7,6,6,1961-01-14
7,Bobby Vee,Rubber Ball,6,6,8,1961-01-14
8,Floyd Cramer,Last Date,4,2,15,1961-01-14
9,Ray Peterson,"Corinna, Corinna",9,9,9,1961-01-14
10,Johnny Horton,North To Alaska,8,4,18,1961-01-14
11,Kathy Young With The Innocents,A Thousand Stars,11,3,13,1961-01-14
12,"The Miracles (featuring Bill ""Smokey"" Robinson)",Shop Around,19,12,6,1961-01-14
13,Johnny Burnette,You're Sixteen,10,8,12,1961-01-14
14,Neil Sedaka,Calendar Girl,23,14,5,1961-01-14
15,Louis Prima,Wonderland By Night,15,15,10,1961-01-14
16,Lolita,Sailor (Your Home Is The Sea),16,5,13,1961-01-14
17,Connie Francis,Many Tears Ago,12,7,11,1961-01-14
18,Jerry Butler,He Will Break Your Heart,14,7,12,1961-01-14
19,Dion,Lonely Teenager,17,12,14,1961-01-14
20,Anita Bryant,Wonderland By Night,18,18,7,1961-01-14
21,The Shells,Baby Oh Baby,22,21,5,1961-01-14
22,Bill Black's Combo,Blue Tango,21,16,8,1961-01-14
23,Ferlin Husky,Wings Of A Dove,20,20,8,1961-01-14
24,The Drifters,I Count The Tears,30,24,5,1961-01-14
25,The Chimes,Once In Awhile,41,25,12,1961-01-14
26,Brenda Lee,Emotions,48,26,3,1961-01-14
27,Ricky Nelson,You Are The Only One,25,25,4,1961-01-14
28,The Innocents,Gee Whiz,34,28,9,1961-01-14
29,Jackie Wilson,My Empty Arms,60,29,2,1961-01-14
30,Roy Orbison,I'm Hurtin',27,27,6,1961-01-14
31,Buddy Knox,Lovey Dovey,36,31,5,1961-01-14
32,Fats Domino,My Girl Josephine,29,14,13,1961-01-14
33,The Ventures,Perfidia,24,15,12,1961-01-14
34,Skeeter Davis,My Last Date (With You),45,34,6,1961-01-14
35,Hank Ballard And The Midnighters,The Hoochi Coochi Coo,43,35,7,1961-01-14
36,Bobby Rydell,Sway,26,14,11,1961-01-14
37,Elvis Presley With The Jordanaires,I Gotta Know,32,20,10,1961-01-14
38,Duane Eddy His Twangy Guitar And The Rebels,Pepe,42,38,5,1961-01-14
39,Conway Twitty,C'est Si Bon (It's So Good),57,39,3,1961-01-14
40,Al Caiola And His Orchestra,The Magnificent Seven,44,40,7,1961-01-14
41,Mantovani & His Orch.,Main Theme from Exodus (Ari's Theme),53,41,9,1961-01-14
42,Jerry Wallace,There She Goes,40,40,4,1961-01-14
43,Donnie Brooks,Doll House,37,31,8,1961-01-14
44,Maurice Williams & The Zodiacs,Stay,35,1,16,1961-01-14
45,Joni James,My Last Date (With You),55,45,5,1961-01-14
46,The Capris,There's A Moon Out Tonight,73,46,3,1961-01-14
47,Johnny Tillotson,Poetry In Motion,31,2,15,1961-01-14
48,The String-A-Longs,Wheels,81,48,2,1961-01-14
49,Sam Cooke,Sad Mood,38,29,7,1961-01-14
50,Ray Charles,Ruby,28,28,9,1961-01-14
51,LaVern Baker,Bumble Bee,49,46,10,1961-01-14
52,Frank Gari,Utopia,63,52,5,1961-01-14
53,Frankie Avalon,A Perfect Love,47,47,6,1961-01-14
54,Maxine Brown,All In My Mind,66,54,3,1961-01-14
55,James Booker,Gonzo,52,43,11,1961-01-14
56,Jackie Wilson,Alone At Last,39,8,15,1961-01-14
57,Frankie Avalon,The Puppet Song,61,56,6,1961-01-14
58,Marv Johnson,Happy Days,62,58,6,1961-01-14
59,Ben E. King,Spanish Harlem,72,59,3,1961-01-14
60,Lenny Miles,"Don't Believe Him, Donna",67,60,3,1961-01-14
61,Shelby Flint,Angel On My Shoulder,70,61,4,1961-01-14
62,Lawrence Welk And His Orchestra,Last Date,58,21,10,1961-01-14
63,Jeanne Black,"Oh, How I Miss You Tonight",65,63,4,1961-01-14
64,Andy Williams,You Don't Want My Love,64,64,6,1961-01-14
65,Patti Page,Don't Read The Letter,76,65,3,1961-01-14
66,Jerry Murad's Harmonicats,Cherry Pink And Apple Blossom White,56,56,4,1961-01-14
67,Thelma Carpenter,"Yes, I'm Lonesome Tonight",74,67,3,1961-01-14
68,Little Willie John,Walk Slow,59,48,8,1961-01-14
69,Ben E. King,First Taste Of Love,75,69,3,1961-01-14
70,H.B. Barnum,Lost Love,80,70,2,1961-01-14
71,The Flamingos,Your Other Love,54,54,5,1961-01-14
72,Connie Francis,No One,-,72,1,1961-01-14
73,Jimmy Clanton,What Am I Gonna Do,88,73,2,1961-01-14
74,Dodie Stevens,"Yes, I'm Lonesome Tonight",78,74,3,1961-01-14
75,Etta James,At Last,-,75,1,1961-01-14
76,Mickey & Sylvia,What Would I Do,71,71,3,1961-01-14
77,Buzz Clifford,Baby Sittin' Boogie,96,77,2,1961-01-14
78,Ella Johnson With Buddy Johnson,I Don't Want Nobody (To Have My Love But You),83,78,3,1961-01-14
79,The Platters,If I Didn't Care,87,79,2,1961-01-14
80,Ricky Nelson,Milk Cow Blues,79,79,3,1961-01-14
81,Jimmy Charles,The Age For Love,82,81,6,1961-01-14
82,The Olympics,Dance By The Light Of The Moon,50,47,7,1961-01-14
83,Titus Turner,Sound-Off,-,83,1,1961-01-14
84,Ramrods,(Ghost) Riders In The Sky,92,84,2,1961-01-14
85,Cleveland Crochet and Band,Sugar Bee,91,85,3,1961-01-14
86,Ronnie Love And His Orchestra,Chills And Fever,94,86,2,1961-01-14
87,The Royaltones,Flamingo Express,-,87,1,1961-01-14
88,The Viscounts,Wabash Blues,77,77,7,1961-01-14
89,Paul Anka,The Story Of My Love,-,89,1,1961-01-14
90,Connie Francis,Where The Boys Are,-,90,1,1961-01-14
91,Freddy Cannon,Muskrat Ramble,98,91,2,1961-01-14
92,Johnny Tillotson,Jimmy's Girl,95,92,2,1961-01-14
93,Freddy King,You've Got To Love Her With A Feeling,97,93,2,1961-01-14
94,Brook Benton,Fools Rush In (Where Angels Fear To Tread),51,24,10,1961-01-14
95,Ray Charles and his Orchestra,Them That Got,-,95,1,1961-01-14
96,Ronnie Savoy,And The Heavens Cried,84,84,2,1961-01-14
97,U.S. Bonds,New Orleans,33,6,14,1961-01-14
98,Van Dykes,Gift Of Love,-,98,1,1961-01-14
99,Etta Jones,When I Fall In Love,-,99,1,1961-01-14
100,Maurice Williams & The Zodiacs,I Remember,-,100,1,1961-01-14
1,Bert Kaempfert And His Orchestra,Wonderland By Night,1,1,11,1961-01-21
2,Ferrante & Teicher,Exodus,3,2,11,1961-01-21
3,Lawrence Welk And His Orchestra,Calcutta,5,3,7,1961-01-21
4,The Shirelles,Will You Love Me Tomorrow,4,4,10,1961-01-21
5,Rosie And The Originals,Angel Baby,6,5,7,1961-01-21
6,Elvis Presley With The Jordanaires,Are You Lonesome To-night?,2,1,11,1961-01-21
7,"The Miracles (featuring Bill ""Smokey"" Robinson)",Shop Around,12,7,7,1961-01-21
8,Neil Sedaka,Calendar Girl,14,8,6,1961-01-21
9,Bobby Vee,Rubber Ball,7,6,9,1961-01-21
10,Ray Peterson,"Corinna, Corinna",9,9,10,1961-01-21
11,Floyd Cramer,Last Date,8,2,16,1961-01-21
12,Johnny Horton,North To Alaska,10,4,19,1961-01-21
13,Brenda Lee,Emotions,26,13,4,1961-01-21
14,The Chimes,Once In Awhile,25,14,13,1961-01-21
15,Kathy Young With The Innocents,A Thousand Stars,11,3,14,1961-01-21
16,Ferlin Husky,Wings Of A Dove,23,16,9,1961-01-21
17,Jackie Wilson,My Empty Arms,29,17,3,1961-01-21
18,Lolita,Sailor (Your Home Is The Sea),16,5,14,1961-01-21
19,Louis Prima,Wonderland By Night,15,15,11,1961-01-21
20,Johnny Burnette,You're Sixteen,13,8,13,1961-01-21
21,Jerry Butler,He Will Break Your Heart,18,7,13,1961-01-21
22,The Drifters,I Count The Tears,24,22,6,1961-01-21
23,Dion,Lonely Teenager,19,12,15,1961-01-21
24,The Shells,Baby Oh Baby,21,21,6,1961-01-21
25,Buddy Knox,Lovey Dovey,31,25,6,1961-01-21
26,Skeeter Davis,My Last Date (With You),34,26,7,1961-01-21
27,Anita Bryant,Wonderland By Night,20,18,8,1961-01-21
28,Fats Domino,My Girl Josephine,32,14,14,1961-01-21
29,Duane Eddy His Twangy Guitar And The Rebels,Pepe,38,29,6,1961-01-21
30,Hank Ballard And The Midnighters,The Hoochi Coochi Coo,35,30,8,1961-01-21
31,Mantovani & His Orch.,Main Theme from Exodus (Ari's Theme),41,31,10,1961-01-21
32,Conway Twitty,C'est Si Bon (It's So Good),39,32,4,1961-01-21
33,Ricky Nelson,You Are The Only One,27,25,5,1961-01-21
34,The String-A-Longs,Wheels,48,34,3,1961-01-21
35,Al Caiola And His Orchestra,The Magnificent Seven,40,35,8,1961-01-21
36,The Capris,There's A Moon Out Tonight,46,36,4,1961-01-21
37,Connie Francis,Many Tears Ago,17,7,12,1961-01-21
38,Joni James,My Last Date (With You),45,38,6,1961-01-21
39,The Innocents,Gee Whiz,28,28,10,1961-01-21
40,Bill Black's Combo,Blue Tango,22,16,9,1961-01-21
41,Jerry Wallace,There She Goes,42,40,5,1961-01-21
42,Connie Francis,Where The Boys Are,90,42,2,1961-01-21
43,Elvis Presley With The Jordanaires,I Gotta Know,37,20,11,1961-01-21
44,Frank Gari,Utopia,52,44,6,1961-01-21
45,Ben E. King,Spanish Harlem,59,45,4,1961-01-21
46,Roy Orbison,I'm Hurtin',30,27,7,1961-01-21
47,Maxine Brown,All In My Mind,54,47,4,1961-01-21
48,Donnie Brooks,Doll House,43,31,9,1961-01-21
49,Chubby Checker,Pony Time,-,49,1,1961-01-21
50,The Platters,If I Didn't Care,79,50,3,1961-01-21
51,Lenny Miles,"Don't Believe Him, Donna",60,51,4,1961-01-21
52,LaVern Baker,Bumble Bee,51,46,11,1961-01-21
53,Bobby Rydell,Good Time Baby,-,53,1,1961-01-21
54,The Ventures,Perfidia,33,15,13,1961-01-21
55,Buzz Clifford,Baby Sittin' Boogie,77,55,3,1961-01-21
56,Jimmy Clanton,What Am I Gonna Do,73,56,3,1961-01-21
57,Shelby Flint,Angel On My Shoulder,61,57,5,1961-01-21
58,Thelma Carpenter,"Yes, I'm Lonesome Tonight",67,58,4,1961-01-21
59,Maurice Williams & The Zodiacs,Stay,44,1,17,1961-01-21
60,Jackie Wilson,The Tear Of The Year,-,60,1,1961-01-21
61,Ben E. King,First Taste Of Love,69,61,4,1961-01-21
62,H.B. Barnum,Lost Love,70,62,3,1961-01-21
63,Dodie Stevens,"Yes, I'm Lonesome Tonight",74,63,4,1961-01-21
64,Etta James,At Last,75,64,2,1961-01-21
65,Freddy Cannon,Muskrat Ramble,91,65,3,1961-01-21
66,Connie Francis,No One,72,66,2,1961-01-21
67,Paul Anka,The Story Of My Love,89,67,2,1961-01-21
68,The Shirelles,Dedicated To The One I Love,-,68,5,1961-01-21
69,Jimmy Charles,The Age For Love,81,69,7,1961-01-21
70,Patti Page,Don't Read The Letter,65,65,4,1961-01-21
71,Marv Johnson,Happy Days,58,58,7,1961-01-21
72,Ronnie Love And His Orchestra,Chills And Fever,86,72,3,1961-01-21
73,Mickey & Sylvia,What Would I Do,76,71,4,1961-01-21
74,Johnny Tillotson,Jimmy's Girl,92,74,3,1961-01-21
75,Lawrence Welk And His Orchestra,Last Date,62,21,11,1961-01-21
76,Sam Cooke,Sad Mood,49,29,8,1961-01-21
77,Titus Turner,Sound-Off,83,77,2,1961-01-21
78,Fats Domino,What A Price,-,78,1,1961-01-21
79,Little Willie John,Leave My Kitten Alone,-,60,10,1961-01-21
80,Cleveland Crochet and Band,Sugar Bee,85,80,4,1961-01-21
81,Ramrods,(Ghost) Riders In The Sky,84,81,3,1961-01-21
82,The Royaltones,Flamingo Express,87,82,2,1961-01-21
83,Fats Domino,Ain't That Just Like A Woman,-,83,1,1961-01-21
84,Etta Jones,When I Fall In Love,99,84,2,1961-01-21
85,Ray Charles and his Orchestra,Them That Got,95,85,2,1961-01-21
86,Maurice Williams & The Zodiacs,I Remember,100,86,2,1961-01-21
87,The Goodtimers,Pony Time,-,87,1,1961-01-21
88,"The ""5"" Royales",Dedicated To The One I Love,-,88,1,1961-01-21
89,Andy Williams,You Don't Want My Love,64,64,7,1961-01-21
90,Pat Boone,The Exodus Song (This Land Is Mine),-,90,1,1961-01-21
91,Van Dykes,Gift Of Love,98,91,2,1961-01-21
92,Nina Simone,Trouble In Mind,-,92,1,1961-01-21
93,The Ventures,Ram-Bunk-Shush,-,93,1,1961-01-21
94,Jorgen Ingmann & His Guitar,Apache,-,94,1,1961-01-21
95,Mello-Kings,"Tonite, Tonite",-,95,1,1961-01-21
96,Frankie Avalon,The Puppet Song,57,56,7,1961-01-21
97,Jeanne Black,"Oh, How I Miss You Tonight",63,63,5,1961-01-21
98,Paul Dino,Ginnie Bell,-,98,1,1961-01-21
99,The Five Satins,In The Still Of The Nite,-,81,5,1961-01-21
100,The Sevilles,Charlena,-,100,1,1961-01-21
1,The Shirelles,Will You Love Me Tomorrow,4,1,11,1961-01-28
2,Lawrence Welk And His Orchestra,Calcutta,3,2,8,1961-01-28
3,Ferrante & Teicher,Exodus,2,2,12,1961-01-28
4,Bert Kaempfert And His Orchestra,Wonderland By Night,1,1,12,1961-01-28
5,"The Miracles (featuring Bill ""Smokey"" Robinson)",Shop Around,7,5,8,1961-01-28
6,Rosie And The Originals,Angel Baby,5,5,8,1961-01-28
7,Neil Sedaka,Calendar Girl,8,7,7,1961-01-28
8,Brenda Lee,Emotions,13,8,5,1961-01-28
9,Bobby Vee,Rubber Ball,9,6,10,1961-01-28
10,Elvis Presley With The Jordanaires,Are You Lonesome To-night?,6,1,12,1961-01-28
11,Ray Peterson,"Corinna, Corinna",10,9,11,1961-01-28
12,The Chimes,Once In Awhile,14,12,14,1961-01-28
13,Johnny Horton,North To Alaska,12,4,20,1961-01-28
14,Floyd Cramer,Last Date,11,2,17,1961-01-28
15,Jackie Wilson,My Empty Arms,17,15,4,1961-01-28
16,Ferlin Husky,Wings Of A Dove,16,16,10,1961-01-28
17,The Drifters,I Count The Tears,22,17,7,1961-01-28
18,Kathy Young With The Innocents,A Thousand Stars,15,3,15,1961-01-28
19,Lolita,Sailor (Your Home Is The Sea),18,5,15,1961-01-28
20,Duane Eddy His Twangy Guitar And The Rebels,Pepe,29,20,7,1961-01-28
21,The Capris,There's A Moon Out Tonight,36,21,5,1961-01-28
22,The String-A-Longs,Wheels,34,22,4,1961-01-28
23,Hank Ballard And The Midnighters,The Hoochi Coochi Coo,30,23,9,1961-01-28
24,Johnny Burnette,You're Sixteen,20,8,14,1961-01-28
25,Conway Twitty,C'est Si Bon (It's So Good),32,25,5,1961-01-28
26,Jerry Wallace,There She Goes,41,26,6,1961-01-28
27,Jerry Butler,He Will Break Your Heart,21,7,14,1961-01-28
28,Louis Prima,Wonderland By Night,19,15,12,1961-01-28
29,The Shells,Baby Oh Baby,24,21,7,1961-01-28
30,Connie Francis,Where The Boys Are,42,30,3,1961-01-28
31,Chubby Checker,Pony Time,49,31,2,1961-01-28
32,Anita Bryant,Wonderland By Night,27,18,9,1961-01-28
33,Maxine Brown,All In My Mind,47,33,5,1961-01-28
34,Buzz Clifford,Baby Sittin' Boogie,55,34,4,1961-01-28
35,Ben E. King,Spanish Harlem,45,34,5,1961-01-28
36,Buddy Knox,Lovey Dovey,25,25,7,1961-01-28
37,Mantovani & His Orch.,Main Theme from Exodus (Ari's Theme),31,31,11,1961-01-28
38,Ricky Nelson,You Are The Only One,33,25,6,1961-01-28
39,Al Caiola And His Orchestra,The Magnificent Seven,35,35,9,1961-01-28
40,The Platters,If I Didn't Care,50,40,4,1961-01-28
41,Lenny Miles,"Don't Believe Him, Donna",51,41,5,1961-01-28
42,Bobby Rydell,Good Time Baby,53,42,2,1961-01-28
43,Brenda Lee,I'm Learning About Love,-,43,1,1961-01-28
44,Jackie Wilson,The Tear Of The Year,60,44,2,1961-01-28
45,Frank Gari,Utopia,44,44,7,1961-01-28
46,Paul Anka,The Story Of My Love,67,46,3,1961-01-28
47,The Shirelles,Dedicated To The One I Love,68,47,6,1961-01-28
48,Connie Francis,Many Tears Ago,37,7,13,1961-01-28
49,Etta James,At Last,64,49,3,1961-01-28
50,Jimmy Clanton,What Am I Gonna Do,56,50,4,1961-01-28
51,Connie Francis,No One,66,51,3,1961-01-28
52,Fats Domino,What A Price,78,52,2,1961-01-28
53,Shelby Flint,Angel On My Shoulder,57,53,6,1961-01-28
54,Ben E. King,First Taste Of Love,61,54,5,1961-01-28
55,Thelma Carpenter,"Yes, I'm Lonesome Tonight",58,55,5,1961-01-28
56,Freddy Cannon,Muskrat Ramble,65,56,4,1961-01-28
57,H.B. Barnum,Lost Love,62,57,4,1961-01-28
58,Donnie Brooks,Doll House,48,31,10,1961-01-28
59,Fats Domino,Ain't That Just Like A Woman,83,59,2,1961-01-28
60,Dodie Stevens,"Yes, I'm Lonesome Tonight",63,60,5,1961-01-28
61,Maurice Williams & The Zodiacs,Stay,59,1,18,1961-01-28
62,Roy Hamilton,You Can Have Her,-,62,1,1961-01-28
63,Ray Charles and his Orchestra,Them That Got,85,63,3,1961-01-28
64,Mickey & Sylvia,What Would I Do,73,64,5,1961-01-28
65,Dion,Lonely Teenager,23,12,16,1961-01-28
66,Jimmy Charles,The Age For Love,69,66,8,1961-01-28
67,The Everly Brothers,Ebony Eyes,-,67,1,1961-01-28
68,Ramrods,(Ghost) Riders In The Sky,81,68,4,1961-01-28
69,Little Willie John,Leave My Kitten Alone,79,60,11,1961-01-28
70,Skeeter Davis,My Last Date (With You),26,26,8,1961-01-28
71,Johnny Tillotson,Jimmy's Girl,74,71,4,1961-01-28
72,Marty Robbins,Don't Worry,-,72,1,1961-01-28
73,The Ventures,Ram-Bunk-Shush,93,73,2,1961-01-28
74,Bill Black's Combo,Blue Tango,40,16,10,1961-01-28
75,The Innocents,Gee Whiz,39,28,11,1961-01-28
76,Roy Orbison,I'm Hurtin',46,27,8,1961-01-28
77,Gene Pitney,(I Wanna) Love My Life Away,-,77,1,1961-01-28
78,Jimmy Reed,Close Together,-,78,1,1961-01-28
79,Titus Turner,Sound-Off,77,77,3,1961-01-28
80,Etta Jones,When I Fall In Love,84,80,3,1961-01-28
81,Jerry Murad's Harmonicats,Cherry Pink And Apple Blossom White,-,56,5,1961-01-28
82,Pat Boone,The Exodus Song (This Land Is Mine),90,82,2,1961-01-28
83,Jorgen Ingmann & His Guitar,Apache,94,83,2,1961-01-28
84,The Olympics,Dance By The Light Of The Moon,-,47,8,1961-01-28
85,"The ""5"" Royales",Dedicated To The One I Love,88,85,2,1961-01-28
86,Johnny Preston,Leave My Kitten Alone,-,86,1,1961-01-28
87,The Goodtimers,Pony Time,87,87,2,1961-01-28
88,Joni James,My Last Date (With You),38,38,7,1961-01-28
89,Maurice Williams & The Zodiacs,I Remember,86,86,3,1961-01-28
90,Paul Dino,Ginnie Bell,98,90,2,1961-01-28
91,Cleveland Crochet and Band,Sugar Bee,80,80,5,1961-01-28
92,Ronnie Love And His Orchestra,Chills And Fever,72,72,4,1961-01-28
93,Nina Simone,Trouble In Mind,92,92,2,1961-01-28
94,Fats Domino,My Girl Josephine,28,14,15,1961-01-28
95,The Sevilles,Charlena,100,95,2,1961-01-28
96,Carla Thomas,Gee Whiz (Look At His Eyes),-,96,1,1961-01-28
97,The Royaltones,Flamingo Express,82,82,3,1961-01-28
98,Bill Doggett,Honky Tonk (Part 2),-,98,1,1961-01-28
99,Mary Wells,Bye Bye Baby,-,99,1,1961-01-28
100,The Coasters,Wait A Minute,-,100,1,1961-01-28
1,The Shirelles,Will You Love Me Tomorrow,1,1,12,1961-02-04
2,Lawrence Welk And His Orchestra,Calcutta,2,2,9,1961-02-04
3,Ferrante & Teicher,Exodus,3,2,13,1961-02-04
4,"The Miracles (featuring Bill ""Smokey"" Robinson)",Shop Around,5,4,9,1961-02-04
5,Neil Sedaka,Calendar Girl,7,5,8,1961-02-04
6,Bert Kaempfert And His Orchestra,Wonderland By Night,4,1,13,1961-02-04
7,Rosie And The Originals,Angel Baby,6,5,9,1961-02-04
8,Brenda Lee,Emotions,8,8,6,1961-02-04
9,Jackie Wilson,My Empty Arms,15,9,5,1961-02-04
10,Bobby Vee,Rubber Ball,9,6,11,1961-02-04
11,Elvis Presley With The Jordanaires,Are You Lonesome To-night?,10,1,13,1961-02-04
12,The Chimes,Once In Awhile,12,12,15,1961-02-04
13,Ferlin Husky,Wings Of A Dove,16,13,11,1961-02-04
14,Ray Peterson,"Corinna, Corinna",11,9,12,1961-02-04
15,Chubby Checker,Pony Time,31,15,3,1961-02-04
