rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
5,Bobby Rydell,Forget Him,5,5,10,1964-01-11
6,Lenny Welch,Since I Fell For You,4,4,12,1964-01-11
7,The Trashmen,Surfin' Bird,13,7,6,1964-01-11
8,Shirley Ellis,The Nitty Gritty,9,8,9,1964-01-11
9,Johnny Tillotson,Talk Back Trembling Lips,7,7,10,1964-01-11
10,Joey Powers,Midnight Mary,10,10,10,1964-01-11
11,Martha & The Vandellas,Quicksand,8,8,8,1964-01-11
12,Brenda Lee,As Usual,14,12,5,1964-01-11
13,Jan & Dean,Drag City,17,13,6,1964-01-11
14,Jack Jones,Wives And Lovers,15,14,11,1964-01-11
15,Roy Orbison,Pretty Paper,16,15,5,1964-01-11
16,Nino Tempo & April Stevens,Whispering,19,16,4,1964-01-11
17,The Caravelles,You Don't Have To Be A Baby To Cry,11,3,11,1964-01-11
18,Dion Di Muci,Drip Drop,12,6,9,1964-01-11
19,The Rip Chords,Hey Little Cobra,35,19,5,1964-01-11
20,The Marketts,Out Of Limits,33,20,6,1964-01-11
21,Ray Charles,That Lucky Old Sun,26,21,6,1964-01-11
22,Dionne Warwick,Anyone Who Had A Heart,32,22,6,1964-01-11
23,The Supremes,When The Lovelight Starts Shining Through His Eyes,28,23,7,1964-01-11
24,Marvin Gaye,Can I Get A Witness,24,22,13,1964-01-11
25,The Tymes,Somewhere,31,25,6,1964-01-11
26,Garnet Mimms & The Enchanters,For Your Precious Love,29,26,8,1964-01-11
27,Rick Nelson,For You,41,27,3,1964-01-11
28,Chubby Checker,Loddy Lo,22,12,11,1964-01-11
29,Trini Lopez,Kansas City,23,23,9,1964-01-11
30,Jimmy Gilmer And The Fireballs,Daisy Petal Pickin',40,30,5,1964-01-11
31,Major Lance,"Um, Um, Um, Um, Um, Um",58,31,2,1964-01-11
32,The Ronettes,"Baby, I Love You",42,32,4,1964-01-11
33,Chubby Checker,Hooka Tooka,44,33,6,1964-01-11
34,Jerry Butler,Need To Belong,34,34,8,1964-01-11
35,The Miracles,I Gotta Dance To Keep From Crying,39,35,8,1964-01-11
36,Dick and DeeDee,Turn Around,27,27,8,1964-01-11
37,Lesley Gore,You Don't Own Me,49,37,3,1964-01-11
38,The Beach Boys,Be True To Your School,18,6,11,1964-01-11
39,Dale & Grace,I'm Leaving It Up To You,21,1,15,1964-01-11
40,The Secrets,The Boy Next Door,20,18,10,1964-01-11
41,Tommy Roe,Everybody,25,3,14,1964-01-11
42,Dean And Jean,Tra La La La Suzy,45,40,11,1964-01-11
43,The Cookies,Girls Grow Up Faster Than Boys,48,43,7,1964-01-11
44,The Beach Boys,In My Room,37,23,11,1964-01-11
45,The Chiffons,I Have A Boyfriend,36,36,9,1964-01-11
46,The Chad Mitchell Trio,The Marvelous Toy,47,46,7,1964-01-11
47,Cliff Richard,It's All In The Game,56,47,6,1964-01-11
48,"Peter, Paul & Mary",Stewball,38,35,7,1964-01-11
49,The Duprees featuring Joey Vann,Have You Heard,30,18,10,1964-01-11
50,Garnet Mimms & The Enchanters,Baby Don't You Weep,46,30,9,1964-01-11
51,The Tams,What Kind Of Fool (Do You Think I Am),62,51,5,1964-01-11
52,Steve & Eydie,I Can't Stop Talking About You,55,52,4,1964-01-11
53,Henry Mancini And His Orchestra,Charade,61,53,6,1964-01-11
54,Mary Wells,What's Easy For Two Is So Hard For One,60,54,8,1964-01-11
55,The Orlons,Bon-Doo-Wah,63,55,5,1964-01-11
56,Connie Francis,In The Summer Of His Years,69,56,3,1964-01-11
57,The Marvelettes,As Long As I Know He's Mine,51,47,10,1964-01-11
58,Murry Kellum,Long Tall Texan,53,51,10,1964-01-11
59,The Baja Marimba Band,Comin' In The Back Door,67,59,4,1964-01-11
60,Rick Nelson,Today's Teardrops,57,57,7,1964-01-11
61,The Girlfriends,"My One And Only, Jimmy Boy",68,61,3,1964-01-11
62,Tony Bennett,The Little Boy,72,62,4,1964-01-11
63,Brooks O'Dell,Watch Your Step,66,63,5,1964-01-11
64,The Raindrops,That Boy John,64,64,7,1964-01-11
65,Andy Williams,A Fool Never Learns,-,65,1,1964-01-11
66,Burl Ives,True Love Goes On And On,71,66,3,1964-01-11
67,Dale Ward,Letter From Sherry,74,67,3,1964-01-11
68,Ginny Arnell,Dumb Head,70,68,8,1964-01-11
69,Anna King,If Somebody Told You,77,69,2,1964-01-11
70,Bob And Earl,Harlem Shuffle,83,70,4,1964-01-11
71,Frank Ifield,Please,75,71,5,1964-01-11
72,Patti LaBelle And The Blue Belles,You'll Never Walk Alone,82,72,2,1964-01-11
73,Barbara Lewis,Snap Your Fingers,81,73,3,1964-01-11
74,Fats Domino,Who Cares,87,74,2,1964-01-11
75,Sammy Davis Jr.,The Shelter Of Your Arms,88,75,6,1964-01-11
76,Jimmy Velvet,We Belong Together,80,76,5,1964-01-11
77,The Shirelles,Tonight You're Gonna Fall In Love With Me,-,77,1,1964-01-11
78,Al (He's the King) Hirt,Java,96,78,2,1964-01-11
79,Gloria Lynne,I Wish You Love,-,79,1,1964-01-11
80,Jay & The Americans,Come Dance With Me,76,76,7,1964-01-11
81,Betty Everett,You're No Good,89,58,7,1964-01-11
82,Little Johnny Taylor,Since I Found A New Love,85,82,2,1964-01-11
83,Bobby Goldsboro,See The Funny Little Clown,-,83,1,1964-01-11
84,Barbara Lewis,Puppy Love,-,84,1,1964-01-11
85,Paul Petersen,The Cheer Leader,78,78,7,1964-01-11
86,The Cascades,For Your Sweet Love,86,86,3,1964-01-11
87,Lloyd Price,Billie Baby,-,87,1,1964-01-11
88,The Crescents Featuring Chiyo,Pink Dominos,91,88,3,1964-01-11
89,The Exciters,Do-Wah-Diddy,90,89,2,1964-01-11
90,Otis Redding,Pain In My Heart,94,78,6,1964-01-11
91,Bobby Bland,The Feeling Is Gone,92,91,3,1964-01-11
92,Betty Harris,His Kiss,93,92,2,1964-01-11
93,Clyde McPhatter,Deep In The Heart Of Harlem,95,93,2,1964-01-11
94,Gene Thomas,Baby's Gone,84,84,5,1964-01-11
95,Pete Seeger,Little Boxes,-,95,1,1964-01-11
96,Johnny Crawford,Judy Loves Me,-,96,1,1964-01-11
97,Duane Eddy,The Son Of Rebel Rouser,100,97,2,1964-01-11
98,The Pixies Three,Cold Cold Winter,79,79,5,1964-01-11
99,Maxine Brown,Coming Back To You,99,99,2,1964-01-11
100,The Sapphires,Who Do You Love,-,100,1,1964-01-11
1,Bobby Vinton,There! I've Said It Again,1,1,8,1964-01-18
2,The Kingsmen,Louie Louie,2,2,11,1964-01-18
3,The Murmaids,Popsicles And Icicles,3,3,9,1964-01-18
4,Bobby Rydell,Forget Him,5,4,11,1964-01-18
5,The Trashmen,Surfin' Bird,7,5,7,1964-01-18
6,The Singing Nun (Soeur Sourire),Dominique,4,1,11,1964-01-18
7,The Rip Chords,Hey Little Cobra,19,7,6,1964-01-18
8,Shirley Ellis,The Nitty Gritty,8,8,10,1964-01-18
9,The Marketts,Out Of Limits,20,9,7,1964-01-18
10,Jan & Dean,Drag City,13,10,7,1964-01-18
11,Nino Tempo & April Stevens,Whispering,16,11,5,1964-01-18
12,Brenda Lee,As Usual,12,12,6,1964-01-18
13,Lenny Welch,Since I Fell For You,6,4,13,1964-01-18
14,Major Lance,"Um, Um, Um, Um, Um, Um",31,14,3,1964-01-18
15,Joey Powers,Midnight Mary,10,10,11,1964-01-18
16,Johnny Tillotson,Talk Back Trembling Lips,9,7,11,1964-01-18
17,Dionne Warwick,Anyone Who Had A Heart,22,17,7,1964-01-18
18,Lesley Gore,You Don't Own Me,37,18,4,1964-01-18
19,Rick Nelson,For You,27,19,4,1964-01-18
20,Ray Charles,That Lucky Old Sun,21,20,7,1964-01-18
21,Martha & The Vandellas,Quicksand,11,8,9,1964-01-18
22,Jack Jones,Wives And Lovers,14,14,12,1964-01-18
23,Jimmy Gilmer And The Fireballs,Daisy Petal Pickin',30,23,6,1964-01-18
24,The Tymes,Somewhere,25,24,7,1964-01-18
25,The Supremes,When The Lovelight Starts Shining Through His Eyes,23,23,8,1964-01-18
26,Roy Orbison,Pretty Paper,15,15,6,1964-01-18
27,The Caravelles,You Don't Have To Be A Baby To Cry,17,3,12,1964-01-18
28,The Ronettes,"Baby, I Love You",32,28,5,1964-01-18
29,Dion Di Muci,Drip Drop,18,6,10,1964-01-18
30,Chubby Checker,Hooka Tooka,33,30,7,1964-01-18
31,Jerry Butler,Need To Belong,34,31,9,1964-01-18
32,Marvin Gaye,Can I Get A Witness,24,22,14,1964-01-18
33,Trini Lopez,Kansas City,29,23,10,1964-01-18
34,The Cookies,Girls Grow Up Faster Than Boys,43,34,8,1964-01-18
35,Dean And Jean,Tra La La La Suzy,42,35,12,1964-01-18
36,Chubby Checker,Loddy Lo,28,12,12,1964-01-18
37,Garnet Mimms & The Enchanters,For Your Precious Love,26,26,9,1964-01-18
38,The Miracles,I Gotta Dance To Keep From Crying,35,35,9,1964-01-18
39,The Tams,What Kind Of Fool (Do You Think I Am),51,39,6,1964-01-18
40,Cliff Richard,It's All In The Game,47,40,7,1964-01-18
41,Dick and DeeDee,Turn Around,36,27,9,1964-01-18
42,Henry Mancini And His Orchestra,Charade,53,42,7,1964-01-18
43,The Chad Mitchell Trio,The Marvelous Toy,46,43,8,1964-01-18
44,Steve & Eydie,I Can't Stop Talking About You,52,44,5,1964-01-18
45,The Beatles,I Want To Hold Your Hand,-,45,1,1964-01-18
46,The Beach Boys,Be True To Your School,38,6,12,1964-01-18
47,Mary Wells,What's Easy For Two Is So Hard For One,54,47,9,1964-01-18
48,Andy Williams,A Fool Never Learns,65,48,2,1964-01-18
49,Connie Francis,In The Summer Of His Years,56,49,4,1964-01-18
50,The Impressions,Talking About My Baby,-,50,1,1964-01-18
51,Dale Ward,Letter From Sherry,67,51,4,1964-01-18
52,The Chiffons,I Have A Boyfriend,45,36,10,1964-01-18
53,Al (He's the King) Hirt,Java,78,53,3,1964-01-18
54,Rick Nelson,Today's Teardrops,60,54,8,1964-01-18
55,The Baja Marimba Band,Comin' In The Back Door,59,55,5,1964-01-18
56,The Girlfriends,"My One And Only, Jimmy Boy",61,56,4,1964-01-18
57,The Orlons,Bon-Doo-Wah,55,55,6,1964-01-18
58,Tony Bennett,The Little Boy,62,58,5,1964-01-18
59,Ginny Arnell,Dumb Head,68,59,9,1964-01-18
60,Betty Everett,You're No Good,81,58,8,1964-01-18
61,Brooks O'Dell,Watch Your Step,63,61,6,1964-01-18
62,Murry Kellum,Long Tall Texan,58,51,11,1964-01-18
63,Bob And Earl,Harlem Shuffle,70,63,5,1964-01-18
64,The Marvelettes,As Long As I Know He's Mine,57,47,11,1964-01-18
65,Sammy Davis Jr.,The Shelter Of Your Arms,75,65,7,1964-01-18
66,Patti LaBelle And The Blue Belles,You'll Never Walk Alone,72,66,3,1964-01-18
67,Anna King,If Somebody Told You,69,67,3,1964-01-18
68,The Raindrops,That Boy John,64,64,8,1964-01-18
69,Burl Ives,True Love Goes On And On,66,66,4,1964-01-18
70,Otis Redding,Pain In My Heart,90,70,7,1964-01-18
71,Barbara Lewis,Snap Your Fingers,73,71,4,1964-01-18
72,Fats Domino,Who Cares,74,72,3,1964-01-18
73,Gloria Lynne,I Wish You Love,79,73,2,1964-01-18
74,The Shirelles,Tonight You're Gonna Fall In Love With Me,77,74,2,1964-01-18
75,Jimmy Velvet,We Belong Together,76,75,6,1964-01-18
76,Frank Ifield,Please,71,71,6,1964-01-18
77,The Crescents Featuring Chiyo,Pink Dominos,88,77,4,1964-01-18
78,Little Johnny Taylor,Since I Found A New Love,82,78,3,1964-01-18
79,The Exciters,Do-Wah-Diddy,89,79,3,1964-01-18
80,Bobby Goldsboro,See The Funny Little Clown,83,80,2,1964-01-18
81,Barbara Lewis,Puppy Love,84,81,2,1964-01-18
82,Tommy Roe,Come On,-,82,1,1964-01-18
83,Jay & The Americans,Come Dance With Me,80,76,8,1964-01-18
84,The Dixiebelles,"Southtown, U.S.A.",-,84,1,1964-01-18
85,Lloyd Price,Billie Baby,87,85,2,1964-01-18
86,Pete Seeger,Little Boxes,95,86,2,1964-01-18
87,Gene Pitney,That Girl Belongs To Yesterday,-,87,1,1964-01-18
88,Frank Sinatra,Stay With Me,-,88,1,1964-01-18
89,The Angels,Wow Wow Wee (He's The Boy For Me),-,89,1,1964-01-18
90,Clyde McPhatter,Deep In The Heart Of Harlem,93,90,3,1964-01-18
91,Betty Harris,His Kiss,92,91,3,1964-01-18
92,Lefty Frizzell,"Saginaw, Michigan",-,92,1,1964-01-18
93,Santo & Johnny,I'll Remember (In The Still Of The Night),-,93,1,1964-01-18
94,Hank Jacobs,So Far Away,-,94,1,1964-01-18
95,Johnny Crawford,Judy Loves Me,96,95,2,1964-01-18
96,The Pixies Three,442 Glenwood Avenue,-,96,1,1964-01-18
97,Jim and Monica,Slipin' And Slidin',-,97,1,1964-01-18
98,Tracey Dey,Here Comes The Boy,-,93,2,1964-01-18
99,The Sapphires,Who Do You Love,100,99,2,1964-01-18
100,Andy Williams,Charade,-,100,1,1964-01-18
1,Bobby Vinton,There! I've Said It Again,1,1,9,1964-01-25
2,The Kingsmen,Louie Louie,2,2,12,1964-01-25
3,The Beatles,I Want To Hold Your Hand,45,3,2,1964-01-25
4,The Trashmen,Surfin' Bird,5,4,8,1964-01-25
5,The Murmaids,Popsicles And Icicles,3,3,10,1964-01-25
6,The Marketts,Out Of Limits,9,6,8,1964-01-25
7,The Rip Chords,Hey Little Cobra,7,7,7,1964-01-25
8,Bobby Rydell,Forget Him,4,4,12,1964-01-25
9,Major Lance,"Um, Um, Um, Um, Um, Um",14,9,4,1964-01-25
10,Jan & Dean,Drag City,10,10,8,1964-01-25
11,Nino Tempo & April Stevens,Whispering,11,11,6,1964-01-25
12,Brenda Lee,As Usual,12,12,7,1964-01-25
13,Lesley Gore,You Don't Own Me,18,13,5,1964-01-25
14,Rick Nelson,For You,19,14,5,1964-01-25
15,The Singing Nun (Soeur Sourire),Dominique,6,1,12,1964-01-25
16,Dionne Warwick,Anyone Who Had A Heart,17,16,8,1964-01-25
17,Shirley Ellis,The Nitty Gritty,8,8,11,1964-01-25
18,Jimmy Gilmer And The Fireballs,Daisy Petal Pickin',23,18,7,1964-01-25
19,Lenny Welch,Since I Fell For You,13,4,14,1964-01-25
20,Ray Charles,That Lucky Old Sun,20,20,8,1964-01-25
21,The Tymes,Somewhere,24,21,8,1964-01-25
22,Martha & The Vandellas,Quicksand,21,8,10,1964-01-25
23,Joey Powers,Midnight Mary,15,10,12,1964-01-25
24,The Supremes,When The Lovelight Starts Shining Through His Eyes,25,23,9,1964-01-25
25,The Impressions,Talking About My Baby,50,25,2,1964-01-25
26,The Ronettes,"Baby, I Love You",28,26,6,1964-01-25
27,Chubby Checker,Hooka Tooka,30,27,8,1964-01-25
28,Jack Jones,Wives And Lovers,22,14,13,1964-01-25
29,Johnny Tillotson,Talk Back Trembling Lips,16,7,12,1964-01-25
30,Andy Williams,A Fool Never Learns,48,30,3,1964-01-25
31,The Caravelles,You Don't Have To Be A Baby To Cry,27,3,13,1964-01-25
32,Marvin Gaye,Can I Get A Witness,32,22,15,1964-01-25
33,The Tams,What Kind Of Fool (Do You Think I Am),39,33,7,1964-01-25
34,The Cookies,Girls Grow Up Faster Than Boys,34,34,9,1964-01-25
35,Jerry Butler,Need To Belong,31,31,10,1964-01-25
36,Al (He's the King) Hirt,Java,53,36,4,1964-01-25
37,Cliff Richard,It's All In The Game,40,37,8,1964-01-25
38,Mary Wells,What's Easy For Two Is So Hard For One,47,38,10,1964-01-25
39,Steve & Eydie,I Can't Stop Talking About You,44,39,6,1964-01-25
40,Henry Mancini And His Orchestra,Charade,42,40,8,1964-01-25
41,Dion Di Muci,Drip Drop,29,6,11,1964-01-25
42,The Miracles,I Gotta Dance To Keep From Crying,38,35,10,1964-01-25
43,Roy Orbison,Pretty Paper,26,15,7,1964-01-25
44,Dean And Jean,Tra La La La Suzy,35,35,13,1964-01-25
45,The Baja Marimba Band,Comin' In The Back Door,55,45,6,1964-01-25
46,Connie Francis,In The Summer Of His Years,49,46,5,1964-01-25
47,Chubby Checker,Loddy Lo,36,12,13,1964-01-25
48,Patti LaBelle And The Blue Belles,You'll Never Walk Alone,66,48,4,1964-01-25
49,Bob And Earl,Harlem Shuffle,63,49,6,1964-01-25
50,Sammy Davis Jr.,The Shelter Of Your Arms,65,50,8,1964-01-25
51,Betty Everett,You're No Good,60,51,9,1964-01-25
52,The Girlfriends,"My One And Only, Jimmy Boy",56,52,5,1964-01-25
53,The Chad Mitchell Trio,The Marvelous Toy,43,43,9,1964-01-25
54,Ginny Arnell,Dumb Head,59,54,10,1964-01-25
55,Tony Bennett,The Little Boy,58,55,6,1964-01-25
56,Dale Ward,Letter From Sherry,51,51,5,1964-01-25
57,Rick Nelson,Today's Teardrops,54,54,9,1964-01-25
58,The Marvelettes,As Long As I Know He's Mine,64,47,12,1964-01-25
59,Brooks O'Dell,Watch Your Step,61,59,7,1964-01-25
60,The Shirelles,Tonight You're Gonna Fall In Love With Me,74,60,3,1964-01-25
61,The Dixiebelles,"Southtown, U.S.A.",84,61,2,1964-01-25
62,Otis Redding,Pain In My Heart,70,62,8,1964-01-25
63,Fats Domino,Who Cares,72,63,4,1964-01-25
64,Tommy Roe,Come On,82,64,2,1964-01-25
65,Bobby Goldsboro,See The Funny Little Clown,80,65,3,1964-01-25
66,Dale & Grace,Stop And Think It Over,-,66,1,1964-01-25
67,Burl Ives,True Love Goes On And On,69,66,5,1964-01-25
68,Gloria Lynne,I Wish You Love,73,68,3,1964-01-25
69,The Beatles,She Loves You,-,69,1,1964-01-25
70,The Rivieras,California Sun,-,70,1,1964-01-25
71,Gene Pitney,That Girl Belongs To Yesterday,87,71,2,1964-01-25
72,Anna King,If Somebody Told You,67,67,4,1964-01-25
73,James Brown And The Famous Flames,Oh Baby Don't You Weep (Part 1),-,73,1,1964-01-25
74,Barbara Lewis,Snap Your Fingers,71,71,5,1964-01-25
75,The Crescents Featuring Chiyo,Pink Dominos,77,75,5,1964-01-25
76,Skeeter Davis,He Says The Same Things To Me,-,76,1,1964-01-25
77,Dusty Springfield,I Only Want To Be With You,-,77,1,1964-01-25
78,The Exciters,Do-Wah-Diddy,79,78,4,1964-01-25
79,Jimmy Velvet,We Belong Together,75,75,7,1964-01-25
80,Santo & Johnny,I'll Remember (In The Still Of The Night),93,80,2,1964-01-25
81,Barbara Lewis,Puppy Love,81,81,3,1964-01-25
82,Brook Benton,Going Going Gone,-,82,1,1964-01-25
83,Timmy Shaw,Gonna Send You Back To Georgia (A City Slick),-,83,1,1964-01-25
84,Lloyd Price,Billie Baby,85,84,3,1964-01-25
85,Lefty Frizzell,"Saginaw, Michigan",92,85,2,1964-01-25
86,Pete Seeger,Little Boxes,86,86,3,1964-01-25
87,Frank Sinatra,Stay With Me,88,87,2,1964-01-25
88,The Angels,Wow Wow Wee (He's The Boy For Me),89,88,2,1964-01-25
89,Betty Harris,His Kiss,91,89,4,1964-01-25
90,Diane Renay,Navy Blue,-,90,1,1964-01-25
91,The Pixies Three,442 Glenwood Avenue,96,91,2,1964-01-25
92,Bobby Vee,Stranger In Your Arms,-,92,1,1964-01-25
93,Sam Cooke,Good News,-,93,1,1964-01-25
94,The Duprees featuring Joey Vann,(It's No) Sin,-,94,1,1964-01-25
95,Johnny Crawford,Judy Loves Me,95,95,3,1964-01-25
96,Jim and Monica,Slipin' And Slidin',97,96,2,1964-01-25
97,The Sapphires,Who Do You Love,99,97,3,1964-01-25
98,Inez Foxx,Ask Me,-,98,1,1964-01-25
99,Jackie DeShannon,When You Walk In The Room,-,99,1,1964-01-25
100,Linda Scott,Who's Been Sleeping In My Bed?,-,100,1,1964-01-25
1,The Beatles,I Want To Hold Your Hand,3,1,3,1964-02-01
2,Lesley Gore,You Don't Own Me,13,2,6,1964-02-01
3,The Marketts,Out Of Limits,6,3,9,1964-02-01
4,The Trashmen,Surfin' Bird,4,4,9,1964-02-01
5,The Rip Chords,Hey Little Cobra,7,5,8,1964-02-01
6,The Kingsmen,Louie Louie,2,2,13,1964-02-01
7,Bobby Vinton,There! I've Said It Again,1,1,10,1964-02-01
8,Major Lance,"Um, Um, Um, Um, Um, Um",9,8,5,1964-02-01
9,Dionne Warwick,Anyone Who Had A Heart,16,9,9,1964-02-01
10,Rick Nelson,For You,14,10,6,1964-02-01
11,The Murmaids,Popsicles And Icicles,5,3,11,1964-02-01
12,Bobby Rydell,Forget Him,8,4,13,1964-02-01
13,Jan & Dean,Drag City,10,10,9,1964-02-01
14,Nino Tempo & April Stevens,Whispering,11,11,7,1964-02-01
15,The Impressions,Talking About My Baby,25,15,3,1964-02-01
16,Brenda Lee,As Usual,12,12,8,1964-02-01
17,The Tams,What Kind Of Fool (Do You Think I Am),33,17,8,1964-02-01
