rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
66,Jerry Vale,Have You Looked Into Your Heart,75,66,3,1965-01-02
67,Brook Benton,Do It Right,70,67,3,1965-01-02
68,Frank Sinatra,Somewhere In Your Heart,76,68,3,1965-01-02
69,Irma Thomas,He's My Guy,71,69,3,1965-01-02
70,Jo Ann & Troy,I Found A Love Oh What A Love,73,70,4,1965-01-02
71,Lesley Gore,Look Of Love,90,71,2,1965-01-02
72,Dean Martin,You'll Always Be The One I Love,79,72,2,1965-01-02
73,The Dixie Cups,Little Bell,88,73,3,1965-01-02
74,The Contours,Can You Jerk Like Me,77,74,3,1965-01-02
75,Ronny And The Daytonas,"Bucket ""T""",85,75,3,1965-01-02
76,Patti LaBelle And The Blue Belles,Danny Boy,82,76,3,1965-01-02
77,Henry Mancini And His Orchestra,Dear Heart,78,77,4,1965-01-02
78,Sue Thompson,Paper Tiger,-,78,1,1965-01-02
79,Harold Betters,Do Anything You Wanna (Part I),74,74,8,1965-01-02
80,The Bachelors,No Arms Can Ever Hold You,98,80,2,1965-01-02
81,Lee Morgan,"The Sidewinder, Part 1",86,81,3,1965-01-02
82,Chubby Checker,"Lovely, Lovely (Loverly, Loverly)",-,82,1,1965-01-02
83,Ned Miller,Do What You Do Do Well,100,83,2,1965-01-02
84,The Dolphins,Hey-Da-Da-Dow,84,84,3,1965-01-02
85,Willie Mitchell,Percolatin',87,85,3,1965-01-02
86,Bobby Vee,(There'll Come A Day When) Ev'ry Little Bit Hurts,89,86,4,1965-01-02
87,The Hondells,My Buddy Seat,92,87,4,1965-01-02
88,Little Milton,Blind Man,-,88,1,1965-01-02
89,Bill Black's Combo,So What,-,78,8,1965-01-02
90,Mary Wells,Use Your Head,-,90,1,1965-01-02
91,The Shangri-Las,Maybe,93,91,2,1965-01-02
92,James Brown And The Famous Flames,Have Mercy Baby,95,92,2,1965-01-02
93,The Shirelles,Are You Still My Baby,99,93,2,1965-01-02
94,The Radiants,Voice Your Choice,96,94,2,1965-01-02
95,Garnet Mimms,A Little Bit Of Soap,-,95,1,1965-01-02
96,The Beau Brummels,"Laugh, Laugh",-,96,1,1965-01-02
97,Don Covay,Take This Hurt Off Me,97,97,2,1965-01-02
98,Billy Edd Wheeler,Ode To The Little Brown Shack Out Back,-,98,1,1965-01-02
99,Bobby Bland,Black Night,-,99,1,1965-01-02
100,Alvin Cash & The Crawlers,Twine Time,-,100,1,1965-01-02
1,The Beatles,I Feel Fine,1,1,6,1965-01-09
2,The Supremes,Come See About Me,2,1,9,1965-01-09
3,Bobby Vinton,Mr. Lonely,3,1,11,1965-01-09
4,The Searchers,Love Potion Number Nine,5,4,7,1965-01-09
5,Petula Clark,Downtown,12,5,4,1965-01-09
6,Little Anthony And The Imperials,Goin' Out Of My Head,6,6,10,1965-01-09
7,The Impressions,Amen,8,7,8,1965-01-09
8,The Larks,The Jerk,9,8,9,1965-01-09
9,The Righteous Brothers,You've Lost That Lovin' Feelin',14,9,5,1965-01-09
10,Julie Rogers,The Wedding,10,10,8,1965-01-09
11,The Beatles,She's A Woman,4,4,6,1965-01-09
12,Manfred Mann,Sha La La,13,12,9,1965-01-09
13,Del Shannon,Keep Searchin' (We'll Follow The Sun),15,13,8,1965-01-09
14,The Dave Clark Five,Any Way You Want It,17,14,9,1965-01-09
15,Marvin Gaye,How Sweet It Is To Be Loved By You,19,15,8,1965-01-09
16,The Zombies,She's Not There,7,2,13,1965-01-09
17,Chad & Jeremy,Willow Weep For Me,18,17,9,1965-01-09
18,Robert Goulet,"My Love, Forgive Me (Amore, Scusami)",16,16,12,1965-01-09
19,The Detergents,Leader Of The Laundromat,23,19,6,1965-01-09
20,Lorne Greene,Ringo,11,1,11,1965-01-09
21,Dick and DeeDee,Thou Shalt Not Steal,25,21,8,1965-01-09
22,Marianne Faithfull,As Tears Go By,26,22,7,1965-01-09
23,Matt Monro,Walk Away,37,23,7,1965-01-09
24,Bobbi Martin,Don't Forget I Still Love You,31,24,7,1965-01-09
25,Andy Williams,Dear Heart,27,25,7,1965-01-09
26,The Marvelettes,Too Many Fish In The Sea,28,26,10,1965-01-09
27,Herman's Hermits,I'm Into Something Good,21,13,13,1965-01-09
28,Joe Tex,Hold What You've Got,40,28,4,1965-01-09
29,Gerry And The Pacemakers,I'll Be There,41,29,5,1965-01-09
30,Jack Jones,Dear Heart,33,30,7,1965-01-09
31,Roger Miller,Do-Wacka-Do,39,31,7,1965-01-09
32,The Ray Charles Singers,One More Time,34,32,9,1965-01-09
33,The Beach Boys,"Dance, Dance, Dance",22,8,10,1965-01-09
34,Martha & The Vandellas,Wild One,38,34,6,1965-01-09
35,The Waikikis,Hawaii Tattoo,49,35,6,1965-01-09
36,Dean Martin,You're Nobody Till Somebody Loves You,47,36,5,1965-01-09
37,Maxine Brown,Oh No Not My Baby,24,24,12,1965-01-09
38,Shirley Ellis,The Name Game,50,38,5,1965-01-09
39,The Drifters,Saturday Night At The Movies,30,18,9,1965-01-09
40,Johnny Rivers,Mountain Of Love,29,9,11,1965-01-09
41,Chuck Berry,Promised Land,45,41,5,1965-01-09
42,The Shangri-Las,Give Him A Great Big Kiss,57,42,3,1965-01-09
43,The Animals,Boom Boom,48,43,6,1965-01-09
44,The Kinks,All Day And All Of The Night,54,44,3,1965-01-09
45,Gene Chandler,What Now,46,45,6,1965-01-09
46,Johnny Tillotson,She Understands Me,35,31,11,1965-01-09
47,"The ""You Know Who"" Group!",Roses Are Red My Love,43,43,7,1965-01-09
48,Gene Pitney,I'm Gonna Be Strong,32,9,12,1965-01-09
49,The Rolling Stones,Time Is On My Side,20,6,13,1965-01-09
50,Jay & The Americans,Let's Lock The Door (And Throw Away The Key),62,50,3,1965-01-09
51,The Honeycombs,I Can't Stop,61,51,4,1965-01-09
52,Ben E. King,Seven Letters,55,52,4,1965-01-09
53,Betty Everett & Jerry Butler,Smile,42,42,6,1965-01-09
54,Frank Sinatra,Somewhere In Your Heart,68,54,4,1965-01-09
55,Jerry Vale,Have You Looked Into Your Heart,66,55,4,1965-01-09
56,Gale Garnett,Lovin' Place,59,56,6,1965-01-09
57,Lesley Gore,Look Of Love,71,57,3,1965-01-09
58,Ray Charles,Makin' Whoopee,58,58,5,1965-01-09
59,The Hullaballoos,I'm Gonna Love You Too,56,56,7,1965-01-09
60,Sandie Shaw,(There's) Always Something There To Remind Me,52,52,7,1965-01-09
61,The Miracles,Come On Do The Jerk,63,61,5,1965-01-09
62,Ronny And The Daytonas,"Bucket ""T""",75,62,4,1965-01-09
63,Candy & The Kisses,The 81,51,51,8,1965-01-09
64,Dean Martin,You'll Always Be The One I Love,72,64,3,1965-01-09
65,The Bachelors,No Arms Can Ever Hold You,80,65,3,1965-01-09
66,Irma Thomas,He's My Guy,69,66,4,1965-01-09
67,Jo Ann & Troy,I Found A Love Oh What A Love,70,67,5,1965-01-09
68,The Dixie Cups,Little Bell,73,68,4,1965-01-09
69,Sue Thompson,Paper Tiger,78,69,2,1965-01-09
70,The Contours,Can You Jerk Like Me,74,70,4,1965-01-09
71,Mary Wells,Use Your Head,90,71,2,1965-01-09
72,Ned Miller,Do What You Do Do Well,83,72,3,1965-01-09
73,Sam Cooke,Shake,-,73,1,1965-01-09
74,Major Lance,Sometimes I Wonder,64,64,6,1965-01-09
75,Brook Benton,Do It Right,67,67,4,1965-01-09
76,The Dolphins,Hey-Da-Da-Dow,84,76,4,1965-01-09
77,The Rolling Stones,Heart Of Stone,-,77,1,1965-01-09
78,Chubby Checker,"Lovely, Lovely (Loverly, Loverly)",82,78,2,1965-01-09
79,Dobie Gray,"The ""In"" Crowd",-,79,1,1965-01-09
80,Henry Mancini And His Orchestra,Dear Heart,77,77,5,1965-01-09
81,The Zombies,Tell Her No,-,81,1,1965-01-09
82,Patti LaBelle And The Blue Belles,Danny Boy,76,76,4,1965-01-09
83,The Beau Brummels,"Laugh, Laugh",96,83,2,1965-01-09
84,Bobby Vee,(There'll Come A Day When) Ev'ry Little Bit Hurts,86,84,5,1965-01-09
85,Peter And Gordon,I Go To Pieces,-,85,1,1965-01-09
86,Bobby Bland,Blind Man,-,86,1,1965-01-09
87,Lee Morgan,"The Sidewinder, Part 1",81,81,4,1965-01-09
88,Little Milton,Blind Man,88,88,2,1965-01-09
89,The Kingsmen,The Jolly Green Giant,-,89,1,1965-01-09
90,Billy Edd Wheeler,Ode To The Little Brown Shack Out Back,98,90,2,1965-01-09
91,The Shirelles,Are You Still My Baby,93,91,3,1965-01-09
92,The Novas,The Crusher,-,92,1,1965-01-09
93,The Radiants,Voice Your Choice,94,93,3,1965-01-09
94,Brenda Lee,The Crying Game,-,94,1,1965-01-09
95,Barbara Lynn,It's Better To Have It,-,95,1,1965-01-09
96,Alvin Cash & The Crawlers,Twine Time,100,96,2,1965-01-09
97,Reparata And The Delrons,Whenever A Teenager Cries,-,97,1,1965-01-09
98,Nella Dodds,"Finders Keepers, Losers Weepers",-,98,1,1965-01-09
99,Mitty Collier,"No Faith, No Love",-,99,1,1965-01-09
100,Ronnie Dove,Hello Pretty Girl,-,100,1,1965-01-09
1,The Supremes,Come See About Me,2,1,10,1965-01-16
2,The Beatles,I Feel Fine,1,1,7,1965-01-16
3,The Searchers,Love Potion Number Nine,4,3,8,1965-01-16
4,Petula Clark,Downtown,5,4,5,1965-01-16
5,The Righteous Brothers,You've Lost That Lovin' Feelin',9,5,6,1965-01-16
6,Bobby Vinton,Mr. Lonely,3,1,12,1965-01-16
7,The Larks,The Jerk,8,7,10,1965-01-16
8,Little Anthony And The Imperials,Goin' Out Of My Head,6,6,11,1965-01-16
9,Marvin Gaye,How Sweet It Is To Be Loved By You,15,9,9,1965-01-16
10,Del Shannon,Keep Searchin' (We'll Follow The Sun),13,10,9,1965-01-16
11,The Impressions,Amen,7,7,9,1965-01-16
12,The Beatles,She's A Woman,11,4,7,1965-01-16
13,Dick and DeeDee,Thou Shalt Not Steal,21,13,9,1965-01-16
14,Manfred Mann,Sha La La,12,12,10,1965-01-16
15,Joe Tex,Hold What You've Got,28,15,5,1965-01-16
16,Julie Rogers,The Wedding,10,10,9,1965-01-16
17,Chad & Jeremy,Willow Weep For Me,17,17,10,1965-01-16
18,The Dave Clark Five,Any Way You Want It,14,14,10,1965-01-16
19,Bobbi Martin,Don't Forget I Still Love You,24,19,8,1965-01-16
20,Shirley Ellis,The Name Game,38,20,6,1965-01-16
21,The Detergents,Leader Of The Laundromat,19,19,7,1965-01-16
22,Robert Goulet,"My Love, Forgive Me (Amore, Scusami)",18,16,13,1965-01-16
23,The Zombies,She's Not There,16,2,14,1965-01-16
24,Marianne Faithfull,As Tears Go By,22,22,8,1965-01-16
25,The Marvelettes,Too Many Fish In The Sea,26,25,11,1965-01-16
26,Gerry And The Pacemakers,I'll Be There,29,26,6,1965-01-16
27,Andy Williams,Dear Heart,25,25,8,1965-01-16
28,Matt Monro,Walk Away,23,23,8,1965-01-16
29,The Kinks,All Day And All Of The Night,44,29,4,1965-01-16
30,The Shangri-Las,Give Him A Great Big Kiss,42,30,4,1965-01-16
31,Dean Martin,You're Nobody Till Somebody Loves You,36,31,6,1965-01-16
32,Jack Jones,Dear Heart,30,30,8,1965-01-16
33,The Waikikis,Hawaii Tattoo,35,33,7,1965-01-16
34,Jay & The Americans,Let's Lock The Door (And Throw Away The Key),50,34,4,1965-01-16
35,Roger Miller,Do-Wacka-Do,31,31,8,1965-01-16
36,Sam Cooke,Shake,73,36,2,1965-01-16
37,Martha & The Vandellas,Wild One,34,34,7,1965-01-16
38,The Ray Charles Singers,One More Time,32,32,10,1965-01-16
39,Maxine Brown,Oh No Not My Baby,37,24,13,1965-01-16
40,Gene Chandler,What Now,45,40,7,1965-01-16
41,The Beach Boys,"Dance, Dance, Dance",33,8,11,1965-01-16
42,Lorne Greene,Ringo,20,1,12,1965-01-16
43,Jerry Vale,Have You Looked Into Your Heart,55,43,5,1965-01-16
44,Chuck Berry,Promised Land,41,41,6,1965-01-16
45,Ben E. King,Seven Letters,52,45,5,1965-01-16
46,Ray Charles,Makin' Whoopee,58,46,6,1965-01-16
47,Lesley Gore,Look Of Love,57,47,4,1965-01-16
48,Mary Wells,Use Your Head,71,48,3,1965-01-16
49,"The ""You Know Who"" Group!",Roses Are Red My Love,47,43,8,1965-01-16
50,Dobie Gray,"The ""In"" Crowd",79,50,2,1965-01-16
51,The Honeycombs,I Can't Stop,51,51,5,1965-01-16
52,Frank Sinatra,Somewhere In Your Heart,54,52,5,1965-01-16
53,Candy & The Kisses,The 81,63,51,9,1965-01-16
54,Gale Garnett,Lovin' Place,56,54,7,1965-01-16
55,The Bachelors,No Arms Can Ever Hold You,65,55,4,1965-01-16
56,Ronny And The Daytonas,"Bucket ""T""",62,56,5,1965-01-16
57,The Miracles,Come On Do The Jerk,61,57,6,1965-01-16
58,The Rolling Stones,Heart Of Stone,77,58,2,1965-01-16
59,The Contours,Can You Jerk Like Me,70,59,5,1965-01-16
60,The Dixie Cups,Little Bell,68,60,5,1965-01-16
61,Sue Thompson,Paper Tiger,69,61,3,1965-01-16
62,Peter And Gordon,I Go To Pieces,85,62,2,1965-01-16
63,Irma Thomas,He's My Guy,66,63,5,1965-01-16
64,Dean Martin,You'll Always Be The One I Love,64,64,4,1965-01-16
65,Gary Lewis And The Playboys,This Diamond Ring,-,65,1,1965-01-16
66,The Zombies,Tell Her No,81,66,2,1965-01-16
67,The Hullaballoos,I'm Gonna Love You Too,59,56,8,1965-01-16
68,The Beau Brummels,"Laugh, Laugh",83,68,3,1965-01-16
69,The Animals,Boom Boom,43,43,7,1965-01-16
70,Chubby Checker,"Lovely, Lovely (Loverly, Loverly)",78,70,3,1965-01-16
71,Ned Miller,Do What You Do Do Well,72,71,4,1965-01-16
72,Major Lance,Sometimes I Wonder,74,64,7,1965-01-16
73,The Dolphins,Hey-Da-Da-Dow,76,73,5,1965-01-16
74,The Kingsmen,The Jolly Green Giant,89,74,2,1965-01-16
75,Betty Everett & Jerry Butler,Smile,53,42,7,1965-01-16
76,The Temptations,My Girl,-,76,1,1965-01-16
77,Alvin Cash & The Crawlers,Twine Time,96,77,3,1965-01-16
78,Bobby Bland,Blind Man,86,78,2,1965-01-16
79,Henry Mancini And His Orchestra,Dear Heart,80,77,6,1965-01-16
80,The Radiants,Voice Your Choice,93,80,4,1965-01-16
81,Sam Cooke,Cousin Of Mine,-,31,9,1965-01-16
82,Jo Ann & Troy,I Found A Love Oh What A Love,67,67,6,1965-01-16
83,Brenda Lee,Thanks A Lot,-,83,1,1965-01-16
84,Reparata And The Delrons,Whenever A Teenager Cries,97,84,2,1965-01-16
85,Billy Edd Wheeler,Ode To The Little Brown Shack Out Back,90,85,3,1965-01-16
86,Little Milton,Blind Man,88,86,3,1965-01-16
87,"The 4 Seasons Featuring the ""Sound of Frankie Valli""","Bye, Bye, Baby (Baby, Goodbye)",-,87,1,1965-01-16
88,The Novas,The Crusher,92,88,2,1965-01-16
89,Ronnie Dove,Hello Pretty Girl,100,89,2,1965-01-16
90,The Ad Libs,The Boy From New York City,-,90,1,1965-01-16
91,The Shirelles,Are You Still My Baby,91,91,4,1965-01-16
92,Mitty Collier,"No Faith, No Love",99,92,2,1965-01-16
93,Al (He's the King) Hirt,Fancy Pants,-,93,1,1965-01-16
94,Brenda Lee,The Crying Game,94,94,2,1965-01-16
95,Barbara Lynn,It's Better To Have It,95,95,2,1965-01-16
96,Nella Dodds,"Finders Keepers, Losers Weepers",98,96,2,1965-01-16
97,Adam Faith With The Roulettes,It's Alright,-,97,1,1965-01-16
98,The Exciters,I Want You To Be My Boy,-,98,1,1965-01-16
99,The Manhattans,I Wanna Be (Your Everything),-,99,1,1965-01-16
100,Al Martino,My Heart Would Know,-,100,1,1965-01-16
1,Petula Clark,Downtown,4,1,6,1965-01-23
2,The Righteous Brothers,You've Lost That Lovin' Feelin',5,2,7,1965-01-23
3,The Searchers,Love Potion Number Nine,3,3,9,1965-01-23
4,The Beatles,I Feel Fine,2,1,8,1965-01-23
5,The Supremes,Come See About Me,1,1,11,1965-01-23
6,Shirley Ellis,The Name Game,20,6,7,1965-01-23
7,Bobby Vinton,Mr. Lonely,6,1,13,1965-01-23
8,The Larks,The Jerk,7,7,11,1965-01-23
9,Marvin Gaye,How Sweet It Is To Be Loved By You,9,9,10,1965-01-23
10,Del Shannon,Keep Searchin' (We'll Follow The Sun),10,10,10,1965-01-23
11,Joe Tex,Hold What You've Got,15,11,6,1965-01-23
12,Little Anthony And The Imperials,Goin' Out Of My Head,8,6,12,1965-01-23
13,Dick and DeeDee,Thou Shalt Not Steal,13,13,10,1965-01-23
14,The Beatles,She's A Woman,12,4,8,1965-01-23
15,Chad & Jeremy,Willow Weep For Me,17,15,11,1965-01-23
16,Gerry And The Pacemakers,I'll Be There,26,16,7,1965-01-23
17,The Impressions,Amen,11,7,10,1965-01-23
18,Jay & The Americans,Let's Lock The Door (And Throw Away The Key),34,18,5,1965-01-23
19,The Kinks,All Day And All Of The Night,29,19,5,1965-01-23
20,The Dave Clark Five,Any Way You Want It,18,14,11,1965-01-23
21,Manfred Mann,Sha La La,14,12,11,1965-01-23
22,Bobbi Martin,Don't Forget I Still Love You,19,19,9,1965-01-23
23,The Shangri-Las,Give Him A Great Big Kiss,30,23,5,1965-01-23
24,Andy Williams,Dear Heart,27,24,9,1965-01-23
25,Julie Rogers,The Wedding,16,10,10,1965-01-23
26,Dean Martin,You're Nobody Till Somebody Loves You,31,26,7,1965-01-23
27,Sam Cooke,Shake,36,27,3,1965-01-23
28,Robert Goulet,"My Love, Forgive Me (Amore, Scusami)",22,16,14,1965-01-23
29,The Marvelettes,Too Many Fish In The Sea,25,25,12,1965-01-23
30,The Zombies,She's Not There,23,2,15,1965-01-23
31,Jack Jones,Dear Heart,32,30,9,1965-01-23
32,Matt Monro,Walk Away,28,23,9,1965-01-23
33,Peter And Gordon,I Go To Pieces,62,33,3,1965-01-23
34,Gary Lewis And The Playboys,This Diamond Ring,65,34,2,1965-01-23
35,The Waikikis,Hawaii Tattoo,33,33,8,1965-01-23
36,Lesley Gore,Look Of Love,47,36,5,1965-01-23
37,Marianne Faithfull,As Tears Go By,24,22,9,1965-01-23
38,Dobie Gray,"The ""In"" Crowd",50,38,3,1965-01-23
39,Jerry Vale,Have You Looked Into Your Heart,43,39,6,1965-01-23
40,The Detergents,Leader Of The Laundromat,21,19,8,1965-01-23
41,The Temptations,My Girl,76,41,2,1965-01-23
42,The Zombies,Tell Her No,66,42,3,1965-01-23
43,The Beau Brummels,"Laugh, Laugh",68,43,4,1965-01-23
44,Mary Wells,Use Your Head,48,44,4,1965-01-23
45,The Bachelors,No Arms Can Ever Hold You,55,45,5,1965-01-23
46,Frank Sinatra,Somewhere In Your Heart,52,46,6,1965-01-23
47,The Rolling Stones,Heart Of Stone,58,47,3,1965-01-23
48,The Honeycombs,I Can't Stop,51,48,6,1965-01-23
49,Chuck Berry,Promised Land,44,41,7,1965-01-23
50,The Kingsmen,The Jolly Green Giant,74,50,3,1965-01-23
51,Gene Chandler,What Now,40,40,8,1965-01-23
52,Ben E. King,Seven Letters,45,45,6,1965-01-23
53,"The ""You Know Who"" Group!",Roses Are Red My Love,49,43,9,1965-01-23
54,Ronny And The Daytonas,"Bucket ""T""",56,54,6,1965-01-23
55,The Contours,Can You Jerk Like Me,59,55,6,1965-01-23
56,Sue Thompson,Paper Tiger,61,56,4,1965-01-23
57,The Miracles,Come On Do The Jerk,57,57,7,1965-01-23
58,Alvin Cash & The Crawlers,Twine Time,77,58,4,1965-01-23
59,Gale Garnett,Lovin' Place,54,54,8,1965-01-23
60,The Dixie Cups,Little Bell,60,60,6,1965-01-23
61,"The 4 Seasons Featuring the ""Sound of Frankie Valli""","Bye, Bye, Baby (Baby, Goodbye)",87,61,2,1965-01-23
62,Ray Charles,Makin' Whoopee,46,46,7,1965-01-23
63,Ned Miller,Do What You Do Do Well,71,63,5,1965-01-23
64,Candy & The Kisses,The 81,53,51,10,1965-01-23
65,Irma Thomas,He's My Guy,63,63,6,1965-01-23
66,The Ad Libs,The Boy From New York City,90,66,2,1965-01-23
67,Billy Edd Wheeler,Ode To The Little Brown Shack Out Back,85,67,4,1965-01-23
68,Brenda Lee,Thanks A Lot,83,68,2,1965-01-23
69,The Dolphins,Hey-Da-Da-Dow,73,69,6,1965-01-23
70,Dean Martin,You'll Always Be The One I Love,64,64,5,1965-01-23
71,The Hullaballoos,I'm Gonna Love You Too,67,56,9,1965-01-23
72,Chubby Checker,"Lovely, Lovely (Loverly, Loverly)",70,70,4,1965-01-23
73,The Radiants,Voice Your Choice,80,73,5,1965-01-23
74,Ronnie Dove,Hello Pretty Girl,89,74,3,1965-01-23
75,Trini Lopez,Lemon Tree,-,75,1,1965-01-23
76,Reparata And The Delrons,Whenever A Teenager Cries,84,76,3,1965-01-23
77,Major Lance,Sometimes I Wonder,72,64,8,1965-01-23
78,Bobby Bland,Blind Man,78,78,3,1965-01-23
79,Sam Cooke,Cousin Of Mine,81,31,10,1965-01-23
80,The Newbeats,Break Away (From That Boy),-,80,1,1965-01-23
81,"Peter, Paul & Mary",For Lovin' Me,-,81,1,1965-01-23
82,Al (He's the King) Hirt,Fancy Pants,93,82,2,1965-01-23
83,Henry Mancini And His Orchestra,Dear Heart,79,77,7,1965-01-23
84,Al Martino,My Heart Would Know,100,84,2,1965-01-23
85,Buck Owens,I've Got A Tiger By The Tail,-,85,1,1965-01-23
86,Bert Kaempfert And His Orchestra,Red Roses For A Blue Lady,-,86,1,1965-01-23
87,Adam Faith With The Roulettes,It's Alright,97,87,2,1965-01-23
88,The Novas,The Crusher,88,88,3,1965-01-23
89,Brenda Lee,The Crying Game,94,89,3,1965-01-23
90,Ed Ames,Try To Remember,-,90,1,1965-01-23
91,Bobby Goldsboro,Little Things,-,91,1,1965-01-23
92,Connie Francis,Whose Heart Are You Breaking Tonight,-,92,1,1965-01-23
93,Little Milton,Blind Man,86,86,4,1965-01-23
94,The Rag Dolls,Dusty,-,94,1,1965-01-23
95,Mitty Collier,"No Faith, No Love",92,92,3,1965-01-23
96,George Jones,The Race Is On,-,96,1,1965-01-23
97,Sonny James,You're The Only World I Know,-,91,6,1965-01-23
98,Billy Strange,Goldfinger,-,98,1,1965-01-23
99,The Manhattans,I Wanna Be (Your Everything),99,99,2,1965-01-23
100,Jewel Akens,The Birds And The Bees,-,100,1,1965-01-23
1,Petula Clark,Downtown,1,1,7,1965-01-30
2,The Righteous Brothers,You've Lost That Lovin' Feelin',2,2,8,1965-01-30
3,Shirley Ellis,The Name Game,6,3,8,1965-01-30
4,The Searchers,Love Potion Number Nine,3,3,10,1965-01-30
5,Joe Tex,Hold What You've Got,11,5,7,1965-01-30
6,Marvin Gaye,How Sweet It Is To Be Loved By You,9,6,11,1965-01-30
7,Gary Lewis And The Playboys,This Diamond Ring,34,7,3,1965-01-30
8,The Supremes,Come See About Me,5,1,12,1965-01-30
9,Del Shannon,Keep Searchin' (We'll Follow The Sun),10,9,11,1965-01-30
10,The Kinks,All Day And All Of The Night,19,10,6,1965-01-30
11,The Beatles,I Feel Fine,4,1,9,1965-01-30
12,The Temptations,My Girl,41,12,3,1965-01-30
13,Jay & The Americans,Let's Lock The Door (And Throw Away The Key),18,13,6,1965-01-30
14,Gerry And The Pacemakers,I'll Be There,16,14,8,1965-01-30
15,Sam Cooke,Shake,27,15,4,1965-01-30
16,The Larks,The Jerk,8,7,12,1965-01-30
