rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
33,Pitbull Featuring Chris Brown,International Love,30,30,8,2012-01-07
34,Jason Derulo,It Girl,54,17,20,2012-01-07
35,Adele,Rolling In The Deep,41,1,51,2012-01-07
36,Lil Wayne Featuring Drake,She Will,35,3,19,2012-01-07
37,Lady Antebellum,Just A Kiss,31,7,34,2012-01-07
38,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",Give Me Everything,27,1,39,2012-01-07
39,Lady Gaga,Marry The Night,33,29,7,2012-01-07
40,Jason Aldean,Tattoos On This Town,42,38,14,2012-01-07
41,B.o.B Featuring Lil Wayne,Strange Clouds,55,7,13,2012-01-07
42,Nicki Minaj Featuring Rihanna,Fly,46,19,18,2012-01-07
43,Coldplay,Paradise,39,15,15,2012-01-07
44,Tyga,Rack City,56,44,5,2012-01-07
45,Taylor Swift,Ours,47,13,7,2012-01-07
46,Blake Shelton,God Gave Me You,48,22,24,2012-01-07
47,Breathe Carolina,Blackout,49,47,8,2012-01-07
48,Wale Featuring Miguel,Lotus Flower Bomb,38,38,9,2012-01-07
49,Drake Featuring Rihanna,Take Care,58,9,6,2012-01-07
50,Rascal Flatts Featuring Natasha Bedingfield,Easy,43,43,22,2012-01-07
51,Eric Church,Drink In My Hand,45,40,14,2012-01-07
52,Christina Perri,A Thousand Years,60,43,10,2012-01-07
53,Zac Brown Band,Keep Me In Mind,36,35,13,2012-01-07
54,Outasight,Tonight Is The Night,61,54,5,2012-01-07
55,Scotty McCreery,The Trouble With Girls,84,55,7,2012-01-07
56,David Nail Featuring Sarah Buxton,Let It Rain,51,51,15,2012-01-07
57,Flo Rida Featuring Sia,Wild Ones,-,57,1,2012-01-07
58,The Band Perry,All Your Life,53,37,16,2012-01-07
59,Lady Antebellum,We Owned The Night,50,31,19,2012-01-07
60,Chris Young,You,52,52,10,2012-01-07
61,Young Jeezy Featuring Jay-Z & Andre 3000,I Do,-,61,1,2012-01-07
62,David Guetta Featuring Nicki Minaj,Turn Me On,68,37,4,2012-01-07
63,Colbie Caillat,Brighter Than The Sun,64,60,19,2012-01-07
64,The Fray,Heartbeat,63,43,10,2012-01-07
65,Beyonce Featuring Andre 3000,Party,57,50,12,2012-01-07
66,Nickelback,When We Stand Together,66,44,13,2012-01-07
67,J. Cole Featuring Trey Songz,Can't Get Enough,65,65,4,2012-01-07
68,Avril Lavigne,Wish You Were Here,80,68,4,2012-01-07
69,Skrillex,Scary Monsters And Nice Sprites,-,69,1,2012-01-07
70,Rick Ross Featuring Nicki Minaj,You The Boss,67,67,10,2012-01-07
71,Avicii,Levels,77,66,6,2012-01-07
72,Lil Wayne,Blunt Blowin,-,33,5,2012-01-07
73,Justin Moore,Bait A Hook,83,73,4,2012-01-07
74,Lil Wayne Featuring Bruno Mars,Mirror,-,16,4,2012-01-07
75,Mac Miller,Donald Trump,-,75,6,2012-01-07
76,Adam Lambert,Better Than I Know Myself,-,76,1,2012-01-07
77,Jake Owen,Alone With You,72,72,3,2012-01-07
78,Adele,Rumour Has It,-,60,7,2012-01-07
79,Martina McBride,I'm Gonna Love You Through It,71,61,12,2012-01-07
80,Beyonce,Countdown,91,71,10,2012-01-07
81,Nicki Minaj,Stupid Hoe,-,81,1,2012-01-07
82,The Black Keys,Lonely Boy,69,64,7,2012-01-07
83,Gym Class Heroes Featuring Neon Hitch,Ass Back Home,100,83,2,2012-01-07
84,Hunter Hayes,Storm Warning,85,84,6,2012-01-07
85,Skrillex,First Of The Year (Equinox),-,85,2,2012-01-07
86,Justin Bieber Featuring Busta Rhymes,Drummer Boy,-,86,2,2012-01-07
87,The Script,Nothing,87,32,20,2012-01-07
88,Mac Miller,Knock Knock,-,88,1,2012-01-07
89,Beyonce,Love On Top,94,20,6,2012-01-07
90,Mac Miller,Party On Fifth Ave.,-,64,3,2012-01-07
91,Miranda Lambert,Baggage Claim,70,44,20,2012-01-07
92,Chris Brown Featuring Kevin K-MAC McCall,Strip,-,85,2,2012-01-07
93,Roscoe Dash,Good Good Night,98,91,3,2012-01-07
94,V.I.C.,Wobble,-,94,1,2012-01-07
95,Dierks Bentley,Home,74,70,7,2012-01-07
96,Florence + The Machine,Shake It Out,82,79,9,2012-01-07
97,AWOLNATION,Sail,89,82,19,2012-01-07
98,Brad Paisley,Camouflage,88,88,4,2012-01-07
99,Wale Featuring Jeremih & Rick Ross,That Way,73,49,17,2012-01-07
100,Glee Cast,We Are Young,59,12,3,2012-01-07
1,LMFAO,Sexy And I Know It,1,1,18,2012-01-14
2,Rihanna Featuring Calvin Harris,We Found Love,2,1,15,2012-01-14
3,Katy Perry,The One That Got Away,3,3,12,2012-01-14
4,Bruno Mars,It Will Rain,4,3,14,2012-01-14
5,Flo Rida,Good Feeling,6,4,14,2012-01-14
6,LMFAO Featuring Lauren Bennett & GoonRock,Party Rock Anthem,9,1,41,2012-01-14
7,Jay Z Kanye West,Ni**as in Paris,5,5,21,2012-01-14
8,Adele,Set Fire To The Rain,7,7,18,2012-01-14
9,Adele,Someone Like You,8,1,26,2012-01-14
10,Gym Class Heroes Featuring Adam Levine,Stereo Hearts,11,4,29,2012-01-14
11,Maroon 5 Featuring Christina Aguilera,Moves Like Jagger,12,1,28,2012-01-14
12,Big Sean Featuring Nicki Minaj,Dance (A$$),10,10,13,2012-01-14
13,David Guetta Featuring Usher,Without You,14,4,18,2012-01-14
14,Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,"Young, Wild & Free",16,10,12,2012-01-14
15,Toby Keith,Red Solo Cup,18,15,10,2012-01-14
16,T-Pain Featuring Wiz Khalifa & Lily Allen,5 O'Clock,13,10,14,2012-01-14
17,J. Cole,Work Out,17,14,18,2012-01-14
18,Drake,Headlines,15,13,21,2012-01-14
19,Foster The People,Pumped Up Kicks,20,3,36,2012-01-14
20,Kelly Clarkson,Mr. Know It All,32,10,17,2012-01-14
21,Jessie J,Domino,25,21,12,2012-01-14
22,Rihanna,You Da One,22,14,8,2012-01-14
23,Drake Featuring Lil Wayne,The Motto,21,18,7,2012-01-14
24,Gavin DeGraw,Not Over You,23,22,21,2012-01-14
25,Nicki Minaj,Super Bass,28,3,36,2012-01-14
26,Luke Bryan,I Don't Want This Night To End,26,22,14,2012-01-14
27,Selena Gomez & The Scene,Love You Like A Love Song,27,26,28,2012-01-14
28,Hot Chelle Rae Featuring New Boyz,I Like It Like That,29,28,13,2012-01-14
29,Cobra Starship Featuring Sabi,You Make Me Feel...,31,7,25,2012-01-14
30,Adele,Rolling In The Deep,35,1,52,2012-01-14
31,Taylor Swift Featuring The Civil Wars,Safe & Sound,30,30,2,2012-01-14
32,Jason Derulo,It Girl,34,17,21,2012-01-14
33,Pitbull Featuring Chris Brown,International Love,33,30,9,2012-01-14
34,Drake Featuring Nicki Minaj,Make Me Proud,24,9,12,2012-01-14
35,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",Give Me Everything,38,1,40,2012-01-14
36,Lady Antebellum,Just A Kiss,37,7,35,2012-01-14
37,Lady Gaga,Marry The Night,39,29,8,2012-01-14
38,Coldplay,Paradise,43,15,16,2012-01-14
39,Blake Shelton,God Gave Me You,46,22,25,2012-01-14
40,Tyga,Rack City,44,40,6,2012-01-14
41,B.o.B Featuring Lil Wayne,Strange Clouds,41,7,14,2012-01-14
42,Jason Aldean,Tattoos On This Town,40,38,15,2012-01-14
43,Taylor Swift,Ours,45,13,8,2012-01-14
44,Lil Wayne Featuring Drake,She Will,36,3,20,2012-01-14
45,Nicki Minaj Featuring Rihanna,Fly,42,19,19,2012-01-14
46,Breathe Carolina,Blackout,47,46,9,2012-01-14
47,Eric Church,Drink In My Hand,51,40,15,2012-01-14
48,Rascal Flatts Featuring Natasha Bedingfield,Easy,50,43,23,2012-01-14
49,Drake Featuring Rihanna,Take Care,49,9,7,2012-01-14
50,Christina Perri,A Thousand Years,52,43,11,2012-01-14
51,David Guetta Featuring Nicki Minaj,Turn Me On,62,37,5,2012-01-14
52,Zac Brown Band,Keep Me In Mind,53,35,14,2012-01-14
53,Justin Bieber,Mistletoe,19,11,10,2012-01-14
54,Wale Featuring Miguel,Lotus Flower Bomb,48,38,10,2012-01-14
55,David Nail Featuring Sarah Buxton,Let It Rain,56,51,16,2012-01-14
56,The Band Perry,All Your Life,58,37,17,2012-01-14
57,Lady Antebellum,We Owned The Night,59,31,20,2012-01-14
58,Scotty McCreery,The Trouble With Girls,55,55,8,2012-01-14
59,Chris Young,You,60,52,11,2012-01-14
60,Outasight,Tonight Is The Night,54,54,6,2012-01-14
61,Colbie Caillat,Brighter Than The Sun,63,60,20,2012-01-14
62,Nickelback,When We Stand Together,66,44,14,2012-01-14
63,Justin Moore,Bait A Hook,73,63,5,2012-01-14
64,Nelly,The Champ,-,64,1,2012-01-14
65,Avril Lavigne,Wish You Were Here,68,65,5,2012-01-14
66,Beyonce Featuring Andre 3000,Party,65,50,13,2012-01-14
67,The Fray,Heartbeat,64,43,11,2012-01-14
68,J. Cole Featuring Trey Songz,Can't Get Enough,67,65,5,2012-01-14
69,Rick Ross Featuring Nicki Minaj,You The Boss,70,67,11,2012-01-14
70,Skrillex,Scary Monsters And Nice Sprites,69,69,2,2012-01-14
71,Avicii,Levels,71,66,7,2012-01-14
72,Flo Rida Featuring Sia,Wild Ones,57,57,2,2012-01-14
73,Martina McBride,I'm Gonna Love You Through It,79,61,13,2012-01-14
74,Jake Owen,Alone With You,77,72,4,2012-01-14
75,Adele,Rumour Has It,78,60,8,2012-01-14
76,Lil Wayne Featuring Bruno Mars,Mirror,74,16,5,2012-01-14
77,Young Jeezy Featuring Jay-Z & Andre 3000,I Do,61,61,2,2012-01-14
78,Hunter Hayes,Storm Warning,84,78,7,2012-01-14
79,The Black Keys,Lonely Boy,82,64,8,2012-01-14
80,Lil Wayne,Blunt Blowin,72,33,6,2012-01-14
81,Beyonce,Countdown,80,71,11,2012-01-14
82,Gym Class Heroes Featuring Neon Hitch,Ass Back Home,83,82,3,2012-01-14
83,Mac Miller,Donald Trump,75,75,7,2012-01-14
84,Mac Miller,Party On Fifth Ave.,90,64,4,2012-01-14
85,Chris Brown Featuring Kevin K-MAC McCall,Strip,92,85,3,2012-01-14
86,Beyonce,Love On Top,89,20,7,2012-01-14
87,Brad Paisley,Camouflage,98,87,5,2012-01-14
88,Dierks Bentley,Home,95,70,8,2012-01-14
89,Florence + The Machine,Shake It Out,96,79,10,2012-01-14
90,will.i.am Featuring Mick Jagger & Jennifer Lopez,T.H.E (The Hardest Ever),-,36,3,2012-01-14
91,AWOLNATION,Sail,97,82,20,2012-01-14
92,Kenny Chesney,Reality,-,76,8,2012-01-14
93,Edens Edge,Amen,-,90,3,2012-01-14
94,V.I.C.,Wobble,94,94,2,2012-01-14
95,Keith Urban,You Gonna Fly,-,79,3,2012-01-14
96,Lee Brice,A Woman Like You,-,96,2,2012-01-14
97,Skrillex,First Of The Year (Equinox),85,85,3,2012-01-14
98,B.o.B Featuring Andre 3000,Play The Guitar,-,98,1,2012-01-14
99,Ellie Goulding,Lights,-,85,2,2012-01-14
100,Roscoe Dash,Good Good Night,93,91,4,2012-01-14
1,Rihanna Featuring Calvin Harris,We Found Love,2,1,16,2012-01-21
2,LMFAO,Sexy And I Know It,1,1,19,2012-01-21
3,Bruno Mars,It Will Rain,4,3,15,2012-01-21
4,Adele,Set Fire To The Rain,8,4,19,2012-01-21
5,Flo Rida,Good Feeling,5,4,15,2012-01-21
6,Katy Perry,The One That Got Away,3,3,13,2012-01-21
7,Jay Z Kanye West,Ni**as in Paris,7,5,22,2012-01-21
8,Jason Mraz,I Won't Give Up,-,8,1,2012-01-21
9,LMFAO Featuring Lauren Bennett & GoonRock,Party Rock Anthem,6,1,42,2012-01-21
10,Adele,Someone Like You,9,1,27,2012-01-21
11,Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,"Young, Wild & Free",14,10,13,2012-01-21
12,Maroon 5 Featuring Christina Aguilera,Moves Like Jagger,11,1,29,2012-01-21
13,Big Sean Featuring Nicki Minaj,Dance (A$$),12,10,14,2012-01-21
14,Gym Class Heroes Featuring Adam Levine,Stereo Hearts,10,4,30,2012-01-21
15,J. Cole,Work Out,17,14,19,2012-01-21
16,David Guetta Featuring Usher,Without You,13,4,19,2012-01-21
17,Jessie J,Domino,21,17,13,2012-01-21
18,Drake,Headlines,18,13,22,2012-01-21
19,Drake Featuring Lil Wayne,The Motto,23,18,8,2012-01-21
20,Toby Keith,Red Solo Cup,15,15,11,2012-01-21
21,Gavin DeGraw,Not Over You,24,21,22,2012-01-21
22,T-Pain Featuring Wiz Khalifa & Lily Allen,5 O'Clock,16,10,15,2012-01-21
23,Tyga,Rack City,40,23,7,2012-01-21
24,Pitbull Featuring Chris Brown,International Love,33,24,10,2012-01-21
25,David Guetta Featuring Nicki Minaj,Turn Me On,51,25,6,2012-01-21
26,Rihanna,You Da One,22,14,9,2012-01-21
27,Kelly Clarkson,Mr. Know It All,20,10,18,2012-01-21
28,Selena Gomez & The Scene,Love You Like A Love Song,27,26,29,2012-01-21
29,Luke Bryan,I Don't Want This Night To End,26,22,15,2012-01-21
30,Foster The People,Pumped Up Kicks,19,3,37,2012-01-21
31,Drake Featuring Nicki Minaj,Make Me Proud,34,9,13,2012-01-21
32,Cobra Starship Featuring Sabi,You Make Me Feel...,29,7,26,2012-01-21
33,Hot Chelle Rae Featuring New Boyz,I Like It Like That,28,28,14,2012-01-21
34,Nicki Minaj,Super Bass,25,3,37,2012-01-21
35,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",Give Me Everything,35,1,41,2012-01-21
36,Adele,Rolling In The Deep,30,1,53,2012-01-21
37,Lady Antebellum,Just A Kiss,36,7,36,2012-01-21
38,Coldplay,Paradise,38,15,17,2012-01-21
39,Lady Gaga,Marry The Night,37,29,9,2012-01-21
40,Taylor Swift Featuring The Civil Wars,Safe & Sound,31,30,3,2012-01-21
41,Breathe Carolina,Blackout,46,41,10,2012-01-21
42,Eric Church,Drink In My Hand,47,40,16,2012-01-21
43,Taylor Swift,Ours,43,13,9,2012-01-21
44,B.o.B Featuring Lil Wayne,Strange Clouds,41,7,15,2012-01-21
45,Wale Featuring Miguel,Lotus Flower Bomb,54,38,11,2012-01-21
46,Drake Featuring Rihanna,Take Care,49,9,8,2012-01-21
47,Jason Derulo,It Girl,32,17,22,2012-01-21
48,Jason Aldean,Tattoos On This Town,42,38,16,2012-01-21
49,Zac Brown Band,Keep Me In Mind,52,35,15,2012-01-21
50,Lil Wayne Featuring Drake,She Will,44,3,21,2012-01-21
51,David Nail Featuring Sarah Buxton,Let It Rain,55,51,17,2012-01-21
52,Christina Perri,A Thousand Years,50,43,12,2012-01-21
53,Chris Young,You,59,52,12,2012-01-21
54,Outasight,Tonight Is The Night,60,54,7,2012-01-21
55,The Band Perry,All Your Life,56,37,18,2012-01-21
56,Colbie Caillat,Brighter Than The Sun,61,56,21,2012-01-21
57,Gym Class Heroes Featuring Neon Hitch,Ass Back Home,82,57,4,2012-01-21
58,Kelly Clarkson,Stronger (What Doesn't Kill You),-,58,3,2012-01-21
59,Nicki Minaj Featuring Rihanna,Fly,45,19,20,2012-01-21
60,Jake Owen,Alone With You,74,60,5,2012-01-21
61,Nelly,The Champ,64,61,2,2012-01-21
62,will.i.am Featuring Mick Jagger & Jennifer Lopez,T.H.E (The Hardest Ever),90,36,4,2012-01-21
63,J. Cole Featuring Trey Songz,Can't Get Enough,68,63,6,2012-01-21
64,Chris Brown Featuring Kevin K-MAC McCall,Strip,85,64,4,2012-01-21
65,The Fray,Heartbeat,67,43,12,2012-01-21
66,Scotty McCreery,The Trouble With Girls,58,55,9,2012-01-21
67,Rick Ross Featuring Nicki Minaj,You The Boss,69,67,12,2012-01-21
68,Beyonce Featuring Andre 3000,Party,66,50,14,2012-01-21
69,The Black Keys,Lonely Boy,79,64,9,2012-01-21
70,Avicii,Levels,71,66,8,2012-01-21
71,Martina McBride,I'm Gonna Love You Through It,73,61,14,2012-01-21
72,Justin Moore,Bait A Hook,63,63,6,2012-01-21
73,Florence + The Machine,Shake It Out,89,73,11,2012-01-21
74,Skrillex Featuring Sirah,Kyoto,-,74,1,2012-01-21
75,Young Jeezy Featuring Jay-Z & Andre 3000,I Do,77,61,3,2012-01-21
76,Keith Urban,You Gonna Fly,95,76,4,2012-01-21
77,Nickelback,When We Stand Together,62,44,15,2012-01-21
78,Dierks Bentley,Home,88,70,9,2012-01-21
79,Kenny Chesney,Reality,92,76,9,2012-01-21
80,Avril Lavigne,Wish You Were Here,65,65,6,2012-01-21
81,Lee Brice,A Woman Like You,96,81,3,2012-01-21
82,Beyonce,Love On Top,86,20,8,2012-01-21
83,Hunter Hayes,Storm Warning,78,78,8,2012-01-21
84,3OH!3,Set You Free,-,84,1,2012-01-21
85,Mac Miller,Party On Fifth Ave.,84,64,5,2012-01-21
86,Edens Edge,Amen,93,86,4,2012-01-21
87,Skrillex,Scary Monsters And Nice Sprites,70,69,3,2012-01-21
88,fun. Featuring Janelle Monae,We Are Young,-,53,3,2012-01-21
89,Beyonce,Countdown,81,71,12,2012-01-21
90,Flo Rida Featuring Sia,Wild Ones,72,57,3,2012-01-21
91,Gotye Featuring Kimbra,Somebody That I Used To Know,-,91,1,2012-01-21
92,Ellie Goulding,Lights,99,85,3,2012-01-21
93,Brad Paisley,Camouflage,87,87,6,2012-01-21
94,Montgomery Gentry,Where I Come From,-,94,1,2012-01-21
95,Adele,Rumour Has It,75,60,9,2012-01-21
96,Lil Wayne Featuring Bruno Mars,Mirror,76,16,6,2012-01-21
97,Waka Flocka Flame Featuring Drake,Round Of Applause,-,86,3,2012-01-21
98,Jay Z Kanye West,Gotta Have It,-,98,1,2012-01-21
99,Wale Featuring Jeremih & Rick Ross,That Way,-,49,18,2012-01-21
100,B.o.B Featuring Andre 3000,Play The Guitar,98,98,2,2012-01-21
1,Rihanna Featuring Calvin Harris,We Found Love,1,1,17,2012-01-28
2,Adele,Set Fire To The Rain,4,2,20,2012-01-28
3,Flo Rida,Good Feeling,5,3,16,2012-01-28
4,Bruno Mars,It Will Rain,3,3,16,2012-01-28
5,LMFAO,Sexy And I Know It,2,1,20,2012-01-28
6,Katy Perry,The One That Got Away,6,3,14,2012-01-28
7,Jay Z Kanye West,Ni**as in Paris,7,5,23,2012-01-28
8,Tyga,Rack City,23,8,8,2012-01-28
9,Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,"Young, Wild & Free",11,9,14,2012-01-28
10,David Guetta Featuring Nicki Minaj,Turn Me On,25,10,7,2012-01-28
11,Big Sean Featuring Nicki Minaj,Dance (A$$),13,10,15,2012-01-28
12,LMFAO Featuring Lauren Bennett & GoonRock,Party Rock Anthem,9,1,43,2012-01-28
13,J. Cole,Work Out,15,13,20,2012-01-28
14,Maroon 5 Featuring Christina Aguilera,Moves Like Jagger,12,1,30,2012-01-28
15,Jessie J,Domino,17,15,14,2012-01-28
16,Adele,Someone Like You,10,1,28,2012-01-28
17,Gym Class Heroes Featuring Adam Levine,Stereo Hearts,14,4,31,2012-01-28
18,David Guetta Featuring Usher,Without You,16,4,20,2012-01-28
19,Gavin DeGraw,Not Over You,21,19,23,2012-01-28
20,Drake Featuring Lil Wayne,The Motto,19,18,9,2012-01-28
21,Kelly Clarkson,Stronger (What Doesn't Kill You),58,21,4,2012-01-28
22,Jason Mraz,I Won't Give Up,8,8,2,2012-01-28
23,Pitbull Featuring Chris Brown,International Love,24,23,11,2012-01-28
24,Selena Gomez & The Scene,Love You Like A Love Song,28,24,30,2012-01-28
25,Drake,Headlines,18,13,23,2012-01-28
26,Toby Keith,Red Solo Cup,20,15,12,2012-01-28
27,Luke Bryan,I Don't Want This Night To End,29,22,16,2012-01-28
28,Rihanna,You Da One,26,14,10,2012-01-28
29,T-Pain Featuring Wiz Khalifa & Lily Allen,5 O'Clock,22,10,16,2012-01-28
30,Hot Chelle Rae Featuring New Boyz,I Like It Like That,33,28,15,2012-01-28
31,Drake Featuring Nicki Minaj,Make Me Proud,31,9,14,2012-01-28
32,Kelly Clarkson,Mr. Know It All,27,10,19,2012-01-28
33,Gym Class Heroes Featuring Neon Hitch,Ass Back Home,57,33,5,2012-01-28
34,Cobra Starship Featuring Sabi,You Make Me Feel...,32,7,27,2012-01-28
35,Foster The People,Pumped Up Kicks,30,3,38,2012-01-28
36,Lady Antebellum,Just A Kiss,37,7,37,2012-01-28
37,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",Give Me Everything,35,1,42,2012-01-28
38,Coldplay,Paradise,38,15,18,2012-01-28
39,Drake Featuring Rihanna,Take Care,46,9,9,2012-01-28
40,Adele,Rolling In The Deep,36,1,54,2012-01-28
41,Eric Church,Drink In My Hand,42,40,17,2012-01-28
42,Breathe Carolina,Blackout,41,41,11,2012-01-28
43,Nicki Minaj,Super Bass,34,3,38,2012-01-28
44,Wale Featuring Miguel,Lotus Flower Bomb,45,38,12,2012-01-28
45,Chris Young,You,53,45,13,2012-01-28
46,Outasight,Tonight Is The Night,54,46,8,2012-01-28
47,Taylor Swift,Ours,43,13,10,2012-01-28
48,B.o.B Featuring Lil Wayne,Strange Clouds,44,7,16,2012-01-28
49,The Band Perry,All Your Life,55,37,19,2012-01-28
50,Zac Brown Band,Keep Me In Mind,49,35,16,2012-01-28
51,Colbie Caillat,Brighter Than The Sun,56,51,22,2012-01-28
52,David Nail Featuring Sarah Buxton,Let It Rain,51,51,18,2012-01-28
53,Lady Gaga,Marry The Night,39,29,10,2012-01-28
54,Christina Perri,A Thousand Years,52,43,13,2012-01-28
55,Chris Brown Featuring Kevin K-MAC McCall,Strip,64,55,5,2012-01-28
56,Jake Owen,Alone With You,60,56,6,2012-01-28
57,Jason Aldean,Tattoos On This Town,48,38,17,2012-01-28
58,Gotye Featuring Kimbra,Somebody That I Used To Know,91,58,2,2012-01-28
59,J. Cole Featuring Trey Songz,Can't Get Enough,63,59,7,2012-01-28
60,Train,Drive By,-,60,1,2012-01-28
61,The Fray,Heartbeat,65,43,13,2012-01-28
62,Rick Ross Featuring Nicki Minaj,You The Boss,67,62,13,2012-01-28
63,Taylor Swift Featuring The Civil Wars,Safe & Sound,40,30,4,2012-01-28
64,will.i.am Featuring Mick Jagger & Jennifer Lopez,T.H.E (The Hardest Ever),62,36,5,2012-01-28
65,The Black Keys,Lonely Boy,69,64,10,2012-01-28
66,Lee Brice,A Woman Like You,81,66,4,2012-01-28
67,Van Halen,Tattoo,-,67,1,2012-01-28
68,Keith Urban,You Gonna Fly,76,68,5,2012-01-28
69,Beyonce Featuring Andre 3000,Party,68,50,15,2012-01-28
70,Avicii,Levels,70,66,9,2012-01-28
71,Martina McBride,I'm Gonna Love You Through It,71,61,15,2012-01-28
72,Kenny Chesney,Reality,79,72,10,2012-01-28
73,Dierks Bentley,Home,78,70,10,2012-01-28
74,Beyonce,Love On Top,82,20,9,2012-01-28
75,Young Jeezy Featuring Jay-Z & Andre 3000,I Do,75,61,4,2012-01-28
76,Skrillex Featuring Sirah,Kyoto,74,74,2,2012-01-28
77,Justin Moore,Bait A Hook,72,63,7,2012-01-28
78,Snow Patrol,Called Out In The Dark,-,78,1,2012-01-28
79,Florence + The Machine,Shake It Out,73,73,12,2012-01-28
80,Scotty McCreery,The Trouble With Girls,66,55,10,2012-01-28
81,Hunter Hayes,Storm Warning,83,78,9,2012-01-28
82,Beyonce,Countdown,89,71,13,2012-01-28
83,Edens Edge,Amen,86,83,5,2012-01-28
84,Jay Z Kanye West,Gotta Have It,98,84,2,2012-01-28
85,The Wanted,Glad You Came,-,85,1,2012-01-28
86,fun. Featuring Janelle Monae,We Are Young,88,53,4,2012-01-28
87,Ellie Goulding,Lights,92,85,4,2012-01-28
88,Brad Paisley,Camouflage,93,87,7,2012-01-28
89,Waka Flocka Flame Featuring Drake,Round Of Applause,97,86,4,2012-01-28
90,Montgomery Gentry,Where I Come From,94,90,2,2012-01-28
91,Lana Del Rey,Video Games,-,91,1,2012-01-28
92,Nelly,The Champ,61,61,3,2012-01-28
93,Mac Miller,Party On Fifth Ave.,85,64,6,2012-01-28
94,Avril Lavigne,Wish You Were Here,80,65,7,2012-01-28
95,Skrillex,Scary Monsters And Nice Sprites,87,69,4,2012-01-28
96,Nickelback,When We Stand Together,77,44,16,2012-01-28
97,Foster The People,Don't Stop (Color On The Walls),-,97,1,2012-01-28
98,MGK Featuring Waka Flocka Flame,Wild Boy,-,98,1,2012-01-28
99,Daughtry,Crawling Back To You,-,41,10,2012-01-28
100,Rihanna Featuring Jay-Z,Talk That Talk,-,31,3,2012-01-28
1,Adele,Set Fire To The Rain,2,1,21,2012-02-04
2,Rihanna Featuring Calvin Harris,We Found Love,1,1,18,2012-02-04
3,Flo Rida,Good Feeling,3,3,17,2012-02-04
4,David Guetta Featuring Nicki Minaj,Turn Me On,10,4,8,2012-02-04
5,Katy Perry,The One That Got Away,6,3,15,2012-02-04
6,Bruno Mars,It Will Rain,4,3,17,2012-02-04
7,LMFAO,Sexy And I Know It,5,1,21,2012-02-04
8,Kelly Clarkson,Stronger (What Doesn't Kill You),21,8,5,2012-02-04
9,Jay Z Kanye West,Ni**as in Paris,7,5,24,2012-02-04
10,Jessie J,Domino,15,10,15,2012-02-04
11,Tyga,Rack City,8,8,9,2012-02-04
12,Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,"Young, Wild & Free",9,9,15,2012-02-04
13,Maroon 5 Featuring Christina Aguilera,Moves Like Jagger,14,1,31,2012-02-04
