sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
0.9978,0.155,0.78,0.066,0.6,105.35,3.46,27,984,886,107,31,Freak Nasty,Da' Dip,17222
0.998,0.139,0.838,0.023,2.5,89.65,4.1,93,940,729,102,34,Camp Lo,Luchini aka (This Is It),17223
-0.2173,0.061,0.884,0.055,0.2,106.47,3.08,26,438,394,55,0,Lost Boyz,Get Up,17224
0.9974,0.288,0.677,0.035,1.9,96.59,4.12,9,360,294,34,18,Mista,Lady,17225
-0.9953,0.083,0.631,0.286,0.3,106.26,2.96,6,276,243,33,7,Monifah,You Don't Have To Love Me,17226
0.8442,0.15,0.734,0.116,0.5,100.34,1.96,2,159,136,28,4,Deborah Cox,The Sound Of My Tears,17227
0.9821,0.169,0.736,0.095,0.4,105.96,3.19,9,416,363,47,3,Dru Hill,In My Bed,17228
0.986,0.106,0.835,0.058,2.1,96.18,5.56,56,689,552,61,11,The Roots,What They Do,17229
0.9633,0.231,0.571,0.198,-0.6,108.29,2.88,8,315,279,52,17,The Isley Brothers,Tears,17230
0.9269,0.083,0.895,0.022,0.9,99.33,2.36,7,275,224,38,10,SWV,It's All About U,17231
-0.9709,0.034,0.724,0.242,4.4,74.05,6.76,12,120,81,14,5,The Prodigy,Firestarter,17232
0.9928,0.274,0.685,0.041,0.0,106.87,2.72,3,183,162,24,20,Amber,Colour Of Love,17233
0.9978,0.235,0.716,0.049,3.4,87.42,3.98,9,590,457,49,22,Spice Girls,Wannabe,17234
-0.9796,0.084,0.805,0.11,1.6,97.5,3.39,35,759,642,83,20,Puff Daddy (Featuring Mase),Can't Nobody Hold Me Down,17235
0.8318,0.115,0.79,0.095,0.8,104.94,3.92,19,502,450,52,19,Erykah Badu,On & On,17236
0.3437,0.133,0.748,0.119,0.8,99.43,3.45,19,346,283,49,11,Leah Andreone,"It's Alright, It's Ok",17237
-0.9729,0.106,0.703,0.19,0.0,106.87,2.72,3,205,190,28,17,The Chemical Brothers,Setting Sun,17238
0.6969,0.134,0.739,0.127,3.1,88.02,4.07,44,616,476,55,14,Love Tribe,Stand Up,17239
0.9804,0.163,0.792,0.045,1.0,99.02,2.65,1,285,237,38,17,Brady Seals,"Another You, Another Me",17240
0.9531,0.133,0.8,0.067,1.1,98.82,3.2,6,360,313,49,29,Livin' Joy,Don't Stop Movin',17241
0.9976,0.301,0.659,0.04,1.9,96.69,3.4,3,350,299,35,4,Babyface,Every Time I Close My Eyes,17242
-0.9988,0.082,0.697,0.221,0.5,105.66,3.34,23,642,578,72,1,DJ Kool,Let Me Clear My Throat,17243
-0.9967,0.05,0.787,0.164,1.9,96.59,4.08,40,601,501,58,1,QT,My Baby Mama,17244
