sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
0.565,0.022,0.953,0.025,6.3,63.76,4.32,119,1348,847,112,53,Cardi B Featuring 21 Savage,Bartier Cardi,24726
-0.9937,0.009,0.918,0.073,3.0,88.43,4.35,92,899,698,84,20,Eminem Featuring Ed Sheeran,River,24727
-0.9745,0.043,0.898,0.059,7.1,72.26,7.56,191,1871,1364,86,0,Ozuna x Cardi B,La Modelo,24728
0.7891,0.11,0.803,0.087,1.1,98.62,2.94,25,648,536,81,28,Huncho Jack Featuring Takeoff,Eye 2 Eye,24729
-0.3086,0.136,0.731,0.133,2.1,90.87,2.79,18,361,279,47,9,Huncho Jack,Modern Slavery,24730
-0.9988,0.069,0.623,0.308,1.1,98.72,2.7,12,457,382,59,35,Imagine Dragons + Khalid,Thunder/Young Dumb & Broke (Medley),24731
0.9516,0.181,0.703,0.116,3.7,81.19,3.3,33,476,346,49,9,Huncho Jack,Black & Chinese,24732
-0.9942,0.083,0.742,0.174,2.8,89.04,3.78,39,588,454,59,18,Quavo & Lil Yachty,Ice Tray,24733
-0.8441,0.149,0.702,0.149,2.4,89.95,3.46,20,508,378,56,17,Huncho Jack Featuring Offset,Dubai Shit,24734
0.7973,0.184,0.67,0.146,3.3,82.1,3.04,36,583,429,69,12,Huncho Jack,Huncho Jack,24735
-0.5734,0.113,0.764,0.123,2.7,89.24,3.44,27,585,451,60,7,Huncho Jack,Motorcycle Patches,24736
0.988,0.22,0.705,0.076,1.5,97.6,3.44,17,362,298,39,14,Huncho Jack,Saint,24737
0.9971,0.189,0.75,0.061,1.7,97.09,3.73,29,685,568,70,28,Migos,Stir Fry,24738
0.8999,0.136,0.769,0.095,1.4,98.01,3.36,24,481,413,57,8,Bruno Mars & Cardi B,Finesse,24739
-0.9466,0.055,0.837,0.108,-0.5,107.99,2.53,6,369,326,57,16,WALK THE MOON,One Foot,24740
0.5245,0.115,0.773,0.112,0.4,105.86,3.38,6,177,155,20,3,Keala Settle & The Greatest Showman Ensemble,This Is Me,24741
-0.837,0.029,0.925,0.046,0.0,106.97,2.79,8,401,363,54,4,Zac Efron & Zendaya,Rewrite The Stars,24742
-0.2869,0.042,0.924,0.034,1.0,98.92,2.52,6,227,184,29,11,Loren Allred,Never Enough,24743
0.9089,0.142,0.737,0.121,6.5,57.74,3.75,61,440,264,51,0,Maluma X Nego do Borel,Corazon,24744
0.9988,0.203,0.773,0.024,1.6,97.4,3.42,22,658,538,69,41,"Hugh Jackman, Keala Settle, Zac Efron, Zendaya & The Greatest Showman Ensemble",The Greatest Show,24745
-0.9644,0.0,0.938,0.062,4.3,79.67,4.55,55,562,397,46,17,"Sofi Tukker Featuring NERVO, The Knocks & Alisa Ueno",Best Friend,24746
-0.9168,0.124,0.728,0.148,0.0,106.87,2.82,8,478,421,62,33,Justin Timberlake,Filthy,24747
0.9752,0.159,0.719,0.122,1.3,98.11,3.77,24,564,473,67,30,Kendrick Lamar & SZA,All The Stars,24748
0.296,0.099,0.833,0.068,4.1,80.17,4.47,12,93,65,8,1,Liam Payne & Rita Ora,For You (Fifty Shades Freed),24749
0.9379,0.162,0.706,0.131,1.1,104.23,4.09,20,562,490,52,16,Lil Skies Featuring Landon Cube,Nowadays,24750
0.6329,0.138,0.705,0.156,0.4,105.86,3.23,9,399,360,46,21,Clean Bandit Featuring Julia Michaels,I Miss You,24751
0.9981,0.223,0.66,0.117,2.7,94.45,4.45,40,838,720,67,11,Lil Skies Featuring Landon Cube,Red Roses,24752
0.9989,0.282,0.689,0.029,1.7,97.3,4.51,29,549,443,56,13,Carrie Underwood Featuring Ludacris,The Champion,24753
-0.9468,0.153,0.681,0.166,3.3,87.72,3.97,21,541,432,48,3,"6ix9ine, Fetty Wap & A Boogie Wit da Hoodie",KEKE,24754
-0.9501,0.049,0.856,0.095,1.1,104.23,3.76,20,509,444,47,9,YoungBoy Never Broke Again,Outside Today,24755
-0.5994,0.129,0.718,0.153,0.6,100.14,2.04,2,275,238,47,27,Troye Sivan,My My My!,24756
0.8134,0.109,0.824,0.067,1.3,98.31,3.05,8,339,277,40,17,Dan + Shay,Tequila,24757
-0.9965,0.086,0.745,0.169,1.8,96.99,3.82,36,867,741,90,13,"Jay Rock, Kendrick Lamar, Future & James Blake",King's Dead,24758
0.9919,0.191,0.694,0.115,0.4,105.96,3.45,8,462,429,56,26,Dua Lipa,IDGAF,24759
-0.8176,0.032,0.91,0.058,2.5,89.75,3.51,65,604,448,64,28,Enrique Iglesias Featuring Bad Bunny,El Bano,24760
0.9014,0.161,0.725,0.114,0.3,106.16,3.12,13,381,347,46,11,Drake,God's Plan,24761
0.9936,0.18,0.704,0.116,3.3,87.52,5.45,89,813,632,69,0,Drake,Diplomatic Immunity,24762
0.9845,0.191,0.775,0.034,2.3,95.67,4.18,11,244,208,22,4,Bazzi,Mine,24763
-0.9944,0.105,0.7,0.196,1.8,96.99,3.85,7,491,424,52,28,The Chainsmokers,Sick Boy,24764
-0.9719,0.092,0.782,0.126,2.2,95.98,4.17,16,489,405,44,21,Justin Timberlake,Supplies,24765
-0.9857,0.059,0.833,0.108,0.9,104.54,3.88,33,751,658,72,3,NF,No Name,24766
0.9916,0.109,0.849,0.042,-0.6,113.71,3.36,7,589,566,67,37,Plies,Rock,24767
0.9859,0.174,0.742,0.085,3.2,87.92,3.73,7,480,379,43,18,Justin Timberlake Featuring Chris Stapleton,Say Something,24768
0.9997,0.273,0.669,0.058,2.2,95.98,3.93,43,1137,971,106,40,Migos Featuring Drake,Walk It Talk It,24769
-0.9767,0.022,0.87,0.107,1.2,98.41,3.41,12,410,347,51,17,"Zedd, Maren Morris & Grey",The Middle,24770
0.9959,0.271,0.682,0.047,1.4,98.01,3.22,8,276,236,33,16,Jason Aldean,You Make It Easy,24771
0.6542,0.091,0.836,0.073,3.3,82.2,3.03,51,863,613,100,38,Migos,Narcos,24772
-0.9999,0.034,0.566,0.4,3.2,87.82,3.68,30,918,695,78,30,Migos Featuring 21 Savage,BBO (Bad Bitches Only),24773
-0.8095,0.098,0.805,0.097,1.3,98.31,3.45,33,635,519,75,32,Migos Featuring Post Malone,Notice Me,24774
0.9777,0.144,0.763,0.093,2.8,88.94,3.33,38,972,746,96,34,Migos,Supastars,24775
0.9764,0.171,0.71,0.118,2.5,89.65,3.52,51,698,533,75,12,"Migos Featuring Travis Scott, Ty Dolla $ign & Big Sean",White Sand,24776
-0.9567,0.063,0.837,0.1,1.4,97.91,3.13,24,461,377,52,4,Migos,Gang Gang,24777
-0.997,0.104,0.685,0.212,1.5,97.8,3.2,20,619,500,68,39,Rich The Kid Featuring Kendrick Lamar,New Freezer,24778
-0.9899,0.052,0.856,0.093,1.4,97.91,3.08,27,923,749,102,28,Migos,Higher We Go (Intro),24779
-0.8526,0.122,0.755,0.123,3.5,81.59,3.39,62,1105,794,119,34,Migos,Auto Pilot,24780
-0.9961,0.063,0.813,0.124,2.8,88.94,3.35,35,1145,879,112,59,Migos,Emoji A Chain,24781
-0.9539,0.073,0.805,0.122,4.4,79.46,5.35,89,645,459,52,16,Ozuna & Romeo Santos,El Farsante,24782
0.9967,0.24,0.7,0.06,2.2,95.88,3.96,10,412,333,36,15,Luke Bryan,Most People Are Good,24783
-0.9972,0.089,0.752,0.159,2.5,89.65,3.09,42,1043,808,114,45,Migos Featuring Gucci Mane,CC,24784
-0.9925,0.117,0.678,0.205,0.3,106.26,3.37,16,421,386,52,17,The Weeknd & Kendrick Lamar,Pray For Me,24785
0.9916,0.14,0.837,0.023,0.5,105.66,3.2,9,515,458,57,20,Justin Timberlake,Man Of The Woods,24786
-0.8738,0.009,0.957,0.034,4.5,79.16,5.05,65,687,483,53,28,Daddy Yankee,Dura,24787
-0.9909,0.077,0.783,0.141,4.4,84.88,4.92,30,774,588,50,31,Derez De'Shon,Hardaway,24788
0.9993,0.142,0.776,0.083,0.4,100.54,2.66,183,2709,2206,474,13,Jacquees X Dej Loaf,At The Club,24789
0.8492,0.098,0.848,0.053,1.6,97.4,3.49,8,254,217,28,9,Brett Eldredge,The Long Way,24790
-0.983,0.035,0.861,0.104,2.8,94.25,4.47,8,443,371,34,16,Jordan Davis,Singles You Up,24791
0.9941,0.194,0.775,0.032,2.3,95.67,4.02,10,425,369,39,11,Easton Corbin,A Girl Like You,24792
0.9238,0.183,0.67,0.147,2.5,95.06,4.43,20,627,516,51,15,BlocBoy JB Featuring Drake,Look Alive,24793
-0.9994,0.06,0.742,0.198,1.1,98.72,3.33,50,1029,880,136,49,"ScHoolboy Q, 2 Chainz & Saudi",X,24794
-0.9886,0.058,0.772,0.17,2.3,95.57,3.97,11,382,318,33,9,Rich The Kid,Plug Walk,24795
0.9912,0.116,0.869,0.016,1.5,97.7,3.26,13,552,460,61,23,Khalid & Swae Lee,The Ways,24796
0.9994,0.268,0.629,0.103,2.1,96.08,3.79,27,935,809,89,12,SOB X RBE,Paramedic!,24797
0.9953,0.239,0.696,0.065,4.6,73.44,2.95,25,600,413,65,25,Kendrick Lamar & Travis Scott,Big Shot,24798
-0.9679,0.088,0.781,0.131,1.3,98.11,2.94,7,443,382,54,33,Marshmello & Anne-Marie,Friends,24799
0.7165,0.076,0.838,0.086,3.2,87.82,5.46,51,428,337,38,0,Kendrick Lamar,Black Panther,24800
0.9985,0.344,0.612,0.044,1.2,103.93,3.88,4,289,262,27,12,Lauv,I Like Me Better,24801
0.9504,0.188,0.651,0.161,1.3,98.21,3.15,12,411,342,49,15,Khalid & Normani,Love Lies,24802
0.9866,0.159,0.803,0.038,1.2,98.51,3.16,9,287,249,37,12,Daniel Caesar Featuring Kali Uchis,Get You,24803
-0.9771,0.124,0.722,0.154,2.4,95.27,4.11,22,632,524,53,18,Post Malone Featuring Ty Dolla $ign,Psycho,24804
-0.7065,0.176,0.664,0.16,1.7,97.09,4.16,43,788,653,81,0,Logic,44 More,24805
-0.9992,0.017,0.67,0.313,0.8,104.94,3.59,10,399,348,40,8,6ix9ine,Billy,24806
0.313,0.154,0.709,0.137,-0.2,107.28,2.68,6,388,343,54,26,5 Seconds Of Summer,Want You Back,24807
-0.9963,0.064,0.753,0.183,2.0,96.38,3.79,19,532,442,50,16,6ix9ine Featuring Tory Lanez & Young Thug,RONDO,24808
-0.9592,0.054,0.817,0.129,1.1,98.82,2.78,11,416,357,56,28,Blac Youngsta,Booty,24809
-0.9907,0.066,0.758,0.176,0.4,105.86,3.12,7,362,320,41,20,High Valley,She's With Me,24810
-0.4221,0.079,0.839,0.082,0.9,104.54,3.93,5,288,273,30,9,Cole Swindell,Break Up In The End,24811
0.9986,0.292,0.651,0.056,1.6,97.5,3.68,16,395,331,43,18,Janelle Monae,Make Me Feel,24812
-0.9953,0.108,0.635,0.257,1.4,98.01,3.03,3,318,275,38,20,XXXTENTACION,Sad!,24813
0.9972,0.212,0.706,0.082,1.6,97.4,3.45,30,846,721,93,21,"DJ Khaled Featuring JAY Z, Future & B",Top Off,24814
0.8096,0.141,0.739,0.119,1.1,104.13,4.01,11,428,380,40,10,Logic & Marshmello,Everyday,24815
0.8475,0.174,0.667,0.159,3.3,87.72,3.9,8,362,270,30,24,Meghan Trainor,No Excuses,24816
-0.9724,0.0,0.853,0.147,1.1,98.62,2.64,2,217,186,28,22,XXXTENTACION,Changes,24817
-0.9968,0.097,0.756,0.146,1.9,96.69,3.85,57,1191,983,115,30,Rae Sremmurd & Juicy J,Powerglide,24818
-0.9914,0.0,0.806,0.194,3.6,81.49,3.37,38,339,246,36,9,Nicky Jam x J Balvin,X,24819
-0.9997,0.098,0.656,0.246,2.1,96.08,4.17,77,1215,977,107,0,Joyner Lucas & Chris Brown,Stranger Things,24820
-0.9169,0.028,0.928,0.045,1.3,103.52,4.04,6,722,637,63,26,Chris Brown,Tempo,24821
0.9846,0.108,0.859,0.033,1.2,98.51,3.37,17,650,523,78,23,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,Sativa,24822
-0.9408,0.066,0.818,0.116,1.7,97.2,3.57,11,387,327,41,15,Blake Shelton,I Lived It,24823
0.9996,0.348,0.617,0.034,0.9,99.23,2.6,14,464,395,66,13,SZA,Broken Clocks,24824
-0.9542,0.021,0.878,0.102,1.1,98.82,2.97,9,244,197,31,11,Bad Wolves,Zombie,24825
-0.4347,0.129,0.748,0.123,2.0,96.38,4.19,41,934,781,89,22,Logic Featuring Wiz Khalifa,Indica Badu,24826
0.8903,0.167,0.684,0.149,1.8,96.99,3.48,16,948,785,96,46,Logic,Contra,24827
-0.9865,0.149,0.664,0.188,2.2,95.98,3.76,22,627,517,56,1,Lil Yachty Featuring NBA YoungBoy,NBAYoungboat,24828
0.9834,0.158,0.73,0.112,2.8,94.25,4.49,21,724,599,55,12,Logic,Overnight,24829
-0.9918,0.083,0.734,0.183,2.5,95.06,4.16,15,416,345,34,11,Lil Yachty Featuring Trippie Redd,66,24830
-0.9997,0.08,0.611,0.309,1.6,97.5,3.7,45,841,711,92,30,Logic,Midnight,24831
0.9727,0.137,0.763,0.1,1.3,98.21,3.48,45,863,703,100,17,Logic Featuring Big Sean,Wassup,24832
0.9873,0.14,0.811,0.048,2.0,96.38,3.68,10,592,500,57,42,Taylor Swift,Delicate,24833
-0.9739,0.143,0.672,0.185,3.8,86.4,4.85,38,620,495,48,5,Logic,Yuck,24834
-0.9986,0.105,0.686,0.21,1.2,103.83,4.08,18,837,732,75,22,Lil Yachty Featuring Ugly God,Boom!,24835
-0.8439,0.141,0.724,0.135,1.5,97.6,3.48,25,520,451,59,19,Logic,BoomTrap Protocol,24836
-0.999,0.138,0.633,0.229,3.0,88.33,4.26,65,1011,796,95,25,Logic Featuring Young Sinatra,Warm It Up,24837
-0.9987,0.087,0.682,0.23,1.6,97.5,3.29,36,692,574,75,9,Lil Dicky Featuring Chris Brown,Freaky Friday,24838
-0.9877,0.106,0.7,0.195,0.8,99.43,2.46,11,341,276,48,27,XXXTENTACION,Moonlight,24839
0.9269,0.13,0.801,0.069,1.1,98.72,2.89,7,323,274,42,10,Lin-Manuel Miranda & Ben Platt,Found / Tonight,24840
0.9757,0.097,0.869,0.035,0.5,105.66,3.29,16,475,423,53,25,XXXTENTACION,The Remedy For A Broken Heart (Why Am I So In Love),24841
0.9951,0.257,0.691,0.052,0.8,99.53,2.43,9,324,270,47,26,Shawn Mendes,In My Blood,24842
-0.9768,0.1,0.686,0.214,0.4,105.86,3.12,1,227,202,26,22,XXXTENTACION,Numb,24843
0.504,0.007,0.993,0.0,99.6,-146.75,106.08,2,534,530,2,8,XXXTENTACION Featuring Joey Bada$$,Infinity (888),24844
0.4871,0.098,0.824,0.077,1.3,98.11,3.05,16,463,382,54,24,Luke Combs,One Number Away,24845
0.9732,0.133,0.83,0.037,2.1,96.08,4.08,19,316,273,30,12,Foster The People,Sit Next To Me,24846
0.9962,0.301,0.68,0.019,-0.3,107.38,2.68,6,285,253,40,17,XXXTENTACION,Going Down!,24847
-0.8792,0.229,0.543,0.229,3.2,87.92,3.76,13,423,327,37,11,The Chainsmokers,Everybody Hates Me,24848
0.9933,0.192,0.755,0.053,2.6,89.34,2.96,8,418,334,45,20,Panic! At The Disco,Say Amen (Saturday Night),24849
0.9954,0.124,0.823,0.053,6.6,57.43,4.1,149,1255,736,133,0,Shawn Mendes X Zedd,Lost In Japan,24850
0.968,0.123,0.828,0.049,2.4,95.37,4.08,11,575,488,50,16,Famous Dex,Japan,24851
0.8925,0.084,0.864,0.052,0.7,105.15,3.51,8,383,348,41,17,Morgan Wallen Featuring Florida Georgia Line,Up Down,24852
0.9957,0.2,0.78,0.02,2.4,95.27,4.22,13,357,306,31,7,Darius Rucker,For The First Time,24853
-0.9872,0.071,0.763,0.165,0.2,106.57,2.94,9,441,388,55,41,Alice Merton,No Roots,24854
0.9789,0.151,0.802,0.046,0.5,105.76,3.16,6,327,300,38,7,The Weeknd,Call Out My Name,24855
0.9694,0.197,0.661,0.142,2.1,96.18,4.07,31,688,595,66,16,Cardi B,Be Careful,24856
0.9866,0.124,0.854,0.022,1.3,98.31,2.88,5,388,326,47,9,The Weeknd,Try Me,24857
0.9451,0.107,0.852,0.041,1.8,96.89,3.67,11,406,342,41,13,The Weeknd,Wasted Times,24858
-0.9887,0.014,0.803,0.182,6.0,64.47,3.86,30,405,254,37,17,The Weeknd Featuring Gesaffelstein,I Was Never There,24859
-0.9825,0.034,0.757,0.208,3.3,82.31,3.58,32,285,204,34,17,The Weeknd Featuring Gesaffelstein,Hurt You,24860
0.9569,0.155,0.718,0.128,1.6,97.5,3.25,25,553,480,62,9,Queen Naija,Medicine,24861
-0.969,0.083,0.697,0.22,0.9,104.64,4.12,4,168,153,17,2,The Weeknd,Privilege,24862
0.8592,0.127,0.778,0.095,1.3,98.31,2.86,10,503,406,59,26,Ella Mai,Boo'd Up,24863
-0.8875,0.134,0.72,0.146,1.5,97.6,4.03,42,572,487,64,6,"Tyler, The Creator",OKRA,24864
0.9779,0.102,0.879,0.018,0.3,106.16,3.33,20,420,369,49,21,Chris Lane Featuring Tori Kelly,Take Back Home Girl,24865
0.9974,0.276,0.677,0.047,1.0,98.92,2.79,5,349,297,47,19,Dierks Bentley,"Woman, Amen",24866
0.9891,0.137,0.784,0.079,2.1,96.08,3.81,34,885,719,79,21,2 Chainz Featuring YG & Offset,Proud,24867
-0.3429,0.071,0.845,0.084,0.8,99.43,2.32,6,236,192,33,10,H.E.R.,Focus,24868
0.5461,0.128,0.75,0.122,2.0,96.28,3.73,16,799,694,78,28,Drake,Nice For What,24869
0.9936,0.183,0.721,0.096,3.7,81.09,3.86,95,829,610,85,14,"Cardi B, Bad Bunny & J Balvin",I Like It,24870
-0.9746,0.009,0.947,0.044,7.0,56.32,5.17,189,1341,807,123,45,Cardi B Featuring Migos,Drip,24871
0.9268,0.167,0.713,0.12,1.1,104.23,3.91,23,593,517,55,17,Cardi B Featuring SZA,I Do,24872
-0.8212,0.12,0.742,0.138,0.5,105.66,3.47,15,497,442,55,15,Cardi B Featuring Kehlani,Ring,24873
-0.9948,0.101,0.731,0.168,2.2,95.88,3.88,45,898,763,82,6,Cardi B,Get Up 10,24874
0.9994,0.226,0.733,0.041,2.0,96.48,3.72,44,1001,832,96,26,Cardi B Featuring Chance The Rapper,Best Life,24875
-0.9821,0.128,0.717,0.155,1.6,97.5,3.65,22,680,563,73,21,Cardi B,Bickenhead,24876
-0.8901,0.102,0.79,0.108,0.3,106.16,3.67,22,541,477,64,23,Cardi B,Thru Your Phone,24877
-0.9999,0.055,0.523,0.422,1.9,96.59,3.78,35,809,698,81,32,Cardi B & YG,She Bad,24878
-0.6741,0.142,0.723,0.135,2.4,95.47,4.32,22,675,542,56,22,Cardi B,Money Bag,24879
-0.9991,0.052,0.706,0.242,2.4,95.37,4.39,31,603,512,52,23,YoungBoy Never Broke Again,Diamond Teeth Samurai,24880
0.998,0.284,0.696,0.02,1.6,97.5,3.5,6,338,286,37,41,Calvin Harris & Dua Lipa,One Kiss,24881
0.9953,0.216,0.652,0.132,0.5,105.66,3.55,31,660,578,72,15,A$AP Rocky Featuring Moby,A$AP Forever,24882
-0.9994,0.115,0.614,0.271,2.0,96.48,4.03,35,771,659,76,16,Nicki Minaj,Barbie Tingz,24883
