sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
-0.9364,0.091,0.654,0.255,0.5,100.24,2.0,3,103,85,17,4,Jackie Wilson,My Empty Arms,583
0.6808,0.068,0.901,0.031,2.1,96.18,3.83,7,197,171,19,5,The String-A-Longs,Wheels,584
0.9889,0.349,0.564,0.087,-0.7,108.6,2.43,6,116,102,20,2,The Platters,If I Didn't Care,585
-0.9811,0.096,0.81,0.094,3.4,87.42,4.81,323,6090,4531,487,5,Jimmy Clanton,What Am I Gonna Do,586
0.9693,0.201,0.736,0.063,-1.0,109.21,1.8,4,135,122,27,5,Jack Scott,Is There Something On Your Mind,587
-0.9747,0.026,0.872,0.102,3.3,92.93,5.61,30,400,329,27,7,Ramrods,(Ghost) Riders In The Sky,588
1.0,0.185,0.692,0.123,2.4,95.47,4.63,1188,24533,20180,2079,33,Ronnie Love And His Orchestra,Chills And Fever,589
0.9898,0.245,0.739,0.017,1.9,96.59,3.44,4,170,146,17,2,Johnny Tillotson,Jimmy's Girl,590
0.628,0.063,0.902,0.035,2.7,89.14,3.79,18,274,212,28,1,Buzz Clifford,Baby Sittin' Boogie,591
0.9962,0.334,0.632,0.035,0.9,99.23,2.62,11,222,181,30,4,Freddy King,You've Got To Love Her With A Feeling,592
0.9726,0.146,0.814,0.039,1.8,91.48,2.33,12,242,191,36,15,Freddy Cannon,Muskrat Ramble,593
-0.0129,0.167,0.628,0.204,0.8,104.84,3.52,1,77,70,8,0,Connie Francis,No One,594
0.8689,0.19,0.729,0.082,-1.3,115.54,2.64,0,97,93,14,1,Etta James,At Last,595
-0.6256,0.024,0.89,0.086,-0.4,107.69,2.4,7,87,78,13,0,Titus Turner,Sound-Off,596
1.0,0.14,0.782,0.079,17.9,44.24,18.61,5736,127811,93807,2158,1,The Royaltones,Flamingo Express,597
