sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
0.9849,0.227,0.704,0.07,-0.3,107.48,3.13,5,201,186,30,10,The Marvelettes,Don't Mess With Bill,3554
0.9744,0.11,0.89,0.0,0.7,99.73,2.2,6,274,225,41,37,The Beach Boys,Barbara Ann,3555
1.0,0.078,0.875,0.046,12.2,64.38,14.13,1461,22669,17169,537,0,Len Barry,Like A Baby,3556
0.9997,0.116,0.81,0.074,8.3,74.53,10.93,654,6495,4813,219,1,The Gentrys,Spread It On Thick,3557
-0.913,0.149,0.586,0.265,-0.6,108.4,2.12,0,81,74,14,0,Little Anthony And The Imperials,Hurt,3558
-0.1017,0.056,0.874,0.07,-1.2,109.92,1.52,2,101,96,25,10,The Five Americans,I See The Light,3559
-0.9058,0.085,0.791,0.124,1.7,102.51,4.44,2,189,167,15,8,Lee Dorsey,"Get Out Of My Life, Woman",3560
0.9896,0.257,0.645,0.099,0.0,106.97,2.86,4,253,221,33,11,Chris Andrews,Yesterday Man,3561
-0.7343,0.147,0.648,0.206,1.6,97.5,3.08,4,117,100,13,0,Elvis Presley,Blue River,3562
0.9998,0.167,0.752,0.081,6.7,78.89,9.19,302,3478,2584,146,0,The Manhattans,Follow Your Heart,3563
0.9962,0.388,0.612,0.0,-0.4,107.89,2.32,0,121,115,20,6,The Three Degrees,Look In My Eyes,3564
-0.6835,0.054,0.861,0.086,2.0,96.38,4.55,16,224,194,22,0,Bob Dylan,Can You Please Crawl Out Your Window?,3565
0.9968,0.088,0.847,0.064,6.5,57.74,3.96,567,4296,2597,497,4,Billy Stewart,Mountain Of Love,3566
0.9825,0.209,0.765,0.026,0.1,106.67,3.1,5,150,133,19,0,Chris Montez,Call Me,3567
0.9997,0.193,0.789,0.018,5.7,70.6,5.15,144,1762,1174,127,0,Bobby Bland,I'm Too Far Gone (To Turn Around),3568
0.9833,0.087,0.881,0.032,2.0,101.7,4.92,16,566,513,43,0,Red Sovine,Giddyup Go,3569
0.9979,0.495,0.475,0.03,-0.7,108.6,2.04,2,131,117,23,3,Ben E. King,Goodnight My Love,3570
-0.9998,0.097,0.795,0.108,9.8,60.04,10.2,1907,22580,15243,776,0,Billy Vaughn And His Orchestra,Michelle,3571
-0.9975,0.012,0.569,0.419,1.3,98.11,3.08,4,205,170,24,9,Tammi Terrell,I Can't Believe You Love Me,3572
0.9747,0.168,0.832,0.0,0.9,99.12,2.92,4,200,165,27,9,David & Jonathan,Michelle,3573
0.8176,0.105,0.856,0.039,1.8,91.48,2.45,4,163,122,23,8,The Mamas & The Papas,California Dreamin',3574
