sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
0.9912,0.132,0.868,0.0,0.3,106.26,2.96,10,382,335,45,20,Milli Vanilli,All Or Nothing,14940
-0.9928,0.104,0.627,0.27,0.6,100.14,2.04,3,282,242,47,19,Warrant,Sometimes She Cries,14941
0.6124,0.072,0.873,0.055,1.1,98.62,2.98,17,273,232,35,9,Michael Penn,No Myth,14942
0.9831,0.152,0.815,0.033,0.9,99.23,2.89,16,305,246,41,23,Alannah Myles,Black Velvet,14943
0.9848,0.178,0.737,0.085,0.6,99.94,2.36,9,394,340,64,26,Billy Joel,I Go To Extremes,14944
-0.989,0.063,0.677,0.26,2.5,84.34,2.82,15,274,197,49,25,Elton John,Sacrifice,14945
0.9962,0.277,0.693,0.031,1.7,97.2,3.53,4,283,239,30,6,Paul McCartney,Figure Of Eight,14946
0.9776,0.142,0.765,0.092,1.1,98.72,2.69,8,535,457,70,46,Janet Jackson,Escapade,14947
-0.2054,0.114,0.767,0.118,-0.8,108.7,2.0,8,189,169,34,7,Richard Marx,Too Late To Say Goodbye,14948
0.9961,0.12,0.868,0.013,0.9,104.74,4.1,28,740,661,74,13,Biz Markie,Just A Friend,14949
0.9974,0.279,0.677,0.044,0.8,99.53,2.42,11,332,277,49,20,Whitesnake,The Deeper The Love,14950
1.0,0.147,0.772,0.081,20.2,38.36,21.07,5794,106483,74807,1517,0,A'me Lorain,"Whole Wide World (From ""True Love"")",14951
0.6248,0.111,0.839,0.051,2.0,96.28,3.82,7,356,303,34,12,Kevin Paige,Anything I Want,14952
0.9914,0.115,0.858,0.027,1.3,98.11,3.05,15,478,383,54,19,Belinda Carlisle,Summer Rain,14953
0.4337,0.136,0.732,0.133,1.0,98.92,2.52,7,307,258,41,15,Alice Cooper,House Of Fire,14954
0.9979,0.198,0.742,0.06,0.6,105.35,3.77,13,513,448,54,9,Skyy,Real Love,14955
0.9922,0.212,0.775,0.013,0.1,106.67,3.0,3,220,202,29,6,Taylor Dayne,Love Will Lead You Back,14956
-0.9972,0.044,0.573,0.383,-0.5,108.09,2.49,5,168,157,28,10,Joan Jett,Dirty Deeds,14957
-0.9459,0.076,0.768,0.157,-0.8,108.9,1.92,3,184,171,36,23,Sybil,Walk On By,14958
0.9496,0.077,0.878,0.045,-0.2,107.18,2.6,3,467,430,66,39,Technotronic,Get Up! (Before The Night Is Over),14959
-0.9943,0.045,0.772,0.183,0.6,100.14,2.88,41,462,379,74,0,The U-Krew,If U Were Mine,14960
0.9987,0.474,0.51,0.016,-1.9,117.16,2.0,4,165,159,32,12,Lenny Kravitz,Let Love Rule,14961
0.976,0.151,0.849,0.0,0.9,99.12,2.67,3,216,177,29,12,Yvonne,There's A Party Going On,14962
