sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
-0.9964,0.145,0.651,0.204,2.2,95.98,4.6,64,963,785,85,3,Lil Wayne Featuring Cory Gunz,6 Foot 7 Foot,21935
0.9414,0.068,0.925,0.007,1.5,97.8,3.35,12,376,304,41,24,Taio Cruz Featuring Travie McCoy,Higher,21936
-0.9767,0.083,0.783,0.134,2.1,96.08,4.03,45,727,609,67,9,Nicki Minaj Featuring Drake,Moment 4 Life,21937
0.8967,0.145,0.783,0.072,0.9,104.74,3.69,6,326,302,34,3,Jerrod Niemann,What Do You Want,21938
0.9978,0.249,0.714,0.037,0.4,106.06,3.17,10,333,302,40,7,Thompson Square,Are You Gonna Kiss Me Or Not,21939
0.9987,0.353,0.6,0.047,0.8,99.53,2.59,5,318,258,45,12,R. Kelly,When A Woman Loves,21940
0.9909,0.169,0.737,0.094,1.6,97.5,3.87,30,588,509,66,19,Fabolous,You Be Killin Em,21941
-0.9442,0.114,0.729,0.157,0.1,106.67,3.1,13,455,398,57,26,The Script,For The First Time,21942
0.9847,0.065,0.928,0.006,1.9,96.69,3.48,9,635,530,62,13,Mariah Carey,Oh Santa!,21943
0.9971,0.195,0.763,0.042,1.8,96.89,3.79,25,514,429,52,8,The Lonely Island Featuring Akon,I Just Had Sex,21944
0.9598,0.147,0.776,0.077,2.0,96.28,4.01,12,313,266,30,3,Brad Paisley,This Is Country Music,21945
-0.9509,0.04,0.871,0.088,-0.3,107.48,2.48,9,400,369,60,24,3OH!3,Hit It Again,21946
0.9723,0.125,0.791,0.084,1.1,104.13,4.16,32,631,553,58,0,Troop 41,Do The John Wall,21947
0.9991,0.311,0.613,0.076,3.3,82.31,3.18,27,652,464,77,31,B.o.B,I Am The Champion,21948
0.9985,0.237,0.696,0.067,0.3,100.85,1.85,5,508,426,97,54,Train,Shake Up Christmas,21949
0.989,0.112,0.888,0.0,1.5,97.8,2.96,7,452,378,51,27,Big Time Rush,Big Night,21950
0.9615,0.138,0.782,0.08,0.9,99.33,2.47,9,413,350,59,23,Sara Evans,A Little Bit Stronger,21951
