sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
0.9825,0.186,0.774,0.04,3.1,82.81,2.2,5,290,205,37,24,The 5th Dimension,"Living Together, Growing Together",7765
0.9975,0.295,0.705,0.0,0.2,106.37,3.1,2,244,218,30,12,Anne Murray,Danny's Song,7766
0.9912,0.236,0.726,0.038,0.5,100.24,2.24,4,198,165,33,5,Bobby Darin,Happy,7767
-0.6727,0.088,0.803,0.109,-0.7,108.6,2.2,10,288,257,50,10,Ray Price,She's Got To Be A Saint,7768
0.8073,0.102,0.853,0.046,0.6,99.94,2.12,5,237,200,38,14,Joe Stampley,Soul Song,7769
-1.0,0.073,0.803,0.124,9.2,61.56,9.28,1417,17762,12204,675,0,Anacostia,On And Off (Part 1),7770
-0.9996,0.099,0.767,0.134,2.5,95.06,4.48,197,5009,4318,428,8,Johnny Williams,Slow Motion (Part 1),7771
1.0,0.135,0.789,0.076,18.9,41.6,19.41,7411,197553,145725,3161,0,Les Emmerson,Control Of Me,7772
0.9991,0.414,0.574,0.012,-0.9,109.0,2.22,10,265,234,50,22,Barbara Mason,Give Me Your Love,7773
-0.3979,0.04,0.903,0.057,2.6,89.55,5.26,13,127,101,14,3,Shawn Phillips,We,7774
0.9713,0.238,0.684,0.078,-0.8,108.9,1.92,2,133,119,25,4,Diana Ross,Good Morning Heartache,7775
0.9991,0.411,0.574,0.015,2.5,89.75,2.8,4,300,237,34,40,The O'Jays,Love Train,7776
0.9934,0.215,0.737,0.048,2.6,89.45,3.95,17,297,232,32,6,Seals & Crofts,Hummingbird,7777
1.0,0.247,0.666,0.087,40.6,-20.36,41.53,893,9210,6224,63,7,James Brown,I Got Ants In My Pants (and i want to dance) (Part 1),7778
0.8011,0.156,0.784,0.06,1.7,91.88,2.54,1,91,69,14,6,Cymande,The Message,7779
0.9926,0.284,0.645,0.071,0.8,99.43,2.52,5,232,196,34,4,Al Green,Hot Wire,7780
0.9997,0.107,0.822,0.071,6.8,83.9,9.24,416,6964,5576,264,0,Dottie West,If It's All Right With You,7781
0.9833,0.149,0.817,0.034,2.8,94.35,4.63,9,305,260,24,8,The Sweet,Little Willy,7782
-0.9984,0.031,0.728,0.241,-0.4,107.79,2.59,8,398,355,60,28,Roberta Flack,Killing Me Softly With His Song,7783
0.6166,0.065,0.894,0.041,2.5,89.75,3.39,14,257,203,29,6,David Bowie,Space Oddity,7784
-0.8117,0.066,0.831,0.103,-0.8,108.9,1.92,1,202,182,38,14,America,Don't Cross The River,7785
1.0,0.13,0.777,0.093,1.1,98.82,3.17,1210,21382,18102,2846,22,Sam Neely,Rosalie,7786
0.4588,0.135,0.738,0.127,2.3,95.67,3.8,3,126,104,11,3,Bettye Swann,Today I Started Loving You Again,7787
0.8548,0.081,0.862,0.058,0.8,99.63,3.16,13,373,304,54,6,Gladys Knight And The Pips,Neither One Of Us (Wants To Be The First To Say Goodbye),7788
-0.9979,0.062,0.646,0.292,1.7,97.2,3.68,6,290,248,31,9,Loudon Wainwright III,Dead Skunk,7789
0.9987,0.262,0.713,0.025,-1.7,116.65,2.2,1,364,349,63,35,The Grass Roots,Love Is What You Make It,7790
0.9561,0.076,0.855,0.069,5.3,66.2,4.08,475,3525,2138,411,4,Paul Kelly,Don't Burn Me,7791
0.9812,0.151,0.822,0.027,0.3,106.16,3.0,8,256,234,31,13,Mott The Hoople,One Of The Boys,7792
0.9694,0.189,0.693,0.118,0.9,99.12,2.63,5,239,207,34,11,The Whispers,Somebody Loves You,7793
0.9993,0.364,0.631,0.005,1.1,98.72,2.6,6,450,379,58,21,Rare Earth,We're Gonna Have A Good Time,7794
0.9708,0.184,0.816,0.0,-0.3,107.48,2.48,5,130,117,19,5,The New Seekers,Come Softly To Me,7795
-0.9514,0.049,0.865,0.086,1.8,96.99,3.94,14,444,361,44,21,The Moody Blues,I'm Just A Singer (In A Rock And Roll Band),7796
0.9963,0.092,0.835,0.073,5.3,66.2,3.77,620,4987,3059,590,1,Alice Cooper,Hello Hurray,7797
0.0,0.079,0.841,0.079,0.4,100.44,2.97,4,45,38,8,0,Deodato,Also Sprach Zarathustra (2001),7798
0.9312,0.141,0.787,0.072,1.2,98.51,3.22,21,272,221,33,0,Rick Nelson And The Stone Canyon Band,Palace Guard,7799
0.9422,0.121,0.819,0.061,0.4,105.86,3.5,6,234,210,27,2,Bread,Aubrey,7800
0.8824,0.075,0.915,0.01,1.9,102.0,4.84,7,221,197,17,0,Jim Croce,One Less Set Of Footsteps,7801
0.9812,0.199,0.737,0.064,3.1,93.44,4.68,8,192,164,14,4,Helen Reddy,Peaceful,7802
1.0,0.13,0.777,0.093,1.1,98.82,3.17,1210,21382,18102,2846,22,Austin Roberts,Keep On Singing,7803
