sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
-0.9713,0.089,0.756,0.155,2.0,96.48,3.96,13,496,418,48,24,Relient K,Who I Am Hates Who I've Been,19967
0.9854,0.133,0.867,0.0,0.8,99.53,2.28,2,317,267,47,42,Gorillaz Featuring Shaun Ryder,Dare,19968
0.965,0.116,0.823,0.06,2.0,96.28,4.25,19,416,347,39,2,Young Jeezy,My Hood,19969
0.64,0.058,0.908,0.034,1.9,96.59,3.6,2,308,257,30,13,My Chemical Romance,The Ghost Of You,19970
0.996,0.119,0.849,0.032,2.5,95.06,4.2,27,856,738,73,21,Sean Paul,Temperature,19971
0.9719,0.141,0.795,0.064,1.5,97.8,3.11,8,322,266,36,8,Rob Thomas,Ever The Same,19972
0.9869,0.224,0.672,0.105,1.8,96.99,3.72,9,314,271,33,7,Toby Keith,Get Drunk And Be Somebody,19973
0.9319,0.106,0.825,0.069,1.1,98.82,3.06,12,384,320,50,17,Kelly Clarkson,Walk Away,19974
0.9885,0.222,0.7,0.079,0.8,99.63,3.04,11,245,200,36,12,Gavin DeGraw,We Belong Together,19975
0.9664,0.136,0.815,0.048,1.3,98.11,3.2,8,264,220,31,8,Jack Johnson,Upside Down,19976
0.9607,0.151,0.802,0.047,0.7,105.15,3.4,8,224,203,24,5,Sara Evans,Cheatin',19977
0.9652,0.125,0.862,0.013,1.4,98.01,3.44,11,267,215,30,11,Kenny Chesney,Living In Fast Forward,19978
0.9909,0.132,0.86,0.008,1.6,102.91,4.37,11,535,470,44,18,Bon Jovi,Who Says You Can't Go Home,19979
-0.2262,0.125,0.747,0.128,0.9,99.12,2.82,19,367,313,51,5,Juelz Santana,Oh Yes (aka 'Postman'),19980
0.9846,0.25,0.591,0.159,2.5,94.96,4.08,5,257,214,21,10,Blake Shelton,Nobody But Me,19981
-0.4215,0.034,0.919,0.048,-0.2,107.18,2.75,4,288,267,41,18,Yellowcard,Lights And Sounds,19982
0.9881,0.147,0.824,0.029,0.5,105.55,3.24,3,311,285,35,9,Keyshia Cole,Love,19983
0.9951,0.152,0.807,0.041,1.7,97.09,3.31,9,667,564,70,36,The Pussycat Dolls Featuring will.i.am,Beep,19984
0.9957,0.153,0.814,0.034,1.0,104.44,3.9,21,610,542,59,10,Matisyahu,King Without A Crown,19985
0.996,0.168,0.817,0.015,3.3,82.1,2.88,9,560,405,65,25,High School Musical Cast,We're All In This Together,19986
-0.9676,0.163,0.622,0.215,0.9,99.23,2.93,27,637,531,88,27,High School Musical Cast,Stick To The Status Quo,19987
-0.9651,0.026,0.895,0.08,-0.1,107.08,2.82,11,510,455,69,33,P.O.D.,Goodbye For Now,19988
0.9245,0.094,0.833,0.073,2.0,90.97,3.27,111,936,718,124,5,Lucas Grabeel & Ashley Tisdale,Bop To The Top,19989
0.3031,0.082,0.833,0.085,1.8,96.99,3.62,12,548,465,57,26,Gwen Stefani,Crash,19990
0.8934,0.126,0.78,0.095,0.1,106.77,3.02,4,330,305,44,24,The All-American Rejects,Move Along,19991
0.9846,0.146,0.82,0.034,1.2,98.41,3.39,13,357,299,44,19,Teddy Geiger,For You I Will (Confidence),19992
0.8744,0.061,0.92,0.02,1.6,97.5,3.08,5,278,239,31,8,Heather Headley,In My Mind,19993
-0.9835,0.044,0.796,0.16,0.0,106.87,2.87,11,305,272,40,10,Rascal Flatts,What Hurts The Most,19994
-0.9987,0.037,0.761,0.203,0.4,105.96,3.33,23,687,633,82,12,D4L,Betcha Can't Do It Like Me,19995
0.9987,0.256,0.699,0.045,-0.2,107.28,2.77,10,428,383,60,22,James Blunt,Goodbye My Lover,19996
-0.9888,0.135,0.668,0.197,1.7,97.2,3.61,26,474,390,49,12,P!nk,Stupid Girls,19997
-0.9922,0.086,0.735,0.179,0.0,106.97,2.68,8,416,383,57,24,Daniel Powter,Bad Day,19998
0.9895,0.151,0.819,0.03,0.4,105.96,3.5,8,316,285,37,15,Michael Stipe,In The Sun,19999
0.9961,0.156,0.767,0.078,1.2,103.83,4.41,17,633,570,58,29,Rihanna,SOS,20000
0.9495,0.111,0.805,0.084,1.8,96.89,3.64,29,739,633,76,23,Kanye West Featuring Lupe Fiasco,Touch The Sky,20001
0.9957,0.238,0.695,0.067,0.8,99.63,2.9,19,369,304,54,17,Saving Jane,Girl Next Door,20002
-0.4987,0.045,0.904,0.051,1.7,97.2,3.39,8,258,216,27,6,Coldplay,Talk,20003
0.3975,0.051,0.907,0.042,0.8,99.43,3.2,20,386,317,55,25,The Fray,Over My Head (Cable Car),20004
-0.9717,0.067,0.808,0.125,2.0,96.48,3.76,21,518,436,50,20,Nickelback,Animals,20005
-0.3514,0.188,0.617,0.195,0.0,106.97,3.32,13,419,377,56,8,Lil Rob,Bring Out The Freak In You,20006
0.8527,0.09,0.847,0.063,4.5,84.37,5.54,14,324,259,21,3,Willie Nelson,Cowboys Are Frequently Secretly (Fond Of Each Other),20007
-0.9954,0.113,0.758,0.129,7.6,76.35,9.75,210,2934,2257,112,1,Chamillionaire Featuring Krayzie Bone,Ridin',20008
-0.7248,0.104,0.791,0.105,2.6,94.76,4.38,19,659,543,52,9,Three 6 Mafia,Poppin' My Collar,20009
0.9831,0.129,0.861,0.01,0.8,99.43,2.46,8,327,279,48,21,Aly & AJ,Rush,20010
-0.9999,0.027,0.598,0.375,0.0,106.97,2.98,42,733,658,98,33,E-40 Featuring Keak Da Sneak,Tell Me When To Go,20011
0.7131,0.087,0.82,0.093,1.0,98.92,2.52,4,338,288,46,21,Prince,Black Sweat,20012
-0.3022,0.054,0.863,0.083,1.6,97.5,3.37,13,505,416,54,34,Madonna,Sorry,20013
0.9997,0.32,0.65,0.03,1.3,103.52,4.3,22,706,627,62,15,50 Cent & Olivia,Best Friend,20014
0.6813,0.095,0.831,0.074,0.9,99.23,2.53,13,363,308,51,15,Nick Lachey,What's Left Of Me,20015
0.9708,0.107,0.803,0.091,2.2,90.46,3.38,33,746,559,89,30,LL Cool J Featuring Jennifer Lopez,Control Myself,20016
0.9735,0.181,0.764,0.055,-0.7,108.6,2.31,6,170,148,29,16,HIM,Wings Of A Butterfly,20017
0.9859,0.142,0.807,0.052,2.5,95.06,4.7,12,360,303,30,5,Sheryl Crow & Sting,Always On Your Side,20018
-0.9388,0.058,0.867,0.075,1.3,98.11,3.06,23,869,741,105,28,T.I.,What You Know,20019
0.9341,0.147,0.732,0.121,0.6,105.35,3.32,4,367,342,41,14,Anthony Hamilton,Can't Let Go,20020
-0.95,0.079,0.78,0.141,-0.1,107.08,2.81,5,257,231,35,13,Nickelback,Savin' Me,20021
0.9842,0.126,0.799,0.075,2.7,94.66,4.79,41,706,607,58,2,Paul Wall,Girl,20022
-0.8611,0.042,0.855,0.104,1.8,96.79,3.36,3,233,202,24,8,Jason Aldean,Why,20023
0.9253,0.198,0.636,0.165,1.5,97.8,3.49,11,377,302,41,23,Panic! At The Disco,I Write Sins Not Tragedies,20024
-0.9261,0.129,0.707,0.164,0.9,99.12,2.89,14,416,355,58,26,Ne-Yo,When You're Mad,20025
0.6692,0.044,0.943,0.012,-1.1,109.51,1.68,6,187,165,39,19,Bird York,In The Deep,20026
-0.9969,0.076,0.588,0.335,0.7,105.25,3.49,4,328,301,36,4,KT Tunstall,Black Horse & The Cherry Tree,20027
-0.412,0.072,0.847,0.082,1.8,96.89,3.53,22,690,580,70,15,Avant,4 Minutes,20028
-0.8865,0.062,0.828,0.11,0.6,99.94,2.56,9,220,180,34,10,Jack Ingram,Wherever You Are,20029
0.9393,0.091,0.867,0.042,0.8,104.94,3.58,6,441,398,46,23,Bo Bice,The Real Thing,20030
0.8519,0.063,0.918,0.019,1.1,98.72,2.77,10,287,235,36,11,LeAnn Rimes,Something's Gotta Give,20031
-0.9945,0.058,0.725,0.217,1.6,97.4,3.42,16,324,266,34,16,Pearl Jam,World Wide Suicide,20032
0.9891,0.132,0.783,0.086,2.3,90.16,3.36,32,732,555,84,28,Shakira Featuring Wyclef Jean,Hips Don't Lie,20033
-0.9291,0.059,0.771,0.17,1.5,97.8,3.56,10,409,331,45,25,Panic! At The Disco,The Only Difference Between Martyrdom And Suicide Is Press Coverage,20034
-0.1651,0.058,0.886,0.056,-0.4,107.79,2.77,10,218,194,33,5,Dierks Bentley,Settle For A Slowdown,20035
0.9987,0.237,0.692,0.072,1.9,96.69,3.95,39,674,579,68,11,Remy Ma,Conceited (There's Something About Remy),20036
0.4337,0.146,0.724,0.13,2.9,88.74,4.99,23,263,201,25,12,10 Years,Wasteland,20037
0.2928,0.073,0.867,0.06,2.2,95.98,3.75,27,666,553,60,28,Shawnna,Gettin' Some,20038
-0.25,0.026,0.938,0.036,0.0,106.87,2.72,4,223,205,30,14,Yeah Yeah Yeahs,Gold Lion,20039
0.9993,0.442,0.51,0.047,0.6,100.14,2.21,5,287,235,46,28,The Afters,Beautiful Love,20040
0.9504,0.134,0.815,0.051,1.1,104.13,3.8,7,311,276,29,10,Fall Out Boy,"A Little Less Sixteen Candles, A Little More Touch Me",20041
