sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
-0.9712,0.106,0.764,0.13,1.6,97.4,3.29,40,1117,948,121,42,21 Savage,A Lot,25313
0.3818,0.031,0.969,0.0,1.9,96.59,4.37,4,100,86,10,2,Elvis Presley,Blue Christmas,25314
0.9268,0.113,0.867,0.02,3.0,93.74,4.75,11,252,206,18,6,Chuck Berry,Run Rudolph Run,25315
0.8704,0.108,0.814,0.079,2.9,88.53,3.61,20,457,359,44,8,Post Malone,Wow.,25316
0.995,0.162,0.833,0.005,0.5,100.24,2.12,11,392,330,66,20,Frank Sinatra,Jingle Bells,25317
-0.9945,0.133,0.659,0.207,2.0,96.38,3.79,20,680,590,67,15,A Boogie Wit da Hoodie Featuring 6ix9ine,Swervin,25318
-0.9965,0.099,0.734,0.167,1.7,97.2,3.53,45,846,717,90,15,21 Savage,Can't Leave Without It,25319
-0.117,0.154,0.718,0.128,2.8,88.84,3.3,36,752,587,74,21,A Boogie Wit da Hoodie Featuring Offset & Tyga,Startender,25320
0.9953,0.192,0.721,0.087,2.4,95.27,4.11,22,642,534,54,14,21 Savage,All My Friends,25321
-0.9985,0.088,0.693,0.22,1.3,98.31,3.03,33,732,592,86,11,21 Savage,Break Da Law,25322
0.5305,0.136,0.752,0.112,2.9,88.74,3.52,33,617,493,62,14,21 Savage,Monster,25323
-0.995,0.058,0.759,0.184,2.6,89.45,3.26,30,465,352,48,12,21 Savage,1.5,25324
-0.7829,0.085,0.822,0.093,2.2,90.36,2.79,18,432,341,53,17,21 Savage,Out For The Night,25325
-0.9957,0.14,0.601,0.259,2.4,95.47,3.98,21,516,419,43,21,21 Savage,Gun Smoke,25326
-0.9981,0.098,0.673,0.229,0.9,104.64,3.75,22,607,538,60,18,A Boogie Wit da Hoodie Featuring Juice WRLD,Demons And Angels,25327
-0.9975,0.066,0.75,0.183,2.1,96.18,3.74,25,672,568,63,2,21 Savage,ASMR,25328
0.9147,0.05,0.95,0.0,0.6,105.45,3.28,2,266,246,30,18,Pinkfong,Baby Shark,25329
