sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
0.932,0.107,0.855,0.038,1.0,104.44,3.88,8,217,202,22,4,Faces,Stay With Me,7235
0.9893,0.243,0.716,0.041,1.6,102.81,4.32,4,184,162,15,9,Climax,Precious And Few,7236
0.9909,0.223,0.699,0.078,0.4,105.96,3.08,7,318,294,38,18,T. Rex,Bang A Gong (Get It On),7237
0.9631,0.178,0.822,0.0,5.3,71.61,3.66,5,158,106,13,4,Robert John,The Lion Sleeps Tonight,7238
0.9927,0.213,0.777,0.01,0.4,100.65,1.84,5,243,196,43,16,The 5th Dimension,Together Let's Find Love,7239
0.9982,0.254,0.736,0.009,2.6,89.34,3.06,9,491,383,52,16,Van Morrison,Tupelo Honey,7240
0.9834,0.079,0.849,0.072,4.9,72.63,4.18,410,5148,3531,493,0,Apollo featuring Tom Parker,Joy,7241
0.9958,0.152,0.796,0.052,1.8,96.89,3.83,27,651,548,66,1,Jerry Reed,Another Puff,7242
0.9704,0.166,0.816,0.017,-0.7,108.5,2.41,5,275,240,46,10,Detroit Emeralds,"You Want It, You Got It",7243
-0.9999,0.077,0.798,0.126,16.4,58.83,18.59,195,7046,5860,128,0,The 8th Day,If I Could See The Light,7244
0.9976,0.258,0.742,0.0,-0.5,107.99,2.28,2,276,260,46,27,The Supremes,Floy Joy,7245
0.984,0.249,0.751,0.0,1.3,98.31,2.76,4,167,144,21,20,Grand Funk Railroad,Footstompin' Music,7246
-0.25,0.061,0.878,0.061,0.9,99.12,2.61,8,292,242,40,19,Freda Payne,The Road We Didn't Take,7247
-0.9999,0.099,0.734,0.167,6.6,57.53,3.16,442,9108,5343,993,0,Ten Years After,Baby Won't You Let Me Rock 'N Roll You,7248
0.8116,0.2,0.62,0.18,2.0,90.97,2.32,9,261,204,35,13,Carpenters,Hurting Each Other,7249
0.9416,0.152,0.748,0.101,1.1,98.72,2.76,8,298,248,38,2,Aretha Franklin,Oh Me Oh My (I'm A Fool For You Baby),7250
-0.999,0.066,0.736,0.198,2.0,96.38,4.35,64,866,725,82,1,James Last,Music From Across The Way,7251
1.0,0.112,0.816,0.073,12.8,57.44,14.5,2823,30952,22107,726,0,Traffic,Rock & Roll Stew...Part 1,7252
-0.8834,0.076,0.791,0.133,0.1,106.77,2.76,4,275,240,35,9,The Osmonds,Down By The Lazy River,7253
1.0,0.097,0.809,0.093,4.8,89.08,6.63,3075,178907,148516,9300,59,The English Congregation,Softly Whispering I Love You,7254
0.9958,0.22,0.734,0.046,-0.4,107.89,2.47,2,296,265,46,26,Addrisi Brothers,We've Got To Get It On Again,7255
0.4113,0.079,0.858,0.063,-0.6,108.4,2.6,7,184,165,31,5,Delaney & Bonnie,Move 'Em Out,7256
0.9945,0.316,0.665,0.019,1.1,98.72,3.22,5,152,130,20,3,Roberta Flack,Will You Still Love Me Tomorrow,7257
0.9452,0.166,0.757,0.077,0.2,106.47,3.53,4,205,186,26,2,Billy Preston,I Wrote A Simple Song,7258
-0.9971,0.061,0.775,0.164,4.3,79.56,5.24,95,924,680,78,33,Melanie,The Nickel Song,7259
0.995,0.208,0.792,0.0,0.4,105.86,3.26,5,311,281,36,13,Joe Tex,I Gotcha,7260
0.9994,0.403,0.523,0.074,0.4,100.54,2.3,9,351,285,61,15,Laura Lee,Love And Liberty,7261
0.0,0.0,1.0,0.0,-0.8,108.7,2.0,0,16,15,3,2,The JB's,Gimme Some More,7262
1.0,0.1,0.837,0.063,13.3,56.22,15.28,2803,19856,14639,462,0,Gayle McCormick,You Really Got A Hold On Me,7263
0.9403,0.221,0.621,0.159,1.9,91.27,2.2,4,172,133,24,9,War,Slippin' Into Darkness,7264
0.9999,0.107,0.828,0.065,8.7,68.3,9.21,671,10584,7774,393,8,Johnnie Taylor (The Soul Philosopher),Standing In For Jody,7265
0.9062,0.09,0.88,0.03,-0.3,107.48,2.48,4,224,204,33,8,Bread,Everything I Own,7266
-0.9701,0.0,0.878,0.122,-0.3,107.48,2.48,2,209,197,32,19,Bee Gees,My World,7267
0.9303,0.056,0.939,0.004,-0.7,108.6,2.04,4,271,256,50,29,The Raiders,Country Wine,7268
0.9923,0.269,0.693,0.038,2.1,96.08,3.86,5,212,181,20,5,Carole King,Sweet Seasons,7269
-0.8466,0.074,0.796,0.13,-0.8,108.8,2.24,8,156,142,29,1,Black Sabbath,Iron Man,7270
0.9899,0.228,0.734,0.038,1.1,104.23,4.01,1,174,159,17,0,Elvis Presley,Until It's Time For You To Go,7271
0.9922,0.272,0.666,0.061,-2.0,117.36,1.92,0,169,163,34,16,Cher,The Way Of Love,7272
-0.3818,0.118,0.74,0.142,2.4,95.27,3.96,2,104,89,9,0,Lynn Anderson,Cry,7273
0.9985,0.106,0.805,0.088,198.7,-442.36,200.78,834,6690,3983,8,5,Frank Mills,"Love Me, Love Me Love",7274
0.9804,0.226,0.737,0.037,-0.4,107.79,2.56,7,232,202,34,18,Melanie,Ring The Living Bell,7275
-0.673,0.116,0.701,0.183,1.7,97.3,3.16,4,87,71,9,4,J.J. Cale,Crazy Mama,7276
0.959,0.15,0.805,0.045,-0.8,108.9,2.44,7,171,153,32,12,Goose Creek Symphony,(Oh Lord Won't You Buy Me A) Mercedes Benz,7277
0.9916,0.21,0.722,0.068,2.6,89.34,3.12,8,314,250,34,4,Tammy Wynette,Bedtime Story,7278
0.9718,0.185,0.815,0.0,1.1,104.13,3.8,1,122,114,12,1,Bobby Vinton,Every Day Of My Life,7279
-0.9463,0.088,0.739,0.173,3.0,83.12,2.9,7,198,146,28,8,Shirley Bassey,Diamonds Are Forever,7280
0.4767,0.051,0.949,0.0,0.3,106.26,3.56,4,146,133,18,6,Neil Young,Heart Of Gold,7281
-0.957,0.08,0.731,0.189,-0.6,108.29,2.39,5,198,174,32,15,Chilliwack,Lonesome Mary,7282
-0.7029,0.068,0.822,0.11,1.3,98.11,3.02,6,282,226,32,11,Paul Simon,Mother And Child Reunion,7283
-0.878,0.036,0.801,0.162,2.1,90.66,2.44,7,110,85,14,6,Sly & The Family Stone,Runnin' Away,7284
0.9726,0.266,0.538,0.196,1.1,98.72,2.6,4,210,176,27,15,Grin,White Lies,7285
0.8036,0.116,0.804,0.081,0.7,105.25,3.5,6,325,287,34,11,Denise LaSalle,Now Run And Tell That,7286
0.8698,0.057,0.922,0.021,-0.8,108.8,2.13,5,255,238,49,21,Four Tops,A Simple Game,7287
0.961,0.163,0.797,0.04,0.8,99.53,2.84,4,165,143,25,2,Livingston Taylor,Get Out Of Bed,7288
-0.9745,0.091,0.664,0.244,2.7,94.66,4.91,13,204,168,16,3,Brewer And Shipley,Shake Off The Demon,7289
0.9978,0.077,0.868,0.055,3.9,85.99,5.24,350,6315,4865,454,10,James Brown,Talking Loud And Saying Nothing - Part I,7290
0.4168,0.057,0.943,0.0,2.4,89.95,2.72,0,104,82,12,7,Santana,No One To Depend On,7291
0.9493,0.136,0.795,0.068,0.0,106.97,2.84,4,284,247,37,10,B.J. Thomas,Rock And Roll Lullaby,7292
-0.6641,0.04,0.894,0.066,0.4,105.86,3.12,8,240,210,27,4,Rod Stewart,Handbags And Gladrags,7293
