sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
0.9862,0.123,0.84,0.037,0.5,105.66,3.39,9,471,430,54,12,B2K,Uh Huh,18745
0.9709,0.114,0.83,0.056,0.6,105.45,3.49,11,420,376,46,15,KeKe Wyatt Featuring Avant,Nothing In This World,18746
-0.9962,0.042,0.683,0.275,3.5,81.7,2.8,9,339,246,37,14,System Of A Down,Chop Suey,18747
-0.7048,0.057,0.842,0.101,-1.0,109.31,1.76,1,133,123,28,2,The Offspring,Defy You,18748
-0.9911,0.063,0.732,0.205,0.0,106.87,2.87,7,308,272,40,22,Default,Wasting My Time,18749
0.9975,0.161,0.798,0.041,2.5,94.96,4.65,31,772,633,62,6,Lil Bow Wow Featuring Jagged Edge & Fundisha,Thank You,18750
-0.8961,0.08,0.776,0.144,0.8,104.94,3.84,4,257,225,26,7,Tim McGraw,The Cowboy In Me,18751
0.9905,0.248,0.705,0.046,-0.3,107.48,2.48,5,197,174,28,3,Martina McBride,Blessed,18752
0.995,0.233,0.703,0.065,1.3,98.21,3.64,14,289,237,34,14,Tracy Byrd,Just Let Me Be In Love,18753
0.7782,0.085,0.879,0.037,1.3,98.21,2.97,12,277,239,34,10,Dixie Chicks,Some Days You Gotta Dance,18754
0.9719,0.094,0.875,0.031,1.0,99.02,2.9,7,344,287,46,21,Joe Diffie,In Another World,18755
0.9917,0.113,0.834,0.053,2.1,96.08,4.01,25,766,655,72,12,NB Ridaz Featuring Angelina,Runaway,18756
-0.9956,0.08,0.759,0.161,2.1,96.08,4.09,45,839,713,78,16,Mobb Deep Featuring Vita & Noyd,Burn,18757
0.9796,0.083,0.889,0.029,0.2,106.37,2.99,6,683,608,83,44,Brandy,What About Us?,18758
0.9002,0.033,0.967,0.0,-0.8,114.32,3.23,2,388,374,48,34,Kylie Minogue,Can't Get You Out Of My Head,18759
0.9915,0.136,0.803,0.062,2.1,96.08,3.76,16,812,689,76,21,Mobb Deep Featuring 112,Hey Luv (Anything),18760
-0.9917,0.105,0.755,0.14,2.8,88.84,4.2,68,853,654,83,11,JAY-Z,Jigga,18761
0.9972,0.192,0.791,0.017,1.0,98.92,2.62,9,482,419,67,35,Faith Evans,I Love You,18762
1.0,0.083,0.872,0.045,8.1,69.82,9.93,4889,32210,23625,1289,0,Corey Featuring Lil' Romeo,Hush Lil' Lady,18763
0.8969,0.105,0.81,0.084,2.1,96.08,4.76,27,530,429,47,17,Alanis Morissette,Hands Clean,18764
0.9967,0.217,0.743,0.04,1.5,97.7,3.25,17,374,316,42,13,Aaliyah,More Than A Woman,18765
0.7138,0.114,0.789,0.097,1.3,98.11,3.59,10,245,213,30,5,Rascal Flatts,I'm Movin' On,18766
0.9918,0.18,0.82,0.0,2.7,83.83,1.98,2,319,227,51,32,George Harrison,My Sweet Lord,18767
0.9977,0.205,0.698,0.097,2.1,96.08,3.7,26,749,648,71,15,DMX Featuring Faith Evans,I Miss You,18768
-0.5494,0.068,0.845,0.087,0.2,106.47,3.6,14,379,333,46,15,Kevin Denney,That's Just Jessie,18769
0.9507,0.081,0.898,0.021,1.5,97.7,3.68,19,351,294,39,25,Tweet,Oops (Oh My),18770
0.998,0.245,0.746,0.009,1.1,98.72,3.12,14,454,387,60,36,Usher,U Don't Have To Call,18771
0.9554,0.113,0.793,0.094,1.6,97.4,3.42,22,765,658,84,16,'N Sync Featuring Nelly,Girlfriend,18772
0.296,0.153,0.703,0.144,2.2,95.77,4.16,16,352,301,32,12,Kenny Chesney,Young,18773
-0.9801,0.09,0.777,0.133,2.2,95.88,3.87,19,635,528,57,12,P.O.D.,Youth Of The Nation,18774
0.6597,0.04,0.934,0.026,0.2,106.57,3.01,5,271,240,34,7,Chris Cagle,"I Breathe In, I Breathe Out",18775
-0.998,0.03,0.724,0.245,0.8,104.94,3.48,8,345,313,36,16,Sharissa,Any Other Night,18776
0.9994,0.261,0.694,0.046,1.2,103.83,3.99,26,647,580,59,22,Fat Joe Featuring Ashanti,What's Luv?,18777
0.9225,0.107,0.822,0.071,0.6,105.45,3.41,5,350,319,39,11,Toby Keith,My List,18778
-0.7693,0.112,0.766,0.121,1.8,96.89,3.4,13,551,479,58,24,Ashanti,Foolish,18779
-0.9979,0.122,0.544,0.334,0.7,105.25,3.47,3,389,360,43,25,Amanda Perez,Never,18780
-0.8533,0.095,0.794,0.111,1.1,98.62,2.93,22,635,548,83,31,Ludacris Featuring Sleepy Brown,Saturday (Oooh! Ooooh!),18781
0.9956,0.225,0.745,0.03,-0.3,107.58,2.72,7,310,282,46,42,iio,Rapture (Tastes So Sweet),18782
0.9881,0.191,0.769,0.041,0.8,99.63,2.24,5,289,251,45,18,Michelle Branch,All You Wanted,18783
-0.9978,0.038,0.695,0.267,-0.5,108.09,2.24,4,395,351,63,38,Enrique Iglesias,Escape,18784
-0.9676,0.068,0.843,0.089,2.3,95.67,4.13,45,999,861,91,31,Beanie Sigel & Freeway,Roc The Mic,18785
0.9722,0.139,0.85,0.011,1.3,98.11,3.35,13,287,234,33,2,Jaheim Featuring Next,Anything,18786
0.9852,0.119,0.84,0.041,1.7,97.09,3.46,13,431,356,44,9,Tommy Shane Steiner,What If She's An Angel,18787
0.996,0.196,0.78,0.024,1.0,98.92,2.64,3,398,338,54,27,Phil Vassar,That's When I Love You,18788
0.9573,0.219,0.628,0.153,1.5,92.39,2.42,9,230,183,42,21,Natalie Imbruglia,Wrong Impression,18789
0.8739,0.116,0.783,0.101,0.3,106.26,3.09,4,340,312,42,21,Celine Dion,A New Day Has Come,18790
-0.7351,0.04,0.892,0.068,2.3,90.16,3.07,4,233,186,28,11,Staind,For You,18791
0.8908,0.058,0.933,0.009,3.6,86.91,4.77,12,294,235,24,9,Hoobastank,Crawling In The Dark,18792
-0.7392,0.025,0.922,0.054,-0.2,107.18,2.9,5,295,267,41,19,Vanessa Carlton,A Thousand Miles,18793
0.9963,0.194,0.747,0.059,0.6,99.94,2.33,11,450,374,71,43,Darren Hayes,Insatiable,18794
0.9911,0.114,0.813,0.073,1.5,97.6,3.14,26,1008,807,106,45,Busta Rhymes Featuring P. Diddy & Pharrell,Pass The Courvoisier Part II,18795
-0.9988,0.064,0.596,0.34,2.4,89.85,2.88,13,428,323,47,26,P!nk,Don't Let Me Get Me,18796
0.9921,0.105,0.872,0.023,3.9,85.99,6.0,55,746,580,54,39,X-Ecutioners,It's Goin' Down,18797
-0.9917,0.049,0.828,0.123,1.7,97.09,3.62,38,626,524,65,28,Nappy Roots,Awnaw,18798
-0.9968,0.058,0.743,0.199,2.7,89.24,3.79,42,513,406,54,3,"Knoc-Turn'Al With Dr. Dre & Missy ""Misdemeanor"" Elliott",Knoc,18799
0.9863,0.147,0.827,0.026,1.8,91.48,2.4,12,354,281,53,23,Shakira,Underneath Your Clothes,18800
0.9888,0.179,0.807,0.014,2.2,90.56,2.48,3,325,242,39,17,Jimmy Eat World,The Middle,18801
0.9996,0.115,0.805,0.08,11.6,66.1,13.2,622,7166,5549,183,12,P. Diddy Featuring Usher & Loon,I Need A Girl (Part One),18802
0.9872,0.172,0.774,0.054,1.2,98.41,2.87,10,305,264,39,3,Maxwell,This Woman's Work,18803
0.505,0.06,0.89,0.05,0.5,105.55,3.6,22,503,446,55,7,Alan Jackson,Drive (For Daddy Gene),18804
-0.999,0.025,0.627,0.348,-0.3,107.48,2.48,10,292,278,45,17,Nickelback,Too Bad,18805
0.9831,0.199,0.764,0.037,0.9,99.23,2.86,11,211,175,29,2,Emerson Drive,I Should Be Sleeping,18806
0.9709,0.143,0.806,0.051,-0.6,108.4,2.44,14,288,253,48,15,Toya,No Matta What (Party All Night),18807
-0.8405,0.092,0.77,0.138,-0.4,107.89,2.83,10,355,311,54,26,Goo Goo Dolls,Here Is Gone,18808
0.9995,0.303,0.681,0.015,-0.2,107.18,2.88,13,477,429,66,30,Avant,Makin' Good Love,18809
0.9787,0.195,0.722,0.083,2.4,95.27,4.3,15,414,356,36,12,Musiq,halfcrazy,18810
0.9984,0.303,0.625,0.072,1.5,97.7,3.61,11,390,328,44,16,Angie Stone,Wish I Didn't Miss You,18811
0.9986,0.188,0.789,0.023,0.1,106.67,2.93,18,685,636,91,54,Tanto Metro & Devonte,Give It To Her,18812
0.9984,0.206,0.732,0.062,1.0,99.02,2.61,15,703,605,97,35,Mary J. Blige Featuring Ja Rule,Rainy Dayz,18813
0.8555,0.082,0.889,0.029,1.0,98.92,3.07,19,265,219,35,7,Travis Tritt,Modern Day Bonnie And Clyde,18814
0.9982,0.218,0.723,0.059,1.6,97.5,3.54,26,623,522,68,10,Naughty By Nature Featuring 3LW,Feels Good (Don't Worry Bout A Thing),18815
-0.9845,0.063,0.818,0.119,2.6,89.34,3.46,26,749,556,75,29,R. Kelly & Jay-Z,Take You Home With Me a.k.a. Body,18816
0.8317,0.048,0.917,0.035,1.2,103.83,4.13,33,877,763,78,53,Ms. Jade,Feel The Girl,18817
0.7854,0.079,0.873,0.049,1.0,98.92,2.96,11,332,271,43,14,Steve Azar,I Don't Have To Be Me ('til Monday),18818
0.9615,0.151,0.792,0.057,1.3,98.21,2.8,5,240,202,29,3,Alicia Keys,How Come You Don't Call Me,18819
0.9733,0.191,0.794,0.015,0.8,99.53,2.28,7,168,142,25,1,George Strait,Living And Living Well,18820
-0.9852,0.1,0.699,0.202,0.8,99.43,2.69,11,376,326,56,24,Cher,Song For The Lonely,18821
-0.9975,0.122,0.634,0.245,1.8,96.89,3.67,12,536,456,55,7,Cee-Lo,Closet Freak,18822
-0.981,0.034,0.843,0.123,-0.2,107.18,2.85,12,365,325,50,17,Sheryl Crow,Soak Up The Sun,18823
0.9932,0.139,0.844,0.016,0.9,104.74,4.01,20,407,355,40,3,Lil Bow Wow,Take Ya Home,18824
0.9954,0.097,0.815,0.088,8.8,67.99,9.85,1022,14026,9762,486,0,"Ja Rule Featuring Charli ""Chuck"" Baltimore",Down A** Chick,18825
0.9956,0.131,0.85,0.02,1.8,96.99,3.82,39,727,590,72,7,Big Tymers,Still Fly,18826
0.9912,0.21,0.79,0.0,0.1,106.77,3.38,10,223,194,28,17,No Doubt,Hella Good,18827
0.9653,0.126,0.793,0.081,1.8,96.99,4.25,36,520,452,55,0,Truth Hurts Featuring Rakim,Addictive,18828
-0.9569,0.043,0.869,0.088,2.9,88.74,3.45,50,613,480,60,0,Cam'Ron Featuring Juelz Santana,Oh Boy,18829
-0.9982,0.052,0.785,0.163,1.9,96.69,3.94,52,876,745,88,10,Nas,One Mic,18830
0.9772,0.119,0.814,0.067,1.8,96.99,3.64,25,656,551,67,14,Jennifer Lopez Featuring Nas,I'm Gonna Be Alright,18831
-0.9569,0.068,0.848,0.084,1.9,96.59,3.69,10,747,633,74,16,B2K,Gots Ta Be,18832
0.9953,0.175,0.817,0.008,-0.4,107.69,2.4,3,333,302,50,25,Donell Jones,You Know That I Love You,18833
-0.5717,0.062,0.871,0.067,1.8,96.89,3.87,11,425,365,44,17,Britney Spears,Overprotected,18834
0.9748,0.166,0.74,0.094,1.7,97.3,3.74,6,324,276,35,14,Remy Shand,Take A Message,18835
0.9109,0.113,0.816,0.071,0.2,106.37,3.02,4,457,402,55,19,Raphael Saadiq Featuring D'Angelo,Be Here,18836
0.9909,0.101,0.87,0.029,2.6,89.55,3.07,38,812,647,90,38,Nelly,Hot In Herre,18837
0.9965,0.174,0.822,0.004,0.0,106.97,2.94,10,511,453,68,31,Brandy,Full Moon,18838
