sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
0.9969,0.209,0.785,0.005,2.6,89.55,4.23,27,375,297,41,1,Adam Sandler,The Chanukah Song,17857
-0.9918,0.034,0.819,0.147,0.1,106.77,3.43,16,413,360,52,26,Shae Jones,Talk Show Shhh!,17858
0.967,0.2,0.686,0.114,1.3,98.31,2.93,7,269,233,34,14,Deryl Dodd,A Bitter End,17859
-0.9495,0.023,0.879,0.099,2.8,88.94,3.67,11,281,217,28,19,Sugar Ray,Every Morning,17860
-0.9855,0.1,0.734,0.166,2.0,96.38,3.6,5,553,474,54,32,Lauryn Hill,Ex-Factor,17861
-0.8013,0.046,0.912,0.043,2.0,91.07,2.48,7,792,591,104,55,TLC,Silly Ho,17862
0.0258,0.06,0.884,0.056,2.0,96.28,3.84,7,343,285,32,19,Boyz II Men,I Will Get There,17863
0.9701,0.146,0.799,0.055,0.5,105.55,3.42,4,247,220,27,7,Dixie Chicks,You Were Mine,17864
0.0201,0.052,0.881,0.067,2.7,94.45,4.9,13,299,257,24,1,Billy Ray Cyrus,Busy Man,17865
0.9684,0.164,0.731,0.104,1.8,96.99,3.61,12,419,362,44,14,Shania Twain,That Don't Impress Me Much,17866
0.9991,0.279,0.691,0.03,1.5,97.8,3.06,7,514,421,57,23,Tyrese,Sweet Lady,17867
0.9964,0.263,0.68,0.056,2.1,90.87,2.78,14,356,283,48,21,Trisha Yearwood,Powerful Thing,17868
-0.9998,0.108,0.739,0.153,4.9,83.56,6.28,388,6543,5138,393,0,The Kinleys,Somebody's Out There Watching,17869
0.9766,0.15,0.826,0.024,1.9,96.69,3.62,9,217,178,21,2,George Strait,Meanwhile,17870
-0.994,0.088,0.775,0.137,0.8,104.84,3.64,31,739,676,77,21,Foxy Brown,Hot Spot,17871
0.9979,0.177,0.761,0.063,1.1,98.72,2.82,15,655,543,83,8,Gerald Levert,Taking Everything,17872
0.9989,0.262,0.7,0.038,0.4,106.06,3.14,4,430,396,52,15,Backstreet Boys,All I Have To Give,17873
-0.9936,0.069,0.807,0.124,3.5,81.8,3.3,46,963,681,104,32,Snoop Dogg Featuring Mystikal And Fiend,Woof,17874
0.91,0.069,0.87,0.06,1.9,96.69,4.15,62,1076,911,107,17,"Cool Breeze Featuring OutKast, Goodie Mob & Witchdoctor",Watch For The Hook,17875
-0.9237,0.045,0.834,0.122,0.8,99.63,2.44,15,246,200,36,1,Tevin Campbell,Another Way,17876
-0.7223,0.084,0.829,0.087,-0.3,107.58,2.86,6,322,287,47,16,Jennifer Love Hewitt,How Do I Deal,17877
0.9931,0.252,0.66,0.089,0.6,99.94,2.46,6,274,234,44,10,Mariah Carey,I Still Believe,17878
0.9936,0.216,0.707,0.077,0.8,99.63,2.62,11,371,316,56,11,Faith Evans Featuring Puff Daddy,All Night Long,17879
0.9754,0.157,0.769,0.074,3.1,88.13,5.07,35,437,343,40,0,Alanis Morissette,Unsent,17880
0.9989,0.231,0.669,0.1,0.9,104.64,3.79,24,985,858,95,23,Juvenile,Ha,17881
0.8935,0.136,0.798,0.066,1.6,97.5,3.68,17,249,200,26,5,Kenny Chesney,How Forever Feels,17882
-0.9777,0.034,0.824,0.142,1.1,104.13,3.94,3,296,276,29,14,Alabama,Keepin' Up,17883
0.9199,0.081,0.86,0.059,0.9,104.54,4.1,32,702,612,67,13,The Roots Featuring Erykah Badu,You Got Me,17884
-0.3977,0.095,0.785,0.12,0.6,105.35,3.69,3,120,108,13,1,Brooks & Dunn,I Can't Get Over You,17885
0.991,0.213,0.691,0.096,1.2,98.41,2.72,10,320,277,41,7,Dave Matthews Band,Crush,17886
0.8779,0.238,0.652,0.11,1.3,98.31,3.17,6,117,97,14,3,Vengaboys,We Like To Party!,17887
0.9776,0.101,0.892,0.007,0.5,105.66,3.49,6,317,279,35,12,Jesse Powell,You,17888
0.9698,0.214,0.594,0.192,0.5,105.66,3.2,7,637,583,73,43,TLC,No Scrubs,17889
-0.6437,0.085,0.816,0.099,-0.3,107.38,2.62,10,455,405,64,7,Ginuwine,What's So Different,17890
0.4419,0.051,0.903,0.046,-0.2,107.28,2.67,9,391,352,55,24,B*Witched,C'est La Vie,17891
-0.5641,0.097,0.77,0.133,1.7,102.51,4.75,10,293,255,23,2,Chad Brock,Ordinary Life,17892
-0.9991,0.051,0.694,0.255,0.9,104.64,3.94,28,677,597,66,11,DMX,Ruff Ryders' Anthem,17893
0.9956,0.219,0.774,0.008,1.1,98.72,3.07,4,294,254,39,21,Joey McIntyre,Stay The Same,17894
-0.941,0.118,0.724,0.158,2.5,89.75,3.72,31,347,260,37,12,Lee Ann Womack,I'll Think Of A Reason Later,17895
-0.9874,0.064,0.834,0.103,0.4,105.86,3.72,33,842,737,94,26,Eminem,My Name Is,17896
0.4884,0.116,0.789,0.095,-0.7,108.6,2.42,10,241,213,42,10,Hole,Malibu,17897
-0.9949,0.095,0.633,0.273,0.9,99.12,3.75,15,303,244,40,19,Creed,One,17898
0.9729,0.131,0.829,0.04,-0.4,107.89,3.1,6,278,256,44,14,Orgy,Blue Monday,17899
0.8028,0.108,0.814,0.078,-0.6,108.29,2.16,3,271,250,46,23,Sawyer Brown,Drive Me Wild,17900
0.9987,0.226,0.635,0.139,1.7,97.09,3.77,39,895,759,94,23,Method Man Featuring D'Angelo,Break Ups 2 Make Ups,17901
0.9985,0.1,0.818,0.081,4.9,72.73,3.84,510,8255,5485,777,0,Silkk The Shocker Featuring Mystikal,It Ain't My Fault 1 & 2,17902
0.9959,0.22,0.755,0.025,0.8,104.84,3.8,7,313,282,32,8,Mark Wills,Wish You Were Here,17903
0.998,0.347,0.512,0.14,0.6,105.45,3.28,2,251,239,29,8,Faith Hill,Love Ain't Like That,17904
-0.5267,0.022,0.928,0.05,-0.5,107.99,3.33,5,124,114,20,12,Collective Soul,Heavy,17905
0.9969,0.212,0.774,0.014,2.1,96.08,3.88,12,406,338,37,12,Silk,If You (Lovin' Me),17906
-0.9937,0.041,0.787,0.172,1.0,104.34,3.72,7,487,428,46,20,Keith Sweat,I'm Not Ready,17907
0.9688,0.171,0.731,0.098,1.2,98.41,3.04,15,304,253,37,8,Elton John & LeAnn Rimes,Written In The Stars,17908
0.9979,0.304,0.645,0.052,2.3,90.26,3.34,16,481,378,58,32,Savage Garden,The Animal Song,17909
0.9918,0.114,0.837,0.049,1.9,96.69,3.83,34,869,745,88,26,Busta Rhymes Featuring Janet,What's It Gonna Be?!,17910
0.6908,0.129,0.764,0.107,0.3,106.26,2.96,8,170,148,20,2,Better Than Ezra,At The Stars,17911
-0.9236,0.015,0.859,0.126,0.6,100.04,2.32,5,200,166,32,13,Alan Jackson,Gone Crazy,17912
0.9097,0.144,0.819,0.038,-0.6,108.19,3.55,10,168,148,27,11,Collective Soul,Run,17913
