sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
0.9996,0.189,0.707,0.104,1.6,97.4,3.62,85,2231,1927,247,37,Meco,Theme From Close Encounters,10117
0.3506,0.082,0.875,0.043,0.6,105.35,3.79,8,292,256,31,12,Eric Clapton,Lay Down Sally,10118
0.9979,0.366,0.623,0.011,3.8,80.99,3.14,2,250,183,25,8,Heatwave,Always And Forever,10119
-0.7269,0.028,0.916,0.057,-0.2,107.18,3.37,9,228,209,32,25,War,Galaxy,10120
0.0,0.0,1.0,0.0,0.9,104.64,3.6,0,10,9,1,8,George Duke,Reach For It,10121
1.0,0.113,0.802,0.085,12.1,64.68,13.44,3411,76413,58490,1843,10,David Castle,The Loneliest Man On The Moon,10122
-0.9593,0.025,0.842,0.132,-0.3,107.38,2.9,4,238,213,34,17,Prism,Take Me To The Kaptin,10123
-0.9972,0.037,0.86,0.103,0.9,104.74,3.82,51,1218,1072,121,8,Pockets,Come Go With Me,10124
0.9986,0.274,0.709,0.017,1.3,98.21,3.06,7,360,307,44,8,Al Green,Belle,10125
0.9971,0.263,0.704,0.033,2.2,90.36,2.74,5,282,223,35,21,Raydio,Jack And Jill,10126
-0.7897,0.081,0.824,0.095,0.2,106.57,3.28,8,305,270,38,12,Firefall,So Long,10127
0.9937,0.171,0.829,0.0,0.0,106.97,2.68,4,309,286,43,19,Rita Coolidge,The Way You Do The Things You Do,10128
0.9998,0.508,0.476,0.017,0.4,106.06,3.17,6,342,311,41,5,Natalie Cole,Our Love,10129
0.9814,0.147,0.853,0.0,0.4,105.86,3.12,1,440,398,51,32,Andrea True Connection,"What's Your Name, What's Your Number",10130
0.9985,0.213,0.761,0.026,-0.4,107.89,2.69,9,489,431,74,27,Denise LaSalle,Love Me Right,10131
1.0,0.098,0.863,0.039,16.5,37.17,14.5,4899,178610,109373,3237,24,Eloise Laws,"1,000 Laughs",10132
0.9992,0.395,0.567,0.038,0.0,106.87,2.72,5,308,272,40,4,Lou Rawls,Lady Love,10133
-0.0176,0.052,0.895,0.053,0.5,100.24,2.41,5,226,195,39,19,Dave Mason,"Let It Go, Let It Flow",10134
0.9939,0.218,0.729,0.053,-0.6,108.29,2.57,11,328,292,54,33,Gary Wright,Touch And Gone,10135
0.9882,0.183,0.772,0.044,2.1,90.87,3.01,10,312,247,42,22,B.J. Thomas,Everybody Loves A Rain Song,10136
0.9727,0.148,0.783,0.069,3.5,81.7,2.78,12,401,283,43,10,Cerrone,Supernature,10137
-0.9989,0.116,0.411,0.473,-0.6,108.29,2.36,10,230,201,37,17,Linda Ronstadt,Poor Poor Pitiful Me,10138
-0.0772,0.016,0.957,0.027,1.1,98.62,3.31,5,137,119,18,4,Kansas,Dust In The Wind,10139
0.9313,0.124,0.803,0.073,0.1,106.77,2.76,7,295,264,38,27,Bob Welch,Ebony Eyes,10140
0.8879,0.108,0.778,0.113,0.7,105.25,3.67,3,286,259,31,15,Yvonne Elliman,If I Can't Have You,10141
0.9566,0.112,0.879,0.009,1.1,98.72,2.6,1,273,229,35,22,Van Halen,You Really Got Me,10142
-0.9836,0.133,0.659,0.208,0.9,104.74,3.84,8,323,284,32,10,Pablo Cruise,Never Had A Love,10143
0.9934,0.251,0.749,0.0,0.4,106.06,3.04,1,207,191,25,15,Brick,Ain't Gonna' Hurt Nobody,10144
1.0,0.102,0.82,0.077,3.7,86.5,5.2,1634,29171,21801,2134,936,Stargard,"Theme Song From ""Which Way Is Up""",10145
0.3367,0.164,0.65,0.186,0.2,106.37,2.92,3,266,232,32,11,Barry Manilow,Can't Smile Without You,10146
0.9295,0.079,0.897,0.024,-0.6,108.19,2.33,5,329,312,57,27,Bee Gees,Night Fever,10147
0.7132,0.103,0.82,0.077,0.7,99.83,2.6,12,321,274,51,17,Enchantment,It's You That I Need,10148
0.9393,0.216,0.664,0.12,0.4,100.65,2.15,7,155,130,28,7,The Babys,Silver Dreams,10149
0.9956,0.225,0.751,0.024,1.0,99.02,2.84,5,264,224,36,14,Gene Cotton,Before My Heart Finds Out,10150
0.5144,0.042,0.925,0.033,1.2,98.41,3.46,17,334,270,40,18,Boz Scaggs,Hollywood,10151
0.9981,0.285,0.715,0.0,0.2,106.37,2.92,2,327,300,41,25,Carpenters,"Sweet, Sweet Smile",10152
0.999,0.267,0.715,0.018,-0.3,107.38,2.82,12,451,401,64,14,Hot,You Brought The Woman Out Of Me,10153
0.9695,0.118,0.825,0.058,3.0,88.33,3.36,7,338,270,32,9,Jackson Browne,Running On Empty,10154
0.9989,0.377,0.587,0.035,-0.3,107.48,2.88,11,345,303,49,22,Andrew Gold,Thank You For Being A Friend,10155
-0.0523,0.075,0.853,0.072,1.5,97.6,3.61,13,256,212,28,6,Waylon & Willie,Mammas Don't Let Your Babies Grow Up To Be Cowboys,10156
0.983,0.157,0.799,0.044,0.8,99.53,2.8,12,269,229,40,20,Rod Stewart,Hot Legs,10157
0.9607,0.193,0.807,0.0,0.9,104.54,3.64,2,144,128,14,7,KC And The Sunshine Band,Boogie Shoes,10158
0.9747,0.145,0.84,0.014,1.9,91.17,3.03,11,270,203,36,16,Debby Boone,California,10159
0.9761,0.125,0.828,0.047,2.0,101.9,4.68,4,380,350,30,11,Gordon Lightfoot,The Circle Is Small (I Can See It In Your Eyes),10160
0.996,0.209,0.754,0.036,1.9,91.37,2.43,7,378,299,55,29,Chicago,Little One,10161
0.9865,0.13,0.823,0.047,0.4,105.96,3.2,3,359,322,42,41,Parliament,Flash Light,10162
-0.5312,0.105,0.784,0.111,0.0,106.97,2.87,9,235,214,32,9,Karla Bonoff,I Can't Hold On,10163
0.9756,0.188,0.68,0.132,2.4,90.05,3.06,8,393,314,47,35,Electric Light Orchestra,Sweet Talkin' Woman,10164
0.9938,0.268,0.617,0.115,-0.5,108.09,2.24,4,256,239,43,24,Sweet,Love Is Like Oxygen,10165
-1.0,0.085,0.761,0.153,2.6,89.55,4.1,779,8739,6633,919,211,Cazz,Let's Live Together,10166
0.9549,0.134,0.775,0.09,1.7,97.09,3.78,39,532,448,55,1,Roberta Flack With Donny Hathaway,The Closer I Get To You,10167
-0.6561,0.109,0.765,0.126,0.5,105.55,3.61,8,249,218,27,8,Styx,Fooling Yourself (The Angry Young Man),10168
-0.984,0.079,0.742,0.179,-0.2,107.28,2.73,8,262,232,36,18,Talking Heads,Psycho Killer,10169
