sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
0.8814,0.069,0.896,0.035,0.9,104.54,3.64,7,274,247,27,3,Peter Allen,Fly Away,11420
0.9929,0.313,0.641,0.046,1.9,91.37,2.9,11,204,163,30,11,John Lennon,Woman,11421
0.989,0.199,0.763,0.038,-0.9,109.11,2.01,7,270,242,53,24,Pat Benatar,Treat Me Right,11422
1.0,0.12,0.812,0.069,11.5,55.37,12.2,1849,18038,12322,510,0,Queen,Flash's Theme Aka Flash,11423
0.9442,0.068,0.932,0.0,3.2,87.92,3.76,12,436,334,38,38,Slave,Watching You,11424
0.33,0.099,0.814,0.086,-0.7,108.6,2.53,6,184,164,32,15,Terri Gibbs,Somebody's Knockin',11425
0.9767,0.182,0.712,0.106,0.6,105.35,3.5,8,249,224,27,6,Styx,The Best Of Times,11426
-0.9568,0.169,0.548,0.283,0.6,99.94,2.12,3,166,142,27,10,Don McLean,Crying,11427
0.8902,0.162,0.813,0.024,0.9,99.12,2.44,8,118,97,16,0,Randy Meisner,Hearts On Fire,11428
0.999,0.323,0.638,0.039,1.2,103.93,4.09,9,440,387,40,16,Daryl Hall John Oates,Kiss On My List,11429
0.5582,0.131,0.743,0.126,3.7,86.71,6.46,127,989,733,73,2,ConFunkShun,Too Tight,11430
0.9938,0.24,0.717,0.043,1.2,98.51,2.88,5,250,201,30,16,Phil Seymour,Precious To Me,11431
0.9847,0.156,0.844,0.0,-0.9,109.0,2.06,8,258,228,49,27,Firefall,Staying With It,11432
0.973,0.104,0.86,0.036,0.9,99.33,2.7,12,438,355,60,26,Leo Sayer,Living In A Fantasy,11433
-0.2197,0.102,0.776,0.122,0.7,99.83,2.98,9,171,146,27,5,Glen Campbell,I Don't Want To Know Your Name,11434
0.9893,0.132,0.868,0.0,0.6,100.04,2.23,9,316,272,52,4,The Doobie Brothers,"Wynken, Blynken And Nod",11435
0.9972,0.115,0.811,0.074,6.7,57.23,4.33,361,3236,1853,325,2,Charles Fox,Seasons,11436
-0.9697,0.053,0.836,0.11,2.5,89.65,3.23,12,407,311,44,14,Suzi Quatro,Lipstick,11437
0.9648,0.169,0.787,0.044,-0.6,108.4,2.12,0,158,143,27,6,Neil Diamond,Hello Again,11438
0.3948,0.087,0.851,0.062,0.2,106.47,3.52,31,427,373,52,0,Blondie,Rapture,11439
-0.9898,0.028,0.775,0.197,0.6,100.04,2.88,9,299,251,48,21,Barbra Streisand & Barry Gibb,What Kind Of Fool,11440
0.9701,0.148,0.792,0.06,-0.7,113.81,3.44,4,334,325,39,17,John Cougar,Ain't Even Done With The Night,11441
-0.3594,0.032,0.897,0.071,2.5,89.65,3.19,5,149,114,16,11,The Association,Dreamer,11442
0.998,0.199,0.727,0.074,2.6,89.45,3.33,19,755,592,81,26,Lakeside,Fantastic Voyage,11443
-0.9864,0.069,0.743,0.188,-0.8,108.8,2.19,4,369,345,71,46,Loverboy,Turn Me Loose,11444
0.9974,0.16,0.792,0.048,1.6,97.4,4.09,58,916,744,96,16,Touch,Don't You Know What Love Is,11445
0.9617,0.125,0.778,0.097,1.8,96.89,3.66,10,411,356,43,15,Bruce Springsteen,Fade Away,11446
-0.9774,0.038,0.825,0.137,-0.6,108.4,2.92,10,273,251,47,22,The Police,Don't Stand So Close To Me,11447
0.9916,0.237,0.679,0.083,-0.3,107.38,2.52,8,273,240,38,21,Steve Winwood,While You See A Chance,11448
0.8074,0.163,0.683,0.154,1.9,96.59,3.83,19,248,206,24,1,Fleetwood Mac,Fireflies,11449
0.995,0.27,0.655,0.075,0.9,99.12,2.44,5,234,202,33,14,April Wine,Just Between You And Me,11450
0.9977,0.275,0.693,0.032,0.8,99.53,2.57,9,495,412,72,42,Yarbrough & Peoples,Don't Stop The Music,11451
0.9985,0.341,0.638,0.021,0.3,100.85,2.57,12,293,247,56,12,"Earth, Wind & Fire",And Love Goes On,11452
0.9957,0.115,0.82,0.065,1.9,96.69,3.61,31,1331,1129,133,25,Sugarhill Gang,8th Wonder,11453
-0.6329,0.044,0.894,0.062,1.7,97.3,3.76,10,316,268,34,12,Sheena Easton,Morning Train (Nine To Five),11454
0.296,0.048,0.912,0.039,0.1,106.77,2.76,6,149,131,19,0,The Doobie Brothers,Keep This Train A-Rollin',11455
0.802,0.059,0.904,0.038,-0.5,107.99,2.28,11,271,241,42,17,"Grover Washington, Jr. With Bill Withers",Just The Two Of Us,11456
0.9062,0.093,0.866,0.041,1.5,97.7,3.0,3,217,179,24,8,Champaign,How 'bout Us,11457
0.9937,0.151,0.803,0.046,1.0,99.02,2.84,10,546,442,71,36,The Spinners,Yesterday Once More/Nothing Remains The Same,11458
0.9991,0.362,0.606,0.033,-0.4,107.89,2.45,8,334,307,53,25,The Whispers,It's A Love Thing,11459
-0.9912,0.051,0.752,0.196,0.2,106.47,3.13,5,354,317,44,19,Smokey Robinson,Being With You,11460
-0.5905,0.043,0.861,0.096,1.5,97.8,2.96,5,254,214,29,8,Juice Newton,Angel Of The Morning,11461
0.9846,0.19,0.798,0.012,-0.8,108.9,2.11,8,233,209,44,8,Climax Blues Band,I Love You,11462
-0.9842,0.099,0.724,0.177,0.8,99.53,2.62,15,413,348,61,29,The Rovers,Wasn't That A Party,11463
0.9452,0.099,0.873,0.028,-1.4,115.74,2.56,2,254,243,38,21,Donna Summer,Who Do You Think You're Foolin',11464
0.1334,0.109,0.781,0.11,2.5,94.96,4.34,16,354,305,30,6,Jimmy Buffett,It's My Job,11465
0.9991,0.324,0.569,0.108,0.0,106.87,2.72,15,438,385,57,21,Night,Love On The Airwaves,11466
0.9997,0.163,0.76,0.077,1.7,97.3,3.63,110,2713,2201,277,1,Phoebe Snow,Games,11467
