sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
-0.9815,0.063,0.845,0.092,2.6,89.55,4.46,87,955,711,99,0,Byron MacGregor,Americans,8233
0.7809,0.115,0.796,0.089,0.6,99.94,2.67,15,338,291,55,19,Diana Ross,Last Time I Saw Him,8234
0.9907,0.198,0.763,0.038,2.5,94.96,4.73,8,222,184,18,0,Natural Four,Can This Be Real,8235
0.9864,0.193,0.757,0.05,2.9,83.22,2.62,8,298,208,41,19,Eddie Kendricks,Boogie Down,8236
-0.9127,0.12,0.685,0.195,1.3,98.31,3.07,7,155,131,19,4,Billy Preston,You're So Unique,8237
0.5092,0.178,0.756,0.065,0.6,105.35,3.32,2,28,25,3,0,Bobby Bare,Daddy What If,8238
0.6416,0.027,0.973,0.0,2.4,95.47,4.4,7,182,155,16,5,Stealers Wheel,Star,8239
0.9926,0.131,0.837,0.032,1.3,98.11,3.04,13,480,406,57,17,Harry Chapin,WOLD,8240
0.9985,0.512,0.488,0.0,-1.0,109.41,1.72,2,135,119,28,12,Paul Anka,Let Me Get To Know You,8241
0.9666,0.133,0.804,0.063,0.5,105.66,3.61,9,329,296,37,16,The Rolling Stones,Doo Doo Doo Doo Doo (heartbreaker),8242
0.9998,0.352,0.648,0.0,0.1,106.67,2.8,5,563,534,76,55,Redbone,Come And Get Your Love,8243
0.0,0.0,1.0,0.0,1.2,98.51,4.18,14,166,133,20,6,Mocedades,Eres Tu (Touch The Wind),8244
-0.6161,0.023,0.915,0.062,0.6,99.94,3.38,10,153,127,24,3,Joe Walsh,Meadows,8245
0.997,0.2,0.759,0.042,-0.2,107.28,2.56,3,427,386,60,25,Terry Jacks,Seasons In The Sun,8246
0.9984,0.287,0.706,0.008,0.0,106.87,2.85,4,351,318,47,19,Moments,Sexy Mama,8247
0.964,0.107,0.829,0.064,0.3,106.16,3.23,16,395,345,46,13,Cher,Dark Lady,8248
0.0,0.0,1.0,0.0,11.3,61.5,12.11,11,73,53,2,0,The Allman Brothers Band,Jessica,8249
-0.2903,0.105,0.723,0.172,0.2,106.57,3.0,8,288,256,36,3,The Dells,I Miss You,8250
0.8694,0.08,0.884,0.036,1.6,97.5,3.08,4,276,240,31,14,Rick Derringer,"Rock And Roll, Hoochie Koo",8251
0.9985,0.414,0.564,0.022,1.4,97.91,2.92,1,213,182,25,7,Marvin Gaye,You Sure Love To Ball,8252
0.9991,0.279,0.691,0.03,0.8,104.84,3.52,5,482,420,48,5,The Spinners,Mighty Love - Pt. 1,8253
0.906,0.153,0.753,0.094,0.9,99.23,2.4,5,156,131,22,12,Charlie Rich,There Won't Be Anymore,8254
0.994,0.14,0.827,0.033,0.9,99.12,2.9,20,501,435,71,1,Bette Midler,In The Mood,8255
0.9976,0.39,0.569,0.041,1.7,97.2,3.2,1,212,175,22,8,John Denver,Sunshine On My Shoulders,8256
0.972,0.152,0.819,0.029,2.4,90.05,3.08,10,262,202,30,8,Dolly Parton,Jolene,8257
0.8004,0.121,0.783,0.096,2.1,90.77,2.71,12,324,258,43,7,Billy Paul,Thanks For Saving My Life,8258
-0.7946,0.053,0.854,0.093,0.7,105.25,3.74,6,359,319,38,14,Four Tops,I Just Can't Get You Out Of My Mind,8259
0.7664,0.207,0.571,0.223,0.7,99.73,2.32,12,420,338,61,10,Johnnie Taylor,We're Getting Careless With Our Love,8260
