sentiment_comp,sentiment_pos,sentiment_neu,sentiment_neg,f_k_grade,flesch_index,fog_index,difficult_words,num_syllables,num_words,num_lines,num_dup,artist,song,lyricId
-0.101,0.045,0.919,0.036,1.6,91.98,1.92,8,382,283,59,23,James Brown,"Get Up, Get Into It, Get Involved (Pt. 1)",6668
0.7126,0.099,0.83,0.071,1.8,96.89,3.32,2,234,200,24,3,Candi Staton,He Called Me Baby,6669
-0.9478,0.13,0.684,0.186,0.0,106.87,3.02,4,297,271,40,12,The Osmonds,One Bad Apple,6670
0.9956,0.311,0.563,0.127,1.0,99.02,2.48,10,240,203,33,14,Bread,Let Your Love Go,6671
0.9842,0.123,0.814,0.063,1.7,97.3,4.64,27,501,433,55,18,The Kinks,Apeman,6672
-0.7226,0.064,0.85,0.086,2.7,89.14,3.27,3,218,174,23,7,The Buoys,Timothy,6673
-0.8591,0.06,0.844,0.096,2.4,89.95,3.11,12,257,205,30,18,Bloodrock,D.O.A.,6674
0.8928,0.122,0.864,0.015,0.9,99.23,2.88,3,98,84,14,2,John Rowles,Cheryl Moana Marie,6675
0.9999,0.15,0.769,0.082,9.8,54.42,9.87,870,8381,5391,320,0,Barbara And The Uniques,There It Goes Again,6676
0.7115,0.146,0.704,0.15,0.7,99.73,2.62,12,341,284,52,21,Gene & Jerry,You Just Can't Win (By Making The Same Mistake),6677
-0.9987,0.101,0.783,0.116,3.0,88.33,4.3,376,6743,5343,637,5,Nancy Wilson,Now I'm A Woman,6678
-0.9828,0.132,0.576,0.291,1.1,98.82,2.77,6,229,192,30,12,McGuinness Flint,When I'm Dead And Gone,6679
0.9969,0.303,0.693,0.004,-0.2,107.28,2.74,5,249,219,34,15,Emitt Rhodes,Fresh As A Daisy,6680
0.9212,0.175,0.69,0.134,0.6,105.35,3.32,3,225,200,24,16,Mark Lindsay,Problem Child,6681
0.9994,0.109,0.819,0.072,6.5,63.05,4.37,472,6077,3758,455,10,The Allman Brothers Band,Revival (Love Is Everywhere),6682
0.9867,0.131,0.861,0.008,0.2,106.57,2.84,5,332,291,41,17,Edison Lighthouse,It's Up To You Petula,6683
0.6486,0.149,0.71,0.142,1.8,96.99,3.51,6,202,173,21,10,The Stylistics,You're A Big Girl Now,6684
-0.8701,0.043,0.907,0.05,1.7,97.3,3.8,104,1307,1062,134,6,The Magic Lanterns,One Night Stand,6685
0.8414,0.141,0.765,0.094,1.4,98.01,3.5,7,158,129,18,6,The Bells,Fly Little White Dove Fly,6686
1.0,0.122,0.782,0.097,4.4,79.36,5.39,2975,31476,23012,2594,16,Bobby Bloom,Where Are We Going,6687
0.9947,0.074,0.883,0.043,5.7,65.08,4.04,227,2224,1364,217,12,Henry Mancini And His Orchestra,(Theme From) Love Story,6688
-0.0934,0.071,0.848,0.081,-0.9,109.0,1.88,10,230,201,43,6,Johnnie Taylor,Jody's Got Your Girl And Gone,6689
-0.8545,0.038,0.866,0.096,1.4,97.91,2.92,5,242,203,28,4,Wilson Pickett,Don't Let The Green Grass Fool You,6690
0.5635,0.059,0.894,0.047,1.8,96.89,3.32,10,279,232,28,7,The Statler Brothers,Bed Of Rose's,6691
-0.9086,0.096,0.701,0.203,-0.3,107.58,2.85,2,111,97,16,1,Sammi Smith,Help Me Make It Through The Night,6692
-0.9998,0.084,0.638,0.278,2.1,96.18,4.33,90,1312,1095,121,39,Bobby Bloom,Make Me Happy,6693
0.851,0.083,0.896,0.021,0.8,99.43,2.32,7,220,181,31,9,Four Tops,Just Seven Numbers (Can Straighten Out My Life),6694
0.9885,0.211,0.759,0.03,0.9,99.23,2.4,8,223,179,30,9,The Mob,I Dig Everything About You,6695
-0.9997,0.109,0.754,0.137,2.5,95.06,4.61,369,6571,5609,556,6,King Curtis & The Kingpins,Whole Lotta Love,6696
0.9957,0.304,0.688,0.009,2.0,96.28,4.06,8,188,161,18,7,The Fuzz,I Love You For All Seasons,6697
0.9638,0.109,0.891,0.0,0.9,104.74,3.56,4,228,213,24,8,Tyrannosaurus Rex,Ride A White Swan,6698
0.9999,0.136,0.787,0.077,4.5,84.37,5.81,348,6428,5069,411,8,Linda Ronstadt,(She's A) Very Lovely Woman/The Long Way Around,6699
-0.9775,0.045,0.801,0.154,-1.0,109.31,1.94,4,246,223,51,32,The Three Degrees,You're The One,6700
0.9998,0.565,0.399,0.036,2.0,90.97,2.32,1,350,279,48,4,The Isley Brothers,Freedom,6701
0.9972,0.246,0.729,0.025,1.1,98.62,2.64,2,398,343,52,27,The Friends Of Distinction,I Need You,6702
0.9881,0.164,0.811,0.025,-0.4,107.69,2.4,4,252,221,37,15,The Spinners,We'll Have It Made,6703
-1.0,0.096,0.748,0.156,3.0,93.74,5.66,572,8246,6707,590,0,Vikki Carr,I'll Be Home,6704
0.9935,0.199,0.77,0.031,-0.4,107.89,2.32,4,274,255,44,11,Jackson 5,Mama's Pearl,6705
0.8786,0.138,0.796,0.066,1.2,98.51,3.45,10,179,155,23,0,The Guess Who,Hang On To Your Life,6706
0.9969,0.203,0.784,0.013,2.4,95.47,4.08,21,461,396,41,9,Janis Joplin,Me And Bobby McGee,6707
0.9986,0.374,0.608,0.018,0.8,99.43,2.66,10,283,237,41,9,The Lettermen,Everything Is Good About You,6708
0.9985,0.2,0.771,0.03,1.6,97.5,3.16,9,628,532,69,31,Ike & Tina Turner,Proud Mary,6709
0.3928,0.068,0.875,0.057,1.5,97.8,3.5,14,269,222,30,6,Christie,San Bernadino,6710
0.9935,0.233,0.733,0.033,0.9,99.23,2.4,4,304,258,43,16,Tom Jones,She's A Lady,6711
0.9983,0.37,0.623,0.007,0.9,99.33,2.36,5,219,176,30,14,C.C.S.,Whole Lotta Love,6712
0.9446,0.117,0.872,0.011,3.7,86.71,4.73,11,285,220,22,2,The Temptations,Just My Imagination (Running Away With Me),6713
0.9828,0.219,0.692,0.09,0.5,100.34,2.4,3,216,183,37,12,Van Morrison,Blue Money,6714
0.928,0.1,0.869,0.032,-0.4,107.69,2.72,5,281,253,42,12,James Taylor,Country Road,6715
0.9728,0.206,0.766,0.028,0.9,99.12,2.8,8,132,110,18,1,Gary Puckett,Keep The Customer Satisfied,6716
0.9711,0.209,0.774,0.018,-0.6,108.4,2.12,1,108,101,19,5,Carpenters,For All We Know,6717
0.9757,0.168,0.804,0.028,1.6,97.5,3.28,7,229,199,26,5,Andy Williams,(Where Do I Begin) Love Story,6718
0.9996,0.523,0.424,0.053,0.9,99.33,2.36,7,270,226,38,3,The Dells,The Glory Of Love,6719
0.9444,0.196,0.64,0.164,0.1,106.77,3.0,17,382,336,49,20,Dusk,Angel Baby,6720
0.9888,0.162,0.823,0.015,1.2,98.51,2.83,10,314,261,39,1,Livingston Taylor,Carolina Day,6721
0.9413,0.22,0.585,0.195,2.3,90.16,2.93,11,349,277,42,20,Bobby Sherman,Cried Like A Baby,6722
0.9846,0.159,0.841,0.0,1.9,91.37,3.09,9,276,216,40,7,Chairman Of The Board,Chairman Of The Board,6723
0.9912,0.21,0.702,0.088,1.6,97.5,3.08,4,344,292,38,16,Cat Stevens,Wild World,6724
0.9893,0.133,0.83,0.037,1.3,98.11,2.94,8,459,398,56,29,Brewer And Shipley,One Toke Over The Line,6725
0.9963,0.248,0.715,0.037,0.6,105.45,3.28,5,306,270,33,12,Freda Payne,Cherish What Is Dear To You (While It's Near to You),6726
0.9485,0.109,0.859,0.032,0.4,105.86,3.12,6,277,243,31,13,R. Dean Taylor,Ain't It A Sad Thing,6727
0.126,0.106,0.79,0.103,2.0,90.97,2.32,3,161,127,22,15,Brian Hyland,Lonely Teardrops,6728
0.9999,0.132,0.814,0.054,13.7,55.1,15.96,654,5792,4000,122,0,Arkade,The Morning Of Our Lives,6729
0.9965,0.345,0.655,0.0,0.9,99.23,2.4,1,231,198,33,10,Billy Preston,My Sweet Lord,6730
0.9936,0.216,0.775,0.01,-0.4,107.69,2.4,4,219,204,34,18,Isaac Hayes,The Look Of Love,6731
0.9983,0.107,0.848,0.045,1.5,97.7,3.48,80,1753,1486,198,0,Ballin' Jack,Super Highway,6732
0.7191,0.068,0.894,0.038,0.8,99.53,2.44,4,296,255,45,4,Jimmy Ruffin,Maria (You Were The Only One),6733
0.9878,0.212,0.736,0.052,0.6,105.45,3.28,4,212,196,24,2,B.B. King,Ask Me No Questions,6734
0.983,0.179,0.763,0.059,4.7,73.24,3.27,11,370,252,38,9,Marvin Gaye,What's Going On,6735
0.0,0.0,1.0,0.0,4.0,75.06,2.97,4,56,38,8,5,Santana,Oye Como Va,6736
0.9877,0.489,0.406,0.106,1.1,98.82,2.56,1,96,83,13,6,Chicago,Free,6737
0.9696,0.16,0.8,0.041,0.5,105.66,3.2,4,202,176,22,2,Alice Cooper,Eighteen,6738
0.9933,0.161,0.824,0.015,1.1,104.23,4.26,12,362,321,34,9,Aretha Franklin,You're All I Need To Get By,6739
-0.8979,0.121,0.698,0.181,-0.7,108.5,2.08,5,188,170,33,3,Detroit Emeralds,Do Me Right,6740
0.5919,0.06,0.909,0.032,-0.2,107.18,2.93,6,274,241,37,12,Billy Joe Royal,Tulsa,6741
0.9554,0.174,0.721,0.105,-0.5,108.09,2.47,3,192,175,31,1,Helen Reddy,I Don't Know How To Love Him,6742
0.9948,0.199,0.801,0.0,0.9,104.74,3.56,2,259,232,26,15,George Harrison,What Is Life,6743
0.9994,0.399,0.416,0.184,1.9,96.59,3.64,7,472,395,46,21,B.J. Thomas,No Love At All,6744
0.9956,0.212,0.745,0.043,2.6,89.34,3.86,24,415,311,42,14,The 5th Dimension,"Love's Lines, Angles And Rhymes",6745
0.9956,0.227,0.765,0.007,-0.5,107.99,2.28,6,277,244,43,6,James Brown,Soul Power (Pt. 1),6746
0.9775,0.185,0.743,0.072,0.2,106.57,3.29,4,296,269,38,17,The Impressions,Ain't Got Time,6747
