artist,song,lyricId,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms
Enya,Only If...,17527,0.69,0.542,3,-8.528,1,0.0313,0.842,0.927,0.106,0.799,118.784,spotify:track:4d7mwul19Ehi2l3F4vsiBj,199827
Busta Rhymes,Dangerous,17529,0.913,0.6,11,-8.446,0,0.202,0.0096,0.0,0.117,0.764,103.268,spotify:track:2cZuNzaAGNFozlZTxSDU1g,217640
Elmo & Patsy,Grandma Got Run Over By A Reindeer,17530,0.781,0.53,4,-14.848,1,0.0685,0.227,0.0,0.106,0.817,110.157,spotify:track:49iHYFjT5yO6WEw6KerX9o,206360
Militia,Burn,17531,0.486,0.945,10,-7.69,1,0.0858,6.58e-05,0.000441,0.345,0.587,135.027,spotify:track:3cTjArwFDQZOwlxGgClHO1,295587
Usher,Nice & Slow,17533,0.819,0.299,5,-11.964,0,0.122,0.153,0.0,0.3,0.515,121.913,spotify:track:5L0KDoZklMgs9GPoonneEl,227907
Pearl Jam,Given To Fly,17534,0.317,0.764,7,-7.076,1,0.0282,0.000294,0.099,0.0996,0.341,101.173,spotify:track:3vL9lPWBuv0ZR3c5YmdhDl,238867
Kinsu,Tha Hop,17535,0.856,0.963,4,-8.084,1,0.0587,0.00101,0.0259,0.492,0.964,136.533,spotify:track:0hyJHL9VTqHn5VheJDFeRE,253333
LL Cool J,Father,17536,0.754,0.519,7,-10.928,0,0.241,0.0486,0.074,0.158,0.608,98.825,spotify:track:7JXFCtDRnftvbZjukyIRRB,284667
Jon B,They Don't Know,17537,0.699,0.388,6,-10.722,1,0.0531,0.588,1.98e-06,0.0658,0.566,125.858,spotify:track:0b5w1gamS9f239Sms9guAB,274667
All Saints,I Know Where It's At,17540,0.684,0.738,6,-7.07,1,0.0528,0.022,3.72e-06,0.154,0.711,97.472,spotify:track:6PbkGyRg4TVy7srfEtMSDj,293733
Wyclef Jean,Gone Till November,17544,0.677,0.503,4,-9.027,1,0.0867,0.0888,1.48e-05,0.182,0.417,85.926,spotify:track:0jOXmNowR2j1hVpZMqnz9P,207467
