artist,song,lyricId,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms
James Brown,"Get Up, Get Into It, Get Involved (Pt. 1)",6668,0.759,0.984,2,-3.76,1,0.153,0.478,0.00132,0.113,0.926,107.947,spotify:track:5lVuPCtegBtsRltgKZadXx,425733
Candi Staton,He Called Me Baby,6669,0.63,0.376,3,-13.305,1,0.0304,0.563,0.0,0.148,0.815,94.057,spotify:track:3zIiZrCROmhS9ERPdEHXYa,213027
The Osmonds,One Bad Apple,6670,0.6,0.567,0,-7.163,1,0.0398,0.382,0.0,0.213,0.92,101.041,spotify:track:50UoJUrslRVqG0cg6uboyn,164973
Bread,Let Your Love Go,6671,0.663,0.848,9,-9.652,1,0.0439,0.0681,0.0,0.114,0.743,123.926,spotify:track:51J3qZhkR2CNHjP6a5X9Ao,145573
The Kinks,Apeman,6672,0.683,0.728,9,-8.92,1,0.259,0.568,5.08e-05,0.0384,0.833,75.311,spotify:track:1NXUWyPJk5kO6DQJ5t7bDu,233400
The Buoys,Timothy,6673,0.543,0.787,9,-9.734,0,0.0331,0.196,4.17e-05,0.0804,0.967,139.285,spotify:track:0oWaOtPDTqXlBMkOCCEt5E,165576
Bloodrock,D.O.A.,6674,0.344,0.433,4,-7.869,0,0.0329,0.636,0.0,0.373,0.0397,133.468,spotify:track:0whBqRSuzEa2ZLv1LeG3K6,274987
John Rowles,Cheryl Moana Marie,6675,0.603,0.62,7,-8.491,1,0.0258,0.0204,0.000146,0.126,0.712,111.996,spotify:track:74tfqFV9LekNbvFHmdyzdp,192933
Nancy Wilson,Now I'm A Woman,6678,0.375,0.385,2,-11.104,0,0.0391,0.907,0.000187,0.18,0.467,126.298,spotify:track:5PSBaANCAZkfyX7UVvMmIP,172373
McGuinness Flint,When I'm Dead And Gone,6679,0.511,0.689,2,-14.63,1,0.0304,0.468,4.15e-05,0.0325,0.959,144.614,spotify:track:78lRnpdXrfyzxTa4RxnuAt,221787
Emitt Rhodes,Fresh As A Daisy,6680,0.642,0.498,0,-10.149,1,0.0298,0.137,0.0509,0.0787,0.395,117.314,spotify:track:0ntV55n5Bm4TF0nkLNjTBt,171960
Mark Lindsay,Problem Child,6681,0.31,0.558,5,-9.366,1,0.0472,0.47,0.00182,0.208,0.474,174.195,spotify:track:5o9bBZNABkVHFUu9xDIDJm,155227
Edison Lighthouse,It's Up To You Petula,6683,0.535,0.76,10,-6.779,1,0.0462,0.444,0.0,0.0681,0.81,133.038,spotify:track:0aG1yieAtCn99A5oxuVnQv,177800
The Stylistics,You're A Big Girl Now,6684,0.315,0.634,6,-9.349,1,0.0406,0.204,0.00143,0.934,0.472,141.652,spotify:track:4yRTCesMSjXfFqwiRyCbto,164187
The Bells,Fly Little White Dove Fly,6686,0.479,0.52,1,-11.629,1,0.0437,0.555,2.72e-06,0.0751,0.693,122.238,spotify:track:2tRynkbhlhC4x37Eful35i,304333
Bobby Bloom,Where Are We Going,6687,0.784,0.701,1,-7.347,1,0.0715,0.197,0.00091,0.135,0.92,134.707,spotify:track:2aLDkROo7XYPtJSVo5wi5h,135147
Henry Mancini And His Orchestra,(Theme From) Love Story,6688,0.319,0.178,9,-17.064,0,0.0294,0.962,0.951,0.083,0.122,94.525,spotify:track:0zH63dNKyJBCxWROIVODnU,171733
Johnnie Taylor,Jody's Got Your Girl And Gone,6689,0.793,0.3,10,-16.178,0,0.0382,0.297,0.0,0.102,0.695,100.343,spotify:track:4cuu41Cglk9Wb6bbKXaz97,180467
The Statler Brothers,Bed Of Rose's,6691,0.768,0.491,9,-10.628,1,0.033,0.421,0.0,0.114,0.955,102.802,spotify:track:7GJHKjgG9MZEAbTc0xCN7K,148400
Sammi Smith,Help Me Make It Through The Night,6692,0.559,0.35,8,-12.01,1,0.0245,0.605,0.000443,0.102,0.413,78.035,spotify:track:2XWmbwp9FBAaFcSE9BLQzc,155533
Four Tops,Just Seven Numbers (Can Straighten Out My Life),6694,0.405,0.66,2,-10.538,1,0.0446,0.0809,0.00148,0.166,0.87,179.537,spotify:track:5uQGotQ1lAMdQa0gR4Y2Qv,191293
The Mob,I Dig Everything About You,6695,0.708,0.568,7,-9.033,1,0.0409,0.346,0.0,0.165,0.775,115.989,spotify:track:0EE80VYzKEDHppucvEN5VO,152507
The Fuzz,I Love You For All Seasons,6697,0.477,0.464,7,-10.818,0,0.0272,0.567,0.0,0.487,0.689,77.917,spotify:track:03DQO1cC5RzTWRxJLzJCgy,184635
The Isley Brothers,Freedom,6701,0.465,0.6,2,-7.826,1,0.0481,0.0624,3.45e-05,0.056,0.733,174.41,spotify:track:2Itwy3F0KvJ6YYlEPmvWGC,214760
The Friends Of Distinction,I Need You,6702,0.589,0.686,0,-17.558,0,0.0503,0.31,0.011,0.137,0.817,93.683,spotify:track:0YZW2GvxSvrcRhyc4Nc1Ki,190733
Jackson 5,Mama's Pearl,6705,0.634,0.819,5,-6.786,0,0.048,0.359,4.98e-06,0.18,0.931,104.517,spotify:track:20a2Sdul23BOafd2X37Dlv,187133
The Guess Who,Hang On To Your Life,6706,0.414,0.537,5,-11.445,1,0.0519,0.0125,8.62e-05,0.0697,0.387,151.475,spotify:track:6i4f0NcyyaGwx2106OlxJF,250507
Janis Joplin,Me And Bobby McGee,6707,0.43,0.463,2,-10.96,1,0.0442,0.303,5.84e-05,0.152,0.66,93.405,spotify:track:1IqFh00G2kvvMm8pRMpehA,271333
The Lettermen,Everything Is Good About You,6708,0.721,0.314,7,-14.966,0,0.0389,0.379,1.85e-06,0.111,0.804,136.399,spotify:track:1YiY2Y9efmHPEKMv6S9ewR,184960
Ike & Tina Turner,Proud Mary,6709,0.599,0.46,2,-10.729,1,0.152,0.686,3.65e-05,0.15,0.715,96.429,spotify:track:4ppxp8rJB8eOhM9TFm6dK2,297613
Christie,San Bernadino,6710,0.362,0.541,3,-11.802,1,0.0305,0.112,0.0,0.0578,0.864,198.702,spotify:track:540WTz5u2qGGwwfK0tPRRh,193227
Tom Jones,She's A Lady,6711,0.451,0.921,11,-8.298,0,0.278,0.158,0.000358,0.474,0.525,119.326,spotify:track:5QfQ5iROTerk3MZ5amX01z,172467
C.C.S.,Whole Lotta Love,6712,0.507,0.915,0,-9.658,1,0.0819,0.11,0.443,0.144,0.37,91.966,spotify:track:5BvcjD7XGcZpoZ5BZSWyLT,213373
The Temptations,Just My Imagination (Running Away With Me),6713,0.425,0.242,0,-15.424,1,0.0267,0.88,0.0118,0.195,0.477,92.472,spotify:track:39Bd345OWEhRNyfayhp9gv,228160
Van Morrison,Blue Money,6714,0.665,0.46,2,-14.902,1,0.041,0.787,0.0015,0.0601,0.819,153.971,spotify:track:7xl2NWfTiZzTycHhDwws7u,228107
James Taylor,Country Road,6715,0.52,0.297,2,-17.211,1,0.0449,0.753,0.000562,0.109,0.677,156.059,spotify:track:2OBaVeRFXblWxoZHC4sryf,202267
