artist,song,lyricId,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms
The 5th Dimension,Blowing Away,6104,0.53,0.664,0,-5.791,1,0.0316,0.329,0.0,0.157,0.846,118.93,spotify:track:4QA7qq93cMngOaSNEZVOXa,153107
The Rascals,Hold On,6105,0.52,0.864,5,-5.469,1,0.0636,0.428,1.14e-05,0.201,0.775,86.988,spotify:track:47rtbd1K2285AETpjioeyG,215280
Rotary Connection,Want You To Know,6107,0.345,0.6,0,-8.843,1,0.0587,0.487,4.75e-05,0.591,0.328,111.058,spotify:track:15P00DXhQEcVfGkdC6ip1F,186133
Luther Ingram,My Honey And Me,6111,0.702,0.746,7,-7.861,1,0.037,0.0206,0.0,0.103,0.85,126.547,spotify:track:432sayf1MnXkDhFU1J9yTZ,201893
Lenny Welch,Breaking Up Is Hard To Do,6112,0.384,0.333,5,-12.567,1,0.0309,0.91,1.08e-05,0.117,0.348,104.993,spotify:track:6IbJJnUdfLx8tIihXgnVUE,180107
Les McCann & Eddie Harris,Compared To What,6115,0.553,0.448,0,-17.55,0,0.0528,0.815,0.00144,0.702,0.707,151.619,spotify:track:2jd2VUyrGyhHHRzSsJuq6P,532840
Johnny Winter,Johnny B. Goode,6116,0.326,0.798,6,-8.676,0,0.0555,0.00664,0.00072,0.972,0.777,163.619,spotify:track:4E1aPqbaOZB1GkbIQeuk68,336400
Vic Dana,If I Never Knew Your Name,6117,0.444,0.444,0,-9.635,1,0.0254,0.116,0.668,0.0999,0.405,94.323,spotify:track:6Udetniaf2njLUgs7Y03Iv,204813
The Delfonics,Didn't I (Blow Your Mind This Time),6118,0.588,0.569,9,-5.076,1,0.0255,0.522,0.0,0.068,0.364,136.036,spotify:track:1XM8rG5yEi8wTeTSHJUoom,226267
Glen Campbell,Honey Come Back,6119,0.382,0.349,5,-13.096,1,0.0307,0.331,5.85e-05,0.308,0.421,50.937,spotify:track:26qDFDKrveLljfIX5ft061,178000
Brenda & The Tabulations,The Touch Of You,6120,0.422,0.441,10,-8.064,1,0.0362,0.828,0.00165,0.261,0.349,132.573,spotify:track:77uBKmD6CASCdkShSM3SPt,187653
The Temptations,Psychedelic Shack,6122,0.663,0.822,5,-13.119,0,0.059,0.199,8.69e-06,0.0626,0.818,108.94,spotify:track:5kx4xMErn45NZvEChKiqdo,230293
Little Milton,If Walls Could Talk,6123,0.628,0.673,5,-7.619,1,0.0299,0.414,2.03e-05,0.165,0.847,79.588,spotify:track:72uhF6sS2bRB0K4E7v4Lnc,188840
Santana,Evil Ways,6125,0.704,0.528,5,-13.382,1,0.0358,0.22,0.35,0.14,0.73,117.472,spotify:track:5tmrnhMxx39jnu3kjopMdP,238267
