artist,song,lyricId,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms
Relient K,Who I Am Hates Who I've Been,19967,0.398,0.902,3,-3.518,1,0.0861,0.00289,0.0,0.066,0.491,166.823,spotify:track:23zxVVtHjo2mbtAoAg5XB4,232267
My Chemical Romance,The Ghost Of You,19970,0.202,0.886,11,-3.805,0,0.0816,0.0286,0.0,0.643,0.192,145.781,spotify:track:1yKAqZoi8xWGLCf5vajroL,194253
Sean Paul,Temperature,19971,0.951,0.6,0,-4.675,0,0.0685,0.106,0.0,0.0712,0.822,125.04,spotify:track:0k2GOhqsrxDTAbFFSdNJjT,218573
Rob Thomas,Ever The Same,19972,0.435,0.729,1,-4.818,0,0.0307,0.0152,2.63e-05,0.11,0.524,188.017,spotify:track:02acUMylPHMjJ9miDc9b38,256600
Toby Keith,Get Drunk And Be Somebody,19973,0.628,0.896,2,-4.132,1,0.0557,0.229,0.0,0.365,0.666,128.06,spotify:track:408wKFP7qp6ALbjcex2t9k,178840
Kelly Clarkson,Walk Away,19974,0.75,0.888,0,-4.524,1,0.0426,0.0147,1.11e-06,0.0759,0.935,115.973,spotify:track:25sA1vM4BFkTb5cJGWftFo,189307
Gavin DeGraw,We Belong Together,19975,0.547,0.645,7,-5.857,1,0.027,0.00264,0.0,0.14,0.305,80.083,spotify:track:6CWKr7YOv8OLO3b5wB00fZ,328480
Jack Johnson,Upside Down,19976,0.787,0.655,6,-8.339,0,0.0431,0.238,0.000171,0.138,0.65,102.485,spotify:track:6shRGWCtBUOPFLFTTqXZIC,208653
Sara Evans,Cheatin',19977,0.416,0.615,9,-4.984,1,0.039,0.0174,6.92e-05,0.233,0.266,157.671,spotify:track:230QoWFdxdHUTNzsXiyhj0,206387
Kenny Chesney,Living In Fast Forward,19978,0.689,0.907,9,-5.587,1,0.037,0.0254,0.000732,0.138,0.912,116.968,spotify:track:0cE0J96KeivafL6goJwpmq,211893
Bon Jovi,Who Says You Can't Go Home,19979,0.537,0.885,7,-3.641,1,0.0343,0.0437,0.0,0.274,0.802,131.698,spotify:track:5439qJTu5mVH9aeriwp03u,230280
Blake Shelton,Nobody But Me,19981,0.637,0.682,2,-4.632,1,0.0291,0.376,0.0,0.17,0.541,81.016,spotify:track:5zni15XyrdqAGExRcMSJi2,158707
Yellowcard,Lights And Sounds,19982,0.344,0.972,11,-3.675,0,0.116,8.48e-05,0.0,0.293,0.387,167.819,spotify:track:4XOZaPYeMn9hcbpyS90NnD,208187
Keyshia Cole,Love,19983,0.688,0.519,5,-4.285,1,0.0283,0.064,0.0,0.1,0.318,116.714,spotify:track:0W4NhJhcqKCqEP2GIpDCDq,255333
The Pussycat Dolls Featuring will.i.am,Beep,19984,0.912,0.492,7,-7.439,0,0.0538,0.00272,0.000168,0.108,0.59,103.611,spotify:track:4o8EPKaCQ9BvdoEGyQ0lsF,250587
Matisyahu,King Without A Crown,19985,0.697,0.859,5,-5.306,0,0.19,0.0349,0.0,0.0931,0.696,93.78,spotify:track:3NkIfsiFHnljGrlXSD2AJ3,222387
High School Musical Cast,Stick To The Status Quo,19987,0.705,0.721,4,-7.083,1,0.19,0.0316,0.0,0.248,0.819,159.98,spotify:track:5aNagthlHAudbDZozQMjYP,268413
P.O.D.,Goodbye For Now,19988,0.524,0.885,7,-5.105,0,0.0484,0.00246,0.0,0.137,0.442,95.05,spotify:track:6UO0TGTr33kZLXG4PxRYZx,272547
