artist,song,lyricId,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms
Ruben Studdard,Sorry 2004,19332,0.721,0.472,9,-7.574,1,0.0619,0.076,0.0,0.332,0.462,129.964,spotify:track:2u34ZVPVlr7hfN7vDr1512,261867
Ludacris,Splash Waterfalls,19333,0.734,0.846,11,-6.102,1,0.409,0.101,0.0,0.233,0.702,145.894,spotify:track:2T8hXV9LUZMDBKR5RALGEa,290760
Incubus,Megalomaniac,19334,0.532,0.943,7,-4.549,0,0.0512,0.0056,0.000587,0.317,0.371,140.042,spotify:track:1rSo624QuuCteNxAzsU3SV,294800
Petey Pablo,Freek-A-Leek,19337,0.756,0.691,2,-3.718,1,0.178,0.0744,0.0,0.364,0.632,104.999,spotify:track:4MeDnO5yA2Zi6IMlVApRci,235187
Evanescence,My Immortal,19339,0.19,0.265,9,-9.206,1,0.0356,0.863,0.0,0.134,0.101,79.012,spotify:track:4UzVcXufOhGUwF56HT7b8M,262533
Audioslave,I Am The Highway,19340,0.341,0.662,9,-5.023,0,0.0335,0.105,0.0,0.113,0.2,174.875,spotify:track:3bwAS8cN7Xtzvv5UurJOOX,334907
T.I.,Rubber Band Man,19342,0.601,0.768,8,-5.712,1,0.386,0.141,0.0,0.482,0.634,152.45,spotify:track:5Rkbnhwkb6oiqq1HQcXirN,347507
Martina McBride,In My Daughter's Eyes,19343,0.357,0.302,8,-7.191,1,0.0362,0.869,0.0,0.157,0.376,122.622,spotify:track:7LkQBDAiS0GVSO5JQuYDzY,193800
J-Kwon,Tipsy,19344,0.925,0.744,0,-5.79,1,0.367,0.0644,0.0,0.0888,0.656,93.02,spotify:track:0jSMveIWvnhDIvzqN74Uc7,243227
JAY-Z,Dirt Off Your Shoulder,19345,0.78,0.657,1,-7.149,1,0.317,0.0321,2.56e-06,0.339,0.648,163.969,spotify:track:3IrkbGQCoEPAkzJ0Tkv8nm,245173
Sara Evans,Perfect,19346,0.39,0.879,4,-4.352,1,0.0813,0.0403,7.03e-06,0.376,0.616,206.072,spotify:track:3C6L8Q1l58EDq1SpBOYCrz,241840
Trace Adkins,Hot Mama,19347,0.559,0.84,7,-3.997,1,0.0321,0.0101,0.0017,0.333,0.77,105.943,spotify:track:6yXbhtXMMujv7ZcV1UxCuD,200600
Jimmy Wayne,I Love You This Much,19348,0.364,0.45,2,-4.905,1,0.0288,0.382,0.0,0.122,0.198,73.279,spotify:track:6AsMEdzzqzRQsTyOub8r15,247373
Jo Dee Messina,I Wish,19349,0.389,0.515,7,-6.224,1,0.03,0.388,0.0,0.0802,0.164,70.136,spotify:track:3KW1FwspaOaaqLvcF8vSsS,213547
Britney Spears,Toxic,19350,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,spotify:track:6I9VzXrHxO9rA9A5euc8Ak,198800
