artist,song,lyricId,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms
The Rooftop Singers,Walk Right In,1726,0.681,0.66,3,-10.426,1,0.0319,0.791,0.0364,0.0669,0.965,130.019,spotify:track:4WhT2YADjcU58IUgroWZQZ,157267
Bobby Bland,Call On Me,1728,0.638,0.621,4,-4.388,0,0.0385,0.311,0.0,0.613,0.795,125.235,spotify:track:4jhlq5BFysI6V3edzSYtLf,152240
Jimmy McGriff,All About My Girl,1729,0.558,0.644,1,-13.875,1,0.0369,0.616,0.631,0.36,0.909,170.289,spotify:track:4Mrfq1W2qM2BGuIm1JSrLP,236133
Jimmy Clanton,Darkest Street In Town,1730,0.535,0.928,5,-1.989,0,0.0848,0.286,0.0,0.0448,0.97,147.471,spotify:track:1iedKsND0wrdztM9kFGXe0,140533
Johnny Crawford,Proud,1731,0.28,0.696,5,-8.159,0,0.066,0.797,5.11e-06,0.109,0.324,168.162,spotify:track:0pK0pVV6JhVDwUJqneoi2V,138667
Connie Francis,Al Di La,1732,0.203,0.391,0,-8.146,1,0.032,0.728,3.59e-06,0.114,0.286,168.484,spotify:track:60hqsO48PgfLXbr1WD56Nt,197587
Lou Christie,The Gypsy Cried,1733,0.488,0.716,1,-5.327,1,0.0394,0.532,1.18e-05,0.0685,0.817,156.06,spotify:track:5NqB5TzcSdRl21iOUM0L59,130200
Steve Alaimo,Every Day I Have To Cry,1734,0.656,0.74,5,-4.864,0,0.0295,0.326,6.03e-06,0.739,0.972,126.214,spotify:track:3zjDQSxu0WmlfLc2Yq4RdY,147173
Tony Bennett,I Will Live My Life For You,1735,0.342,0.288,0,-15.243,1,0.0328,0.472,7.13e-05,0.204,0.356,97.872,spotify:track:48Wr6FLDXMuJNUhyX9o5rR,146760
Jan Bradley,Mama Didn't Lie,1736,0.733,0.585,4,-7.447,1,0.0572,0.849,0.0,0.131,0.947,124.612,spotify:track:3kxeWFs0yCmoC5oqOsEmoy,123160
Etta James,Would It Make Any Difference To You,1738,0.412,0.313,8,-9.341,1,0.0374,0.833,0.0006,0.108,0.623,69.553,spotify:track:7C6CVYJWFfJ2NiXtXfVAI8,159160
The Cascades,Rhythm Of The Rain,1739,0.659,0.66,0,-8.337,1,0.0441,0.627,0.000217,0.136,0.672,116.634,spotify:track:7GHf8dQ2wA71wYOuRsQCZP,146360
Sue Thompson,Willie Can,1740,0.743,0.585,3,-9.699,1,0.0393,0.775,0.0,0.036,0.959,139.955,spotify:track:4dn6801JBk2Z0K8RfIO4j4,139813
Tony Bennett,I Wanna Be Around,1741,0.498,0.266,10,-13.425,1,0.0348,0.768,0.0,0.0828,0.376,69.601,spotify:track:1smChL3Aq1U9DZA83LuDtp,131227
Dobie Gray,Look At Me,1742,0.756,0.633,2,-9.915,1,0.0457,0.0463,0.0523,0.194,0.962,119.084,spotify:track:5a6KoWEzy9GengCXiGXTcq,158520
Junior Parker,Someone Somewhere,1743,0.531,0.486,7,-8.939,1,0.0247,0.644,0.000478,0.0862,0.346,105.308,spotify:track:2gLUnXzjCuGnbXJ0OUGOuA,166733
Marvin Gaye,Hitch Hike,1744,0.828,0.808,1,-8.437,1,0.0366,0.354,0.0,0.122,0.97,113.295,spotify:track:6x2UZ23VnIoq84XbO14Qz1,152227
The Sherrys,Slop Time,1745,0.64,0.826,7,-7.51,1,0.043,0.321,0.0,0.48,0.942,143.003,spotify:track:7qDKFStZHgNQhFXKVly1CQ,121173
The Moments,Walk Right In,1746,0.766,0.737,9,-9.491,1,0.0321,0.451,0.209,0.0953,0.975,139.346,spotify:track:33oIra4uXFWu9V0zvjj5Xk,129600
Paul Anka,Love (Makes the World Go 'round),1747,0.631,0.622,4,-8.441,0,0.0605,0.697,0.0,0.143,0.889,143.772,spotify:track:4M24a4FcmIkuCGjEZ3MZMN,146867
Dion,Ruby Baby,1748,0.643,0.538,4,-14.049,1,0.132,0.788,0.0,0.226,0.599,121.728,spotify:track:1EtQ8AIs2pHW6FwFvtYPd7,156480
"Peter, Paul & Mary",Settle Down (Goin' Down That Highway),1749,0.682,0.433,4,-14.994,1,0.0596,0.355,0.0,0.0884,0.628,105.393,spotify:track:0ov6dPTD5fnHYVWNT99GpV,104507
Bobby Bland,That's The Way Love Is,1750,0.641,0.658,11,-3.969,1,0.0463,0.614,0.0,0.557,0.62,113.057,spotify:track:3C2eATLvdCGkOtayBKO2G4,156507
Eydie Gorme,Blame It On The Bossa Nova,1751,0.658,0.394,1,-15.838,1,0.0422,0.529,0.0,0.197,0.968,79.707,spotify:track:1vOsIiq80fcYONCUEBbzHu,154118
Jerry Landis,The Lone Teen Ranger,1753,0.402,0.789,9,-6.148,1,0.124,0.891,0.0,0.294,0.949,172.346,spotify:track:2bTnyC2hJc8U5mXcCL0Mtf,139440
The 4 Seasons,Walk Like A Man,1754,0.681,0.64,3,-10.364,1,0.0346,0.605,0.0,0.0641,0.966,117.884,spotify:track:4C76SOnBa9eQDwOwe11hPz,137933
Sam Cooke,Send Me Some Lovin',1755,0.342,0.359,9,-12.21,1,0.0384,0.8,0.0,0.887,0.685,128.156,spotify:track:41WtJR2e4HUFOsrzcq73kg,158880
Brenda Lee,Your Used To Be,1757,0.608,0.371,7,-12.878,1,0.0262,0.67,0.0,0.129,0.772,82.857,spotify:track:3QNrN2Wzl0KshnGcR1VJj3,131307
Johnny Mathis,What Will My Mary Say,1758,0.313,0.399,0,-9.552,1,0.031,0.776,2.31e-06,0.157,0.367,107.404,spotify:track:6zYmF5WIfsj6wU8l1cOFYH,189053
Skeeter Davis,The End Of The World,1759,0.232,0.216,10,-10.674,1,0.0314,0.936,4.93e-06,0.246,0.432,94.268,spotify:track:5DTOOkooKFUvWj1XQTFa09,157573
Patsy Cline,Leavin' On Your Mind,1760,0.493,0.0719,7,-19.293,1,0.0317,0.932,2.04e-06,0.607,0.385,104.018,spotify:track:1D2mV1f9QkklP6vy0sdBI9,147027
Burl Ives,The Same Old Hurt,1761,0.57,0.189,5,-15.773,1,0.041,0.843,0.0,0.0772,0.388,136.594,spotify:track:7kPBXSztfUExKSKmf8uvmp,133240
Sammy Davis Jr.,As Long As She Needs Me,1762,0.274,0.193,0,-10.959,1,0.0318,0.781,0.0,0.324,0.309,112.477,spotify:track:0jDeGv2nzbcc4BxkOYMqni,187400
The Kingston Trio,Greenback Dollar,1763,0.7,0.322,7,-14.241,1,0.0774,0.864,0.0,0.123,0.847,143.505,spotify:track:0iSDA5x3Szznzb7JkM4dZN,172200
Little Eva,Let's Turkey Trot,1765,0.793,0.478,3,-10.0,1,0.0299,0.686,0.000311,0.0423,0.969,103.058,spotify:track:2gQBq8rmNC3kMrh9BuxJMs,149507
Chuck Jackson,Tell Him I'm Not Home,1766,0.685,0.326,1,-12.721,0,0.0365,0.606,0.0,0.0942,0.803,101.863,spotify:track:2QcP1XPIx69G1UfYiBeuDu,157227
Neil Sedaka,Alice In Wonderland,1767,0.529,0.673,6,-6.569,1,0.0389,0.597,0.0,0.14,0.833,119.798,spotify:track:6ud44OoRGtmMAkQQVkEgZt,151333
Bill Pursell,Our Winter Love,1768,0.452,0.101,1,-18.548,1,0.0295,0.768,0.933,0.122,0.22,76.402,spotify:track:66HiDLgn9SEfdfLPFHWxuZ,142693
Sam Cooke,"Baby, Baby, Baby",1770,0.367,0.655,7,-6.396,1,0.0524,0.624,0.0,0.374,0.695,131.583,spotify:track:5OmHb9bbZokD1iNkp3axo2,182587
Arthur Lyman Group,Love For Sale,1771,0.455,0.377,5,-13.763,1,0.037,0.328,0.0556,0.199,0.345,150.187,spotify:track:5PnRtThBsAgt1pS3vcTZ0x,183747
Bobby Rydell,Butterfly Baby,1773,0.424,0.686,11,-6.572,0,0.033,0.157,0.0,0.548,0.967,161.437,spotify:track:2d1NLWc2wHDZWjKkgIjdls,134867
Ruby And The Romantics,Our Day Will Come,1774,0.538,0.625,8,-7.722,1,0.045,0.708,0.000126,0.128,0.718,92.422,spotify:track:3ngYXFSYtF5mHguNCA3JZ0,154707
Roy Orbison,In Dreams,1776,0.495,0.435,0,-9.99,1,0.0286,0.67,0.00038,0.13,0.71,108.189,spotify:track:44pN9jfSqY3d3lrKuv3QeN,169160
Richard Chamberlain,All I Have To Do Is Dream,1778,0.481,0.138,1,-17.032,1,0.031,0.912,0.000132,0.133,0.52,98.512,spotify:track:04uW2l7VrWeo3CJ9rQ5D6M,151733
James Darren,Pin A Medal On Joey,1779,0.608,0.719,11,-12.563,0,0.103,0.751,3.4e-05,0.521,0.825,89.976,spotify:track:3SNrnu1yw5IftmNQvmexGA,141293
Shep And The Limelites,Remember Baby,1780,0.451,0.376,7,-8.141,1,0.0265,0.734,0.0,0.303,0.26,96.166,spotify:track:5nU6C8jg6f12N6lYNbSgkJ,159387
Rufus Thomas,The Dog,1781,0.805,0.442,8,-11.076,1,0.0337,0.598,4.52e-05,0.0416,0.737,115.436,spotify:track:6iFYsQckCCtGsabW0rXEPn,157760
Chubby Checker,Let's Limbo Some More,1783,0.777,0.56,0,-7.303,1,0.0609,0.187,0.0,0.239,0.962,81.502,spotify:track:20PVWjltSTDX37f6HK89Qh,133160
The Orlons,South Street,1784,0.571,0.725,5,-5.303,1,0.213,0.136,0.0,0.177,0.817,186.902,spotify:track:2yoTFqvgtJgEK68lfUC9Kp,132453
Bob B. Soxx And The Blue Jeans,Why Do Lovers Break Each Other's Heart?,1785,0.66,0.603,11,-8.493,0,0.0273,0.337,0.0,0.115,0.812,91.464,spotify:track:53W0LwOY2nCE68snp8hFIW,170040
