artist,song,lyricId,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms
Jose Feliciano,Feliz Navidad,24277,0.513,0.831,2,-9.004,1,0.0383,0.55,0.0,0.336,0.963,148.837,spotify:track:0oPdaY4dXtc3ZsaG17V972,182067
Burl Ives,A Holly Jolly Christmas,24278,0.683,0.375,0,-13.056,1,0.0303,0.579,0.0,0.076,0.888,140.467,spotify:track:77khP2fIVhSW23NwxrRluh,135533
Andy Williams,It's The Most Wonderful Time Of The Year,24279,0.24,0.598,7,-8.435,1,0.0369,0.766,0.0,0.117,0.776,201.629,spotify:track:5hslUAKq9I9CG2bAulFkHN,151933
Wham!,Last Christmas,24280,0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-06,0.355,0.947,107.682,spotify:track:2FRnf9qhLbvw8fu4IBXx78,262960
DJ Luke Nasty,OTW,24282,0.743,0.651,6,-5.974,1,0.0646,0.0143,0.0,0.079,0.467,82.022,spotify:track:5qi7piHIt9zwTYYBnIvfNZ,219512
21 Savage,Red Opps,24283,0.703,0.709,9,-6.452,1,0.402,0.00908,0.0,0.127,0.569,140.998,spotify:track:3cqZH3cqvfbV8wVbvHyPbG,163340
Rae Sremmurd,Swang,24284,0.681,0.314,8,-9.319,1,0.0581,0.2,9.82e-06,0.1,0.166,139.992,spotify:track:6mapJIPnQ23RTAevUoE0DL,208120
Big Sean,Moves,24285,0.812,0.523,2,-5.287,1,0.259,0.0432,0.0,0.154,0.381,75.524,spotify:track:2H9Bx6j6p87dmiCmk51QO8,142907
Dustin Lynch,Seein' Red,24286,0.651,0.808,1,-4.731,0,0.0435,0.054,0.0,0.0482,0.858,100.993,spotify:track:7pxhKtuTwofDIdgHx2DcVK,194893
Michael Ray,Think A Little Less,24288,0.521,0.805,9,-4.481,1,0.0289,0.124,0.000219,0.33,0.527,141.967,spotify:track:4JjIIBNoho0V2gZjH4nEzR,176987
Kodak Black,No Flockin,24289,0.943,0.595,5,-8.372,0,0.191,0.0673,0.0,0.0839,0.815,117.532,spotify:track:34oWbFBfGEElvgO0a5c9V4,165291
KALEO,Way Down We Go,24291,0.489,0.505,10,-8.022,0,0.117,0.579,0.000333,0.104,0.337,163.255,spotify:track:0y1QJc3SJVPKJ1OvFmFqe6,213707
Olivia O'Brien,Hate U Love U,24292,0.407,0.416,6,-8.915,0,0.174,0.656,0.0,0.0981,0.246,176.947,spotify:track:6ATgDc6e4sPn84hvJsAmPt,175467
