artist,song,lyricId,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms
Fleetwood Mac,Go Your Own Way,9669,0.586,0.941,5,-5.139,1,0.0375,0.0167,0.000776,0.068,0.831,135.448,spotify:track:4xh7W7tlNMIczFhupCPniY,223613
The Dramatics,Be My Girl,9671,0.57,0.31,0,-14.151,1,0.0291,0.556,6.08e-05,0.122,0.462,74.989,spotify:track:34nT7RkrF1bimYlQUFEpkq,271467
Commodores,Fancy Dancer,9672,0.768,0.759,8,-6.5,1,0.0889,0.244,0.0,0.113,0.894,100.031,spotify:track:4L6qiLkQUwDBsKLHRAc5tY,263160
10cc,The Things We Do For Love,9673,0.637,0.528,1,-9.837,1,0.0394,0.163,0.0,0.122,0.781,106.949,spotify:track:6KEWtSOGKpIXGw6l1uJgsR,207573
Starland Vocal Band,Hail! Hail! Rock And Roll!,9674,0.473,0.663,9,-10.508,1,0.0397,0.231,0.0,0.0968,0.779,140.569,spotify:track:1VPQVK5q0JscUk5duLSKHw,164293
Tom Jones,Say You'll Stay Until Tomorrow,9675,0.646,0.539,10,-9.576,1,0.0372,0.441,0.0,0.227,0.689,110.727,spotify:track:2BWK9am114SC2Cq5KL2Fbs,213240
Rush,Fly By Night/In The Mood,9676,0.341,0.933,2,-6.716,1,0.0605,0.195,1.12e-05,0.983,0.59,134.808,spotify:track:3uX4GqMF6fRNyeIj3Sc27U,303933
Bee Gees,Boogie Child,9679,0.735,0.574,10,-12.512,0,0.0764,0.0644,2.37e-05,0.105,0.869,97.982,spotify:track:4RL4cG2Ob0ecRi42Ve26O2,252333
Cher,Pirate,9681,0.592,0.198,8,-11.25,1,0.0774,0.89,0.000127,0.331,0.37,122.944,spotify:track:1XnjzpOTkGrYrLKerBlwAZ,308853
The O'Jays,"Darlin' Darlin' Baby (Sweet, Tender, Love)",9682,0.668,0.739,2,-6.906,1,0.0391,0.454,0.0,0.111,0.662,107.942,spotify:track:2gdvXdZatpwlUM1bfTzwxi,256240
Daryl Hall John Oates,Rich Girl,9683,0.573,0.683,5,-6.644,1,0.176,0.461,0.0,0.0935,0.817,169.519,spotify:track:0qRR9d89hIS0MHRkQ0ejxX,142787
Parker McGee,I Just Can't Say No To You,9684,0.282,0.35,2,-13.695,1,0.0328,0.181,2.33e-05,0.0941,0.393,173.06,spotify:track:1tOFoFOeDpLo0j9ysPO496,192733
Ozark Mountain Daredevils,You Know Like I Know,9685,0.66,0.413,10,-9.959,1,0.0251,0.497,0.0152,0.12,0.334,95.432,spotify:track:0Ha2rTDmHyIqzQkaqZGIIo,224600
Boney M.,Daddy Cool,9686,0.763,0.777,5,-6.932,0,0.0364,0.281,0.79,0.134,0.929,124.431,spotify:track:3WMbD1OyfKuwWDWMNbPQ4g,208600
