artist,song,lyricId,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms
Dean Martin,Baby It's Cold Outside,25831,0.469,0.196,0,-16.093,1,0.0571,0.882,0.0,0.0513,0.537,130.036,spotify:track:4MrfQL4TYQXJBlZYpAHTuE,143733
Jimmie Allen,Make Me Want To,25841,0.519,0.872,2,-3.212,1,0.0616,0.0793,0.0,0.111,0.74,179.965,spotify:track:0AYbVoeF03NYhM0fvKjAuU,172280
Ingrid Andress,More Hearts Than Mine,25842,0.375,0.428,0,-7.387,1,0.029,0.109,0.0,0.105,0.361,78.516,spotify:track:60RFlt48hm0l4Fu0JoccOl,214787
Riley Green,I Wish Grandpas Never Died,25843,0.445,0.492,6,-5.717,1,0.0294,0.036,0.0,0.122,0.24,148.013,spotify:track:7Dxes6VnfbZYV0S2QTnVuT,250413
Jordan Davis,Slow Dance In A Parking Lot,25844,0.523,0.837,7,-4.494,1,0.0335,0.301,0.0,0.172,0.523,82.006,spotify:track:6MBUUSIWCzaXW4q58Ktrv9,193929
Justin Bieber,Yummy,25846,0.677,0.506,9,-6.652,0,0.0964,0.345,0.0,0.118,0.497,145.843,spotify:track:1l1amK15ONoL15SQEJYqa2,208520
BrockHampton,SUGAR,25848,0.453,0.538,1,-8.212,1,0.0638,0.449,0.0,0.19,0.516,122.973,spotify:track:6U0FIYXCQ3TGrk4tFpLrEA,204533
Olivia Rodrigo,All I Want,25849,0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.599,spotify:track:4Yxc55NX3tAXC2mHRAhtcW,177323
Carly Pearce & Lee Brice,I Hope You're Happy Now,25850,0.591,0.814,10,-4.725,1,0.0365,0.168,8.87e-06,0.142,0.313,118.036,spotify:track:5Jbwsh74ggk2aAHF2MtoRG,198689
Lil Tjay,20/20,25851,0.886,0.336,4,-12.779,1,0.239,0.557,0.0,0.0933,0.536,100.044,spotify:track:4Hqh0dS4x07zuRw6eBTO7p,230448
Baby Keem,ORANGE SODA,25853,0.83,0.564,1,-7.822,1,0.235,0.177,0.0,0.128,0.107,85.042,spotify:track:5FkoSXiJPKTNyYgALRJFhD,129882
Lil Baby,Sum 2 Prove,25855,0.823,0.552,4,-7.57,0,0.324,0.0174,0.0,0.122,0.418,124.038,spotify:track:2u3EyuCqqV31woqGvO9LBz,205760
Mac Miller,Good News,25856,0.794,0.32,1,-12.92,0,0.173,0.853,0.134,0.112,0.241,174.088,spotify:track:1DWZUa5Mzf2BwzpHtgbHPY,342040
Halsey,You Should Be Sad,25857,0.591,0.585,2,-6.35,1,0.0277,0.143,0.0,0.109,0.324,110.94,spotify:track:7lidXGPXPYLNThITAOTlkK,205473
Selena Gomez,Rare,25858,0.838,0.541,5,-6.746,1,0.0708,0.207,7.97e-05,0.103,0.637,114.996,spotify:track:5BlCHAQ5rtaPlRaIl5dLuQ,220590
Khalid,Eleven,25859,0.679,0.408,4,-9.754,0,0.0882,0.133,0.00455,0.23,0.151,129.079,spotify:track:18O00Y7yrkJ0pRXm1n21Og,206080
John Legend,Conversations In The Dark,25860,0.572,0.742,8,-4.589,0,0.0347,0.245,0.0,0.108,0.376,127.19,spotify:track:20d27F17AZOxTJOEHAVK2Y,210236
Jonas Brothers,What A Man Gotta Do,25863,0.852,0.698,9,-7.206,1,0.0629,0.00839,1.03e-06,0.0773,0.324,113.039,spotify:track:4wNIkl5XGiAACjFBlDWuSd,180645
Eminem,Darkness,25864,0.671,0.623,2,-7.161,1,0.308,0.00998,7.55e-06,0.643,0.195,75.055,spotify:track:5SiZJoLXp3WOl3J4C8IK0d,337147
Mac Miller,Blue World,25867,0.742,0.553,8,-8.98,1,0.419,0.389,0.0,0.0694,0.508,84.931,spotify:track:2hwOoMtWPtTSSn6WHV7Vp5,209440
Mac Miller,Circles,25868,0.61,0.0316,9,-15.186,1,0.0486,0.896,0.00461,0.108,0.37,151.964,spotify:track:4jXl6VtkFFKIt3ycUQc5LT,170360
BTS,Black Swan,25870,0.719,0.758,2,-5.167,0,0.0851,0.137,0.0,0.129,0.49,147.023,spotify:track:3bkkMZEAhx7rTVz1C0itRQ,198261
Jhene Aiko,P*$$y Fairy (OTW),25871,0.572,0.519,2,-7.092,0,0.212,0.536,0.0,0.102,0.35,128.331,spotify:track:48KXAIruJ07kJVCWOGohMV,181860
Mac Miller,Complicated,25873,0.831,0.36,0,-8.073,1,0.052,0.136,0.00217,0.0703,0.601,75.014,spotify:track:3WfSNAoj2D8C9noPSGZZFM,232212
Mac Miller,Hand Me Downs,25874,0.677,0.33,2,-11.198,1,0.149,0.474,0.000871,0.064,0.336,68.985,spotify:track:2Yv2mHzr5AQavVdwQjEokV,298440
Eminem,Premonition (Intro),25875,0.847,0.637,1,-5.193,1,0.367,0.0258,0.000648,0.382,0.511,165.979,spotify:track:7ccTcabbJlCJiIqtrSSwBk,173893
Mac Miller,I Can See,25876,0.699,0.503,5,-9.922,0,0.0882,0.391,0.0126,0.0996,0.0546,114.86,spotify:track:3R8CyhJfVjvgIROd5RSGhQ,220853
Eminem,In Too Deep,25877,0.72,0.767,10,-5.839,0,0.214,0.0387,0.0,0.202,0.595,88.966,spotify:track:7Dj2wqPYXfSRFwa6qyOztr,194707
Mac Miller,Woods,25878,0.779,0.362,0,-10.847,1,0.0474,0.135,0.206,0.111,0.46,85.011,spotify:track:3Qa944OTMZkg8DHjET8JQv,286387
Mac Miller,Everybody,25879,0.875,0.599,9,-9.077,0,0.138,0.0333,0.0143,0.113,0.112,152.061,spotify:track:1OuN92HcVG6NVpWbeESNB3,256507
Eminem,Marsh,25880,0.871,0.493,1,-6.356,1,0.205,0.0134,0.000241,0.385,0.0495,144.989,spotify:track:34d7sGX6WUqq8f04e7CSNF,200573
Mac Miller,Surf,25883,0.828,0.182,1,-13.066,0,0.166,0.754,0.0706,0.15,0.231,147.279,spotify:track:1kwnxJNVl7cwcU98RvMBaR,330507
Eminem,Stepdad,25884,0.779,0.805,1,-3.121,1,0.178,0.018,0.0,0.321,0.557,145.68,spotify:track:3QVHSV8YKYq4L8tI5rnFgj,213413
Mac Miller,That's On Me,25885,0.583,0.499,10,-10.086,1,0.0261,0.591,0.0104,0.33,0.342,155.199,spotify:track:0udOCZp7yk0Ml92C0k8H8D,217868
Megan Thee Stallion,B.I.T.C.H.,25886,0.742,0.731,11,-4.362,0,0.306,0.0851,0.0,0.131,0.547,174.019,spotify:track:06scTb0zbkxYNgpAB3J9fN,183143
Demi Lovato,Anyone,25887,0.578,0.386,11,-6.338,1,0.0385,0.875,0.0,0.108,0.321,86.075,spotify:track:3XabMu0mJaQmrqz57UkEZI,227786
Morgan Wallen,Chasin' You,25889,0.631,0.591,7,-5.785,1,0.0277,0.657,0.0,0.11,0.489,97.074,spotify:track:5MwynWK9s4hlyKHqhkNn4A,205453
Lewis Capaldi,Before You Go,25890,0.459,0.575,3,-4.858,1,0.0573,0.604,0.0,0.0885,0.183,111.881,spotify:track:2gMXnyrvIjhVBUZwvLZDMP,215107
Jake Owen,Homemade,25891,0.51,0.838,6,-2.702,1,0.0469,0.396,0.0,0.195,0.574,145.922,spotify:track:31JID2STTlLuFqXFWHyM8e,192653
Alicia Keys,Underdog,25892,0.657,0.726,0,-4.74,0,0.0458,0.542,0.0,0.137,0.282,90.105,spotify:track:7FsAFw1oZeTJUZmIzSh0cg,204400
Camila Cabello,First Man,25893,0.572,0.292,7,-7.621,1,0.0364,0.906,1.04e-06,0.106,0.223,100.152,spotify:track:6TRt2bniIq0EIlrDlje7b8,228759
Ali Gatie,What If I Told You That I Love You,25894,0.596,0.366,7,-11.144,1,0.115,0.63,7.04e-06,0.0554,0.229,84.394,spotify:track:6USdi8uX5GNAPYziFhisHb,193668
Brett Young,Catch,25895,0.566,0.765,2,-6.337,1,0.0439,0.0248,0.0,0.0783,0.604,156.036,spotify:track:53cGGBxGPaRjP0HVUESyW5,196440
Taylor Swift,Only The Young,25898,0.56,0.78,5,-4.895,0,0.0517,0.00244,0.0,0.0714,0.602,93.516,spotify:track:2slqvGLwzZZYsT4K4Y1GBC,157507
