artist,song,lyricId,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms
The Wanted,Glad You Came,22426,0.61,0.841,7,-4.579,0,0.0692,0.056,9.85e-06,0.118,0.431,126.889,spotify:track:3AGOgQzp0YcPH41u9p7dOp,198187
Lana Del Rey,Video Games,22427,0.344,0.255,6,-9.682,0,0.0318,0.812,0.0,0.0884,0.165,121.861,spotify:track:2DdfktqCvI3FP9QCuFx6Y5,281947
Glee Cast,Without You,22430,0.471,0.663,9,-6.284,1,0.0348,0.0177,0.0,0.0801,0.449,145.078,spotify:track:0UrheRSNBXBiZgudI7tVQ2,211800
Glee Cast,We Found Love,22432,0.732,0.799,6,-4.992,1,0.0646,0.0143,0.00134,0.163,0.67,127.991,spotify:track:7gHXMSznrxRT2nZrYKMfDs,214960
Glee Cast,Moves Like Jagger / Jumpin' Jack Flash,22433,0.726,0.89,11,-4.187,0,0.0455,0.00969,0.0,0.198,0.878,127.996,spotify:track:54Y4vzwLZtkUnXeltlecq5,196067
Glee Cast,The First Time Ever I Saw Your Face,22434,0.382,0.304,7,-11.019,1,0.033,0.51,0.0832,0.0879,0.0986,123.743,spotify:track:1Mo9G5t3kg2gF0xZfMkiKT,257413
Glee Cast,Summer Nights,22435,0.787,0.655,2,-4.978,1,0.05,0.534,0.0,0.195,0.589,124.181,spotify:track:3yoQUT0qlE5Hzd2tgKu4nm,216053
George Strait,Love's Gonna Make It Alright,22437,0.707,0.867,4,-5.418,1,0.0339,0.221,0.00039,0.268,0.649,110.996,spotify:track:1blSBtrZgDJIWQl0BlAyov,228893
Blake Shelton,Drink On It,22439,0.643,0.725,7,-5.632,1,0.0231,0.0365,1.2e-06,0.326,0.683,93.975,spotify:track:7haN4XreV4WkoBQmkYM709,211067
LMFAO,Sorry For Party Rocking,22440,0.6,0.877,5,-4.351,1,0.165,0.00213,0.0,0.413,0.55,133.998,spotify:track:48kwdkeHEJEuMzcKklPv5b,203973
Glee Cast,Human Nature,22444,0.436,0.402,0,-8.869,0,0.108,0.544,0.0,0.142,0.385,92.758,spotify:track:2Nd61sIsNVsiLPT99H4AT9,204853
Glee Cast,Black Or White,22445,0.723,0.955,1,-4.011,0,0.0558,0.135,9.32e-05,0.351,0.666,115.048,spotify:track:2xNJzW1EyaH8k6ByBOoCif,196440
Glee Cast,Wanna Be Startin' Somethin',22446,0.763,0.932,4,-4.289,1,0.142,0.012,0.000403,0.047,0.727,123.497,spotify:track:6qug49UELSYOLEmqmFeDrM,207467
Glee Cast,Bad,22447,0.628,0.922,9,-4.638,0,0.0759,0.0055,3.69e-06,0.181,0.532,119.005,spotify:track:0LpE5tfNe15QLvQL4YDi7T,294227
Melanie Fiona,4 AM,22448,0.467,0.445,0,-7.155,0,0.0448,0.628,0.0,0.0798,0.344,128.399,spotify:track:3vMIAawCfJdR6A86JGqLc5,290027
Kip Moore,Somethin' 'Bout A Truck,22451,0.554,0.794,11,-5.417,1,0.035,0.0697,0.0,0.63,0.79,176.01,spotify:track:6Ymvlzom4TQeoKqAWsZRD8,213827
Calvin Harris,Feel So Close,22452,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,spotify:track:1gihuPhrLraKYrJMAEONyc,206413
Kirko Bangz,Drank In My Cup,22453,0.451,0.632,8,-7.98,0,0.297,0.0114,0.0,0.198,0.234,132.89,spotify:track:3m8CQnnfJJp4eQMWWl3zay,232160
Katy Perry,Part Of Me,22456,0.678,0.918,5,-4.63,1,0.0355,0.000417,0.0,0.0744,0.769,130.028,spotify:track:1nZzRJbFvCEct3uzu04ZoL,216160
Nicki Minaj,Starships,22457,0.747,0.716,11,-2.457,0,0.075,0.135,0.0,0.251,0.751,125.008,spotify:track:1oHNvJVbFkexQc0BpQp7Y4,210627
Chris Brown,Turn Up The Music,22458,0.594,0.841,1,-5.792,1,0.102,0.000238,2.22e-06,0.156,0.643,129.925,spotify:track:1RMRkCn07y2xtBip9DzwmC,227973
One Direction,What Makes You Beautiful,22459,0.726,0.787,4,-2.494,1,0.0737,0.009,0.0,0.0596,0.888,124.99,spotify:track:4cluDES4hQEUhmXj6TXkSo,199987
Bruno Mars,Runaway Baby,22460,0.656,0.767,11,-3.038,1,0.0396,0.252,0.0,0.113,0.871,163.833,spotify:track:72yyBEyU4GkHnsF7naDKQx,147747
Rascal Flatts,Banjo,22461,0.617,0.862,2,-6.356,1,0.0337,0.0186,0.0,0.161,0.769,101.971,spotify:track:47aIa6zbUGsdNn55cyuOug,256133
Glee Cast,I Will Always Love You,22462,0.302,0.441,4,-5.873,1,0.0312,0.687,6.25e-06,0.24,0.16,136.631,spotify:track:0bL8hWpF9KH2QlvLgDJtYM,268000
Glee Cast,Stereo Hearts,22464,0.62,0.698,6,-4.38,1,0.0449,0.0168,0.0,0.153,0.617,90.059,spotify:track:2M0627dznvRUfgc6jp7cst,211800
B.o.B,So Good,22467,0.66,0.9,7,-5.02,1,0.14,0.0403,0.0,0.219,0.591,85.51,spotify:track:28GUjBGqZVcAV4PHSYzkj2,213253
Carrie Underwood,Good Girl,22468,0.617,0.839,0,-2.849,0,0.0655,0.0286,0.0,0.19,0.741,128.91,spotify:track:20DfkHC5grnKNJCzZQB6KC,205560
Carly Rae Jepsen,Call Me Maybe,22469,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,spotify:track:3TGRqZ0a2l1LRblBkJoaDx,193400
Glee Cast,Fly / I Believe I Can Fly,22470,0.526,0.849,10,-4.785,1,0.0394,0.023,0.0,0.186,0.232,121.993,spotify:track:0Hnps77fiSCKT2Pr4DWOZ5,213027
fun.,Some Nights,22471,0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938,spotify:track:6t6oULCRS6hnI7rm0h5gwl,277040
Glee Cast,Cough Syrup,22473,0.579,0.833,2,-5.371,1,0.0276,0.0103,2.24e-05,0.105,0.343,129.009,spotify:track:7LqfLfRDpJQkr5LHtPMLql,251280
Glee Cast,What Doesn't Kill You (Stronger),22474,0.618,0.752,0,-4.828,1,0.0302,0.00863,0.000175,0.127,0.679,115.957,spotify:track:7iMyX6FTRrY4fO8dHQhAUs,221027
Glee Cast,Here's To Us,22475,0.418,0.867,11,-3.844,1,0.0393,0.00176,0.0,0.238,0.433,80.123,spotify:track:2L4ppJgbf6JxcRV1lUkaAg,180880
Usher,Climax,22476,0.647,0.478,8,-8.837,1,0.0782,0.547,2.69e-05,0.156,0.333,135.877,spotify:track:5pyVqlqThcxI7tPDjHIzPh,232907
Glee Cast,Glad You Came,22477,0.597,0.765,7,-5.831,0,0.223,0.425,0.0,0.111,0.391,126.857,spotify:track:40xf41xM6NvGX0BUzpjYOQ,194667
Tyga,Make It Nasty,22478,0.895,0.724,1,-5.832,1,0.193,0.18,0.0,0.071,0.593,97.532,spotify:track:71Wf5qK9wdtjOfMgujlN6A,188867
Jason Aldean,Fly Over States,22479,0.487,0.736,7,-3.269,1,0.0326,0.069,0.0,0.114,0.184,81.587,spotify:track:17X2tSzibD9n9QRjdExcWT,218200
Young The Giant,Cough Syrup,22480,0.534,0.721,11,-7.307,0,0.0417,0.0343,6.24e-06,0.115,0.225,128.978,spotify:track:1UqhkbzB1kuFwt2iy4h29Q,249520
Eric Church,Springsteen,22483,0.692,0.809,2,-5.935,1,0.0255,0.1,9.77e-05,0.185,0.927,104.023,spotify:track:05ZACkzW8YbRq3eFgIfSNB,263387
Estelle,Thank You,22486,0.565,0.717,11,-4.623,0,0.06,0.106,0.0,0.143,0.421,83.916,spotify:track:36qilu2idSkz767yL18Qrv,252013
John Mayer,Shadow Days,22487,0.52,0.559,2,-9.615,1,0.0254,0.0736,0.349,0.116,0.254,146.944,spotify:track:3RgR3cFZ6xh7MlB9DURK6e,228173
M83.,Midnight City,22488,0.526,0.712,11,-6.525,0,0.0356,0.0161,0.0,0.179,0.32,105.009,spotify:track:1eyzqe2QqGZUmfcPZtrIyt,241440
Karmin,Brokenhearted,22489,0.765,0.765,1,-2.732,0,0.0585,0.00765,3.82e-06,0.0527,0.886,120.001,spotify:track:4urcG6Nfubqsuqy3juMjBi,227147
Zac Brown Band,No Hurry,22490,0.565,0.531,3,-5.809,1,0.0287,0.375,0.0,0.312,0.407,146.027,spotify:track:5YrMcUZoNXlUCfwgnfocgL,226227
Trey Songz,Sex Ain't Better Than Love,22491,0.505,0.794,0,-3.682,0,0.0604,0.152,0.0,0.186,0.422,121.303,spotify:track:1NJoVAf6HvRbAMH1Py2XmN,263933
Rascal Flatts,Changed,22492,0.442,0.556,4,-6.925,1,0.0345,0.0751,7.59e-06,0.0984,0.26,140.563,spotify:track:7ClZTubD4KudpEuBysLMUI,262227
Neon Trees,Everybody Talks,22493,0.471,0.924,8,-3.906,1,0.0586,0.00301,0.0,0.313,0.725,154.961,spotify:track:2iUmqdfGZcHIhS3b9E9EWq,177280
One Direction,One Thing,22494,0.713,0.718,2,-3.806,1,0.0278,0.00233,0.0,0.0838,0.656,126.999,spotify:track:5G2c6FsfTzgYUzageCmfXY,197600
Eli Young Band,Even If It Breaks Your Heart,22495,0.495,0.527,0,-4.742,1,0.0351,0.000159,0.0163,0.1,0.574,208.067,spotify:track:0Nu9WA8kEbBWEsay2s8Q0U,220520
Bella Thorne,TTYLXOX,22497,0.819,0.683,7,-6.144,1,0.156,0.00291,0.122,0.254,0.671,112.007,spotify:track:1nIDYHvLaZnD5lEf66SH80,154773
Taylor Swift,Eyes Open,22498,0.598,0.724,7,-7.225,1,0.0345,0.00678,0.00182,0.0839,0.297,137.115,spotify:track:7wjbSn8QHsxqKXU5M0jXGM,244587
Alex Clare,Too Close,22499,0.584,0.712,11,-4.311,0,0.0395,0.0112,1.05e-06,0.114,0.286,126.043,spotify:track:4sK96UnGx3NjBaqvfTG2dm,256560
Craig Morgan,This Ole Boy,22501,0.591,0.88,11,-4.401,1,0.0532,0.0754,4.27e-06,0.0434,0.661,114.11,spotify:track:29rfPTA47K0xyl1Pnf1YBw,263587
Shinedown,Bully,22502,0.519,0.969,6,-2.34,0,0.0662,9.03e-05,0.0,0.111,0.48,77.011,spotify:track:0Ldlex2J63L6Dop9Pk2Rz9,242747
Justin Bieber,Boyfriend,22505,0.717,0.55,10,-6.019,0,0.0521,0.0358,0.00196,0.126,0.332,96.976,spotify:track:3UGIZ8qcrMTwzLbx6Kttqt,171333
Trey Songz,Heart Attack,22507,0.608,0.863,11,-4.87,1,0.131,0.0593,0.0,0.228,0.476,150.029,spotify:track:25CA8QVJQrh5R05UUCaODM,233147
Sean Paul,She Doesn't Mind,22508,0.614,0.884,2,-2.758,0,0.0874,0.00573,1.91e-05,0.273,0.612,125.043,spotify:track:3nmmjCTfGxdSTIaLZuVePL,224640
Pitbull,Back In Time,22509,0.729,0.911,0,-4.5,1,0.045,0.00205,1.39e-06,0.295,0.74,127.087,spotify:track:3eQlGeyuSibgAGPEJugaDW,207760
Josh Turner,Time Is Love,22510,0.663,0.814,2,-4.987,1,0.0466,0.0653,0.000252,0.0823,0.547,111.97,spotify:track:2rg3yLJKN5Yl4JCHHkMgeC,200373
Michel Telo,Ai Se Eu Te Pego,22511,0.65,0.947,11,-5.326,1,0.0717,0.222,0.0,0.979,0.694,96.035,spotify:track:46aIq2GKW7Vr6i4g2Vvycd,170493
Chris Cagle,Got My Country On,22512,0.505,0.839,7,-4.557,1,0.0538,0.185,0.0,0.0406,0.511,160.154,spotify:track:6EZgdjK4buOwWrmkTVbv7c,233787
"Kanye West, Big Sean, Pusha T, 2 Chainz",Mercy,22515,0.563,0.496,6,-9.381,0,0.406,0.0685,5.8e-05,0.173,0.426,139.993,spotify:track:4qikXelSRKvoCqFcHLB2H2,329320
Demi Lovato,Give Your Heart A Break,22519,0.651,0.695,6,-3.218,1,0.0487,0.23,0.0,0.144,0.569,123.008,spotify:track:3sP3c86WFjOzHHnbhhZcLA,205347
Nicki Minaj,Va Va Voom,22521,0.648,0.836,8,-3.394,1,0.0316,0.0625,0.00995,0.202,0.705,126.889,spotify:track:2jATUzETZL49e6SywauZKE,183560
T.I.,Love This Life,22522,0.692,0.387,1,-7.87,1,0.285,0.0805,0.697,0.11,0.0941,173.916,spotify:track:66X5niA1btaBYk1YxbI9pa,234584
Andy Grammer,Fine By Me,22524,0.583,0.791,11,-4.087,1,0.0318,0.00877,0.0,0.0451,0.878,89.993,spotify:track:4wTChU0tU44TAMC0xcQizi,172893
Of Monsters And Men,Little Talks,22525,0.457,0.757,1,-5.177,1,0.032,0.0206,0.0,0.146,0.417,102.961,spotify:track:2ihCaVdNZmnHZWt0fvAM7B,266600
Gloriana,(Kissed You) Good Night,22526,0.523,0.747,11,-6.125,1,0.0292,0.0807,0.0,0.11,0.294,118.97,spotify:track:0Rj68IX1WqAtceUZQGk7aa,232903
Glee Cast,Somebody That I Used To Know,22528,0.833,0.467,8,-7.693,1,0.0355,0.554,1.14e-05,0.135,0.814,128.918,spotify:track:5cxq7YCarud9twaVh6Y3Rt,246187
Ca$h Out,Cashin' Out,22529,0.831,0.665,1,-3.627,0,0.0711,0.149,0.0,0.0636,0.663,129.989,spotify:track:1POAx4NMLOBPVKZUSsBh92,238760
Juliet Simms,Roxanne,22530,0.492,0.626,7,-4.128,0,0.0457,0.309,0.0,0.593,0.53,134.16,spotify:track:1bv51g06fJfEu1rr8Mei60,180813
Glee Cast,Hungry Like The Wolf / Rio,22532,0.606,0.815,6,-4.773,0,0.045,0.00136,0.0,0.378,0.57,133.995,spotify:track:0BEiDA0JOycXaDI5ynEWgz,183387
Linkin Park,Burn It Down,22534,0.585,0.972,9,-4.45,0,0.0534,0.0143,0.0,0.0707,0.585,110.006,spotify:track:7oVEtyuv9NBmnytsCIsY5I,230253
Mac Miller,Loud,22535,0.649,0.822,1,-5.8,1,0.0398,0.00258,3.83e-05,0.362,0.201,140.026,spotify:track:5aQmsZCESbhasWW5VARdS8,171149
Chris Brown,Sweet Love,22538,0.631,0.759,4,-4.622,1,0.048,0.00593,0.0,0.235,0.698,139.901,spotify:track:3CScJ0ttMJ687s3rlLdrnV,200000
Toby Keith,Beers Ago,22539,0.565,0.84,0,-4.641,1,0.0296,0.0284,0.0,0.0928,0.742,144.04,spotify:track:5MiRgE7Yta2jiOkVGHbiQC,206640
Gotye,Eyes Wide Open,22540,0.597,0.873,5,-6.114,1,0.0368,0.194,0.0205,0.16,0.643,138.892,spotify:track:6h2q5GhVc9itEB6NqOEMd4,191253
Future,Same Damn Time,22542,0.718,0.862,11,-4.915,1,0.0445,0.0135,0.0,0.24,0.305,138.97,spotify:track:2krzD9gBw8tI3fmFyCv4sR,273000
Wiz Khalifa,"Work Hard, Play Hard",22543,0.787,0.666,11,-4.475,1,0.0485,0.0409,1.91e-05,0.296,0.485,140.008,spotify:track:1ms5tNNdPouTtcD2oVF9Oz,219027
Flo Rida,Whistle,22544,0.747,0.937,0,-5.746,1,0.0453,0.0208,0.0,0.29,0.739,103.976,spotify:track:3bC1ahPIYt1btJzSSEyyrF,224653
Glee Cast,How Will I Know,22545,0.496,0.176,8,-8.87,0,0.159,0.923,0.0,0.113,0.431,168.134,spotify:track:3Mfq8c7r2KgpNJxG43zMe5,167227
Usher,Scream,22546,0.616,0.862,7,-5.18,0,0.0973,0.00117,0.0,0.179,0.569,127.992,spotify:track:12eMQUn2GzfsfsQLH53M19,234693
Glee Cast,It's Not Right But It's Okay,22548,0.654,0.968,9,-5.789,0,0.0724,0.024,0.0,0.0537,0.595,129.959,spotify:track:1sKzGL7tetwiqLMENoJgLr,258160
Hunter Hayes,Wanted,22549,0.421,0.476,0,-7.692,1,0.0298,0.268,0.0,0.0816,0.3,169.784,spotify:track:0p1BcEcYVO3uk4KDf3gzkY,228840
Carrie Underwood,Blown Away,22551,0.531,0.843,9,-2.569,0,0.0429,0.0909,0.0,0.0283,0.392,136.991,spotify:track:0vFMQi8ZnOM2y8cuReZTZ2,240133
Juliet Simms,"It's A Man's, Man's, Man's World",22552,0.267,0.701,3,-4.277,0,0.039,0.0437,4.03e-06,0.0991,0.265,173.45,spotify:track:2XsxUOXqkTzjGO9O4XxPyz,212320
Glee Cast,Shake It Out,22553,0.689,0.382,5,-5.455,1,0.0272,0.837,0.0,0.108,0.335,107.244,spotify:track:5nG61RBqGELCNIsWHl8dsu,249293
Jana Kramer,Why Ya Wanna,22554,0.299,0.676,4,-3.187,1,0.051,0.273,0.0,0.113,0.298,167.498,spotify:track:08f0fHqZigPgPHCfRjk8SC,221373
The Band Perry,Postcard From Paris,22555,0.54,0.688,8,-5.366,1,0.0304,0.0732,0.0,0.0804,0.524,143.888,spotify:track:3xltN99Cj2KF5AZFhjDibh,215147
Tony Lucca,99 Problems,22557,0.679,0.795,2,-4.166,1,0.0391,0.0227,0.0,0.139,0.871,83.022,spotify:track:3FPJJ38O4Vqp5d00grSwCd,143760
Justin Bieber,Turn To You (Mother's Day Dedication),22558,0.539,0.715,4,-6.565,0,0.0319,0.244,0.0,0.0861,0.279,107.973,spotify:track:4xDbvfk975nr05ctWgS8Nq,219973
Jermaine Paul,I Believe I Can Fly,22560,0.484,0.686,4,-5.81,0,0.0421,0.193,0.0,0.119,0.203,120.632,spotify:track:6YRrsapstM9gOkObdJQMOG,205227
Dierks Bentley,5-1-5-0,22562,0.554,0.849,1,-5.181,0,0.0357,0.0246,0.000233,0.31,0.683,116.992,spotify:track:2WKCH4ISejDV9ad7iPp5XU,182893
Kenny Chesney,Come Over,22564,0.466,0.704,1,-7.169,1,0.0353,0.1,2.71e-05,0.0744,0.481,176.043,spotify:track:6BCrbWBpb8d6KWmEqZ41tr,248427
Love And Theft,Angel Eyes,22567,0.656,0.696,8,-5.917,1,0.0261,0.0134,0.0,0.0753,0.966,108.015,spotify:track:63w0QA1wiV7QhF9jeiHETF,186627
Dustin Lynch,Cowboys And Angels,22568,0.355,0.55,10,-5.772,1,0.0285,0.245,3.2e-05,0.0979,0.26,73.842,spotify:track:5ksoJlQJtduEkwQTo7UN7X,227720
Phillip Phillips,Home,22569,0.606,0.826,0,-6.04,1,0.0307,0.0256,1.56e-05,0.117,0.322,121.04,spotify:track:4rsW3WCZBGwhHfJWuHRwyT,210173
Katy Perry,Wide Awake,22570,0.514,0.683,5,-5.099,1,0.0367,0.0749,2.64e-06,0.392,0.575,159.814,spotify:track:5JLv62qFIS1DR3zGEcApRt,220947
Lupe Fiasco,Around My Way (Freedom Ain't Free),22571,0.482,0.877,8,-3.714,0,0.374,0.0526,0.0,0.366,0.635,205.037,spotify:track:2Vba5MBCdGqcE57GSiOstv,255773
Jason Derulo,Undefeated,22573,0.612,0.835,0,-4.158,1,0.0388,0.000474,0.0,0.293,0.549,129.915,spotify:track:5jAgU2QzailYWu02FzkxsT,216280
Rita Ora,How We Do (Party),22574,0.738,0.922,7,-3.94,1,0.0835,0.0034,0.0,0.0986,0.689,116.024,spotify:track:05j9ehtmZsj8BL07s9rZ75,247027
Justin Bieber,Die In Your Arms,22576,0.568,0.877,7,-5.094,1,0.0924,0.0309,4.4e-06,0.213,0.738,171.723,spotify:track:23taOWrpWaAtU8rVN7hiNu,237293
The Wanted,Chasing The Sun,22578,0.636,0.732,7,-6.209,0,0.0962,0.242,0.0,0.498,0.679,128.11,spotify:track:4b4c0oH7PtrPsI86drzgFs,198800
Keith Urban,For You,22579,0.416,0.747,11,-7.753,0,0.0519,0.0116,0.000124,0.0625,0.304,170.107,spotify:track:64bWFjtzBRVSllQz9H2RAY,289560
Little Big Town,Pontoon,22582,0.721,0.819,9,-5.715,1,0.0269,0.413,0.0,0.196,0.867,96.02,spotify:track:2Gy3XMLbBxACZ4tXdFRGr7,212320
The Lumineers,Ho Hey,22584,0.685,0.466,0,-9.074,1,0.0304,0.794,2.06e-06,0.0915,0.353,79.936,spotify:track:0W4Kpfp1w2xkY3PrV714B7,163133
Imagine Dragons,It's Time,22585,0.656,0.884,2,-4.748,1,0.0372,0.0162,0.0,0.145,0.86,105.009,spotify:track:6BtmXhTJMM9sBTHeYYASGz,237987
The Black Keys,Gold On The Ceiling,22586,0.505,0.833,0,-4.632,1,0.0475,0.00772,7.9e-05,0.069,0.565,130.121,spotify:track:5lN1EH25gdiqT1SFALMAq1,224333
Thompson Square,Glass,22587,0.576,0.524,1,-4.961,1,0.026,0.299,4.5e-06,0.13,0.263,75.963,spotify:track:1jhgT2iu9vcwQy0ukJ8fgW,231680
Cher Lloyd,Want U Back,22589,0.694,0.891,9,-2.94,1,0.0949,0.0562,0.0,0.561,0.563,97.939,spotify:track:6E11E0lT5Zy7yb6iT3y8DN,214573
Blake Shelton,Over,22590,0.392,0.605,1,-6.204,1,0.0338,0.0274,1.75e-06,0.189,0.307,155.586,spotify:track:2tE8dp7Xvhx9bfqHfqs0GJ,193147
matchbox twenty,She's So Mean,22591,0.672,0.875,0,-3.728,1,0.0378,0.0136,0.0,0.279,0.676,118.014,spotify:track:2toY6JyyfKy9TwNk3Ou2XG,232320
Lee Brice,Hard To Love,22592,0.638,0.722,9,-6.177,1,0.0332,0.0119,0.00808,0.189,0.469,103.017,spotify:track:6E9V9TRlVOLjenGjHemzEH,224293
Driicky Graham,Snap Backs & Tattoos,22593,0.856,0.694,10,-3.797,0,0.296,0.124,0.0,0.0955,0.538,139.876,spotify:track:1YTO55iUyFqx1QgcWXArLB,209840
Maroon 5,One More Night,22594,0.718,0.821,5,-3.418,0,0.0314,0.057,0.0,0.0862,0.666,93.003,spotify:track:0Z2AIlxh9LRTzV7Qkwgind,219867
Kelly Clarkson,Dark Side,22597,0.559,0.86,7,-4.04,1,0.05,0.0991,0.0,0.292,0.292,118.969,spotify:track:2X1Z1k5wftCspyRLrqVCza,224507
Easton Corbin,Lovin' You Is Fun,22599,0.703,0.83,8,-3.028,1,0.0327,0.32,0.0,0.364,0.597,109.958,spotify:track:5qNkZdbdfL9tQm1ppZmUrW,199013
Maroon 5,Wipe Your Eyes,22601,0.608,0.909,4,-3.638,0,0.0349,0.0516,0.0,0.111,0.617,137.04,spotify:track:1c2MXiju7DNPSfsKoVbHlg,214853
NERO,Promises,22602,0.527,0.819,9,-3.374,0,0.0422,0.00298,0.000152,0.0606,0.143,140.02,spotify:track:7569Hbv0FUS7vjkdGvdgeZ,268707
Linkin Park,Lost In The Echo,22604,0.546,0.98,9,-3.02,0,0.0619,0.0154,0.0,0.31,0.478,120.037,spotify:track:2oNYsdCasRRlz1shXFAz7D,205120
Big Time Rush,Windows Down,22605,0.619,0.931,11,-3.44,0,0.068,0.00456,0.0,0.0996,0.82,129.957,spotify:track:3oLXQgbcC34Oo4gFHCeTmi,192933
Zac Brown Band,The Wind,22606,0.688,0.947,6,-4.097,1,0.0544,0.221,0.0,0.284,0.878,136.031,spotify:track:6U9aiT7cvmOL4hRHnHISUx,176800
P!nk,Blow Me (One Last Kiss),22607,0.597,0.919,7,-2.954,1,0.0439,0.000145,0.0,0.282,0.729,113.991,spotify:track:4k80K0b6KZ2QjAYkXON7q6,255587
Tim McGraw,Truck Yeah,22608,0.615,0.92,7,-4.167,1,0.032,0.108,0.0,0.102,0.776,97.994,spotify:track:3vsKVgsF2Ax03wXt3J5EqU,209013
Frank Ocean,Thinkin Bout You,22612,0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,spotify:track:7DfFc7a6Rwfi3YQMRbDMau,200747
Thomas Rhett,Something To Do With My Hands,22614,0.561,0.932,1,-4.443,1,0.0433,0.00841,4.97e-05,0.0992,0.495,126.116,spotify:track:6iWg88k0UH7BjBP2yWXM0i,199347
Ed Sheeran,The A Team,22615,0.642,0.289,9,-9.918,1,0.0367,0.669,0.0,0.18,0.407,84.996,spotify:track:1VdZ0vKfR5jneCmWIUAMxK,258373
Train,50 Ways To Say Goodbye,22616,0.591,0.935,6,-2.664,1,0.0478,0.000284,0.000278,0.142,0.736,140.043,spotify:track:2NniAhAtkRACaMeYt48xlD,247947
Big & Rich,That's Why I Pray,22617,0.57,0.727,8,-5.298,1,0.0256,0.0334,0.0,0.364,0.491,100.019,spotify:track:6WDjQq0Noeji2O3bFfFsNW,241893
Jason Aldean,Take A Little Ride,22618,0.472,0.866,2,-3.771,1,0.0413,0.044,0.0,0.213,0.775,163.867,spotify:track:2o5mwv7hvas1jdUg14Nihv,187613
No Doubt,Settle Down,22619,0.706,0.789,9,-6.179,1,0.0415,0.00381,0.00374,0.206,0.26,104.0,spotify:track:2l8GVqxJbVOBfYNSkwn5xA,360867
T.I.,Go Get It,22620,0.366,0.667,1,-5.683,1,0.246,0.00212,0.0,0.398,0.51,76.627,spotify:track:2gPl93XdGnfKUykwxVHUYt,217520
The Killers,Runaways,22621,0.409,0.837,1,-4.043,1,0.0406,0.00116,0.00651,0.0855,0.199,121.757,spotify:track:62BxlOvQCjLNQA5ARA4Dug,243787
Dave Matthews Band,Mercy,22622,0.632,0.465,0,-8.459,1,0.0293,0.302,5.7e-06,0.0929,0.305,96.001,spotify:track:5rG2QR9q2D2csdKsyaJTdh,268720
Pusha T Kanye West,New God Flow,22623,0.493,0.914,3,-2.963,0,0.386,0.393,0.0,0.353,0.519,173.694,spotify:track:1DbeslBYnckTqqTcc1Y2Tg,294907
