artist,song,lyricId,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms
Soul For Real,Candy Rain,16644,0.59,0.699,11,-7.529,0,0.079,0.00389,4.69e-05,0.0577,0.63,188.268,spotify:track:4j1Bk0BEIGCF9hR7cSwl9d,276067
The Tractors,The Santa Claus Boogie,16645,0.641,0.939,7,-7.93,1,0.0775,0.0446,1.57e-05,0.309,0.754,160.715,spotify:track:2xApGjvGHM3xrawfnArFzD,229160
All-4-One,(She's Got) Skillz,16646,0.942,0.595,8,-9.781,0,0.0458,0.152,0.000142,0.0861,0.958,100.41,spotify:track:4tlryZypTlbIaa7YrgxCSN,245067
Aaliyah,Age Ain't Nothing But A Number,16647,0.589,0.532,6,-8.572,0,0.0271,0.155,0.0903,0.323,0.434,84.012,spotify:track:2hMk3VNicbCoV8I81m7Z3q,253960
Vicious,Nika,16651,0.708,0.837,10,-6.761,0,0.209,0.0406,0.000307,0.119,0.74,89.985,spotify:track:0x8r7tVHilIuGFLl3f1qfQ,258760
R.E.M.,Bang And Blame,16652,0.663,0.612,7,-8.339,1,0.0321,0.131,0.576,0.116,0.722,120.971,spotify:track:1xuPsqp5mdZnmODKjeWJEh,327507
Too $hort,Cocktales,16653,0.838,0.542,1,-6.884,0,0.0951,0.115,0.0075,0.374,0.239,87.094,spotify:track:6oadMAqfdbOBvGib6lUpn3,366160
Aimee Mann,That's Just What You Are,16654,0.646,0.752,10,-8.357,1,0.0304,0.0338,0.00039,0.0344,0.914,92.639,spotify:track:57MTxkAOX1jt4oZVu7mtOs,265400
Celine Dion,Only One Road,16655,0.551,0.496,5,-8.049,1,0.0293,0.157,1.43e-06,0.0934,0.2,105.837,spotify:track:2wOFqEtlkTOdtR8Jlfboh2,288333
Dionne Farris,I Know,16656,0.589,0.962,7,-6.815,1,0.181,0.0502,0.00225,0.242,0.503,103.396,spotify:track:698R7h4SU5zyNil1iReHAX,227827
Gloria Estefan,Everlasting Love,16657,0.709,0.813,7,-7.056,1,0.0393,0.157,0.0,0.114,0.854,128.875,spotify:track:43bqcQaFWdJHLJrj1Y2aCl,241533
Livin' Joy,Dreamer,16658,0.74,0.762,5,-7.166,0,0.0418,0.0131,0.0,0.283,0.832,127.372,spotify:track:6wetvpPWooBdmAEOKnDhpo,223535
Jamie Walters,Hold On,16660,0.571,0.553,0,-8.584,1,0.0279,0.0319,0.0,0.109,0.209,126.215,spotify:track:2kQLJexCx8wPTAqK0x0ijO,264560
Brandy,Baby,16661,0.807,0.651,5,-6.714,0,0.0477,0.0236,6.65e-06,0.174,0.829,91.028,spotify:track:17aVK3oQdgwVG2l0HpP67W,313293
Capleton,Tour,16662,0.866,0.657,1,-11.84,0,0.376,0.205,0.0,0.109,0.794,129.307,spotify:track:4ynn1E7kAwv4jSy4IyPxRi,211227
Channel Live,Mad Izm,16664,0.901,0.655,11,-10.085,0,0.273,0.00743,0.00629,0.173,0.807,96.005,spotify:track:0hvxqftYCZT406ElE03giM,255533
Pete Rock & C.L. Smooth,Take You There,16665,0.746,0.516,7,-10.643,1,0.246,0.0371,0.000736,0.228,0.565,94.955,spotify:track:79KWnYF6UsR2pZuq7XvIKd,284533
Group Home,Supa Star,16666,0.708,0.776,4,-7.378,0,0.278,0.0195,2.05e-06,0.216,0.379,91.283,spotify:track:2QECh0fEPnaTxRWsVBrUz7,321627
Max-A-Million,Fat Boy,16667,0.832,0.953,5,-6.351,0,0.0367,0.0105,0.00607,0.0293,0.981,126.947,spotify:track:2hXk6pi1tWdp1eEx20rJLA,214000
Adina Howard,Freak Like Me,16668,0.655,0.837,11,-6.04,0,0.0723,0.0262,5.85e-06,0.0454,0.66,91.014,spotify:track:6Vas6h9lB5mmeVDXdFqlQA,253613
Stevie B,Dream About You/Funky Melody,16670,0.805,0.451,4,-17.401,0,0.111,0.000532,0.695,0.103,0.465,128.005,spotify:track:77FpiIZMdHmJ2C0pyBvbBH,369333
95 South,Rodeo,16671,0.884,0.823,7,-7.225,1,0.0483,0.012,0.0358,0.251,0.657,132.039,spotify:track:3eMVOlY4PqhG4e9K4epxbn,212733
K7,Move It Like This,16673,0.788,0.642,7,-9.467,1,0.0392,0.0398,0.000243,0.0529,0.9,106.041,spotify:track:2s0M4nflkOKvUJPHzMj9fL,325000
Simple Minds,She's A River,16674,0.37,0.854,2,-7.018,1,0.0812,0.00147,5.74e-06,0.0586,0.181,184.068,spotify:track:4WhrINlPGuSiZjJdHoMTHE,332560
Karyn White,Can I Stay With You,16676,0.674,0.465,5,-8.565,1,0.0258,0.441,0.0,0.098,0.317,129.896,spotify:track:7LcBP7lQSp9BojdqulANFE,338667
Blessid Union Of Souls,I Believe,16677,0.491,0.458,11,-8.159,1,0.027,0.653,0.0,0.164,0.238,141.724,spotify:track:7qnNnQTGxdzI2wZWpa0vDD,267493
John Waite,How Did I Get By Without You?,16678,0.574,0.586,7,-9.007,1,0.0246,0.101,9.44e-06,0.0524,0.511,88.42,spotify:track:38IDDkncsXoh1Q0weShawp,244667
Usher,Think Of You,16679,0.71,0.431,0,-8.333,1,0.0388,0.0553,4.23e-05,0.0537,0.553,93.105,spotify:track:1FlDtQBj95pnFbS9kCTZEI,229333
Boyz II Men,Thank You,16683,0.678,0.711,1,-8.949,1,0.0759,0.0165,0.0,0.0184,0.91,95.101,spotify:track:2ESAoDR0NAUMzm81TEBuJE,275200
Firehouse,I Live My Life For You,16684,0.519,0.517,1,-7.531,1,0.0286,0.0537,0.0,0.0928,0.344,141.808,spotify:track:4vHp893kV7HksfB5FN1Nk5,261827
Montell Jordan,This Is How We Do It,16686,0.799,0.623,0,-9.374,1,0.0812,0.0141,0.0,0.43,0.773,103.649,spotify:track:6uQKuonTU8VKBz5SHZuQXD,238800
TLC,Red Light Special,16688,0.52,0.449,5,-8.957,0,0.0331,0.205,0.000687,0.191,0.364,189.243,spotify:track:6dW75XbJ1WAMljOXWjTK46,303960
Stevie Wonder,For Your Love,16689,0.467,0.549,9,-10.511,1,0.0418,0.0859,0.0,0.312,0.292,133.591,spotify:track:5mPzlwYXl0wTmho0rYbl7O,300093
Keith Murray,Get Lifted,16690,0.849,0.549,2,-10.698,1,0.348,0.53,0.0,0.0552,0.696,92.585,spotify:track:544gpqcu9htj6mnufI5pk7,242103
Gillette,Mr. Personality,16691,0.763,0.655,2,-9.012,1,0.0688,0.00127,0.0404,0.062,0.925,147.972,spotify:track:54iN6BfnSGilCdHV708GM6,211427
Crystal Waters,What I Need,16693,0.769,0.847,2,-8.828,1,0.0839,0.0136,0.00119,0.108,0.647,123.157,spotify:track:4dzpbWctl1H442dw1lewpz,284267
Real McCoy,Run Away,16694,0.721,0.924,1,-8.282,1,0.0396,0.000683,0.00382,0.0817,0.694,130.947,spotify:track:0ibYVniVLMJWvc3eNfYk8T,244133
Elton John,Believe,16696,0.497,0.523,0,-9.306,0,0.0307,0.191,0.000102,0.141,0.194,138.061,spotify:track:0mh3kdiViRyeH8JzVL61Hw,295493
Annie Lennox,"No More ""I Love You's""",16697,0.372,0.57,3,-7.305,1,0.0305,0.517,2.57e-06,0.141,0.234,179.907,spotify:track:2Pn5gvVioma5LHPxgEBBmD,291333
Hootie & The Blowfish,Let Her Cry,16699,0.352,0.698,7,-6.278,1,0.0303,0.0353,0.0,0.113,0.256,142.57,spotify:track:6NGi23FFKq9tH5NR1NcTw2,318533
Rednex,Cotton Eye Joe,16701,0.738,0.937,9,-7.788,0,0.0668,0.0124,0.00206,0.0338,0.614,131.994,spotify:track:0Jg602cHeMCnPez9baacIe,193827
Shabba Ranks,Let's Get It On,16702,0.662,0.688,6,-9.173,0,0.102,0.000459,0.0142,0.195,0.796,83.084,spotify:track:0KMuspwhZo1Cfhk0SsA2gl,315627
Foreigner,Until The End Of Time,16703,0.446,0.754,11,-6.622,1,0.0275,0.0255,0.0,0.161,0.402,171.667,spotify:track:5ZKAXWtrLyKGUmsl83Fg8R,291133
Fun Factory,Close To You,16704,0.706,0.926,9,-3.192,0,0.127,0.00135,0.0,0.261,0.389,134.981,spotify:track:70DbNpe8D1QnGi92Mo2MK1,218778
Method Man,Release Yo' Delf,16706,0.804,0.654,6,-8.07,0,0.145,0.00929,6.06e-05,0.108,0.529,97.816,spotify:track:4OriPa2OXO6goScm81cjju,255333
The Human League,Tell Me When,16707,0.688,0.888,8,-5.841,1,0.0305,0.00582,9.23e-05,0.0565,0.728,120.021,spotify:track:3Rmj5bpH6nSI9pNEWP3wBQ,291027
Elastica,Connection,16709,0.684,0.694,3,-5.776,1,0.0375,0.000351,0.7,0.0496,0.882,121.342,spotify:track:53LZqMzQEnjBkFXPqOq0cD,140480
Blues Traveler,Run-Around,16711,0.629,0.867,7,-7.307,1,0.0603,0.0865,0.0,0.126,0.876,151.695,spotify:track:500Tkm3vJmVtdUwdCVxCTb,279800
Letters To Cleo,Here & Now,16712,0.456,0.897,9,-6.81,1,0.0599,0.00182,0.0104,0.303,0.346,114.905,spotify:track:127amD6XCyrI15H3jVDSmC,218613
BLACKstreet,Joy,16714,0.661,0.493,8,-8.485,0,0.0326,0.217,0.0,0.0664,0.201,95.021,spotify:track:08TTz3bxSStwQKxZ8bEJ8C,295800
Nicki French,Total Eclipse Of The Heart,16716,0.575,0.912,0,-7.039,1,0.0285,0.00463,6.01e-05,0.352,0.591,135.988,spotify:track:2hPOOLM9Oefyy43eAXR4Hf,232347
Adam Ant,Wonderful,16717,0.538,0.669,3,-8.012,0,0.0255,0.0594,0.000458,0.101,0.382,102.009,spotify:track:2oJuoAFzlEHDS0moF0VtuA,262533
Billie Ray Martin,Your Loving Arms,16718,0.559,0.878,9,-9.865,0,0.0367,0.0105,0.00403,0.0947,0.851,131.604,spotify:track:43uEswibmbXpBBwy5kzAmt,396067
Tracy Byrd,The Keeper Of The Stars,16721,0.583,0.276,2,-12.912,1,0.0264,0.47,0.0,0.143,0.0486,78.079,spotify:track:5WEK4szbQp9c7ZK6LkYd9k,247627
DJ Quik,Safe + Sound,16722,0.829,0.684,6,-8.058,1,0.151,0.203,0.00202,0.374,0.765,95.29,spotify:track:5HP2cXsmqmSRkJuVjyMWVW,288667
Joe Diffie,So Help Me Girl,16725,0.616,0.362,9,-9.518,1,0.0224,0.627,0.0,0.368,0.415,88.522,spotify:track:1oJvv6D3TYxJDlVTrtJU7b,212093
Londonbeat,Come Back,16726,0.703,0.838,7,-9.11,0,0.0451,0.241,0.0,0.125,0.834,120.503,spotify:track:1wrb2BWcjHSij6koXArdRg,234600
Bryan Adams,Have You Ever Really Loved A Woman?,16727,0.57,0.478,7,-10.185,1,0.0322,0.536,1.33e-05,0.0931,0.358,145.517,spotify:track:32Gf5A7Hr8RdgggXG0Fdks,291667
Da Brat,Give It 2 You,16728,0.871,0.455,6,-12.414,1,0.179,0.0032,0.0,0.075,0.709,91.926,spotify:track:7K1TyzMSR0s2iVlepOh75L,193160
Naughty By Nature,Craziest,16729,0.868,0.867,4,-5.976,0,0.28,0.267,1.08e-05,0.228,0.595,99.469,spotify:track:0cp5pot8fu3asOCB5FBRYp,248160
Kut Klose,I Like,16730,0.705,0.439,6,-10.246,1,0.0263,0.378,1.75e-05,0.0654,0.65,112.397,spotify:track:0ymLvEYKBKRlJbGwAZhOqg,258893
The Beatles,Baby It's You,16732,0.608,0.494,4,-12.211,0,0.0345,0.778,0.0,0.0926,0.879,112.421,spotify:track:2VmB1rF9FtfKUmFHDVnq8Q,160520
Madonna,Bedtime Story,16734,0.712,0.612,0,-12.74,1,0.0441,0.831,0.441,0.118,0.526,112.028,spotify:track:1dOXmR1VsGmkM9c72ka0je,292907
