artist,song,lyricId,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms
Fontella Bass,I Surrender,3712,0.698,0.69,10,-6.69,1,0.0368,0.749,0.0,0.189,0.875,125.471,spotify:track:3osIiNeeYjPJrIbl24qw4G,179000
Jerry Butler,For Your Precious Love,3717,0.33,0.306,1,-9.956,1,0.0296,0.758,1.54e-05,0.111,0.154,101.207,spotify:track:1ETpePXk6Epk0vT0sx51cs,167258
The Beach Boys,Sloop John B,3718,0.567,0.745,8,-5.423,1,0.0264,0.402,0.0,0.0873,0.903,125.575,spotify:track:2ULL3VZf4WwBKO4vjwT7Bg,180133
Dionne Warwick,Message To Michael,3719,0.604,0.254,1,-15.298,1,0.0469,0.835,1.04e-06,0.796,0.633,90.609,spotify:track:4g94t2vgwZ5Dk8hvnbx2pg,188880
Jimmy Smith,Got My Mojo Working (Part I),3720,0.565,0.652,2,-10.307,0,0.0412,0.602,0.00561,0.316,0.891,83.242,spotify:track:3Epglmf1KNc16CyzPg943K,178733
The Dave Clark Five,Try Too Hard,3721,0.302,0.843,7,-8.236,1,0.0541,0.0524,2.62e-05,0.0627,0.502,179.54,spotify:track:17QOLAql5iYwYquHZS0eon,128573
Sarah Vaughan,A Lover's Concerto,3722,0.537,0.493,8,-10.151,1,0.0413,0.738,0.0,0.089,0.536,112.677,spotify:track:5n4Pz0tBeKQkZj5CubLHK6,168200
The Kingsmen,Killer Joe,3723,0.69,0.766,7,-9.542,1,0.0916,0.591,0.0,0.0724,0.853,129.685,spotify:track:2pIhOwhpKagalKdP89hMEo,135915
Gerry And The Pacemakers,La La La,3724,0.473,0.69,4,-8.355,1,0.0429,0.196,0.0,0.0593,0.863,153.337,spotify:track:3x7suPNmMkXGLBLMi0cFEg,157733
The Impressions,Too Slow,3725,0.571,0.445,7,-11.009,0,0.0285,0.559,0.0,0.146,0.68,73.364,spotify:track:7KYm266nz6EmqxfQpLUYdE,166707
The Toys,May My Heart Be Cast Into Stone,3726,0.575,0.643,5,-5.859,1,0.0365,0.729,0.0,0.0704,0.893,118.516,spotify:track:67qhVkFCJPUymarqpLJ8Rd,161960
