artist,song,lyricId,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms
Mike + The Mechanics,The Living Years,14571,0.518,0.417,8,-13.268,1,0.0325,0.58,0.0,0.0722,0.311,97.63,spotify:track:7tJnjRY2js0yXtNUWE4fgF,330267
Milli Vanilli,Girl You Know It's True,14572,0.772,0.822,10,-5.649,0,0.123,0.00797,0.00148,0.457,0.526,97.718,spotify:track:0C7dYeCLF6ukChtW64UNge,198573
Bobby Brown,Roni,14573,0.717,0.696,9,-11.94,1,0.0373,0.0115,6.11e-05,0.0494,0.904,146.658,spotify:track:6mdNRnbiVerwM8kGCS1KwD,358333
Ratt,Way Cool Jr.,14574,0.533,0.896,9,-8.11,1,0.055,0.0292,0.00191,0.339,0.324,89.618,spotify:track:5ezpnSlzlQaZfyZc8Wn2dV,267040
Vanessa Williams,Dreamin',14576,0.523,0.397,1,-16.407,0,0.0405,0.144,0.0,0.283,0.453,167.931,spotify:track:3jQCcmUSBL21Z8Csp96Y9Q,326507
Guns N' Roses,Paradise City,14577,0.268,0.98,11,-5.958,1,0.103,0.0192,0.00709,0.182,0.395,100.315,spotify:track:6eN1f9KNmiWEhpE2RhQqB5,405600
Eddie Money,The Love In Your Eyes,14578,0.627,0.712,0,-12.371,1,0.0406,0.156,1.48e-06,0.424,0.718,97.921,spotify:track:7AZoALrknj7D1slaR7BWYC,246627
KISS,Let's Put The X In Sex,14580,0.767,0.7,0,-9.879,1,0.0288,0.0873,6.21e-06,0.226,0.853,111.134,spotify:track:1wVslVHkU5N8b8JIzFbpb0,230621
Debbie Gibson,Lost In Your Eyes,14581,0.482,0.613,7,-7.462,1,0.0295,0.46,0.000856,0.129,0.238,144.46,spotify:track:6PMDILZiYo4YzMBbE0dGK9,213000
Anita Baker,Just Because,14582,0.594,0.598,8,-8.587,1,0.0399,0.671,0.0,0.044,0.433,85.64,spotify:track:7mTx44Hkkffs6yTlZxFq34,311240
Huey Lewis & The News,Give Me The Keys (And I'll Drive You Crazy),14584,0.67,0.725,10,-13.207,1,0.0326,0.243,0.000322,0.132,0.914,135.672,spotify:track:2YTrirCCoBrwQkKIXMWu1n,277627
Roy Orbison,You Got It,14585,0.649,0.618,9,-10.728,1,0.0265,0.596,1.46e-06,0.192,0.667,114.688,spotify:track:6r20M5DWYdIoCDmDViBxuz,210267
Marc Almond,Tears Run Rings,14586,0.688,0.665,10,-11.945,1,0.032,0.34,0.0,0.0593,0.726,134.384,spotify:track:7jEQ43V8AA7UQ6NcG4x1ki,261688
Enya,Orinoco Flow (Sail Away),14587,0.691,0.439,0,-10.378,1,0.0284,0.678,0.000335,0.127,0.425,114.991,spotify:track:3VObTAziCKm64udBqry9Ax,225840
Survivor,Across The Miles,14588,0.581,0.299,0,-15.359,1,0.0289,0.573,5.75e-05,0.0886,0.276,120.109,spotify:track:5XfIOUX34DGMJlZzPv9zHB,351533
Cinderella,The Last Mile,14589,0.517,0.845,2,-8.856,1,0.0406,0.117,0.133,0.357,0.714,125.515,spotify:track:4wKTPZe1AgKNPObJ357dZK,230067
R.E.M.,Stand,14590,0.653,0.738,4,-10.057,1,0.0285,0.397,0.0,0.0931,0.932,109.323,spotify:track:29xIfQRoppDLV5x8TEMOXQ,192960
'Til Tuesday,(Believed You Were) Lucky,14591,0.612,0.523,5,-11.425,1,0.0321,0.448,1.59e-06,0.0727,0.495,124.315,spotify:track:3Lm7hSTabr01oav0WdSsuD,216973
Luther Vandross,She Won't Talk To Me,14592,0.764,0.857,1,-6.58,0,0.0371,0.226,0.0,0.102,0.968,116.923,spotify:track:7h8hDsFT5GQ2Sa9tdewyJt,276227
Was (Not Was),Walk The Dinosaur,14593,0.809,0.811,2,-12.449,1,0.0456,0.124,0.00679,0.149,0.889,115.353,spotify:track:7if3aNoVuQUX6WS0np5xLO,261893
