artist,song,lyricId,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms
Jerrod Niemann,What Do You Want,21938,0.55,0.496,4,-10.12,1,0.144,0.659,1.15e-06,0.106,0.543,153.275,spotify:track:6bdDMSGOpu4u2AT4rarSDc,214573
Thompson Square,Are You Gonna Kiss Me Or Not,21939,0.485,0.701,8,-3.807,1,0.0288,0.039,0.0,0.0977,0.613,151.948,spotify:track:2TAcwD5KcV9uY3O1tLGV15,184920
R. Kelly,When A Woman Loves,21940,0.328,0.447,5,-5.647,1,0.0515,0.498,0.0,0.174,0.404,180.336,spotify:track:67UivNNJwBPb8XS7r4fGmf,310560
Fabolous,You Be Killin Em,21941,0.664,0.909,6,-3.552,0,0.22,0.444,0.0,0.525,0.557,93.977,spotify:track:5I6YA7oHtraxwWQzzCugDt,209693
The Script,For The First Time,21942,0.396,0.629,9,-4.78,1,0.0287,0.0328,0.0,0.183,0.358,173.794,spotify:track:09ZcYBGFX16X8GMDrvqQwt,252853
Mariah Carey,Oh Santa!,21943,0.648,0.938,1,-3.298,1,0.115,0.0339,1.28e-06,0.0564,0.849,78.496,spotify:track:1Ri9P0ZPrqr6h0REDRdJBd,200467
Brad Paisley,This Is Country Music,21945,0.507,0.669,2,-5.104,1,0.0275,0.126,0.000263,0.111,0.484,88.525,spotify:track:6Ray43gNA6LZxareyESwNk,311640
3OH!3,Hit It Again,21946,0.592,0.794,4,-3.052,0,0.061,0.00632,4.6e-05,0.209,0.724,147.057,spotify:track:4ZWiwt6iGdCo31GTZrH39L,183874
Troop 41,Do The John Wall,21947,0.66,0.925,7,-2.094,1,0.317,0.252,0.0,0.87,0.576,81.041,spotify:track:7FFqcNFMdRjWYE9PfN4Zu7,263880
B.o.B,I Am The Champion,21948,0.639,0.957,1,-4.81,1,0.169,0.162,0.0,0.188,0.566,72.526,spotify:track:57gArW5xYHNXaw2am8s5eG,234933
Train,Shake Up Christmas,21949,0.458,0.831,0,-2.187,1,0.0654,0.0031,0.0,0.337,0.572,81.531,spotify:track:1NghHeg0wE32eBYrQBVQXL,232213
Big Time Rush,Big Night,21950,0.607,0.733,6,-4.13,0,0.0312,0.000486,1.59e-06,0.313,0.57,140.097,spotify:track:3mTyzSoSqh6KJj9p88WHaY,196133
Sara Evans,A Little Bit Stronger,21951,0.536,0.65,2,-5.603,1,0.0337,0.282,1.16e-06,0.0876,0.288,147.93,spotify:track:5FIp4LrsffxiHLhmmpCbCx,301987
Gwyneth Paltrow,Country Strong,21952,0.423,0.844,6,-2.932,1,0.0372,0.113,0.000798,0.217,0.301,147.96,spotify:track:5TNdPSPGGanyHK2MBQpU1G,255200
Sunny Sweeney,From A Table Away,21953,0.547,0.805,8,-4.34,1,0.0293,0.0393,1.75e-05,0.332,0.557,110.027,spotify:track:6WTJj7qXOh0XonzXAHUqGG,215333
Travis Porter,Make It Rain,21954,0.926,0.69,1,-4.327,0,0.175,0.078,0.0,0.228,0.387,128.952,spotify:track:50p9gmJMwsz3zyAwoF0FEv,239493
Britney Spears,Hold It Against Me,21955,0.648,0.722,0,-4.813,0,0.0427,0.0103,0.0,0.24,0.389,132.973,spotify:track:7Dyq1bhhjknLKEGg4k5NLr,228827
Avril Lavigne,What The Hell,21956,0.578,0.926,6,-3.689,0,0.0548,0.00472,0.0127,0.14,0.877,149.976,spotify:track:2z4U9d5OAA4YLNXoCgioxo,220707
Kanye West Jay Z,H*A*M,21957,0.657,0.524,8,-4.907,1,0.061,0.0462,0.0,0.322,0.0383,140.021,spotify:track:7esMRbSzvLv60O70XLZFbc,275733
Cage The Elephant,Shake Me Down,21958,0.457,0.613,9,-5.756,1,0.0295,0.00463,0.000406,0.0711,0.132,105.111,spotify:track:1Hb1IJ9bBCa6wo3fRtexnJ,211373
Mann,Buzzin',21960,0.724,0.951,7,-4.294,0,0.226,0.127,0.0,0.307,0.593,103.988,spotify:track:0wpbWr0vI9mIV6WpO5CqPi,196147
The JaneDear Girls,Wildflower,21961,0.692,0.858,6,-4.354,0,0.03,0.00217,4.85e-05,0.358,0.69,125.944,spotify:track:2pey6ClOaWssXa4tVBGVJP,163453
