artist,song,lyricId,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms
James Brown And The Famous Flames,Bring It Up,4226,0.571,0.79,1,-5.957,1,0.0676,0.284,0.00431,0.71,0.642,90.949,spotify:track:4wowCtWxnXTLJw093mh1fl,163987
Cannonball Adderley,"Mercy, Mercy, Mercy",4227,0.544,0.425,10,-10.231,1,0.0346,0.719,0.0186,0.964,0.348,84.443,spotify:track:6NF8MZ2trxckVBr82pyyPt,313200
Marvin Gaye & Kim Weston,It Takes Two,4229,0.474,0.686,10,-7.624,1,0.0527,0.268,0.0,0.0981,0.882,74.305,spotify:track:5Y9St7Txe6OT7MgXknJwDr,176360
The McCoys,I Got To Go Back (And Watch That Little Girl Dance),4230,0.659,0.474,7,-11.855,1,0.0511,0.628,1.38e-06,0.179,0.847,115.816,spotify:track:6E8XOuqYdDNtxIlxowWeg6,181907
The Bachelors,Walk With Faith In Your Heart,4231,0.485,0.545,11,-8.81,0,0.0325,0.431,0.0,0.105,0.499,103.087,spotify:track:2gofnl02nfeNFuXZdYroRC,169667
The Left Banke,Pretty Ballerina,4232,0.427,0.6,8,-10.389,1,0.0438,0.912,0.0102,0.154,0.679,115.2,spotify:track:2wvr1ITeMHg51JQXT0gltU,158747
The Lovin' Spoonful,Full Measure,4234,0.506,0.513,7,-10.478,1,0.0298,0.678,0.0,0.0725,0.704,112.523,spotify:track:1bqMXyANLRXZD9mbyD3wJZ,159707
Jack Greene,There Goes My Everything,4235,0.425,0.342,10,-10.81,1,0.0282,0.838,0.0,0.147,0.365,139.205,spotify:track:4w6KzdRpUwyKfEf4vFLeiI,142880
Sonny & Cher,The Beat Goes On,4236,0.662,0.527,10,-9.088,1,0.0418,0.155,0.0,0.274,0.403,126.055,spotify:track:2tuWxZctCHB4ETgPE8rb34,205720
Lowell Fulsom,Tramp,4237,0.418,0.914,5,-3.709,1,0.0527,0.227,0.00561,0.747,0.71,117.188,spotify:track:3566Hq03kwDoZipjf1ROoy,258107
Bobby Darin,Lovin' You,4238,0.616,0.554,0,-9.754,1,0.0267,0.175,3.91e-06,0.105,0.668,90.963,spotify:track:24wd3JuMe658XEGV2viGrc,234173
The Casinos,Then You Can Tell Me Goodbye,4240,0.293,0.402,10,-10.394,1,0.0313,0.699,0.552,0.135,0.209,95.318,spotify:track:7aRDgHf1tmDTdmtYjbhyDH,180613
The 5th Dimension,Go Where You Wanna Go,4241,0.529,0.513,7,-10.249,1,0.0379,0.667,0.0,0.371,0.669,115.183,spotify:track:22ajmorGB394NsdoMXYhaD,142653
The Metros,Sweetest One,4242,0.418,0.436,11,-13.066,1,0.0339,0.451,0.0,0.081,0.877,91.374,spotify:track:3qf40dVHsTi3XWmThoCMom,136307
The Five Stairsteps,Danger! She's A Stranger,4243,0.479,0.543,10,-8.504,0,0.0288,0.606,9.14e-06,0.145,0.81,93.384,spotify:track:1oMs2rmpTZW8p9f9zL2clh,168427
Big Maybelle,96 Tears,4244,0.696,0.851,7,-5.385,1,0.0506,0.0236,0.0309,0.055,0.889,119.479,spotify:track:7eotSbuPkqE4DkvsSZLUM6,143280
Carla Thomas,Something Good (Is Going To Happen To You),4245,0.837,0.324,5,-18.955,0,0.0393,0.408,0.00045,0.0349,0.965,116.753,spotify:track:4dp6dBDTRVQS7UKRuZFdOl,158040
James Darren,All,4246,0.186,0.171,5,-13.799,0,0.0347,0.83,4.64e-05,0.39,0.151,175.711,spotify:track:5FghKDW0T6ARG4U3Ef4x7N,258400
The Rolling Stones,Ruby Tuesday,4247,0.524,0.553,0,-10.767,1,0.0292,0.831,0.0,0.174,0.517,104.578,spotify:track:4hupcimlg3UBbW1kAQ6vrT,196493
Ed Ames,My Cup Runneth Over,4248,0.344,0.365,7,-9.628,1,0.0279,0.801,0.000509,0.0712,0.359,100.79,spotify:track:40BvPdq2rwYIoioUgjKHoK,164827
The Rolling Stones,Let's Spend The Night Together,4249,0.566,0.795,7,-7.755,1,0.0498,0.689,0.0,0.249,0.572,140.859,spotify:track:2FkBzncOXWo7pnN8oqm7Wx,215760
The Nightcrawlers,The Little Black Egg,4250,0.513,0.8,9,-9.556,1,0.0302,0.00751,0.00272,0.166,0.96,120.976,spotify:track:3jwPIp1n8YrKcEpKB4PJoT,208613
Bo Diddley,Ooh Baby,4251,0.753,0.655,4,-7.563,1,0.0411,0.485,0.0,0.167,0.834,116.957,spotify:track:3Caj3EuBDu2cpjpFNNTXLL,229200
Jerry Butler,I Dig You Baby,4252,0.462,0.505,5,-10.519,1,0.043,0.564,3.01e-05,0.776,0.698,92.407,spotify:track:7D9ViCvLC6atoIV042u0Ta,161133
Robert Parker,Tip Toe,4253,0.651,0.404,5,-8.572,1,0.0376,0.401,1.38e-06,0.319,0.727,71.951,spotify:track:5aYnq06qFFSHlUDISQafgw,152493
The Marvelettes,The Hunter Gets Captured By The Game,4255,0.665,0.367,11,-11.428,0,0.0318,0.323,1.93e-06,0.0768,0.702,115.069,spotify:track:5NqYo7el2XVOHXkMSrS9jH,170947
Judy Collins,Hard Lovin' Loser,4256,0.647,0.414,7,-12.982,1,0.394,0.601,0.0,0.125,0.678,141.484,spotify:track:3u5NVpdpX1yj6QWkjeZiqc,149960
Jack Jones,Lady,4257,0.336,0.379,9,-12.99,1,0.0376,0.895,0.000102,0.431,0.385,92.255,spotify:track:6N0QR1bKO0a5OROLT0MWy1,164000
The Supremes,Love Is Here And Now You're Gone,4258,0.575,0.643,5,-7.744,0,0.0504,0.383,0.0,0.0925,0.846,113.958,spotify:track:4KUGhh0lsJ8GxQJ1Um8UrB,167907
Neil Diamond,You Got To Me,4259,0.528,0.936,7,-3.531,1,0.0385,0.101,2.68e-05,0.11,0.925,93.883,spotify:track:09Cj2N35tNTURP9m4o5nAn,169680
James & Bobby Purify,Wish You Didn't Have To Go,4260,0.743,0.455,9,-11.207,1,0.0367,0.4,0.0,0.138,0.89,118.394,spotify:track:21yKY6JxjiR83hwhwe2VgR,136373
P.J. Proby,Niki Hoeky,4261,0.745,0.623,5,-10.017,0,0.12,0.413,0.0,0.0448,0.907,79.504,spotify:track:2Keex13ovGMjDvO5H5vW8R,154187
The Byrds,So You Want To Be A Rock 'N' Roll Star,4262,0.37,0.683,2,-8.163,1,0.0387,0.0036,6.32e-06,0.451,0.728,154.044,spotify:track:3PFOfOdzObTrsIA7pTkJWN,126160
The Lettermen,Our Winter Love,4265,0.33,0.151,1,-17.069,1,0.0282,0.743,0.088,0.109,0.166,77.703,spotify:track:4mSfwqx71pxE2PeYc7bvr7,146400
Lou Rawls,Trouble Down Here Below,4266,0.534,0.748,10,-8.051,1,0.0486,0.623,1.65e-05,0.177,0.688,145.102,spotify:track:6gk2ARZmiYtXBnqYmh7H4O,138373
Al Martino,Daddy's Little Girl,4269,0.348,0.441,7,-11.981,1,0.0411,0.447,1.8e-06,0.124,0.339,87.522,spotify:track:2b8sqtEfTU0EKTZJxm1Isd,152667
The Music Machine,The People In Me,4270,0.592,0.776,8,-8.755,1,0.0335,0.0125,0.00443,0.0281,0.921,135.628,spotify:track:54AA6STW67N4g9bimijomc,180627
Wilson Pickett,Everybody Needs Somebody To Love,4271,0.526,0.561,9,-13.849,1,0.0891,0.11,0.000118,0.0888,0.833,189.851,spotify:track:4vCAFphCJ6Gn1MtP73paCd,137240
The Association,No Fair At All,4272,0.486,0.369,2,-11.4,1,0.0253,0.368,0.0,0.219,0.274,95.72,spotify:track:4NH6nMvCMDtbeGSAk98vN3,157267
Johnny Rivers,Baby I Need Your Lovin',4273,0.539,0.423,0,-11.667,1,0.0284,0.781,0.0,0.179,0.72,106.946,spotify:track:6Sfz7OhN8Hh9plicJoIvDw,190200
Mitch Ryder And The Detroit Wheels,Sock It To Me-Baby!,4274,0.65,0.712,2,-8.096,0,0.0661,0.586,0.0,0.628,0.845,144.955,spotify:track:4xbEZAkHlMF66O11IRHTzB,186000
The Mojo Men,"Sit Down, I Think I Love You",4275,0.574,0.749,9,-7.115,1,0.0323,0.66,2.77e-06,0.238,0.796,110.071,spotify:track:300qXG6Be7OeOIVCFuk2rR,142333
Lesley Gore,California Nights,4276,0.322,0.341,7,-10.788,1,0.0304,0.369,3.44e-06,0.358,0.226,125.482,spotify:track:361voLkTmDFBk0Wb6JPg9q,164000
The Cyrkle,I Wish You Could Be Here,4277,0.466,0.25,0,-18.466,1,0.0338,0.208,0.676,0.0945,0.713,152.47,spotify:track:4m4vlae7fycsqeVX7W4qkX,168840
Joe Simon,My Special Prayer,4278,0.652,0.44,7,-12.349,1,0.0349,0.178,2.74e-06,0.12,0.567,104.571,spotify:track:5ObPTCyOhEk9g5XUepPxGx,164027
Little Milton,Feel So Bad,4279,0.709,0.515,8,-11.977,1,0.0384,0.0421,0.0,0.07,0.768,84.423,spotify:track:6JSrZlaGV7Xle7KJhGikRq,243240
Prince Buster,Ten Commandments,4280,0.731,0.538,8,-11.013,1,0.0538,0.0704,0.648,0.081,0.908,123.789,spotify:track:6RXoA806Vy7clqPkcKiIjx,208893
Eddie Floyd,Raise Your Hand,4281,0.708,0.253,9,-16.748,1,0.0283,0.292,0.0,0.237,0.93,99.506,spotify:track:46rtoQbjaiQBN35fwXDfjK,143293
Donovan,Epistle To Dippy,4282,0.656,0.675,0,-6.793,1,0.0481,0.105,0.0,0.08,0.786,147.972,spotify:track:59cm6cC5cJYyS6efV0swbP,190000
Jr. Walker & The All Stars,Pucker Up Buttercup,4283,0.677,0.738,0,-5.723,1,0.0436,0.0301,0.000256,0.188,0.667,127.088,spotify:track:5TbHBh0nrOLkgYmIWk7Q0l,177080
The Turtles,Happy Together,4284,0.584,0.367,6,-9.638,0,0.0328,0.55,1.38e-05,0.0818,0.588,120.175,spotify:track:1JO1xLtVc8mWhIoE3YaCL0,176293
Tommy James And The Shondells,I Think We're Alone Now,4286,0.783,0.42,11,-11.05,0,0.103,0.0722,0.0316,0.0692,0.716,131.75,spotify:track:3AXDLGI5TIYi72JcYFvNpv,130320
The Lovin' Spoonful,Darling Be Home Soon,4287,0.42,0.43,7,-8.944,1,0.0244,0.0224,0.248,0.12,0.337,97.196,spotify:track:6lTQUF6os6Y400rkjWb30B,214213
Herman's Hermits,There's A Kind Of Hush,4288,0.555,0.639,0,-7.867,1,0.0313,0.298,0.000645,0.638,0.871,129.173,spotify:track:3QzPRTZ6hocM2nTZYkdIq7,153453
Jackie Wilson,Just Be Sincere,4289,0.515,0.699,0,-7.316,0,0.0483,0.657,0.0,0.154,0.783,111.28,spotify:track:0ydH7amZ8mOIVE2GIfOYx1,175400
Ramsey Lewis,"One, Two, Three",4290,0.577,0.629,10,-9.925,0,0.0356,0.773,0.0339,0.23,0.9,157.15,spotify:track:2MdXHo2uhdGMksRnUBxmzI,206160
Billy Stewart,Every Day I Have The Blues,4291,0.701,0.69,8,-8.725,1,0.039,0.364,0.0,0.064,0.96,120.029,spotify:track:3M9ecJ710c7RrwqDZhb7mZ,177027
Eddie Fisher,People Like You,4292,0.49,0.339,0,-8.351,1,0.0375,0.924,0.0,0.183,0.649,120.94,spotify:track:6cahHUfSQDIB8i0Yx3srwx,132773
Paul Revere & The Raiders,Ups And Downs,4294,0.468,0.889,1,-3.078,1,0.0355,0.127,1.12e-05,0.104,0.956,133.583,spotify:track:4gQ6oyK3y4UZoBmvjkNr8q,169707
