artist,song,lyricId,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms
Martina McBride,Anyway,20359,0.527,0.503,5,-6.769,1,0.0252,0.0971,1.98e-05,0.107,0.305,137.021,spotify:track:0AezqhM99T5CS0mrEz3OM3,280867
Jordan Pruitt,Outside Looking In,20360,0.69,0.29,5,-6.544,1,0.0282,0.676,0.0,0.109,0.42,95.976,spotify:track:1wF2QB0bAAYQdPUIn0L0VE,159467
Sheryl Crow,Not Fade Away,20361,0.579,0.913,2,-4.009,1,0.0614,0.0159,3.72e-05,0.117,0.912,192.062,spotify:track:7FzlbCUcpAfh0ar1yNiKXK,125080
Unk,2 Step,20364,0.763,0.797,11,-2.274,0,0.0977,0.0583,0.0,0.299,0.645,77.003,spotify:track:7beqVxFB2g7DlL09mvfjDv,195787
Corinne Bailey Rae,Like A Star,20366,0.606,0.226,2,-10.617,0,0.0347,0.715,0.0001,0.35,0.142,122.711,spotify:track:5Anh8jULgeUgciLHCR25Mk,243213
John Mayer,Gravity,20367,0.753,0.326,7,-9.883,1,0.0342,0.731,0.00131,0.24,0.237,123.799,spotify:track:3SktMqZmo3M9zbB7oKMIF7,245827
Toby Keith,High Maintenance Woman,20368,0.648,0.912,2,-3.879,1,0.0336,0.0313,0.0,0.38,0.799,123.024,spotify:track:709C7jhLvAmJdZXmExrdWk,201333
The Fratellis,Flathead,20369,0.598,0.95,0,-5.219,1,0.139,0.0123,0.0,0.329,0.29,105.185,spotify:track:5t1Eqjxu93ub0LiTgxZQOB,197440
The Killers,Read My Mind,20370,0.541,0.917,1,-3.42,1,0.0437,0.00558,8.31e-05,0.0982,0.346,132.243,spotify:track:4sAJYPTfoyMKk9kF7qJAjA,246867
Rascal Flatts,Stand,20371,0.603,0.761,0,-4.753,1,0.0314,0.0238,0.0,0.235,0.526,93.858,spotify:track:0xhiQVCz22skOX51jsrfyE,208133
Marques Houston,Circle,20374,0.676,0.662,1,-6.438,1,0.0442,0.106,0.0,0.122,0.464,127.999,spotify:track:4awnQTwynhz0j6Rk2ZwM6A,245027
AnnaSophia Robb,Keep Your Mind Wide Open,20375,0.559,0.562,9,-9.735,1,0.0274,0.00655,0.0,0.0863,0.633,111.383,spotify:track:7CG8Oz7GD8cTdU9SausPhj,216907
Huey,"Pop, Lock & Drop It",20376,0.723,0.644,11,-6.863,0,0.222,0.00308,0.0,0.352,0.645,144.09,spotify:track:6DbqCKweKwVkHgRv1CI53D,261027
Dierks Bentley,Long Trip Alone,20377,0.324,0.514,7,-6.228,1,0.0338,0.239,4.97e-06,0.107,0.216,184.975,spotify:track:1CSMeA4Hx1BYNYdeIsK8GL,223200
Avril Lavigne,Girlfriend,20378,0.56,0.959,7,-2.433,1,0.102,0.000722,0.000221,0.209,0.669,163.983,spotify:track:45hOioMDJktr86iKDHC8gr,216600
Elliott Yamin,Movin' On,20379,0.7,0.395,4,-5.983,0,0.0823,0.329,0.0,0.0833,0.17,97.771,spotify:track:3fzOl3tXMD7Jp6srNsTwvz,221053
Ciara,Like A Boy,20382,0.701,0.724,0,-5.751,0,0.145,0.267,0.0,0.0867,0.425,132.035,spotify:track:358bOvBiZCS9fRzNYosw6c,237053
Daughtry,Home,20383,0.443,0.853,6,-3.885,1,0.0361,0.00217,1.77e-06,0.198,0.338,143.986,spotify:track:2mobr1UlKjhxDTOVqng3jw,255652
Ne-Yo,Because Of You,20384,0.81,0.538,0,-5.784,0,0.0356,0.528,0.0,0.0951,0.828,109.97,spotify:track:6CFPFnS9EcLs2I0nWqtWci,266840
The Fray,Look After You,20385,0.447,0.592,6,-3.015,0,0.0319,0.0575,4.47e-06,0.13,0.283,78.039,spotify:track:5l6hpyTGBK0LAAxgPnqTQL,266773
Hinder,Better Than Me,20386,0.449,0.682,2,-5.295,0,0.029,0.205,0.0,0.175,0.254,139.924,spotify:track:10fddGyyeUquZZ2uPTjD7P,223533
Tim McGraw,Last Dollar (Fly Away),20387,0.48,0.621,4,-4.814,1,0.0372,0.206,0.0,0.134,0.713,207.676,spotify:track:5wZv3YevrrMZBlNrUTI4Yd,237120
Billy Currington,Good Directions,20388,0.716,0.72,5,-2.183,1,0.0319,0.307,0.0,0.135,0.464,122.512,spotify:track:7GQjJEwqlp6m5HNWVQd6OR,215853
Taylor Swift,Teardrops On My Guitar,20389,0.621,0.417,10,-6.941,1,0.0231,0.288,0.0,0.119,0.289,99.953,spotify:track:7zMcNqs55Mxer82bvZFkpg,203040
Hilary Duff,With Love,20391,0.852,0.896,6,-5.465,0,0.0681,0.00887,6.03e-05,0.0216,0.961,121.978,spotify:track:7DjTfU6kIcoXaAO02f5EOz,181000
Nine Inch Nails,Survivalism,20392,0.618,0.675,9,-5.723,1,0.0679,0.000892,0.216,0.133,0.354,129.983,spotify:track:6iuRL2eQNTNQ2trVdbBYsE,262493
Lloyd,Get It Shawty,20393,0.822,0.905,5,-4.032,0,0.241,0.123,0.0,0.0496,0.674,128.014,spotify:track:2a03afRiyAbNAleOByVju4,209533
Amy Winehouse,You Know I'm No Good,20394,0.694,0.496,9,-14.222,1,0.0329,0.0139,0.00356,0.0644,0.799,103.372,spotify:track:0DMRKqrpd0QO4RWiEdMib0,257187
Amy Winehouse,Rehab,20395,0.407,0.558,0,-13.609,1,0.0552,0.0541,1.51e-06,0.34,0.777,71.815,spotify:track:3N4DI1vuTSX1tz7fa2NQZw,214947
Michael Buble,Everything,20398,0.686,0.688,6,-4.981,0,0.0254,0.39,1.03e-06,0.0924,0.493,123.125,spotify:track:4T6HLdP6OcAtqC6tGnQelG,212373
Elliott Yamin,Wait For You,20399,0.764,0.487,0,-6.734,1,0.0281,0.25,0.0,0.184,0.352,116.027,spotify:track:0U969xYNlAyfzi8P1TaO7u,261320
Big & Rich,Lost In This Moment,20400,0.599,0.574,11,-7.363,1,0.0434,0.32,0.0,0.226,0.677,147.751,spotify:track:6WacAQkSA7QkEPnxse7WWw,210843
Joss Stone,Tell Me 'Bout It,20401,0.864,0.927,10,-4.285,0,0.11,0.00333,6.93e-05,0.821,0.686,109.303,spotify:track:7GmELLCacoDxgw74xfeUE4,169187
P!nk,Who Knew,20402,0.688,0.734,9,-4.569,1,0.0274,0.00462,0.0,0.0756,0.46,140.004,spotify:track:2hns6Dv29Yrg68AVTJiAyA,208493
Emerson Drive,Moments,20403,0.498,0.481,9,-8.04,1,0.0278,0.193,0.0,0.0868,0.303,141.911,spotify:track:0cD8u4HSKXY8fYEqSxhUJb,298027
Brad Paisley,Ticks,20404,0.623,0.79,4,-6.316,1,0.0283,0.0312,3.77e-05,0.106,0.718,94.433,spotify:track:736KP0gdltJQWPKk0wVL7l,273160
Rob Thomas,Little Wonders,20406,0.163,0.616,9,-9.996,1,0.044,0.0286,0.0,0.0826,0.33,81.993,spotify:track:6j6bTAiW0oEfLlAjmRNcbb,224720
Plain White T's,Hey There Delilah,20407,0.656,0.291,2,-10.572,1,0.0293,0.872,0.0,0.114,0.298,103.971,spotify:track:4RCWB3V8V0dignt99LZ8vH,232533
Young Buck,Get Buck,20409,0.797,0.667,1,-6.095,0,0.158,0.545,0.0,0.0357,0.621,76.51,spotify:track:2v89G6dKQHB3LiV1Ej1vfX,254493
Alan Jackson,A Woman's Love,20410,0.592,0.555,4,-8.868,1,0.0316,0.506,0.0527,0.14,0.39,139.404,spotify:track:5sQbHxvOSDHbyLf6JrZjxC,253640
MIKA,Love Today,20411,0.67,0.909,11,-4.95,0,0.067,0.0365,0.00407,0.11,0.544,124.461,spotify:track:6ZBJFWDYJSTQg54eDsqnkJ,235173
Papa Roach,Forever,20412,0.575,0.591,2,-5.916,0,0.028,0.0173,0.0,0.173,0.332,107.967,spotify:track:7zQ5nqAKKfk0gtBgV70gyq,246333
Breaking Benjamin,Breath,20413,0.347,0.868,5,-4.145,0,0.0467,0.00012,0.000273,0.0845,0.313,182.851,spotify:track:4JXfNOePhdgMOI7KZ1L25U,218467
Linkin Park,What I've Done,20414,0.623,0.93,5,-5.285,1,0.0324,0.0141,1.64e-06,0.138,0.287,120.119,spotify:track:18lR4BzEs7e3qzc0KVkTpU,205613
Dashboard Confessional,Stolen,20415,0.636,0.838,3,-3.988,1,0.0329,0.00143,1.22e-05,0.0573,0.318,101.584,spotify:track:1fZhHANKVFNZ9W8iSh76gF,199107
Ashley Tisdale,Kiss The Girl,20416,0.592,0.798,0,-3.196,1,0.0501,0.0654,0.0,0.144,0.369,130.026,spotify:track:77ltWp9xNbfhldXx3IEqVx,204467
Maroon 5,Makes Me Wonder,20418,0.799,0.856,7,-2.427,1,0.0352,0.00383,0.00062,0.0621,0.892,113.994,spotify:track:6jtnmD6qjPZAts0rWjVwI5,212227
Tracy Lawrence,Find Out Who Your Friends Are,20420,0.524,0.797,2,-4.777,1,0.0329,0.209,0.0,0.286,0.783,159.859,spotify:track:73njvNJmgXA180vTPkA16C,227840
Fantasia,When I See U,20422,0.569,0.596,8,-6.486,1,0.172,0.452,7.92e-05,0.205,0.754,93.135,spotify:track:4iuNZTcvT9diFySSzVsnVS,217347
Fall Out Boy,Thnks Fr Th Mmrs,20423,0.459,0.891,10,-5.057,0,0.0623,0.00511,0.0,0.106,0.588,154.837,spotify:track:3Zwu2K0Qa5sT6teCCHPShP,203507
Justin Timberlake,Summer Love,20424,0.606,0.591,0,-7.228,0,0.087,0.0756,0.0,0.328,0.477,95.802,spotify:track:1MBM7CyZbwJpVbbZJnHHRg,252973
Bjork,Earth Intruders,20426,0.626,0.948,1,-7.838,1,0.27,0.395,0.00278,0.385,0.18,108.981,spotify:track:7GgzqbrToXcicwk4yBS1BN,373853
Jennifer Lopez,Que Hiciste,20427,0.641,0.659,2,-7.149,0,0.0857,0.541,6.02e-06,0.162,0.628,116.148,spotify:track:6jGH911Nz9lPCSK9pd4tVQ,297573
Swizz Beatz,It's Me Snitches,20430,0.751,0.944,7,-4.924,1,0.274,0.122,9.26e-05,0.344,0.194,92.034,spotify:track:6wCJ3VezXBqYboAruJoAd4,154227
Fergie,Big Girls Don't Cry,20431,0.708,0.641,7,-4.296,1,0.0335,0.205,0.0,0.0945,0.253,113.082,spotify:track:3Q4WeJmzxuDpzMu9QjQqbM,268120
Bucky Covington,A Different World,20432,0.62,0.686,9,-5.027,1,0.0276,0.0327,0.0,0.101,0.464,128.962,spotify:track:0E0B8a7LSVgbQL160oUnwO,208573
Shop Boyz,Party Like A Rockstar,20433,0.619,0.709,7,-4.633,1,0.0395,0.00541,0.0,0.507,0.68,144.972,spotify:track:1IYaMVfidzSfvCUZYXhsU1,253400
Montgomery Gentry,Lucky Man,20434,0.578,0.471,4,-7.27,1,0.0289,0.368,0.0,0.159,0.532,133.061,spotify:track:4GiXBCUF7H6YfNQsnBRIzl,196707
Avril Lavigne,When You're Gone,20435,0.457,0.719,4,-3.921,0,0.0323,0.191,0.0,0.228,0.168,142.034,spotify:track:54JKnDB3CzVu8wNAOM27BI,240493
Gary Allan,A Feelin' Like That,20437,0.57,0.814,8,-8.444,1,0.0387,0.000432,1.45e-05,0.0788,0.515,113.489,spotify:track:4zhiR8GdYCOShGhs0itUyo,210640
George Strait,Wrapped,20438,0.586,0.762,11,-4.055,1,0.0263,0.253,0.0,0.109,0.59,114.067,spotify:track:1FWAB1KZHJnAeET0288xha,247880
Jason Aldean,Johnny Cash,20439,0.626,0.856,8,-4.114,1,0.0463,0.0081,3.8e-06,0.13,0.699,112.078,spotify:track:7C2Th9WKovi6NyjGoqaPsK,190560
Josh Turner,Me And God,20440,0.592,0.761,3,-6.212,1,0.0284,0.2,1.4e-05,0.146,0.861,153.362,spotify:track:2lfBuEVBgvKLAkcypn68VD,179587
Incubus,Dig,20441,0.45,0.895,11,-4.739,1,0.0386,0.0293,0.0,0.116,0.463,77.577,spotify:track:5wvYib82q05wiNjLElD8GJ,257253
Kelly Clarkson,Never Again,20443,0.514,0.91,7,-2.978,0,0.0714,0.00168,0.00187,0.224,0.472,145.907,spotify:track:24y3tSyLdRbpVsKhQrR2oj,217293
The White Stripes,Icky Thump,20444,0.417,0.63,9,-7.24,1,0.0898,0.0209,0.0134,0.0543,0.341,94.214,spotify:track:2LMq1O0NiqGhPOlXo3McYQ,254533
Joe,If I Was Your Man,20448,0.71,0.477,1,-7.44,1,0.0397,0.167,1.24e-06,0.128,0.143,94.932,spotify:track:5PH2eU6P5LdnwDezBu8334,232533
The Pussycat Dolls,I Don't Need A Man,20449,0.777,0.958,7,-3.872,0,0.0431,0.04,2.78e-05,0.0842,0.763,105.834,spotify:track:5xnhldQEqN2Ks1nOaRd75D,219093
Bon Jovi,(You Want To) Make A Memory,20452,0.51,0.417,0,-7.583,1,0.0263,0.111,6.36e-05,0.116,0.145,148.01,spotify:track:09ln4QumFqjIkfCFiW9aRk,276453
Green Day,Working Class Hero,20453,0.3,0.643,11,-6.164,0,0.0366,0.0063,1.81e-06,0.147,0.211,108.798,spotify:track:1rls1uw64JiGI2O7MZABWj,263733
Down A.K.A. Kilo,Lean Like A Cholo,20454,0.877,0.839,8,-3.988,1,0.275,0.102,0.0,0.0735,0.926,71.977,spotify:track:5EQjO4dIVCU6FUKrmkJ13M,198217
50 Cent,Straight To The Bank,20455,0.642,0.846,7,-3.856,1,0.423,0.112,0.0,0.045,0.519,179.548,spotify:track:6530klKZZmOHL2ACme2rRJ,190653
Lifehouse,First Time,20456,0.442,0.952,3,-2.214,1,0.0541,2.41e-05,0.0,0.205,0.505,130.682,spotify:track:40Fp6pxcS9l08kL1R50mR4,203640
Eve,Tambourine,20458,0.82,0.854,1,-4.153,1,0.22,0.239,0.0,0.359,0.574,102.623,spotify:track:1U16aNzvnlfARgjWXjKmQj,192440
Secondhand Serenade,Vulnerable,20459,0.422,0.519,0,-5.531,1,0.0339,0.549,0.0,0.102,0.358,179.811,spotify:track:1JJOL5EhixrtlbXDWKS0yj,200160
Ozzy Osbourne,I Don't Wanna Stop,20460,0.578,0.937,5,-3.926,1,0.0724,0.000963,2.25e-06,0.4,0.769,137.937,spotify:track:5axOkQnmQmwtjr4bv1Xt7i,239827
Mims,Like This,20461,0.771,0.693,7,-7.483,1,0.293,0.0317,0.0,0.342,0.525,97.163,spotify:track:2Z2JnZNB7lbUdKR5GynUlV,203627
Musiq Soulchild,teachme,20462,0.499,0.61,8,-5.11,0,0.135,0.473,0.0,0.0722,0.436,172.969,spotify:track:0ODFPypnJLE6hKgahiuSzn,260773
Keith Urban,I Told You So,20463,0.627,0.841,1,-5.885,0,0.0316,0.00788,1.47e-06,0.0552,0.73,105.995,spotify:track:4UTcJuLaHwsPPP1bNnTRDt,242760
Beyonce,Get Me Bodied,20465,0.865,0.829,0,-6.981,0,0.315,0.0673,0.0,0.253,0.651,96.511,spotify:track:6fmeXejj4CNkAQ78yao7oE,205813
Nelly Furtado,All Good Things (Come To An End),20466,0.689,0.762,0,-6.59,1,0.0987,0.0202,1.27e-06,0.163,0.348,122.01,spotify:track:0cgwBauQ20B1nVedvGxUQs,185349
Colbie Caillat,Bubbly,20467,0.697,0.474,9,-6.663,1,0.0351,0.603,0.0,0.11,0.249,127.904,spotify:track:0rFOs9paloAvEtzwDX1Kmc,196280
Boys Like Girls,The Great Escape,20469,0.423,0.94,1,-4.012,0,0.0635,0.00166,0.0,0.178,0.505,149.934,spotify:track:56Tl3UgyZTqfZtvFNS31wm,206520
Linkin Park,Bleed It Out,20470,0.529,0.967,1,-3.647,0,0.0508,0.114,0.0,0.61,0.596,140.127,spotify:track:0UFDKFqW2oGspYeYqo9wjA,166373
Linkin Park,Given Up,20471,0.655,0.885,7,-4.116,1,0.0438,0.00117,0.000473,0.0448,0.938,100.088,spotify:track:1fLlRApgzxWweF1JTf8yM5,189293
Jordin Sparks,This Is My Now,20472,0.467,0.56,6,-5.37,1,0.0287,0.199,0.0,0.0942,0.179,147.905,spotify:track:6P5mjh3dfcYJ6JoDd4tdWI,230627
T.I.,Big Things Poppin' (Do It),20474,0.597,0.715,7,-6.741,1,0.036,0.00425,0.911,0.191,0.539,169.036,spotify:track:0eMdAjfAfGS1AoeXgiyGXP,289987
Gwen Stefani,4 In The Morning,20477,0.698,0.826,10,-6.261,1,0.031,0.2,0.00013,0.114,0.502,92.409,spotify:track:64fSdRkaB7ksxI9suUGYmi,291107
Sean Kingston,Beautiful Girls,20479,0.762,0.661,1,-6.075,0,0.0687,0.15,0.0,0.256,0.769,130.009,spotify:track:1hGy2eLcmC8eKx7qr1tOqx,225373
Lil Mama,Lip Gloss,20480,0.619,0.87,2,-4.956,1,0.501,0.41,1.37e-06,0.0571,0.94,188.772,spotify:track:1Y4ZdPOOgCUhBcKZOrUFiS,219773
Timbaland Featuring Keri Hilson,The Way I Are,20484,0.615,0.945,6,-3.752,1,0.0431,0.00671,0.0,0.764,0.904,119.962,spotify:track:2NkDQv8y2DkoYQURdiZCOk,230120
Chris Brown,Wall To Wall,20487,0.596,0.54,7,-6.723,0,0.11,0.00398,0.0,0.127,0.579,188.003,spotify:track:5Zu4UO0QlderRYNPFkbJeO,223187
Jake Owen,Startin' With Me,20489,0.487,0.653,11,-5.393,1,0.0522,0.109,5.15e-06,0.112,0.319,159.42,spotify:track:5bQ8psGbXl0heZAiwG9jW6,236027
Ne-Yo,Do You,20490,0.758,0.701,6,-4.925,1,0.361,0.106,0.0,0.0752,0.693,167.092,spotify:track:7jGhydOLVj84A9rKheLIu6,186880
Hannah Montana,Nobody's Perfect,20491,0.594,0.977,10,-4.193,0,0.0647,0.0597,3.49e-06,0.309,0.793,131.98,spotify:track:7c223RltkvhN8wrxIqspM5,200827
Rihanna,Shut Up And Drive,20492,0.735,0.826,1,-4.902,1,0.0349,0.00101,0.129,0.197,0.74,132.964,spotify:track:4Tn2llBm1g0UlWctmgPL8Z,212280
Rodney Atkins,These Are My People,20493,0.558,0.896,0,-3.687,1,0.0545,0.0316,0.0,0.528,0.63,90.064,spotify:track:5jFid6SUnYqohvNvNuZvIz,213653
Hurricane Chris,A Bay Bay,20494,0.577,0.668,6,-4.884,1,0.514,0.105,0.0,0.0924,0.702,60.709,spotify:track:6MnFB3qurhmGs1xdjrz5Bg,257120
Finger Eleven,Paralyzer,20495,0.644,0.939,11,-3.486,0,0.0456,0.157,0.0,0.233,0.861,106.031,spotify:track:28IEbk5a7twNTbUEvWslUb,208107
Kellie Pickler,I Wonder,20496,0.493,0.37,1,-6.537,1,0.0299,0.731,0.0,0.113,0.23,123.134,spotify:track:4TWDBIZt5tJwEqyNYPCY4V,237960
My Chemical Romance,Teenagers,20497,0.463,0.857,4,-3.063,1,0.0632,0.0506,0.0,0.184,0.856,111.647,spotify:track:7j31rVgGX9Q2blT92VBEA0,161920
Jack Johnson,Imagine,20498,0.554,0.179,6,-18.254,1,0.0362,0.937,0.024,0.107,0.374,141.946,spotify:track:3piY5aMfwEEmXMV6I9kpoi,219080
Faith Hill,Lost,20500,0.515,0.592,5,-5.661,0,0.0302,0.403,0.0,0.111,0.336,145.897,spotify:track:7fN2R6wBvpnLh2Kzt5qZVH,250267
Kenny Chesney,Never Wanted Nothing More,20501,0.528,0.742,7,-7.044,1,0.0526,0.0412,1.99e-05,0.236,0.746,177.842,spotify:track:2q49JWdTqa951SdCXZW44g,207720
Paul McCartney,Dance Tonight,20502,0.531,0.891,5,-2.539,1,0.0431,0.0823,0.00551,0.161,0.926,170.973,spotify:track:6VuK9CShxAcQn2I85wH0tU,174933
Mario,How Do I Breathe,20504,0.684,0.455,5,-8.216,1,0.0307,0.215,1.08e-06,0.263,0.487,97.956,spotify:track:174rZBKJAqD10VBnOjlQQ3,216893
Hannah Montana,Life's What You Make It,20506,0.627,0.941,0,-3.305,1,0.0508,0.0519,0.0,0.519,0.85,143.995,spotify:track:5AHW6BKnfCktDaor4Kvgsm,188467
Aly & AJ,Potential Breakup Song,20507,0.554,0.899,6,-4.149,0,0.0385,0.000469,0.000365,0.0867,0.556,157.995,spotify:track:2ieu0FHqTpBUrMoCFVL3cb,218333
Miley Cyrus,G.N.O. (Girl's Night Out),20508,0.507,0.93,0,-2.172,1,0.103,0.004,4.72e-05,0.307,0.55,151.064,spotify:track:5uGGmsI5G6i3OvgjRziSI0,215800
Hannah Montana,Make Some Noise,20509,0.5,0.723,7,-4.33,1,0.0292,0.00197,0.0,0.0661,0.369,155.849,spotify:track:7hiM6KgXyAts8YXxNu9G9y,287627
Hannah Montana,True Friend,20511,0.657,0.778,4,-5.004,1,0.0329,0.0014,0.000314,0.131,0.591,98.02,spotify:track:3mgawAnZJZNZTFaZPofjNC,189173
Justin Timberlake,LoveStoned,20513,0.859,0.681,1,-6.247,1,0.0549,0.34,0.000161,0.213,0.852,121.243,spotify:track:5iyE2d4U3Vc5cqY9mPTlpy,444333
Cupid,Cupid Shuffle,20514,0.785,0.582,5,-4.877,0,0.237,0.191,0.0,0.2,0.861,71.774,spotify:track:07Tx168RSsUS1HqkDIOZbH,231360
Craig Morgan,Tough,20515,0.605,0.386,8,-8.008,1,0.0337,0.553,0.0,0.152,0.148,132.885,spotify:track:6v7fitqxmK10n5bQS2AqpA,195907
Sugarland,Everyday America,20516,0.638,0.847,7,-2.574,1,0.0465,0.337,4.06e-06,0.0725,0.658,101.013,spotify:track:4mBpC5e5UFUu1cV4hX6j8a,232133
Paramore,Misery Business,20517,0.517,0.906,1,-3.677,1,0.0735,0.00272,9.26e-06,0.113,0.731,172.977,spotify:track:6SpLc7EXZIPpy0sVko0aoU,211520
Eric Church,Guys Like Me,20518,0.453,0.798,0,-6.92,1,0.0305,0.00225,1.19e-06,0.331,0.694,158.069,spotify:track:2FNYp8WnWlqkI4J0Zgea7a,191053
