artist,song,lyricId,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms
Tyrese,How You Gonna Act Like That,19039,0.733,0.521,3,-3.657,0,0.0457,0.107,0.0,0.0692,0.525,112.913,spotify:track:3OUApyz3jDB3syGUNGqB1d,294693
Gary Allan,Man To Man,19040,0.578,0.779,10,-8.908,1,0.0384,0.00479,6.47e-06,0.284,0.695,111.653,spotify:track:38fsEI7slIZAAFc4E1JEo0,220960
t.A.T.u.,All The Things She Said,19041,0.603,0.834,5,-5.766,0,0.0417,0.0411,0.00609,0.105,0.376,89.957,spotify:track:4bJygwUKrRgq1stlNXcgMg,214440
JC Chasez,Blowin' Me Up (With Her Love),19042,0.785,0.783,2,-3.982,1,0.187,0.00877,0.00454,0.072,0.592,98.132,spotify:track:5nOMJVZ4rsY5PpYiKD15BS,290200
50 Cent,In Da Club,19043,0.902,0.72,6,-2.776,0,0.347,0.26,0.0,0.0749,0.805,90.059,spotify:track:4RY96Asd9IefaL3X4LOLZ8,193467
Wayne Wonder,No Letting Go,19044,0.496,0.819,5,-5.656,0,0.0444,0.0479,0.000215,0.177,0.317,100.215,spotify:track:5dWfl2PBpKHpBVdz95wxK1,202013
Brad Paisley,I Wish You'd Stay,19046,0.472,0.29,7,-10.238,1,0.0257,0.286,7.22e-05,0.287,0.0906,93.694,spotify:track:1Jhm8RRMQSTYX9ZaOMeUk8,377867
Jennifer Hanson,Beautiful Goodbye,19047,0.623,0.878,2,-3.662,1,0.0372,0.146,0.00191,0.137,0.608,113.225,spotify:track:5RUDbG8eDCHatEOo8Cu3t8,258360
Lonestar,Unusually Unusual,19048,0.582,0.766,10,-6.972,1,0.0398,0.0538,0.0,0.0794,0.548,147.338,spotify:track:2cTDAjspaQQ7NLyEGZ6JT8,215867
Joe Nichols,Brokenheartsville,19049,0.686,0.631,10,-5.182,1,0.0232,0.126,0.000183,0.107,0.509,103.953,spotify:track:0WB48shl2wAH4KqyQkQ8nJ,230360
Eminem,Superman,19051,0.802,0.755,4,-3.138,0,0.0564,0.0215,0.0,0.295,0.58,130.027,spotify:track:4woTEX1wYOTGDqNXuavlRC,350320
Amanda Perez,Angel,19052,0.631,0.496,9,-8.279,0,0.0598,0.428,1.01e-06,0.107,0.365,143.735,spotify:track:7DSfv2r0Km90N97qlRTxou,217627
Coldplay,Clocks,19053,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,spotify:track:0BCPKOYdS2jbQ8iyB56Zns,307880
Shania Twain,Up!,19055,0.657,0.756,5,-4.067,1,0.0375,0.0143,0.0,0.557,0.71,125.974,spotify:track:4naRHH6KO54TJur298843l,172973
DMX,X Gon' Give It To Ya,19061,0.761,0.899,10,-3.09,0,0.183,0.0135,0.0,0.0719,0.673,95.027,spotify:track:1zzxoZVylsna2BQB65Ppcb,217587
JAY-Z,Excuse Me Miss,19063,0.714,0.862,6,-5.531,1,0.286,0.0305,0.0,0.0884,0.887,92.849,spotify:track:0ZHu7jkSSrT0eK4OxuG4O5,281240
Celine Dion,I Drove All Night,19065,0.566,0.912,11,-4.198,1,0.0629,0.00051,0.0,0.215,0.644,134.994,spotify:track:3zN4OLeBAN7LwAr442bB8E,240600
Vivian Green,Emotional Rollercoaster,19068,0.692,0.565,6,-6.033,0,0.0957,0.0948,0.0,0.304,0.511,122.934,spotify:track:7IsSXaTgBu8ChPx9jLgx28,196373
Ginuwine Featuring Baby,Hell Yeah,19071,0.573,0.606,5,-7.114,0,0.244,0.00029,0.0,0.0908,0.579,176.449,spotify:track:5DLkPmyenHS2uJclC8nPCA,268333
Kenny Chesney,Big Star,19072,0.655,0.807,0,-7.674,1,0.0309,0.0056,2.42e-05,0.159,0.73,120.781,spotify:track:6BJOQ94yeGXYwuR6X9QO1N,239560
Nivea,Laundromat,19073,0.72,0.48,4,-7.889,1,0.0567,0.499,0.0,0.105,0.67,127.993,spotify:track:1kIzhTj2kFjlUAWoqFEJTi,263413
Sean Paul,Get Busy,19074,0.735,0.846,10,-3.11,0,0.0355,0.598,0.0,0.108,0.725,100.197,spotify:track:0vwXHCpEmjWsrFHnOouA9O,211520
Nas,I Can,19075,0.681,0.373,2,-13.2,1,0.0568,0.633,0.00113,0.0751,0.623,123.423,spotify:track:0DcrhZ12WcCqruCs8ibXSf,164733
Audioslave,Like A Stone,19076,0.614,0.568,7,-5.477,0,0.0276,0.00797,0.0,0.0997,0.516,107.849,spotify:track:3YuaBvuZqcwN3CEAyyoaei,293960
Trace Adkins,Chrome,19077,0.474,0.924,9,-3.923,1,0.062,0.112,6.93e-06,0.229,0.774,179.746,spotify:track:26ycbqowYZ01xEqdtfr0EW,201693
Tim McGraw,She's My Kind Of Rain,19078,0.472,0.588,0,-8.374,1,0.0254,0.13,0.0,0.151,0.314,75.999,spotify:track:2gFBNU0hoprOypWeEU5D1p,255973
Blu Cantrell Featuring Sean Paul,Breathe,19079,0.803,0.666,2,-3.811,1,0.0323,0.0495,0.0,0.247,0.488,91.924,spotify:track:2qP7pTiADPcUjki12RkKg0,228640
Marques Houston,That Girl,19080,0.683,0.552,10,-5.139,1,0.108,0.548,0.0,0.221,0.519,98.946,spotify:track:08fhbfRSg7eEH0IZT7pB6a,215960
Foo Fighters,Times Like These,19082,0.376,0.908,4,-3.793,0,0.0879,1.4e-05,1.4e-05,0.241,0.266,144.581,spotify:track:67vYdAAM3oGsEImCRfbtsF,265560
B2K,Girlfriend,19083,0.675,0.538,3,-6.974,0,0.199,0.0227,0.0,0.0732,0.538,89.861,spotify:track:2lNjKOEumoJbrir0Y9dmPB,204493
Linkin Park,Somewhere I Belong,19086,0.451,0.951,1,-3.754,1,0.0645,0.00038,2.39e-06,0.261,0.442,162.065,spotify:track:3agtg0x11wPvLIWkYR39nZ,213933
Darryl Worley,Have You Forgotten?,19087,0.478,0.625,7,-5.975,1,0.0341,0.0515,0.0,0.116,0.343,160.196,spotify:track:5JWuz7zukN8z9JLNm29U5K,242293
Martina McBride,Concrete Angel,19089,0.622,0.392,1,-9.737,1,0.0253,0.498,0.0,0.146,0.274,77.991,spotify:track:2LLcI3oU4CedCQDV5tJ1SK,253000
Keith Urban,Raining On Sunday,19090,0.568,0.723,4,-5.439,1,0.0302,0.108,0.0,0.183,0.449,134.001,spotify:track:0capI6Wr0SYGiZ4fxvz5Gq,234213
