artist,song,lyricId,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms
The 5th Dimension,"Living Together, Growing Together",7765,0.526,0.304,0,-12.059,0,0.029,0.777,0.0,0.218,0.327,115.561,spotify:track:0FACTcldzX2hdSelbvsZRV,231067
Anne Murray,Danny's Song,7766,0.512,0.379,11,-12.251,0,0.0299,0.418,1.09e-05,0.0967,0.522,144.687,spotify:track:5lQxMlCMTzCj3j4vyzdl8T,188293
Bobby Darin,Happy,7767,0.524,0.428,5,-6.728,0,0.0316,0.693,0.0,0.146,0.607,135.529,spotify:track:6D7Ga5YBxNuXpGAtkcV67Y,169640
Ray Price,She's Got To Be A Saint,7768,0.414,0.299,10,-12.293,1,0.0303,0.858,0.212,0.128,0.447,88.516,spotify:track:0md3dDLRwrsgBQ59CfgmXO,228267
Johnny Williams,Slow Motion (Part 1),7771,0.597,0.744,2,-9.751,1,0.0506,0.0874,4.26e-06,0.113,0.84,107.531,spotify:track:6EdVvkxAYAgT3DXW8Op4ZH,177827
Barbara Mason,Give Me Your Love,7773,0.54,0.597,4,-12.315,0,0.0942,0.271,0.0,0.324,0.768,85.471,spotify:track:3rNgQNJ8dFcTxabYUnFwXd,178400
Shawn Phillips,We,7774,0.585,0.684,9,-8.547,1,0.0342,0.468,0.00436,0.0398,0.735,97.944,spotify:track:3yZg0v3kvETz1RsEy2dQGO,218160
Diana Ross,Good Morning Heartache,7775,0.354,0.181,5,-13.017,0,0.0485,0.81,5.78e-05,0.136,0.264,60.99,spotify:track:3jE3WBIYBQDseLfQKc5wyW,141133
The O'Jays,Love Train,7776,0.743,0.572,0,-9.627,1,0.0493,0.186,1.44e-05,0.163,0.675,122.658,spotify:track:28285KFbyCq8sJofn58qlD,178400
Seals & Crofts,Hummingbird,7777,0.403,0.444,2,-9.993,0,0.0287,0.517,0.000964,0.168,0.543,92.781,spotify:track:73p4o0a14AOyK4SMQmQUgU,273347
Cymande,The Message,7779,0.781,0.695,3,-9.911,1,0.052,0.202,0.448,0.121,0.921,87.371,spotify:track:1cSn7YyTn523mnxtOZXRYA,257760
Al Green,Hot Wire,7780,0.717,0.564,0,-9.904,1,0.0574,0.112,1.43e-06,0.0949,0.771,128.033,spotify:track:6I56ppsvv3V32jvOpH9Znb,175453
The Sweet,Little Willy,7782,0.733,0.425,11,-13.694,1,0.0381,0.195,7.48e-06,0.0876,0.823,127.844,spotify:track:2qrivL8tzkUvHQYGsmEpAU,196640
Roberta Flack,Killing Me Softly With His Song,7783,0.476,0.381,5,-10.238,0,0.0342,0.727,0.0,0.0614,0.33,121.948,spotify:track:3gsCAGsWr6pUm1Vy7CPPob,286920
David Bowie,Space Oddity,7784,0.31,0.403,0,-13.664,1,0.0326,0.0726,9.27e-05,0.139,0.466,134.48,spotify:track:72Z17vmmeQKAg8bptWvpVG,318027
Bettye Swann,Today I Started Loving You Again,7787,0.557,0.55,8,-11.558,1,0.0377,0.745,0.00035,0.122,0.866,107.282,spotify:track:0ZSJhbhBw7kXYW1XCT90r9,160000
