artist,song,lyricId,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms
Alicia Keys,Empire State Of Mind (Part II) Broken Down,21471,0.484,0.368,6,-7.784,1,0.0341,0.74,3.82e-05,0.118,0.142,92.923,spotify:track:5sra5UY6sD658OabHL3QtI,216480
Eminem,Elevator,21472,0.796,0.793,7,-3.911,1,0.318,0.323,0.0,0.332,0.556,90.51,spotify:track:26rUU3JZ9JB9OkEuG9mb3e,292933
Adam Lambert,Whataya Want From Me,21473,0.44,0.683,11,-4.732,0,0.0489,0.00706,0.0,0.0593,0.445,185.948,spotify:track:2rDwdvBma1O1eLzo29p2cr,227320
Robin Thicke,Sex Therapy,21474,0.702,0.53,3,-4.384,1,0.0296,0.679,0.0,0.241,0.319,112.036,spotify:track:6MmxDAqXSxFS9dLQs1l7DT,275147
Selena Gomez & The Scene,Naturally,21476,0.605,0.902,10,-5.406,0,0.0511,0.0185,1.01e-06,0.0534,0.875,132.612,spotify:track:1YaVmBh7EAeR54FIjuFcb5,202587
Eminem,Music Box,21479,0.635,0.712,4,-5.151,0,0.11,0.0131,0.0,0.187,0.458,78.598,spotify:track:1PokNDiTBQZgXci6rn2BVE,304907
Lady Antebellum,American Honey,21480,0.588,0.684,1,-5.154,1,0.0288,0.508,0.0,0.141,0.121,85.997,spotify:track:4xInIiKipU1mtUogJ3ZdYr,224867
Ke$ha,Your Love Is My Drug,21483,0.902,0.623,6,-6.647,1,0.0967,0.0626,0.0,0.0654,0.725,120.05,spotify:track:2DKE0fl2pO9dkljuupQZb5,179667
Ke$ha,Take It Off,21484,0.923,0.742,1,-4.319,1,0.0349,0.00633,3.45e-05,0.049,0.747,110.013,spotify:track:5YT0DNi6fN4rzd0SX90VR8,241319
Lady Antebellum,Love This Pain,21485,0.639,0.905,11,-3.044,1,0.0409,0.00876,1.54e-06,0.364,0.792,127.972,spotify:track:5WGQT9EYapix3MpDKFMwDN,183653
Timbaland Featuring Drake,Say Something,21486,0.555,0.713,11,-4.549,1,0.0911,0.0845,0.0,0.712,0.725,79.934,spotify:track:7qje9qxLncMESiPeI27SAn,240920
Easton Corbin,A Little More Country Than That,21487,0.64,0.6,11,-8.534,1,0.0318,0.0795,1.5e-06,0.106,0.593,84.969,spotify:track:7LrZ3SczM7zlUkVlhevPp2,172227
Sade,Soldier Of Love,21488,0.775,0.572,0,-8.427,0,0.0633,0.0117,0.0293,0.0847,0.64,90.023,spotify:track:0bgsj8kz5zWbQ6njk2Oqoz,356653
Lady Antebellum,Ready To Love Again,21489,0.555,0.638,4,-5.012,1,0.027,0.313,0.0,0.122,0.185,102.676,spotify:track:4jJEEPrPMTMHpabgjefRN7,173267
Miley Cyrus,When I Look At You,21492,0.459,0.545,6,-4.874,1,0.0282,0.142,0.0,0.105,0.194,137.941,spotify:track:7ywzEdEuVG1lsjsRCGJfLy,248587
Keith Urban,'Til Summer Comes Around,21493,0.57,0.629,9,-7.608,0,0.0331,0.593,0.000136,0.77,0.308,127.907,spotify:track:1CKmI1IQjVEVB3F7VmJmM3,331467
Zac Brown Band,Highway 20 Ride,21494,0.55,0.402,3,-7.195,1,0.0339,0.551,1.38e-05,0.105,0.428,76.105,spotify:track:2oAGUpLorRToXExl2FtUVy,229280
Pearl Jam,Just Breathe,21495,0.473,0.348,0,-11.1,1,0.0288,0.721,7.42e-05,0.0823,0.283,107.819,spotify:track:6i81qFkru6Kj1IEsB7KNp2,215853
Taylor Swift,Today Was A Fairytale,21496,0.482,0.779,7,-5.025,1,0.0409,0.0135,0.0,0.296,0.328,158.162,spotify:track:2JoJrsEV15OzbijS47lids,241822
Lady Antebellum,Our Kind Of Love,21500,0.632,0.926,4,-3.463,1,0.0322,0.047,0.000169,0.116,0.889,112.058,spotify:track:4mtIIpksLr41WmzNHyUtKy,249253
Eddie Vedder,My City Of Ruins (Live From The Kennedy Center Honors),21505,0.448,0.322,2,-12.683,1,0.0428,0.772,0.0,0.947,0.331,82.239,spotify:track:21BL3kK8feVhrEz27j2GER,241643
Jason Michael Carroll,Hurry Home,21508,0.617,0.453,2,-7.956,1,0.0316,0.248,0.0,0.109,0.252,133.958,spotify:track:61aJPoKikSDWTNnyp4fzgf,242867
P!nk,Glitter In The Air,21509,0.514,0.255,5,-12.037,1,0.0283,0.898,0.000235,0.0994,0.298,99.851,spotify:track:1M6dQ8MZQnYxjH8yZzswQt,227813
