artist,song,lyricId,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms
Jackie Wilson,My Empty Arms,583,0.356,0.45,6,-6.677,1,0.03,0.924,0.000206,0.128,0.313,74.4,spotify:track:7CHmNiReghVLKbD032HHwz,172453
The String-A-Longs,Wheels,584,0.787,0.623,0,-8.241,1,0.0359,0.689,0.0932,0.144,0.869,128.327,spotify:track:789lq0oHhOa4pHh2y9rjkN,116360
The Platters,If I Didn't Care,585,0.463,0.277,5,-11.598,1,0.0265,0.92,7.95e-06,0.175,0.268,74.048,spotify:track:0hUrQ65aXYHm2zEAlBVI6F,191093
Jimmy Clanton,What Am I Gonna Do,586,0.699,0.481,7,-7.037,1,0.031,0.743,0.0,0.264,0.527,121.573,spotify:track:3vOD7C9yBRGNMte6RXzWyj,138716
Jack Scott,Is There Something On Your Mind,587,0.536,0.0599,9,-18.355,1,0.0298,0.84,0.0,0.0846,0.382,75.715,spotify:track:6HW8fAuEDFLfhJhVzqvd4K,164533
Ramrods,(Ghost) Riders In The Sky,588,0.442,0.717,9,-9.943,0,0.0395,0.518,0.262,0.184,0.376,120.914,spotify:track:5eUVr9Ja4GK6e1lcIXjML7,156933
Johnny Tillotson,Jimmy's Girl,590,0.57,0.377,1,-10.419,1,0.0272,0.779,0.0,0.169,0.547,107.897,spotify:track:23X7YrL4paYO9UhUTkyPBs,165616
Buzz Clifford,Baby Sittin' Boogie,591,0.476,0.679,1,-7.001,1,0.107,0.801,0.0,0.257,0.812,139.291,spotify:track:06is43MVB1a03zyhtRBLpX,124653
Freddy Cannon,Muskrat Ramble,593,0.587,0.876,2,-4.702,1,0.175,0.526,6.82e-06,0.369,0.849,167.057,spotify:track:5tayxTorhNcu0Ovz70VqOF,148400
Connie Francis,No One,594,0.527,0.323,3,-6.972,1,0.0278,0.702,1.37e-05,0.343,0.425,87.63,spotify:track:10R2MFLIpSAtCjJdXUUsJY,139000
Etta James,At Last,595,0.274,0.348,5,-8.631,1,0.0293,0.547,0.0133,0.334,0.328,87.43,spotify:track:4Hhv2vrOTy89HFRcjU3QOx,179693
Titus Turner,Sound-Off,596,0.583,0.831,1,-7.92,1,0.0359,0.569,0.0,0.0775,0.933,97.883,spotify:track:4xHlxSvdAE6o91oeAvXOfS,126533
Connie Francis,Where The Boys Are,599,0.366,0.408,0,-4.85,1,0.0301,0.81,0.0,0.328,0.378,108.819,spotify:track:70UvKFI48DAQ2suS58bu5l,157587
Van Dykes,Gift Of Love,601,0.505,0.558,0,-6.928,1,0.0303,0.755,0.000139,0.369,0.617,99.09,spotify:track:5FiTi67Q8krrT0gBM7X62V,147200
Etta Jones,When I Fall In Love,602,0.311,0.361,0,-9.295,1,0.0303,0.919,0.145,0.177,0.28,77.496,spotify:track:79Mf2Y6Qm6ajJ1AeHouZxI,177093
Maurice Williams & The Zodiacs,I Remember,603,0.534,0.605,8,-9.899,1,0.0389,0.842,0.000667,0.25,0.663,114.072,spotify:track:5wHxSi0qqm84StmOZuSQ5J,127467
Chubby Checker,Pony Time,604,0.453,0.609,8,-6.662,1,0.0296,0.00868,3.43e-05,0.0797,0.96,77.36,spotify:track:2XPEv2sB6c44DSocT2TwAc,147427
Bobby Rydell,Good Time Baby,605,0.506,0.844,5,-6.58,1,0.0725,0.617,0.0,0.645,0.854,168.78,spotify:track:5Zt2tF219dfVI32VAORqXH,129467
Jackie Wilson,The Tear Of The Year,606,0.452,0.435,8,-6.225,1,0.0294,0.832,1.59e-06,0.0859,0.351,97.114,spotify:track:6aVmTAiMtCXGCdsCvoYsSC,157480
