artist,song,lyricId,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms
Brenda Lee,Break It To Me Gently,1163,0.539,0.26,0,-10.414,0,0.0268,0.588,0.0,0.134,0.492,92.032,spotify:track:5JccvAiwcZ7n3urnXqWPsG,164000
Brook Benton,Shadrack,1164,0.272,0.507,1,-15.798,1,0.229,0.972,0.735,0.52,0.791,169.495,spotify:track:2KYcLNpOQ3KmoRSKmAjhpj,131031
Brenda Lee,So Deep,1165,0.622,0.606,5,-8.32,1,0.046,0.72,0.0,0.403,0.93,138.853,spotify:track:71hluhdmrCs8JUfceKveGx,126120
Jackie Wilson,The Greatest Hurt,1166,0.388,0.359,7,-9.863,1,0.0307,0.889,0.0,0.149,0.482,79.959,spotify:track:2dDlDQVkmeQUuZJ4q0TUYH,196080
Charlie Drake,My Boomerang Won't Come Back,1168,0.48,0.535,11,-11.402,1,0.846,0.742,0.0,0.138,0.697,201.106,spotify:track:115WODgX0QxVa8Zn7MTSk2,220173
The Miracles,What's So Good About Good-by,1170,0.515,0.452,8,-8.73,1,0.0346,0.555,0.0,0.0802,0.79,119.833,spotify:track:3iOyyRe9UMmjjMh6lHquRt,144427
Clarence Henry,A Little Too Much,1171,0.693,0.611,0,-8.333,1,0.0338,0.693,0.0,0.146,0.893,114.697,spotify:track:27Iit0kCpobHouAgwjU9zS,115800
The Everly Brothers,Crying In The Rain,1172,0.61,0.379,2,-9.381,1,0.0278,0.622,0.0,0.144,0.48,97.166,spotify:track:3lWuagNhAzcqOikD5KnBku,120307
Troy Shondell,Island In The Sky,1173,0.246,0.393,5,-9.54,1,0.03,0.945,0.0,0.122,0.229,188.404,spotify:track:6LKqv5HBnAoG9smzx3DJAp,145067
Gene Chandler,Duke Of Earl,1174,0.422,0.28,5,-11.277,1,0.0365,0.824,0.0,0.297,0.496,100.839,spotify:track:6Hy22YDN9HJMRlJP1LwnJy,147841
The Marketts,Surfer's Stomp,1175,0.442,0.452,2,-9.66,0,0.0568,0.534,0.898,0.0638,0.835,147.661,spotify:track:5hY7BaoT23IEirvJwqOCNF,117827
Jimmy Dean,To A Sleeping Beauty,1177,0.445,0.196,2,-17.688,1,0.208,0.862,0.0,0.11,0.387,176.668,spotify:track:6n62djVy02BEe7ZyAbbMbZ,314960
Floyd Cramer,Chattanooga Choo Choo,1178,0.551,0.611,0,-13.021,1,0.0737,0.572,0.67,0.0691,0.87,175.13,spotify:track:4OuL5STprD6xGnjIhMDpdh,123827
Wanda Jackson,A Little Bitty Tear,1180,0.63,0.368,0,-9.208,1,0.0325,0.84,0.0,0.321,0.865,132.93,spotify:track:3fdMewsb6zb2Kdkl9KWZGc,138200
Eddie Holland,Jamie,1181,0.671,0.681,3,-7.726,1,0.0482,0.612,0.0,0.27,0.866,121.749,spotify:track:6VOJTcrzaFo9IDo4acFbjP,145107
The Brothers Four,Blue Water Line,1182,0.529,0.438,9,-13.394,1,0.0691,0.717,4.2e-06,0.301,0.829,82.539,spotify:track:1VFbDxs2miKl69fkSQ982b,170800
Jan & Dean,A Sunday Kind Of Love,1183,0.573,0.614,5,-9.359,1,0.0314,0.724,2.79e-05,0.141,0.961,113.219,spotify:track:431aT3Q4oZ4EbJcVsMWwX2,135627
Gene McDaniels,Chip Chip,1184,0.657,0.592,1,-10.74,1,0.0577,0.661,8.49e-06,0.36,0.961,135.286,spotify:track:1OpLpcfXXLkd5mKdKd08Nt,141387
Conway Twitty,Portrait Of A Fool,1185,0.439,0.179,0,-13.45,1,0.0301,0.951,0.0135,0.115,0.243,92.366,spotify:track:43SnuhthBn61wC8535oWnc,151667
The Kingston Trio,Where Have All The Flowers Gone,1186,0.605,0.125,10,-20.93,1,0.034,0.913,4.37e-06,0.205,0.623,130.907,spotify:track:4C3jDWATqX5n4xaRO8wZOF,184293
Jimmy Dean,The Cajun Queen,1187,0.56,0.522,7,-11.518,1,0.184,0.589,0.0,0.134,0.515,69.276,spotify:track:6G4eZPVqKgMOe5r1ZiwVrb,158707
Bruce Channel,Hey! Baby,1188,0.515,0.623,9,-5.597,1,0.036,0.359,0.0,0.274,0.643,64.253,spotify:track:0obIo2GEab6qqms6t3JaMY,143627
Solomon Burke,Cry To Me,1190,0.733,0.624,4,-9.849,1,0.0374,0.623,0.0,0.407,0.912,114.586,spotify:track:0sDeU2murnLh4yVHQ5IV70,154907
Tommy Hunt,The Door Is Open,1192,0.436,0.286,3,-11.957,1,0.0266,0.732,0.00242,0.131,0.347,95.836,spotify:track:3K5ITgUFrFIWgEDM4kBcOk,160840
Jimmy Reed,"Aw Shucks, Hush Your Mouth",1193,0.795,0.333,0,-11.348,1,0.0326,0.914,0.619,0.12,0.763,113.04,spotify:track:78Cg7PEJ7zEvhZQUdiGktL,141507
Patsy Cline,She's Got You,1194,0.388,0.143,5,-17.545,1,0.0416,0.947,0.000865,0.1,0.578,182.665,spotify:track:4H1POasJbrLNaQirsIH29e,181800
The Marvelettes,Twistin' Postman,1195,0.679,0.862,10,-4.846,1,0.0454,0.266,0.00835,0.114,0.963,153.442,spotify:track:3TIUNsWeie7t4ldd1fzzvs,148133
The Paris Sisters,He Knows I Love Him Too Much,1196,0.248,0.502,7,-7.027,1,0.0315,0.619,7.59e-05,0.219,0.408,174.511,spotify:track:3a0wCcSqwgBflU8cYs2ziR,157267
James Darren,Her Royal Majesty,1197,0.359,0.591,5,-8.668,1,0.0561,0.637,0.0,0.281,0.91,183.318,spotify:track:1cPxnXUCio2zV6yE4pWZ25,132667
Sam Cooke,Twistin' The Night Away,1198,0.458,0.801,9,-7.83,1,0.0565,0.691,0.0,0.328,0.93,160.547,spotify:track:7FS541dJh3iQAEXEZoDhE6,159853
