artist,song,lyricId,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms
Jodeci,Stay,15667,0.657,0.369,7,-13.153,0,0.037,0.0706,0.0,0.494,0.619,129.965,spotify:track:0JukF7Yf5qF10ntu6lpJ5I,312040
Luther Vandross,The Rush,15668,0.628,0.932,1,-8.914,1,0.0508,0.000996,0.309,0.0511,0.969,187.925,spotify:track:4AhLeJ9sJZeBSd5u2Y9Xa1,404760
Martika,Martika's Kitchen,15669,0.737,0.896,5,-5.312,1,0.0459,0.0199,3.93e-05,0.0402,0.661,103.361,spotify:track:3gQKLNBf70Qdj7hU72g7k1,307787
Mint Condition,Breakin' My Heart (Pretty Brown Eyes),15670,0.672,0.52,7,-9.965,0,0.0407,0.0985,1.28e-06,0.0365,0.551,137.213,spotify:track:18sytW2s53Of6NVudQyUlH,356960
Skid Row,Wasted Time,15671,0.36,0.881,0,-6.815,0,0.048,0.0113,0.0,0.0742,0.295,84.861,spotify:track:4BAhIRDG9GNeMvcigDKF7L,348800
The Northern Pikes,She Ain't Pretty,15673,0.623,0.787,4,-8.519,0,0.0356,0.112,0.0,0.139,0.769,133.91,spotify:track:3lQl6N5vnASpox2hdHpH2w,163773
2nd II None,Be True To Yourself,15674,0.97,0.578,6,-14.512,0,0.187,0.00297,0.0,0.368,0.631,113.01,spotify:track:7eH6rFngQor2A08suABvGI,164960
Blur,There's No Other Way,15676,0.575,0.937,2,-5.858,1,0.0496,0.0563,1.06e-05,0.178,0.634,112.045,spotify:track:7qk4uPeLpaKhp8lwas1sBb,204867
Paula Abdul,Vibeology,15677,0.722,0.758,1,-9.33,1,0.0622,0.00485,0.00246,0.0768,0.645,117.975,spotify:track:6IXKljJrwMJlyRhzHRbEDW,316333
Amy Grant,Good For Me,15678,0.489,0.887,5,-3.798,1,0.0625,0.321,2.2e-05,0.269,0.818,89.469,spotify:track:6ibQoySJANDxGJnhPaVyJx,239864
P.M. Dawn,Paper Doll,15679,0.725,0.894,6,-9.122,0,0.0838,0.00476,0.259,0.0489,0.529,105.723,spotify:track:4ydGqBCBGzTKkxFX1jMyDK,293427
Celine Dion And Peabo Bryson,Beauty And The Beast,15682,0.463,0.4,6,-9.999,0,0.0308,0.643,2.46e-05,0.131,0.121,77.314,spotify:track:7B3UAPLYAbwXVgbHSKEaTw,249240
RTZ,Until Your Love Comes Back Around,15684,0.55,0.534,8,-10.6,1,0.0331,0.229,0.0,0.0714,0.311,134.662,spotify:track:5gfy2vyy0SmXEwOgSfMjec,360400
Michael Jackson,Remember The Time,15685,0.831,0.921,5,-2.383,0,0.0582,0.153,0.00224,0.305,0.795,108.002,spotify:track:4jnFqNWeJCeCRHc4HCdxfd,239227
Michael Bolton,Missing You Now,15686,0.62,0.508,7,-11.621,1,0.0272,0.118,0.0,0.187,0.289,95.01,spotify:track:7ho5FKdNqmmbCpXYcyDH8c,273307
Simply Red,Stars,15688,0.716,0.818,7,-7.456,1,0.0256,0.154,0.000806,0.236,0.817,103.668,spotify:track:5QJSD5GQOq72OmwLV5IHUV,248600
Giggles,What Goes Around Comes Around,15689,0.744,0.819,7,-10.303,1,0.0546,0.0259,0.00229,0.178,0.87,120.355,spotify:track:2dOb3DaZRbiGfruiDODvdd,223467
Tony Terry,Everlasting Love,15690,0.535,0.644,7,-11.232,1,0.0345,0.0329,0.0,0.104,0.629,154.062,spotify:track:36VqMzrUe5lAWgfVwaLECE,318933
Atlantic Starr,Masterpiece,15691,0.642,0.448,5,-10.417,0,0.0259,0.492,1.68e-05,0.0646,0.285,137.832,spotify:track:2sm3HfTCt3O6R6qUc5f6xb,295347
Salt-N-Pepa,You Showed Me,15692,0.79,0.584,1,-15.101,0,0.0752,0.0194,0.000122,0.105,0.697,105.579,spotify:track:0S2TYZbaAAafGGyVkp7i0K,247427
Paul Young,What Becomes Of The Brokenhearted,15694,0.659,0.469,6,-11.256,0,0.0305,0.299,0.0,0.036,0.707,95.075,spotify:track:1BNloEvafOkfdV1wqi7JQc,274600
Color Me Badd,Thinkin' Back,15695,0.587,0.326,6,-11.204,0,0.0242,0.21,1e-05,0.133,0.271,90.821,spotify:track:5OI4XbIHmAGDNnmP01sD82,322533
Genesis,I Can't Dance,15696,0.914,0.528,3,-9.114,1,0.0508,0.499,4.38e-06,0.0454,0.898,107.557,spotify:track:0No5Hr1LxZjJHGsQSTy2bm,241360
John Mellencamp,Again Tonight,15697,0.665,0.887,7,-4.45,1,0.0328,0.00158,0.000957,0.101,0.908,119.32,spotify:track:1UyrQJQQ4yynQugmLAbjoT,197693
CeCe Peniston,We Got A Love Thang,15698,0.669,0.644,0,-10.47,1,0.0302,0.000172,0.00585,0.356,0.764,120.012,spotify:track:1Z1BvDuDYOaQaQtoeCDSuA,328800
Chris Cuevas,You Are The One,15699,0.489,0.305,9,-12.264,1,0.0242,0.162,0.0,0.125,0.299,75.578,spotify:track:3Qis1jW7ro8rB95oR6A0TI,257133
Vanessa Williams,Save The Best For Last,15700,0.528,0.234,3,-15.784,1,0.0283,0.641,0.0,0.183,0.191,95.911,spotify:track:7okbmgA8lRBGl5limZ7LFM,218733
The Smithereens,Too Much Passion,15701,0.668,0.621,6,-9.601,1,0.0247,0.218,0.0,0.108,0.924,91.861,spotify:track:1ek0Z7yy6WxDfaVuyvvuPK,275733
Eric Clapton,Tears In Heaven,15702,0.695,0.336,9,-12.999,1,0.0313,0.8,0.00264,0.701,0.422,79.109,spotify:track:612VcBshQcy4mpB2utGc3H,280000
Naughty By Nature,Everything's Gonna Be Alright,15704,0.883,0.647,10,-14.054,0,0.197,0.0633,0.0,0.254,0.739,101.649,spotify:track:1KYzOVIcp7Oe6FTuIvHrpz,291867
Van Halen,Right Now,15706,0.529,0.662,5,-11.745,1,0.0273,0.153,0.00542,0.099,0.302,93.93,spotify:track:6N1sNzq3CArC1pMSaZTxaT,320867
Richard Marx,Hazard,15707,0.676,0.582,7,-10.345,0,0.0258,0.175,0.00396,0.0672,0.648,124.838,spotify:track:1ntKYuqLlmV3sTZoNyeHhM,317307
Marky Mark & The Funky Bunch,I Need Money,15708,0.881,0.719,1,-9.42,1,0.194,0.00892,0.005,0.372,0.882,102.835,spotify:track:0mmx6q9bGJfLHylvOlMtDZ,269000
Ozzy Osbourne,"Mama, I'm Coming Home",15709,0.282,0.656,8,-6.557,1,0.0302,0.0105,0.0,0.0892,0.242,139.352,spotify:track:0S3gpZzlT9Hb7CCSV2owX7,251867
Big Audio,The Globe,15710,0.917,0.603,2,-9.541,1,0.13,0.172,0.0,0.0489,0.696,113.951,spotify:track:26UgQ719aQ39QAHytxPuVJ,364640
Kathy Troccoli,Everything Changes,15712,0.749,0.874,6,-3.981,1,0.0332,0.0853,2.66e-06,0.0414,0.78,117.776,spotify:track:7rJXvz9zXQr9YYdYzeXe7U,262200
Mariah Carey,Make It Happen,15713,0.811,0.531,2,-8.537,0,0.0355,0.00657,0.0285,0.0801,0.752,107.853,spotify:track:5UVcgBRW78CCcKCopEGAST,307000
