artist,song,lyricId,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms
Sue Thompson,Paper Tiger,2924,0.723,0.74,2,-9.127,1,0.028,0.683,0.000338,0.105,0.853,133.958,spotify:track:1cdkzx4QGDL8V3J8I2iu1V,144307
Chubby Checker,"Lovely, Lovely (Loverly, Loverly)",2925,0.659,0.63,4,-6.148,1,0.0318,0.709,0.00012,0.531,0.921,130.062,spotify:track:5cbVOpAECzRwlkFgd1wypR,150973
Little Milton,Blind Man,2926,0.484,0.377,0,-12.775,0,0.0629,0.224,1.91e-05,0.208,0.567,122.632,spotify:track:0hgjUErMhXslu9zg0gyoKc,204200
Garnet Mimms,A Little Bit Of Soap,2928,0.632,0.661,10,-10.575,1,0.0786,0.485,0.0,0.0462,0.899,133.624,spotify:track:1Gw1tk0DDbGkDgmSmyi4BF,143560
The Beau Brummels,"Laugh, Laugh",2929,0.486,0.683,1,-8.768,0,0.0541,0.299,0.0,0.0987,0.745,128.723,spotify:track:66V3speCvzVe6lUnIezZ0J,176733
Billy Edd Wheeler,Ode To The Little Brown Shack Out Back,2930,0.47,0.321,7,-13.241,1,0.0474,0.693,0.0,0.35,0.398,106.634,spotify:track:4hvbI3SydZQ66lNlWs8hz6,170880
Bobby Bland,Black Night,2931,0.446,0.402,5,-8.663,1,0.0248,0.71,4.8e-05,0.127,0.473,86.759,spotify:track:4UUYNABMxFZNJ6MUlWwj9P,166507
Alvin Cash & The Crawlers,Twine Time,2932,0.465,0.722,2,-6.222,0,0.0545,0.0719,0.843,0.15,0.814,124.689,spotify:track:4BOvsc4Orv9LWNfSEFbzXH,139051
Sam Cooke,Shake,2933,0.543,0.846,5,-7.582,1,0.0553,0.782,0.0,0.312,0.782,151.557,spotify:track:5naGmbqRY9AlitnRgbw0uX,173613
The Rolling Stones,Heart Of Stone,2934,0.378,0.582,0,-11.277,1,0.0366,0.198,0.0169,0.0928,0.566,186.476,spotify:track:6HDakUMdK2KcQZZ4TwyAbB,169107
Dobie Gray,"The ""In"" Crowd",2935,0.677,0.795,1,-7.845,1,0.0525,0.151,0.0157,0.138,0.791,117.415,spotify:track:2QzofTlj6CqXjpK0lgP2CW,175840
The Zombies,Tell Her No,2936,0.757,0.435,8,-10.139,0,0.032,0.339,0.396,0.0997,0.942,135.639,spotify:track:5FNRngWeBEpR8BiGLlNm2l,126600
Peter And Gordon,I Go To Pieces,2937,0.579,0.618,4,-8.237,1,0.0275,0.624,1.29e-05,0.412,0.897,112.07,spotify:track:2yi1HjKqErtxTjK2v5TtjW,145267
Bobby Bland,Blind Man,2938,0.324,0.6,5,-8.685,0,0.0633,0.738,0.0,0.32,0.669,80.952,spotify:track:3VVRXz0SxxyCsC59xemWT7,215373
The Kingsmen,The Jolly Green Giant,2939,0.732,0.714,5,-9.159,1,0.0582,0.133,0.0,0.0901,0.741,132.391,spotify:track:7EsyuIBXcGcEWGdkZMAIJi,117627
The Novas,The Crusher,2940,0.467,0.769,2,-12.719,1,0.0734,0.118,1.09e-05,0.212,0.802,129.124,spotify:track:0hRECUb42yXfkSOS9Un1qf,118520
Brenda Lee,The Crying Game,2941,0.44,0.348,5,-9.949,1,0.0245,0.407,0.0,0.107,0.384,91.903,spotify:track:72BDusX5digwIbCTDd8QXH,161400
Barbara Lynn,It's Better To Have It,2942,0.43,0.526,2,-6.195,1,0.0318,0.618,0.0648,0.438,0.837,178.697,spotify:track:2ub5Un3ktZ4L4ii1gx74th,172200
Mitty Collier,"No Faith, No Love",2945,0.51,0.389,1,-5.708,1,0.0283,0.578,0.0,0.155,0.381,113.047,spotify:track:4vSa14GE2qFNtyRp9Twc9k,222560
Ronnie Dove,Hello Pretty Girl,2946,0.604,0.547,7,-9.305,1,0.0318,0.734,0.0,0.0952,0.961,125.148,spotify:track:71UPOlaPow5CbwGvLmPmDQ,153747
Gary Lewis And The Playboys,This Diamond Ring,2947,0.645,0.649,10,-8.345,0,0.031,0.253,0.0,0.107,0.567,133.652,spotify:track:44zDLad2CZrhWg2lg9nfuy,132400
The Temptations,My Girl,2948,0.572,0.418,0,-10.738,1,0.0349,0.635,0.0,0.0961,0.694,104.566,spotify:track:745H5CctFr12Mo7cqa1BMH,165000
The Ad Libs,The Boy From New York City,2950,0.474,0.895,11,-5.105,1,0.0827,0.69,0.0,0.194,0.846,149.195,spotify:track:1D4uCYURNVPmIr6cBJpjrK,181000
The Exciters,I Want You To Be My Boy,2953,0.393,0.785,5,-6.087,1,0.0656,0.0732,0.0,0.0863,0.924,181.279,spotify:track:2kOp0KA5cbubEgubr33xq3,145760
The Manhattans,I Wanna Be (Your Everything),2954,0.696,0.622,0,-10.459,0,0.0471,0.84,2.22e-06,0.241,0.78,117.142,spotify:track:7bhoxrOErOoqKUXJ6CA66h,160588
Trini Lopez,Lemon Tree,2956,0.689,0.62,5,-12.379,1,0.0418,0.383,0.0,0.123,0.956,82.063,spotify:track:4VU6RQBoryrzDh9YSFT7rz,173825
The Newbeats,Break Away (From That Boy),2957,0.6,0.362,10,-14.238,1,0.0331,0.764,0.00201,0.108,0.62,122.754,spotify:track:1woFG35C47HlZ8v4hjgmMx,150907
"Peter, Paul & Mary",For Lovin' Me,2958,0.552,0.254,6,-14.527,1,0.0303,0.859,6.41e-06,0.0976,0.721,99.409,spotify:track:1EJQrVf9I93wlkzJAquRWP,130413
Ed Ames,Try To Remember,2960,0.247,0.358,5,-9.724,1,0.0299,0.893,8.48e-06,0.0947,0.168,83.361,spotify:track:7skXVFIQNnTNwBhhCYMKbn,239640
Bobby Goldsboro,Little Things,2961,0.876,0.527,2,-13.875,1,0.0361,0.223,0.00733,0.121,0.915,129.145,spotify:track:4Su0s11An3mZPnMiPxD0fn,148133
Connie Francis,Whose Heart Are You Breaking Tonight,2962,0.483,0.431,6,-7.671,1,0.0281,0.728,0.0,0.361,0.413,92.944,spotify:track:6wXVUSh5lxvulIR1sSWaEz,143613
George Jones,The Race Is On,2964,0.428,0.701,9,-7.73,1,0.0658,0.247,0.0,0.154,0.918,170.419,spotify:track:2LyRC7gfWFJd6JI5i8fTJe,127400
Billy Strange,Goldfinger,2965,0.339,0.506,5,-12.769,1,0.0348,0.491,0.893,0.0766,0.355,133.459,spotify:track:02oIcYlpfTq4p3ssQnyuqG,125295
Jewel Akens,The Birds And The Bees,2966,0.849,0.521,10,-7.746,0,0.0337,0.585,0.0,0.106,0.905,105.562,spotify:track:1ku1Ld7gd76GPxOphoQiR6,129245
Roger Miller,King Of The Road,2967,0.67,0.272,11,-13.699,1,0.0704,0.717,0.0,0.178,0.613,117.996,spotify:track:3XG7bMVcMWLIn2k9jLAaAt,147307
Sam Cooke,A Change Is Gonna Come,2968,0.212,0.383,10,-10.071,1,0.0347,0.723,0.0,0.299,0.452,173.79,spotify:track:0KOE1hat4SIer491XKk4Pa,191160
The Drifters,At The Club,2969,0.517,0.572,5,-12.384,1,0.0352,0.13,0.0,0.135,0.973,127.351,spotify:track:2O5tP6uuOZBhVwDeO4T6Hk,173253
The Searchers,What Have They Done To The Rain,2970,0.294,0.493,4,-6.695,1,0.0294,0.534,0.0,0.297,0.403,134.891,spotify:track:2zj9gFQKLE9PhSW5vZXfMp,152320
Richard Burton,Married Man,2971,0.252,0.193,6,-19.187,1,0.0428,0.908,0.778,0.104,0.209,134.696,spotify:track:2iw33rWGH2cjSFTkFJRoUf,149280
Lorne Greene,The Man,2972,0.653,0.545,5,-9.189,0,0.115,0.689,3.91e-06,0.629,0.761,124.107,spotify:track:2WEDk1uASGLzY30DxzzRqC,187053
Wayne Newton,Comin' On Too Strong,2973,0.622,0.505,0,-10.685,1,0.0347,0.422,0.000245,0.0862,0.836,133.17,spotify:track:2BOdbqFnRer3wiYNMaV33W,145160
The Ventures,Diamond Head,2976,0.548,0.642,9,-10.241,0,0.0313,0.0353,0.896,0.117,0.961,149.606,spotify:track:1hBjIqiezIKgUXN4QIePb8,126040
Otis Redding,That's How Strong My Love Is,2977,0.473,0.421,3,-10.234,0,0.0558,0.757,0.0,0.145,0.682,161.584,spotify:track:3p6keDkfLYYpuAdvv1Ktsh,144373
The Righteous Brothers,Bring Your Love To Me,2978,0.56,0.577,7,-10.0,1,0.046,0.502,0.0,0.212,0.738,119.321,spotify:track:2Ki680uvSg17E1p7VLZvVL,140267
Jackie Ross,Jerk And Twine,2979,0.674,0.724,10,-6.837,1,0.0605,0.463,0.0,0.159,0.919,107.458,spotify:track:21f8rcouzIT9PR9j78f5MR,167685
Jimmy Cross,I Want My Baby Back,2980,0.544,0.74,0,-9.63,0,0.459,0.844,0.0,0.234,0.255,112.0,spotify:track:5eB92pGxhuDFZGtfD6tWvj,202560
The Velvelettes,He Was Really Sayin' Somethin',2981,0.661,0.761,0,-5.719,1,0.0272,0.14,0.0,0.236,0.858,134.153,spotify:track:7zw0jBh5Khn08DkDP93yyh,150760
