artist,song,lyricId,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms
Eria Fachin,Savin' Myself,14263,0.767,0.779,5,-5.104,1,0.0318,0.0631,3.73e-05,0.195,0.89,135.032,spotify:track:0akxjbTfOeUjdT9FLDZvhY,213410
White Lion,Wait,14264,0.426,0.651,2,-10.139,1,0.0347,0.0618,4.37e-06,0.279,0.414,142.004,spotify:track:63IItP7504rQwYgZqmsznL,240800
David Foster,Winter Games,14265,0.656,0.539,5,-13.752,1,0.0289,0.357,0.896,0.265,0.512,122.591,spotify:track:1FxhasstsR49mNQAfh3qYI,246160
Samantha Fox,Naughty Girls (Need Love Too),14266,0.824,0.82,1,-6.678,1,0.106,0.0419,0.00492,0.14,0.909,112.822,spotify:track:4FGAOmf2vxT7FF8w2vL6R6,310387
Bardeux,Magic Carpet Ride,14267,0.757,0.602,0,-12.985,0,0.0326,0.222,0.000123,0.101,0.963,128.854,spotify:track:4CQXSLW5x5XT7MPBandDaB,203560
Natalie Cole,Pink Cadillac,14269,0.901,0.576,5,-10.314,0,0.0566,0.41,9.72e-05,0.0447,0.959,124.995,spotify:track:1YpNDG1DnNadlZzR8kAXqF,268667
Blue Mercedes,I Want To Be Your Property,14270,0.645,0.887,5,-9.29,1,0.0421,0.0275,0.275,0.147,0.934,120.086,spotify:track:0Y989HrdtsuDMXbzbPGAnS,195667
The Cure,Hot Hot Hot!!!,14271,0.748,0.905,9,-5.293,0,0.033,0.266,0.000128,0.0426,0.857,112.136,spotify:track:7x8jinx6zTL74mN5cf8kq9,214240
Orchestral Manoeuvres In The Dark,Dreaming,14273,0.586,0.867,0,-5.677,1,0.03,0.101,0.00173,0.0789,0.516,124.563,spotify:track:5H9BNGLJV3afhSujEYL5mi,239693
Dan Reed Network,Ritual,14274,0.703,0.868,2,-9.59,1,0.0389,0.149,0.00659,0.108,0.806,124.677,spotify:track:7v3CQmWkVxDuGhmuewoWy0,263973
Roxanne,Play That Funky Music,14276,0.69,0.787,9,-10.431,1,0.0554,0.0433,0.000126,0.361,0.716,110.901,spotify:track:7iYRJw4gh7e8YjTHb2DZOb,207453
Teena Marie,Ooo La La La,14277,0.534,0.58,5,-10.488,1,0.0368,0.329,0.0,0.128,0.637,173.417,spotify:track:3lTEXatUG1GWFiDhWsrYAi,317133
Suave,My Girl,14278,0.709,0.701,10,-12.169,0,0.0428,0.0562,0.00109,0.0934,0.752,102.465,spotify:track:2gAVqh3IRxWI8tBYT52SSP,339533
Johnny Hates Jazz,Shattered Dreams,14280,0.655,0.72,10,-9.423,1,0.0312,0.0318,4.71e-05,0.25,0.745,121.311,spotify:track:5KXKhCfPNS4342ly8tTf6w,207347
Foreigner,I Don't Want To Live Without You,14281,0.62,0.537,11,-7.885,1,0.0256,0.436,4.29e-05,0.0941,0.181,99.941,spotify:track:5YVnJw3usdaePbPgqCpPn4,237880
Jermaine Stewart,Say It Again,14282,0.723,0.806,3,-8.825,1,0.0344,0.691,0.000385,0.15,0.932,96.354,spotify:track:1IbLF73tR6MhfxjVGPDq82,249715
Bananarama,Love In The First Degree,14283,0.787,0.92,0,-5.328,1,0.0914,0.246,9.82e-06,0.178,0.661,117.565,spotify:track:2qjWA8QruRCkoFZUQJR4SQ,211410
Paul Carrack,One Good Reason,14284,0.583,0.713,11,-11.227,0,0.0281,0.056,3.04e-05,0.0502,0.697,113.189,spotify:track:42j9QOlX7EQlWkIpaV4AzH,199600
Big Pig,Breakaway,14285,0.782,0.673,1,-10.088,1,0.0278,0.222,2.27e-05,0.272,0.5,119.949,spotify:track:59FczTRLjq72jwiYbrLxw6,218333
Pet Shop Boys,Always On My Mind,14286,0.533,0.889,7,-4.566,1,0.0362,0.00366,0.0593,0.338,0.579,124.768,spotify:track:2SWn864dJI5RNyrp3F4Kp1,237653
The Cover Girls,Promise Me,14287,0.601,0.58,8,-11.052,1,0.0296,0.0166,4.12e-06,0.0312,0.429,139.923,spotify:track:0QciY6CzknfKHZD9h0Oahg,418907
The Alarm,Presence Of Love,14288,0.617,0.788,5,-9.397,0,0.0304,0.0744,0.0,0.0477,0.584,121.017,spotify:track:5v2VrRd0Da8Vkl4iiB2KUg,252693
Robert Palmer,Sweet Lies,14289,0.751,0.68,0,-10.916,0,0.0269,0.403,0.00637,0.217,0.741,116.146,spotify:track:2iOZznkx9Xav30SNt435we,188600
Pretty Poison,Nightime,14290,0.722,0.573,10,-12.978,0,0.0644,0.00151,0.0149,0.205,0.651,115.758,spotify:track:4lBfaI3jJYCQpXEE7R1rRk,258027
Brenda K. Starr,I Still Believe,14291,0.546,0.563,7,-8.778,1,0.0282,0.28,0.0,0.102,0.374,58.993,spotify:track:7D8LfO2ijOq9DnaVntnc3Q,229240
Midnight Oil,Beds Are Burning,14292,0.753,0.427,0,-11.112,1,0.0387,0.00787,0.00065,0.058,0.295,119.18,spotify:track:1CtAzw53AIXKjAemxy4b1j,255680
James Taylor,Never Die Young,14293,0.783,0.498,4,-10.446,1,0.0305,0.61,0.00178,0.196,0.609,123.89,spotify:track:0ALbTno07vq90jEOFcHCbd,264000
Lita Ford,Kiss Me Deadly,14294,0.468,0.743,0,-10.846,1,0.0326,0.00819,7.88e-05,0.369,0.648,156.103,spotify:track:0kFM6t9htbB53Dg8frGDGh,241800
Kingdom Come,Get It On,14296,0.418,0.701,7,-13.222,1,0.0431,0.00809,0.000157,0.347,0.499,79.022,spotify:track:2RhBpEgfPbuxciijmxYNTp,261596
Fleetwood Mac,Family Man,14298,0.778,0.669,7,-9.735,1,0.0367,0.0354,0.0132,0.0973,0.834,123.543,spotify:track:56yLJIyy1EfAyujm5HSxJR,247133
Cher,We All Sleep Alone,14300,0.465,0.507,9,-11.979,1,0.032,0.233,0.0,0.228,0.334,113.91,spotify:track:3ZW8YDbgZBkqu8Wt0jzf4H,232093
Al B. Sure!,Nite And Day,14301,0.655,0.477,1,-9.616,0,0.0421,0.029,0.000221,0.0518,0.642,92.097,spotify:track:3r0Rhl5Zdo9YjACZNsaBvN,238013
Sweet Sensation,Take It While It's Hot,14302,0.662,0.871,11,-12.68,0,0.0429,0.000205,0.882,0.094,0.71,117.492,spotify:track:4DAr4BlLbgpfUJ7iAwOKK0,299907
The Church,Under The Milky Way,14303,0.578,0.583,9,-13.416,0,0.0269,0.0548,0.199,0.125,0.519,135.986,spotify:track:1RCtHLyq1xIbgGMrYRrKJ2,297600
Cheap Trick,The Flame,14304,0.629,0.581,4,-11.856,1,0.027,0.513,2.06e-06,0.0755,0.359,97.074,spotify:track:528CAH5pTLq86oZ52fHifA,338800
Noel,Like A Child,14305,0.746,0.637,9,-11.489,0,0.0671,0.0683,7.4e-05,0.077,0.804,119.579,spotify:track:1L1qK9Wq5jkYSmYSayuKRv,320640
George Michael,One More Try,14306,0.551,0.291,5,-12.544,1,0.0283,0.434,3.78e-05,0.11,0.0823,119.005,spotify:track:5932kbyNt445gDTT2chRUS,350667
Daryl Hall John Oates,Everything Your Heart Desires,14307,0.706,0.861,10,-5.774,1,0.0411,0.157,1.29e-06,0.256,0.887,99.992,spotify:track:4AiVt49hSjkkArFOIlAZhL,300467
Rick Astley,Together Forever,14308,0.702,0.933,2,-11.876,1,0.0492,0.0519,0.000128,0.155,0.896,115.114,spotify:track:5eFiEFtrq5dLgVHSZANUNl,205533
Bardeux,When We Kiss,14309,0.703,0.215,9,-18.787,0,0.0554,0.315,0.44,0.344,0.546,96.951,spotify:track:3bha0QWUY1V3nXG5mzcnI3,292840
Belinda Carlisle,Circle In The Sand,14310,0.611,0.839,2,-5.241,0,0.0439,0.0471,0.0,0.214,0.708,125.923,spotify:track:3eZTZlnRc8pMe5K1ClzXU2,223560
The Jets,Make It Real,14311,0.724,0.275,9,-11.332,1,0.0354,0.205,0.0001,0.0935,0.653,79.944,spotify:track:3fGR17imrNcMkwm5WZSBbI,257067
Robert Plant,Tall Cool One,14312,0.614,0.93,11,-4.977,0,0.0648,0.00515,0.00297,0.264,0.508,159.262,spotify:track:6vejDalRlBqPrr7s3iwi9U,278520
Nu Shooz,Should I Say Yes?,14313,0.725,0.723,9,-9.996,0,0.0382,0.166,0.0654,0.28,0.851,96.653,spotify:track:0xsvvo4F8Qs67gwKdPQevF,291067
Underworld,Underneath The Radar,14314,0.628,0.66,2,-12.262,1,0.0437,0.00994,0.51,0.398,0.437,144.635,spotify:track:1UPJoPSCpOzYcRBq5nc586,367453
Sting,Englishman In New York,14315,0.674,0.347,9,-17.707,1,0.0364,0.396,1.05e-05,0.0916,0.647,102.013,spotify:track:4KFM3A5QF2IMcc6nHsu3Wp,267267
Breathe,Hands To Heaven,14316,0.543,0.384,8,-15.018,1,0.0307,0.242,1.16e-06,0.266,0.407,128.768,spotify:track:0LBtQiEVfP4ysLQ43Do8uN,259507
David Lee Roth,Stand Up,14317,0.692,0.773,9,-6.689,0,0.0362,0.00212,0.0558,0.097,0.856,133.613,spotify:track:5HlaPoizGrZAclPPH8ZXS4,282867
Debbie Gibson,Foolish Beat,14318,0.542,0.44,10,-11.161,0,0.0257,0.267,2.48e-06,0.147,0.341,78.325,spotify:track:0KhiesN7gLBPEQhKsBmrI1,262413
J.J. Fad,Supersonic,14319,0.825,0.391,7,-15.962,1,0.202,0.000374,0.00188,0.0608,0.396,132.104,spotify:track:3G3lahQSMk4BHnap1i853u,232307
Poison,Nothin' But A Good Time,14320,0.576,0.974,1,-2.785,1,0.0828,0.0202,0.0,0.348,0.531,129.088,spotify:track:2V8KvnD5LVeeDChMWEkSzC,224867
Stevie B,Dreamin' Of Love,14321,0.699,0.661,7,-14.05,1,0.0623,0.0187,0.000576,0.19,0.666,119.997,spotify:track:40bUx81llF44hfd73XuXe8,246933
Def Leppard,Pour Some Sugar On Me,14322,0.267,0.953,1,-4.899,0,0.096,0.00211,0.0,0.283,0.568,84.989,spotify:track:0PdM2a6oIjqepoEfcJo0RO,267307
Jesse Johnson,Love Struck,14324,0.728,0.755,10,-8.52,0,0.0551,0.079,0.0328,0.0324,0.636,114.417,spotify:track:04e2Pf6WzAyOH2HizMggm2,318733
Prince,Alphabet St.,14326,0.823,0.981,0,-4.483,1,0.074,0.397,0.443,0.0588,0.539,104.306,spotify:track:781jv9lCKdgP3qjxocB7r8,338985
Boz Scaggs,Heart Of Mine,14327,0.634,0.451,2,-13.775,1,0.0271,0.232,0.0,0.0576,0.238,126.95,spotify:track:3GGLM9N7B18Hww26bScGDq,251520
Honeymoon Suite,Love Changes Everything,14329,0.644,0.76,2,-6.876,0,0.0313,0.0155,1.03e-05,0.0874,0.71,131.594,spotify:track:4DAHDSsSl1mgI99dsYRfT5,262580
Jody Watley,Most Of All,14330,0.729,0.708,5,-13.521,1,0.0402,0.146,0.0146,0.0508,0.889,112.729,spotify:track:26jC8SFZobz3bsUc32bxV8,268640
Kool Moe Dee,"Wild, Wild West",14331,0.669,0.768,1,-9.089,1,0.0562,0.00215,8.93e-06,0.177,0.943,185.884,spotify:track:0fmjCC6ItD4vixqwLTNGfg,280840
The Adventures,Broken Land,14332,0.479,0.588,2,-13.149,1,0.0268,0.0191,0.00179,0.141,0.386,98.043,spotify:track:19iFBK8ehrmY1vhEymBlyf,304160
Michael Jackson,Dirty Diana,14333,0.735,0.801,3,-4.525,1,0.0437,0.178,0.000408,0.324,0.331,131.425,spotify:track:4FC7GMnGwYeAjuvC83Srbs,280947
Rod Stewart,Lost In You,14334,0.597,0.528,7,-16.176,0,0.0408,0.0128,0.00135,0.0788,0.442,118.555,spotify:track:0RBqiot4WkkT43A3ATFniq,302000
Pebbles,Mercedes Boy,14335,0.795,0.333,8,-14.609,1,0.0769,0.052,0.0295,0.319,0.967,114.764,spotify:track:1ci5FGk5faD2gWyYl995yw,295893
Kylie Minogue,I Should Be So Lucky,14336,0.734,0.978,7,-4.568,1,0.034,0.0412,0.422,0.358,0.845,116.082,spotify:track:1MK5FOmm5ppLIS2Ga3jHlT,204440
Jane Wiedlin,Rush Hour,14338,0.536,0.801,4,-11.521,1,0.0282,0.106,0.0906,0.29,0.862,143.048,spotify:track:3zwxnzanbTdJhsrR8JvT3j,244240
"10,000 Maniacs",Like The Weather,14339,0.77,0.459,1,-17.453,1,0.0416,0.112,0.00343,0.145,0.963,133.351,spotify:track:19X5dUlxVWC5jDg3eOysMz,236653
Elisa Fiorillo,Forgive Me For Dreaming,14340,0.574,0.387,3,-14.264,1,0.0312,0.314,0.0,0.0551,0.255,130.09,spotify:track:7cje1GTEFByjRcpdeyN3Xq,278173
INXS,New Sensation,14341,0.68,0.967,4,-2.771,1,0.0664,0.0661,1.75e-06,0.0808,0.895,115.748,spotify:track:2bxY1baYlyXNzmjOkFvqId,219813
Nia Peeples,Trouble,14342,0.802,0.567,7,-11.493,1,0.0677,0.0462,0.223,0.0605,0.835,115.926,spotify:track:3ef3MGIHAIwXAuAluLjOTJ,388333
Ziggy Marley And The Melody Makers,Tomorrow People,14343,0.714,0.561,10,-12.986,1,0.0421,0.221,0.0,0.116,0.647,96.12,spotify:track:07QZEz7d4OS6vmS1iiwJCc,218440
Climie Fisher,Love Changes (Everything),14344,0.624,0.868,5,-5.867,1,0.0269,0.305,1.38e-05,0.186,0.806,111.143,spotify:track:1y748kOQshZECWk5MddfOv,268187
John Mellencamp,Rooty Toot Toot,14345,0.73,0.881,2,-2.736,1,0.0539,0.206,0.00239,0.314,0.942,126.002,spotify:track:3GwtJVyiwj5SSOvLcxWcu6,209373
Sade,Paradise,14346,0.738,0.792,1,-7.873,1,0.0378,0.309,0.39,0.0679,0.968,99.817,spotify:track:4tReFKumS5bcFahdXDiM1b,217467
Johnny Kemp,Just Got Paid,14347,0.794,0.783,7,-6.4,1,0.0804,0.0157,2.75e-05,0.109,0.784,117.112,spotify:track:1OK4hVcucqYKMU9Ipb3dtx,212467
Keith Sweat,Something Just Ain't Right,14348,0.745,0.515,11,-11.265,0,0.0356,0.00344,0.00134,0.283,0.941,106.371,spotify:track:4TxvzjFdknSCL9udR39Q3X,315200
Van Halen,Black And Blue,14349,0.236,0.609,9,-13.744,1,0.0515,0.266,0.263,0.0749,0.647,200.583,spotify:track:3sqhPpGhcz4PPQCG14Swjg,325640
Richard Marx,Hold On To The Nights,14350,0.353,0.207,0,-14.718,0,0.0306,0.656,0.0,0.0874,0.184,144.539,spotify:track:3F2YXxSOC9dPmxXdrh6mYl,316040
Eric Carmen,Make Me Lose Control,14352,0.724,0.619,4,-9.074,1,0.0242,0.0728,0.0,0.205,0.746,109.029,spotify:track:31HhcRSNcS8Rgv9ldIfh66,285947
"""Weird Al"" Yankovic",Fat,14354,0.87,0.551,6,-10.563,0,0.06,0.166,3.66e-05,0.0642,0.409,116.916,spotify:track:4is3oF4FlWmedh3TK6Ke7z,216067
The Smithereens,Only A Memory,14355,0.445,0.801,8,-13.414,0,0.0446,0.225,0.088,0.0778,0.619,132.557,spotify:track:4QlKsURJWveSH9C8pLQKWq,223293
Billy Ocean,The Colour Of Love,14357,0.549,0.616,10,-7.988,1,0.0282,0.468,0.0,0.115,0.446,82.936,spotify:track:4YJVln2oOti7ikcid96xYZ,262267
Henry Lee Summer,Darlin' Danielle Don't,14358,0.342,0.487,9,-11.273,1,0.0275,0.0816,0.0,0.0786,0.368,108.603,spotify:track:3tdFvLpFGSSjupu6VMvrNl,242827
Wet Wet Wet,Wishing I Was Lucky,14359,0.511,0.793,5,-10.424,0,0.0703,0.0757,0.0,0.0833,0.541,109.749,spotify:track:4UZf06LlVAPNOi53P56ESp,238680
Eurythmics,You Have Placed A Chill In My Heart,14360,0.591,0.982,9,-4.817,1,0.0508,0.124,0.0223,0.0519,0.779,103.388,spotify:track:0DHLZaTioQnCk8mu6th15o,234560
Michael Bolton,Wait On Love,14361,0.625,0.684,8,-11.439,1,0.043,0.0338,0.0011,0.113,0.606,110.516,spotify:track:0MSsPwiZj71s8grwMb6WOK,266827
Tony Toni Tone,Little Walter,14362,0.717,0.581,4,-13.927,0,0.0458,0.0526,0.000665,0.0723,0.902,107.184,spotify:track:2VAK1wpNtziRwQrJxg0eQe,293733
Chicago,I Don't Wanna Live Without Your Love,14363,0.43,0.635,0,-6.717,1,0.0374,0.0658,0.00185,0.0981,0.163,145.474,spotify:track:1bQ6SZAR7xI0z6sIxK95KJ,234467
Aerosmith,Rag Doll,14365,0.579,0.954,4,-3.947,1,0.0558,0.583,0.0,0.139,0.583,93.448,spotify:track:2KCJYwlBWxdlwyIYckIf6V,265693
Scorpions,Rhythm Of Love,14366,0.348,0.789,7,-13.916,0,0.0329,0.256,0.0419,0.368,0.369,89.268,spotify:track:23rZ0vPDgEUhBfUvhdcCcW,228373
Tracy Chapman,Fast Car,14367,0.711,0.292,4,-15.523,0,0.037,0.313,0.0,0.131,0.194,103.951,spotify:track:2M9ro2krNb7nr7HSprkEgo,296800
The Moody Blues,I Know You're Out There Somewhere,14368,0.61,0.505,7,-17.173,1,0.0325,0.114,0.00117,0.191,0.675,136.721,spotify:track:4JGkSbpXu1ufwkZhC4PFZJ,397067
Steve Winwood,Roll With It,14369,0.759,0.645,0,-13.352,1,0.0276,0.07,0.0403,0.0986,0.954,117.254,spotify:track:2QlPByrmEO9XciNBXCrawR,320733
Corey Hart,In Your Soul,14370,0.663,0.619,9,-10.537,1,0.0287,0.439,1.64e-05,0.0548,0.821,126.965,spotify:track:2iWf5FmwJ8KPlpe5ZXZfW9,236573
Ice-T,Colors,14372,0.847,0.92,10,-7.261,0,0.287,0.0902,1.33e-05,0.126,0.519,93.532,spotify:track:7CMww2nlc2THVjJeLOYBrk,266027
Tiffany,Feelings Of Forever,14373,0.502,0.308,10,-14.073,0,0.0286,0.549,0.0,0.289,0.183,140.507,spotify:track:019LymYgh7wHQaInMdZd0Z,232573
Elton John,I Don't Wanna Go On With You Like That,14375,0.643,0.89,9,-8.359,0,0.0325,0.042,0.00102,0.03,0.965,134.9,spotify:track:2Gd10PZnMktt3Cgo9s6yi0,275373
Fat Boys,The Twist,14376,0.676,0.811,4,-9.647,1,0.0824,0.026,1.28e-05,0.28,0.942,156.636,spotify:track:5Klgx19dxRpzMlNusBv2r0,248240
Will To Power,Say It's Gonna Rain,14377,0.739,0.814,3,-10.442,0,0.0435,0.00358,0.264,0.0476,0.868,121.51,spotify:track:08PPWoWOXNWxWoMGSADdSq,232893
Paul Carrack,When You Walk In The Room,14378,0.614,0.599,6,-12.27,0,0.0288,0.13,0.0,0.2,0.594,113.108,spotify:track:4SByRm49LWQlobusVS7dcZ,211333
Paula Abdul,Knocked Out,14379,0.731,0.779,1,-9.126,0,0.0454,0.00468,0.00134,0.0525,0.954,116.233,spotify:track:7xHYQboEmdZXWuXpJf9h30,231921
Teddy Pendergrass,Joy,14381,0.769,0.806,4,-7.789,0,0.0631,0.214,0.000915,0.0742,0.866,103.317,spotify:track:0iDlJQYNpkmVCLYv5L9ClR,270653
