artist,song,lyricId,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms
Matt McAndrew,Wasted Love,23485,0.615,0.235,0,-11.21,1,0.031,0.866,0.0,0.164,0.303,97.824,spotify:track:0tnGS4zZ9dvcHPLHidb9xr,213609
Craig Wayne Boyd,My Baby's Got A Smile On Her Face,23486,0.421,0.808,5,-3.586,1,0.0385,0.0492,4.17e-05,0.254,0.714,165.945,spotify:track:6CkqeHWNY9gEjqQqcEnFF0,197213
Chris Jamison,Velvet,23488,0.831,0.488,1,-7.564,1,0.0894,0.086,0.0,0.192,0.663,99.053,spotify:track:5Zb55VDys0H4jS8Me9I5aG,235756
Jessie J,Masterpiece,23490,0.661,0.733,0,-2.7,0,0.0434,0.0153,0.0,0.0982,0.612,143.932,spotify:track:4PYiIgzcp4o5pEYji1xY9q,220653
Damien,Soldier,23491,0.729,0.23,0,-9.882,1,0.0311,0.808,0.0,0.113,0.261,116.399,spotify:track:3WQOUr3vHqCHVheQir1xWj,223640
J. Cole,Apparently,23493,0.8,0.543,5,-9.236,1,0.0911,0.564,0.0,0.116,0.534,133.98,spotify:track:1HNs07uZxZniPNmniw2GTa,293040
Chris Young,Lonely Eyes,23494,0.657,0.674,1,-5.273,1,0.0319,0.0326,1.88e-05,0.0947,0.336,106.005,spotify:track:2j79NtwxoWDmkiH4MGwdLq,217413
The Weeknd,Earned It (Fifty Shades Of Grey),23495,0.659,0.291,2,-8.275,0,0.0348,0.405,0.0,0.0771,0.406,119.829,spotify:track:4frLb7nWtsz2ymBE6k2GRP,277680
Meghan Trainor,Title,23499,0.779,0.754,5,-4.358,1,0.0966,0.343,2.6e-06,0.0965,0.883,89.998,spotify:track:0k5hoseEJnCAbpRh38dNoI,174733
Sam Hunt,Take Your Time,23502,0.558,0.719,11,-5.603,1,0.0419,0.101,0.0,0.212,0.483,158.031,spotify:track:6DEaND0SHv3sC11xobZLiy,243707
Jake Owen,What We Ain't Got,23503,0.537,0.257,9,-10.447,1,0.0344,0.952,3.89e-05,0.0899,0.169,127.981,spotify:track:3obQ7Qx6YZt8r1KvTv7uk3,218787
Tyler Farr,A Guy Walks Into A Bar,23504,0.428,0.78,0,-3.472,1,0.0373,0.083,0.0,0.115,0.431,147.986,spotify:track:16PNN9wK1LbedzcTp7y8y0,196000
Chase Bryant,Take It On Back,23505,0.558,0.814,2,-5.378,1,0.0645,0.0129,0.0,0.0666,0.672,157.959,spotify:track:19OKWQPIupVomZOgBHvhV3,246613
Cole Swindell,Ain't Worth The Whiskey,23506,0.427,0.745,2,-3.866,1,0.0317,0.0329,0.0,0.139,0.507,153.606,spotify:track:4B1FxT0hP5dMWL64ubGR6P,190587
Sia,Elastic Heart,23508,0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,spotify:track:5S9lfZu1YF8xKkgSsqL2Bd,257200
Ellie Goulding,Love Me Like You Do,23510,0.262,0.606,8,-6.646,1,0.0484,0.247,0.0,0.125,0.275,189.857,spotify:track:3zHq9ouUJQFQRf3cm1rRLu,252534
Fall Out Boy,Irresistible,23511,0.484,0.938,2,-3.123,1,0.112,0.0706,0.0,0.236,0.444,165.049,spotify:track:3znPiywA0q1VK2jgAZFDoI,206507
Sophia Grace,Best Friends,23512,0.52,0.508,6,-8.391,0,0.257,0.00623,0.051,0.118,0.671,87.795,spotify:track:4NlGlCrbZQiqE2ETOfVZYv,232928
I Prevail,Blank Space,23513,0.437,0.863,11,-5.28,0,0.0941,0.00302,0.0,0.144,0.233,194.073,spotify:track:2ZiJidFdQ30nVJEP4u44l3,240928
Maroon 5,Sugar,23517,0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076,spotify:track:2iuZJX9X9P0GKaE93xcPjk,235493
Kelly Clarkson,Heartbeat Song,23518,0.49,0.798,6,-3.66,1,0.0489,0.0137,0.0,0.0627,0.479,149.109,spotify:track:7FC9Lng8iXU081lbigu8m8,198733
Zac Brown Band,Homegrown,23519,0.712,0.807,6,-3.976,1,0.0297,0.0244,0.000122,0.0905,0.936,105.024,spotify:track:6F3tPQUV03HfJlb73QMfjb,205000
Fall Out Boy,Uma Thurman,23520,0.623,0.962,4,-2.616,0,0.0895,0.103,0.000174,0.264,0.676,149.963,spotify:track:5PUawWFG1oIS2NwEcyHaCr,211573
Dierks Bentley,Say You Do,23522,0.481,0.733,3,-8.171,1,0.0368,0.142,0.000547,0.106,0.453,147.859,spotify:track:2sE61ZmvYH8wiOx5jygkHH,219360
Fetty Wap,Trap Queen,23527,0.746,0.873,7,-3.803,1,0.128,0.0244,0.0,0.354,0.817,148.075,spotify:track:2d8JP84HNLKhmd6IYOoupQ,222093
Fall Out Boy,Immortals,23529,0.616,0.868,2,-3.606,1,0.0699,0.00131,1.54e-06,0.671,0.475,108.016,spotify:track:3Te8uLyit6X3ncNW8Fp3K2,189387
Trey Songz,Slow Motion,23530,0.733,0.408,7,-7.834,0,0.0388,0.679,3.92e-05,0.11,0.291,94.947,spotify:track:4NYwy0R3NdvORX2B6OZXBT,197854
Imagine Dragons,Shots,23531,0.73,0.782,11,-7.109,0,0.0336,0.411,0.11,0.108,0.606,120.018,spotify:track:4XLm8FNvaTlmTAZmSrrV82,191267
George Ezra,Budapest,23532,0.717,0.455,5,-8.303,1,0.0276,0.0846,0.0,0.11,0.389,127.812,spotify:track:2ixsaeFioXJmMgkkbd4uj1,200733
Nick Jonas,Chains,23533,0.589,0.611,0,-5.881,0,0.0459,0.0151,0.0,0.0757,0.121,76.006,spotify:track:5Eg4TsPcqNbIjd8ADMZosg,203107
Tove Lo,Talking Body,23534,0.736,0.761,4,-5.449,0,0.0338,0.0966,0.0,0.0823,0.114,119.999,spotify:track:2tpfxAXiI52znho4WE3XFA,238427
Ciara,I Bet,23535,0.743,0.618,8,-7.227,1,0.0732,0.076,0.0,0.0731,0.285,129.034,spotify:track:20lNo44eUUCnyNNInzwkv9,287933
Sam Smith,Lay Me Down,23537,0.468,0.19,4,-11.138,1,0.0373,0.919,0.0,0.107,0.326,125.319,spotify:track:64GRDrL1efgXclrhVCeuA0,219536
Shawn Mendes,A Little Too Much,23538,0.451,0.507,11,-6.24,1,0.0316,0.473,0.0,0.108,0.564,165.76,spotify:track:61IoarYBWBls42LFFfqajf,187027
Little Big Town,Girl Crush,23541,0.5,0.225,0,-10.22,1,0.0302,0.842,0.0,0.112,0.355,173.788,spotify:track:11qh54D0PKkBwelpDxxiEU,193320
Drake,Energy,23542,0.747,0.571,11,-7.916,1,0.478,0.38,0.0,0.534,0.553,172.104,spotify:track:79XrkTOfV1AqySNjVlygpW,181933
Miranda Lambert,Little Red Wagon,23543,0.584,0.813,6,-7.221,1,0.0582,0.0297,0.000197,0.272,0.774,95.081,spotify:track:4sl4UWqzHSG7riBKdralwy,204387
Ariana Grande,One Last Time,23544,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026,spotify:track:7xoUc6faLbCqZO6fQEYprd,197267
Drake,Legend,23546,0.714,0.563,1,-7.574,1,0.0723,0.0266,0.0,0.0776,0.31,100.091,spotify:track:1ID1QFSNNxi0hiZCNcwjUC,241853
Drake,10 Bands,23547,0.825,0.756,11,-3.687,0,0.383,0.265,2.15e-06,0.0762,0.888,172.938,spotify:track:12d5QFwzh60IIHlsSnAvps,177733
The Weeknd,Where You Belong,23549,0.548,0.433,9,-7.944,0,0.0333,0.19,0.0,0.163,0.1,120.009,spotify:track:5AYD5mHQHXkUuZRDFNyEyi,297773
Andy Grammer,"Honey, I'm Good.",23550,0.752,0.775,9,-7.289,1,0.0546,0.0324,0.0,0.351,0.595,122.014,spotify:track:4MflGTO2ZTcSQ12bWcyRgI,199263
Annie Lennox,I Put A Spell On You,23551,0.563,0.383,2,-7.544,0,0.0322,0.283,2.59e-06,0.127,0.357,173.984,spotify:track:6HChE1b3T5ke2XA50t9kGd,210520
Florence + The Machine,What Kind Of Man,23553,0.313,0.635,11,-4.676,0,0.0431,0.0229,0.0,0.129,0.224,114.776,spotify:track:1w9ta1CvXlJPRXh6Py2Mto,216176
Taylor Swift,Wonderland,23554,0.422,0.692,3,-5.447,1,0.0549,0.0493,2.57e-05,0.177,0.197,184.014,spotify:track:6iWMI5oOhWrDbLbjmwTWFq,245560
Drake,Know Yourself,23555,0.72,0.412,11,-8.687,0,0.223,0.196,0.0,0.342,0.179,114.408,spotify:track:5InOp6q2vvx0fShv3bzFLZ,275840
Drake,No Tellin',23556,0.823,0.467,0,-10.394,0,0.301,0.543,1.06e-06,0.135,0.618,95.026,spotify:track:2durxb17bXcmQJHSt8JAdO,310933
Drake,6 God,23557,0.868,0.623,2,-8.595,1,0.101,0.0249,0.0,0.125,0.498,105.446,spotify:track:3a8tAZFJxlmBwOtrf5L1oC,180667
Drake,Now & Forever,23558,0.555,0.481,6,-7.419,1,0.0322,0.124,0.0,0.101,0.098,107.793,spotify:track:4zLOwx1yRJXWkHKt1XzF1p,281320
Drake,6 Man,23559,0.568,0.535,4,-9.306,1,0.513,0.217,0.0,0.114,0.326,83.589,spotify:track:4kdfjhj9xNkYU0R8xlDy8k,167653
Kid Rock,First Kiss,23562,0.615,0.889,4,-2.539,1,0.0371,0.00388,0.0,0.0947,0.659,131.96,spotify:track:0bj0hCTYXv02xeSHyRXuYT,280347
Taylor Swift,You Are In Love,23565,0.474,0.48,2,-8.894,1,0.0622,0.707,0.000108,0.0903,0.319,170.109,spotify:track:4A2LfnduSTsE8u0ecYROxE,267107
Tori Kelly,Nobody Love,23566,0.753,0.709,1,-5.132,0,0.0347,0.00634,0.000896,0.0967,0.572,99.966,spotify:track:7fpU0bRJt0SDC8jIgVpbT6,203453
A Thousand Horses,Smoke,23567,0.433,0.776,7,-5.53,1,0.029,0.0349,0.00023,0.387,0.424,149.641,spotify:track:0ZUnRmGiWEypcw14WjW109,219080
Silento,Watch Me,23570,0.821,0.759,8,-8.541,1,0.121,0.247,0.0,0.321,0.962,140.01,spotify:track:5RIVoVdkDLEygELLCniZFr,185143
Big Sean,Paradise,23571,0.801,0.64,8,-5.508,0,0.278,0.0422,0.0,0.111,0.218,127.986,spotify:track:1o8jNa1Rsgh0iI9KQKRDHN,215440
Carly Rae Jepsen,I Really Like You,23574,0.62,0.805,5,-5.538,1,0.0417,0.00564,9.15e-05,0.285,0.586,122.062,spotify:track:2hHLbkatPwOOmrNxTiD41L,204764
Taylor Swift,New Romantics,23575,0.633,0.889,5,-5.87,1,0.0715,0.00463,0.000458,0.0658,0.584,121.956,spotify:track:6rZVy6FIG7lSJQMFXHo12z,230467
Eric Paslay,She Don't Love You,23578,0.36,0.333,7,-8.491,1,0.0285,0.335,1.09e-06,0.114,0.17,74.53,spotify:track:1B17jo7XD3lJ9AtrdE9kUd,262053
Meek Mill,Monster,23579,0.67,0.75,11,-4.954,1,0.205,0.0103,0.0,0.338,0.529,94.405,spotify:track:37EDnGj3yFe5Hs4Zk3s3YF,170883
Mumford & Sons,Believe,23581,0.359,0.621,11,-7.482,0,0.0443,0.0253,0.0586,0.223,0.422,113.699,spotify:track:1KDPWUuA213r6M2WbWUauE,221040
Jason Derulo,Want To Want Me,23582,0.775,0.68,0,-5.508,0,0.0629,0.00906,0.0,0.109,0.656,114.025,spotify:track:7oGZAicScQt96OAW4AruYy,207719
Luke Bryan,Games,23583,0.515,0.907,8,-3.451,0,0.114,0.194,0.0,0.105,0.836,157.988,spotify:track:085lgcfCstjd3AjWDAt2OX,176293
LunchMoney Lewis,Bills,23584,0.699,0.747,5,-3.453,1,0.0964,0.274,0.0,0.486,0.683,126.001,spotify:track:7rlCeTnjn0plPZkVAcctPZ,204600
Echosmith,Bright,23585,0.646,0.431,6,-8.517,1,0.0262,0.637,6.99e-06,0.113,0.292,90.034,spotify:track:3WKg25vrbjJlkhsgl2W4p3,220627
Carrie Underwood,Little Toy Guns,23586,0.434,0.868,7,-1.208,1,0.0603,0.00407,1.98e-06,0.0919,0.204,161.886,spotify:track:4lnnde7PnrXR3pUzQKBe6X,210760
