artist,song,lyricId,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms
Marty Robbins,El Paso,1,0.654,0.452,2,-9.709,1,0.03,0.835,2.89e-05,0.16,0.691,106.662,spotify:track:4f8hBeMXMvssn6HtFAtblo,259307
Frankie Avalon,Why,2,0.51,0.349,5,-8.677,1,0.0264,0.762,0.0,0.13,0.586,94.267,spotify:track:0CRxGsJrwOMQUuTr4yT5mX,157520
Miss Toni Fisher,The Big Hurt,3,0.624,0.557,0,-8.309,1,0.0299,0.783,0.0,0.173,0.676,123.919,spotify:track:37Au0ObjCx4KD76YBe4Y9g,130973
Johnny Preston,Running Bear,4,0.772,0.297,5,-14.679,0,0.053,0.854,7.59e-06,0.125,0.822,119.987,spotify:track:1RYznli2VNO7FCbW1Hq4KM,158200
Guy Mitchell,Heartaches By The Number,5,0.584,0.589,5,-11.203,1,0.0718,0.463,1.53e-05,0.069,0.842,172.484,spotify:track:0mmveflIg5uKskiCOdRV3e,154296
Paul Anka,It's Time To Cry,6,0.311,0.314,3,-12.81,1,0.0325,0.731,0.0,0.335,0.565,109.983,spotify:track:6dAqyQn8GS2RYRqyP5eKTp,145467
Connie Francis,Among My Souvenirs,7,0.486,0.464,9,-6.236,1,0.0266,0.404,7.78e-06,0.184,0.417,107.991,spotify:track:1tM2BQzEMJ5f9siQ9ZjM6P,151280
Steve Lawrence,Pretty Blue Eyes,8,0.477,0.507,5,-11.802,1,0.0328,0.497,0.0,0.36,0.864,126.419,spotify:track:7HDyKTm5e7XV6qszYSSlku,114467
Jimmy Clanton,"Go, Jimmy, Go",9,0.564,0.71,0,-7.189,1,0.0324,0.493,0.0,0.0904,0.916,136.161,spotify:track:6EChqUQNTGhQcBvNtotcYi,136208
Bobby Rydell,We Got Love,10,0.552,0.667,7,-7.058,1,0.039,0.66,0.0,0.1,0.64,131.041,spotify:track:5O11gVu4Sm3B7yjQ2rELoY,141867
Bobby Darin,Mack The Knife,11,0.549,0.529,3,-12.291,0,0.108,0.76,0.0,0.206,0.464,82.755,spotify:track:3E5ndyOfO6vFDEIE42HA8o,184333
Andy Williams,The Village Of St. Bernadette,12,0.173,0.266,8,-10.398,1,0.03,0.855,0.0,0.113,0.257,86.682,spotify:track:076MbdGIiRAfHrGuXXPmkz,201427
Larry Hall,Sandy,14,0.633,0.484,0,-8.507,1,0.0269,0.47,0.000141,0.1,0.814,80.543,spotify:track:7vF9CfYTUiif1wHSFdrTyN,145027
Fabian,Hound Dog Man,15,0.29,0.125,4,-17.262,1,0.0345,0.915,0.000243,0.0937,0.277,165.897,spotify:track:24fo7tdfOXJ6mlRl8PMup8,119747
The Browns,Scarlet Ribbons (For Her Hair),16,0.457,0.228,7,-11.901,1,0.0269,0.911,0.0002,0.139,0.231,96.324,spotify:track:1BogZ2vCN97dA7dYvTYeou,159493
Fabian,This Friendly World,19,0.35,0.0721,2,-20.681,1,0.0346,0.948,0.0,0.108,0.362,115.252,spotify:track:10cjs3lGQ2lDfD1mKkduhE,174120
Marv Johnson,You Got What It Takes,22,0.715,0.546,7,-13.647,1,0.0864,0.776,0.0,0.304,0.957,136.685,spotify:track:38rz74MI3lV25ZfhABoQv9,159933
Brook Benton,So Many Ways,24,0.504,0.42,10,-13.817,1,0.0335,0.623,2.96e-06,0.188,0.571,116.724,spotify:track:2OZel3ZBLmTT1bZBWOZ8fS,147653
Neil Sedaka,Oh! Carol,25,0.728,0.734,11,-3.234,1,0.0318,0.63,3.56e-05,0.137,0.965,135.078,spotify:track:5zvOXJrzzUlvXwyuwZ0toZ,135467
Fats Domino,Be My Guest,26,0.573,0.725,10,-5.074,1,0.0301,0.314,1.12e-05,0.203,0.963,147.72,spotify:track:5UNgEkAGHeLHvAVNdi4okj,118066
Santo & Johnny,Tear Drop,27,0.604,0.347,10,-11.783,1,0.0268,0.714,0.807,0.144,0.343,93.269,spotify:track:1rH9Pgv6D3qvZcRjlTNyUS,127293
Mark Dinning,Teen Angel,28,0.57,0.0636,0,-18.548,1,0.0459,0.936,0.0,0.122,0.282,101.517,spotify:track:36NPEs4S7ik50NrlzaqoIJ,159893
The Fleetwoods,Mr. Blue,30,0.374,0.0889,4,-17.475,1,0.0356,0.931,6.88e-06,0.111,0.211,96.677,spotify:track:6bnFjTW3EnMG4BwreDnSHK,145133
Ricky Nelson,I Wanna Be Loved,31,0.669,0.443,11,-5.996,0,0.0294,0.645,0.0,0.059,0.475,111.666,spotify:track:6yeJW5uiuqb3rbUduZ5UBG,165320
Conway Twitty,Danny Boy,32,0.462,0.592,2,-6.711,1,0.123,0.937,1.62e-06,0.0977,0.764,173.575,spotify:track:1hnTt2qyVYnxUfmCEdDUSb,164973
Jackie Wilson,Talk That Talk,34,0.63,0.666,6,-5.444,1,0.051,0.629,0.0,0.897,0.873,143.998,spotify:track:2UJENcUk6T8kICFcuFtWsA,132947
Dee Clark,How About That,36,0.593,0.252,10,-15.847,1,0.0637,0.719,0.0,0.431,0.861,149.811,spotify:track:2kV7S1nOw4Jfo8rapygdmd,161231
Frankie Avalon,Swingin' On A Rainbow,37,0.523,0.231,0,-16.794,1,0.0363,0.635,0.0,0.0561,0.918,154.562,spotify:track:47uVBq4CWfyaREgLK6W15a,116950
Johnny Mathis,Misty,38,0.216,0.267,8,-13.561,1,0.0351,0.876,2.7e-05,0.109,0.218,82.098,spotify:track:4uxsv9PjV3Yeyn51RdWvGJ,216573
Jim Reeves,He'll Have To Go,39,0.469,0.244,1,-15.702,1,0.0357,0.974,0.0162,0.845,0.577,88.271,spotify:track:7dDE59NX0n466e705E8Itz,134333
