artist,song,lyricId,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms
Eminem,Mockingbird,19628,0.637,0.678,0,-3.798,1,0.266,0.209,0.0,0.156,0.254,84.039,spotify:track:561jH07mF1jHuk7KlaeF0s,250760
Big & Rich,Holy Water,19629,0.536,0.765,0,-1.991,1,0.0277,0.0451,6.97e-06,0.344,0.456,94.677,spotify:track:4qCGe8cM5ycEKcPJdRyk3m,256813
2Pac Featuring Nate Dogg,Thugs Get Lonely Too,19631,0.827,0.883,4,-6.194,0,0.234,0.0181,2.17e-06,0.319,0.739,81.979,spotify:track:7D7XFT6clDMVDP6q3QM16V,288360
John Legend,Ordinary People,19632,0.469,0.132,10,-14.001,1,0.0798,0.928,0.0,0.0873,0.36,66.989,spotify:track:2ZA4uMlSZjaoWGFqP1tsLI,281467
Maroon 5,Sunday Morning,19633,0.443,0.772,0,-5.066,1,0.067,0.0851,0.0,0.0566,0.794,87.825,spotify:track:0w54edZNb6f7oVjhx37VsJ,243080
Snoop Dogg,Let's Get Blown,19634,0.94,0.621,4,-4.615,0,0.199,0.402,0.079,0.245,0.694,106.001,spotify:track:0NdxbFFknA7kQ4E2zvJfey,280680
Akon,Ghetto,19635,0.608,0.636,8,-4.447,0,0.0514,0.0412,0.0,0.0833,0.679,187.333,spotify:track:6QUHWicoDehyYS0UXQwKAR,235307
Jennifer Lopez,Get Right,19638,0.741,0.759,0,-5.096,0,0.12,0.0218,0.0,0.628,0.362,97.084,spotify:track:0rLzyBecRbTpnBWvMtPVFR,225533
Omarion,O,19639,0.742,0.515,0,-6.265,1,0.0405,0.081,0.0,0.194,0.587,120.086,spotify:track:3gOBLrOvDovzHL4xBDQw0B,280707
Josh Gracin,Nothin' To Lose,19640,0.607,0.876,7,-4.117,1,0.0382,0.371,0.0,0.519,0.886,121.043,spotify:track:7oiCqfE8Wjk8wf0pFTgL2H,156893
Fantasia,Truth Is,19641,0.707,0.451,11,-10.38,1,0.0761,0.309,0.0,0.0524,0.616,73.209,spotify:track:3QfsB9tPwAjMb5b9P7r3Z5,236747
