artist,song,lyricId,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms
Chaka Khan,Got To Be There,12219,0.315,0.484,8,-10.83,1,0.0285,0.272,3.04e-06,0.0862,0.364,171.156,spotify:track:2FtmoFvYo1zBsoxqchpzJC,230627
Vandenberg,Burning Heart,12220,0.438,0.546,11,-10.331,1,0.0419,0.127,0.0,0.182,0.486,125.221,spotify:track:6mVJRgyXJ3eAy6EViECJyW,250693
Dire Straits,Industrial Disease,12221,0.608,0.844,9,-9.164,1,0.0477,0.00281,0.00107,0.116,0.722,149.63,spotify:track:1laOaJ0vcBx3cjUhH50mW7,350373
Michael Murphey,Still Taking Chances,12222,0.695,0.501,9,-15.313,1,0.0384,0.0249,0.0,0.064,0.677,124.186,spotify:track:3XVci0pO6NP7qdz2dP69Ed,251867
Utopia,Feet Don't Fail Me Now,12223,0.621,0.761,9,-8.194,1,0.0312,0.132,0.0,0.0909,0.937,122.351,spotify:track:6pXAGgdRPxRedbgMO4X0Qp,190267
Lionel Richie,You Are,12224,0.771,0.524,1,-10.21,1,0.0324,0.252,9.79e-06,0.0507,0.705,111.964,spotify:track:604LxJPBmJxR7nN6SxXXYt,301093
Joe Jackson,Breaking Us In Two,12226,0.645,0.273,9,-18.771,1,0.0295,0.326,0.0,0.166,0.509,108.965,spotify:track:36lvQP8MgB6ZDJ0zgQ64Cn,292897
Steel Breeze,Dreamin' Is Easy,12228,0.615,0.604,4,-12.485,1,0.0276,0.0507,0.0,0.0875,0.891,135.833,spotify:track:4g7dDwvfmlJofDamYgaNwK,219173
Don Henley,I Can't Stand Still,12229,0.538,0.626,1,-5.952,0,0.028,0.266,0.0,0.617,0.849,70.845,spotify:track:5CF1tiBY1XB6vzDVSnxbyg,214174
Night Ranger,Don't Tell Me You Love Me,12230,0.362,0.883,5,-7.237,0,0.0489,0.000334,0.000207,0.938,0.381,89.05,spotify:track:0KFTwLFilIESQGjiBynytC,316067
Missing Persons,Windows,12231,0.664,0.689,6,-10.063,1,0.0305,0.142,2.82e-06,0.115,0.605,132.15,spotify:track:1xBl90mVMPL3XyEa2RLgkW,302373
Evelyn King,Betcha She Don't Love You,12232,0.974,0.503,1,-6.06,0,0.048,0.0029,0.000914,0.0848,0.946,108.442,spotify:track:2VZzXJX14IZOmdXN2MuH9j,298973
Firefall,Always,12233,0.635,0.41,0,-9.537,1,0.0257,0.524,0.0,0.0447,0.629,81.237,spotify:track:4ko4WxOdiaVEJexWRb53zZ,227556
Christopher Cross,All Right,12234,0.711,0.647,6,-5.225,0,0.0353,0.17,0.0,0.234,0.504,132.752,spotify:track:5tE2kEW1Jom3Qc93UPBT79,253653
Michael Jackson,Billie Jean,12235,0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0158,0.0359,0.847,117.046,spotify:track:5ChkMS8OtdzJeqyybCc9R5,293827
