artist,song,lyricId,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms
98 Degrees,This Gift,18157,0.622,0.541,0,-8.643,1,0.0331,0.476,0.0,0.0819,0.401,86.963,spotify:track:3ggPv9plkk3a5EfI4D9g2L,246933
Backstreet Boys,Show Me The Meaning Of Being Lonely,18158,0.63,0.625,6,-5.088,0,0.0252,0.231,0.0,0.0765,0.683,167.998,spotify:track:3BsaRV5QIulYz2lV9WWa8T,234960
Joe,I Wanna Know,18159,0.725,0.487,8,-5.959,0,0.0368,0.26,1.09e-05,0.431,0.599,136.086,spotify:track:1m2xMsxbtxv21Brome189p,296693
Joe Diffie,The Quittin' Kind,18160,0.595,0.904,7,-4.803,1,0.0355,0.03,4.43e-05,0.397,0.6,102.002,spotify:track:4u6U5nwYHok67BBymI9ldh,207467
Mariah Carey,All I Want For Christmas Is You,18161,0.336,0.627,7,-7.463,1,0.0384,0.164,0.0,0.0708,0.35,150.273,spotify:track:0bYg9bo50gSsH3LtXe2SQn,241107
"Ginuwine, R.L., Tyrese, Case",The Best Man I Can Be,18163,0.662,0.536,0,-7.679,1,0.0689,0.537,0.0,0.0942,0.302,111.845,spotify:track:5FdmujV6PtMOHa23FoH67Z,389880
Sugar Ray,Falls Apart,18164,0.561,0.897,4,-3.974,1,0.0306,0.00318,0.00623,0.248,0.599,103.461,spotify:track:4T7fVN4ZOFE3JoGyaxZL6O,255160
Mark Wills,Back At One,18165,0.627,0.451,11,-9.462,1,0.0275,0.174,0.0,0.0634,0.291,129.872,spotify:track:72MSivvHmzBcpSvcHRyf9b,246493
DMX,What's My Name,18167,0.647,0.98,7,-3.463,1,0.356,0.0301,8.56e-05,0.045,0.399,188.309,spotify:track:6OQrmEIK8KOOVcSoSaEo40,232333
Third Eye Blind,Never Let You Go,18168,0.728,0.94,4,-5.034,1,0.0368,0.0814,0.000162,0.109,0.967,113.76,spotify:track:1sxUaLi0G2vB7dl4ogtCxH,237240
Sonique,It Feels So Good,18169,0.634,0.677,5,-7.278,0,0.0304,0.0117,0.00103,0.126,0.558,135.012,spotify:track:4Y8q64VnhD0vFYy9g2WFpi,240867
Vertical Horizon,Everything You Want,18170,0.636,0.761,3,-6.389,0,0.0306,0.0517,0.0,0.0642,0.736,93.896,spotify:track:4cKGldbhGJniI8BrB3K6tb,257067
Q-Tip,Breathe And Stop,18171,0.881,0.83,7,-4.563,1,0.172,0.0144,0.00771,0.0626,0.765,98.793,spotify:track:7nDtDxsKJ3fho8xEmU65JJ,243867
Gary Allan,Smoke Rings In The Dark,18174,0.534,0.596,2,-7.148,1,0.0279,0.277,0.000359,0.148,0.147,114.957,spotify:track:47tVV7s6UzdcyTJBoIW7aX,257646
'N Sync,Bye Bye Bye,18175,0.61,0.926,8,-4.843,0,0.0479,0.031,0.0012,0.0821,0.861,172.638,spotify:track:62bOmKYxYg7dhrC6gH9vFn,200400
George Strait,The Best Day,18176,0.647,0.49,9,-5.044,1,0.0288,0.676,0.0,0.231,0.298,132.336,spotify:track:5ApdBBa3MtTzpF0MbpB2NG,204067
Sisqo,Thong Song,18177,0.706,0.888,2,-6.959,1,0.0654,0.119,9.64e-05,0.07,0.714,121.549,spotify:track:5Mmk2ii6laakqfeCT7OnVD,253733
Lou Bega,"Tricky, Tricky",18178,0.858,0.947,0,-3.557,1,0.235,0.125,0.0,0.0367,0.967,151.037,spotify:track:4INRUdIART6zmdeLquiu5g,203133
Britney Spears,From The Bottom Of My Broken Heart,18179,0.677,0.665,7,-5.171,1,0.0305,0.56,1.01e-06,0.338,0.706,74.981,spotify:track:70XtWbcVZcpaOddJftMcVi,312533
Toby Keith,How Do You Like Me Now?!,18180,0.648,0.667,0,-8.986,1,0.0311,0.0534,6.94e-06,0.0908,0.669,109.609,spotify:track:7rDcULv8vV16vetBjPJhuE,209067
Tracy Lawrence,Lessons Learned,18181,0.682,0.719,5,-5.8,1,0.0259,0.281,1.79e-06,0.308,0.755,124.633,spotify:track:7CCvEN547vCLqIfXvrPl3G,177893
Tracy Byrd,Put Your Hand In Mine,18182,0.495,0.488,3,-7.477,1,0.0309,0.125,0.0,0.189,0.237,72.064,spotify:track:4WMQQm6fiuF9MjCegwDDmf,271773
Jo Dee Messina,Because You Love Me,18183,0.418,0.351,9,-9.407,1,0.0293,0.569,0.0,0.103,0.139,145.379,spotify:track:2lZkIlYXN5SR0UWFgljDCd,231280
Aaliyah,I Don't Wanna,18184,0.702,0.573,9,-5.69,0,0.0344,0.526,0.0,0.23,0.693,129.999,spotify:track:4h7wUvVV8Ff8UL7JqAByiL,255093
Sammie,I Like It,18185,0.826,0.656,9,-8.529,1,0.0617,0.0101,0.000113,0.0272,0.852,129.963,spotify:track:0IvTGWbNnCiUi9IOF7ye3F,251040
Martina McBride,Love's The Only House,18186,0.708,0.572,9,-8.163,1,0.0265,0.016,0.0,0.104,0.572,122.843,spotify:track:5iCNGJRHGUC19dl0JdXZNl,313867
SHeDAISY,This Woman Needs,18187,0.213,0.489,7,-8.471,1,0.0334,0.112,0.0,0.133,0.139,196.347,spotify:track:4vYKeidaDqMW4dEuJDklxV,200400
Juvenile,U Understand,18188,0.901,0.829,5,-4.036,0,0.146,0.0585,0.0,0.0498,0.674,99.766,spotify:track:5V6r4UQ0z7gxkkREnza5Y0,259293
TLC,Dear Lie,18190,0.548,0.444,0,-8.734,1,0.0293,0.0376,0.0,0.179,0.243,173.834,spotify:track:08vjsE3N31ai3ARwj5uW2i,310760
Red Hot Chili Peppers,Otherside,18191,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,spotify:track:64BbK9SFKH2jk86U3dGj2P,255373
Metallica,No Leaf Clover,18192,0.246,0.952,3,-5.045,0,0.114,0.000558,0.00193,0.959,0.387,151.374,spotify:track:0n4AllHzf3ma4ki20Y9h00,343200
Will Smith,Freakin' It,18193,0.873,0.833,1,-5.511,1,0.189,0.198,0.0,0.237,0.927,112.001,spotify:track:6Kqfv9iCW7B7cdq6uujZqf,239293
Drama,"Left, Right, Left",18194,0.908,0.517,4,-11.018,1,0.165,0.00834,0.0,0.142,0.539,125.055,spotify:track:0vk5b6kj3QISHg4fpRPi6n,217427
Madonna,American Pie,18195,0.631,0.734,5,-7.48,0,0.036,0.348,0.0,0.135,0.591,124.036,spotify:track:1vo6TY0FyLRBTXohxvflhJ,273533
Kid Rock,Only God Knows Why,18196,0.628,0.749,4,-5.18,1,0.03,0.0569,0.00204,0.134,0.31,129.2,spotify:track:1rAzW6aco1ZtxLRx4XOagB,327667
Macy Gray,I Try,18197,0.593,0.642,2,-7.284,1,0.0299,0.313,0.000582,0.0804,0.736,76.403,spotify:track:5TAf4lnZCZTLlZHNZMLFLi,239440
Hoku,Another Dumb Blonde,18198,0.688,0.94,1,-4.759,1,0.0843,0.24,0.0,0.08,0.551,123.906,spotify:track:0RhkktMnJyR08vMnE34epK,232067
Hot Boys,I Need A Hot Girl,18199,0.815,0.797,2,-6.304,1,0.186,0.0557,0.0,0.641,0.65,96.006,spotify:track:25CnqAR7fzAQbb2SVoSa0b,292840
Jennifer Lopez Featuring Big Pun & Fat Joe,Feelin' So Good,18200,0.737,0.881,10,-6.629,0,0.0599,0.00544,0.0131,0.0746,0.847,107.762,spotify:track:0qxk0S8VB9eJCEEdLdBTqK,327747
Whitney Houston,I Learned From The Best,18201,0.609,0.563,5,-6.284,0,0.0328,0.0109,7.76e-06,0.156,0.306,148.949,spotify:track:3wACjmQo7ZkRNMLfZXndFB,259533
Garth Brooks,Do What You Gotta Do,18202,0.601,0.485,2,-11.956,1,0.0337,0.298,0.000217,0.297,0.437,132.892,spotify:track:5PVqGDjrL3AzbgRbqwIieC,185160
Clint Black With Steve Wariner,Been There,18203,0.637,0.867,2,-5.427,1,0.0298,0.00575,0.00798,0.0542,0.731,92.826,spotify:track:5KPqPP8RLsmAMHu0BN0Pw1,335200
JAY-Z,Anything,18204,0.803,0.749,10,-5.953,1,0.219,0.0621,0.0033,0.0694,0.901,81.502,spotify:track:1xixUOjgdqMOPZxursTms3,286333
Marc Anthony,You Sang To Me,18205,0.578,0.894,10,-5.42,1,0.0296,0.0103,2.66e-06,0.216,0.741,165.98,spotify:track:2dwhMQsFeHr2S787WxqAqW,347107
DMX,Party Up (Up In Here),18207,0.736,0.834,1,-3.052,0,0.0969,0.077,0.0,0.407,0.234,100.979,spotify:track:4XSgaQfGgJ9FDCcvmOe404,297040
Da Brat,That's What I'm Looking For,18208,0.929,0.728,1,-5.524,1,0.102,0.344,0.0,0.055,0.961,130.076,spotify:track:3hVNySmPHrzsrpwxL3j6vT,221533
Brian McKnight,Stay Or Let It Go,18209,0.639,0.57,5,-6.714,0,0.0382,0.0198,0.000565,0.215,0.458,79.993,spotify:track:6OCkJHVoGoWOMymzjzdOHX,279893
