artist,song,lyricId,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms
21 Savage,A Lot,25313,0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,spotify:track:2t8yVaLvJ0RenpXUIAC52d,288624
Elvis Presley,Blue Christmas,25314,0.465,0.27,4,-16.661,1,0.0425,0.9,0.00104,0.145,0.58,94.518,spotify:track:3QiAAp20rPC3dcAtKtMaqQ,129173
Chuck Berry,Run Rudolph Run,25315,0.681,0.715,7,-10.609,0,0.0912,0.812,9.43e-06,0.0777,0.957,152.132,spotify:track:2pnPe4pJtq7689i5ydzvJJ,165733
Post Malone,Wow.,25316,0.829,0.539,11,-7.359,0,0.208,0.136,1.78e-06,0.103,0.388,99.96,spotify:track:7xQAfvXzm3AkraOtGPWIZg,149547
Frank Sinatra,Jingle Bells,25317,0.706,0.383,8,-11.44,1,0.0342,0.758,0.0,0.0608,0.87,86.997,spotify:track:4KV9bM7a1KDc7b7OakFZic,122160
21 Savage,All My Friends,25321,0.713,0.62,0,-4.513,1,0.0422,0.171,1.16e-06,0.118,0.206,130.09,spotify:track:4paAidoE8VAemwU4jgCc6l,211785
21 Savage,Break Da Law,25322,0.904,0.575,1,-7.823,1,0.346,0.0493,0.0,0.256,0.359,141.037,spotify:track:5ZSIExfQuVv69tw5Qw3yDl,177748
21 Savage,Monster,25323,0.89,0.607,9,-6.916,0,0.124,0.158,0.000228,0.118,0.224,134.022,spotify:track:2FUNBaa5DwItJtYEBgAblU,233040
21 Savage,1.5,25324,0.885,0.52,1,-8.353,1,0.359,0.000244,1.16e-06,0.454,0.306,84.022,spotify:track:2wOXxtHZgRkkrkEbKLzzqs,148656
21 Savage,Out For The Night,25325,0.593,0.632,6,-5.381,0,0.541,0.0133,0.0,0.64,0.0789,173.369,spotify:track:4B8vU5oDXVxO5OkLAI4aLx,235232
21 Savage,Gun Smoke,25326,0.809,0.461,10,-5.677,0,0.0907,0.000832,4.43e-05,0.143,0.325,85.992,spotify:track:4f1XXGjZZ9EkFkrbPJek6X,167410
21 Savage,ASMR,25328,0.84,0.543,1,-7.738,1,0.476,0.0399,0.0,0.117,0.161,170.067,spotify:track:2QgfDF0fQ4sskDthP8MG5w,171714
Pinkfong,Baby Shark,25329,0.829,0.886,8,-1.746,1,0.112,0.259,0.0,0.0559,0.777,115.056,spotify:track:5ygDXis42ncn6kYG14lEVG,80927
Jordan Davis,Take It From Me,25330,0.592,0.891,10,-3.144,1,0.0512,0.0267,0.0,0.352,0.674,99.983,spotify:track:3dCZm5HrG0jIXAHfNkg2H0,174255
Luke Bryan,What Makes You Country,25331,0.515,0.948,0,-1.721,1,0.0438,0.0106,0.0,0.134,0.752,159.983,spotify:track:3bDXhWsPiFTHtrsMg5faL2,235266
Jake Owen,Down To The Honkytonk,25332,0.634,0.808,3,-4.12,1,0.0517,0.192,0.0,0.0898,0.937,82.016,spotify:track:5g0XcG0apQTlO3X8r38vGf,186867
Lukas Graham,Love Someone,25333,0.55,0.415,9,-6.557,0,0.052,0.161,0.0,0.108,0.274,172.065,spotify:track:2JqnpexlO9dmvjUMCaLCLJ,205463
Carrie Underwood,Love Wins,25334,0.523,0.865,7,-4.697,1,0.0989,0.0112,0.0,0.153,0.325,135.115,spotify:track:4XWnHzCRfRjaHRsTNeh3WR,228640
Zara Larsson,Ruin My Life,25335,0.665,0.699,11,-5.265,1,0.0578,0.423,0.0,0.0969,0.585,124.896,spotify:track:5tAa8Uaqr4VvA3693mbIhU,190932
Brett Young,Here Tonight,25337,0.517,0.776,11,-5.271,1,0.0362,0.0144,0.0,0.113,0.448,96.002,spotify:track:38nVuIj9mi5a8oopOJhSJk,216533
Midland,Burn Out,25338,0.671,0.724,7,-5.61,1,0.0244,0.292,0.0,0.231,0.801,99.976,spotify:track:7yrJnekdlwWARt5lmVqJ6L,188613
Bad Bunny,Solo de Mi,25339,0.743,0.73,10,-4.314,0,0.125,0.287,8.1e-05,0.0778,0.15,179.972,spotify:track:5YOkA7qd2983FtBQnP8sYx,197968
Old Dominion,Make It Sweet,25341,0.424,0.837,7,-4.453,1,0.0472,0.0373,0.0,0.0665,0.554,180.175,spotify:track:3Mnr3yyQk1aUPYgbpOQE31,187000
Billie Eilish,idontwannabeyouanymore,25342,0.483,0.412,7,-8.461,1,0.0402,0.737,0.0,0.116,0.247,170.163,spotify:track:41zXlQxzTi6cGAjpOXyLYH,203569
Chris Brown,Undecided,25343,0.407,0.612,5,-4.387,0,0.13,0.288,0.0,0.198,0.488,96.943,spotify:track:58oryymPZNdtS2z8Une6NJ,185000
Future,Crushed Up,25344,0.781,0.597,10,-6.794,0,0.23,0.0415,0.0,0.152,0.544,158.043,spotify:track:7wcyO1rrH3Ru4t659IjG41,149949
Lil Pump,Butterfly Doors,25345,0.925,0.397,5,-11.265,1,0.169,0.0889,5.12e-05,0.144,0.429,130.008,spotify:track:4NdXQlDTzxbOMkzJGWFtz3,132923
YoungBoy Never Broke Again,Valuable Pain,25346,0.525,0.811,5,-5.702,0,0.345,0.23,0.0,0.213,0.513,169.685,spotify:track:61Oo3DUJubecZQosjho6Pp,169459
Blueface,Thotiana,25350,0.906,0.382,10,-12.89,0,0.269,0.18,0.0,0.113,0.391,104.025,spotify:track:5GBuCHuPKx6UC7VsSPK0t3,129264
Future,Jumpin On A Jet,25352,0.824,0.595,11,-6.346,1,0.091,0.0571,3.7e-06,0.0876,0.157,140.039,spotify:track:1I3ZAmPmbFV78oNKnibOiW,137134
Rich The Kid,Splashin,25353,0.942,0.382,10,-8.099,1,0.564,0.00192,0.0,0.092,0.379,100.017,spotify:track:3KLo7ByvjCNyBrfz5DZ2mO,177864
Ariana Grande,7 Rings,25354,0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,0.327,140.048,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,178627
J. Cole,Middle Child,25355,0.837,0.364,8,-11.713,1,0.276,0.149,0.0,0.271,0.463,123.984,spotify:track:2JvzF1RMd7lE3KmFlsyZD8,213594
Logic,Keanu Reeves,25356,0.712,0.891,2,-6.457,1,0.24,0.0557,0.0,0.134,0.799,170.13,spotify:track:3PYx9Wte3jwb48V0wArMOy,225920
Future,Never Stop,25358,0.571,0.556,1,-5.857,1,0.223,0.0662,0.000149,0.137,0.0762,155.465,spotify:track:1AGPmw3QJBNfOK6XioDhZp,291334
Anuel AA & Karol G,Secreto,25359,0.807,0.803,11,-4.156,1,0.126,0.6,0.0085,0.136,0.706,91.982,spotify:track:3g9zIVghHE4q0PSdQM5vBu,258800
Future,Temptation,25361,0.66,0.55,4,-6.744,1,0.184,0.164,0.000204,0.199,0.299,130.004,spotify:track:2gXOzCwbVXACCaYRj4Qrep,167673
Future,Rocket Ship,25362,0.953,0.38,8,-4.941,1,0.261,0.00957,0.0,0.127,0.128,133.941,spotify:track:4HfaOznGhHYWqPtpLYz2PB,116847
Future,F&N,25364,0.728,0.628,1,-4.766,1,0.191,0.01,6.53e-05,0.0735,0.393,160.94,spotify:track:5YP6yKgGGsXKukqxXypVAf,189428
Cody Johnson,On My Way To You,25365,0.443,0.538,1,-5.477,1,0.0309,0.327,4.61e-05,0.0866,0.245,157.97,spotify:track:3OjNkFFZavF89xvRqWCXmU,213307
YNW Melly,Murder On My Mind,25366,0.759,0.73,0,-7.985,0,0.0516,0.145,3.06e-06,0.11,0.74,115.007,spotify:track:7eBqSVxrzQZtK2mmgRG6lC,268434
Maren Morris,GIRL,25367,0.44,0.793,6,-3.95,1,0.0501,0.0677,0.0,0.0788,0.447,143.603,spotify:track:0pGXe7umwkcCm01Ipoxp0U,250653
Hikaru Utada & Skrillex,Face My Fears,25368,0.282,0.43,1,-10.073,0,0.0379,0.794,0.158,0.0933,0.155,144.351,spotify:track:6Psu0aiB1D6IauOTglWQ68,252440
Future,Call The Coroner,25369,0.853,0.805,11,-3.331,0,0.202,0.146,0.0515,0.204,0.879,134.55,spotify:track:1WlU4jsJ8AoTB96dgd8LJA,131756
Billie Eilish,Bury A Friend,25371,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,spotify:track:4SSnFejRGlZikf02HLewEF,193143
Ella Mai,Shot Clock,25373,0.512,0.512,4,-6.008,0,0.285,0.654,0.0,0.148,0.434,95.11,spotify:track:2GlATHCDbLW7xq5BE0Bz5g,201609
XXXTENTACION,Sauce!,25374,0.68,0.313,3,-13.672,0,0.0347,0.582,0.0,0.19,0.405,135.034,spotify:track:3jq1RpStaB1YGyN3rRZGca,144724
Jon Pardi,Night Shift,25376,0.63,0.754,2,-3.564,1,0.0284,0.0963,0.0,0.268,0.73,95.999,spotify:track:0bPnT6i9H1p8Vd85GS6Z7I,172253
Gunna,One Call,25377,0.861,0.481,2,-7.309,1,0.343,0.125,1.38e-05,0.0903,0.188,146.992,spotify:track:3pq5dd3Hwg2uJ3d63v9YRx,195736
Kelsea Ballerini,Miss Me More,25378,0.643,0.72,2,-7.146,1,0.0527,0.014,0.0,0.0834,0.491,96.028,spotify:track:5NfJGBAL9mgFPRQxKJmiX2,192840
Ariana Grande,"Break Up With Your Girlfriend, I'm Bored",25379,0.726,0.554,5,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.999,spotify:track:4kV4N9D1iKVxx1KLvtTpjS,190440
Ariana Grande,Needy,25380,0.647,0.309,7,-7.948,0,0.0366,0.78,7.41e-06,0.202,0.195,87.045,spotify:track:1TEL6MlSSVLSdhOSddidlJ,171573
Ariana Grande,NASA,25381,0.747,0.458,6,-6.891,1,0.303,0.451,0.0,0.252,0.47,75.029,spotify:track:4uTvPEr01pjTbZgl7jcKBD,182000
Ariana Grande,Bloodline,25382,0.758,0.665,2,-5.188,0,0.0774,0.0815,0.000157,0.216,0.643,151.976,spotify:track:2hloaUoRonYssMuqLCBLTX,216893
Ariana Grande,Ghostin,25383,0.287,0.364,9,-8.295,1,0.0306,0.418,1.8e-05,0.185,0.11,103.777,spotify:track:2vdBo4ALPYbHRUPKgtE5iC,271467
Ariana Grande,Fake Smile,25384,0.45,0.619,9,-7.412,1,0.372,0.329,0.0,0.319,0.427,83.3,spotify:track:3wFLWP0FcIqHK1wb1CPthQ,208880
Ariana Grande,Bad Idea,25385,0.847,0.579,1,-5.314,1,0.0719,0.0268,0.0545,0.102,0.569,137.998,spotify:track:5Il6Oe7lr5XM7A0cWbVQtr,267107
Ariana Grande,In My Head,25386,0.662,0.6,0,-6.402,1,0.0703,0.173,0.000137,0.109,0.331,134.979,spotify:track:4T652DlATVHe0jdLKaN3Bw,222947
Khalid,Talk,25387,0.9,0.4,0,-8.575,1,0.127,0.0516,0.0,0.0599,0.346,135.984,spotify:track:6TqXcAFInzjp0bODyvrWEq,197573
Ariana Grande,Make Up,25388,0.671,0.714,7,-5.373,1,0.21,0.0844,1.48e-06,0.0568,0.477,105.137,spotify:track:27356GVuMPFWiJSZCragoM,140693
Kacey Musgraves,Rainbow,25390,0.581,0.197,3,-7.697,1,0.0329,0.88,0.0,0.107,0.349,130.367,spotify:track:79qxwHypONUt3AFq0WPpT9,214293
Juice WRLD,Robbery,25392,0.685,0.692,2,-5.122,1,0.0457,0.328,0.0,0.153,0.578,159.966,spotify:track:6Hj9jySrnFppAI0sEMCZpJ,240051
Offset,Red Room,25393,0.936,0.559,7,-8.587,0,0.157,0.479,0.0,0.128,0.527,112.347,spotify:track:4TWflhgevIGo448fWc6mQq,241440
Florida Georgia Line,Talk You Out Of It,25394,0.651,0.708,4,-4.791,1,0.0376,0.582,0.0,0.0796,0.558,119.964,spotify:track:4qQwGRtGT7l6ckQtdPEFd4,202920
