artist,song,lyricId,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms
Neil Diamond,Hello Again,11438,0.262,0.212,0,-17.044,1,0.0332,0.415,0.0,0.124,0.0994,122.49,spotify:track:1h9JJkK1rEqMrkuuU4vRSP,243133
Blondie,Rapture,11439,0.724,0.704,11,-8.258,0,0.0511,0.113,0.00425,0.466,0.96,107.486,spotify:track:6F2vo4sxRNQ58VYe3pdiaL,299373
Barbra Streisand & Barry Gibb,What Kind Of Fool,11440,0.51,0.183,2,-18.678,1,0.0348,0.651,1.12e-06,0.481,0.151,79.581,spotify:track:0G53BGGaQuFBxRjhRhB2KR,244000
The Association,Dreamer,11442,0.566,0.523,2,-10.248,1,0.0241,0.683,0.00036,0.165,0.694,90.997,spotify:track:3B1ucMkGp1QMSFhP4m8f51,213333
Lakeside,Fantastic Voyage,11443,0.816,0.603,7,-11.924,1,0.0749,0.134,4.27e-05,0.152,0.963,114.767,spotify:track:0rc9Uwm4vmnQEfx5omLWWF,370893
Loverboy,Turn Me Loose,11444,0.588,0.641,5,-12.205,1,0.0312,0.0841,0.000663,0.303,0.548,119.374,spotify:track:2Z81PDDYNMTxZKiU2XIuFx,337933
Bruce Springsteen,Fade Away,11446,0.562,0.506,2,-9.148,1,0.0257,0.0191,2.31e-06,0.33,0.715,105.745,spotify:track:1nnhJRPj841KPX46NapQy0,281360
Steve Winwood,While You See A Chance,11448,0.602,0.732,2,-8.29,1,0.0282,0.36,0.000314,0.0755,0.411,129.355,spotify:track:4JAFyW6oZV6DIADeV619QG,312773
Fleetwood Mac,Fireflies,11449,0.536,0.675,6,-13.87,1,0.0357,0.206,0.00146,0.831,0.575,133.183,spotify:track:6T8HYJSt4v6O2WbRlBkxi2,283640
April Wine,Just Between You And Me,11450,0.511,0.308,7,-15.021,1,0.0247,0.408,2.2e-05,0.15,0.377,83.546,spotify:track:5fsU7AtSTp0zySUf46hwbt,235560
"Earth, Wind & Fire",And Love Goes On,11452,0.72,0.626,11,-10.509,1,0.035,0.201,4.57e-05,0.0575,0.913,123.029,spotify:track:4fLyo0TfSm6eZuYpK33Wye,244787
Sugarhill Gang,8th Wonder,11453,0.871,0.937,1,-8.536,1,0.195,0.298,0.0,0.634,0.675,106.494,spotify:track:6m0wOLtrzaNwMofVVJTJqs,446507
Sheena Easton,Morning Train (Nine To Five),11454,0.76,0.556,5,-8.872,0,0.0817,0.63,0.0,0.148,0.817,121.818,spotify:track:1qvDt6W8oaTO9Q4pFNMFEm,200827
The Doobie Brothers,Keep This Train A-Rollin',11455,0.701,0.67,7,-8.725,0,0.0396,0.446,0.000368,0.102,0.958,89.649,spotify:track:2A8XhYrLz6A8jIpx8SoEKZ,209173
"Grover Washington, Jr. With Bill Withers",Just The Two Of Us,11456,0.802,0.488,1,-9.304,1,0.0813,0.572,0.0598,0.0763,0.624,95.77,spotify:track:1ko2lVN0vKGUl9zrU0qSlT,237106
Champaign,How 'bout Us,11457,0.589,0.488,10,-11.405,0,0.0352,0.519,4.75e-06,0.0512,0.611,72.723,spotify:track:59S5BGYP3tzYd7dccspVdx,199333
The Spinners,Yesterday Once More/Nothing Remains The Same,11458,0.848,0.613,1,-11.763,0,0.0571,0.0631,5.55e-05,0.0357,0.961,124.111,spotify:track:5lCRwTfXS3d4aWALBZgdRR,452253
The Whispers,It's A Love Thing,11459,0.767,0.693,5,-8.089,0,0.113,0.0723,0.000108,0.302,0.932,118.421,spotify:track:4eSUxGhHDS561gfPuctPcF,311040
Smokey Robinson,Being With You,11460,0.649,0.434,0,-9.529,0,0.0267,0.764,2.44e-06,0.0822,0.572,108.754,spotify:track:5khAYmr8HHFwI3sp0Lw9wp,246960
Juice Newton,Angel Of The Morning,11461,0.456,0.233,8,-12.634,1,0.0255,0.433,6.42e-05,0.0538,0.424,75.174,spotify:track:6NVB6W7G3svCKe5zB7kY8q,254000
Climax Blues Band,I Love You,11462,0.559,0.446,10,-8.805,1,0.0349,0.608,0.000131,0.0902,0.239,131.792,spotify:track:3VyJPsb2ucaaVptLSDpJNH,245452
The Rovers,Wasn't That A Party,11463,0.556,0.78,0,-8.212,1,0.0696,0.119,0.0128,0.177,0.641,171.999,spotify:track:1FHp07p1T7AzEUv32Ik9eQ,218187
Donna Summer,Who Do You Think You're Foolin',11464,0.709,0.882,5,-4.316,0,0.0361,0.138,1.25e-05,0.263,0.565,136.655,spotify:track:0PvQfB01fu0NgRnJwMOevV,259192
Jimmy Buffett,It's My Job,11465,0.632,0.349,5,-14.415,1,0.0332,0.507,0.0,0.126,0.556,127.962,spotify:track:4knKfxkzTjKGQ2CrkyDr1N,192907
Night,Love On The Airwaves,11466,0.592,0.67,3,-11.576,1,0.0492,0.155,0.0,0.234,0.813,128.788,spotify:track:3p2L6phu8fR5QMtxrHTo6U,239080
Phoebe Snow,Games,11467,0.551,0.491,11,-11.073,0,0.0264,0.277,1.15e-05,0.605,0.577,91.989,spotify:track:744wbwIqeCp75NRruMuMKT,226828
Journey,The Party's Over (Hopelessly In Love),11469,0.625,0.876,7,-8.091,1,0.0328,0.0338,8.72e-06,0.486,0.71,112.461,spotify:track:2GzFrEj343FZaz1Ae3dDpq,222333
Emmylou Harris,Mister Sandman,11470,0.547,0.465,10,-10.627,1,0.038,0.796,1.97e-06,0.1,0.641,111.385,spotify:track:3UP0fGC6X9uHp2gG6PFfgM,142773
38 Special,Hold On Loosely,11471,0.567,0.559,9,-10.175,1,0.0288,0.00888,0.00131,0.0764,0.898,127.227,spotify:track:6i9dZZQWNB06HKsQYKTiPF,280636
Badfinger,Hold On,11472,0.706,0.75,2,-8.871,1,0.0268,0.136,0.000467,0.0796,0.949,121.583,spotify:track:48eMipU8sr3OSxYSQGJCDg,204600
Melissa Manchester & Peabo Bryson,Lovers After All,11473,0.648,0.393,4,-10.949,0,0.0351,0.228,0.0,0.116,0.511,80.579,spotify:track:58ffsh8GVnrmO8mTK0Rimk,238867
The Gap Band,Burn Rubber (Why You Wanna Hurt Me),11474,0.764,0.733,11,-10.763,0,0.0538,0.0986,0.00104,0.171,0.887,116.185,spotify:track:32YzjV133gteg9LMBGO2OA,252307
Franke & The Knockouts,Sweetheart,11475,0.598,0.848,9,-6.934,1,0.042,0.0151,0.00545,0.0748,0.714,144.562,spotify:track:0D2UIFvpE0xb5wEgWrpps2,251293
The Fools,Running Scared,11476,0.498,0.542,9,-7.245,1,0.0451,0.431,7.68e-06,0.101,0.37,125.357,spotify:track:6Eh3AeywAyfaYbsDgt5Zsn,146400
A Taste Of Honey,Sukiyaki,11477,0.583,0.415,3,-8.854,1,0.0301,0.827,3.39e-05,0.138,0.245,136.065,spotify:track:3FD0RyHoYObYJkBIDGra4W,223200
Ray Parker Jr. & Raydio,A Woman Needs Love (Just Like You Do),11478,0.76,0.465,6,-12.07,0,0.0328,0.197,2.97e-06,0.185,0.866,92.277,spotify:track:6NRJaJUS7rtm3XZNOboH4q,244133
Yoko Ono,Walking On Thin Ice,11479,0.647,0.672,11,-7.913,0,0.0374,0.021,0.497,0.435,0.37,127.962,spotify:track:1wVtRjpBb8dnpZC8XSlmiy,226281
Sherbs,I Have The Skill,11480,0.807,0.703,10,-6.575,1,0.0323,0.00392,0.0012,0.118,0.799,137.996,spotify:track:3TOTBRxjNKlAshvFH55OaG,228587
The Rings,Let Me Go,11481,0.681,0.76,8,-9.198,1,0.0828,0.0569,0.000126,0.104,0.862,134.021,spotify:track:1p03nqgqZIklvG4imMdZc2,207917
Molly Hatchet,The Rambler,11482,0.434,0.625,7,-11.099,1,0.0435,0.407,0.019,0.425,0.363,85.219,spotify:track:6Y2qPLnLxEnYN9obc4782r,289133
Steely Dan,Time Out Of Mind,11484,0.898,0.463,2,-10.777,1,0.0596,0.148,0.0169,0.0383,0.952,124.397,spotify:track:2SkcfuzAoyrBWkdbxn7Lu1,252413
Andy Gibb,Me (Without You),11485,0.352,0.424,2,-6.724,1,0.033,0.646,0.0294,0.151,0.08,129.16,spotify:track:5qAW3vvD08l29qcSV6lDIu,224480
Barry Manilow,Lonely Together,11486,0.314,0.353,3,-10.89,1,0.0327,0.705,0.0,0.117,0.213,133.988,spotify:track:51MzqlpxrNW4jNfp98gnla,260147
Hawks,Right Away,11487,0.608,0.701,8,-9.251,0,0.0383,0.00157,0.139,0.768,0.661,125.0,spotify:track:63eQ8jKMuLilIScw6fPKGf,219037
Rush,Limelight,11488,0.581,0.854,1,-8.485,0,0.0428,0.00197,0.0013,0.111,0.788,131.18,spotify:track:0K6yUnIKNsFtfIpTgGtcHm,259840
T.G. Sheppard,I Loved 'em Every One,11489,0.68,0.637,4,-14.561,0,0.0319,0.185,0.00968,0.0614,0.7,87.131,spotify:track:4vRwErUg8XwxZnMsAp5ozS,221280
Tierra,Memories,11490,0.48,0.85,9,-7.219,0,0.0896,0.0789,0.00228,0.799,0.643,136.778,spotify:track:27xgr7aiYkoUr07b8q6vge,387347
Styx,Too Much Time On My Hands,11491,0.799,0.404,11,-13.597,0,0.0461,0.11,0.0,0.387,0.893,131.012,spotify:track:4hWUOIDHda9XOb1zDchftP,271267
The Who,You Better You Bet,11492,0.577,0.762,0,-8.552,1,0.0441,0.5,4.13e-05,0.0753,0.554,161.965,spotify:track:58RWYT5MGo8e4Y3WAZHh9g,337067
REO Speedwagon,Take It On The Run,11493,0.371,0.758,7,-5.679,1,0.036,0.0958,0.0,0.116,0.452,77.81,spotify:track:5gys5nzVQIYhgHIfiOJYva,239680
Gino Vannelli,Living Inside Myself,11494,0.409,0.428,11,-13.195,1,0.0412,0.462,8.22e-05,0.0687,0.04,119.941,spotify:track:6IAh4MjV3GRkvIHrCbUFWY,263227
Phil Collins,I Missed Again,11495,0.777,0.802,9,-6.849,0,0.0289,0.0301,7.66e-05,0.079,0.775,106.232,spotify:track:1qWljl853zJohNzdVFayRD,224107
Rod Stewart,Somebody Special,11496,0.675,0.604,7,-10.608,1,0.0236,0.116,2.31e-06,0.0797,0.615,94.135,spotify:track:7eXhPOa7pQKxeGhDC1uwYV,269400
Sister Sledge,All American Girls,11497,0.747,0.75,9,-7.037,0,0.0531,0.0268,0.0,0.395,0.943,120.693,spotify:track:28gKFaRNe013GtaKLtiHbH,283827
John O'Banion,Love You Like I Never Loved Before,11499,0.419,0.524,11,-12.455,1,0.0323,0.369,0.0,0.339,0.852,141.538,spotify:track:4jSwgxNp8EmMIdyPHEEKlb,202827
Christopher Cross,Say You'll Be Mine,11500,0.749,0.816,4,-9.519,1,0.0377,0.154,0.00501,0.247,0.849,128.823,spotify:track:7ys2QcBgHEIO6tyaRF2nOt,176493
John Lennon,Watching The Wheels,11501,0.607,0.612,0,-8.666,1,0.0523,0.408,5.2e-06,0.32,0.272,82.933,spotify:track:4fKhRRYn7F5shZItjJkPJU,239933
Kim Carnes,Bette Davis Eyes,11502,0.684,0.498,5,-13.53,1,0.0351,0.0442,1.53e-06,0.121,0.596,116.447,spotify:track:3n8fLsEfRyKDL94BRAlQhF,225627
Rick Springfield,Jessie's Girl,11503,0.727,0.834,2,-5.851,1,0.0496,0.165,0.0,0.105,0.816,131.7,spotify:track:5RsUlxLto4NZbhJpqJbHfN,194120
Anne Murray,Blessed Are The Believers,11504,0.489,0.465,9,-9.444,1,0.0244,0.124,0.0,0.0728,0.358,90.544,spotify:track:3mHYjCQLAE0gzVmf4Wantw,161533
Michael Stanley Band,Lover,11505,0.589,0.631,4,-9.099,1,0.0334,0.112,0.000154,0.0708,0.422,128.375,spotify:track:2nf3nOax2P7jf7kIlxBgIP,290000
Heart,Unchained Melody,11506,0.488,0.195,0,-15.218,1,0.0312,0.922,0.908,0.0939,0.141,97.599,spotify:track:7GxWmocSGufDOonUstGA31,223560
Jefferson Starship,Find Your Way Back,11509,0.579,0.923,0,-5.66,1,0.0387,0.384,0.0783,0.784,0.439,126.347,spotify:track:1QlHzR2Nl7gJlb4n3OrtrV,255467
Dolly Parton,But You Know I Love You,11510,0.508,0.499,2,-9.109,1,0.0565,0.509,0.0,0.114,0.434,84.024,spotify:track:5DnMZlZpDSQxoYhW9e7XFu,196600
Rupert Holmes,I Don't Need You,11511,0.56,0.589,5,-8.577,1,0.0537,0.168,0.0,0.0492,0.604,90.22,spotify:track:4j3IRcs36OFZ9Cf9ZNVg8R,199800
ABBA,Super Trouper,11512,0.724,0.724,0,-6.378,1,0.0304,0.294,0.0,0.121,0.927,117.986,spotify:track:4JH0BWec2htbuGmGJqigbW,251787
Shot In The Dark,Playing With Lightning,11513,0.499,0.736,0,-12.301,1,0.0416,0.0908,9.96e-05,0.832,0.879,158.306,spotify:track:1Lw8lLCrC17bLOuFPwACuB,245849
Don McLean,Since I Don't Have You,11514,0.305,0.492,7,-12.948,1,0.0287,0.0128,0.00322,0.0826,0.825,202.054,spotify:track:30I86VmcXNIImWdR1qvPjS,156000
Stars On 45,Medley,11515,0.647,0.818,1,-6.174,0,0.051,0.155,8.18e-06,0.166,0.908,122.552,spotify:track:1gQPqkrPZ1RypZvSYEAygs,233213
Diana Ross,One More Chance,11517,0.276,0.517,11,-9.628,1,0.0389,0.0376,1.44e-05,0.204,0.311,165.639,spotify:track:0ADGuGGvnMARcVEukq2II9,262427
Stevie Wonder,Lately,11518,0.437,0.152,1,-16.78,1,0.0352,0.478,0.0,0.108,0.267,76.011,spotify:track:5rlgpm7n5f9mWc5LQU42bI,245240
Santana,Winning,11519,0.664,0.521,2,-13.251,1,0.031,0.0935,0.000493,0.0502,0.746,86.142,spotify:track:1NT76WD8FONQqTXKZ4MIRT,209733
Leon Redbone,Seduced,11520,0.766,0.199,10,-17.285,1,0.149,0.745,0.00443,0.0958,0.566,115.352,spotify:track:0BprbgD6cFjzyUEHNOcRur,163133
Michael Jackson,One Day In Your Life,11522,0.294,0.483,4,-11.674,1,0.031,0.506,0.0185,0.128,0.174,79.946,spotify:track:7vtaQNW7QHtQsLeshQlm3D,258160
The Alan Parsons Project,Time,11523,0.338,0.349,5,-12.7,0,0.0264,0.272,0.0677,0.143,0.109,146.827,spotify:track:48yJZwYYDZX5GKFND7wDfC,314640
Jim Photoglo,Fool In Love With You,11524,0.73,0.515,1,-9.262,0,0.0496,0.564,9.09e-06,0.0465,0.909,84.011,spotify:track:6nvZ6LcEwas87GMp9pSPJ7,226080
The Isley Brothers,Hurry Up And Wait,11525,0.918,0.758,11,-7.102,0,0.0775,0.7,0.00851,0.122,0.977,123.385,spotify:track:4kckVBE2xGdfWR77Q3eYl0,234413
Pure Prairie League,Still Right Here In My Heart,11526,0.59,0.479,9,-12.167,1,0.0278,0.561,3.22e-06,0.0889,0.709,115.474,spotify:track:5HZchgrpAreegk6UGs0zHr,176640
Jermaine Jackson,You Like Me Don't You,11527,0.742,0.593,1,-12.737,1,0.0704,0.149,3.01e-06,0.0249,0.86,89.826,spotify:track:1t1PCraowOf7NKoGWBDyoJ,300440
Gary U.S. Bonds,This Little Girl,11528,0.505,0.898,11,-7.511,1,0.0452,0.0635,0.0,0.28,0.859,145.465,spotify:track:2Go3GgCcMjtZVdLUo2CI63,222707
Neil Diamond,America,11529,0.548,0.488,0,-14.834,1,0.0318,0.00974,0.000205,0.187,0.269,126.446,spotify:track:5mY04rUWixYG9amFzMJDhI,257600
Get Wet,Just So Lonely,11530,0.711,0.409,8,-11.586,1,0.219,0.506,6.87e-06,0.109,0.887,148.313,spotify:track:1tkd39NvPplGOvdUq0NQgT,217571
Cliff Richard,Give A Little Bit More,11531,0.724,0.822,0,-6.562,1,0.0267,0.0398,1.52e-06,0.15,0.961,130.406,spotify:track:1LJ0MDKqjtXy9ZU9ITGKZZ,215547
Billy & The Beaters,I Can Take Care Of Myself,11532,0.806,0.689,0,-7.637,1,0.0358,0.204,0.0,0.953,0.963,113.786,spotify:track:5EFPecKYwNOLKJEbSKAYxZ,210653
Jesse Winchester,Say What,11533,0.716,0.617,5,-8.636,1,0.0403,0.838,0.000545,0.0818,0.813,111.308,spotify:track:4uCGos0jL0jaTHIlUEZrkX,190013
Shalamar,Make That Move,11534,0.788,0.685,7,-7.806,1,0.103,0.0354,0.000891,0.0636,0.753,116.947,spotify:track:7vPd1EHjkZGXdHVwf9fXVd,373160
Rosanne Cash,Seven Year Ache,11535,0.747,0.568,9,-8.651,0,0.0319,0.475,0.000165,0.127,0.684,121.615,spotify:track:2bYp7DYfjXULM24FUh9Z3Q,194853
Lee Ritenour,Is It You,11536,0.715,0.384,10,-16.362,1,0.0457,0.584,0.00758,0.285,0.818,82.365,spotify:track:4nGThHUqKDfFsQ7XRZ6IhK,269653
Tom Petty And The Heartbreakers,The Waiting,11537,0.565,0.923,2,-4.535,1,0.0316,0.0357,0.0,0.354,0.722,119.971,spotify:track:4ZA0EXmjnZIYguEMf0Mc88,238493
Daryl Hall John Oates,You Make My Dreams,11538,0.751,0.501,5,-12.151,1,0.0551,0.234,0.112,0.0467,0.902,167.057,spotify:track:4o6BgsqLIBViaGVbx5rbRk,190627
Stanley Clarke/George Duke,Sweet Baby,11539,0.622,0.368,4,-14.22,1,0.0594,0.338,0.0,0.23,0.266,72.764,spotify:track:38705PDjZZVeWxfTRsTlJr,227200
The Jacksons,Can You Feel It,11540,0.843,0.702,6,-4.981,0,0.0462,0.0499,0.000306,0.308,0.882,125.464,spotify:track:4qv7YSyt5UV8LvrXyE8sGn,230773
Phoebe Snow,"Mercy, Mercy, Mercy",11541,0.361,0.23,2,-14.915,1,0.033,0.917,0.0248,0.116,0.37,124.568,spotify:track:4kik1yiPf2UJ4qd991qnwK,364973
Joe Dolce,Shaddap You Face,11542,0.762,0.705,4,-5.082,1,0.099,0.441,0.0,0.118,0.772,119.439,spotify:track:7fgS7jlaRkpbUVYCe2Mt7i,193160
Elton John,Nobody Wins,11543,0.639,0.688,10,-9.671,0,0.0542,0.0725,0.000776,0.272,0.403,118.158,spotify:track:2fnEJ2Lltacut4fcIwsOcj,219493
Sheena Easton,Modern Girl,11544,0.679,0.661,0,-12.017,1,0.0862,0.467,1.83e-05,0.193,0.823,119.596,spotify:track:7k1fu2zeQ3S47mT4lhJWcL,217467
Steve Winwood,Arc Of A Diver,11545,0.564,0.744,5,-7.485,1,0.0661,0.77,0.0,0.196,0.656,185.699,spotify:track:4kOKnL62lB0g5Zt3fOveT3,325960
Dave Edmunds,Almost Saturday Night,11547,0.61,0.687,2,-11.701,1,0.0423,0.246,2.51e-05,0.282,0.737,128.839,spotify:track:0NZqcQO0ZIp87vWW1dmsCA,134067
Sister Sledge,Next Time You'll Know,11548,0.389,0.512,2,-9.687,0,0.0326,0.12,0.0,0.0368,0.246,131.528,spotify:track:1l384uUUyAPoFcMC4SpyLt,241960
Air Supply,The One That You Love,11549,0.396,0.479,5,-8.072,1,0.0268,0.728,9.51e-06,0.102,0.184,109.973,spotify:track:3FDAd5vW4P7xe1GBNOLyfD,259000
The Oak Ridge Boys,Elvira,11550,0.825,0.285,8,-17.491,1,0.0326,0.188,0.00131,0.0539,0.86,126.946,spotify:track:0mG66FLhO0iZ6XCAGdjpax,225627
Carole Bayer Sager,Stronger Than Before,11551,0.556,0.32,5,-15.345,0,0.0559,0.493,0.0,0.138,0.484,78.32,spotify:track:2udjGvdchrDPVGk2TCpcl2,214617
Billy Squier,The Stroke,11552,0.67,0.591,7,-6.012,1,0.0646,0.62,0.0,0.373,0.8,91.439,spotify:track:52KvuGmgcgRdrLMXOtda0E,217613
Frankie Smith,Double Dutch Bus,11553,0.915,0.52,8,-9.257,1,0.132,0.0018,0.00035,0.0293,0.471,119.47,spotify:track:1EVJeWeItAPcATFolrw3VR,320973
Chaka Khan,What Cha' Gonna Do For Me,11554,0.684,0.64,5,-9.906,0,0.0309,0.221,0.0102,0.179,0.777,106.023,spotify:track:7e176FKv7cq6SG9EXYMLoQ,234267
Kool & The Gang,Jones Vs. Jones,11556,0.71,0.414,7,-15.574,1,0.0466,0.407,0.000143,0.0405,0.797,92.955,spotify:track:0kxvCmLStAHSjfzeA5flcH,256827
Max Werner,Rain In May,11557,0.65,0.583,8,-8.806,1,0.0303,0.229,0.0,0.115,0.767,98.006,spotify:track:3G9jX6EYnEODkDPB5Bv6A9,218279
George Harrison,All Those Years Ago,11558,0.555,0.639,2,-6.832,1,0.033,0.137,1.99e-05,0.0733,0.518,125.77,spotify:track:32fKHW6Eac4yBXn9WY7Aic,227320
The Manhattan Transfer,Boy From New York City,11559,0.71,0.633,2,-9.376,1,0.0531,0.457,1.5e-05,0.0967,0.702,151.522,spotify:track:2KGTNgVuEJpcqPhxRCQhSy,222160
Barbra Streisand,Promises,11560,0.679,0.388,11,-15.87,1,0.0369,0.0372,0.000971,0.135,0.72,97.366,spotify:track:2zj2oanLv5B1RwlqIQYrOD,261040
Joe Walsh,A Life Of Illusion,11561,0.692,0.613,2,-10.735,1,0.0282,0.0407,0.0652,0.094,0.93,120.901,spotify:track:19P4fwkPhE6yVAXApFWDoF,210533
Marty Balin,Hearts,11562,0.719,0.551,0,-9.124,1,0.0324,0.529,9.05e-06,0.139,0.829,123.444,spotify:track:150LOyOS0ISsZ9IcwPf6iT,258773
Robbie Dupree,Brooklyn Girls,11563,0.644,0.637,4,-8.859,1,0.0308,0.216,2.6e-06,0.13,0.767,121.908,spotify:track:2yzzxCBnrIq9etWnMsJi27,205240
The Gap Band,Yearning For Your Love,11565,0.586,0.377,2,-12.638,1,0.0271,0.0996,3.15e-06,0.0859,0.438,90.716,spotify:track:5qM925z83TMCtj6h0qooVi,343400
Helen Reddy,I Can't Say Goodbye To You,11566,0.472,0.233,7,-15.137,1,0.0327,0.737,0.0029,0.116,0.211,135.304,spotify:track:0ELr9zHfJsONOvp6LgDLDg,230320
Juice Newton,Queen Of Hearts,11567,0.658,0.862,2,-9.963,1,0.0535,0.211,5.44e-05,0.2,0.969,169.532,spotify:track:6R6ib5FgDYlG0rPA9c5DVv,205827
Jim Steinman,Rock And Roll Dreams Come Through,11568,0.628,0.637,0,-13.175,1,0.0294,0.151,0.00109,0.262,0.755,110.447,spotify:track:5Y7JlzuX1CtyEl8qf58qeU,387267
The Pointer Sisters,Slow Hand,11569,0.826,0.558,6,-7.766,1,0.0322,0.403,1.94e-05,0.0631,0.359,110.77,spotify:track:3fvDLsiTHPQNgzuMd3Mpb5,231960
Rick James,Give It To Me Baby,11570,0.706,0.727,11,-8.714,1,0.0456,0.114,7.7e-05,0.174,0.965,119.55,spotify:track:13v3siPyvy5TTEZYmGPPse,248133
Aretha Franklin,Come To Me,11572,0.664,0.634,2,-6.348,1,0.0349,0.683,3.34e-05,0.221,0.666,93.914,spotify:track:3iX0BMs9dX9CsgrHhiB173,208467
April Wine,Sign Of The Gypsy Queen,11573,0.405,0.547,4,-14.29,0,0.0381,0.111,8.03e-06,0.163,0.406,138.411,spotify:track:6Wj1rWuBVS08cTuzYnvrei,257400
Phil Collins,In The Air Tonight,11574,0.446,0.239,0,-13.945,1,0.0316,0.551,4.1e-06,0.0697,0.298,189.507,spotify:track:18AXbzPzBS8Y3AkgSxzJPb,336453
Spider,It Didn't Take Long,11575,0.481,0.521,0,-13.779,1,0.0516,0.0494,0.0,0.0894,0.594,118.762,spotify:track:79b3gEFmD4SKMHZknn5LSE,232840
The Moody Blues,Gemini Dream,11577,0.653,0.85,10,-7.507,1,0.0303,0.313,0.0165,0.109,0.974,128.839,spotify:track:7qJySqpQPr0NcZhNlX8BGX,249547
38 Special,Fantasy Girl,11578,0.418,0.775,4,-9.591,1,0.0333,0.0531,0.00125,0.0932,0.845,123.524,spotify:track:2YnONzNDNwNELVLOS7wIgZ,247267
Rush,Tom Sawyer,11579,0.536,0.901,9,-7.211,1,0.0374,0.00145,0.0186,0.06,0.666,87.559,spotify:track:3QZ7uX97s82HFYSmQUAN1D,276880
Alabama,Feels So Right,11580,0.546,0.338,10,-13.361,1,0.0233,0.522,0.000436,0.0866,0.346,90.247,spotify:track:3ZQ7bFBquNdzelPHbzwJd6,215787
Change,Paradise,11581,0.825,0.941,9,-5.072,1,0.049,0.126,0.00137,0.421,0.838,115.391,spotify:track:56nRvG4Te0dtmgxnhJBVm7,312960
Kenny Rogers,I Don't Need You,11582,0.501,0.3,1,-14.475,1,0.0328,0.116,1.54e-05,0.219,0.309,135.195,spotify:track:2FOIK633FgeVKWGl4bjSZU,208867
James Taylor,Hard Times,11584,0.648,0.506,11,-11.178,1,0.0384,0.402,0.0,0.103,0.772,58.88,spotify:track:6jMNpRglqktDICL8HGfOBG,191427
Eric Clapton,Another Ticket,11586,0.55,0.282,2,-17.242,1,0.0274,0.649,0.418,0.179,0.207,80.553,spotify:track:4elkVOe4mv5VtjElFPBIh0,343173
